ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,29cc6057-935f-44cb-a523-77a4788491ba,508,,"[11.3, 45.6]",68344,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stephanie Lynn Marie Labbé,25609.0,Goalkeeper,35,Canada Women's,1206,['c1b3e19d-259f-4904-874a-78ec347b29df'],47,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:16:47.249,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e09c26c6-bfbd-4da0-9956-5e5e082ab241,512,,"[2.7, 48.2]",68344,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sari van Veenendaal,10646.0,Goalkeeper,36,Netherlands Women's,851,['1c0f4c07-07fa-47d3-8417-16a4171b4c0b'],57,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:16:57.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,978703d2-9cc8-452a-9368-cd23631b793d,515,,"[18.6, 26.2]",68344,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,36,Netherlands Women's,851,['41b9a824-3c45-4ea9-8bbb-70c6ed120a65'],1,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:01.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,04971b30-c4a2-4c17-8a5d-7c54da59ab9a,518,,"[35.8, 4.1]",68344,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Merel van Dongen,25659.0,Left Back,36,Netherlands Women's,851,['62b680ea-7661-4414-bdb6-d47872ec9b71'],4,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:04.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cc78c75a-c106-41c0-892f-b571cc6c028d,521,,"[26.2, 23.3]",68344,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,36,Netherlands Women's,851,['1685e957-bb38-4762-876f-19ef0e30b3a6'],9,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:09.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9b78dd4d-b11b-4a89-82d2-3b9161ed63cf,524,,"[23.3, 49.4]",68344,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anouk Dekker,10652.0,Right Center Back,36,Netherlands Women's,851,['3520f030-3467-4f5e-9f96-bc9a3c3ab8b2'],12,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:12.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6cafbb15-6375-4a32-a161-be5a53271e98,527,,"[30.6, 25.1]",68344,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,36,Netherlands Women's,851,['d5d32bce-de82-4253-8581-d105817e1223'],15,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:15.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b1c76bef-9ec4-4b3e-bdd9-bb8b20a916b6,532,,"[47.4, 27.4]",68344,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Right Center Midfield,36,Netherlands Women's,851,"['e0091148-2a96-4342-94d9-c4ff9757331a', 'f0b3f565-287c-4db4-aecc-d31554f6ae70']",17,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:17.642,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,ee270439-a7e6-4695-b52c-7b3dd1e6c6a9,536,,"[45.1, 3.1]",68344,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Merel van Dongen,25659.0,Left Back,36,Netherlands Women's,851,"['2743eae7-ac5c-496a-8d2d-0ed3eb355d3e', 'a808ba56-de22-4193-bac6-bcebe3db1d99']",21,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:21.013,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,03544b04-ab90-45e8-abb4-87c524a1384b,543,,"[46.0, 22.1]",68344,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Right Center Midfield,36,Netherlands Women's,851,"['6eeb7e30-b253-4f4c-b4ef-6aada0ed3d55', '88f03084-d396-4291-b20b-fd0f425e30d5']",23,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:23.516,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,2d81b244-2799-49bb-b606-ec82f89584b7,547,,"[58.4, 28.0]",68344,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vivianne Miedema,15623.0,Center Forward,36,Netherlands Women's,851,['d331a13b-375f-4999-91c6-07cbc23b2c8d'],25,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:25.183,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,9ce9757c-7914-4f49-b2b4-f8e75cd41bfb,550,,"[47.2, 37.2]",68344,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sherida Spitse,10645.0,Center Defensive Midfield,36,Netherlands Women's,851,['fe3d6f40-2665-4816-a75e-90cb1d92ec4c'],25,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:25.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d3dea499-4030-4aa2-9f8f-db80abf4d242,561,,"[32.9, 34.9]",68344,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sherida Spitse,10645.0,Center Defensive Midfield,38,Netherlands Women's,851,['7bf8c076-3613-4282-b5e4-293d617511f5'],1,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:01.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,86e74d69-819a-437c-8b14-c14e62596a46,565,,"[27.0, 63.9]",68344,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Desiree van Lunteren,10657.0,Right Back,38,Netherlands Women's,851,['fc156c14-0847-4ad9-a728-9277f7fcbda6'],4,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:04.856,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3de8651c-a15d-456d-bbb3-46749607aa7b,569,,"[49.6, 79.6]",68344,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shanice van de Sanden,10648.0,Right Wing,38,Netherlands Women's,851,['80817305-e871-4252-bd53-377245d1a3b2'],8,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:08.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,22dc518c-a6e3-4a3e-8dfa-e17bed64c4dd,571,,"[46.2, 8.6]",68344,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,39,Canada Women's,1206,['a11b1cee-5293-4d64-982b-725b3dea624c'],11,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:18:11.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fcd853d3-9199-4fea-b0b2-c186a891183b,574,,"[39.4, 43.1]",68344,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kadeisha Buchanan,15357.0,Right Center Back,39,Canada Women's,1206,['419f96da-1bda-49d6-a928-8734058b0b5b'],15,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:18:15.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,097fcbe7-c678-4ed8-a839-84f4f0f347a6,577,,"[41.9, 28.0]",68344,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,39,Canada Women's,1206,['3da5abaf-7ce6-40cb-92b1-ae66518c0445'],19,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:18:19.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,91eb5225-39fa-4583-8897-d26ae00f843c,581,,"[64.8, 14.5]",68344,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Left Midfield,39,Canada Women's,1206,"['526fb1d6-ca15-4544-a1a9-67239695d263', 'ba1295bd-64aa-401a-a4fa-85c8b1d89627']",22,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:18:22.953,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,792f39aa-fa8e-4806-b6c1-9ebc19b52979,585,,"[46.4, 74.1]",68344,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sherida Spitse,10645.0,Center Defensive Midfield,40,Netherlands Women's,851,['3c9a31c2-a74e-4143-a9ca-356281ae21b7'],32,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:32.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7a753b22-8f47-4d1a-bb2a-7b4d88d8500c,587,,"[55.6, 78.6]",68344,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Desiree van Lunteren,10657.0,Right Back,40,Netherlands Women's,851,['a8fa566e-071b-41b9-a596-413cc1f98f35'],34,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:34.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5650b6cf-eee5-42a0-bf90-4b8dbdd3a95c,590,,"[75.8, 70.7]",68344,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Left Center Midfield,40,Netherlands Women's,851,['09c8d033-9546-45d9-8acd-ff16559cb3c9'],37,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:37.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6acb41c1-9956-4663-bad5-b838d607dd9e,596,,"[45.0, 5.6]",68344,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christine Margaret Sinclair,5020.0,Left Center Forward,41,Canada Women's,1206,['686fe385-81df-4f4f-8fb5-67af4b3086a4'],56,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:18:56.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,13c7b7a3-87bc-4d2c-ac96-3b0c3b48e6c2,598,,"[53.3, 3.7]",68344,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Left Midfield,41,Canada Women's,1206,['70f5ce32-2b1e-4a70-9bfa-10beeb768b3b'],58,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:18:58.530,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,24267dcf-a1e1-43ea-97d3-cbed2d46bad4,607,,"[84.3, 55.8]",68344,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,41,Canada Women's,1206,['44f80674-afed-4a97-9371-67d065ee5db4'],4,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:04.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,eb20282e-7f32-409a-87b1-ed02588873c6,613,,"[62.7, 77.8]",68344,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordyn Pamela Huitema,26091.0,Right Midfield,41,Canada Women's,1206,['939fe800-edd2-499d-a352-eea84658bdee'],12,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:19:12.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c8254250-60a4-4286-ac86-23953435a4ee,617,,"[47.6, 71.9]",68344,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Elizabeth Marie Lawrence,15290.0,Right Back,41,Canada Women's,1206,['df1857c5-347e-4edc-a19a-981b60bd83f7'],16,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:19:16.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,47da7d7a-5ba0-455c-90e2-195317023c93,621,,"[47.8, 52.9]",68344,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Desiree Rose Marie Scott,4966.0,Right Defensive Midfield,41,Canada Women's,1206,"['8403639b-7f8c-4dbb-9970-00428a1ab819', 'c0cb1a55-b89a-4a5c-9995-0ead5eb3a778']",19,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:19:19.615,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,7f27b39b-487b-449a-81f9-2d77d3a5dd72,624,,"[37.4, 40.5]",68344,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,41,Canada Women's,1206,['0709e434-e168-448b-83db-54b56a35159e'],22,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:19:22.316,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,908b06bb-d40a-4131-adef-79c5e82c5594,627,,"[41.3, 10.5]",68344,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Allysha Lyn Chapman,5038.0,Left Back,41,Canada Women's,1206,['2b0bd764-d254-4a3a-98fe-ab4bbd7f80d5'],25,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:19:25.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,848285d6-01ae-4e99-ac66-99d20e701940,634,,"[19.6, 25.4]",68344,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,42,Netherlands Women's,851,['8faf47f0-0613-4e93-9355-d808f5015bf8'],35,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:35.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,63fee26b-e468-4790-8cee-5bd531321b88,637,,"[26.6, 57.8]",68344,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anouk Dekker,10652.0,Right Center Back,42,Netherlands Women's,851,['f8577f30-9a41-4228-a743-d8ab20f2611c'],38,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:38.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,398b448d-6a4b-454c-b35c-fe7ebdc379c1,640,,"[37.4, 7.6]",68344,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Merel van Dongen,25659.0,Left Back,42,Netherlands Women's,851,['623798fe-5dcd-4600-a06d-38e73cab593e'],42,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:42.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,52abc044-48aa-4c3e-baec-088c9d856fa3,643,,"[25.8, 24.7]",68344,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,42,Netherlands Women's,851,['358532f9-0eed-4768-a9d8-c1efcf98b1f0'],46,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:46.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,508f7651-cc98-4d02-9fb0-52f4266fd265,646,,"[44.9, 6.4]",68344,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Merel van Dongen,25659.0,Left Back,42,Netherlands Women's,851,['2e1b4941-efb3-4939-8bd6-6076b922d937'],50,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:50.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b29be14f-2f7c-49c4-8bfd-01d779cafc63,650,,"[56.0, 3.3]",68344,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lieke Martens,10649.0,Left Wing,42,Netherlands Women's,851,"['43354fb9-9f7d-4770-a632-b2273134558c', '470d83db-a5fd-4b67-839a-c5fb10f836e6']",53,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:53.122,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,6c673e20-0d89-43b6-8a88-6a9618d1d6e9,653,,"[39.0, 19.0]",68344,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Right Center Midfield,42,Netherlands Women's,851,['351b17d3-6ab6-4444-9792-377931b36970'],55,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:55.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,42953473-8a80-48b0-8704-f8cc008dd90f,660,,"[19.6, 23.9]",68344,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,42,Netherlands Women's,851,['64f3d30d-4a8e-417d-b2aa-76e4089403ed'],59,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:59.567,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,200c159a-679d-4d17-9db5-fbb3fedf2c0f,663,,"[45.3, 2.3]",68344,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,42,Netherlands Women's,851,['ea5c9454-445f-4e4b-b215-5e5005b835b1'],5,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:05.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fcfda606-f357-41fd-a850-381024aa4994,665,,"[48.2, 74.6]",68344,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kadeisha Buchanan,15357.0,Right Center Back,43,Canada Women's,1206,['309b2869-544a-4484-8839-b153f675d2cc'],13,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:20:13.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,05e828e1-007b-46bb-8831-62a987e2d562,668,,"[35.6, 50.1]",68344,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,43,Canada Women's,1206,['434f7d44-65c5-476b-bf60-73cbd8f96ba5'],17,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:20:17.210,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8cc02dba-ad35-4e9e-98bf-48b3db994ee8,671,,"[52.5, 42.3]",68344,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Desiree Rose Marie Scott,4966.0,Right Defensive Midfield,43,Canada Women's,1206,['40a6dc21-2d73-4a7d-9b01-e0a42b721b79'],21,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:20:21.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5cf2f2cc-978a-44a6-8c10-7481e6f4dce9,673,,"[32.3, 27.2]",68344,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,43,Canada Women's,1206,['cd01f338-3cd6-4354-8fe2-da996dd523f8'],24,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:20:24.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4b722f50-5c06-4123-a01e-e8bb9cd34454,676,,"[37.8, 6.6]",68344,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Allysha Lyn Chapman,5038.0,Left Back,43,Canada Women's,1206,['63dc3563-5a4d-49ba-b91a-c26b057817e1'],25,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:20:25.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,11e0c172-c142-4bd6-a415-3cf87bd45075,679,,"[54.3, 7.8]",68344,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Left Midfield,43,Canada Women's,1206,['20504f50-8917-44a9-88ca-c95de80bcb86'],27,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:20:27.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3e6735f7-b09f-463f-ac47-315f9b778ac3,687,,"[68.0, 16.2]",68344,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christine Margaret Sinclair,5020.0,Left Center Forward,43,Canada Women's,1206,"['b31a68b6-824b-4658-b2a1-7ac42dcb6fc1', 'eceba57c-0fc6-4b4a-8503-b2e5175fdeb5']",30,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:20:30.189,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,683e8eb6-26e5-4586-94fe-1cf2576354db,695,,"[105.4, 9.6]",68344,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Left Midfield,43,Canada Women's,1206,"['4eb7883d-62fb-4bf9-994e-b9f01dea7910', 'fcaccdf3-01cf-4e91-bc4d-4c8d181df370']",36,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:20:36.257,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,379df45a-b63d-48e5-af6a-f60dbfeda8d1,700,,"[90.7, 16.0]",68344,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sophie Schmidt,15180.0,Left Defensive Midfield,44,Canada Women's,1206,['f8fb683e-0ee5-4ebd-95a1-c0465311377b'],45,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:20:45.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c3cf2e66-16e3-4ed0-9e04-a3e6c08cfe64,703,,"[111.9, 2.7]",68344,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Left Midfield,44,Canada Women's,1206,['0a835a84-bcd3-4777-866d-8fea43f6c650'],48,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:20:48.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,717b39b1-1cab-4064-a7d3-d3e17ff26595,710,,"[55.4, 60.9]",68344,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kadeisha Buchanan,15357.0,Right Center Back,44,Canada Women's,1206,['832ec68d-cd28-4146-81a8-a200ab5d1815'],58,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:20:58.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,52ce0630-ccea-4966-b70f-0d30ff022932,715,,"[70.1, 57.2]",68344,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Desiree Rose Marie Scott,4966.0,Right Defensive Midfield,44,Canada Women's,1206,"['11aeb5da-e114-419b-a288-7e523f6b7dce', '67caa4d0-301a-49dc-9a50-075f62d83063']",0,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:21:00.368,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,6fb6ee5a-9dba-4548-90b9-dca5259f274a,717,,"[43.1, 46.8]",68344,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shelina Laura Zadorsky,5074.0,Left Center Back,44,Canada Women's,1206,['191e23f5-9ffd-4c55-b691-aebee620ece0'],2,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:21:02.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ba067b8a-fc59-4701-9589-f6ed011e1233,720,,"[55.4, 35.2]",68344,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sophie Schmidt,15180.0,Left Defensive Midfield,44,Canada Women's,1206,['d28af8f0-065c-47b8-b332-27ee0b97f5a9'],7,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:21:07.051,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,501d20e0-675f-4af9-b985-16834f06aca4,723,,"[99.9, 37.4]",68344,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordyn Pamela Huitema,26091.0,Right Midfield,44,Canada Women's,1206,['7356f4d1-c0fa-4d23-9a3a-e72837a09994'],12,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:21:12.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,02bb3b96-0c7e-4f3d-bad6-9af0d3ed63fc,725,,"[38.4, 22.7]",68344,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,45,Netherlands Women's,851,['3bb90f66-91fa-4564-8085-7d18931e3b23'],48,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:21:48.620,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,65daaa93-6ba8-4fdb-8525-fc7bbc1ff417,727,,"[87.6, 27.4]",68344,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vivianne Miedema,15623.0,Center Forward,45,Netherlands Women's,851,['e52988a3-78a8-4d31-ab38-a24ebeaaf696'],52,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:21:52.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,dc26d01e-63b3-4dcd-aa84-dc6b65fc7543,729,,"[38.6, 79.4]",68344,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Elizabeth Marie Lawrence,15290.0,Right Back,46,Canada Women's,1206,['f08f3d02-fff1-45fe-ab95-42c9009ee1cc'],55,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:21:55.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,19743678-b0c8-49bf-b66b-8a6acf7ecd0c,738,,"[62.1, 78.8]",68344,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordyn Pamela Huitema,26091.0,Right Midfield,46,Canada Women's,1206,['63dbb0f3-6541-4fe9-a9dc-aec11d3ec195'],3,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:22:03.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,15eb012b-084a-4234-91f1-92ce372bc901,741,,"[95.6, 58.0]",68344,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Left Midfield,46,Canada Women's,1206,['244a1e1a-5391-4262-b1c6-534b4ef8f3e9'],6,,,,,,,,,,,,,,,,,,Canada Women's,1206,00:22:06.307,Ball Receipt*,
