ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31918a2e-e562-4a56-8831-5f420347d45d,2785,,"[70.1, 7.5]",22934,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiffany Cameron,25535.0,Left Wing,176,Jamaica Women's,1212,['16560dee-f8e5-4897-801b-04910645fbea'],27,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:43:27.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52bf205c-ae3e-4ee8-b7b9-5d5f3864fcc7,2788,,"[72.4, 11.3]",22934,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deneisha Selena Blackwood,25557.0,Left Back,176,Jamaica Women's,1212,['293a9883-a31f-46d4-a1c6-057bcbfa3f8a'],28,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:43:28.670,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67eb7012-52c2-4f30-90f8-07b25c48f1d2,2791,,"[104.8, 40.1]",22934,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marlo Carmen Sweatman,25551.0,Right Center Midfield,176,Jamaica Women's,1212,['7d1cf6b7-05ac-408c-abb2-c299184f37c8'],35,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:43:35.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b8d5fc1-f981-42fe-8320-ebc18075e234,2793,,"[8.6, 57.3]",22934,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Monica Hickmann Alves,5071.0,Right Center Back,177,Brazil Women's,1203,['48a73571-4053-4137-a187-3dc1953330e2'],52,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:43:52.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b46d5fde-5947-449c-aecc-885c9b3573b3,2796,,"[22.3, 74.1]",22934,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Letícia Santos de Oliveira,25560.0,Right Back,177,Brazil Women's,1203,['fa1a2ae8-63f3-4833-8e7d-406d49457500'],55,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:43:55.551,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97f79ab9-4ffa-4a75-8229-3f737df88025,2799,,"[15.3, 65.2]",22934,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Monica Hickmann Alves,5071.0,Right Center Back,177,Brazil Women's,1203,['8563db91-e57b-42f9-9024-51c2bb7ea724'],58,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:43:58.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9167275b-cbc7-4eb8-aad2-8153aae5a826,2802,,"[29.0, 32.0]",22934,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daiane Limeira Santos Silva,25540.0,Left Center Back,177,Brazil Women's,1203,['9ef897e2-f904-4693-b825-2fd4b5916cfd'],8,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:44:08.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4ceea0a-a362-4fb2-a4e1-658f7341a40e,2805,,"[40.6, 5.1]",22934,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tamires Cássia Dias de Britto,25559.0,Left Back,177,Brazil Women's,1203,['d4974a08-f48c-40f2-a942-765998eb6158'],13,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:44:13.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78da9147-45b2-4c86-ae8c-d2ccdad4773a,2808,,"[27.9, 18.6]",22934,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daiane Limeira Santos Silva,25540.0,Left Center Back,177,Brazil Women's,1203,['4dd2d7f9-552b-4f34-916e-42d49aab9a6d'],14,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:44:14.469,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca22697c-cbe7-4181-a38b-4ca0e854fc7a,2811,,"[111.8, 8.1]",22934,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Débora Cristiane de Oliveira,5044.0,Right Midfield,177,Brazil Women's,1203,['0e057d71-c8ff-462c-bd9a-3a207ac6c57e'],25,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:44:25.937,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f2357fd-57b1-485b-8304-32cd7fa142c4,2824,,"[114.7, 39.0]",22934,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ludmila da Silva,25542.0,Left Center Forward,177,Brazil Women's,1203,['df893741-ef04-46d9-9669-ca0c1218ac9b'],33,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:44:33.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8ca3efd-28a8-4dc5-b82b-7a1044fd3dd5,2828,,"[55.6, 44.1]",22934,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chinyelu Asher,25536.0,Center Defensive Midfield,178,Jamaica Women's,1212,['36f1a7e6-df27-4b02-9a4f-a571f4c0e18b'],21,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:45:21.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3b2c928-4150-44ae-8ded-dba10c3c4102,2832,,"[69.3, 23.0]",22934,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Débora Cristiane de Oliveira,5044.0,Right Midfield,178,Jamaica Women's,1212,['d315a950-29ef-45c4-b35b-885dc3faf185'],25,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:45:25.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb886a14-14f2-4ada-984c-68bb2fe914ab,2838,,"[63.4, 74.3]",22934,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jody Brown,25538.0,Right Wing,178,Jamaica Women's,1212,['9a4b05f7-7490-4183-aff1-169cdb722cec'],30,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:45:30.097,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b44a228-0983-46f5-a899-bbb5219a7a31,2840,,"[59.4, 65.1]",22934,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chinyelu Asher,25536.0,Center Defensive Midfield,178,Jamaica Women's,1212,['a3c3784b-9bfd-442f-bde2-fd1bc732c09f'],31,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:45:31.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e145ddb-2696-46d4-b91d-1e1b6c72ceba,2842,,"[56.7, 5.8]",22934,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tamires Cássia Dias de Britto,25559.0,Left Back,178,Jamaica Women's,1212,['5e98522c-4811-4e30-a7c9-71822494618d'],31,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:45:31.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76797ce6-fece-4d43-8813-5b26cdd0ae1d,2848,,"[85.4, 73.7]",22934,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Khadija Monifa Shaw,25554.0,Center Forward,179,Jamaica Women's,1212,"['b4a056c5-13c4-4ca3-8940-ec15e927843e', 'e4acff9e-42fe-40b4-abdb-f9ac25b47406']",41,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:45:41.032,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c41b5af7-270b-454f-8b6a-8fb7420292fe,2852,,"[77.2, 65.1]",22934,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jody Brown,25538.0,Right Wing,179,Jamaica Women's,1212,['82d2b0f8-efd6-4011-ad1d-a3b1301dea60'],43,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:45:43.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97351ce9-4926-4a3f-94f6-6577daa7905e,2855,,"[70.7, 48.3]",22934,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chantelle Swaby,25558.0,Left Center Midfield,179,Jamaica Women's,1212,['dd682e3c-94bb-492a-9c9c-5dc0763c5dfc'],45,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:45:45.798,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12d4bf0e-c237-448d-bbda-c659d19a9271,2864,,"[107.5, 48.5]",22934,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chinyelu Asher,25536.0,Center Defensive Midfield,179,Jamaica Women's,1212,['0db05a1c-69c3-4e9f-871f-bd9660c9574a'],54,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:45:54.911,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f5780d8-76d9-46b6-86e3-06260f2d6ebf,2868,,"[110.4, 71.8]",22934,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chinyelu Asher,25536.0,Center Defensive Midfield,180,Jamaica Women's,1212,"['3de26f4e-bff9-4f18-8c0d-d6a94427cf50', 'e2501e1a-bdaa-4ad1-97a9-8be2e1d2c4aa']",4,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:46:04.628,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a27555d-b336-4ca8-b1c0-64636678342c,2874,,"[113.0, 23.3]",22934,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Khadija Monifa Shaw,25554.0,Center Forward,182,Jamaica Women's,1212,['cbc8f2da-a936-45a8-9360-01476fc27c1b'],11,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:47:11.668,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595d6c95-fca3-44b1-8979-a8122435a417,2877,,"[115.1, 43.2]",22934,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jody Brown,25538.0,Right Wing,182,Jamaica Women's,1212,['32261183-2a32-461a-aa70-745a7363a6cc'],14,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:47:14.760,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbf77f4c-6124-4ec4-88d1-8ef4e4d3e372,2880,,"[107.9, 24.5]",22934,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Khadija Monifa Shaw,25554.0,Center Forward,182,Jamaica Women's,1212,['6ac7b051-21ac-404c-b808-3c964acf62ac'],19,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:47:19.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0453b210-e244-43ec-84cd-373cd2654cc7,2888,,"[95.3, 18.6]",22934,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deneisha Selena Blackwood,25557.0,Left Back,183,Jamaica Women's,1212,['6348302f-e457-4619-bbec-5972ee379a03'],35,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:47:35.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df6d4608-14bf-4ab4-a04b-ccb543bdda2d,2891,,"[92.4, 27.7]",22934,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chantelle Swaby,25558.0,Left Center Midfield,183,Jamaica Women's,1212,['a8c1f0e4-e9f8-419c-8758-5fa69964dc14'],36,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:47:36.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eed6ddd-7497-47fe-95b6-2d12241b51c4,2902,,"[111.5, 57.5]",22934,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jody Brown,25538.0,Right Wing,183,Jamaica Women's,1212,"['9e6fcc07-418a-4b9c-8a9b-68c24b99b1be', 'e2b74877-b0f3-48c9-ad19-5b83c7339760']",46,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:47:46.186,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c351608e-1a57-4092-bd19-9f1dd8a39b6a,2905,,"[105.2, 56.3]",22934,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chinyelu Asher,25536.0,Center Defensive Midfield,183,Jamaica Women's,1212,['f16ba703-4380-45fb-9fb2-6ac513df56c4'],48,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:47:48.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352f0397-ed9b-4a69-b7fe-a136e712a245,2908,,"[89.2, 43.6]",22934,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deneisha Selena Blackwood,25557.0,Left Back,183,Jamaica Women's,1212,['b7139a7f-5f4c-4087-b37d-8a4a1e0976d5'],51,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:47:51.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72550afc-cf7f-4b92-8edd-fbfc56311070,2915,,"[41.6, 39.4]",22934,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Geyse da Silva Ferreira,25543.0,Right Center Forward,184,Brazil Women's,1203,['ee8f0435-f58f-4bd9-8e47-7497d350ec63'],58,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:47:58.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a53b47c2-c61e-4b31-9c8b-e93b405393d7,2918,,"[105.1, 23.2]",22934,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Débora Cristiane de Oliveira,5044.0,Right Midfield,184,Brazil Women's,1203,['bb9ac1bb-f126-4680-9190-3d93caf5876b'],5,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:48:05.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a231196-6aba-4141-9077-3e3fa245d247,2923,,"[50.3, 26.8]",22934,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Chantelle Swaby,25558.0,Left Center Midfield,185,Jamaica Women's,1212,['b1d48104-ff07-43d9-96db-2601e21a7f8f'],35,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:48:35.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,084d7cda-7007-464a-acd3-024cb91cd5b8,2931,,"[49.7, 30.0]",22934,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Chantelle Swaby,25558.0,Left Center Midfield,185,Jamaica Women's,1212,['9c58a2ea-405c-4729-86ed-e3cc07f004bc'],42,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:48:42.228,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5becdaf1-ee80-483f-bece-a6dd510d4966,2934,,"[40.7, 25.8]",22934,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Allyson Swaby,25545.0,Right Center Back,185,Jamaica Women's,1212,['4645e8fa-2f94-4c8f-8e3d-da976aed8bf4'],44,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:48:44.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec6f8f02-8813-4149-b282-7c450ea67bba,2937,,"[66.9, 71.4]",22934,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dominique Bond-Flasza,25552.0,Right Back,185,Jamaica Women's,1212,['8695d4ea-e713-4337-903d-e9fb4f59d00a'],48,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:48:48.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c59fa3c8-6972-44d7-ba26-0d66f02689b3,2940,,"[105.2, 71.4]",22934,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jody Brown,25538.0,Right Wing,185,Jamaica Women's,1212,['322ec922-eed1-4c40-9787-cc014cb3fd30'],54,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:48:54.697,Ball Receipt*,
,,,"[64.7, 43.4]",,,,,,,,,,,1.0104,,,,,,,,,,,,,,,b4921ee1-f0a9-4579-b82c-43d176290401,7,,"[62.1, 42.0]",22934,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Thaysa de Moraes Rosa Moreno,4980.0,Left Center Midfield,2,Brazil Women's,1203,"['0706310e-a927-443d-960a-8605c1d7ddcb', 'bec50e60-c942-410c-aaac-b35e36dc941d']",0,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:00.435,Carry,
,,,"[77.6, 57.7]",,,,,,,,,,,0.748577,,,,,,,,,,,,,,,580bf794-fd08-4dd1-89b2-a45894f9e880,10,,"[75.2, 57.7]",22934,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Beatriz Zaneratto João,25561.0,Right Center Forward,2,Brazil Women's,1203,"['429148c9-5881-4073-bef8-b83a68df6731', 'b38828d2-b4bf-4247-871b-83c0ad766bae']",2,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:02.632,Carry,
,,,"[104.9, 66.5]",,,,,,,,,,,1.3005,,,,,,,,,,,,,,,32870fae-4742-42b3-af63-393e5e7f6f7d,18,,"[101.6, 63.7]",22934,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andressa Alves da Silva,24368.0,Right Midfield,4,Brazil Women's,1203,"['2c38a0d7-0c3b-435b-b451-6c9e87cc0b80', '76e7477a-1aca-4494-8dd8-86d949f0b29a']",0,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:01:00.757,Carry,
,,,"[99.3, 72.5]",,,,,,,,,,,0.97021,,,,,,,,,,,,,,,3c5adb22-6eb6-422d-9cdb-7303a3d91a14,21,,"[101.8, 73.8]",22934,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Letícia Santos de Oliveira,25560.0,Right Back,4,Brazil Women's,1203,"['3f04812b-8026-4de1-a5c9-75176457fe22', 'a6ed7a54-ad47-419f-880f-38ae5731da9e']",2,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:01:02.851,Carry,
,,,"[87.5, 54.8]",,,,,,,,,,,1.1054,,,,,,,,,,,,,,,05f70ac7-ab7e-4bed-8f58-18527419e19f,24,,"[90.8, 53.7]",22934,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thaysa de Moraes Rosa Moreno,4980.0,Left Center Midfield,4,Brazil Women's,1203,"['5c530b35-cbbe-45f9-80e5-ad39f39c2578', '88cd6d43-c6c0-4a96-ba30-9f4e52091ac0', 'e96da8fb-94ca-4aac-aa7c-ded968ca98ef']",5,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:01:05.258,Carry,True
,,,"[80.1, 53.0]",,,,,,,,,,,0.0175,,,,,,,,,,,,,,,f4d63534-70b9-483c-a638-3da7be1672cf,29,,"[79.7, 53.0]",22934,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kathellen Sousa Feitoza,25556.0,Right Center Back,4,Brazil Women's,1203,"['02a84adc-7f1c-4f0d-9588-66b9c758a0aa', '86b52f59-361d-44fc-9072-404b6f2e8a1b']",7,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:01:07.752,Carry,
,,,"[78.5, 76.0]",,,,,,,,,,,0.61334,,,,,,,,,,,,,,,d25c038b-3c34-4df4-8c94-b91e6ebdc8dd,39,,"[79.4, 76.0]",22934,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beatriz Zaneratto João,25561.0,Right Center Forward,5,Brazil Women's,1203,"['53a9e280-9bc5-419c-8962-b8ffa2a94700', '9fd44c1d-0a67-4692-84da-127b5fa1536d', 'da9a1580-e7c0-4775-97b0-df004bcbacb0']",34,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:01:34.235,Carry,True
,,,"[91.8, 57.3]",,,,,,,,,,,2.4366,,,,,,,,,,,,,,,6653b9c4-3240-4997-ac47-45695ef9b211,47,,"[78.5, 67.5]",22934,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Letícia Santos de Oliveira,25560.0,Right Back,5,Brazil Women's,1203,"['91fdfd1a-9674-4917-a204-e1fd72a88897', 'e6f81c79-7d5b-4985-b344-598dafbac719']",37,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:01:37.904,Carry,
,,,"[93.9, 48.4]",,,,,,,,,,,0.1782,,,,,,,,,,,,,,,070e7ff3-5697-4cdd-82f2-10810b871ef8,50,,"[92.9, 48.4]",22934,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiane Rozeira de Souza Silva,15293.0,Left Center Forward,5,Brazil Women's,1203,"['589e93f6-6355-4192-8792-d95dc9c77fcc', 'a3ee25ef-6dda-49d5-ac02-a89393c24347']",41,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:01:41.774,Carry,
,,,"[22.0, 33.1]",,,,,,,,,,,3.1288,,,,,,,,,,,,,,,49c2eefd-a775-48d2-a93c-05ddb1a8a455,53,,"[26.2, 31.7]",22934,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Bond-Flasza,25552.0,Right Back,5,Brazil Women's,1203,"['00151798-51c8-46c4-9b05-f21d1551dfe6', '128df4ef-6da8-40a8-af3b-75558341409f', '2e5511e2-fb12-4b7c-8061-7987235c4aad']",41,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:41.953,Carry,True
,,,"[91.1, 32.4]",,,,,,,,,,,0.7516,,,,,,,,,,,,,,,db6d4251-cda9-4ade-adf1-41303d85997e,58,,"[91.2, 31.5]",22934,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Débora Cristiane de Oliveira,5044.0,Left Midfield,5,Brazil Women's,1203,"['53323da6-4d86-4458-9870-daf80ca2dec2', '9e908af8-aff7-4ff5-a72c-1eb553a6e068']",46,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:01:46.523,Carry,
,,,"[93.1, 39.0]",,,,,,,,,,,0.491799,,,,,,,,,,,,,,,e237a846-9439-4f50-ae3b-ac442cf4cf6a,62,,"[93.5, 39.5]",22934,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Letícia Santos de Oliveira,25560.0,Right Back,5,Brazil Women's,1203,"['168b015b-94e3-4e2d-92b1-dca35dd87f5b', '90728592-cf70-4f0d-8b9f-059e1179900f', 'cd3ba968-3430-4a59-9dbc-4af233286481']",47,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:01:47.976,Carry,True
,,,"[7.8, 30.6]",,,,,,,,,,,0.6152,,,,,,,,,,,,,,,8da109fa-1eca-4ede-91e2-a132ad29341b,72,,"[7.9, 32.1]",22934,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chantelle Swaby,25558.0,Left Center Midfield,5,Brazil Women's,1203,"['24072009-2e18-4650-8974-2bfc0e7d633f', '5c8ee79b-ba98-48c5-bd0a-30895ade371b']",56,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:56.112,Carry,
,,,"[116.6, 63.0]",,,,,,,,,,,0.3503,,,,,,,,,,,,,,,0d596c88-65e5-4b3b-8cfd-7a7cdd0667e1,76,,"[117.7, 63.5]",22934,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andressa Alves da Silva,24368.0,Right Midfield,6,Brazil Women's,1203,"['3956af96-8f63-48f3-b21c-f2b05aec0c66', '3baa0530-dad7-48a4-b685-d9b91d31927b']",13,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:02:13.323,Carry,
,,,"[110.8, 10.5]",,,,,,,,,,,0.0213,,,,,,,,,,,,,,,108cbd74-1d81-4b6e-b088-c3e90a245aa5,90,,"[111.3, 11.4]",22934,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kathellen Sousa Feitoza,25556.0,Right Center Back,8,Brazil Women's,1203,"['25af4b09-a702-487b-b265-34d318ac048b', '4ec512a4-75a3-4e6e-95e1-b6b0e3fa7c08']",8,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:03:08.332,Carry,
,,,"[90.7, 14.5]",,,,,,,,,,,1.1025,,,,,,,,,,,,,,,7f7362d6-4c78-46ae-b183-60c90e3d4508,93,,"[90.7, 13.9]",22934,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Débora Cristiane de Oliveira,5044.0,Left Midfield,8,Brazil Women's,1203,"['8b62d6ff-c59e-41c8-ab5c-eec7a05a574c', '950e6e7e-7cf3-4bf8-b252-5abe14cba7fa']",10,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:03:10.000,Carry,
,,,"[9.3, 59.7]",,,,,,,,,,,1.3983,,,,,,,,,,,,,,,2b21afca-eb68-4d1a-a353-0c67451eedea,99,,"[12.5, 56.9]",22934,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominique Bond-Flasza,25552.0,Right Back,9,Jamaica Women's,1212,"['81b1ea55-0bd7-4824-9d37-11c835180f72', '8f6a5492-d492-4f90-b886-f2c93a416622', 'f15e5c78-a3e2-4bfd-ae54-57b4c518e241']",14,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:03:14.916,Carry,True
,,,"[42.2, 76.9]",,,,,,,,,,,0.104100004,,,,,,,,,,,,,,,bb0080ac-912d-4098-9559-465615a2c086,105,,"[42.2, 76.9]",22934,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Havana Solaun,4945.0,Center Defensive Midfield,10,Jamaica Women's,1212,"['f62b13d5-c83d-4ba4-bc41-a68b6ab6e61e', 'fe0e7ea2-a42d-4275-8688-a75c8d79e18d']",31,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:03:31.826,Carry,
,,,"[49.5, 62.8]",,,,,,,,,,,0.9218,,,,,,,,,,,,,,,740f65cf-3937-446d-8917-bb646609bc53,110,,"[48.5, 70.2]",22934,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Khadija Monifa Shaw,25554.0,Center Forward,10,Jamaica Women's,1212,"['4b15cfb2-6bb6-43eb-93d9-5529963da3ff', 'ebaae870-cfbd-4f02-bb85-8f9e3e0e50df']",34,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:03:34.248,Carry,
