50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.695638,,,,,,,,,,,,,,,,b2af84d6-9d58-4df7-a838-492ba2086da9,2847,,,"[76.3, 38.4]",69161,92,,,,,0.02272336,,Right Foot,,,"[115.9, 39.3]",High Pass,,39.610226,,Incomplete,,,,,,,,2,From Throw In,Patricia Guijarro Gutiérrez,15287.0,Left Center Midfield,168,Spain Women's,863,['9f829126-92b5-4d90-8fdd-8b6576adecdc'],27,,,,,,,,,,,,,,,,Spain Women's,863,00:47:27.990,Pass,
,,,,,,,,,,,,,,2.743003,,,,,,,,,,,,,,,,94aa8c10-ebe5-4a84-a20a-058de0224ac4,2850,,,"[10.5, 41.9]",69161,92,,,,,-0.90159166,,Keeper Arm,,,"[38.5, 6.5]",High Pass,,45.13491,,,Megan Anna Rapinoe,8298.0,,,,,,2,Regular Play,Alyssa Michele Naeher,5100.0,Goalkeeper,169,United States Women's,1214,['61ebbf86-709e-490a-b7c0-1dc9fde22a0d'],33,,,,,,,,,,,,,,,,United States Women's,1214,00:47:33.978,Pass,
,,,,,,,,,,,,,,1.0068,,,,,,,,,,,,,,,,e9967bad-d089-4d12-a8c1-130dc84ca751,2853,,,"[40.0, 10.3]",69161,92,,,,,1.7884469,,Right Foot,,,"[37.7, 20.7]",Ground Pass,,10.651291,,,Samantha June Mewis,5087.0,,,,,,2,Regular Play,Megan Anna Rapinoe,8298.0,Left Wing,169,United States Women's,1214,['7e3f4e13-e543-47f5-869a-fe9871ad19cf'],37,,,,,,,,,,,,,,,,United States Women's,1214,00:47:37.981,Pass,
,,,,,,,,,,,,,,1.253362,,,,,,,,,,,,,,,,37cd9a59-bc56-4c96-abb4-ed0a55c1c02b,2856,,,"[45.1, 17.3]",69161,92,,,,,-1.344728,,Right Foot,,,"[47.4, 7.3]",Ground Pass,,10.261091,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Left Center Midfield,169,United States Women's,1214,['7997289e-d3d2-4717-992e-0796eceda60d'],41,,,,,,,,,,,,,,,,United States Women's,1214,00:47:41.303,Pass,
,,,,,,,,,,,,,,0.121,,,,,,,,,,,,,,,,292abc09-db2d-46a1-bd97-6501ea2fc1de,2860,,,"[53.8, 2.9]",69161,92,,,,,0.19118446,,Left Foot,,,"[56.9, 3.5]",High Pass,,3.1575308,,Incomplete,,,,,,,,2,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,169,United States Women's,1214,['6a1c32b2-e633-49c5-babf-d9c9039820c5'],46,,,,,,,,,,,,,,,,United States Women's,1214,00:47:46.015,Pass,
,,,,,,,,,,,,,,2.3564,,,,,,,,,,,,,,,,935ba348-e5a8-4e15-bfa4-0721659275c8,2865,,,"[37.3, 76.6]",69161,92,,,,,-0.3169429,,Right Foot,,,"[74.8, 64.3]",High Pass,,39.465683,,,Nahikari García Pérez,25510.0,,,,,,2,Regular Play,Marta Corredera Rueda,10200.0,Right Back,170,Spain Women's,863,"['85b46276-5747-451a-b3a2-743ce94a856b', '9e00080b-921b-4bdd-98aa-6a19dd202150']",50,,,,,,,,,,,,,,,,Spain Women's,863,00:47:50.413,Pass,True
,,,,,,,,,,,,,,1.611743,,,,,,,,,,,,,,,,8cc5bb7a-3e85-4025-90f0-84f171a234aa,2868,,,"[73.1, 64.1]",69161,92,,,,,-0.03250887,,Right Foot,,,"[85.4, 63.7]",Ground Pass,,12.306502,,,Lucía García Córdoba,25513.0,,,,,,2,Regular Play,Nahikari García Pérez,25510.0,Right Center Forward,170,Spain Women's,863,['40726a9d-1af1-49ef-bac7-91e7c4a16cd4'],54,,,,,,,,,,,,,,,,Spain Women's,863,00:47:54.013,Pass,
,,,,,,,,,,,,,,0.7529,,,,,,,,,,,,,,,,e27198ce-4002-4266-993d-03f06d97adee,2872,,,"[108.5, 59.6]",69161,92,,,,,-1.4668776,,Right Foot,True,,"[110.2, 43.3]",Ground Pass,,16.38841,,Incomplete,Irene Paredes Hernandez,10165.0,,,,,,2,Regular Play,Lucía García Córdoba,25513.0,Right Midfield,170,Spain Women's,863,"['3c800ec4-f764-4fac-a89c-05c731cccf97', '97e13618-5697-4b54-82d4-84065e433f54', 'dd382cb3-6b46-4199-afd6-b852e2864c2d']",58,,,,,,,,,,,,,,,,Spain Women's,863,00:47:58.782,Pass,True
,,,,,,,,,,,,,,0.6642,,,,,,,,,,,,,,,,78652711-d2ef-4d9c-9ca7-4b9652e7cf1d,2877,,,"[8.6, 22.4]",69161,93,,,,,0.22178097,,Right Foot,,,"[18.8, 24.7]",Ground Pass,,10.456099,,,Samantha June Mewis,5087.0,,,,,,2,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,171,United States Women's,1214,['e60e7db1-5894-4f81-8fd5-d2a5e0f56d24'],0,,,,,,,,,,,,,,,,United States Women's,1214,00:48:00.987,Pass,
,,,,,,,,,,,,,,1.1206,,,,,,,,,,,,,,,,289c9157-e3e6-4507-a6fd-2621a6b9c19d,2881,,,"[25.6, 6.5]",69161,93,,,,,-0.12546363,,Left Foot,,,"[47.8, 3.7]",Low Pass,,22.37588,,,Megan Anna Rapinoe,8298.0,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Left Center Midfield,171,United States Women's,1214,"['93d1e3cc-d4e2-4634-af6b-c725b89a7669', 'c7bb8a98-905e-4681-ac64-ad152dcac179']",4,,,,,,,,,,,,,,,,United States Women's,1214,00:48:04.858,Pass,True
,,,,,,,,,,,,,,5.3538,,,,,,,,,,,,,,,,005d19bc-1fae-4827-8c11-a4765bd3a66c,2887,,,"[43.4, 13.9]",69161,93,,,,,-0.08396057,,Right Foot,,,"[104.0, 8.8]",High Pass,,60.814224,,Incomplete,Megan Anna Rapinoe,8298.0,,,,,Free Kick,2,From Free Kick,Alyssa Michele Naeher,5100.0,Goalkeeper,172,United States Women's,1214,"['13c4a6a7-2c89-48b5-9d8f-d12ab62a78ec', '98ca1d13-6d24-433d-b6f0-5cdaf3b211b0']",41,,,,,,,,,,,,,,,,United States Women's,1214,00:48:41.735,Pass,
,,,,,,,,,,,,,,1.877,,,,,,,,,,,,,,,,0ebea548-dfda-4540-8212-514a228fc923,2891,,,"[98.1, 0.1]",69161,94,,,,,1.854798,,,,,"[92.7, 18.6]",Low Pass,,19.272001,,,Samantha June Mewis,5087.0,,,,,Throw-in,2,From Throw In,Megan Anna Rapinoe,8298.0,Left Wing,173,United States Women's,1214,['b05df3e4-4a91-45ad-a75b-5d00d37af22f'],0,,,,,,,,,,,,,,,,United States Women's,1214,00:49:00.901,Pass,
,,,,,,,,,,,,,,1.093595,,,,,,,,,,,,,,,,c9e518c1-0bdc-46f0-b140-33cacdc3bc77,2894,,,"[98.9, 10.5]",69161,94,,,,,-0.84089667,,Right Foot,,,"[105.7, 2.9]",Ground Pass,,10.198039,,,Megan Anna Rapinoe,8298.0,,,,,,2,From Throw In,Samantha June Mewis,5087.0,Left Center Midfield,173,United States Women's,1214,['1c5a7ecc-380e-4c44-b6f1-1ad42cd7a4e5'],4,,,,,,,,,,,,,,,,United States Women's,1214,00:49:04.041,Pass,
,,,,,,,,,,,,,,0.82306,,,,,,,,,,,,,,,,e401598d-6ec7-401d-9d53-039b126c3a1e,2898,,,"[104.0, 1.8]",69161,94,,,,,2.6537561,,Right Foot,,,"[99.1, 4.4]",Ground Pass,,5.5470715,,,Samantha June Mewis,5087.0,,,,,,2,From Throw In,Megan Anna Rapinoe,8298.0,Left Wing,173,United States Women's,1214,"['65488a33-be35-4af7-901c-930980121c59', '7e539407-cfe3-4ea1-bb40-14c91dd57182']",8,,,,,,,,,,,,,,,,United States Women's,1214,00:49:08.687,Pass,True
,,,,,,,,,,,,,,1.4735,,,,,,,,,,,,,,,,3e140744-bf83-4e2e-83d6-4930a8a11d6a,2902,,,"[94.0, 5.0]",69161,94,,,,,2.2353575,,Right Foot,,,"[81.7, 20.7]",Ground Pass,,19.944424,,,Lindsey Michelle Horan,4999.0,,,,,,2,From Throw In,Samantha June Mewis,5087.0,Left Center Midfield,173,United States Women's,1214,"['d034bfdd-2b99-4c69-8c71-093be737fddb', 'dcce8433-ae5f-45bc-a16a-4990bd1e40b4']",11,,,,,,,,,,,,,,,,United States Women's,1214,00:49:11.406,Pass,True
,,,,,,,,,,,,,,1.1153,,,,,,,,,,,,,,,,7aeba2d1-2d73-4319-acdd-ea71d460eb99,2906,,,"[83.0, 17.3]",69161,94,,,,,-0.022984458,,Left Foot,,,"[91.7, 17.1]",Ground Pass,,8.702298,,,Samantha June Mewis,5087.0,,,,,,2,From Throw In,Lindsey Michelle Horan,4999.0,Right Center Midfield,173,United States Women's,1214,"['692a49e4-0bbe-41c0-86d6-29b4fb265e72', '8e918984-b86e-4d1d-9a79-e43f66a3e2d8']",14,,,,,,,,,,,,,,,,United States Women's,1214,00:49:14.319,Pass,True
,,,,,,,,,,,,,,0.90726,,,,,,,,,,,,,,,,d30eab22-beef-46c8-824a-c2debec3d482,2909,,,"[91.7, 17.1]",69161,94,,,,,-1.2103407,,Right Foot,,,"[96.6, 4.1]",Ground Pass,,13.892804,,,Megan Anna Rapinoe,8298.0,,,,,,2,From Throw In,Samantha June Mewis,5087.0,Left Center Midfield,173,United States Women's,1214,['abc8b81b-48e5-4092-867e-0afd260e645b'],16,,,,,,,,,,,,,,,,United States Women's,1214,00:49:16.296,Pass,
,,,,,,,,,,,,,,0.935,,,,,,,,,,,,,,,,baa35a8b-ec19-488f-a1e2-584f65ddd69e,2917,,,"[35.6, 76.2]",69161,94,,,,,0.0,,Right Foot,,,"[44.1, 76.2]",Ground Pass,,8.5,,Incomplete,Lucía García Córdoba,25513.0,,,,,,2,From Throw In,Jennifer Hermoso Fuentes,10151.0,Left Center Forward,173,United States Women's,1214,"['057339f8-7271-41b9-9e85-c15ccddb55e4', '4a3e201e-f5d0-4f0a-8a6c-a811f02f372e']",21,,,,,,,,,,,,,,,,Spain Women's,863,00:49:21.982,Pass,
,,,,,,,,,,,,,,0.793095,,,,,,,,,,,,,,,,d4b12f37-7492-4a2d-9a20-52d12ccfeb07,2921,,,"[74.9, 3.7]",69161,94,,,,,2.2160156,,Left Foot,,,"[67.9, 13.0]",Ground Pass,,11.6400175,,,Lindsey Michelle Horan,4999.0,,,,,,2,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,173,United States Women's,1214,['f00ac28f-3dca-4419-b077-fa5eb335f39d'],24,,,,,,,,,,,,,,,,United States Women's,1214,00:49:24.823,Pass,
,,,,,,,,,,,,,,1.384,,,,,,,,,,,,,,,,e0bfc36f-e2b4-4818-934d-6b754b94ab24,2925,,,"[68.2, 13.5]",69161,94,,,,,0.3951479,,Right Foot,,,"[88.1, 21.8]",Ground Pass,,21.56154,,Incomplete,Carli Anne Hollins,5097.0,,,,,,2,From Throw In,Lindsey Michelle Horan,4999.0,Right Center Midfield,173,United States Women's,1214,"['04ea1288-1b50-4043-9fc8-472dfaef4852', '811c466e-39ae-4e89-a2d2-75ac854cfa0c', 'a7aa96da-12b3-4d47-b054-9834fc2a9a79']",26,,,,,,,,,,,,,,,,United States Women's,1214,00:49:26.630,Pass,True
,,,,,,,,,,,,,,1.2494,,,,,,,,,,,,,,,,3e465b14-d29d-4f42-8268-dff9b23a23fd,2931,,,"[57.2, 8.0]",69161,94,,,,,-0.39595458,,Right Foot,,,"[69.4, 2.9]",Ground Pass,,13.223085,,,Megan Anna Rapinoe,8298.0,,,,,,2,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,173,United States Women's,1214,['506a8919-2492-4e68-8e5c-7817587031b7'],35,,,,,,,,,,,,,,,,United States Women's,1214,00:49:35.569,Pass,
,,,,,,,,,,,,,,1.1899,,,,,,,,,,,,,,,,a769c9a6-e8b1-45d7-8593-c72ec42d5547,2937,,,"[67.1, 2.3]",69161,95,,,,,0.9723774,,Right Foot,,,"[70.1, 6.7]",Ground Pass,,5.325411,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,Free Kick,2,From Free Kick,Samantha June Mewis,5087.0,Left Center Midfield,174,United States Women's,1214,['d2ac629a-3fab-4de2-89cf-b4e5b163f379'],8,,,,,,,,,,,,,,,,United States Women's,1214,00:50:08.281,Pass,
,,,,,,,,,,,,,,0.6841,,,,,,,,,,,,,,,,68de2283-dd0f-453f-9f46-6be117dae9b8,2940,,,"[64.3, 2.7]",69161,95,,,,,0.9244941,,Right Foot,,,"[68.6, 8.4]",Ground Pass,,7.140028,,,Samantha June Mewis,5087.0,,,,,,2,From Free Kick,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,174,United States Women's,1214,['4aa12e32-9d9d-4090-b361-af22204f6526'],12,,,,,,,,,,,,,,,,United States Women's,1214,00:50:12.464,Pass,
,,,,,,,,,,,,,,1.7232,,,,,,,,,,,,,,,,de7f9e37-d93a-4e7d-88cb-986f22b2d4e6,2944,,,"[62.7, 15.8]",69161,95,,,,,2.6779451,,Left Foot,,,"[34.3, 30.0]",Ground Pass,,31.752165,,,Rebecca Elizabeth Sauerbrunn,5030.0,,,,,,2,From Free Kick,Samantha June Mewis,5087.0,Left Center Midfield,174,United States Women's,1214,"['04201e88-94d9-4b41-8c40-a3d51d655cb3', '4484549d-3695-413c-aaee-3280ed43000c']",18,,,,,,,,,,,,,,,,United States Women's,1214,00:50:18.466,Pass,True
,,,,,,,,,,,,,,1.7218,,,,,,,,,,,,,,,,0b6c8961-7170-45c3-bb41-ab572cadf48a,2947,,,"[33.0, 29.2]",69161,95,,,,,2.8418167,,Right Foot,,,"[16.5, 34.3]",Ground Pass,,17.270206,,,Alyssa Michele Naeher,5100.0,,,,,,2,From Free Kick,Rebecca Elizabeth Sauerbrunn,5030.0,Left Center Back,174,United States Women's,1214,['92569f83-dafc-4af6-9755-c10ec12f03b0'],21,,,,,,,,,,,,,,,,United States Women's,1214,00:50:21.202,Pass,
,,,,,,,,,,,,,,2.3738,,,,,,,,,,,,,,,,795da90a-b5d4-4301-b0d8-6fc6a7e55e0d,2950,,,"[16.5, 34.3]",69161,95,,,,,-0.4770024,,Right Foot,,,"[64.1, 9.7]",High Pass,,53.580967,,,Megan Anna Rapinoe,8298.0,,,,,,2,From Free Kick,Alyssa Michele Naeher,5100.0,Goalkeeper,174,United States Women's,1214,['96f4a1c1-131d-4b35-ba5e-40ca3138b998'],22,,,,,,,,,,,,,,,,United States Women's,1214,00:50:22.964,Pass,
,,,,,,,,,,,,,,0.493968,,,,,,,,,,,,,,,,d7ef18dd-142f-4c8d-98d0-2cd38edd0fe2,2954,,,"[55.5, 10.5]",69161,95,,,,,-2.180255,,Left Foot,,,"[51.8, 5.2]",Ground Pass,,6.463745,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,2,From Free Kick,Megan Anna Rapinoe,8298.0,Left Wing,174,United States Women's,1214,['c577823b-b01c-4fc0-82f8-8c51d1e70bf5'],26,,,,,,,,,,,,,,,,United States Women's,1214,00:50:26.904,Pass,
,,,,,,,,,,,,,,1.010288,,,,,,,,,,,,,,,,90cf144c-60b0-42f2-824c-0573cd665cf5,2957,,,"[46.1, 12.4]",69161,95,,,,,-0.81241864,,Right Foot,,,"[53.3, 4.8]",Ground Pass,,10.469002,,,Megan Anna Rapinoe,8298.0,,,,,,2,From Free Kick,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,174,United States Women's,1214,['6cbf32c0-829c-42bb-af50-8dfc8783f91d'],30,,,,,,,,,,,,,,,,United States Women's,1214,00:50:30.031,Pass,
,,,,,,,,,,,,,,0.14695,,,,,,,,,,,,,,,,a594f25d-aca3-4674-a527-e92e0ac1c8a2,2964,,,"[30.7, 80.0]",69161,96,,True,,,-0.7004964,,,,,"[46.0, 67.1]",Low Pass,,20.012497,,,María Francesca Caldentey Oliver,10161.0,,,,,Throw-in,2,From Throw In,Marta Corredera Rueda,10200.0,Right Back,175,Spain Women's,863,['c819b83e-ab6f-4d9e-ad32-72b0cf4d74b6'],20,,,,,,,,,,,,,,,,Spain Women's,863,00:51:20.326,Pass,
,,,,,,,,,,,,,,2.039183,,,,,,,,,,,,,,,,5a2be925-c485-4163-a406-6472c5fad8c1,2966,,,"[46.0, 67.1]",69161,96,,True,,,-2.1655555,,Right Foot,,,"[32.2, 46.7]",Ground Pass,,24.629251,,,María Pilar León Cebrián,10155.0,,,,,,2,From Throw In,María Francesca Caldentey Oliver,10161.0,Right Center Midfield,175,Spain Women's,863,['094197e9-e9b8-452c-91eb-2ff3027e26ca'],22,,,,,,,,,,,,,,,,Spain Women's,863,00:51:22.220,Pass,
,,,,,,,,,,,,,,1.560132,,,,,,,,,,,,,,,,d0dc6dc3-9e1a-43cf-b6c8-b24f974d5b35,2969,,,"[37.7, 53.9]",69161,96,,,,,1.1884173,,Left Foot,,,"[45.1, 72.3]",Ground Pass,,19.832296,,,Marta Corredera Rueda,10200.0,,,,,,2,From Throw In,María Pilar León Cebrián,10155.0,Left Center Back,175,Spain Women's,863,['c9491c0b-6be4-4dc7-b2ac-281b53d4a149'],29,,,,,,,,,,,,,,,,Spain Women's,863,00:51:29.037,Pass,
,,,,,,,,,,,,,,3.113234,,,,,,,,,,,,,,,,9a327718-078a-4b21-b07b-ee57625c6fc3,2972,,,"[46.9, 73.8]",69161,96,,,,,-0.5333579,,Right Foot,,,"[95.0, 45.4]",High Pass,,55.858482,,Incomplete,Jennifer Hermoso Fuentes,10151.0,,,,,,2,From Throw In,Marta Corredera Rueda,10200.0,Right Back,175,Spain Women's,863,"['09424bd9-9a47-4e80-b598-43d43c1b2ac0', 'e408d43a-e424-4282-a62c-06438886310d']",33,,,,,,,,,,,,,,,,Spain Women's,863,00:51:33.040,Pass,
,,,,,,,,,,,,,,1.4895,,,,,,,,,,,,,,,,e4c74fd3-ab8c-4300-8cf4-b727baba8056,2977,,,"[75.3, 67.3]",69161,96,,,,,3.0147603,,Left Foot,,,"[60.4, 69.2]",Ground Pass,,15.020653,,,Marta Corredera Rueda,10200.0,,,,,,2,From Throw In,Patricia Guijarro Gutiérrez,15287.0,Left Center Midfield,175,Spain Women's,863,['c53a2e97-3c3b-4a23-a20a-9f442c75ec3d'],40,,,,,,,,,,,,,,,,Spain Women's,863,00:51:40.139,Pass,
,,,,,,,,,,,,,,0.688951,,,,,,,,,,,,,,,,cb85ef37-46f6-4244-9528-6b6899c8d91d,2980,,,"[60.4, 69.2]",69161,96,,,,,-1.4091749,,Right Foot,,,"[64.9, 41.6]",Low Pass,,27.964441,,,María Francesca Caldentey Oliver,10161.0,,,,,,2,From Throw In,Marta Corredera Rueda,10200.0,Right Back,175,Spain Women's,863,['c4824eba-8f22-4c79-a2dc-dc4ccf064679'],42,,,,,,,,,,,,,,,,Spain Women's,863,00:51:42.109,Pass,
,,,,,,,,,,,,,,2.204521,,,,,,,,,,,,,,,,168e69a5-0b41-4e08-9174-0dc8c1f60a0c,2983,,,"[81.0, 42.3]",69161,96,,,,,-1.754661,,Right Foot,,,"[75.7, 13.8]",Ground Pass,,28.988619,,,Leila Ouahabi El Ouahabi,10163.0,,,,,,2,From Throw In,María Francesca Caldentey Oliver,10161.0,Right Center Midfield,175,Spain Women's,863,['a75fe930-8218-455d-82ad-3aa18ff394f3'],46,,,,,,,,,,,,,,,,Spain Women's,863,00:51:46.018,Pass,
,,,,,,,,,,,,,,1.354231,,,,,,,,,,,,,,,,18446f93-fcb4-4dd3-8042-d0c8c5c82d99,2986,,,"[75.7, 13.8]",69161,96,,,,,2.2989006,,Left Foot,,,"[56.8, 35.0]",Ground Pass,,28.401585,,,María Pilar León Cebrián,10155.0,,,,,,2,From Throw In,Leila Ouahabi El Ouahabi,10163.0,Left Back,175,Spain Women's,863,['d59182d3-8529-4586-b8a5-d002df8918a5'],48,,,,,,,,,,,,,,,,Spain Women's,863,00:51:48.302,Pass,
,,,,,,,,,,,,,,1.53295,,,,,,,,,,,,,,,,5a65919d-d67a-4171-9b0e-8411d527477d,2989,,,"[65.5, 33.4]",69161,96,,,,,-1.52758,,Right Foot,,,"[66.3, 14.9]",Ground Pass,,18.51729,,,Leila Ouahabi El Ouahabi,10163.0,,,,,,2,From Throw In,María Pilar León Cebrián,10155.0,Left Center Back,175,Spain Women's,863,['1017e44a-2cca-494e-a89b-8fc9c5f38841'],53,,,,,,,,,,,,,,,,Spain Women's,863,00:51:53.074,Pass,
,,,,,,,,,,,,,,2.478607,,,,,,,,,,,,,,,,36ee172f-1c35-46f4-bc36-249741b8169a,2992,,,"[66.3, 14.9]",69161,96,,,,,0.53345734,,Left Foot,,,"[106.6, 38.7]",High Pass,,46.803097,,Incomplete,Nahikari García Pérez,25510.0,,,,,,2,From Throw In,Leila Ouahabi El Ouahabi,10163.0,Left Back,175,Spain Women's,863,"['143f244b-0f08-400f-b920-d8d61d2ccf05', '1daef723-c5a1-4695-a715-494f08c7e372']",56,,,,,,,,,,,,,,,,Spain Women's,863,00:51:56.278,Pass,
,,,,,,,,,,,,,,1.1261,,,,,,,,,,,,,,,,ef664de9-4af0-4743-8d92-06a590ac0568,3001,,,"[14.8, 35.3]",69161,97,,,,,-1.017502,,Right Foot,,,"[25.3, 18.3]",Ground Pass,,19.981241,,,Christen Annemarie Press,6817.0,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Left Center Midfield,176,United States Women's,1214,['5ffd01cb-90d4-4534-94d0-0e831290a461'],2,,,,,,,,,,,,,,,,United States Women's,1214,00:52:02.105,Pass,
,,,,,,,,,,,,,,0.8327,,,,,,,,,,,,,,,,9f5270c1-986a-4938-aad9-25adb8036b7f,3005,,,"[51.6, 3.7]",69161,97,,,,,2.1208706,,Other,,,"[45.1, 14.3]",Ground Pass,,12.434227,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,2,Regular Play,Christen Annemarie Press,6817.0,Left Wing,176,United States Women's,1214,['4c06b157-e8a5-4549-ac02-41789b2d1310'],11,,,,,,,,,,,,,,,,United States Women's,1214,00:52:11.148,Pass,
,,,,,,,,,,,,,,0.825657,,,,,,,,,,,,,,,,76ff62e1-e1bf-410e-aead-b08f7cf1a542,3008,,,"[45.1, 14.3]",69161,97,,,,,0.011695373,,Right Foot,,,"[62.2, 14.5]",Ground Pass,,17.10117,,,Samantha June Mewis,5087.0,,,,,,2,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,176,United States Women's,1214,['909f80ad-b205-4dcb-a3cd-b4a544b365e1'],13,,,,,,,,,,,,,,,,United States Women's,1214,00:52:13.233,Pass,
,,,,,,,,,,,,,,1.945592,,,,,,,,,,,,,,,,6882a2ad-b6e8-489c-ad96-98d7d5c87d24,3012,,,"[84.5, 24.3]",69161,97,,,,,1.0676702,,Right Foot,,,"[106.9, 65.0]",High Pass,,46.45697,,,Tobin Powell Heath,5013.0,,True,,,,2,Regular Play,Samantha June Mewis,5087.0,Left Center Midfield,176,United States Women's,1214,"['66cdc32d-ca58-4766-91b8-cd61ba160af8', '70bfcf4a-5970-4109-ace1-0066c5217726']",19,,,,,,,,,,,,,,,,United States Women's,1214,00:52:19.731,Pass,True
,,,,,,,,,,,,,,1.5659,,,,,,,,,,,,,,,,6e64ac5a-6e71-426d-aacc-4b428d45ce7e,3017,,,"[106.7, 80.0]",69161,97,,,,,-0.82413846,,,,,"[112.9, 73.3]",Low Pass,,9.128527,,,Tobin Powell Heath,5013.0,,,,,Throw-in,2,From Throw In,Kelley Maureen O'Hara,5021.0,Right Back,177,United States Women's,1214,['f853f771-119d-42f6-877c-5b0026f1648f'],44,,,,,,,,,,,,,,,,United States Women's,1214,00:52:44.431,Pass,
,,,,,,,,,,,,,,0.1417,,,,,,,,,,,,,,,,d7534320-9239-4d33-b658-9604490459b3,3021,,,"[112.2, 73.3]",69161,97,,,,,-2.0344439,,Left Foot,,,"[111.2, 71.3]",Ground Pass,,2.236068,,Incomplete,Lindsey Michelle Horan,4999.0,,,,,,2,From Throw In,Tobin Powell Heath,5013.0,Right Wing,177,United States Women's,1214,"['3f68ac56-8e5b-452d-ab7f-d33b8d937240', 'd55d4af8-1d71-4132-b252-1f344eaf3e89']",46,,,,,,,,,,,,,,,,United States Women's,1214,00:52:46.850,Pass,
,,,,,,,,,,,,,,0.55945,,,,,,,,,,,,,,,,6c369544-e213-41ef-9ff7-d2881a99886c,3031,,,"[111.4, 75.4]",69161,97,,,,,-3.0540974,,Left Foot,,,"[105.7, 74.9]",Ground Pass,,5.7218876,,,Kelley Maureen O'Hara,5021.0,,,,,,2,From Throw In,Lindsey Michelle Horan,4999.0,Right Center Midfield,177,United States Women's,1214,['ac23f299-1e1d-489c-9f6b-0e82c109fff1'],54,,,,,,,,,,,,,,,,United States Women's,1214,00:52:54.591,Pass,
,,,,,,,,,,,,,,0.7547,,,,,,,,,,,,,,,,105879d3-d3c2-4525-9706-2d2b828ca9ef,3034,,,"[105.7, 74.9]",69161,97,,,,,-1.0706353,,Right Foot,,,"[110.4, 66.3]",Ground Pass,,9.80051,,,Tobin Powell Heath,5013.0,,,,,,2,From Throw In,Kelley Maureen O'Hara,5021.0,Right Back,177,United States Women's,1214,['0ed048ea-6597-47b8-84fd-c38b977d54db'],55,,,,,,,,,,,,,,,,United States Women's,1214,00:52:55.642,Pass,
,,,,,,,,,,,,,,0.8776,,,,,,,,,,,,,,,,53726e4f-e51e-4aa0-89ef-8c83315c0a79,3042,,,"[112.3, 68.6]",69161,97,,,,,1.8358392,,Right Foot,,,"[110.4, 75.6]",Ground Pass,,7.253275,,,Lindsey Michelle Horan,4999.0,,,,,,2,From Throw In,Tobin Powell Heath,5013.0,Right Wing,177,United States Women's,1214,"['31c58c81-28d2-4f94-8a18-251d8e8eac52', '77309e58-63cd-40a1-b3b7-504acb77c006']",59,,,,,,,,,,,,,,,,United States Women's,1214,00:52:59.737,Pass,True
,,,,,,,,,,,,,,0.918614,,,,,,,,,,,,,,,,3c969eeb-912e-4699-a74d-af8f160eb182,3045,,,"[110.4, 75.6]",69161,98,,,,,-1.1571071,,Right Foot,,,"[112.2, 71.5]",Ground Pass,,4.4777226,,Incomplete,,,,,,,,2,From Throw In,Lindsey Michelle Horan,4999.0,Right Center Midfield,177,United States Women's,1214,['1efe545b-1b5d-4364-adf9-da9c41e07ba0'],1,,,,,,,,,,,,,,,,United States Women's,1214,00:53:01.683,Pass,
