50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.707511,,,,,,,,,,,,,f227a82f-5fec-42e1-aae5-dc1aa6eeef5f,1519,,,"[83.5, 2.9]",22924,45,,,,,0.96643,,Left Foot,,,,"[101.8, 29.4]",,High Pass,,32.20466,,Incomplete,,Ugochi Desire Oparanozie,25472.0,,,,,,2,From Free Kick,Ngozi Ebere,25468.0,Left Back,103,Nigeria Women's,1213,"['91236b0a-dcc5-4247-98c7-edece57ea62e', 'c2b11331-e605-4840-8614-a132558b2908']",47,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:00:47.950,Pass,
,,,,,,,,,,,,,,,,,,1.957112,,,,,,,,,,,,,df887001-2c6e-46c8-a043-4043b9f41b0b,1525,,,"[13.4, 75.0]",22924,45,,,,,0.005235554,,Right Foot,,,,"[51.6, 75.2]",,High Pass,,38.200523,,,,Lisa-Marie Utland,10387.0,,,,,,2,Regular Play,Ingrid Moe Wold,10382.0,Right Back,104,Norway Women's,852,"['170ae642-c855-4453-8d8a-be65bb999aa4', 'adceb953-b89c-4a3f-ac15-a048b2b614a2']",55,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:55.970,Pass,True
,,,,,,,,,,,,,,,,,,4.918078,,,,,,,,,,,,,2f5ade01-0ca5-40e3-af00-9b819324bfc8,1528,,,"[51.6, 75.2]",22924,45,,,,,-2.1274807,,Right Foot,,,,"[39.9, 56.4]",,Ground Pass,,22.143396,,,,Vilde Bøe Risa,25466.0,,,,,,2,Regular Play,Lisa-Marie Utland,10387.0,Left Center Forward,104,Norway Women's,852,['f3ccbad7-f4e5-40eb-8d89-410b189bc88b'],58,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:58.220,Pass,
,,,,,,,,,,,,,,,,,,0.812246,,,,,,,,,,,,,e15a385b-9b0e-45bd-b512-2301187a8e7d,1530,,,"[37.3, 56.4]",22924,46,,,,,-2.2247257,,Right Foot,,,,"[26.8, 42.7]",,Ground Pass,,17.260939,,,,Maria Thorisdottir,4636.0,,,,,,2,Regular Play,Vilde Bøe Risa,25466.0,Right Center Midfield,104,Norway Women's,852,['f19edb07-bfe2-4051-915b-27d7fbe6adf1'],1,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:01.451,Pass,
,,,,,,,,,,,,,,,,,,1.523126,,,,,,,,,,,,,27fb5594-495a-4c69-a2c7-91573ac74a76,1534,,,"[28.1, 40.3]",22924,46,,,,,-0.5039189,,Left Foot,,,,"[38.8, 34.4]",,Ground Pass,,12.218838,,,,Guro Reiten,10514.0,,,,,,2,Regular Play,Maria Thorisdottir,4636.0,Left Center Back,104,Norway Women's,852,"['302aaa62-745e-44e4-a7b0-60f1caf2df7b', 'a4520c7d-e240-4d71-bf07-e2d89a7ccea2']",4,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:04.006,Pass,True
,,,,,,,,,,,,,,,,,,0.606461,,,,,,,,,,,,,dfad2b91-8af1-460e-a903-966a4f329cc9,1539,,,"[36.0, 32.7]",22924,46,,,,,1.5113426,,Right Foot,,,,"[36.5, 41.1]",,Ground Pass,,8.414867,,,,Ingrid Syrstad Engen,24374.0,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,104,Norway Women's,852,"['05548acc-53ef-4bbf-bd92-95a3752af765', '3912d08d-45b7-4a83-b4f3-aba1eb78cf20']",5,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:05.569,Pass,True
,,,,,,,,,,,,,,,,,,1.786294,,,,,,,,,,,,,d86a131d-175e-4738-8919-85acc5552104,1542,,,"[37.5, 39.9]",22924,46,,,,,-0.5007872,,Left Foot,,,,"[61.8, 26.6]",,Ground Pass,,27.701624,,,,Isabell Herlovsen,13479.0,,,,,,2,Regular Play,Ingrid Syrstad Engen,24374.0,Left Center Midfield,104,Norway Women's,852,['9d00a910-4f93-4b54-9a61-e4c228b931a3'],6,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:06.215,Pass,
,,,,,,,,,,,,,,,,,,0.925132,,,,,,,,,,,,,6f65cfca-9c46-44e5-936b-f225af7ebb3c,1545,,,"[61.2, 26.6]",22924,46,,,,,2.4602945,,Right Foot,,,,"[57.5, 29.6]",,Ground Pass,,4.763402,,,,Guro Reiten,10514.0,,,,,,2,Regular Play,Isabell Herlovsen,13479.0,Right Center Forward,104,Norway Women's,852,['67af08a5-c853-477b-b019-6f250a913380'],8,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:08.042,Pass,
,,,,,,,,,,,,,,,,,,2.124216,,,,,,,,,,,,,45a691d0-8040-4f4c-a764-88509363bd07,1548,,,"[89.8, 45.3]",22924,46,,,,,-0.87427235,,Left Foot,,,,"[103.6, 28.8]",,Ground Pass,,21.510231,,Incomplete,,Isabell Herlovsen,13479.0,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,104,Norway Women's,852,"['233cc838-5a4a-4f8c-a6c8-08f85593f3a2', 'd2ec07ea-84d1-448f-a9c4-e08cc1c5545e']",12,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:12.575,Pass,
,,,,,,,,,,,,,,,,,,6.007413,,,,,,,,,,,,,71dfeac9-8cf1-4282-b591-21dcfdb52046,1554,,,"[16.0, 49.9]",22924,46,,,,,0.3816787,,Drop Kick,,,,"[89.5, 79.4]",,High Pass,,79.19912,,Out,,Francisca Ordega,5022.0,,,,,,2,Regular Play,Tochukwu Oluehi,25467.0,Goalkeeper,104,Norway Women's,852,['fb2d0694-8c9e-498b-8e38-118784b9efd7'],33,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:01:33.209,Pass,
,,,,,,,,,,,,,,,,,,1.522883,,,,,,,,,,,,,7a2e364e-99e9-4582-b11f-4151ec246732,1556,,,"[33.8, 0.1]",22924,46,,,,,0.3239877,,,,,,"[47.2, 4.6]",,High Pass,,14.135417,,,,Guro Reiten,10514.0,,,,,Throw-in,2,From Throw In,Kristine Minde,10393.0,Left Back,105,Norway Women's,852,['2c7d2743-b4c9-4262-b3b9-02a29a67e617'],56,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:56.403,Pass,
,,,,,,,,,,,,,,,,,,1.289389,,,,,,,,,,,,,b7ec7d4a-93b0-40d1-b9dc-1bc95f428124,1559,,,"[48.6, 7.4]",22924,46,,,,,2.0391388,,Left Foot,,,,"[35.7, 32.9]",,Ground Pass,,28.577263,,,,Vilde Bøe Risa,25466.0,,,,,,2,From Throw In,Guro Reiten,10514.0,Left Midfield,105,Norway Women's,852,['e6cb72cc-d4d6-4461-b1c4-9d9a76effb51'],59,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:59.207,Pass,
,,,,,,,,,,,,,,,,,,2.38977,,,,,,,,,,,,,c089d655-1c9e-4aa7-b02e-6dd38621078c,1562,,,"[34.0, 34.0]",22924,47,,,,,1.2780832,,Right Foot,,,,"[42.8, 63.2]",,Ground Pass,,30.497213,,,,Ingrid Moe Wold,10382.0,,,,,,2,From Throw In,Vilde Bøe Risa,25466.0,Right Center Midfield,105,Norway Women's,852,['037eacd0-e1d1-4e11-9dcb-bdf9190450c5'],1,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:01.788,Pass,
,,,,,,,,,,,,,,,,,,1.575074,,,,,,,,,,,,,ba911392-95ec-465f-ab33-5ab416663807,1565,,,"[46.9, 70.7]",22924,47,,,,,-1.8289495,,Right Foot,,,,"[42.2, 52.9]",,Ground Pass,,18.410051,,,,Vilde Bøe Risa,25466.0,,,,,,2,From Throw In,Ingrid Moe Wold,10382.0,Right Back,105,Norway Women's,852,['33be6107-f299-4c52-ad30-b13fcee88196'],6,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:06.389,Pass,
,,,,,,,,,,,,,,,,,,1.586064,,,,,,,,,,,,,87ee71ac-4c18-40d4-bcb7-0152ca9b2eb2,1568,,,"[44.1, 51.7]",22924,47,,,,,-0.4973427,,Right Foot,,,,"[65.1, 40.3]",,High Pass,,23.89477,,Incomplete,,,,,,,,,2,From Throw In,Vilde Bøe Risa,25466.0,Right Center Midfield,105,Norway Women's,852,['c5a07f3b-046b-4295-a51e-23fadb1947fe'],9,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:09.961,Pass,
,,,,,,,,,,,,,,,,,,1.139443,,,,,,,,,,,,,c5a07f3b-046b-4295-a51e-23fadb1947fe,1569,,,"[55.0, 39.8]",22924,47,,,,,-0.6044717,,Right Foot,,,,"[64.7, 33.1]",,Ground Pass,,11.788978,,,,Ngozi Sonia Okobi,25471.0,,,,,Recovery,2,Regular Play,Rita Chikwelu,17312.0,Left Center Midfield,106,Nigeria Women's,1213,"['83d5fbce-b9e5-4a53-bf89-06d9714630f2', '87ee71ac-4c18-40d4-bcb7-0152ca9b2eb2']",11,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:02:11.547,Pass,
,,,,,,,,,,,,,,,,,,0.483142,,,,,,,,,,,,,3060255a-aea1-47ff-be40-b0fa34fe3d85,1576,,,"[76.7, 28.4]",22924,47,,,,,0.193622,,Right Foot,,,,"[81.8, 29.4]",,Ground Pass,,5.1971145,,Incomplete,,Asisat Lamina Oshoala,24881.0,,,Through Ball,True,,2,Regular Play,Ngozi Sonia Okobi,25471.0,Center Attacking Midfield,106,Nigeria Women's,1213,"['743e1259-d0bf-4e09-975b-fd8dbda11866', 'df226f8f-d84e-48bc-bbd3-229acf9bf7d0']",14,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:02:14.827,Pass,
,,,,,,,,,,,,,,,,,,1.736864,,,,,,,,,,,,,5619838d-fdd8-487f-a337-a1432f293cec,1580,,,"[41.0, 28.0]",22924,47,,,,,-1.9466023,,Left Foot,,,,"[35.2, 13.3]",,Ground Pass,,15.802848,,,,Kristine Minde,10393.0,,,,,Recovery,2,Regular Play,Guro Reiten,10514.0,Left Midfield,107,Norway Women's,852,"['115f9b29-30c9-42c7-98b2-7407524eadc9', 'c4784270-ffe4-49ab-8df8-7ba464260802']",17,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:17.659,Pass,True
,,,,,,,,,,,,,,,,,,1.050648,,,,,,,,,,,,,8aae747d-aec0-4fef-a1a0-0187960c2353,1583,,,"[35.1, 12.5]",22924,47,,,,,0.22751828,,Left Foot,,,,"[55.4, 17.2]",,Ground Pass,,20.836987,,,,Guro Reiten,10514.0,,,,,,2,Regular Play,Kristine Minde,10393.0,Left Back,107,Norway Women's,852,['6c229775-909f-4fe5-bce1-c4cc8a73444d'],19,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:19.436,Pass,
,,,,,,,,,,,,,,,,,,2.661354,,,,,,,,,,,,,56fb4237-8fda-4135-a30b-8acbcfc04687,1587,,,"[61.6, 15.0]",22924,47,,,,,1.1193433,,Left Foot,,,,"[82.4, 57.9]",,High Pass,,47.676514,,,,Caroline Graham Hansen,10386.0,,True,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,107,Norway Women's,852,"['598abfd6-91eb-40c7-a348-f5933a01f4bd', '8a7b51c0-c36e-4abc-8bde-e11cd0a0d921']",21,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:21.406,Pass,True
,,,,,,,,,,,,,,,,,,1.803096,,,,,,,,,,,,,cc0ba5c1-a9b2-4cf5-b9c5-995ffceaf942,1597,,,"[34.2, 25.9]",22924,47,,,,,1.4944577,,Right Foot,,,,"[36.9, 61.2]",,High Pass,,35.403107,,,,Francisca Ordega,5022.0,,,,,,2,Regular Play,Ngozi Sonia Okobi,25471.0,Center Attacking Midfield,108,Nigeria Women's,1213,"['e175c760-c537-4a27-ba41-28eaf67a840d', 'eb4b4e6c-bb45-414f-ab10-64cc40d7c443']",36,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:02:36.779,Pass,True
,,,,,,,,,,,,,,,,,,1.846786,,,,,,,,,,,,,b8a5dc56-2e3a-47ed-b0bc-28139c6070cc,1602,,,"[74.1, 29.3]",22924,47,,,,,-0.22952735,,Left Foot,,,,"[84.8, 26.8]",,Ground Pass,,10.988175,,Incomplete,,Isabell Herlovsen,13479.0,,,,,Recovery,2,Regular Play,Ingrid Syrstad Engen,24374.0,Left Center Midfield,108,Nigeria Women's,1213,"['6e2d8a70-9a72-4dfb-aca2-e4eebc41acc4', 'd815daf5-5f46-498b-b4b3-714713918aff', 'f09ce258-cc92-4039-9e93-0711328f2c28']",41,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:41.868,Pass,True
,,,,,,,,,,,,,,,,,,1.306363,,,,,,,,,,,,,34227b9f-cd9b-480a-ab26-a68df875907e,1608,,,"[44.2, 57.8]",22924,47,,,,,0.34591502,,Right Foot,,,,"[63.9, 64.9]",,Ground Pass,,20.940392,,,,Asisat Lamina Oshoala,24881.0,,,,,,2,Regular Play,Osinachi Marvis Ohale,25470.0,Right Back,108,Nigeria Women's,1213,"['09a940e5-4cbb-4736-849f-f920d7fd6fc8', '868156ae-f63e-45bc-94c4-5b778d33c1f8']",44,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:02:44.710,Pass,True
,,,,,,,,,,,,,,,,,,1.978533,,,,,,,,,,,,,9b6b5f8a-fc66-4a70-851a-3432eab7f539,1616,,,"[74.8, 66.5]",22924,47,,,,,0.6209396,,Right Foot,,,,"[88.5, 76.3]",,Ground Pass,,16.844286,,,,Osinachi Marvis Ohale,25470.0,,,,,,2,Regular Play,Asisat Lamina Oshoala,24881.0,Left Wing,108,Nigeria Women's,1213,"['080313ac-1fb0-4c07-b0b6-9f27004933fb', '2d7d7f59-2fbb-4436-8950-03a89f431f1d']",50,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:02:50.492,Pass,True
,,,,,,,,,,,,,,,,,,2.030252,,,,,,,,,,,,,abdae8e2-a170-42f5-beaf-ab58bfdbbec2,1619,,,"[104.5, 72.9]",22924,47,,,,,-1.2014626,,Right Foot,True,,,"[117.7, 38.8]",,High Pass,,36.565693,,Incomplete,,Ugochi Desire Oparanozie,25472.0,,,,,,2,Regular Play,Osinachi Marvis Ohale,25470.0,Right Back,108,Nigeria Women's,1213,"['b8e02b31-3c2e-4da7-a936-f4d7e5d0f653', 'ffb6c71e-ba3c-4950-8472-aac3f6864984']",54,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:02:54.456,Pass,
,,,,,,,,,,,,,,,,,,2.242765,,,,,,,,,,,,,88645add-a16e-473c-a485-c63b52f07278,1623,,,"[7.5, 46.0]",22924,47,,,,,0.7667668,,Keeper Arm,,,,"[23.9, 61.8]",,Low Pass,,22.77279,,,,Ingrid Moe Wold,10382.0,,,,,,2,From Keeper,Ingrid Hjelmseth,10394.0,Goalkeeper,109,Norway Women's,852,['547bcf06-b4ac-45cb-bc4c-6c4c6e912b42'],59,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:59.026,Pass,
,,,,,,,,,,,,,,,,,,1.40318,,,,,,,,,,,,,e26c96f7-fa70-4c48-a691-3664a740f6d8,1626,,,"[25.1, 60.9]",22924,48,,,,,-2.8083484,,Right Foot,,,,"[14.7, 57.3]",,Ground Pass,,11.005453,,,,Maren Nævdal Mjelde,10395.0,,,,,,2,From Keeper,Ingrid Moe Wold,10382.0,Right Back,109,Norway Women's,852,['52b201a4-cb84-4f93-b907-7d46ef0817e8'],3,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:03.377,Pass,
,,,,,,,,,,,,,,,,,,1.697995,,,,,,,,,,,,,aed243b7-d2d9-43c7-95f0-162e4f3e7b0e,1629,,,"[22.8, 53.7]",22924,48,,,,,-1.6485083,,Right Foot,,,,"[20.9, 29.3]",,Ground Pass,,24.473864,,,,Maria Thorisdottir,4636.0,,,,,,2,From Keeper,Maren Nævdal Mjelde,10395.0,Right Center Back,109,Norway Women's,852,['1ec905bb-e55c-4694-be26-d783c6d34f53'],8,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:08.701,Pass,
,,,,,,,,,,,,,,,,,,1.605754,,,,,,,,,,,,,4eb12d3a-0330-4dd2-94e7-bd0165ddfb02,1632,,,"[24.8, 28.2]",22924,48,,,,,1.7740126,,Right Foot,,,,"[21.4, 44.7]",,Ground Pass,,16.84666,,,,Maren Nævdal Mjelde,10395.0,,,,,,2,From Keeper,Maria Thorisdottir,4636.0,Left Center Back,109,Norway Women's,852,['b398a16a-04f7-4e13-aa37-30707ad62b7a'],13,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:13.100,Pass,
,,,,,,,,,,,,,,,,,,1.230578,,,,,,,,,,,,,9f29f798-c079-4a55-8df3-8ec4652823ba,1635,,,"[21.4, 44.7]",22924,48,,,,,0.0,,Right Foot,,,,"[33.5, 44.7]",,Ground Pass,,12.1,,,,Ingrid Syrstad Engen,24374.0,,,,,,2,From Keeper,Maren Nævdal Mjelde,10395.0,Right Center Back,109,Norway Women's,852,['2280bc49-ce05-4247-b8b9-58e6edda629f'],16,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:16.324,Pass,
,,,,,,,,,,,,,,,,,,2.017451,,,,,,,,,,,,,d53b57d5-bdbc-4e12-b44b-63ce5efea123,1638,,,"[33.5, 44.7]",22924,48,,,,,0.99945885,,Right Foot,,,,"[41.6, 57.3]",,Ground Pass,,14.978985,,,,Vilde Bøe Risa,25466.0,,,,,,2,From Keeper,Ingrid Syrstad Engen,24374.0,Left Center Midfield,109,Norway Women's,852,['af10d5eb-6b10-498c-a5ca-10349b655716'],18,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:18.362,Pass,
,,,,,,,,,,,,,,,,,,1.08197,,,,,,,,,,,,,555e56ab-21bd-478b-98f1-f7e3264de4a9,1641,,,"[58.4, 61.3]",22924,48,,,,,-0.4346702,,Right Foot,,,,"[72.4, 54.8]",,Ground Pass,,15.435349,,,,Isabell Herlovsen,13479.0,,,,,,2,From Keeper,Vilde Bøe Risa,25466.0,Right Center Midfield,109,Norway Women's,852,['57dadd1b-9c9d-45ed-b976-becef8806fc3'],22,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:22.425,Pass,
,,,,,,,,,,,,,,,,,,1.336791,,,,,,,,,,,,,0b349a56-84db-4590-887d-4de3244a417c,1644,,,"[72.4, 54.8]",22924,48,,,,,0.9910808,,Right Foot,,,,"[77.9, 63.2]",,Ground Pass,,10.040419,,,,Caroline Graham Hansen,10386.0,,,,,,2,From Keeper,Isabell Herlovsen,13479.0,Right Center Forward,109,Norway Women's,852,['75b215a8-e541-47a0-a8e6-d7460fa46f1d'],23,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:23.547,Pass,
,,,,,,,,,,,,,,,,,,1.854981,,,,,,,,,,,,,c736b6ec-0d4b-4a30-90c4-daee6de4c79f,1647,,,"[92.4, 65.8]",22924,48,,,,,0.018016068,,Right Foot,,,,"[114.6, 66.2]",,Ground Pass,,22.203604,,,,Ingrid Moe Wold,10382.0,,,,,,2,From Keeper,Caroline Graham Hansen,10386.0,Right Midfield,109,Norway Women's,852,['d17e37f9-963d-4368-87e1-71675480a4ae'],29,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:29.557,Pass,
,,,,,,,,,,,,,,,,,,1.053313,,,,,,,,,,,,,15bb1422-6975-4dd2-b028-365b3636cb5b,1651,,,"[114.0, 65.4]",22924,48,,,,,-1.5236211,,Right Foot,True,,,"[115.1, 42.1]",,High Pass,,23.32595,,,,Lisa-Marie Utland,10387.0,,,,,,2,From Keeper,Ingrid Moe Wold,10382.0,Right Back,109,Norway Women's,852,['c70a199f-7b0e-43e4-a50f-8ab4cbb3dc3a'],31,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:31.850,Pass,
,,,,,,,,,,,,,,,,,,4.878445,,,,,,,,,,,,,8c113a0f-bef1-456f-9c96-f2f9b2878643,1661,,,"[46.8, 61.1]",22924,48,,,,,-0.20374468,,Right Foot,,,,"[107.3, 48.6]",,High Pass,,61.77783,,Incomplete,,Ugochi Desire Oparanozie,25472.0,,,,,,2,From Keeper,Francisca Ordega,5022.0,Right Wing,109,Norway Women's,852,"['12a1abb0-7fc1-4f5c-8fc7-6a9be42dcd24', 'b99f4817-6a4b-4020-904a-88da4736f596']",40,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:03:40.053,Pass,
,,,,,,,,,,,,,,,,,,2.959257,,,,,,,,,,,,,71fdb570-871d-48a2-9ada-05d661a66e18,1672,,,"[15.8, 41.7]",22924,53,,,,,0.93051213,,Keeper Arm,,,,"[41.8, 76.6]",,High Pass,,43.520226,,,,Ingrid Moe Wold,10382.0,,,,,,2,Other,Ingrid Hjelmseth,10394.0,Goalkeeper,111,Norway Women's,852,['6df47e35-99ed-4c13-98cc-e942230ca6d2'],56,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:08:56.746,Pass,
,,,,,,,,,,,,,,,,,,2.873772,,,,,,,,,,,,,8b9a2ae3-3b71-49a9-9c98-4d557157a445,1675,,,"[43.3, 76.6]",22924,54,,,,,-0.042427354,,Right Foot,,,,"[85.7, 74.8]",,High Pass,,42.43819,,,,Caroline Graham Hansen,10386.0,,,,,,2,Other,Ingrid Moe Wold,10382.0,Right Back,111,Norway Women's,852,['f89216f7-c3f2-44d7-abb4-d4bc886568c2'],1,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:09:01.201,Pass,
,,,,,,,,,,,,,,,,,,1.181163,,,,,,,,,,,,,f76d0a8d-f67d-4c65-a5c8-de05d834795b,1683,,,"[117.1, 66.0]",22924,54,,,,,-1.541102,,Right Foot,True,,,"[117.7, 45.8]",,High Pass,,20.208908,,Incomplete,,,,,,,,,2,Other,Caroline Graham Hansen,10386.0,Right Midfield,111,Norway Women's,852,['3eef6354-f557-4fa7-8ca7-dae57560bac3'],10,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:09:10.511,Pass,
,,,,,,,,,,,,,,,,,,0.630201,,,,,,,,,,,,,b8dea20b-4f0e-4756-9d43-a60f5a665a8f,1687,,,"[24.0, 9.0]",22924,54,,,,,0.76060987,,Left Foot,,,,"[30.2, 14.9]",,Low Pass,,8.558621,,,,Chinaza Uchendu,25463.0,,,,,,2,Regular Play,Ngozi Ebere,25468.0,Left Back,112,Nigeria Women's,1213,['1526ee0b-66d7-47d7-a6ef-ed0dce1216ab'],16,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:09:16.709,Pass,
,,,,,,,,,,,,,,,,,,1.605022,,,,,,,,,,,,,0449df09-118c-41b3-aa02-e477cbacf6d5,1691,,,"[37.3, 5.9]",22924,54,,,,,-0.27829966,,Left Foot,,,,"[47.1, 3.1]",,Ground Pass,,10.192154,,,,Ngozi Ebere,25468.0,,,,,,2,Regular Play,Chinaza Uchendu,25463.0,Right Center Midfield,112,Nigeria Women's,1213,['0631531c-636a-4b01-8b4f-2dad777843de'],20,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:09:20.166,Pass,
,,,,,,,,,,,,,,,,,,2.5992,,,,,,,,,,,,,79b44848-77c3-4625-9712-2a04faf5c703,1694,,,"[49.1, 3.1]",22924,54,,,,,0.4111176,,Left Foot,,,,"[89.7, 20.8]",,High Pass,,44.29052,,Incomplete,,Asisat Lamina Oshoala,24881.0,,,,,,2,Regular Play,Ngozi Ebere,25468.0,Left Back,112,Nigeria Women's,1213,"['7a984072-74fa-437d-9938-ad969e28e4a7', 'b610dcea-e8b2-47f9-baf3-e34969ac6a19']",21,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:09:21.811,Pass,
,,,,,,,,,,,,,,,,,,0.708512,,,,,,,,,,,,,0abd0eda-07b2-49fe-b295-ea2a96cf2537,1697,,,"[74.2, 0.1]",22924,54,,True,,,0.328711,,,,,,"[87.1, 4.5]",,Low Pass,,13.629746,,,,Asisat Lamina Oshoala,24881.0,,,,,Throw-in,2,From Throw In,Ngozi Ebere,25468.0,Left Back,113,Nigeria Women's,1213,['da871f15-272a-4f02-bd31-e708d2f3a56a'],31,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:09:31.137,Pass,
,,,,,,,,,,,,,,,,,,0.934691,,,,,,,,,,,,,9bf18a5b-a144-4179-bffa-afef51aaac61,1700,,,"[85.0, 3.7]",22924,54,,,,,-2.9350567,,Right Foot,,,,"[74.5, 1.5]",,Ground Pass,,10.728001,,,,Ngozi Ebere,25468.0,,,,,,2,From Throw In,Asisat Lamina Oshoala,24881.0,Left Wing,113,Nigeria Women's,1213,"['428ebe78-639c-4fac-88e4-531c1b5e6eea', '65d89d05-56ad-4f32-a052-63fe45e89dc3']",33,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:09:33.486,Pass,True
,,,,,,,,,,,,,,,,,,1.260407,,,,,,,,,,,,,b317880f-e134-44b8-9ba7-d550122d5a20,1703,,,"[74.5, 1.7]",22924,54,,,,,1.1937088,,Left Foot,,,,"[78.5, 11.8]",,Ground Pass,,10.863241,,,,Chinaza Uchendu,25463.0,,,,,,2,From Throw In,Ngozi Ebere,25468.0,Left Back,113,Nigeria Women's,1213,['2d4ee296-cd06-4f7b-93d6-c2179ad2421a'],36,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:09:36.959,Pass,
,,,,,,,,,,,,,,,,,,1.623829,,,,,,,,,,,,,0107ac73-d22d-451a-bf99-c185800ec397,1707,,,"[75.3, 11.5]",22924,54,,,,,-2.5980053,,Right Foot,,,,"[61.4, 3.1]",,Ground Pass,,16.240997,,,,Chidinma Nkeruka Okeke,25462.0,,,,,,2,From Throw In,Chinaza Uchendu,25463.0,Right Center Midfield,113,Nigeria Women's,1213,['59e2d09c-f0f3-4486-b7be-3ae9894a217b'],40,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:09:40.152,Pass,
,,,,,,,,,,,,,,,,,,2.4029,,,,,,,,,,,,,fde45ad2-dd9a-48c4-a08e-0070720cd5dc,1710,,,"[62.4, 3.5]",22924,54,,,,,0.24497867,,Left Foot,,,,"[94.4, 11.5]",,High Pass,,32.984844,,,,Asisat Lamina Oshoala,24881.0,,,,,,2,From Throw In,Chidinma Nkeruka Okeke,25462.0,Right Center Back,113,Nigeria Women's,1213,['84fe9abc-b7a6-411e-a974-1f3e4da96525'],43,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:09:43.081,Pass,
