ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_penalty_saved_to_post,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.7751,,,,,,,,,,,,,,4399eb98-ef6b-4923-bf3a-4b97c7041b72,2682,,"[32.7, 3.7]",22962,81,,,,True,0.07393904,,,,,"[35.4, 3.9]",,High Pass,2.7073972,Incomplete,,,,,,,,,2,From Throw In,Vanesa Santana,25606.0,Center Defensive Midfield,155,Argentina Women's,1204,"['18fb3233-99f0-49c6-8235-068e07c2d13c', '729786ca-8aa9-4169-8546-62314b7804e4']",43,,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:36:43.507,Pass,True
,,,,,,,,,,,,,,1.896418,,,,,,,,,,,,,,7b7b239d-b6a7-469c-a59b-8f537a3af7c8,2685,,"[102.3, 68.9]",22962,81,,,,,0.62637496,,Right Foot,,,"[114.6, 77.8]",,Ground Pass,15.182226,,,Nikita Parris,4654.0,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,156,England Women's,865,['541b6755-0242-4a09-8d22-a6fd3f878d55'],47,,,,,,,,,,,,,,,,,,,England Women's,865,00:36:47.773,Pass,
,,,,,,,,,,,,,,1.814448,,,,,,,,,,,,,,605d36c6-ddaa-46be-9bfc-760bf35d2560,2691,,"[113.1, 72.3]",22962,82,,,,,-2.634494,,Right Foot,,,"[97.8, 63.8]",,Ground Pass,17.502571,,,Lucy Bronze,10178.0,,,,,Free Kick,2,From Free Kick,Georgia Stanway,4643.0,Left Midfield,157,England Women's,865,['c774ce80-0d7a-44f6-a082-3ced197da770'],37,,,,,,,,,,,,,,,,,,,England Women's,865,00:37:37.056,Pass,
,,,,,,,,,,,,,,1.1669,,,,,,,,,,,,,,dfe1cde0-6fcb-45df-baaf-542cc5836194,2695,,"[98.9, 62.5]",22962,82,,,,,-0.9495138,,Right Foot,True,,"[112.0, 44.2]",,High Pass,22.505554,Incomplete,,,,,,,,,2,From Free Kick,Lucy Bronze,10178.0,Right Back,157,England Women's,865,"['86d9d5ef-6c27-4969-a4a5-ac7c0fc13763', 'c5d088b4-8a48-4df4-9c59-9ef682fac066']",40,,,,,,,,,,,,,,,,,,,England Women's,865,00:37:40.036,Pass,True
,,,,,,,,,,,,,,1.858519,,,,,,,,,,,,,,65243be2-47ff-4c5f-bf3f-d7be08280913,2699,,"[83.6, 52.1]",22962,82,,,,,-1.8588518,,Left Foot,,,"[78.0, 33.2]",,Ground Pass,19.71218,,,Abbie McManus,4648.0,,,,,,2,From Free Kick,Alex Greenwood,10252.0,Left Back,157,England Women's,865,['0d279981-66c0-4467-a53f-c2d836417e2c'],44,,,,,,,,,,,,,,,,,,,England Women's,865,00:37:44.848,Pass,
,,,,,,,,,,,,,,1.8685,,,,,,,,,,,,,,17e01b0d-3ab9-4d0d-8c22-5a3b86c0d56a,2702,,"[78.0, 33.8]",22962,82,,,,,1.2629552,,Right Foot,,,"[84.2, 53.3]",,Ground Pass,20.461916,,,Lucy Bronze,10178.0,,,,,,2,From Free Kick,Abbie McManus,4648.0,Left Center Back,157,England Women's,865,['65ef88af-b57f-44d1-ad5d-587c802deec0'],49,,,,,,,,,,,,,,,,,,,England Women's,865,00:37:49.935,Pass,
,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,a92bbcda-7b76-44cc-b9ca-0b337fb1d5d2,2706,,"[85.5, 53.9]",22962,82,,,,,1.1307378,,Right Foot,,,"[96.0, 76.2]",,Ground Pass,24.648327,,,Nikita Parris,4654.0,,,,,,2,From Free Kick,Lucy Bronze,10178.0,Right Back,157,England Women's,865,['48b59976-3e3b-437d-98e2-ba07353994ad'],52,,,,,,,,,,,,,,,,,,,England Women's,865,00:37:52.364,Pass,
,,,,,,,,,,,,,,0.853341,,,,,,,,,,,,,,e3fd71f6-1cf3-47ce-bab5-063fca958833,2710,,"[96.2, 70.2]",22962,82,,,,,-1.3229848,,Right Foot,,,"[98.3, 61.9]",,Ground Pass,8.561542,Incomplete,,Georgia Stanway,4643.0,,,,,,2,From Free Kick,Nikita Parris,4654.0,Right Midfield,157,England Women's,865,"['161369ca-ce1c-4302-a200-6ac1c3e51a15', '8e342e35-8855-4402-941c-5a7c3c1ca885', '9a77f2a6-5482-49b1-949e-69310a20106b']",56,,,,,,,,,,,,,,,,,,,England Women's,865,00:37:56.779,Pass,True
,,,,,,,,,,,,,,0.1551,,,,,,,,,,,,,,96c59f06-8867-4f10-bb2b-09a9e7e1202b,2714,,"[23.6, 15.0]",22962,82,,,,,-0.4636476,,Left Foot,,,"[27.4, 13.1]",,Ground Pass,4.248529,Incomplete,,María Florencia Bonsegundo,25640.0,,,,,,2,Regular Play,Mariana Valeria Larroquette,25602.0,Left Midfield,158,Argentina Women's,1204,"['47705c6d-293c-4400-ab50-99577212bae6', '60952661-0818-485a-92f9-6354b55bb6b5']",58,,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:37:58.410,Pass,
,,,,,,,,,,,,,,1.14734,,,,,,,,,,,,,,e0918a3d-483a-4986-b5e7-741abab1df60,2717,,"[100.0, 66.5]",22962,83,,,,,-1.1670022,,Right Foot,,,"[104.7, 55.5]",,Ground Pass,11.962023,Incomplete,,Francesca Kirby,4641.0,,,,,Recovery,2,Regular Play,Georgia Stanway,4643.0,Left Midfield,158,Argentina Women's,1204,"['85bebc59-9915-4df5-8c98-c55ff13f3886', 'fa31408d-b153-45d1-9630-e900a1c3415b']",0,,,,,,,,,,,,,,,,,,,England Women's,865,00:38:00.459,Pass,
,,,,,,,,,,,,,,3.3135,,,,,,,,,,,,,,309fce4c-7b43-4910-a780-61f33c0e045e,2723,,"[28.7, 22.4]",22962,83,,,,,-0.40645307,,Right Foot,,,"[59.6, 9.1]",,Low Pass,33.64075,Incomplete,,Florencia Soledad Jaimes,25641.0,,,,,,2,Regular Play,Aldana Cometti,25634.0,Left Center Back,158,Argentina Women's,1204,"['c99206dc-6fe0-4b4f-9371-cc9ab5641cdd', 'e22fb68d-12f3-4208-ae1f-23c067352335', 'ff429a5d-98e2-412a-babf-4a3938547d82']",3,,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:38:03.915,Pass,True
,,,,,,,,,,,,,,1.704808,,,,,,,,,,,,,,a3726538-1556-4397-b50c-f4ee431f5da6,2727,,"[57.4, 76.2]",22962,83,,,,,-1.6209111,,Right Foot,,,"[55.8, 44.3]",,Ground Pass,31.9401,,,Abbie McManus,4648.0,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,159,England Women's,865,['854f78e2-339a-4c19-92e7-ddec45bbfacc'],8,,,,,,,,,,,,,,,,,,,England Women's,865,00:38:08.453,Pass,
,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,c6ddd30f-3fb4-4b1e-af9c-1015ac4d9ded,2730,,"[60.6, 38.3]",22962,83,,,,,-1.0016918,,Left Foot,,,"[78.0, 11.1]",,Ground Pass,32.289318,,,Alex Greenwood,10252.0,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Center Back,159,England Women's,865,['2582c173-e444-457f-a056-fb6d2f46aa18'],12,,,,,,,,,,,,,,,,,,,England Women's,865,00:38:12.798,Pass,
,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,0387e3ef-7e99-4d5c-babb-62e0b0bdef7a,2734,,"[79.1, 11.0]",22962,83,,,,,-0.15895297,,Left Foot,,,"[92.2, 8.9]",,Ground Pass,13.267253,,,Nikita Parris,4654.0,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,159,England Women's,865,"['bd9c0bcb-e956-43fd-adeb-04dd3bc317c5', 'ea1fcb4e-7918-4e2d-be43-b9e9d6c24840']",16,,,,,,,,,,,,,,,,,,,England Women's,865,00:38:16.438,Pass,True
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,78ce4992-e0a7-46de-b615-05b1907f3743,2738,,"[91.4, 8.3]",22962,83,,,,,-3.0309355,,Right Foot,,,"[77.9, 6.8]",,Ground Pass,13.583077,,,Alex Greenwood,10252.0,,,,,,2,Regular Play,Nikita Parris,4654.0,Right Midfield,159,England Women's,865,['4cfd6161-334d-4a0c-982a-539bface64d1'],18,,,,,,,,,,,,,,,,,,,England Women's,865,00:38:18.512,Pass,
,,,,,,,,,,,,,,0.820529,,,,,,,,,,,,,,96a06b12-0120-41c3-9c47-6ee614d213fe,2741,,"[77.9, 6.8]",22962,83,,,,,1.4382448,,Left Foot,,,"[79.1, 15.8]",,Ground Pass,9.079648,,,Jade Moore,10190.0,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,159,England Women's,865,['3867c8ae-9060-4a85-bc23-140d06d43c31'],21,,,,,,,,,,,,,,,,,,,England Women's,865,00:38:21.364,Pass,
,,,,,,,,,,,,,,1.2858,,,,,,,,,,,,,,b24c8828-d562-4b36-97f4-39098dce8417,2748,,"[37.5, 73.8]",22962,83,,,,,-2.9441972,,Right Foot,,,"[33.5, 73.0]",,Low Pass,4.0792155,,,Mariana Valeria Larroquette,25602.0,,,,,Recovery,2,Regular Play,Florencia Soledad Jaimes,25641.0,Center Forward,160,Argentina Women's,1204,"['e403e9eb-dcd9-433c-8b93-0d71b0dac020', 'eeee9cc5-b87d-4f80-881d-82bbf00efc70']",23,,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:38:23.293,Pass,True
,,,,,,,,,,,,,,1.281348,,,,,,,,,,,,,,245160be-0442-4647-8535-76f839b0f52b,2750,,"[33.5, 73.0]",22962,83,,,,,-0.9806198,,Head,,,"[40.6, 62.4]",,Low Pass,12.758135,,,Linda Ruth Bravo,25625.0,,,,,,2,Regular Play,Mariana Valeria Larroquette,25602.0,Left Midfield,160,Argentina Women's,1204,['5fb04888-1550-40cf-8508-18211c3db407'],24,,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:38:24.578,Pass,
,,,,,,,,,,,,,,1.234342,,,,,,,,,,,,,,d49e988c-288c-45e1-bcf0-ee84a2727856,2754,,"[42.2, 61.8]",22962,83,,,,,1.2543648,,Right Foot,,,"[45.9, 73.1]",,Ground Pass,11.890332,,,Mariana Valeria Larroquette,25602.0,,,,,,2,Regular Play,Linda Ruth Bravo,25625.0,Right Center Midfield,160,Argentina Women's,1204,['a66079d8-fe39-491e-8c92-363a001aa1ec'],28,,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:38:28.133,Pass,
,,,,,,,,,,,,,,1.564217,,,,,,,,,,,,,,9644e699-3718-4293-b3e6-d495cab9bbf0,2762,,"[47.8, 74.4]",22962,83,,,,,-2.9599438,,Right Foot,,,"[33.1, 71.7]",,Ground Pass,14.945903,,,Adriana María Sachs,25768.0,,,,,,2,Regular Play,Mariana Valeria Larroquette,25602.0,Left Midfield,160,Argentina Women's,1204,['854152c0-f62f-4efb-830d-1fda9c3fc420'],32,,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:38:32.777,Pass,
,,,,,,,,,,,,,,1.846713,,,,,,,,,,,,,,c5c2fa02-cc38-4e1a-9d5c-a8967188680a,2765,,"[32.5, 71.2]",22962,83,,,,,-1.9908209,,Right Foot,,,"[23.3, 50.6]",,Ground Pass,22.561028,,,Agustina Barroso Basualdo,25629.0,,,,,,2,Regular Play,Adriana María Sachs,25768.0,Right Back,160,Argentina Women's,1204,['7c63f4b9-c4f6-4452-9a18-fe443635ab02'],34,,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:38:34.698,Pass,
,,,,,,,,,,,,,,1.452055,,,,,,,,,,,,,,ac29e5ef-1d84-44d5-a003-7589aeefe227,2768,,"[40.8, 43.3]",22962,83,,,,,-2.1270635,,Right Foot,,,"[28.8, 24.0]",,Ground Pass,22.726416,,,Aldana Cometti,25634.0,,,,,,2,Regular Play,Agustina Barroso Basualdo,25629.0,Right Center Back,160,Argentina Women's,1204,['784ae77f-90b7-4996-87bc-04fab210fe54'],40,,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:38:40.933,Pass,
,,,,,,,,,,,,,,7.0936,,,,,,,,,,,,,,2829ad8f-f4a4-41a5-886b-27b92012d8e7,2771,,"[30.0, 24.3]",22962,83,,,,,-0.103742436,,Right Foot,,,"[112.6, 15.7]",,High Pass,83.04649,Incomplete,,,,,,,,,2,Regular Play,Aldana Cometti,25634.0,Left Center Back,160,Argentina Women's,1204,['2316e629-18a1-472a-959a-968c7b2e857f'],44,,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:38:44.380,Pass,
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,6cf8a40d-ce7e-468e-a813-36165623b348,2774,,"[9.6, 57.3]",22962,83,,,,,-1.0500118,,Right Foot,,,"[20.9, 37.6]",,Ground Pass,22.71079,,,Abbie McManus,4648.0,,,,,,2,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,161,England Women's,865,['21f1c870-b442-40a3-8571-ff8b52c7ffac'],53,,,,,,,,,,,,,,,,,,,England Women's,865,00:38:53.577,Pass,
,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,f9e9d28a-c444-4e6b-b51b-204db0fd4ee2,2777,,"[36.7, 34.4]",22962,84,,,,,1.2216356,,Right Foot,,,"[44.2, 55.0]",,Ground Pass,21.92282,,,Stephanie Houghton,10185.0,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Center Back,161,England Women's,865,['9a1d4046-d018-493b-be66-27ff848e18ed'],0,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:00.377,Pass,
,,,,,,,,,,,,,,2.8253,,,,,,,,,,,,,,2b120563-036b-4f99-ac3d-75639020ab0e,2781,,"[56.6, 63.2]",22962,84,,,,,-2.5712469,,Right Foot,,,"[20.9, 40.3]",,Low Pass,42.41344,,,Carly Mitchell Telford,19421.0,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,161,England Women's,865,"['a72d337a-9427-4146-ad65-be03f740952a', 'b97d2283-f69a-41cb-947d-872ef67c92cc']",7,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:07.151,Pass,True
,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,79641b54-cb36-452d-b306-c743b3a33f67,2784,,"[20.6, 39.1]",22962,84,,,,,-0.5360087,,Right Foot,,,"[44.0, 25.2]",,Ground Pass,27.21709,,,Abbie McManus,4648.0,,,,,,2,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,161,England Women's,865,['c8e3538d-dc29-420d-91e1-be50fdbe05db'],10,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:10.736,Pass,
,,,,,,,,,,,,,,1.7662,,,,,,,,,,,,,,5f39a40d-0af4-4b42-afa9-0af612c4d5d8,2787,,"[66.0, 20.4]",22962,84,,,,,0.1580458,,Right Foot,,,"[98.0, 25.5]",,High Pass,32.40386,,,Nikita Parris,4654.0,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Center Back,161,England Women's,865,['1020016e-59d7-40ce-aa33-8b02f7289fd0'],16,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:16.693,Pass,
,,,,,,,,,,,,,,1.6627,,,,,,,,,,,,,,28cc6562-174d-4b1f-b3f3-3f7bb9249055,2790,,"[98.0, 25.5]",22962,84,,,,True,0.32476258,,,,,"[117.9, 32.2]",,High Pass,20.99762,Incomplete,,,,,,,,,2,Regular Play,Nikita Parris,4654.0,Left Midfield,161,England Women's,865,"['71945b2a-6853-4ddb-a9f3-1c4a08dee917', 'a9e42856-a8d6-4eed-bf3a-af1a69ffbd2d']",18,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:18.488,Pass,True
,,,,,,,,,,,,,,1.677013,,,,,,,,,,,,,,f664f95a-95be-4931-a322-dc704ff880c3,2793,,"[15.3, 50.3]",22962,84,,,,,0.010525927,,Right Foot,,,"[43.8, 50.6]",,High Pass,28.50158,Incomplete,,Miriam Anahí Mayorga,25617.0,,,,,,2,Regular Play,Vanina Noemí Correa,25611.0,Goalkeeper,161,England Women's,865,"['2e0ef86b-0ab8-47fc-acf6-3694e31f16dd', '714c8896-805e-40bf-a75c-780739aa9841']",31,,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:39:31.079,Pass,
,,,,,,,,,,,,,,1.3222,,,,,,,,,,,,,,a43e89a7-f952-4e45-b4e0-bb779de2d099,2798,,"[83.6, 30.3]",22962,84,,,,,-0.5509825,,Right Foot,,,"[91.9, 25.2]",,Low Pass,9.741663,Incomplete,,Nikita Parris,4654.0,,,,,,2,Regular Play,Francesca Kirby,4641.0,Left Center Midfield,161,England Women's,865,"['002ca1c1-d783-4412-86a1-2f0e69b66dcd', '77029054-21f5-4c03-b8cd-ab5a356ceecb', 'c6461c9b-5352-4659-9915-b3f60983ee9d']",33,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:33.831,Pass,True
,,,,,,,,,,,,,,2.650184,,,,,,,,,,,,,,c6461c9b-5352-4659-9915-b3f60983ee9d,2800,,"[28.2, 54.9]",22962,84,,,,,-0.33995795,,Left Foot,,,"[67.5, 41.0]",,High Pass,41.68573,Incomplete,,María Florencia Bonsegundo,25640.0,,,,,Recovery,2,Regular Play,Adriana María Sachs,25768.0,Right Back,161,England Women's,865,"['9076edd6-87c4-42ae-9702-2fe915ae998c', 'a43e89a7-f952-4e45-b4e0-bb779de2d099', 'bb4d9e92-34d0-47bd-8ee4-9ff899c025b1']",35,,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:39:35.153,Pass,
,,,,,,,,,,,,,,1.507916,,,,,,,,,,,,,,9076edd6-87c4-42ae-9702-2fe915ae998c,2802,,"[52.6, 39.1]",22962,84,,,,,-0.118840344,,Head,,,"[66.0, 37.5]",,Low Pass,13.495184,,,Jill Scott,10172.0,,,,,Recovery,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,161,England Women's,865,"['8eab4418-8603-4162-806f-8bb44943d0c6', 'c6461c9b-5352-4659-9915-b3f60983ee9d']",37,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:37.803,Pass,
,,,,,,,,,,,,,,0.9162,,,,,,,,,,,,,,68ccda92-9203-433f-b426-6022dea97126,2805,,"[66.0, 36.3]",22962,84,,,,,3.1415927,,Right Foot,,,"[62.2, 36.3]",,High Pass,3.8,,,Abbie McManus,4648.0,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,161,England Women's,865,['79bb82ec-40d3-4841-8c08-31b097413bba'],39,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:39.391,Pass,
,,,,,,,,,,,,,,1.1634,,,,,,,,,,,,,,891b87c2-53b3-4c18-8e84-76530a20debb,2808,,"[62.1, 35.9]",22962,84,,,,,-0.36958638,,Head,,,"[73.2, 31.6]",,High Pass,11.903781,,,Francesca Kirby,4641.0,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Center Back,161,England Women's,865,"['845bac79-38ed-4c53-99b4-d829fa50d258', '89926ff0-ff1c-46ce-92d9-5f0f375caad9']",40,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:40.357,Pass,True
,,,,,,,,,,,,,,1.003,,,,,,,,,,,,,,bc21b603-c105-4414-b368-7a5d1d388a9f,2812,,"[71.2, 28.4]",22962,84,,,,,-2.9724915,,Right Foot,,,"[58.9, 26.3]",,Ground Pass,12.477981,,,Jade Moore,10190.0,,,,,,2,Regular Play,Francesca Kirby,4641.0,Left Center Midfield,161,England Women's,865,"['686a2210-db78-4388-bf69-61845ab54dd0', '94da42d3-d1cb-40ae-b4f3-1615ea4bef7f']",43,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:43.004,Pass,True
,,,,,,,,,,,,,,0.951618,,,,,,,,,,,,,,7443b45f-4c95-47a1-873d-d8e017c0afdf,2816,,"[57.6, 25.7]",22962,84,,,,,-2.3041582,,Right Foot,,,"[48.5, 15.6]",,Ground Pass,13.5948515,,,Alex Greenwood,10252.0,,,,,,2,Regular Play,Jade Moore,10190.0,Center Defensive Midfield,161,England Women's,865,"['6678cdc9-a7c5-463f-b380-96b3de213c60', 'bd6cf2e1-7ceb-4832-8fdc-6714c47648b5']",44,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:44.096,Pass,True
,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,1a95f38b-30fa-4b94-91f6-9ba89206aeb7,2819,,"[48.8, 17.2]",22962,84,,,,,2.1632237,,Left Foot,,,"[41.8, 27.6]",,Ground Pass,12.536347,,,Abbie McManus,4648.0,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,161,England Women's,865,['c834270d-ef26-4c3d-8916-d82fbaad8472'],45,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:45.088,Pass,
,,,,,,,,,,,,,,1.3442,,,,,,,,,,,,,,bcf3517d-ea66-44b3-9fd5-008c4d6d91a0,2822,,"[42.9, 29.2]",22962,84,,,,,0.95684326,,Right Foot,,,"[54.6, 45.8]",,Ground Pass,20.308865,,,Stephanie Houghton,10185.0,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Center Back,161,England Women's,865,['763f01b4-8a5d-4939-8784-1e1643c4c1e6'],47,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:47.768,Pass,
,,,,,,,,,,,,,,1.945249,,,,,,,,,,,,,,491fd6cb-16df-4e45-ad19-3864de7429b9,2825,,"[70.5, 60.9]",22962,84,,,,,0.4482642,,Right Foot,,,"[96.7, 73.5]",,High Pass,29.072323,,,Lucy Bronze,10178.0,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,161,England Women's,865,['4af06a2b-a813-4d91-9603-df8bcd8a9898'],52,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:52.112,Pass,
,,,,,,,,,,,,,,1.967747,,,,,,,,,,,,,,161e4c1d-2e1b-4a0d-acb1-cf66ba302d4d,2830,,"[111.2, 72.9]",22962,84,,,,,-1.6814536,9e6b0706-8ae1-49a9-a783-28f5fbc79104,Right Foot,True,,"[106.7, 32.4]",,Low Pass,40.749233,,,Nikita Parris,4654.0,True,True,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,161,England Women's,865,"['6fe2afa7-0145-4f45-8dc8-3999296ff517', 'df11256e-ef30-4a23-a0c7-0eee5a17401a']",58,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:58.160,Pass,True
,,,,,,,,,,,,,,3.2465,,,,,,,,,,,,,,1673c288-70e0-45d0-ab27-d24095860b32,2837,,"[14.6, 48.4]",22962,85,,,,,0.2695415,,Drop Kick,,,"[66.0, 62.6]",,High Pass,53.325417,,,Linda Ruth Bravo,25625.0,,,,,,2,Regular Play,Vanina Noemí Correa,25611.0,Goalkeeper,161,England Women's,865,['687cf98a-7ce1-42d7-8cbe-17144c083fb7'],18,,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:40:18.629,Pass,
,,,,,,,,,,,,,,0.1203,,,,,,,,,,,,,,4f457164-adbb-4874-a3ff-47a0ff77e2b3,2839,,"[64.9, 62.6]",22962,85,,,,,-0.07393904,,Head,,,"[67.6, 62.4]",,High Pass,2.7073972,Incomplete,,Mariana Valeria Larroquette,25602.0,,,,,,2,Regular Play,Linda Ruth Bravo,25625.0,Right Center Midfield,161,England Women's,865,"['02623078-c9b9-4478-b38e-38ca37440c7c', 'a9d7e287-4c7b-4508-a513-35cd22e5984f']",21,,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:40:21.875,Pass,
,,,,,,,,,,,,,,0.362,,,,,,,,,,,,,,f14e0c51-af85-4e00-bdc4-f336f091843e,2842,,"[38.4, 25.5]",22962,85,,,,,-0.45093644,,Right Foot,,,"[47.9, 20.9]",,Low Pass,10.555094,Incomplete,,Jade Moore,10190.0,,,,,Recovery,2,Regular Play,Abbie McManus,4648.0,Left Center Back,161,England Women's,865,"['0a01797a-496a-41e3-a8b2-86ebbd2ee254', 'cf848e67-a534-4a27-ac0a-070ea317befa']",23,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:23.808,Pass,
,,,,,,,,,,,,,,1.490703,,,,,,,,,,,,,,61edc0c1-26a0-47a0-a287-5fc4d53f4478,2847,,"[58.7, 21.8]",22962,85,,,,,-0.7691394,,Right Foot,,,"[71.2, 9.7]",,High Pass,17.397127,,,Francesca Kirby,4641.0,,,,,Recovery,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,161,England Women's,865,"['98203a15-c9b2-4ccf-8702-b3defcbbe0e7', 'd381b8ef-1051-4055-9166-26cc46ab996a']",26,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:26.309,Pass,True
,,,,,,,,,,,,,,0.798447,,,,,,,,,,,,,,144eee6f-ff8a-4fa1-a6ec-fae57e95e549,2851,,"[70.8, 9.7]",22962,85,,,,,2.38019,,Right Foot,,,"[64.4, 15.8]",,Ground Pass,8.84138,,,Jade Moore,10190.0,,,,,,2,Regular Play,Francesca Kirby,4641.0,Left Center Midfield,161,England Women's,865,"['6cdd6b50-60b4-4cff-8ffd-dc19a4ba2520', 'acbf2163-277d-45e4-9569-b55799485e16']",29,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:29.951,Pass,True
,,,,,,,,,,,,,,0.979465,,,,,,,,,,,,,,8bb8a398-22ec-4025-aa46-85d0c7965c5c,2854,,"[69.2, 16.9]",22962,85,,,,,-0.92592907,,Right Foot,,,"[78.0, 5.2]",,Ground Pass,14.640014,,,Francesca Kirby,4641.0,,,,,,2,Regular Play,Jade Moore,10190.0,Center Defensive Midfield,161,England Women's,865,['5a7afe48-9d45-4e34-a8c2-d1956a40334f'],31,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:31.418,Pass,
,,,,,,,,,,,,,,1.670771,,,,,,,,,,,,,,2877411d-f6f6-4a26-8f1d-49a046a352b8,2858,,"[77.9, 4.4]",22962,85,,,,,-0.042830933,,Right Foot,,,"[91.9, 3.8]",,Ground Pass,14.012852,Incomplete,,Nikita Parris,4654.0,,,,,,2,Regular Play,Francesca Kirby,4641.0,Left Center Midfield,161,England Women's,865,"['48eb244f-0844-479b-b6fd-769431c9df0f', 'a47acbae-9206-4edd-b57b-15238d001a9a', 'f276405a-d81e-491c-a351-9d22f5e14cfb']",33,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:33.027,Pass,True
