50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.346758,,,,,,,,,,,088b7bc1-4d14-4561-84ae-bbd88046d9c7,2187,,,"[105.4, 56.7]",68357,55,,,,,-1.6204449,,Right Foot,,,,"[104.6, 40.6]",,Ground Pass,,16.119864,,,,Guro Reiten,10514.0,,,,,,,2,Regular Play,Karina Sævik,25728.0,Right Midfield,128,Norway Women's,852,['9e7a94d2-e725-432e-bff6-e5ab3ddcda24'],28,,,,,,,,,,,,,,,,,,Norway Women's,852,00:10:28.976,Pass,
,,,,,,,,,,,,,,,,,1.119502,,,,,,,,,,,6d282671-6245-4d27-a81d-b6162a86888a,2191,,,"[104.4, 35.6]",68357,55,,,,,-3.1027772,ef11e33e-588f-46db-ade8-6639a26ec911,Left Foot,,,,"[94.1, 35.2]",,Ground Pass,,10.307764,,,,Ingrid Syrstad Engen,24374.0,True,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,128,Norway Women's,852,"['48a77bb3-2334-4824-bbfd-5c6879c2fea8', '8ed2f832-b9ae-4503-9758-930cc0744b76']",32,,,,,,,,,,,,,,,,,,Norway Women's,852,00:10:32.029,Pass,True
,,,,,,,,,,,,,,,,,2.904,,,,,,,,,,,c5166805-251d-4256-827e-48095bca7668,2196,,,"[6.0, 44.0]",68357,55,,True,,,0.2128711,,Right Foot,,,,"[44.4, 52.3]",,High Pass,,39.286766,,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,129,Australia Women's,1205,['ee11cbf6-141f-43ad-ba38-906289061197'],48,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:10:48.956,Pass,
,,,,,,,,,,,,,,,,,1.024971,,,,,,,,,,,ee11cbf6-141f-43ad-ba38-906289061197,2197,,,"[75.7, 27.8]",68357,55,,,,,0.7338008,,Right Foot,,,,"[98.1, 48.0]",,Low Pass,,30.162891,,Incomplete,,Caroline Graham Hansen,10386.0,,,,,,Recovery,2,From Goal Kick,Isabell Herlovsen,13479.0,Center Forward,129,Australia Women's,1205,"['c5166805-251d-4256-827e-48095bca7668', 'efa76ef1-ad56-46dc-acf1-4705e4a36644', 'f3535dbd-639e-4bb4-a138-2d88e13b37ec']",51,,,,,,,,,,,,,,,,,,Norway Women's,852,00:10:51.860,Pass,
,,,,,,,,,,,,,,,,,2.536305,,,,,,,,,,,ad7876b1-5ceb-4064-8583-435b8c8be771,2200,,,"[22.0, 14.5]",68357,55,,,,,0.63219637,,Right Foot,,,,"[37.7, 26.0]",,Low Pass,,19.461243,,,,Tameka Yallop,25549.0,,,,,,Recovery,2,From Goal Kick,Caitlin Jade Foord,11338.0,Left Wing,129,Australia Women's,1205,['5f5f0e84-8b45-4a3f-acf4-c92ea165da2b'],56,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:10:56.299,Pass,
,,,,,,,,,,,,,,,,,1.697291,,,,,,,,,,,22b8c179-f31e-43a7-a01e-a6df881528f3,2203,,,"[36.1, 26.2]",68357,55,,,,,1.1411712,,Right Foot,,,,"[47.6, 51.3]",,Ground Pass,,27.609056,,,,Chloe Logarzo,25547.0,,,,,,,2,From Goal Kick,Tameka Yallop,25549.0,Center Defensive Midfield,129,Australia Women's,1205,"['6e808e25-664f-4615-af56-ec636f033f28', 'cfb79ff7-ce88-46b1-97cb-01044f35660c']",58,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:10:58.835,Pass,True
,,,,,,,,,,,,,,,,,2.459513,,,,,,,,,,,4756bbca-170e-424a-ae3f-719afba492df,2206,,,"[54.9, 56.2]",68357,56,,,,,0.5744655,,Right Foot,,,,"[80.7, 72.9]",,Ground Pass,,30.733208,,,,Hayley Emma Raso,6818.0,,,,,,,2,From Goal Kick,Chloe Logarzo,25547.0,Left Center Midfield,129,Australia Women's,1205,['ff61126d-b38d-4ce6-b2b7-255e7abe2ac2'],2,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:11:02.238,Pass,
,,,,,,,,,,,,,,,,,1.559636,,,,,,,,,,,898d32d4-13fd-45df-986a-10c0c9ad5c05,2216,,,"[34.6, 29.9]",68357,56,,,,,1.6448963,,Right Foot,,,,"[32.9, 52.8]",,Ground Pass,,22.963015,,,,Ingrid Moe Wold,10382.0,,,,,,,2,Regular Play,Isabell Herlovsen,13479.0,Center Forward,130,Norway Women's,852,"['33ebb712-9567-43cd-91ee-8b3798600ff7', 'e32997f6-d007-4cfb-b8b0-034d2fd773fa']",13,,,,,,,,,,,,,,,,,,Norway Women's,852,00:11:13.522,Pass,True
,,,,,,,,,,,,,,,,,1.016658,,,,,,,,,,,c42ea471-a9cf-4ada-bba7-937f543afe3f,2219,,,"[41.4, 58.1]",68357,56,,,,,0.84110254,,Left Foot,,,,"[54.1, 72.3]",,Ground Pass,,19.050722,,,,Caroline Graham Hansen,10386.0,,,,,,,2,Regular Play,Ingrid Moe Wold,10382.0,Right Back,130,Norway Women's,852,['b1a11584-e6e0-4083-8477-0ff48a671c2b'],17,,,,,,,,,,,,,,,,,,Norway Women's,852,00:11:17.128,Pass,
,,,,,,,,,,,,,,,,,1.661189,,,,,,,,,,,3f3f2db2-c963-4bbc-8659-dc09acb3e4f0,2223,,,"[49.8, 72.3]",68357,56,,,,,-2.7002344,,Right Foot,,,,"[24.4, 60.3]",,Ground Pass,,28.091991,,,,Maren Nævdal Mjelde,10395.0,,,,,,,2,Regular Play,Caroline Graham Hansen,10386.0,Center Attacking Midfield,130,Norway Women's,852,"['216623eb-4c2d-4122-ae9f-0b7185302dbe', '32a682e2-728b-4ad5-ae42-58fa5a30e0f8']",20,,,,,,,,,,,,,,,,,,Norway Women's,852,00:11:20.799,Pass,True
,,,,,,,,,,,,,,,,,1.520947,,,,,,,,,,,03357757-49ca-4ae7-904c-3842f8ee41e8,2226,,,"[24.4, 57.6]",68357,56,,,,,-1.6809679,,Right Foot,,,,"[21.9, 35.0]",,Ground Pass,,22.737854,,,,Maria Thorisdottir,4636.0,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Center Back,130,Norway Women's,852,['21e6e659-874a-410d-8a8b-d8c5c89616fb'],24,,,,,,,,,,,,,,,,,,Norway Women's,852,00:11:24.054,Pass,
,,,,,,,,,,,,,,,,,1.279483,,,,,,,,,,,9808adc9-8b74-436a-8f7b-94a525e37ca6,2229,,,"[21.9, 32.3]",68357,56,,,,,-0.3951276,,Right Foot,,,,"[43.0, 23.5]",,High Pass,,22.86154,,,,Guro Reiten,10514.0,,,,,,,2,Regular Play,Maria Thorisdottir,4636.0,Left Center Back,130,Norway Women's,852,['72bb7442-9455-4f78-a12e-5ff9c0889488'],26,,,,,,,,,,,,,,,,,,Norway Women's,852,00:11:26.889,Pass,
,,,,,,,,,,,,,,,,,2.370784,,,,,,,,,,,dabd7f22-83ef-4bfd-af14-9b368eac6b9f,2232,,,"[43.0, 23.5]",68357,56,,,,,-1.8819839,,Left Foot,,,,"[37.5, 6.4]",,Low Pass,,17.96274,,,,Kristine Minde,10393.0,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,130,Norway Women's,852,['000e90d8-768d-48f7-a7b1-6002f9bd7297'],28,,,,,,,,,,,,,,,,,,Norway Women's,852,00:11:28.249,Pass,
,,,,,,,,,,,,,,,,,0.5338,,,,,,,,,,,e6f85dbe-6929-4ba7-b54e-ad6e0bf1ff10,2236,,,"[35.5, 7.4]",68357,56,,,,,1.3489453,,Right Foot,,,,"[38.5, 20.7]",,Ground Pass,,13.634149,,,,Ingrid Syrstad Engen,24374.0,,,,,,,2,Regular Play,Kristine Minde,10393.0,Left Back,130,Norway Women's,852,"['4968db15-dc74-4df0-a9ea-0e421afb742f', 'cb4740cf-5563-4221-b792-6a9c7c24aca5']",31,,,,,,,,,,,,,,,,,,Norway Women's,852,00:11:31.741,Pass,True
,,,,,,,,,,,,,,,,,1.946877,,,,,,,,,,,4a8f3357-7897-480b-9d67-00e027a28d17,2239,,,"[38.5, 20.7]",68357,56,,,,,0.65316933,,Left Foot,,,,"[50.0, 29.5]",,Ground Pass,,14.480677,,Incomplete,,Isabell Herlovsen,13479.0,,,,,,,2,Regular Play,Ingrid Syrstad Engen,24374.0,Left Center Midfield,130,Norway Women's,852,"['2140f8b8-451c-46b9-b0e7-bd6cadef113d', '8b2a6ac1-cfca-45d4-9100-d9a3ffb3ad6a']",32,,,,,,,,,,,,,,,,,,Norway Women's,852,00:11:32.315,Pass,
,,,,,,,,,,,,,,,,,1.967451,,,,,,,,,,,8b2a6ac1-cfca-45d4-9100-d9a3ffb3ad6a,2241,,,"[70.1, 50.6]",68357,56,,,,,-2.3561945,,Right Foot,,,,"[50.8, 31.3]",,Ground Pass,,27.294321,,,,Elise Kellond-Knight,25537.0,,,,,,Recovery,2,Regular Play,Ellie Madison Carpenter,5095.0,Right Back,131,Australia Women's,1205,"['4a8f3357-7897-480b-9d67-00e027a28d17', '4b4bfe2d-ed66-4789-9d83-e702fa2a9769']",34,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:11:34.261,Pass,
,,,,,,,,,,,,,,,,,1.581396,,,,,,,,,,,f8919486-88c3-48ec-ba0b-d54b304863a2,2245,,,"[45.3, 27.1]",68357,56,,,,,2.7517657,,Right Foot,,,,"[32.4, 32.4]",,Ground Pass,,13.946325,,,,Stephanie-Elise Catley,5000.0,,,,,,,2,Regular Play,Elise Kellond-Knight,25537.0,Left Back,131,Australia Women's,1205,"['ef4a6955-437e-4fd6-aa6c-3b63c641e878', 'fd1f6151-3b2f-475e-a73d-5c1b6aff0cad']",40,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:11:40.056,Pass,True
,,,,,,,,,,,,,,,,,1.954546,,,,,,,,,,,3278c4a0-afcd-486f-901f-0d365bba7c29,2248,,,"[32.8, 32.9]",68357,56,,,,,1.4343112,,Left Foot,,,,"[36.0, 56.2]",,Ground Pass,,23.518717,,,,Alanna Stephanie Kennedy,5078.0,,,,,,,2,Regular Play,Stephanie-Elise Catley,5000.0,Left Center Back,131,Australia Women's,1205,['de9b6b75-9644-4e4f-bcb2-79a9149086f0'],42,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:11:42.364,Pass,
,,,,,,,,,,,,,,,,,1.378538,,,,,,,,,,,c277d0d2-5d32-4f68-9d32-fc9b38494acf,2251,,,"[46.2, 54.5]",68357,56,,,,,-1.1814796,,Right Foot,,,,"[49.4, 46.7]",,Ground Pass,,8.430896,,,,Emily Louise van Egmond,5076.0,,,,,,,2,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Center Back,131,Australia Women's,1205,['5fc969dd-9861-4cd7-9482-959ce606d383'],47,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:11:47.294,Pass,
,,,,,,,,,,,,,,,,,1.909749,,,,,,,,,,,11244e13-a710-48a2-b953-af0db1e2b955,2254,,,"[49.4, 47.1]",68357,56,,,,,1.5303559,,Right Foot,,,,"[50.1, 64.4]",,Ground Pass,,17.314156,,,,Alanna Stephanie Kennedy,5078.0,,,,,,,2,Regular Play,Emily Louise van Egmond,5076.0,Right Center Midfield,131,Australia Women's,1205,['11c314f4-ded5-4fda-8afb-04a77c1654b3'],49,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:11:49.010,Pass,
,,,,,,,,,,,,,,,,,1.443937,,,,,,,,,,,adcf3d18-8f79-4d53-86a0-673e595735cd,2257,,,"[50.1, 64.4]",68357,56,,,,,-1.3752595,,Right Foot,,,,"[54.2, 43.7]",,Ground Pass,,21.102133,,,,Emily Louise van Egmond,5076.0,,,,,,,2,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Center Back,131,Australia Women's,1205,['085e376b-09ef-48a5-9f3d-8a75302c248e'],51,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:11:51.579,Pass,
,,,,,,,,,,,,,,,,,2.237952,,,,,,,,,,,d7546869-4c46-4016-851d-f42789d62cc2,2260,,,"[55.9, 43.7]",68357,56,,,,,-0.9132681,,Right Foot,,,,"[80.3, 12.1]",,High Pass,,39.923927,,Incomplete,,Caitlin Jade Foord,11338.0,,,,,,,2,Regular Play,Emily Louise van Egmond,5076.0,Right Center Midfield,131,Australia Women's,1205,"['4e6f97e2-15a4-48ad-b2ad-e85936bb50a4', 'd7580534-e543-41c7-9797-bf6718087e16']",54,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:11:54.167,Pass,
,,,,,,,,,,,,,,,,,1.786515,,,,,,,,,,,a92d87f6-2edd-47b5-875d-bd663c7744e3,2265,,,"[42.1, 6.0]",68357,57,,,,,1.6655121,,Left Foot,,,,"[40.2, 26.0]",,Ground Pass,,20.090048,,,,Alanna Stephanie Kennedy,5078.0,,,,,,,2,Regular Play,Stephanie-Elise Catley,5000.0,Left Center Back,131,Australia Women's,1205,['74e4ed47-6c5b-4a78-83b0-c35a45c7bfaa'],1,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:12:01.981,Pass,
,,,,,,,,,,,,,,,,,2.167731,,,,,,,,,,,1166c0cd-daad-4472-b344-8c9160a078d9,2268,,,"[49.0, 32.4]",68357,57,,,,,-1.3442827,,Right Foot,,,,"[54.9, 6.8]",,Ground Pass,,26.271088,,,,Stephanie-Elise Catley,5000.0,,,,,,,2,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Center Back,131,Australia Women's,1205,['a5cea905-e977-4818-b811-f52533b3b47c'],8,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:12:08.527,Pass,
,,,,,,,,,,,,,,,,,1.450356,,,,,,,,,,,26dac8ba-a3d3-4caa-a28f-f32fbfc51514,2272,,,"[62.8, 7.6]",68357,57,,,,,-1.1626472,,Left Foot,,,,"[64.4, 3.9]",,Ground Pass,,4.031129,,,,Elise Kellond-Knight,25537.0,,,,,,,2,Regular Play,Stephanie-Elise Catley,5000.0,Left Center Back,131,Australia Women's,1205,"['e492bda9-448a-4c41-9675-1be18a9ec1f8', 'f361c984-fd3f-44f0-987d-988f60097482']",13,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:12:13.006,Pass,True
,,,,,,,,,,,,,,,,,1.479226,,,,,,,,,,,fc5a0602-a2d6-4407-bd5c-64849af41998,2275,,,"[56.5, 6.0]",68357,57,,,,,2.12629,,Right Foot,,,,"[45.7, 23.4]",,Ground Pass,,20.479258,,,,Alanna Stephanie Kennedy,5078.0,,,,,,,2,Regular Play,Elise Kellond-Knight,25537.0,Left Back,131,Australia Women's,1205,['b179af6e-6aee-44d9-b65c-daba5aa91e5a'],15,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:12:15.838,Pass,
,,,,,,,,,,,,,,,,,2.358599,,,,,,,,,,,f2ca56a8-e3c2-4692-b2d5-6772655162fb,2278,,,"[49.9, 24.8]",68357,57,,,,,-0.20258762,,Right Foot,,,,"[86.9, 17.2]",,High Pass,,37.772476,,,,Caitlin Jade Foord,11338.0,,,,,,,2,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Center Back,131,Australia Women's,1205,['cdd95e95-ba30-4c45-921d-87e7f77a9617'],21,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:12:21.031,Pass,
,,,,,,,,,,,,,,,,,1.464441,,,,,,,,,,,60bec59d-9838-4228-8754-71b4df40301b,2281,,,"[85.8, 16.6]",68357,57,,,,,2.7125633,,Right Foot,,,,"[76.4, 20.9]",,Ground Pass,,10.336827,,,,Tameka Yallop,25549.0,,,,,,,2,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,131,Australia Women's,1205,['034868ca-eed1-4d4f-b1c5-48f173b766a4'],24,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:12:24.496,Pass,
,,,,,,,,,,,,,,,,,1.570249,,,,,,,,,,,e004c90c-1ce4-41f2-9280-ce41a8836f30,2285,,,"[76.3, 22.8]",68357,57,,,,,-1.4401168,,Right Foot,,,,"[78.6, 5.3]",,Ground Pass,,17.650496,,,,Elise Kellond-Knight,25537.0,,,,,,,2,Regular Play,Tameka Yallop,25549.0,Center Defensive Midfield,131,Australia Women's,1205,['3631d0a3-e375-4e38-b192-30d8594bb90c'],26,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:12:26.265,Pass,
,,,,,,,,,,,,,,,,,1.492638,,,,,,,,,,,03f06c60-d346-402f-8991-be872b777ee3,2288,,,"[81.2, 7.8]",68357,57,,,,,0.84450084,1df74c76-42c1-466d-96a6-87bc031314ec,Left Foot,,,,"[97.1, 25.7]",,Ground Pass,,23.942013,,,,Caitlin Jade Foord,11338.0,True,,,,,,2,Regular Play,Elise Kellond-Knight,25537.0,Left Back,131,Australia Women's,1205,['9c442a7e-aca3-4555-8817-7266e0c6c12d'],28,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:12:28.685,Pass,
,,,,,,,,,,,,,,,,,2.376644,,,,,,,,,,,34a54ab3-5ef4-4e61-9267-fe11fb60c50b,2294,,,"[120.0, 0.1]",68357,58,,,,,1.7814602,a69a77a8-8982-4f15-b53e-5a3764a31452,Right Foot,,,,"[109.8, 47.8]",,High Pass,,48.778378,,,True,Samantha May Kerr,4961.0,True,,True,Outswinging,,Corner,2,From Corner,Emily Louise van Egmond,5076.0,Right Center Midfield,132,Australia Women's,1205,['bc0cf072-73d2-475f-826a-965be3162bf1'],4,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:13:04.268,Pass,
,,,,,,,,,,,,,,,,,1.305767,,,,,,,,,,,a7fb12eb-0134-4497-8508-ef7300bbc271,2299,,,"[12.0, 34.3]",68357,58,,True,,,0.72192425,,Keeper Arm,,,,"[37.1, 56.4]",,Low Pass,,33.442787,,,,Maren Nævdal Mjelde,10395.0,,,,,,,2,From Keeper,Ingrid Hjelmseth,10394.0,Goalkeeper,134,Norway Women's,852,['3c18e850-0aad-40a4-b8b4-64a58c8aac84'],23,,,,,,,,,,,,,,,,,,Norway Women's,852,00:13:23.059,Pass,
,,,,,,,,,,,,,,,,,1.344378,,,,,,,,,,,101fcacc-5adf-4be7-991a-e5352c4bc65d,2301,,,"[37.1, 56.4]",68357,58,,True,,,-1.1386343,,Right Foot,,,,"[49.0, 30.6]",,High Pass,,28.412146,,,,Ingrid Syrstad Engen,24374.0,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Center Back,135,Norway Women's,852,['1268537d-79bc-415d-9e59-9277d970ea69'],24,,,,,,,,,,,,,,,,,,Norway Women's,852,00:13:24.637,Pass,
,,,,,,,,,,,,,,,,,1.002602,,,,,,,,,,,51424fa9-d7a1-4264-9b32-a8fbc32e81c5,2305,,,"[44.7, 34.8]",68357,58,,,,,-2.7141283,,Left Foot,,,,"[35.7, 30.7]",,Ground Pass,,9.889894,,,,Maria Thorisdottir,4636.0,,,,,,,2,Regular Play,Ingrid Syrstad Engen,24374.0,Left Center Midfield,136,Norway Women's,852,['52126462-aefa-4abc-a42f-d6138ce0c36c'],27,,,,,,,,,,,,,,,,,,Norway Women's,852,00:13:27.975,Pass,
,,,,,,,,,,,,,,,,,1.66583,,,,,,,,,,,fe0cc0c3-d5c9-489a-9866-9fd2f1d0f8cd,2308,,,"[35.7, 30.7]",68357,58,,,,,-1.4172525,,Right Foot,,,,"[39.6, 5.5]",,Ground Pass,,25.5,,,,Kristine Minde,10393.0,,,,,,,2,Regular Play,Maria Thorisdottir,4636.0,Left Center Back,137,Norway Women's,852,['83b31100-2aa9-453a-b3e3-0e6f5ee8a624'],29,,,,,,,,,,,,,,,,,,Norway Women's,852,00:13:29.249,Pass,
,,,,,,,,,,,,,,,,,1.015509,,,,,,,,,,,5ddf2b22-c276-4569-a0e0-ce5aa6e743e5,2312,,,"[51.1, 3.3]",68357,58,,,,,0.07485985,,Left Foot,,,,"[63.1, 4.2]",,Ground Pass,,12.033703,,,,Isabell Herlovsen,13479.0,,,,,,,2,Regular Play,Kristine Minde,10393.0,Left Back,138,Norway Women's,852,"['196b84f5-bfc5-4cc3-b490-e4c21346dd5b', 'ae362e4c-f1b2-487f-8827-a5f832fe0a36']",33,,,,,,,,,,,,,,,,,,Norway Women's,852,00:13:33.265,Pass,True
,,,,,,,,,,,,,,,,,1.799327,,,,,,,,,,,8743545a-cede-4d22-ac42-4fde29e3e7ad,2321,,,"[54.8, 7.2]",68357,58,,,,,-2.904744,,Left Foot,,,,"[49.0, 5.8]",,Ground Pass,,5.9665737,,,,Ingrid Syrstad Engen,24374.0,,,,,,,2,Regular Play,Isabell Herlovsen,13479.0,Center Forward,139,Norway Women's,852,"['175e6c58-0d17-41e7-b16e-2f03058d70e9', '3b6f5701-57de-4da8-8118-2f20d3ace6fc']",37,,,,,,,,,,,,,,,,,,Norway Women's,852,00:13:37.008,Pass,True
,,,,,,,,,,,,,,,,,0.752357,,,,,,,,,,,76ad1c1b-c4d4-4051-b2e4-bb726cce0401,2324,,,"[40.5, 26.3]",68357,58,,,,,-2.610415,,Left Foot,,,,"[32.5, 21.6]",,Ground Pass,,9.27847,,,,Maria Thorisdottir,4636.0,,,,,,,2,Regular Play,Ingrid Syrstad Engen,24374.0,Left Center Midfield,140,Norway Women's,852,['550f0fea-dff5-4c3d-b6d0-bccc4d1a9f2c'],41,,,,,,,,,,,,,,,,,,Norway Women's,852,00:13:41.480,Pass,
,,,,,,,,,,,,,,,,,0.904472,,,,,,,,,,,b61824c4-6c0e-4cb5-80c4-9556aefcc16a,2327,,,"[32.5, 21.6]",68357,58,,,,,0.7067727,,Right Foot,,,,"[41.4, 29.2]",,Ground Pass,,11.703419,,Incomplete,,Vilde Bøe Risa,25466.0,,,,,,,2,Regular Play,Maria Thorisdottir,4636.0,Left Center Back,141,Norway Women's,852,"['ab43146b-8d1e-49a2-b008-afe27e1d5565', 'dcef27e5-8049-4107-b369-aa6bc8fcb46c']",42,,,,,,,,,,,,,,,,,,Norway Women's,852,00:13:42.282,Pass,
,,,,,,,,,,,,,,,,,0.65401,,,,,,,,,,,0ad03ea6-7438-4bd7-8a73-7f0d210ec51a,2330,,,"[37.5, 32.7]",68357,58,,,,,1.5478996,,Right Foot,,,,"[37.8, 45.8]",,Low Pass,,13.103435,,Incomplete,,Ingrid Moe Wold,10382.0,,,,,,Recovery,2,Regular Play,Ingrid Syrstad Engen,24374.0,Left Center Midfield,141,Norway Women's,852,"['00f1d1e7-bc7d-4ec7-a69c-ac47851d7cf1', '47829392-9b6c-4d2c-a864-82ecac2119d5']",44,,,,,,,,,,,,,,,,,,Norway Women's,852,00:13:44.520,Pass,
,,,,,,,,,,,,,,,,,1.077746,,,,,,,,,,,af671b7e-f2fa-44b5-8c9b-e26a3ef0df3b,2334,,,"[88.1, 37.2]",68357,58,,,,,0.06746502,,Right Foot,,,,"[95.5, 37.7]",,Low Pass,,7.4168725,,Pass Offside,,Samantha May Kerr,4961.0,,,,,,Recovery,2,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,141,Norway Women's,852,['8710e05a-5490-4e5b-b54a-69be388e0fd3'],46,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:13:46.938,Pass,
,,,,,,,,,,,,,,,,,2.7403,,,,,,,,,,,5b137a92-1708-4ef3-9339-4924e6efbd9c,2336,,,"[24.0, 46.7]",68357,59,,,,,0.044274844,,Right Foot,,,,"[71.4, 48.8]",,High Pass,,47.446495,,Incomplete,,Caroline Graham Hansen,10386.0,,,,,,Free Kick,2,From Free Kick,Ingrid Hjelmseth,10394.0,Goalkeeper,142,Norway Women's,852,"['5d4d4c69-82b8-4f64-9827-b5e43768ac5c', 'b8a010c6-ce31-4361-862b-99b174cac3e4']",54,,,,,,,,,,,,,,,,,,Norway Women's,852,00:14:54.193,Pass,
,,,,,,,,,,,,,,,,,0.991223,,,,,,,,,,,b8a010c6-ce31-4361-862b-99b174cac3e4,2339,,,"[48.7, 31.3]",68357,59,,,,True,0.8500561,,,,,,"[55.2, 38.7]",,Low Pass,,9.849365,,,,Tameka Yallop,25549.0,,,,,,Recovery,2,Regular Play,Emily Louise van Egmond,5076.0,Right Center Midfield,143,Australia Women's,1205,"['5b137a92-1708-4ef3-9339-4924e6efbd9c', '92ad5526-6103-4922-b7e6-59e40bab3628', 'd4c6f944-b49d-4e6e-b6c1-82ed95c66e10']",56,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:14:56.933,Pass,True
,,,,,,,,,,,,,,,,,1.681851,,,,,,,,,,,6320a3d8-dbd1-4310-9aa6-5c852ae0a2f0,2343,,,"[54.0, 39.6]",68357,59,,,,,3.059425,,Right Foot,,,,"[45.5, 40.3]",,Ground Pass,,8.528775,,Incomplete,,Emily Louise van Egmond,5076.0,,,,,,,2,Regular Play,Tameka Yallop,25549.0,Center Defensive Midfield,143,Australia Women's,1205,"['c11a8c1d-4866-40d9-a5f6-497d842b5d21', 'ef18bc06-6fb4-417f-b4eb-52cee69402a3']",59,,,,,,,,,,,,,,,,,,Australia Women's,1205,00:14:59.404,Pass,
,,,,,,,,,,,,,,,,,0.225863,,,,,,,,,,,c11a8c1d-4866-40d9-a5f6-497d842b5d21,2345,,,"[74.6, 39.8]",68357,60,,,,,-1.060308,,Left Foot,,,,"[76.0, 37.3]",,Ground Pass,,2.8653097,,Incomplete,,Ingrid Syrstad Engen,24374.0,,,,,,Recovery,2,Regular Play,Isabell Herlovsen,13479.0,Center Forward,143,Australia Women's,1205,"['0c66ae29-2bb5-4a40-83b5-a95cbea79652', '6320a3d8-dbd1-4310-9aa6-5c852ae0a2f0', 'd8038f09-1d3c-476f-ae0b-e24070a18d19']",1,,,,,,,,,,,,,,,,,,Norway Women's,852,00:15:01.086,Pass,
,,,,,,,,,,,,,,,,,1.170147,,,,,,,,,,,b4f30475-3eb3-470f-85c1-2485d5af9b31,2350,,,"[72.8, 31.3]",68357,60,,,,,1.3887546,,Left Foot,,,,"[76.5, 51.4]",,Ground Pass,,20.43771,,,,Karina Sævik,25728.0,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,143,Australia Women's,1205,['ae8de945-1c35-4b77-b9e8-05f4d9e9335c'],3,,,,,,,,,,,,,,,,,,Norway Women's,852,00:15:03.641,Pass,
