ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2847a45-5447-4c66-a18f-377bc55f6bd5,283,,"[94.5, 57.2]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carli Anne Hollins,5097.0,Center Forward,18,Chile Women's,1209,['3072f111-295e-4bd6-8a76-284c462454a6'],0,,,,,,,,,,,,,,,,,United States Women's,1214,00:07:00.411,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0690dac-cbb5-4e0b-bc65-155416576b20,287,,"[18.0, 28.6]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Camila Alejandra Saez Oyaneder,25687.0,Left Center Back,18,Chile Women's,1209,['4c763335-f785-4c0a-adfa-3383dce19e54'],2,,,,,,,,,,,,,,,,,Chile Women's,1209,00:07:02.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927ecb7c-95ee-4de4-a6e1-a5dc63f755f3,290,,"[40.1, 6.8]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rosario Balmaceda,25689.0,Left Wing,18,Chile Women's,1209,['8bc51c68-7b4e-4277-a5be-e1e3fb090d08'],4,,,,,,,,,,,,,,,,,Chile Women's,1209,00:07:04.874,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be4383bd-01d5-40f5-8da6-b6be1ae843e8,297,,"[68.7, 57.9]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julie Beth Ertz,6811.0,Center Defensive Midfield,18,Chile Women's,1209,['4e6a82cd-9616-4ff4-9b3c-9c668ea80451'],9,,,,,,,,,,,,,,,,,United States Women's,1214,00:07:09.581,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559b57b6-00fb-478b-b5d5-de89a8c3b244,300,,"[100.7, 79.3]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mallory Pugh,5023.0,Right Wing,18,Chile Women's,1209,['75d344b0-fa5d-4438-884f-f66bf7dcd72d'],14,,,,,,,,,,,,,,,,,United States Women's,1214,00:07:14.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f3e12ab-3466-4bba-9fd0-4e019f596ef6,302,,"[39.5, 2.5]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rosario Balmaceda,25689.0,Left Wing,19,Chile Women's,1209,['5bd7b496-642d-4085-815b-3e090613fe2a'],29,,,,,,,,,,,,,,,,,Chile Women's,1209,00:07:29.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77a15806-a4e4-45e0-9a85-2b12298870ca,309,,"[76.8, 55.1]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lindsey Michelle Horan,4999.0,Left Center Midfield,20,United States Women's,1214,"['496ac19f-ac9e-401f-a005-9b84a9f725a4', '8b4a1e3b-7515-4ede-948c-20f51197b973']",33,,,,,,,,,,,,,,,,,United States Women's,1214,00:07:33.045,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175a4cc-ead0-4866-87fe-80c2efc4fb39,312,,"[50.1, 51.4]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rebecca Elizabeth Sauerbrunn,5030.0,Left Center Back,20,United States Women's,1214,['d2bc5d08-3e53-4a6e-9d57-1b7b7d90b0de'],35,,,,,,,,,,,,,,,,,United States Women's,1214,00:07:35.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865bfc21-d945-46d9-9d22-8b3c62779b9d,315,,"[54.8, 64.3]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,20,United States Women's,1214,['e70f55f8-89bb-496b-9bb1-fce2b4c07e03'],36,,,,,,,,,,,,,,,,,United States Women's,1214,00:07:36.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592dd2bf-4ef2-409d-a7c7-c4d4c622047f,319,,"[71.8, 76.9]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ali Krieger,5089.0,Right Back,20,United States Women's,1214,"['1b7c5225-c577-4d42-8086-8cc069fc6712', '677c65ad-eaf7-4cd2-ab46-82675dbde857']",39,,,,,,,,,,,,,,,,,United States Women's,1214,00:07:39.805,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdefce6d-fd82-4b4b-adac-51b4738ab6de,322,,"[53.5, 44.3]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rebecca Elizabeth Sauerbrunn,5030.0,Left Center Back,20,United States Women's,1214,['3cf01421-f1c9-43aa-8c87-03afd3a1942a'],43,,,,,,,,,,,,,,,,,United States Women's,1214,00:07:43.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45f6b6ee-87b5-4521-ae80-4d00147b63a9,325,,"[56.6, 32.8]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tierna Lillis Davidson,25816.0,Left Back,20,United States Women's,1214,['53d34dd1-8889-4d24-a57e-9dd1f41adef7'],44,,,,,,,,,,,,,,,,,United States Women's,1214,00:07:44.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc3eb160-edb0-4e5c-9ea6-635389e2adf6,329,,"[55.8, 47.9]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,20,United States Women's,1214,['f0693628-06c5-4198-b736-9686233fc5f4'],47,,,,,,,,,,,,,,,,,United States Women's,1214,00:07:47.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c565b9c7-9da7-4913-81d7-33e8c5ce669e,332,,"[82.3, 78.3]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mallory Pugh,5023.0,Right Wing,20,United States Women's,1214,['861fda9b-e594-4f63-ba79-c8e89ecdddda'],50,,,,,,,,,,,,,,,,,United States Women's,1214,00:07:50.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abe1c84a-b904-4b1f-8b7b-d749c8e7662e,337,,"[75.2, 61.8]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julie Beth Ertz,6811.0,Center Defensive Midfield,20,United States Women's,1214,['b53b169b-bc1b-414a-8b10-b03c792b552b'],55,,,,,,,,,,,,,,,,,United States Women's,1214,00:07:55.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcb7766e-8e3c-469c-b894-e7e142dcce49,344,,"[68.0, 36.9]",22974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tierna Lillis Davidson,25816.0,Left Back,20,United States Women's,1214,"['7df56cda-2c1e-49f0-889a-f641cbd7108c', 'b55cbcd9-c464-4521-b9e2-d3250bd9fc98']",58,,,,,,,,,,,,,,,,,United States Women's,1214,00:07:58.116,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2e3bd0a-3289-49d2-8c59-a48137e12bb0,348,,"[87.3, 29.5]",22974,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lindsey Michelle Horan,4999.0,Left Center Midfield,20,United States Women's,1214,"['21efb489-1b31-485d-ab66-f1b830eaf296', '36527889-d957-4065-a8be-b5075f81797c']",0,,,,,,,,,,,,,,,,,United States Women's,1214,00:08:00.477,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5925112-7515-4315-bfe7-63ea41bfb761,358,,"[84.1, 18.6]",22974,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lindsey Michelle Horan,4999.0,Left Center Midfield,20,United States Women's,1214,['8b7c3c9f-9657-4ff9-971f-c09171ffaa9a'],3,,,,,,,,,,,,,,,,,United States Women's,1214,00:08:03.579,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a20b39a7-0c75-4d8b-ac3f-38da7acda291,362,,"[105.3, 8.1]",22974,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christen Annemarie Press,6817.0,Left Wing,20,United States Women's,1214,['80d19bc1-3842-4ac4-855a-facea9414686'],8,,,,,,,,,,,,,,,,,United States Women's,1214,00:08:08.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482e86e0-1ac7-47e3-8ee4-8fd2962f997a,365,,"[116.9, 33.7]",22974,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Julie Beth Ertz,6811.0,Center Defensive Midfield,21,United States Women's,1214,['1b8ea193-7979-4172-a94b-84e3d7a76425'],37,,,,,,,,,,,,,,,,,United States Women's,1214,00:08:37.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ab8e7b9-7df8-4f86-883b-c6f07d5dd087,372,,"[23.3, 64.2]",22974,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karen Araya,25693.0,Center Defensive Midfield,22,Chile Women's,1209,['6a2242cd-47a9-4c92-a0ea-7e15470f7747'],42,,,,,,,,,,,,,,,,,Chile Women's,1209,00:08:42.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96ab70bc-de6f-4f64-99cc-ef67721d49e8,375,,"[14.8, 72.1]",22974,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Su Helen Ignacia Galaz Espinoza,25691.0,Right Back,22,Chile Women's,1209,['0e1f634e-3e4b-4660-b3bc-a968c97ffd92'],43,,,,,,,,,,,,,,,,,Chile Women's,1209,00:08:43.621,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f48d5ca3-0170-4749-8b6f-7e94adcac474,379,,"[44.7, 66.5]",22974,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rosario Balmaceda,25689.0,Left Wing,22,Chile Women's,1209,['79c3e2c6-8246-458f-8ccb-6e7c7ee4abac'],46,,,,,,,,,,,,,,,,,Chile Women's,1209,00:08:46.125,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0d84442-4fde-4492-a55b-72827faacf9e,382,,"[73.8, 9.5]",22974,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tierna Lillis Davidson,25816.0,Left Back,22,Chile Women's,1209,['24bc4feb-ff98-4049-9d13-65b5d0f8ecb7'],49,,,,,,,,,,,,,,,,,United States Women's,1214,00:08:49.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df6d9305-5a5c-4eb9-8f24-3fc0feb70efa,393,,"[56.9, 30.0]",22974,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Morgan Paige Gautrat,6813.0,Right Center Midfield,23,United States Women's,1214,"['2e055f29-07df-4a6d-afea-a4746a596623', 'a72bbded-21f7-41f5-b89c-5e2421dfdc7c']",56,,,,,,,,,,,,,,,,,United States Women's,1214,00:08:56.008,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0de0e325-65c6-45cf-90eb-6049769f035d,396,,"[35.7, 39.5]",22974,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,23,United States Women's,1214,['48e71049-472a-4490-93ad-904e02665eb5'],58,,,,,,,,,,,,,,,,,United States Women's,1214,00:08:58.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa2fe4f0-5e55-479b-be47-e24491f2dc2e,398,,"[43.5, 58.8]",22974,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ali Krieger,5089.0,Right Back,23,United States Women's,1214,['27318ce6-baec-4fea-b4d9-99a3535c6cb8'],59,,,,,,,,,,,,,,,,,United States Women's,1214,00:08:59.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b776ea40-8833-4ea5-8f8c-974281679840,402,,"[85.2, 77.6]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mallory Pugh,5023.0,Right Wing,23,United States Women's,1214,"['64e2567b-74db-475a-851f-97ec0b0dcbcb', '80785679-010b-4266-ab9c-e312acc7c8d8']",5,,,,,,,,,,,,,,,,,United States Women's,1214,00:09:05.497,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b29280ee-5418-4feb-928d-a67602005c8d,404,,"[64.1, 78.7]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ali Krieger,5089.0,Right Back,23,United States Women's,1214,['868f6f38-fae0-49dc-b448-ad306a826453'],6,,,,,,,,,,,,,,,,,United States Women's,1214,00:09:06.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee794198-0033-4957-a8f7-4c9459d15701,407,,"[52.2, 53.6]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,23,United States Women's,1214,['63bc63e3-7199-4392-bd4f-c8a19790e5d1'],10,,,,,,,,,,,,,,,,,United States Women's,1214,00:09:10.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06680196-ce3e-4244-85ad-3288d9e01f0a,412,,"[83.8, 24.9]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lindsey Michelle Horan,4999.0,Left Center Midfield,23,United States Women's,1214,"['415f1f1e-5948-4af7-bd57-87ddc1f8785c', 'd2b85cd6-4d63-4aa7-adff-4a0ee1bc51d9']",14,,,,,,,,,,,,,,,,,United States Women's,1214,00:09:14.458,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e77c0e87-4f64-4d64-921d-8e460326d887,416,,"[77.8, 50.5]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julie Beth Ertz,6811.0,Center Defensive Midfield,23,United States Women's,1214,"['ee6f3bd0-2bef-45cc-94f1-04a32aebcf29', 'f5c11167-73fd-4f4a-92af-860c10119c82']",17,,,,,,,,,,,,,,,,,United States Women's,1214,00:09:17.238,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0681bbd-ee8b-4950-bb20-e1752cfca220,419,,"[87.0, 51.5]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Morgan Paige Gautrat,6813.0,Right Center Midfield,23,United States Women's,1214,['d6e76002-9493-4cf9-83b2-c8a6eed5a42b'],19,,,,,,,,,,,,,,,,,United States Women's,1214,00:09:19.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b5017fc-6cf0-4131-ad88-314adfb7e578,421,,"[27.0, 36.0]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Camila Alejandra Saez Oyaneder,25687.0,Left Center Back,24,Chile Women's,1209,['e780487d-c1f5-47fd-bfee-893c54786f92'],20,,,,,,,,,,,,,,,,,Chile Women's,1209,00:09:20.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17af4eaa-46ab-41e6-b250-0244d74f8fbf,423,,"[35.5, 35.6]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudia Soto,25817.0,Left Center Midfield,24,Chile Women's,1209,['d48ab1a6-2962-460a-884c-5eabcf2939c9'],21,,,,,,,,,,,,,,,,,Chile Women's,1209,00:09:21.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195e31a9-ad64-46ef-a4de-f99dabfae4d4,427,,"[21.8, 39.0]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Camila Alejandra Saez Oyaneder,25687.0,Left Center Back,24,Chile Women's,1209,['9f7c23cc-445e-4ff6-8bc2-45ae49405873'],24,,,,,,,,,,,,,,,,,Chile Women's,1209,00:09:24.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccb1fa77-1a0e-4eee-82d6-b44ebac15e1f,429,,"[19.6, 45.0]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carla Valentina Guerrero Puelle,25692.0,Right Center Back,24,Chile Women's,1209,['51e37c01-c955-45bc-bd61-96091e6f317f'],25,,,,,,,,,,,,,,,,,Chile Women's,1209,00:09:25.943,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dc74abe-aa0b-40dd-a6bf-76e739b8c372,432,,"[60.1, 74.9]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniela Paz Zamora Mancilla,25695.0,Right Wing,24,Chile Women's,1209,['7077893e-2620-4fde-8d9b-407aea2826c6'],29,,,,,,,,,,,,,,,,,Chile Women's,1209,00:09:29.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36c57b15-4fd5-416b-8349-810fd08f9197,436,,"[73.2, 77.5]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniela Paz Zamora Mancilla,25695.0,Right Wing,25,Chile Women's,1209,['064e94e5-9b68-407a-abb9-a387c2c044b0'],44,,,,,,,,,,,,,,,,,Chile Women's,1209,00:09:44.511,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00e4d63b-d463-4e21-a164-4f8dc569f236,443,,"[6.1, 25.9]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alyssa Michele Naeher,5100.0,Goalkeeper,26,United States Women's,1214,['206667b0-b7e0-42d7-b20a-676ee1145b96'],50,,,,,,,,,,,,,,,,,United States Women's,1214,00:09:50.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cea5f479-b16e-40d3-a767-eb5123cca0ac,446,,"[59.0, 23.8]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carli Anne Hollins,5097.0,Center Forward,26,United States Women's,1214,['8ca0f7ad-3b01-46d7-90f1-33507b9af62b'],53,,,,,,,,,,,,,,,,,United States Women's,1214,00:09:53.915,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba2045e7-d425-4199-b0cc-970fa781fcea,449,,"[64.1, 5.2]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christen Annemarie Press,6817.0,Left Wing,26,United States Women's,1214,['e5c8c6bf-be0a-4845-8759-1a6c20cbef47'],55,,,,,,,,,,,,,,,,,United States Women's,1214,00:09:55.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e07d687-b4cd-48de-a6c9-9350c8b5a768,453,,"[26.8, 47.4]",22974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Camila Alejandra Saez Oyaneder,25687.0,Left Center Back,27,Chile Women's,1209,['62c08149-c895-4e1f-97fe-573cfe35797d'],59,,,,,,,,,,,,,,,,,Chile Women's,1209,00:09:59.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043fe9a-d2b5-419d-99c7-63f1c0d53b00,456,,"[8.7, 38.4]",22974,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudia Christiane Endler Mutinelli,24462.0,Goalkeeper,27,Chile Women's,1209,['b5ff7d3f-64cf-41e9-b7bf-b4eb7c5d3eb7'],1,,,,,,,,,,,,,,,,,Chile Women's,1209,00:10:01.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0844a77c-a785-4e72-9e1b-f16d04f8777b,459,,"[24.2, 42.4]",22974,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Camila Alejandra Saez Oyaneder,25687.0,Left Center Back,27,Chile Women's,1209,['dc915df9-e040-4892-bb5f-713ce0f54d76'],11,,,,,,,,,,,,,,,,,Chile Women's,1209,00:10:11.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf975331-b1b2-4676-86b6-4881b6c42ada,462,,"[19.6, 57.5]",22974,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carla Valentina Guerrero Puelle,25692.0,Right Center Back,27,Chile Women's,1209,['9220f153-aede-47cd-b989-1bf47b2c7b7b'],13,,,,,,,,,,,,,,,,,Chile Women's,1209,00:10:13.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aff67966-e42f-473d-8836-dc1b2821839d,466,,"[37.3, 62.5]",22974,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karen Araya,25693.0,Center Defensive Midfield,27,Chile Women's,1209,"['c75ebf66-f9a4-43e9-8769-c191cdb125b0', 'fb627e0b-3d6c-404b-a97f-984daca8106d']",15,,,,,,,,,,,,,,,,,Chile Women's,1209,00:10:15.878,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8b577c-342a-4e07-a841-b40ba12c955a,469,,"[36.0, 77.4]",22974,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Su Helen Ignacia Galaz Espinoza,25691.0,Right Back,27,Chile Women's,1209,['35afea9b-91b4-45ee-86b7-a6cdf61cf6a9'],18,,,,,,,,,,,,,,,,,Chile Women's,1209,00:10:18.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c1138ef-cae3-4409-b444-b36bcfa5f40b,472,,"[106.0, 8.7]",22974,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christen Annemarie Press,6817.0,Left Wing,28,United States Women's,1214,"['111a4259-1adf-4007-893a-abee8b0abf82', 'b65a1d30-2ff4-4cd8-b593-34113487f31f']",23,,,,,,,,,,,,,,,,,United States Women's,1214,00:10:23.527,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc51f189-d588-4ba0-876e-2c169a81302b,476,,"[82.4, 5.4]",22974,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lindsey Michelle Horan,4999.0,Left Center Midfield,28,United States Women's,1214,"['abbeab88-8766-4a47-a84a-5a8c8e011032', 'b7557d7a-312d-4917-a495-991054ad6d0d']",25,,,,,,,,,,,,,,,,,United States Women's,1214,00:10:25.657,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d5a0569-febf-433b-9583-0e9239f5065b,480,,"[66.4, 3.1]",22974,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tierna Lillis Davidson,25816.0,Left Back,28,United States Women's,1214,['5a1c6de2-042c-44dd-8427-024927ef6787'],28,,,,,,,,,,,,,,,,,United States Women's,1214,00:10:28.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f402c8fb-7a01-441e-8f49-8e5829c2e4b2,483,,"[60.9, 36.7]",22974,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abby Dahlkemper,5081.0,Right Center Back,28,United States Women's,1214,['3d117005-8a8d-46c4-b7d0-c3978f780819'],31,,,,,,,,,,,,,,,,,United States Women's,1214,00:10:31.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fea4056-1933-4ba2-aa80-6d23ba31b646,488,,"[85.6, 53.7]",22974,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mallory Pugh,5023.0,Right Wing,28,United States Women's,1214,"['fb807643-ff81-4865-a9f9-f0a23e3d80e1', 'fbc89abe-c842-4fe4-bdf4-bc9a7263cd78']",36,,,,,,,,,,,,,,,,,United States Women's,1214,00:10:36.200,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b231020a-c56f-4c9b-a94b-e4110e9cb09c,492,,"[108.8, 76.2]",22974,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ali Krieger,5089.0,Right Back,28,United States Women's,1214,"['7253a5d1-ab7d-4e97-85d5-23b4d79eea0a', '7b2f19a3-142b-4c39-8284-ca2b0ee783b4']",39,,,,,,,,,,,,,,,,,United States Women's,1214,00:10:39.959,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f2e8166-d13f-45b7-81c1-8e62057d16a8,495,,"[90.1, 76.5]",22974,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mallory Pugh,5023.0,Right Wing,28,United States Women's,1214,['035e22a3-f5aa-46eb-94c1-65a31606983d'],42,,,,,,,,,,,,,,,,,United States Women's,1214,00:10:42.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d335807-4904-4d0c-a4f4-a67188bad4fe,499,,"[81.7, 55.4]",22974,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abby Dahlkemper,5081.0,Right Center Back,28,United States Women's,1214,['90447000-d405-43b8-a83c-e4821b4b966b'],45,,,,,,,,,,,,,,,,,United States Women's,1214,00:10:45.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00956af9-216c-4564-8db4-d2e0ddc495ef,502,,"[74.9, 45.7]",22974,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebecca Elizabeth Sauerbrunn,5030.0,Left Center Back,28,United States Women's,1214,['22afdf06-ba87-4504-9196-1e6e323bc650'],48,,,,,,,,,,,,,,,,,United States Women's,1214,00:10:48.344,Ball Receipt*,
