ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.439092,,,,,,,,,,,,,,e0425b05-84b5-4c1f-a6ec-5085b740ab18,20,,,"[65.9, 10.7]",22973,0,,,,1.0606706,,Head,,,,"[75.3, 27.5]",,High Pass,,19.250975,,,Elin Ingrid Johanna Rubensson,10221.0,,,,,Recovery,1,Regular Play,Sara Caroline Seger,10224.0,Left Center Midfield,4,Sweden Women's,858,"['b4dd2529-d43d-46fa-bf6b-e631b0905bac', 'e2812ab3-4825-4181-ae17-64bd601fa665']",27,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:27.348,Pass,
,,,,,,,,,,,,,,,,,,1.553505,,,,,,,,,,,,,,35c349db-3b47-4ec2-a94d-026281042ea1,23,,,"[69.0, 26.2]",22973,0,,,,-1.7725587,,Right Foot,,,,"[64.5, 4.2]",,Ground Pass,,22.455511,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,Regular Play,Elin Ingrid Johanna Rubensson,10221.0,Right Center Midfield,4,Sweden Women's,858,['309ffdf0-ccda-4f87-951a-c76b44ba93ed'],31,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:31.505,Pass,
,,,,,,,,,,,,,,,,,,1.453774,,,,,,,,,,,,,,07d4187f-a2fc-44ed-8b2b-9b6d2d5ec581,26,,,"[65.4, 12.0]",22973,0,,,,2.977259,,Left Foot,,,,"[45.5, 15.3]",,Ground Pass,,20.171762,,,Linda Brigitta Sembrant,10230.0,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Back,4,Sweden Women's,858,['3ada1374-78db-4a6a-a73b-447c50a09986'],34,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:34.298,Pass,
,,,,,,,,,,,,,,,,,,1.435643,,,,,,,,,,,,,,a92fc688-6718-4dcc-b4d5-1430a2a91353,29,,,"[43.5, 19.4]",22973,0,,,,1.5707964,,Right Foot,,,,"[43.5, 49.9]",,Ground Pass,,30.5,,,Nilla Fischer,10375.0,,,,,,1,Regular Play,Linda Brigitta Sembrant,10230.0,Left Center Back,4,Sweden Women's,858,['ae03a107-f12b-4c26-a8a0-c3eca53472ad'],36,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:36.993,Pass,
,,,,,,,,,,,,,,,,,,1.524854,,,,,,,,,,,,,,0c2781cb-5d7d-4381-a62b-66e996c82300,32,,,"[49.2, 51.9]",22973,0,,,,0.9773835,,Right Foot,,,,"[66.4, 77.4]",,Ground Pass,,30.758575,,,Hanna Erica Maria Glas,24693.0,,,,,,1,Regular Play,Nilla Fischer,10375.0,Right Center Back,4,Sweden Women's,858,['13817c03-8c95-4cfb-b289-a9e815cd065c'],40,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:40.283,Pass,
,,,,,,,,,,,,,,,,,,1.107749,,,,,,,,,,,,,,d17088f8-5fa7-4d24-938d-83c8b7775ecd,35,,,"[66.2, 77.2]",22973,0,,,,-1.6189518,,Right Foot,,,,"[65.8, 68.9]",,Ground Pass,,8.309633,,,Elin Ingrid Johanna Rubensson,10221.0,,,,,,1,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,4,Sweden Women's,858,['32a0ffd6-458c-4c95-a0c4-672042b72fcf'],42,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:42.679,Pass,
,,,,,,,,,,,,,,,,,,0.840919,,,,,,,,,,,,,,e865e047-4b57-4baf-b86a-a14b5495faf8,38,,,"[65.8, 68.9]",22973,0,,,,1.6510831,,Right Foot,,,,"[65.1, 77.6]",,Ground Pass,,8.728115,,,Hanna Erica Maria Glas,24693.0,,,,,,1,Regular Play,Elin Ingrid Johanna Rubensson,10221.0,Right Center Midfield,4,Sweden Women's,858,['0232b2bc-2f2f-451a-9349-9d6dc3d3ccf2'],44,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:44.930,Pass,
,,,,,,,,,,,,,,,,,,1.424917,,,,,,,,,,,,,,5fd96759-0d67-4e28-85be-21a33f6abf46,41,,,"[68.2, 77.4]",22973,0,,,,-0.94487154,,Right Foot,,,,"[74.2, 69.1]",,Ground Pass,,10.241582,,,Fridolina Rolfö,10215.0,,,,,,1,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,4,Sweden Women's,858,['dbfaa3ad-7c03-4665-bd40-51ba94a567c0'],46,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:46.595,Pass,
,,,,,,,,,,,,,,,,,,2.125391,,,,,,,,,,,,,,32e6af8a-c0c5-4692-86d5-e5bdd2368a49,44,,,"[73.4, 44.5]",22973,0,,,,-1.4076405,,Left Foot,,,,"[80.1, 3.8]",,Ground Pass,,41.247787,,,Magdalena Lilly Eriksson,4633.0,,True,,,,1,Regular Play,Fridolina Rolfö,10215.0,Right Wing,4,Sweden Women's,858,['b7f41e6b-433b-42b5-a24c-cb5480567f08'],52,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:52.204,Pass,
,,,,,,,,,,,,,,,,,,1.2083,,,,,,,,,,,,,,6f4ec99d-02e7-4815-bc7b-02b46f8b1dab,47,,,"[86.0, 4.0]",22973,0,,,,0.32175055,,Left Foot,,,,"[99.8, 8.6]",,Ground Pass,,14.546477,,,Lina Mona Andréa Hurtig,25697.0,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Back,4,Sweden Women's,858,['edb7fbb0-d00e-4f95-860a-19118f46a289'],55,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:55.992,Pass,
,,,,,,,,,,,,,,,,,,1.1029,,,,,,,,,,,,,,597b08ea-dfd1-42d7-b47b-30432e0cbf86,51,,,"[101.2, 5.6]",22973,0,,,,1.4886287,,Right Foot,,,,"[101.9, 14.1]",,Ground Pass,,8.528775,,,Kosovare Asllani,10220.0,,,,,,1,Regular Play,Lina Mona Andréa Hurtig,25697.0,Left Wing,4,Sweden Women's,858,"['54799985-6c30-4978-bd4e-26727ea72caf', 'f09a54fd-9ade-4f34-bc89-e5f5c25aefef']",57,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:57.348,Pass,True
,,,,,,,,,,,,,,,,,,0.641958,,,,,,,,,,,,,,a940c06a-9661-426d-9dcb-b49357d1e814,55,,,"[100.6, 10.8]",22973,0,,,,2.9579704,,Right Foot,,,,"[93.6, 12.1]",,Ground Pass,,7.119691,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,4,Sweden Women's,858,"['8fab20cc-d8b5-49c6-8413-80adf04dcdbe', 'b40056e3-37fd-4223-a348-bbf1aa054df7']",58,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:58.559,Pass,True
,,,,,,,,,,,,,,,,,,1.023752,,,,,,,,,,,,,,3faf19ea-d5d8-4f77-a663-16ce04c88bf7,58,,,"[91.0, 10.5]",22973,1,,,,-1.1290032,,Left Foot,,,,"[94.5, 3.1]",,Ground Pass,,8.185964,,,Kosovare Asllani,10220.0,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Back,4,Sweden Women's,858,['9770cb2c-8fa9-4f88-b26f-f5103419ec73'],0,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:00.369,Pass,
,,,,,,,,,,,,,,,,,,1.486164,,,,,,,,,,,,,,06fba227-3dad-4baf-9dc6-dbcf78e31fba,64,,,"[92.8, 0.1]",22973,1,,,,0.8193474,,,,,,"[105.6, 13.8]",,High Pass,,18.749134,,,Anna Anvegård,25698.0,,,,,Throw-in,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Back,5,Sweden Women's,858,['ccf5b064-1a06-4f46-98bd-3d6f2be2cb46'],16,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:16.098,Pass,
,,,,,,,,,,,,,,,,,,1.165732,,,,,,,,,,,,,,b6b4584a-2d72-4d6c-b582-5dbdc5bd0bc2,68,,,"[105.8, 15.5]",22973,1,,,,2.2974386,77c55ef6-8d9e-482c-9fa8-8f75d12cad77,Right Foot,,,,"[99.4, 22.7]",,Low Pass,,9.633276,,,Kosovare Asllani,10220.0,True,,,,,1,From Throw In,Anna Anvegård,25698.0,Center Forward,5,Sweden Women's,858,"['770eae13-8d7d-44c7-ab25-d9db1fc9bdef', 'f5e4e5d6-4f9a-4bbc-b2fb-602a84207419']",17,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:17.650,Pass,True
,,,,,,,,,,,,,,,,,,2.333155,,,,,,,,,,,,,,d64acef6-3b64-4da5-acb5-2ab81ed1ff49,72,,,"[6.0, 36.0]",22973,1,,,,-0.98279375,,Right Foot,,,,"[23.4, 9.9]",,Ground Pass,,31.368296,,,Sunisa Srangthaisong,25675.0,,,,,Goal Kick,1,From Goal Kick,Waraporn Boonsing,25813.0,Goalkeeper,6,Thailand Women's,1107,['670b4a53-e706-412c-9689-659a7bcc4892'],54,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:01:54.119,Pass,
,,,,,,,,,,,,,,,,,,1.879991,,,,,,,,,,,,,,03eaadb2-65a9-4698-ae28-f610d3e9144d,76,,,"[25.2, 3.4]",22973,1,,,,0.17701334,,Left Foot,,,,"[59.3, 9.5]",,High Pass,,34.641304,,,Kanjana Sungngoen,25672.0,,,,,,1,From Goal Kick,Sunisa Srangthaisong,25675.0,Left Back,6,Thailand Women's,1107,['fcc026d0-9c1e-4ae9-82dc-4186887de8f2'],58,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:01:58.718,Pass,
,,,,,,,,,,,,,,,,,,1.439315,,,,,,,,,,,,,,91143aa5-f85b-4477-ba90-9e911bdbe8f4,80,,,"[59.1, 8.8]",22973,2,,,,2.476818,,Right Foot,,,,"[48.0, 17.5]",,Ground Pass,,14.103191,,,Silawan Intamee,25676.0,,,,,,1,From Goal Kick,Kanjana Sungngoen,25672.0,Center Forward,6,Thailand Women's,1107,"['3895ad3b-23bf-46ec-85cc-2d57a631e50b', 'a58a14e8-028f-4dfb-9469-a72c80af9160']",0,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:02:00.640,Pass,True
,,,,,,,,,,,,,,,,,,3.2498,,,,,,,,,,,,,,03895aef-8723-4bc3-a343-599c4cd26a48,83,,,"[48.0, 17.5]",22973,2,,,,-0.20436062,,Left Foot,,,,"[86.6, 9.5]",,Ground Pass,,39.4203,,Incomplete,Rattikan Thongsombut,25678.0,,,,,,1,From Goal Kick,Silawan Intamee,25676.0,Right Center Midfield,6,Thailand Women's,1107,"['88abefe5-b0dd-43d9-8e4e-dfec59c86caf', 'abb57965-9396-4511-b478-61e559fd0ef4']",2,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:02:02.199,Pass,
,,,,,,,,,,,,,,,,,,0.461854,,,,,,,,,,,,,,e68a8761-c553-4b3e-9ec5-a9bb13d3c3be,90,,,"[34.6, 69.8]",22973,2,,,,1.1393956,,Left Foot,,,,"[37.5, 76.1]",,Ground Pass,,6.935416,,,Hanna Erica Maria Glas,24693.0,,,,,,1,Regular Play,Nilla Fischer,10375.0,Right Center Back,7,Sweden Women's,858,['cc25902e-3327-4aae-a473-592dd03692d2'],8,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:08.407,Pass,
,,,,,,,,,,,,,,,,,,1.019414,,,,,,,,,,,,,,b1dd13d0-c480-4514-b6b3-6f8bfc668ca7,94,,,"[37.0, 76.7]",22973,2,,,,0.059389535,,Right Foot,,,,"[55.5, 77.8]",,Ground Pass,,18.532675,,,Fridolina Rolfö,10215.0,,,,,,1,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,7,Sweden Women's,858,['f3670c97-d028-40f7-ad5d-7675d17437e6'],10,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:10.210,Pass,
,,,,,,,,,,,,,,,,,,0.717329,,,,,,,,,,,,,,eb22acf9-7a71-4ca8-a72d-47ecbce9a4e6,98,,,"[50.1, 78.0]",22973,2,,,,3.118341,,Left Foot,,,,"[37.2, 78.3]",,Ground Pass,,12.903488,,,Hanna Erica Maria Glas,24693.0,,,,,,1,Regular Play,Fridolina Rolfö,10215.0,Right Wing,7,Sweden Women's,858,['05e093ff-67aa-4af4-97da-aa4b06d0da77'],12,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:12.621,Pass,
,,,,,,,,,,,,,,,,,,0.969193,,,,,,,,,,,,,,6882389c-e7c9-4294-bce5-183fe0c5342b,101,,,"[34.8, 76.9]",22973,2,,,,-2.2644284,,Left Foot,,,,"[27.4, 68.0]",,Ground Pass,,11.574541,,,Nilla Fischer,10375.0,,,,,,1,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,7,Sweden Women's,858,['7437abba-7338-4bce-82f0-484631f5201c'],15,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:15.409,Pass,
,,,,,,,,,,,,,,,,,,1.524122,,,,,,,,,,,,,,16dd30fe-3211-457c-81b6-08c4c2902642,104,,,"[30.1, 60.6]",22973,2,,,,-1.2637506,,Right Foot,,,,"[39.2, 31.9]",,Ground Pass,,30.108139,,,Sara Caroline Seger,10224.0,,,,,,1,Regular Play,Nilla Fischer,10375.0,Right Center Back,7,Sweden Women's,858,['2137106c-724a-4f43-b566-4184ab771836'],17,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:17.727,Pass,
,,,,,,,,,,,,,,,,,,1.066611,,,,,,,,,,,,,,e76a5749-5e1a-4954-8a13-59b2eeeff41f,107,,,"[56.6, 34.9]",22973,2,,,,-0.22952735,,Right Foot,,,,"[78.0, 29.9]",,Ground Pass,,21.97635,,,Kosovare Asllani,10220.0,,,,,,1,Regular Play,Sara Caroline Seger,10224.0,Left Center Midfield,7,Sweden Women's,858,['6f95df20-ec1a-46df-beac-fa178282ca15'],23,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:23.605,Pass,
,,,,,,,,,,,,,,,,,,1.244006,,,,,,,,,,,,,,5b067ae2-5236-40e5-9879-cbce878298e7,110,,,"[70.1, 28.6]",22973,2,,,,-1.2956071,,Right Foot,,,,"[77.3, 3.1]",,Ground Pass,,26.49698,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,7,Sweden Women's,858,['a6caec18-24f7-4b06-a36c-d51c91838add'],27,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:27.522,Pass,
,,,,,,,,,,,,,,,,,,1.932422,,,,,,,,,,,,,,3ddbd0f0-bcdc-4c9d-a0d0-5c2482529417,113,,,"[79.5, 2.9]",22973,2,,,,0.7670516,,Left Foot,,,,"[101.7, 24.3]",,Low Pass,,30.835045,,,Anna Anvegård,25698.0,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Back,7,Sweden Women's,858,['555692b9-73c7-47ef-ad00-7c2edc0afd7e'],29,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:29.594,Pass,
,,,,,,,,,,,,,,,,,,0.4496,,,,,,,,,,,,,,8d8f4fe3-870c-4ae4-8061-b3bf0ff805ac,115,,,"[102.1, 24.5]",22973,2,,,,1.056345,,Head,,,,"[104.7, 29.1]",,Low Pass,,5.283938,,Incomplete,Elin Ingrid Johanna Rubensson,10221.0,,,,,,1,Regular Play,Anna Anvegård,25698.0,Center Forward,7,Sweden Women's,858,"['62fe0327-6954-4860-b23f-7459f4660af2', '774655bc-e718-4624-8f26-e671da1c5b16']",31,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:31.566,Pass,
,,,,,,,,,,,,,,,,,,1.733302,,,,,,,,,,,,,,94cd27d8-1829-48a2-a0dd-3c0ab2064bd0,121,,,"[111.7, 0.1]",22973,2,,,,2.0268683,,,,,,"[103.9, 16.0]",,High Pass,,17.710167,,,Kosovare Asllani,10220.0,,,,,Throw-in,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Back,8,Sweden Women's,858,['6e25282b-5632-44b9-bacb-3f59a4263629'],42,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:42.964,Pass,
,,,,,,,,,,,,,,,,,,1.818897,,,,,,,,,,,,,,c16fb7a3-7853-4c89-89c5-6c9dddc2e87f,124,,,"[103.4, 14.5]",22973,2,,,,-2.9229238,,Right Foot,,,,"[84.5, 10.3]",,Ground Pass,,19.361044,,,Sara Caroline Seger,10224.0,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,8,Sweden Women's,858,['e03beaf7-9d3e-479e-a9f5-d17e2155dc44'],45,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:45.638,Pass,
,,,,,,,,,,,,,,,,,,1.1208,,,,,,,,,,,,,,9c5bda64-5ecc-498d-a312-6010978fb24e,128,,,"[81.0, 11.9]",22973,2,,,,-0.891663,,Right Foot,,,,"[87.7, 3.6]",,Ground Pass,,10.666771,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Throw In,Sara Caroline Seger,10224.0,Left Center Midfield,8,Sweden Women's,858,"['5d674fe2-8133-4723-aace-7163dbe52aea', '781b013b-bce0-45f7-8cdb-a6c6763aed1e']",49,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:49.737,Pass,True
