50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.196223,,,,,,,,,,,cae49944-9be9-45ba-bacd-1f9d12a96cdc,97,,,"[52.9, 2.2]",22949,2,,,,,0.3732663,,Left Foot,,,"[93.5, 18.1]",Low Pass,,43.60241,,Pass Offside,,Svenja Huth,10374.0,,,,,,1,Regular Play,Verena Schweers,15423.0,Left Back,9,Germany Women's,857,['fc482673-f286-45e6-9949-0e06e8685951'],48,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:48.371,Pass,
,,,,,,,,,,,,,,,,,2.6713,,,,,,,,,,,d16334b7-896a-4693-8159-2948f5eef87b,99,,,"[45.3, 56.0]",22949,3,,,,,-0.3638768,,Right Foot,,,"[86.0, 40.5]",High Pass,,43.55158,,Incomplete,,Nahikari García Pérez,25510.0,,,,,Free Kick,1,From Free Kick,Irene Paredes Hernandez,10165.0,Right Center Back,10,Spain Women's,863,"['0a56316d-9b10-4887-b1ce-3db8dcd45930', '79dc1bf5-3eb2-441d-bb36-5e912117d789']",30,,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:30.206,Pass,
,,,,,,,,,,,,,,,,,1.1106,,,,,,,,,,,5cadbc17-dccb-4e95-8830-263671728b27,104,,,"[33.2, 38.4]",22949,3,,,,True,-0.119428925,,,,,"[38.2, 37.8]",Low Pass,,5.0358715,,,,Lena Goeßling,10266.0,,,,,Recovery,1,Regular Play,Marina Hegering,25491.0,Left Center Back,11,Germany Women's,857,"['3567cab6-2d1a-47ea-bbde-455a8d444cc6', '4f298649-a54c-49d7-84d4-9ca4b54afee4']",34,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:34.463,Pass,True
,,,,,,,,,,,,,,,,,0.9126,,,,,,,,,,,29c2afe5-4414-40d9-ab14-bb51c83d32c8,110,,,"[37.0, 31.9]",22949,3,,,,,-2.459987,,Right Foot,,,"[26.4, 23.3]",Ground Pass,,13.649908,,,,Verena Schweers,15423.0,,,,,,1,Regular Play,Lena Goeßling,10266.0,Left Center Midfield,11,Germany Women's,857,['a8e50853-1b02-4051-973a-cbd2c329db7e'],36,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:36.871,Pass,
,,,,,,,,,,,,,,,,,2.0654,,,,,,,,,,,6f95f2ac-d402-4c94-90e7-c7a7870de16a,112,,,"[26.4, 23.3]",22949,3,,,,,0.057813317,,Left Foot,,,"[57.5, 25.1]",High Pass,,31.152046,,Incomplete,,Svenja Huth,10374.0,,,,,,1,Regular Play,Verena Schweers,15423.0,Left Back,11,Germany Women's,857,"['26952b9e-4119-42ce-9865-8c57b3ba2000', '4c5bdf94-e2b0-4838-a572-4c6e6521fdd0']",37,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:37.783,Pass,
,,,,,,,,,,,,,,,,,1.1181,,,,,,,,,,,4c5bdf94-e2b0-4838-a572-4c6e6521fdd0,114,,,"[62.6, 55.0]",22949,3,,,,,0.19288431,,Head,,,"[75.4, 57.5]",Low Pass,,13.041856,,,,Silvia Meseguer Bellido,10153.0,,,,,Recovery,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,12,Spain Women's,863,"['0c2134e8-5516-4fef-b3a9-9ad72eda95e1', '6f95f2ac-d402-4c94-90e7-c7a7870de16a']",39,,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:39.849,Pass,
,,,,,,,,,,,,,,,,,1.4059,,,,,,,,,,,918efe2e-0c55-4ded-9c5d-edae2a2b0957,118,,,"[82.8, 61.5]",22949,3,,,,,-0.060366128,,Right Foot,,,"[101.0, 60.4]",Ground Pass,,18.233212,,Incomplete,,Nahikari García Pérez,25510.0,,,,,,1,Regular Play,Silvia Meseguer Bellido,10153.0,Right Center Midfield,12,Spain Women's,863,"['2e2c1db9-36b2-4d56-ac76-0da669a5034f', 'dbb94361-72e4-4e02-a51b-b6b1e0597407']",43,,,,,,,,,,,,,,,,,,Spain Women's,863,00:03:43.611,Pass,
,,,,,,,,,,,,,,,,,0.7722,,,,,,,,,,,59d2ebbc-87d9-4823-8739-548cfac0fc43,122,,,"[76.0, 80.0]",22949,4,,,,,-1.3921653,,,,,"[77.3, 72.8]",Low Pass,,7.31642,,,,Jennifer Hermoso Fuentes,10151.0,,,,,Throw-in,1,From Throw In,Marta Torrejón Moya,10148.0,Right Back,13,Spain Women's,863,['aa1fb338-b2e9-4616-a004-8889b488b372'],2,,,,,,,,,,,,,,,,,,Spain Women's,863,00:04:02.787,Pass,
,,,,,,,,,,,,,,,,,1.378359,,,,,,,,,,,830d0c88-0466-447f-bddc-9a6bdb5cd985,129,,,"[69.4, 72.6]",22949,4,,,,,-1.2679114,,Left Foot,,,"[71.4, 66.2]",Ground Pass,,6.7052217,,,,Silvia Meseguer Bellido,10153.0,,,,,,1,From Throw In,Jennifer Hermoso Fuentes,10151.0,Center Defensive Midfield,13,Spain Women's,863,"['420cbdb7-e9d9-45e1-93f0-98c737ed279f', 'f6bdfba7-737a-401e-bf5b-486885521624']",8,,,,,,,,,,,,,,,,,,Spain Women's,863,00:04:08.180,Pass,True
,,,,,,,,,,,,,,,,,0.400962,,,,,,,,,,,4f8d0c7e-24db-4fa4-811d-980032f17df4,132,,,"[70.6, 64.3]",22949,4,,,,,1.0679531,,Right Foot,,,"[75.0, 72.3]",Ground Pass,,9.13017,,,,María Francesca Caldentey Oliver,10161.0,,,,,,1,From Throw In,Silvia Meseguer Bellido,10153.0,Right Center Midfield,13,Spain Women's,863,['78045cd0-17bf-4654-afd8-eee45d5afdff'],10,,,,,,,,,,,,,,,,,,Spain Women's,863,00:04:10.806,Pass,
,,,,,,,,,,,,,,,,,2.0467,,,,,,,,,,,4b5bcdc3-e9e3-4425-85fe-be3cc971b93f,135,,,"[75.2, 74.2]",22949,4,,,,,1.1150225,,Right Foot,,,"[77.7, 79.3]",Ground Pass,,5.6797886,,,,Jennifer Hermoso Fuentes,10151.0,,,,,,1,From Throw In,María Francesca Caldentey Oliver,10161.0,Right Wing,13,Spain Women's,863,['04c6ed9d-7509-4bc3-8b8e-fe8f5f364c38'],11,,,,,,,,,,,,,,,,,,Spain Women's,863,00:04:11.367,Pass,
,,,,,,,,,,,,,,,,,0.084934,,,,,,,,,,,056df519-8002-4d55-a7fa-ccbf9fba3de9,140,,,"[29.6, 1.4]",22949,4,,,,,0.09559812,,Left Foot,,,"[36.9, 2.1]",Ground Pass,,7.3334846,,,,Giulia Gwinn,25492.0,,,,,Recovery,1,From Throw In,Verena Schweers,15423.0,Left Back,13,Spain Women's,863,['f3270f32-f8c9-49d0-8b7d-beb69fab6a1e'],15,,,,,,,,,,,,,,,,,,Germany Women's,857,00:04:15.207,Pass,
,,,,,,,,,,,,,,,,,1.8236,,,,,,,,,,,58cff249-2573-4002-ab28-a38d7cfeb335,144,,,"[94.3, 80.0]",22949,4,,,,,-0.2489627,,,,,"[106.1, 77.0]",High Pass,,12.175385,,,,Jennifer Hermoso Fuentes,10151.0,,,,,Throw-in,1,From Throw In,Marta Torrejón Moya,10148.0,Right Back,14,Spain Women's,863,['108f9a0a-6161-4e0a-b45e-a8de9f79de75'],29,,,,,,,,,,,,,,,,,,Spain Women's,863,00:04:29.765,Pass,
