50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_kick_off,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[68.7, 57.4]",,,,,,,,,,,0.527783,,,,,,,,,,,e5d14afc-c02d-481a-82e1-1ee0b31c1bc3,1865,,,"[68.7, 57.4]",22945,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seol-Bin Jung,25454.0,Center Forward,108,Korea Republic Women's,1211,"['410d985c-d95b-461f-8d24-ef15732ffaf0', 'b1aea5e7-821d-429a-8d67-aee721d69b40']",14,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:07:14.101,Carry,
,,,,"[28.9, 28.9]",,,,,,,,,,,0.518927,,,,,,,,,,,705695e6-2717-48df-a7ac-a5a00f850543,1872,,,"[28.9, 28.9]",22945,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Osinachi Marvis Ohale,25470.0,Left Center Back,109,Nigeria Women's,1213,"['322e247e-6af7-49c5-9bc1-9d32421e967f', '42de7fc0-382f-49e7-ba12-717795ad52a1']",17,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:07:17.536,Carry,
,,,,"[11.3, 37.4]",,,,,,,,,,,1.868029,,,,,,,,,,,d4e4327a-1f8c-4015-bb2f-567f1cd8c739,1875,,,"[7.7, 32.6]",22945,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chiamaka Cynthia Nnadozie,25718.0,Goalkeeper,109,Nigeria Women's,1213,"['6b6f8575-c51e-4e73-9e6b-d72d1b4c10af', 'a5cffda1-3544-4e25-913b-3f4c748e571f']",20,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:07:20.246,Carry,
,,,,"[23.6, 45.3]",,,,,,,,,,,1.411064,,,,,,,,,,,feed7410-20a3-4e4d-b4c5-08f4028e4e35,1878,,,"[25.7, 46.9]",22945,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Onome Ebi,25465.0,Right Center Back,109,Nigeria Women's,1213,"['410a5e82-a125-4e76-9edc-e9078e1f1024', '9032df67-7cad-4a15-9047-4c438a9f1cc3', 'fd7f6959-0dee-4f57-9800-ba4766b83957']",23,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:07:23.620,Carry,True
,,,,"[46.8, 31.4]",,,,,,,,,,,1.139275,,,,,,,,,,,627da3d2-e820-47af-8a44-19eea60c6bcf,1884,,,"[49.8, 27.7]",22945,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Do-Yeon Kim,25448.0,Left Center Back,110,Korea Republic Women's,1211,"['d36f0477-6875-4e2b-9fb7-91e0401156b6', 'ee0354eb-1ac1-4f33-bbd6-8bc6f71ce601']",58,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:07:58.714,Carry,
,,,,"[53.0, 56.0]",,,,,,,,,,,2.07016,,,,,,,,,,,127ad0d2-e370-4122-89e5-0dcf11b9ac87,1887,,,"[45.2, 49.9]",22945,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bo-Ram Hwang,25455.0,Right Center Back,110,Korea Republic Women's,1211,"['13089f29-69cb-441c-bcea-eff4c7c257b2', 'eb4265b0-1496-4b27-8641-854dcc9eb9ac', 'f6ef1817-cf6c-40e7-a649-faae995b0059']",1,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:08:01.856,Carry,True
,,,,"[77.2, 61.1]",,,,,,,,,,,2.219176,,,,,,,,,,,73ce5086-96ea-4668-9eef-69683ada866d,1891,,,"[78.6, 62.5]",22945,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chae-Rim Kang,25445.0,Right Midfield,110,Korea Republic Women's,1211,"['1e45f03a-e282-438e-b23c-8ddecd6ebaa1', '67f8fd87-48a6-4a0d-8c25-9d388b3b43a6']",5,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:08:05.658,Carry,
,,,,"[68.7, 52.6]",,,,,,,,,,,2.325816,,,,,,,,,,,552a01bc-bd1e-4998-82e7-8e6d7cfc40b4,1894,,,"[68.7, 52.6]",22945,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,So-Hyun Cho,22798.0,Left Center Midfield,110,Korea Republic Women's,1211,"['1c19ccee-f893-4c6e-b5f2-c1bb2d312849', '3cee2abc-0b2d-4c4e-9381-d7649c689585']",9,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:08:09.150,Carry,
,,,,"[85.7, 6.1]",,,,,,,,,,,1.718258,,,,,,,,,,,1b54c182-b161-478d-8408-d7c3709e294a,1897,,,"[83.4, 6.0]",22945,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sel-Gi Jang,25447.0,Left Back,110,Korea Republic Women's,1211,"['625aa0ae-12a9-4957-9a47-1e20bc62175a', '8b833d53-e782-4e2f-8b21-61b30e5c46fd']",13,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:08:13.100,Carry,
,,,,"[86.0, 3.5]",,,,,,,,,,,0.251034,,,,,,,,,,,7a0631d8-8d34-4448-8e5d-df3c3bf00f06,1903,,,"[86.0, 3.5]",22945,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,111,Korea Republic Women's,1211,"['30a0d398-be90-4861-907c-815d04bb9d7c', '68d12d64-8167-44d8-85b4-c9df6eef9da8']",28,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:08:28.194,Carry,
,,,,"[86.2, 2.8]",,,,,,,,,,,4.954101,,,,,,,,,,,3ede14dc-d41b-428e-9674-4e30ddc952d9,1906,,,"[97.2, 4.7]",22945,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sel-Gi Jang,25447.0,Left Back,111,Korea Republic Women's,1211,"['624c09d0-d4c7-422d-9d63-4b4b0be1c4fd', '8855615b-a9a8-404a-9c15-0830e9094b33', 'de1da860-7ca9-4a2c-95ae-b511e3b18fc5']",29,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:08:29.350,Carry,True
,,,,"[65.6, 7.2]",,,,,,,,,,,1.123975,,,,,,,,,,,d8c25e19-09a4-4a6b-9ec1-66ab37e2258f,1910,,,"[65.6, 7.2]",22945,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Do-Yeon Kim,25448.0,Left Center Back,111,Korea Republic Women's,1211,"['2383c5e2-6a4d-4fde-8033-698c42966de8', '7b1c7382-964f-403c-bea4-ecc5c4ce0843']",36,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:08:36.293,Carry,
,,,,"[61.5, 38.5]",,,,,,,,,,,0.887596,,,,,,,,,,,8935f2c0-bf74-4468-8b4d-b52d134a9219,1913,,,"[57.4, 41.5]",22945,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bo-Ram Hwang,25455.0,Right Center Back,111,Korea Republic Women's,1211,"['1a2e4cd9-b0ce-4d39-adce-995e4dd356cc', '384aaa99-be59-48d3-8c35-a257ea7bec6d']",40,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:08:40.019,Carry,
,,,,"[69.4, 31.6]",,,,,,,,,,,1.213061,,,,,,,,,,,afdadd61-3f21-4e50-ba01-39554099883f,1916,,,"[69.6, 30.9]",22945,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Hyun Cho,22798.0,Left Center Midfield,111,Korea Republic Women's,1211,"['41aaa4f8-2015-48b1-902e-463627a4366f', 'cb8c3999-0452-40e7-ad5a-c6e32452d3df']",42,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:08:42.073,Carry,
,,,,"[114.7, 21.8]",,,,,,,,,,,1.108601,,,,,,,,,,,7004bbd1-38c2-44ca-b73c-44986b76945a,1920,,,"[112.1, 19.8]",22945,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Geum-Min Lee,25453.0,Left Midfield,111,Korea Republic Women's,1211,"['05405369-78f6-4894-bd12-7fe2c73dee0f', '1ae3c969-af9d-4c64-9803-90422b54ffd8']",47,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:08:47.234,Carry,
,,,,"[83.6, 13.9]",,,,,,,,,,,3.571963,,,,,,,,,,,57933aaa-8fcc-4ccb-8d6d-d64bfaedaa3c,1927,,,"[78.1, 25.4]",22945,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Hyun Cho,22798.0,Left Center Midfield,111,Korea Republic Women's,1211,"['ac12cf01-413f-4c8b-8430-9d9a6ea566b6', 'cccb94fe-fdd6-48ea-a4b6-c9ba62858731']",54,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:08:54.537,Carry,
,,,,"[96.8, 20.8]",,,,,,,,,,,1.286172,,,,,,,,,,,85e4b25c-9360-4ea5-bd42-9124150a9064,1930,,,"[96.6, 19.4]",22945,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,111,Korea Republic Women's,1211,"['a3a99bb5-6cc7-4dfc-a811-6cf4a1ce656c', 'a9cc23c4-eebc-42ad-952f-5aec7c8009b1', 'bf5f3a98-06b2-41db-8f7f-1b119475b7aa']",59,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:08:59.016,Carry,True
,,,,"[88.9, 22.4]",,,,,,,,,,,0.21647601,,,,,,,,,,,9d232da9-7bc3-4f91-898e-48c0dd1b5596,1934,,,"[90.6, 22.9]",22945,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mi-Na Lee,25444.0,Right Center Midfield,111,Korea Republic Women's,1211,"['20fa2f6f-ae34-439a-bbc9-65cca5c9d437', '59f57f2a-8f07-40ac-9a2a-222115fc8a22', 'b45579dd-010f-4085-87a6-a15c4c36d306']",1,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:09:01.489,Carry,True
,,,,"[100.4, 27.0]",,,,,,,,,,,0.04,,,,,,,,,,,db485a21-18a0-41a3-ab88-b58f528a6e20,1938,,,"[99.6, 28.6]",22945,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Geum-Min Lee,25453.0,Left Midfield,111,Korea Republic Women's,1211,"['bcaeb9a3-50d3-463a-b83c-64adecbd9a82', 'cadf76da-93c9-4b98-8885-bf7b093eed4b']",2,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:09:02.528,Carry,
,,,,"[10.2, 55.9]",,,,,,,,,,,1.6166,,,,,,,,,,,b5e2287c-3f06-40eb-88c7-db47095e2ab2,1942,,,"[13.9, 56.7]",22945,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chidinma Nkeruka Okeke,25462.0,Right Back,111,Korea Republic Women's,1211,"['3b993b32-88ab-4a82-a7f6-5f11a0184d04', '3d3636a7-2b01-47dd-ace3-9e5f2687ae8c']",3,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:09:03.026,Carry,
,,,,"[82.7, 3.3]",,,,,,,,,,,0.314686,,,,,,,,,,,410444bc-ab7b-4a54-894e-4c07f54e6a89,1946,,,"[82.7, 3.3]",22945,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sel-Gi Jang,25447.0,Left Back,112,Korea Republic Women's,1211,"['5377810e-dadc-4be1-af91-34098535bf48', '5ce04381-9580-4e6a-b899-3af0d7daa18a']",25,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:09:25.098,Carry,
,,,,"[81.5, 6.0]",,,,,,,,,,,4.385201,,,,,,,,,,,b9996c26-b60a-446f-b145-227ad0253290,1949,,,"[78.5, 1.4]",22945,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Hyun Cho,22798.0,Left Center Midfield,112,Korea Republic Women's,1211,"['de1f1ae1-cb34-4d6f-9013-c6258a8ec637', 'ee58a0a8-e017-4572-aefc-71143762d83c']",26,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:09:26.257,Carry,
,,,,"[77.6, 2.4]",,,,,,,,,,,0.539196,,,,,,,,,,,8ba9d86b-c6b2-4dc7-96fa-06aa0cc2570d,1952,,,"[79.3, 3.8]",22945,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sel-Gi Jang,25447.0,Left Back,112,Korea Republic Women's,1211,"['845923e8-c0e0-4313-925e-02d451308028', 'c8f304e0-957a-4b45-872d-19bc1f623caa']",31,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:09:31.977,Carry,
,,,,"[55.8, 9.3]",,,,,,,,,,,2.631256,,,,,,,,,,,ad5522e4-14a6-4300-9bdc-5444a00f1b5c,1955,,,"[55.8, 9.3]",22945,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Do-Yeon Kim,25448.0,Left Center Back,112,Korea Republic Women's,1211,"['200f797b-0b8b-45d4-aec7-70b6fd891a00', '5304d6b9-5aa7-4dff-b7da-7d4f398b5ab9']",34,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:09:34.611,Carry,
,,,,"[70.0, 48.0]",,,,,,,,,,,4.170776,,,,,,,,,,,a439ba10-3162-41aa-89f3-ad83553d7acf,1958,,,"[52.1, 43.8]",22945,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bo-Ram Hwang,25455.0,Right Center Back,112,Korea Republic Women's,1211,"['54eeccd4-0908-4e3e-a03a-1cdaa2238b8d', '97da1acc-49ec-4595-a184-0efdfdb16782', 'da34fca3-38aa-4f58-8f92-778bbaae1174']",39,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:09:39.056,Carry,True
,,,,"[76.3, 70.6]",,,,,,,,,,,0.872246,,,,,,,,,,,ef082430-e522-4aee-99cf-f8262014122a,1962,,,"[76.7, 68.8]",22945,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hye-Ri Kim,25451.0,Right Back,112,Korea Republic Women's,1211,"['49abf698-2ab2-4c56-b872-97e70a005935', 'be593b3f-9792-49bb-b2b4-e1ea5bba1b84', 'fed45465-be5b-4689-b933-baecf14144ab']",44,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:09:44.663,Carry,True
,,,,"[17.4, 5.8]",,,,,,,,,,,0.655402,,,,,,,,,,,e8b135ce-6012-446e-88d3-e4542119bd3c,1972,,,"[16.0, 6.5]",22945,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ngozi Ebere,25468.0,Left Back,113,Korea Republic Women's,1211,"['48eebed5-2a01-43d5-aa3d-fb8ccf5d0477', '5f8aaf37-905b-4d8f-b03a-cf7995cc48a0']",23,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:10:23.406,Carry,
,,,,"[27.2, 31.0]",,,,,,,,,,,3.2414,,,,,,,,,,,a5bbdd54-021c-438f-973c-1f640044761f,1977,,,"[30.5, 9.5]",22945,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ngozi Sonia Okobi,25471.0,Center Defensive Midfield,114,Nigeria Women's,1213,"['355bd268-9585-4415-8e18-1c138027b09d', '57f0b5ba-9743-4a33-a33c-aee72b76a246', '7c604dcb-4b70-4395-88da-771e3f17f27b']",42,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:10:42.224,Carry,True
,,,,"[86.2, 28.0]",,,,,,,,,,,1.467991,,,,,,,,,,,3b870d42-dc5f-4dba-897c-11bdb617706b,1983,,,"[79.9, 23.1]",22945,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mi-Ra Moon,25717.0,Right Center Midfield,115,Korea Republic Women's,1211,"['05ac8e77-f5ea-496c-84bc-1ecbcf605f02', '13d58a34-d9b6-4e89-985b-22a5abe34cab']",48,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:10:48.710,Carry,
,,,,"[93.1, 42.3]",,,,,,,,,,,1.522997,,,,,,,,,,,3ff3f84f-4c36-4ca4-a3eb-28ef5ec14d44,1986,,,"[90.6, 41.3]",22945,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chae-Rim Kang,25445.0,Right Midfield,115,Korea Republic Women's,1211,"['739976b2-c765-4b8c-8777-e62b529b62e6', 'aeeb57e8-24ef-4f88-9041-ff52d6f248ef']",51,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:10:51.400,Carry,
,,,,"[95.6, 58.6]",,,,,,,,,,,1.76956,,,,,,,,,,,3d8d38c1-570a-4bf0-b6c1-496d9c6ca37c,1991,,,"[95.6, 51.2]",22945,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chae-Rim Kang,25445.0,Right Midfield,115,Korea Republic Women's,1211,"['3da8c5b7-ba68-41c3-bf66-7887e2c1a460', '791dd732-e02e-4433-a2a0-034b3cddab8d', 'd0718b8f-843a-4149-8f4e-ef5ab5d7e563']",55,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:10:55.614,Carry,True
,,,,"[42.4, 22.6]",,,,,,,,,,,1.163,,,,,,,,,,,246e37f9-af0f-448e-83b2-81fdb35d1199,1996,,,"[35.3, 22.6]",22945,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisca Ordega,5022.0,Left Wing,115,Korea Republic Women's,1211,"['5b4b4eef-f74d-4f6b-951e-9389e614c48e', 'd316393d-f247-4297-a5c5-1df1dd4a8fd0']",59,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:10:59.581,Carry,
,,,,"[105.8, 66.7]",,,,,,,,,,,2.0277,,,,,,,,,,,a09cf584-9e2a-42e9-8f2d-7d26f5dc4859,1999,,,"[98.3, 72.2]",22945,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asisat Lamina Oshoala,24881.0,Right Wing,115,Korea Republic Women's,1211,"['19e7c8e1-72c0-4d16-86b6-485031f6a72e', '4f501719-ceb1-4ab4-ab92-1e875bedfe96', '8a4af7b3-3057-4285-bbe0-8450d7aec14a']",6,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:11:06.894,Carry,True
,,,,"[69.8, 4.7]",,,,,,,,,,,1.259585,,,,,,,,,,,afc34bed-dea3-4f40-8a13-7d293e1ee63f,2007,,,"[66.1, 4.7]",22945,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sel-Gi Jang,25447.0,Left Back,115,Korea Republic Women's,1211,"['1a04917a-80a3-4563-b0a3-7fd31113c3ba', 'd6f91f14-a43d-4620-8ce2-aee93aa938f9']",36,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:11:36.029,Carry,
,,,,"[76.3, 14.1]",,,,,,,,,,,0.057107,,,,,,,,,,,e7b60e87-7c70-4642-86e1-d4fb2160fba0,2010,,,"[76.3, 14.1]",22945,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Min-Ji Yeo,25443.0,Center Forward,115,Korea Republic Women's,1211,"['24f87ee7-2cff-4ede-82b3-a0e5328c4c24', '871384fe-4348-48bc-8af8-e48f36d701c8']",38,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:11:38.720,Carry,
,,,,"[70.0, 12.5]",,,,,,,,,,,0.698982,,,,,,,,,,,29947973-9b11-4a77-86f9-6c711e8d8b85,2013,,,"[69.8, 12.5]",22945,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sel-Gi Jang,25447.0,Left Back,115,Korea Republic Women's,1211,"['51a377c3-30b9-4f25-b6a8-b64963cb2686', '9a678301-7c2a-4bb0-8262-9889d20f053f']",40,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:11:40.081,Carry,
,,,,"[55.1, 29.3]",,,,,,,,,,,3.15542,,,,,,,,,,,29d834b6-615c-4353-a26a-baff788177cf,2018,,,"[43.8, 42.5]",22945,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chinaza Uchendu,25463.0,Right Center Midfield,116,Nigeria Women's,1213,"['54de8366-ab40-4c10-b40f-6cb1951b5036', '77ad584b-6f40-4ba7-bd9b-d41c912976ed']",43,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:11:43.924,Carry,
,,,,"[67.6, 20.3]",,,,,,,,,,,0.946,,,,,,,,,,,20155558-d2a4-4b86-91cd-bbe3a3ed53ad,2022,,,"[67.8, 18.5]",22945,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisca Ordega,5022.0,Left Wing,116,Nigeria Women's,1213,"['2bffd17b-9d08-4179-b9f6-ac34dcce658f', '3287d05c-f230-4ad5-97a1-c03c344c237d', '659c6ba8-2370-4132-97f4-d6da3b94481f', '680b17f5-c230-4181-b726-8f2c9d1d3d9b']",48,,,,,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:11:48.863,Carry,True
,,,,"[44.9, 19.9]",,,,,,,,,,,1.495921,,,,,,,,,,,6918cd1d-aa1c-415b-99f7-56b7a2d240bc,2028,,,"[41.9, 18.9]",22945,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mi-Ra Moon,25717.0,Right Center Midfield,118,Korea Republic Women's,1211,"['07f7752c-84e9-4abd-be91-b6fde0c0aaba', '8ec1cb66-6fc2-42df-b872-282c7d43e74f', '8f7f432e-bee9-48cf-b4a8-ec03c51e7af1']",11,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:12:11.268,Carry,True
,,,,"[58.0, 14.6]",,,,,,,,,,,3.001924,,,,,,,,,,,f9985ef3-6a18-4928-a634-2b0af9095ef2,2032,,,"[44.9, 19.9]",22945,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mi-Ra Moon,25717.0,Right Center Midfield,118,Korea Republic Women's,1211,"['32df3a97-3e98-4254-ba22-dd9fc56e25b7', '8ec1cb66-6fc2-42df-b872-282c7d43e74f', 'b38e029e-e830-4b80-aff4-3b133292b8be', 'bb4dd1c3-c325-4aea-9fee-441bb5d62f08']",12,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:12:12.764,Carry,True
,,,,"[65.0, 30.5]",,,,,,,,,,,0.301261,,,,,,,,,,,536efb9e-785f-47ba-a7bf-3f4e15565533,2036,,,"[65.0, 30.5]",22945,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Center Attacking Midfield,118,Korea Republic Women's,1211,"['03d40fe0-067b-42a1-bb48-d8f3bdf4707f', '23802bcb-c4c2-4dc2-b4ee-1a4615cf2276']",16,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:12:16.782,Carry,
,,,,"[74.6, 21.3]",,,,,,,,,,,0.120045,,,,,,,,,,,141f6121-8d97-4857-b45f-86d31131371c,2039,,,"[74.6, 21.3]",22945,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mi-Ra Moon,25717.0,Right Center Midfield,118,Korea Republic Women's,1211,"['82a5d02e-e157-4caa-8c58-3b0e37bbc526', 'ddc599b8-20f9-43a0-b2d4-2b5d612e2cfa']",17,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:12:17.978,Carry,
,,,,"[84.6, 24.2]",,,,,,,,,,,1.038193,,,,,,,,,,,edad6663-bc66-46d7-9d3f-293578e8235b,2042,,,"[84.8, 24.2]",22945,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Min-Ji Yeo,25443.0,Center Forward,118,Korea Republic Women's,1211,"['44b75b0d-843a-41ac-b675-98d7afa822a1', 'f11879d0-169d-4f46-85bb-5890cb6ba952']",19,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:12:19.249,Carry,
,,,,"[96.6, 21.5]",,,,,,,,,,,0.281469,,,,,,,,,,,3b0dc3a2-d50e-4bbb-a9a2-af6e2ea3007d,2046,,,"[95.1, 18.5]",22945,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mi-Ra Moon,25717.0,Right Center Midfield,118,Korea Republic Women's,1211,"['5029f79e-645d-485a-8534-310cbaf09095', '54b21908-4370-40cf-b543-6ab31a49d68b', '98f91a93-5ff3-4966-b149-dbe6b1567472']",20,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:12:20.871,Carry,True
,,,,"[109.4, 3.3]",,,,,,,,,,,1.315825,,,,,,,,,,,2e32ba42-b6d8-42a1-ac61-787340c5fbac,2052,,,"[109.4, 3.3]",22945,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Min-Ji Yeo,25443.0,Center Forward,119,Korea Republic Women's,1211,"['84f2725b-ecd2-4ca1-bec1-85fa4129e33a', 'da78c8de-2109-49eb-91c7-f7afd60efecd']",37,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:12:37.944,Carry,
,,,,"[105.4, 17.6]",,,,,,,,,,,1.776679,,,,,,,,,,,f04974e5-1bef-434d-a97a-6dad04d33e81,2055,,,"[102.1, 5.4]",22945,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sel-Gi Jang,25447.0,Left Back,119,Korea Republic Women's,1211,"['4e754669-36a0-47f4-aa43-1a892746eb55', 'adfbb90b-9f00-4307-9ced-5b155e5ca27a']",40,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:12:40.223,Carry,
,,,,"[67.3, 7.6]",,,,,,,,,,,0.593716,,,,,,,,,,,47725cb4-31e0-4d3c-ab2f-1c6073a4730c,2066,,,"[65.7, 7.4]",22945,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mi-Ra Moon,25717.0,Right Center Midfield,121,Korea Republic Women's,1211,"['1f194bfe-d770-4046-a450-2fcaa0633223', 'd1416318-9731-40f1-966e-a6a698d8ce8b']",37,,,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:13:37.376,Carry,
