50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.205817,,,,,,,,,,,,,,,c9d4583b-8656-4eaa-817a-404f0d99361b,1110,,,"[71.0, 55.6]",22933,35,,,,,0.9019247,,Right Foot,,,,"[84.2, 72.3]",,Ground Pass,,21.28685,,,,,Ellie Madison Carpenter,5095.0,,,,,,1,From Free Kick,Clare Elizabeth Polkinghorne,8382.0,Right Center Back,80,Australia Women's,1205,['9aacbf2b-c822-4fd1-9597-0be2241e1bed'],28,,,,,,,,,,,,,,,,,Australia Women's,1205,00:35:28.440,Pass,
,,,,,,,,,,,,,,,,,,1.614498,,,,,,,,,,,,,,,0c0f94e7-79c5-4341-a686-d06ca22c5720,1114,,,"[90.0, 71.0]",22933,35,,,,,-1.2137887,,Right Foot,,,,"[101.6, 39.9]",,Low Pass,,33.19292,,,Incomplete,,,,,,,,,1,From Free Kick,Ellie Madison Carpenter,5095.0,Right Back,80,Australia Women's,1205,"['1a4a1984-613c-42ac-89db-e49fc6aefda9', 'a95b03ec-73cd-4773-92d5-88122be59c70']",31,,,,,,,,,,,,,,,,,Australia Women's,1205,00:35:31.085,Pass,True
,,,,,,,,,,,,,,,,,,0.808857,,,,,,,,,,,,,,,1a4a1984-613c-42ac-89db-e49fc6aefda9,1115,,,"[18.5, 40.2]",22933,35,,,,,-0.6007138,,Left Foot,,,,"[29.3, 32.8]",,Ground Pass,,13.091982,,,,,Manuela Giugliano,10228.0,,,,,Recovery,1,Regular Play,Aurora Galli,10225.0,Right Center Midfield,81,Italy Women's,855,"['0c0f94e7-79c5-4341-a686-d06ca22c5720', 'e83eee0e-e0f3-4064-9ebb-1720dba5ed76']",32,,,,,,,,,,,,,,,,,Italy Women's,855,00:35:32.700,Pass,
,,,,,,,,,,,,,,,,,,1.5359,,,,,,,,,,,,,,,ffaee726-9b11-42e0-ba75-7364820d4f00,1118,,,"[36.0, 35.1]",22933,35,,,,,1.3594265,,Right Foot,,,,"[41.3, 59.8]",,Ground Pass,,25.262224,,,,,Aurora Galli,10225.0,,,,,,1,Regular Play,Manuela Giugliano,10228.0,Center Defensive Midfield,81,Italy Women's,855,['25cf07e9-2a5f-413f-b969-a6b650c9c1a0'],37,,,,,,,,,,,,,,,,,Italy Women's,855,00:35:37.063,Pass,
,,,,,,,,,,,,,,,,,,1.514741,,,,,,,,,,,,,,,fba0c53a-b6f6-47cc-b6e0-2c4706c856d4,1121,,,"[77.2, 58.4]",22933,35,,,,,-0.857935,,Right Foot,,,,"[90.6, 42.9]",,High Pass,,20.489265,,,Incomplete,,Ilaria Mauro,10359.0,,,Through Ball,True,,1,Regular Play,Aurora Galli,10225.0,Right Center Midfield,81,Italy Women's,855,"['315dfaa1-2dfa-470c-993b-0c1ac9f5488e', '5df081bd-a12b-4661-b100-0fa4ca2d7be0']",43,,,,,,,,,,,,,,,,,Italy Women's,855,00:35:43.200,Pass,
,,,,,,,,,,,,,,,,,,1.63615,,,,,,,,,,,,,,,315dfaa1-2dfa-470c-993b-0c1ac9f5488e,1123,,,"[29.5, 37.2]",22933,35,,,,,2.965908,,Head,,,,"[12.6, 40.2]",,High Pass,,17.164207,,,,,Lydia Grace Yilkari Williams,5066.0,,,,,Recovery,1,Regular Play,Clare Elizabeth Polkinghorne,8382.0,Right Center Back,82,Australia Women's,1205,"['a8a487dd-d8e1-4820-9490-12ed85d2d61a', 'fba0c53a-b6f6-47cc-b6e0-2c4706c856d4']",44,,,,,,,,,,,,,,,,,Australia Women's,1205,00:35:44.715,Pass,
,,,,,,,,,,,,,,,,,,3.272147,,,,,,,,,,,,,,,25cb0b5d-00b3-4498-939e-25215bbd1639,1126,,,"[16.1, 41.5]",22933,35,,,,,-0.08228799,,Keeper Arm,,,,"[35.5, 39.9]",,Ground Pass,,19.465868,,,,,Tameka Yallop,25549.0,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,82,Australia Women's,1205,['0625271c-1644-46d0-9845-971085f309a8'],49,,,,,,,,,,,,,,,,,Australia Women's,1205,00:35:49.021,Pass,
,,,,,,,,,,,,,,,,,,1.180286,,,,,,,,,,,,,,,6d09f225-4c57-4a90-98cf-53bfcba92504,1129,,,"[35.5, 39.9]",22933,35,,,,,-2.044059,,Right Foot,,,,"[24.9, 19.2]",,Ground Pass,,23.256182,,,,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Tameka Yallop,25549.0,Left Center Midfield,82,Australia Women's,1205,['647db8f3-479f-4c30-8573-283740dcb5b8'],52,,,,,,,,,,,,,,,,,Australia Women's,1205,00:35:52.778,Pass,
,,,,,,,,,,,,,,,,,,1.640283,,,,,,,,,,,,,,,f70d27ed-f25a-4d45-9761-782c28878481,1132,,,"[24.9, 17.6]",22933,35,,,,,-0.6883588,,Left Foot,,,,"[43.5, 2.3]",,Ground Pass,,24.084227,,,,,Stephanie-Elise Catley,5000.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Back,82,Australia Women's,1205,['61c6a3e0-4b8e-4418-a1d5-0838304b2bd1'],54,,,,,,,,,,,,,,,,,Australia Women's,1205,00:35:54.188,Pass,
,,,,,,,,,,,,,,,,,,1.448132,,,,,,,,,,,,,,,80db2b0f-640c-42aa-a548-cbc8ec564b37,1135,,,"[43.5, 2.3]",22933,35,,,,,2.7684271,,Left Foot,,,,"[22.3, 10.6]",,Ground Pass,,22.766861,,,,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Stephanie-Elise Catley,5000.0,Left Back,82,Australia Women's,1205,['8257939a-4457-493b-81cc-43f5c490939f'],56,,,,,,,,,,,,,,,,,Australia Women's,1205,00:35:56.127,Pass,
,,,,,,,,,,,,,,,,,,1.311525,,,,,,,,,,,,,,,1398f8f7-0600-4cd8-8128-2b3a66268780,1138,,,"[22.3, 10.6]",22933,35,,,,,0.34581593,,Right Foot,,,,"[35.9, 15.5]",,Ground Pass,,14.455794,,,,,Emily Louise van Egmond,5076.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Back,82,Australia Women's,1205,['7ba2d557-76b3-43a7-8828-c687fc31b6ce'],59,,,,,,,,,,,,,,,,,Australia Women's,1205,00:35:59.571,Pass,
,,,,,,,,,,,,,,,,,,1.776863,,,,,,,,,,,,,,,950f2aee-dab9-4c1d-b6e2-04845eb402f8,1141,,,"[35.9, 15.5]",22933,36,,,,,-3.049654,,Right Foot,,,,"[21.8, 14.2]",,Ground Pass,,14.159802,,,,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Emily Louise van Egmond,5076.0,Center Defensive Midfield,82,Australia Women's,1205,['6cd7ad0c-ef7c-499d-bd01-07dda2eacd89'],2,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:02.952,Pass,
,,,,,,,,,,,,,,,,,,2.337961,,,,,,,,,,,,,,,3d80a114-995d-41d7-bc26-b6c762ef1cbc,1145,,,"[18.3, 20.3]",22933,36,,,,,2.163423,,Right Foot,,,,"[4.9, 40.2]",,Ground Pass,,23.99104,,,,,Lydia Grace Yilkari Williams,5066.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Back,82,Australia Women's,1205,"['1b81a08f-729d-4ea5-b7fb-6ad2fb1037ca', '5082393b-8a61-4cfa-902c-c7bedc9a5aa3']",6,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:06.782,Pass,True
,,,,,,,,,,,,,,,,,,1.876971,,,,,,,,,,,,,,,4afb009f-d11e-4b2c-a979-47b80599172e,1148,,,"[6.8, 43.9]",22933,36,,,,,-0.39448634,,Right Foot,,,,"[30.1, 34.2]",,Ground Pass,,25.238462,,,,,Tameka Yallop,25549.0,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,82,Australia Women's,1205,['968bba70-2ac0-4f8d-8c35-caa6fbf43890'],10,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:10.613,Pass,
,,,,,,,,,,,,,,,,,,1.852945,,,,,,,,,,,,,,,32d9fd58-4608-4c9d-9e86-3c28ba0a8ca4,1151,,,"[27.6, 28.3]",22933,36,,,,,-1.1056517,,Left Foot,,,,"[41.0, 1.6]",,Low Pass,,29.873901,,,,,Stephanie-Elise Catley,5000.0,,,,,,1,Regular Play,Tameka Yallop,25549.0,Left Center Midfield,82,Australia Women's,1205,['b6338450-885f-4c0b-ad0e-e81783139780'],13,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:13.391,Pass,
,,,,,,,,,,,,,,,,,,1.041961,,,,,,,,,,,,,,,7f78c9c0-e789-462d-b357-2e18d957fa72,1154,,,"[41.0, 1.6]",22933,36,,,,,1.127348,,Left Foot,,,,"[46.7, 13.6]",,Ground Pass,,13.284954,,,,,Tameka Yallop,25549.0,,,,,,1,Regular Play,Stephanie-Elise Catley,5000.0,Left Back,82,Australia Women's,1205,['6e63a146-f1a4-4cc1-89a8-79c8186a50ec'],17,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:17.588,Pass,
,,,,,,,,,,,,,,,,,,1.205879,,,,,,,,,,,,,,,0d0dd06a-8280-408b-a625-23c7553143a9,1157,,,"[46.7, 13.6]",22933,36,,,,,-2.176341,,Right Foot,,,,"[38.6, 1.9]",,Ground Pass,,14.230249,,,,,Stephanie-Elise Catley,5000.0,,,,,,1,Regular Play,Tameka Yallop,25549.0,Left Center Midfield,82,Australia Women's,1205,['4c25282f-ed57-437d-ad1f-203cd23c354d'],18,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:18.772,Pass,
,,,,,,,,,,,,,,,,,,1.559205,,,,,,,,,,,,,,,e01ce2a7-d03a-4bbb-9f77-75d051231083,1160,,,"[38.6, 1.9]",22933,36,,,,,2.3162158,,Left Foot,,,,"[26.6, 14.9]",,Ground Pass,,17.691807,,,,,Alanna Stephanie Kennedy,5078.0,,,,,,1,Regular Play,Stephanie-Elise Catley,5000.0,Left Back,82,Australia Women's,1205,['b918f07c-e1e6-4d2e-be0f-38b5fd800ef8'],22,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:22.187,Pass,
,,,,,,,,,,,,,,,,,,1.925624,,,,,,,,,,,,,,,077edf23-cd76-49ba-80f0-b408f196f020,1163,,,"[28.8, 18.2]",22933,36,,,,,2.2660441,,Left Foot,,,,"[12.7, 37.5]",,Ground Pass,,25.133642,,,,,Lydia Grace Yilkari Williams,5066.0,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Back,82,Australia Women's,1205,['2ddcd8d0-437f-453c-84b7-db75e090bec3'],26,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:26.617,Pass,
,,,,,,,,,,,,,,,,,,1.68705,,,,,,,,,,,,,,,716ea1eb-0278-4ee1-abf2-07ef8bad7191,1166,,,"[13.5, 40.4]",22933,36,,,,,1.018212,,Left Foot,,,,"[20.9, 52.4]",,Ground Pass,,14.098227,,,,,Clare Elizabeth Polkinghorne,8382.0,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,82,Australia Women's,1205,['5c8b4523-bafe-42f7-a4d7-e67bd2b250ea'],30,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:30.409,Pass,
,,,,,,,,,,,,,,,,,,1.055603,,,,,,,,,,,,,,,e8503c20-97d7-45c7-b4be-6725228532e6,1169,,,"[20.9, 52.4]",22933,36,,,,,-0.7001353,,Right Foot,,,,"[33.6, 41.7]",,Ground Pass,,16.606625,,,,,Tameka Yallop,25549.0,,,,,,1,Regular Play,Clare Elizabeth Polkinghorne,8382.0,Right Center Back,82,Australia Women's,1205,['17b6ea36-405b-4717-a8e8-ecc53acb3409'],32,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:32.660,Pass,
,,,,,,,,,,,,,,,,,,1.481522,,,,,,,,,,,,,,,30e94784-8437-450d-a31b-0f497f3a755d,1172,,,"[33.6, 41.7]",22933,36,,,,,2.0274632,,Right Foot,,,,"[22.3, 64.7]",,Ground Pass,,25.625963,,,,,Clare Elizabeth Polkinghorne,8382.0,,,,,,1,Regular Play,Tameka Yallop,25549.0,Left Center Midfield,82,Australia Women's,1205,['9acb3e20-288e-4d0d-838c-d4c9b275de6f'],33,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:33.796,Pass,
,,,,,,,,,,,,,,,,,,2.244849,,,,,,,,,,,,,,,543df299-015a-421f-b655-79e0dcd4cf81,1175,,,"[14.0, 65.6]",22933,36,,,,,-2.1573906,,Right Foot,,,,"[3.1, 49.2]",,Ground Pass,,19.691877,,,,,Lydia Grace Yilkari Williams,5066.0,,,,,,1,Regular Play,Clare Elizabeth Polkinghorne,8382.0,Right Center Back,82,Australia Women's,1205,['120790d3-4589-455b-b393-01b0b75354ee'],39,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:39.000,Pass,
,,,,,,,,,,,,,,,,,,1.517727,,,,,,,,,,,,,,,b0f9eeea-c4d1-4674-a2ec-85ee4c4ca4b0,1179,,,"[9.2, 57.3]",22933,36,,,,,0.7135617,,Right Foot,,,,"[30.8, 76.0]",,Ground Pass,,28.57009,,,,,Ellie Madison Carpenter,5095.0,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,82,Australia Women's,1205,"['57dc708b-e74d-46da-95d5-33d426511b68', 'e0d2f9ae-3c60-4e38-814d-df4472b48858']",43,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:43.794,Pass,True
,,,,,,,,,,,,,,,,,,1.38821,,,,,,,,,,,,,,,c9110b59-ce80-4604-a063-8e2b2ba1b38c,1182,,,"[30.8, 76.0]",22933,36,,,,,-1.3900968,,Right Foot,,,,"[34.6, 55.2]",,Ground Pass,,21.144266,,,,,Emily Louise van Egmond,5076.0,,,,,,1,Regular Play,Ellie Madison Carpenter,5095.0,Right Back,82,Australia Women's,1205,['d91e1234-0f11-4a43-bb61-fdf990b4891e'],45,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:45.545,Pass,
,,,,,,,,,,,,,,,,,,1.629874,,,,,,,,,,,,,,,53885edc-11dd-4955-869d-8627ae589d3a,1186,,,"[35.5, 57.6]",22933,36,,,,,0.8698125,,Right Foot,,,,"[47.4, 71.7]",,Ground Pass,,18.450474,,,,,Caitlin Jade Foord,11338.0,,,,,,1,Regular Play,Emily Louise van Egmond,5076.0,Center Defensive Midfield,82,Australia Women's,1205,"['4f1a29cf-b868-4744-b0a6-8a5f1f940af9', 'c537c4b3-4c3f-4518-a599-a99328f8317f']",47,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:47.670,Pass,True
,,,,,,,,,,,,,,,,,,0.997062,,,,,,,,,,,,,,,fc61b005-2f57-43db-8fe1-9ca6d7831839,1190,,,"[47.4, 71.7]",22933,36,,,,,0.658806,,No Touch,,,,"[53.6, 76.5]",,Ground Pass,,7.8409185,,True,,,Ellie Madison Carpenter,5095.0,,,,,,1,Regular Play,Caitlin Jade Foord,11338.0,Right Center Midfield,82,Australia Women's,1205,"['0c99d0d9-c968-4a59-a067-896ca2d67f8a', 'e66f367d-155c-45b0-9eda-91b722bebdec']",49,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:49.380,Pass,True
,,,,,,,,,,,,,,,,,,1.485788,,,,,,,,,,,,,,,9c37a2ef-a063-48d1-9973-cd812605625e,1193,,,"[82.3, 59.7]",22933,36,,,,,0.31160435,,Left Foot,,,,"[109.0, 68.3]",,Ground Pass,,28.050846,,,,,Hayley Emma Raso,6818.0,,,,,,1,Regular Play,Ellie Madison Carpenter,5095.0,Right Back,82,Australia Women's,1205,['ca70686f-457b-45c6-9a61-e0c9103eb605'],54,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:54.876,Pass,
,,,,,,,,,,,,,,,,,,0.92049,,,,,,,,,,,,,,,60c570e6-cc1a-4e03-a756-c041139f2c30,1196,,,"[116.8, 65.8]",22933,36,,,,,-1.8760718,5a54d147-56ef-445b-af51-c7b8ef8b43a0,Right Foot,True,,,"[109.3, 42.0]",,High Pass,,24.953756,,,,,Chloe Logarzo,25547.0,True,,,,,1,Regular Play,Hayley Emma Raso,6818.0,Right Midfield,82,Australia Women's,1205,['a4be7fd4-411a-4b1b-9871-30518a7fd640'],57,,,,,,,,,,,,,,,,,Australia Women's,1205,00:36:57.948,Pass,
,,,,,,,,,,,,,,,,,,2.143202,,,,,,,,,,,,,,,4d45e248-149c-4c99-abf8-78287814f96a,1201,,,"[120.0, 80.0]",22933,37,,,,,-1.5832335,,Right Foot,,,,"[119.5, 39.8]",,High Pass,True,40.20311,,,Out,,,,,True,Inswinging,,Corner,1,From Corner,Chloe Logarzo,25547.0,Left Midfield,83,Australia Women's,1205,,39,,,,,,,,,,,,,,,,,Australia Women's,1205,00:37:39.332,Pass,
,,,,,,,,,,,,,,,,,,0.6514,,,,,,,,,,,,,,,427dfbb3-d41b-49c4-91b0-756b15608298,1202,,,"[7.0, 44.1]",22933,37,,True,,,-0.31691968,,Right Foot,,,,"[69.2, 23.7]",,High Pass,,65.459915,,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Laura Giuliani,10218.0,Goalkeeper,84,Italy Women's,855,['24ca6cc5-5527-4dab-88ae-94bdc4531fef'],57,,,,,,,,,,,,,,,,,Italy Women's,855,00:37:57.382,Pass,
,,,,,,,,,,,,,,,,,,1.191813,,,,,,,,,,,,,,,c7812a4b-7763-476f-b980-1002b83aee7b,1204,,,"[54.2, 54.3]",22933,37,,,,,-0.623334,,Right Foot,,,,"[69.5, 43.3]",,Ground Pass,,18.843832,,,,,Tameka Yallop,25549.0,,,,,,1,From Goal Kick,Clare Elizabeth Polkinghorne,8382.0,Right Center Back,84,Italy Women's,855,['88e62bd5-d591-43b2-8fbe-ea2bedec9691'],59,,,,,,,,,,,,,,,,,Australia Women's,1205,00:37:59.615,Pass,
,,,,,,,,,,,,,,,,,,5.361086,,,,,,,,,,,,,,,c309ea4f-5fdf-41b9-9302-fcf9ca6fcde4,1210,,,"[62.9, 42.4]",22933,38,,,,,-0.7155346,,Right Foot,,,,"[110.3, 1.2]",,High Pass,,62.802868,,,,,Barbara Bonansea,10211.0,,True,Through Ball,True,,1,From Goal Kick,Manuela Giugliano,10228.0,Center Defensive Midfield,84,Italy Women's,855,['c1e469f8-31aa-4601-8f60-9fa41a1316d8'],4,,,,,,,,,,,,,,,,,Italy Women's,855,00:38:04.391,Pass,
,,,,,,,,,,,,,,,,,,1.753953,,,,,,,,,,,,,,,b39e91bd-801c-4619-98a9-5fa0a5688a2f,1213,,,"[109.5, 6.2]",22933,38,,,,,1.2368512,,Right Foot,,,,"[114.6, 20.9]",,Ground Pass,,15.559563,,,,,Alia Guagni,10213.0,,,Through Ball,True,,1,From Goal Kick,Barbara Bonansea,10211.0,Left Center Forward,84,Italy Women's,855,['2d898fbe-c363-46ef-80a5-c74610acfbc2'],12,,,,,,,,,,,,,,,,,Italy Women's,855,00:38:12.297,Pass,
,,,,,,,,,,,,,,,,,,0.882504,,,,,,,,,,,,,,,798acb34-a4e7-4f39-8691-6106e18227ec,1217,,,"[117.3, 16.2]",22933,38,,,,,-2.2919555,,Right Foot,,,,"[109.3, 7.1]",,Ground Pass,,12.116518,,,,,Barbara Bonansea,10211.0,,,,,,1,From Goal Kick,Alia Guagni,10213.0,Left Back,84,Italy Women's,855,['f4d35fc1-22e8-41fb-9fb0-d0f696728427'],16,,,,,,,,,,,,,,,,,Italy Women's,855,00:38:16.285,Pass,
,,,,,,,,,,,,,,,,,,1.811679,,,,,,,,,,,,,,,e2059519-b0e9-4575-b394-4aeb077b1999,1224,,,"[107.5, 13.5]",22933,38,,,,,1.1958416,,Right Foot,True,,,"[117.3, 38.4]",,High Pass,,26.759111,,,Incomplete,,Ilaria Mauro,10359.0,,,,,,1,From Goal Kick,Barbara Bonansea,10211.0,Left Center Forward,84,Italy Women's,855,"['644feb46-fcac-40ef-8abc-94bd52de898c', 'e88bcef8-9ec9-4085-900c-2d9ff108eec8']",20,,,,,,,,,,,,,,,,,Italy Women's,855,00:38:20.993,Pass,
,,,,,,,,,,,,,,,,,,1.551352,,,,,,,,,,,,,,,ec74c29d-2789-4d46-adb4-dfd27a2c8c44,1228,,,"[7.6, 43.9]",22933,38,,,,,0.30122557,,Keeper Arm,,,,"[28.2, 50.3]",,Ground Pass,,21.571278,,,,,Emily Louise van Egmond,5076.0,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,85,Australia Women's,1205,['439c26af-0fae-4f23-9599-4219513e2422'],29,,,,,,,,,,,,,,,,,Australia Women's,1205,00:38:29.296,Pass,
,,,,,,,,,,,,,,,,,,2.05293,,,,,,,,,,,,,,,4fbe9071-cce5-486c-b172-f79b32716234,1231,,,"[39.9, 43.0]",22933,38,,,,,-1.2065575,,Right Foot,,,,"[52.1, 11.0]",,High Pass,,34.24675,,,Incomplete,,Chloe Logarzo,25547.0,,,,,,1,Regular Play,Emily Louise van Egmond,5076.0,Center Defensive Midfield,85,Australia Women's,1205,"['25be58fb-7bf0-426e-ad92-8135855c2598', '94cf049a-622c-4f22-971d-591335634ac9']",33,,,,,,,,,,,,,,,,,Australia Women's,1205,00:38:33.481,Pass,
,,,,,,,,,,,,,,,,,,2.350184,,,,,,,,,,,,,,,94cf049a-622c-4f22-971d-591335634ac9,1233,,,"[68.0, 69.1]",22933,38,,,,,-0.5300964,,Head,,,,"[89.5, 56.5]",,High Pass,,24.920073,,,Incomplete,,Ilaria Mauro,10359.0,,,,,Interception,1,Regular Play,Valentina Bergamaschi,25544.0,Right Back,85,Australia Women's,1205,"['075b7411-088d-4842-ba6f-13085fd3be8f', '4fbe9071-cce5-486c-b172-f79b32716234', 'f274b45e-98e3-494a-940b-146b8f5efd71']",35,,,,,,,,,,,,,,,,,Italy Women's,855,00:38:35.534,Pass,
,,,,,,,,,,,,,,,,,,4.36218,,,,,,,,,,,,,,,075b7411-088d-4842-ba6f-13085fd3be8f,1235,,,"[30.6, 23.6]",22933,38,,,,,-2.173779,,Head,,,,"[18.0, 5.3]",,Low Pass,,22.218235,,,,,Stephanie-Elise Catley,5000.0,,,,,Recovery,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Back,85,Australia Women's,1205,"['0e5490d1-e56c-4145-a241-62f2eb7268d2', '94cf049a-622c-4f22-971d-591335634ac9']",37,,,,,,,,,,,,,,,,,Australia Women's,1205,00:38:37.884,Pass,
,,,,,,,,,,,,,,,,,,1.897725,,,,,,,,,,,,,,,c4f42d3d-cca1-48ee-a39b-b5d2db40d24e,1238,,,"[12.9, 4.5]",22933,38,,,,,2.096221,,Left Foot,,,,"[2.0, 23.3]",,Ground Pass,,21.731314,,,,,Lydia Grace Yilkari Williams,5066.0,,,,,,1,Regular Play,Stephanie-Elise Catley,5000.0,Left Back,85,Australia Women's,1205,['28b72e8e-50d3-4305-ae47-8e9c1d85d4f9'],43,,,,,,,,,,,,,,,,,Australia Women's,1205,00:38:43.235,Pass,
,,,,,,,,,,,,,,,,,,2.37888,,,,,,,,,,,,,,,ef4eca95-6c09-4bd3-b7e1-95226c329bd3,1241,,,"[2.0, 23.3]",22933,38,,,,,-0.5191461,,Right Foot,,,,"[40.5, 1.3]",,High Pass,,44.34242,,,,,Chloe Logarzo,25547.0,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,85,Australia Women's,1205,['a9952297-86be-4a4c-b268-4aef9f38a920'],45,,,,,,,,,,,,,,,,,Australia Women's,1205,00:38:45.262,Pass,
,,,,,,,,,,,,,,,,,,1.395661,,,,,,,,,,,,,,,4653c950-a074-472a-85ff-df60e1d2c520,1247,,,"[40.5, 0.8]",22933,39,,,,,2.508077,,Left Foot,,,,"[29.2, 9.1]",,Ground Pass,,14.020699,,,,,Alanna Stephanie Kennedy,5078.0,,,,,Free Kick,1,From Free Kick,Stephanie-Elise Catley,5000.0,Left Back,86,Australia Women's,1205,['f5209238-903b-4942-9eba-e64a2f99dccf'],0,,,,,,,,,,,,,,,,,Australia Women's,1205,00:39:00.060,Pass,
,,,,,,,,,,,,,,,,,,1.311643,,,,,,,,,,,,,,,d166fd95-d992-46e9-a338-f8b69fe3c6f2,1250,,,"[25.6, 16.9]",22933,39,,,,,1.7160251,,Left Foot,,,,"[21.3, 46.3]",,Low Pass,,29.712791,,,,,Clare Elizabeth Polkinghorne,8382.0,,,,,,1,From Free Kick,Alanna Stephanie Kennedy,5078.0,Left Center Back,86,Australia Women's,1205,['0488b509-a043-4c62-b186-0407ae26e16c'],3,,,,,,,,,,,,,,,,,Australia Women's,1205,00:39:03.936,Pass,
,,,,,,,,,,,,,,,,,,0.77379,,,,,,,,,,,,,,,5e25f554-8483-40a0-b98e-16e35033692d,1253,,,"[29.5, 47.1]",22933,39,,,,,0.50136554,,Right Foot,,,,"[39.9, 52.8]",,Ground Pass,,11.859595,,,,,Emily Louise van Egmond,5076.0,,,,,,1,From Free Kick,Clare Elizabeth Polkinghorne,8382.0,Right Center Back,86,Australia Women's,1205,['e8651535-8c2c-41b6-976e-442c5d53def6'],7,,,,,,,,,,,,,,,,,Australia Women's,1205,00:39:07.543,Pass,
,,,,,,,,,,,,,,,,,,1.646068,,,,,,,,,,,,,,,618cd3e9-1a9c-4993-a9fd-f65c8c495da7,1256,,,"[39.9, 52.8]",22933,39,,,,,1.8390524,,Right Foot,,,,"[34.1, 73.9]",,Ground Pass,,21.88264,,,,,Ellie Madison Carpenter,5095.0,,,,,,1,From Free Kick,Emily Louise van Egmond,5076.0,Center Defensive Midfield,86,Australia Women's,1205,['dea8180b-74fc-4a13-864a-03aeb3bdd0eb'],8,,,,,,,,,,,,,,,,,Australia Women's,1205,00:39:08.998,Pass,
,,,,,,,,,,,,,,,,,,1.465046,,,,,,,,,,,,,,,495bae5c-bab7-460e-af97-10049b8b056c,1259,,,"[34.1, 73.9]",22933,39,,,,,-1.9152399,,Right Foot,,,,"[26.1, 51.6]",,Ground Pass,,23.691559,,,,,Clare Elizabeth Polkinghorne,8382.0,,,,,,1,From Free Kick,Ellie Madison Carpenter,5095.0,Right Back,86,Australia Women's,1205,['a5a83274-1a3e-4e66-816e-6f99f0be1ccd'],11,,,,,,,,,,,,,,,,,Australia Women's,1205,00:39:11.065,Pass,
