ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60305633-cca7-4368-8a95-b199f502dad0,2148,,"[53.7, 36.7]",22961,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nana Ichise,25766.0,Left Center Back,97,Japan Women's,1210,['dbd43bcc-9804-42fe-b868-1446cd7af083'],14,,,,,,,,,,,,,,,,,Japan Women's,1210,00:06:14.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483920be-71c2-47f7-b200-cd04a8f5a218,2151,,"[50.0, 58.6]",22961,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saki Kumagai,15257.0,Right Center Back,97,Japan Women's,1210,['9c0a6b3f-fe49-4482-8510-86d152660177'],18,,,,,,,,,,,,,,,,,Japan Women's,1210,00:06:18.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d9a4b63-aaf6-4edb-ad8d-2f19528576a3,2157,,"[35.3, 37.2]",22961,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,98,Scotland Women's,866,['76740c03-bbc5-4ded-9611-e4b72bb3ee37'],24,,,,,,,,,,,,,,,,,Scotland Women's,866,00:06:24.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c43bbbab-3f3a-45b1-90bd-08659081cfb7,2162,,"[39.6, 22.7]",22961,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,99,Scotland Women's,866,['e119aee7-2a18-4332-a4e1-85e76541dff9'],46,,,,,,,,,,,,,,,,,Scotland Women's,866,00:06:46.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c27509ae-ab04-43db-acbe-e42bc64cd87e,2166,,"[39.1, 37.0]",22961,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Caroline Weir,10188.0,Left Defensive Midfield,99,Scotland Women's,866,"['08acb346-dbdd-41c9-88d1-ceda88fa3852', 'dafb5c61-af23-4dec-b3c1-57e684ba837b']",48,,,,,,,,,,,,,,,,,Scotland Women's,866,00:06:48.746,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78f4a5cc-5153-4168-83c7-06a53582e43e,2169,,"[35.9, 20.4]",22961,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,99,Scotland Women's,866,['610c27a5-d4e5-4528-bc65-6bdb8d40ad90'],50,,,,,,,,,,,,,,,,,Scotland Women's,866,00:06:50.694,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a97b9752-0bdd-40e4-96f6-fd9017dd0c1b,2173,,"[43.1, 28.5]",22961,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Caroline Weir,10188.0,Left Defensive Midfield,99,Scotland Women's,866,['f94c34c2-aa44-4493-8d17-c7c42903aa93'],52,,,,,,,,,,,,,,,,,Scotland Women's,866,00:06:52.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eed75f50-e9df-410d-b3e3-53c80cebf610,2176,,"[76.1, 0.9]",22961,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Elizabeth Arnott,25568.0,Left Midfield,99,Scotland Women's,866,['f81f480d-27f7-4325-8b21-b51b66cd5cb1'],56,,,,,,,,,,,,,,,,,Scotland Women's,866,00:06:56.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a7cbe14-8642-45fd-9ab4-22130089abe8,2183,,"[21.0, 64.5]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saki Kumagai,15257.0,Right Center Back,100,Japan Women's,1210,['88720caa-d6dc-46ac-b035-b5af23f1f574'],1,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:01.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d6c1b12-d400-41cb-8e0e-8f7b474cc655,2187,,"[35.6, 63.6]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hina Sugita,25635.0,Left Defensive Midfield,100,Japan Women's,1210,['8c028c56-27bf-4468-9ecd-1399646ab0f8'],3,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:03.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a115b86-9aa2-4bac-aa30-e8f882c9d661,2191,,"[40.0, 77.9]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emi Nakajima,25621.0,Right Midfield,100,Japan Women's,1210,['2494ebb5-9490-439c-9bfa-35fdf276ab79'],5,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:05.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6ffcb5f-0ec5-4aad-9e09-0e6162b9ae2e,2193,,"[22.5, 74.5]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Risa Shimizu,25624.0,Right Back,100,Japan Women's,1210,['54f54a0c-943f-42a8-84cd-223fbaaa55b4'],7,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:07.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f89b4eb3-7bb6-4f60-8592-1b30a1b93322,2196,,"[8.5, 45.1]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ayaka Yamashita,25627.0,Goalkeeper,100,Japan Women's,1210,['6154dfec-ab83-4216-ba5e-7f630b6da4e4'],10,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:10.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0fa1d14-4fae-4703-920b-cf8d91142c9b,2199,,"[22.5, 20.5]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nana Ichise,25766.0,Left Center Back,100,Japan Women's,1210,['ef513d73-b0e2-4cdf-81b0-be7a9a524f9a'],17,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:17.690,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dc8c4cb-49bf-4acc-835c-11a9f381d5f4,2203,,"[35.0, 23.9]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Narumi Miura,25613.0,Right Defensive Midfield,100,Japan Women's,1210,['a1130442-0392-441b-b3d3-f3dbed132c67'],21,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:21.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61786fc3-8659-48b0-b057-33addafc5ae1,2206,,"[34.9, 56.5]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saki Kumagai,15257.0,Right Center Back,100,Japan Women's,1210,['07021c0e-0a1b-4f8f-9711-b927e22e6328'],24,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:24.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14f72916-fc08-4a80-8910-0bc6e11ac6e1,2209,,"[71.9, 79.3]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emi Nakajima,25621.0,Right Midfield,100,Japan Women's,1210,['636740bf-e0e9-408b-b806-fca6710f4cbf'],28,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:28.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16a1a67f-d4e0-46b3-abee-53806a62484d,2213,,"[73.4, 67.4]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuika Sugasawa,25637.0,Right Center Forward,100,Japan Women's,1210,['aef19e1f-8d27-41f1-ba75-9086488f9827'],31,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:31.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356e17d7-9d57-4eed-905b-2fed50787c77,2215,,"[52.3, 76.1]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Risa Shimizu,25624.0,Right Back,100,Japan Women's,1210,['cbab6972-3aea-443e-9eb0-2c1b38a37dfc'],33,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:33.010,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb72dd41-7eaf-48db-85bd-d30124bc861e,2219,,"[57.1, 54.8]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Narumi Miura,25613.0,Right Defensive Midfield,100,Japan Women's,1210,"['11493da6-95dd-4ed1-b25c-d033d4730d5c', 'aef1783d-d10a-48b1-9464-9a30bf036054']",34,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:34.980,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5fce6d5-2638-476b-8e2e-4ed0a38e2966,2222,,"[62.9, 60.0]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emi Nakajima,25621.0,Right Midfield,100,Japan Women's,1210,['979041a8-0e06-46d5-af09-de4d70a3b09e'],36,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:36.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299ee03c-1db9-4328-8c38-351171abad12,2225,,"[45.5, 65.6]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saki Kumagai,15257.0,Right Center Back,100,Japan Women's,1210,['a783c5cf-7940-405c-ab26-8e4cd3f6944b'],37,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:37.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b0a83e4-1bb2-42a2-a660-62c388e5add6,2228,,"[61.6, 74.2]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Risa Shimizu,25624.0,Right Back,100,Japan Women's,1210,['f13a389f-151e-4e9c-9110-f343680215eb'],38,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:38.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c36a7c93-d5ba-4449-9d5d-b8b2fe46d51c,2231,,"[62.0, 62.0]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emi Nakajima,25621.0,Right Midfield,100,Japan Women's,1210,['2cc773b7-98b9-46a5-8197-3cfe8b32bc41'],41,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:41.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713aacbe-f09c-45d1-80d6-7b8375d4f05f,2234,,"[83.2, 57.4]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuika Sugasawa,25637.0,Right Center Forward,100,Japan Women's,1210,['3c3b59cd-e3cf-4b47-a245-e259657241da'],45,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:45.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d1917f3-e6be-4a56-a9b8-089455044ffe,2237,,"[89.6, 53.4]",22961,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mana Iwabuchi,25610.0,Left Center Forward,100,Japan Women's,1210,"['38990c09-fa90-4e6b-b8ac-2616886d8711', 'c883682f-3954-4860-827e-d8264e3f03e3']",46,,,,,,,,,,,,,,,,,Japan Women's,1210,00:07:46.119,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a9f258b-c49d-42c8-a5f0-357c316ba826,2243,,"[32.8, 56.8]",22961,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rachel Corsie,4984.0,Right Center Back,101,Scotland Women's,866,['ed62975f-e690-4fb4-a2a4-2bad1115881f'],5,,,,,,,,,,,,,,,,,Scotland Women's,866,00:08:05.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef4b3adc-a0f5-4485-9757-811f24fb7f07,2246,,"[34.3, 74.2]",22961,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kirsty Smith,10196.0,Right Back,101,Scotland Women's,866,['5af989bd-2f00-4b76-b96c-448232e7393d'],12,,,,,,,,,,,,,,,,,Scotland Women's,866,00:08:12.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c027761f-0161-41d0-92a5-1c71eb5e6764,2250,,"[15.5, 52.5]",22961,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lee Alexander,25570.0,Goalkeeper,101,Scotland Women's,866,['a5bded57-1a51-4825-ac88-526a7979fd8e'],15,,,,,,,,,,,,,,,,,Scotland Women's,866,00:08:15.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f354975-b8db-44d0-abd3-bcf290aff028,2253,,"[25.7, 25.3]",22961,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,101,Scotland Women's,866,['4b274bbb-34ba-4f79-90dd-0a6be2605d7f'],18,,,,,,,,,,,,,,,,,Scotland Women's,866,00:08:18.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec5dee70-34af-4024-9cc0-6eb1dbbac54b,2256,,"[28.2, 8.5]",22961,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hayley Lauder,10194.0,Left Back,101,Scotland Women's,866,['414bb74c-242c-4477-9c2f-5eae19e8cf7a'],22,,,,,,,,,,,,,,,,,Scotland Women's,866,00:08:22.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29952aee-4b7c-41ff-a1eb-4ff863a29de6,2259,,"[42.5, 4.6]",22961,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Elizabeth Arnott,25568.0,Left Midfield,101,Scotland Women's,866,['5d57182d-80d9-4cf2-98a9-f2fc6d78c3b2'],24,,,,,,,,,,,,,,,,,Scotland Women's,866,00:08:24.951,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945b75fc-a8c2-49d8-95cd-9eca8ae9a3fc,2265,,"[47.9, 2.2]",22961,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jane Ross,4653.0,Left Center Forward,101,Scotland Women's,866,['be55646e-53de-437f-9834-c6b5dc40f8be'],31,,,,,,,,,,,,,,,,,Scotland Women's,866,00:08:31.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a8e11d0-6ed9-4335-9c8c-ab0b2ad0108a,2267,,"[81.0, 78.1]",22961,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Risa Shimizu,25624.0,Right Back,102,Japan Women's,1210,['5cbe29a2-b392-4fbc-828a-9fe8ce858987'],32,,,,,,,,,,,,,,,,,Japan Women's,1210,00:08:32.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257f2e61-d552-4055-ae93-f2204a9f51cb,2271,,"[81.5, 70.8]",22961,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hina Sugita,25635.0,Left Defensive Midfield,102,Japan Women's,1210,['07a8367d-dc03-4580-97fd-421790f28c9e'],33,,,,,,,,,,,,,,,,,Japan Women's,1210,00:08:33.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e4e5a56-9a27-456b-af6c-0a0b8d8b5c47,2275,,"[117.5, 23.3]",22961,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jun Endo,25608.0,Left Midfield,102,Japan Women's,1210,"['ce6d913e-15d6-4bdd-af2a-5c9aed17f6b6', 'd61c5b40-da0e-446e-97bc-efd0002c4a1f']",41,,,,,,,,,,,,,,,,,Japan Women's,1210,00:08:41.185,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ee96fed-08a4-4588-a5de-8e6185ad93a4,2278,,"[98.3, 22.6]",22961,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Narumi Miura,25613.0,Right Defensive Midfield,102,Japan Women's,1210,['0b5c03e1-ea3e-4afc-b867-05314b59024e'],45,,,,,,,,,,,,,,,,,Japan Women's,1210,00:08:45.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3652c1ff-b15f-4eac-8478-a2631a122db6,2282,,"[102.7, 36.0]",22961,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuika Sugasawa,25637.0,Right Center Forward,102,Japan Women's,1210,"['047816b5-e368-4394-9297-c1e0673324e2', 'fafa5d72-8ff2-4522-a571-6cce0d66994b']",47,,,,,,,,,,,,,,,,,Japan Women's,1210,00:08:47.223,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84d9db8b-e330-4aba-b415-687a3985251f,2285,,"[91.2, 36.9]",22961,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hina Sugita,25635.0,Left Defensive Midfield,102,Japan Women's,1210,['3a3f5aeb-ba0e-4afe-87ba-081ba22678b2'],48,,,,,,,,,,,,,,,,,Japan Women's,1210,00:08:48.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbac1607-ea86-4dee-aaf7-5f0f02effb8f,2298,,"[93.6, 50.2]",22961,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mana Iwabuchi,25610.0,Left Center Forward,102,Japan Women's,1210,['4075aecd-9ce6-4663-a8f3-c513061d6b1c'],0,,,,,,,,,,,,,,,,,Japan Women's,1210,00:09:00.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f7fc1ac-dc6a-4740-8c9c-7e1534179506,2300,,"[96.4, 47.7]",22961,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuika Sugasawa,25637.0,Right Center Forward,102,Japan Women's,1210,['2d200b04-6e01-4486-900b-d78c37fd3ac1'],0,,,,,,,,,,,,,,,,,Japan Women's,1210,00:09:00.420,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2b6d692-ba0c-447d-b080-bbe44f757514,2303,,"[104.0, 49.4]",22961,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mana Iwabuchi,25610.0,Left Center Forward,102,Japan Women's,1210,['5d85e0c0-70e4-486a-8237-c65301a9f23d'],2,,,,,,,,,,,,,,,,,Japan Women's,1210,00:09:02.524,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98645130-6b37-4a85-9209-46d964afc933,2308,,"[32.3, 17.4]",22961,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elizabeth Arnott,25568.0,Left Midfield,102,Japan Women's,1210,['e7ff32fd-14b2-4fb2-82c3-f4f98cb9a0a5'],7,,,,,,,,,,,,,,,,,Scotland Women's,866,00:09:07.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b1cb1da-3243-4614-a66c-6426ead65000,2312,,"[90.6, 60.5]",22961,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emi Nakajima,25621.0,Right Midfield,102,Japan Women's,1210,['589db833-83fc-4886-ba61-33e34a0e4939'],9,,,,,,,,,,,,,,,,,Japan Women's,1210,00:09:09.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af431e60-e142-4bc8-bab6-f83e552deffd,2315,,"[99.0, 57.9]",22961,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mana Iwabuchi,25610.0,Left Center Forward,102,Japan Women's,1210,['2b8b721d-0db6-4b08-877d-4113178c1aef'],10,,,,,,,,,,,,,,,,,Japan Women's,1210,00:09:10.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bee1d5e-6a10-48f5-901a-ab77a3aa0304,2321,,"[21.8, 25.5]",22961,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Right Defensive Midfield,103,Scotland Women's,866,['9ea2eba9-8dfc-4007-bef4-afa1d5a1402b'],13,,,,,,,,,,,,,,,,,Scotland Women's,866,00:09:13.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0bd35e0-2d00-4bd1-8504-4c8a1570abd7,2326,,"[14.0, 26.5]",22961,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,103,Scotland Women's,866,"['14830eaf-53f6-4a08-8f81-36c13187dc60', '22645693-98dd-4654-b4bf-59b02f2e136e']",15,,,,,,,,,,,,,,,,,Scotland Women's,866,00:09:15.731,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54debfa8-4d96-444b-87e9-8ab6ebfa5a66,2330,,"[112.2, 38.7]",22961,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Saki Kumagai,15257.0,Right Center Back,104,Japan Women's,1210,['f52b46d3-f88a-4461-a393-3f65275660b6'],5,,,,,,,,,,,,,,,,,Japan Women's,1210,00:10:05.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7e9d037-382f-4980-b9eb-5c1145d80da0,2334,,"[21.2, 12.7]",22961,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hayley Lauder,10194.0,Left Back,105,Scotland Women's,866,['240353b3-4e18-4931-828a-a02c854c835d'],29,,,,,,,,,,,,,,,,,Scotland Women's,866,00:10:29.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03eff92a-8775-4d64-b850-982a9bb54c3f,2336,,"[20.0, 29.9]",22961,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,105,Scotland Women's,866,['6cfe3bbc-7292-4403-8e7d-46cd41f3b646'],31,,,,,,,,,,,,,,,,,Scotland Women's,866,00:10:31.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d733c3d5-94ad-4c3b-b519-7a1a41361482,2339,,"[25.8, 56.5]",22961,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rachel Corsie,4984.0,Right Center Back,105,Scotland Women's,866,['491b180c-3c21-4ec3-9b09-a0372f9f7af9'],34,,,,,,,,,,,,,,,,,Scotland Women's,866,00:10:34.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eb5e11f-6a59-4464-8eec-9664fe84d2f0,2343,,"[36.8, 78.7]",22961,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kirsty Smith,10196.0,Right Back,105,Scotland Women's,866,"['2bf5c8d1-4eec-4a77-b611-8b1281122757', 'df723554-4f11-4a45-af24-6dd97fd04831']",37,,,,,,,,,,,,,,,,,Scotland Women's,866,00:10:37.649,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b476883-96a5-4a86-9268-7c58a1371228,2346,,"[21.4, 59.1]",22961,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rachel Corsie,4984.0,Right Center Back,105,Scotland Women's,866,['c34480d9-b484-475a-a4aa-b39e8ab5c913'],42,,,,,,,,,,,,,,,,,Scotland Women's,866,00:10:42.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1550f4e-979c-4d26-b8a4-b738b69ef136,2349,,"[4.1, 44.9]",22961,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lee Alexander,25570.0,Goalkeeper,105,Scotland Women's,866,['71811bce-d5cb-47f1-baba-889e5136092f'],47,,,,,,,,,,,,,,,,,Scotland Women's,866,00:10:47.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70763a2c-a82f-4a68-aca9-411a7142a64b,2352,,"[12.9, 56.2]",22961,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rachel Corsie,4984.0,Right Center Back,105,Scotland Women's,866,['5dc353d7-7204-4991-99f5-af315338235b'],52,,,,,,,,,,,,,,,,,Scotland Women's,866,00:10:52.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce62b260-1efd-494a-b0ba-bbd1fb5e2411,2356,,"[6.9, 42.7]",22961,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lee Alexander,25570.0,Goalkeeper,105,Scotland Women's,866,['74f382ab-4d6b-4c4e-b24f-3c313edbeaa4'],59,,,,,,,,,,,,,,,,,Scotland Women's,866,00:10:59.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72f56bcb-0934-4769-a3d8-e9d95ead0230,2359,,"[20.1, 56.2]",22961,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rachel Corsie,4984.0,Right Center Back,105,Scotland Women's,866,['98aa776e-b90e-41f7-b76c-bad8bfaab3b8'],9,,,,,,,,,,,,,,,,,Scotland Women's,866,00:11:09.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fbc19aa-f9a4-44db-8aa1-f786f0052c22,2362,,"[36.0, 57.5]",22961,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kim Little,15616.0,Right Defensive Midfield,105,Scotland Women's,866,['e7e3c1a7-25a4-4c36-ad8a-50f577724426'],12,,,,,,,,,,,,,,,,,Scotland Women's,866,00:11:12.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07956999-209c-4725-9f6c-30c8b757e800,2365,,"[18.1, 59.1]",22961,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rachel Corsie,4984.0,Right Center Back,105,Scotland Women's,866,['decc53b6-2744-4bad-9806-36010626a1ef'],13,,,,,,,,,,,,,,,,,Scotland Women's,866,00:11:13.457,Ball Receipt*,
