ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.893548,,,,,,,,,,,,,,,3beb5599-634f-4370-b8cb-5c6baaae7a2a,2289,,,"[76.3, 5.9]",69199,58,,,,,2.738477,,Right Foot,,,,"[69.5, 8.8]",,Ground Pass,,7.392564,,,,,Francesca Kirby,4641.0,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Midfield,106,England Women's,865,['9a33bdd2-498c-4189-a0e5-fb81978a7ba8'],45,,,,,,,,,,,,,,,,,,England Women's,865,00:13:45.315,Pass,
,,,,,,,,,,,,,,,0.900373,,,,,,,,,,,,,,,85f1adb0-8f0e-40d9-8482-3d92d4d45fa3,2293,,,"[75.2, 5.9]",69199,58,,,,,-0.5404195,,Right Foot,,,,"[81.2, 2.3]",,Ground Pass,,6.9971423,,,,,Bethany Mead,15619.0,,,,,,,2,Regular Play,Francesca Kirby,4641.0,Left Center Midfield,106,England Women's,865,['ce3bfecd-a8a7-40c7-ae9c-abb9967c4f7f'],47,,,,,,,,,,,,,,,,,,England Women's,865,00:13:47.324,Pass,
,,,,,,,,,,,,,,,1.46479,,,,,,,,,,,,,,,d7643325-359a-4743-a795-e7ccfb8199ba,2296,,,"[82.5, 4.8]",69199,58,,,,,-3.083964,,Left Foot,,,,"[56.5, 3.3]",,Ground Pass,,26.043234,,,,,Demi Stokes,4651.0,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Midfield,106,England Women's,865,['3993f728-1fbe-4e1c-bf68-54c7ff00e3e3'],49,,,,,,,,,,,,,,,,,,England Women's,865,00:13:49.251,Pass,
,,,,,,,,,,,,,,,1.229909,,,,,,,,,,,,,,,081e252d-5f91-4475-b0b7-e9be679c5d01,2299,,,"[52.1, 10.7]",69199,58,,,,,2.1815224,,Left Foot,,,,"[42.3, 24.7]",,Ground Pass,,17.089178,,,,,Millie Bright,4642.0,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,106,England Women's,865,['f06ab25b-455c-4fd9-b7dd-63f5ae7cc36b'],52,,,,,,,,,,,,,,,,,,England Women's,865,00:13:52.248,Pass,
,,,,,,,,,,,,,,,2.167923,,,,,,,,,,,,,,,3737ce83-6b35-4220-b561-304a8ab96539,2302,,,"[41.1, 29.2]",69199,58,,,,,1.4767885,,Right Foot,,,,"[44.4, 64.2]",,Ground Pass,,35.155228,,,,,Stephanie Houghton,10185.0,,,,,,,2,Regular Play,Millie Bright,4642.0,Left Center Back,106,England Women's,865,['e6aea6a5-1975-42bc-b6e1-178c81a9c287'],55,,,,,,,,,,,,,,,,,,England Women's,865,00:13:55.109,Pass,
,,,,,,,,,,,,,,,1.154051,,,,,,,,,,,,,,,a569dda1-d559-4cda-9ba1-e957990b0587,2305,,,"[44.7, 64.0]",69199,58,,,,,0.5293171,,Right Foot,,,,"[64.7, 75.7]",,Ground Pass,,23.170887,,,,,Lucy Bronze,10178.0,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,106,England Women's,865,['7f502940-a8c2-45ab-9a2f-afa788b079b2'],58,,,,,,,,,,,,,,,,,,England Women's,865,00:13:58.118,Pass,
,,,,,,,,,,,,,,,1.140587,,,,,,,,,,,,,,,2f544099-8784-468b-a2c1-138362dff204,2308,,,"[64.7, 75.7]",69199,59,,,,,-1.5258267,,Right Foot,,,,"[65.6, 55.7]",,Ground Pass,,20.020239,,,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,106,England Women's,865,['ee26a1cd-60f1-40df-8a82-3811b7ed04f5'],0,,,,,,,,,,,,,,,,,,England Women's,865,00:14:00.229,Pass,
,,,,,,,,,,,,,,,1.708815,,,,,,,,,,,,,,,0d2c8897-3a5d-457b-9c54-e5fe9b994d66,2312,,,"[66.3, 56.5]",69199,59,,,,,0.69865984,,Right Foot,,,,"[88.8, 75.4]",,Low Pass,,29.38469,,,,,Nikita Parris,4654.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,106,England Women's,865,['581c9c0f-4b19-4139-a4ca-e39c3af40dac'],2,,,,,,,,,,,,,,,,,,England Women's,865,00:14:02.207,Pass,
,,,,,,,,,,,,,,,0.888724,,,,,,,,,,,,,,,a7cc9ea2-76a1-4927-b93e-636107c705b8,2315,,,"[101.4, 70.0]",69199,59,,,,,-1.5774188,82d19440-be7a-46c2-aa44-845d17e613ab,Right Foot,,,,"[101.3, 54.9]",,Ground Pass,,15.100331,,,,,Jill Scott,10172.0,True,,,,,,2,Regular Play,Nikita Parris,4654.0,Right Midfield,106,England Women's,865,['7eecea52-84b6-4227-b98b-5c67357e1649'],7,,,,,,,,,,,,,,,,,,England Women's,865,00:14:07.298,Pass,
,,,,,,,,,,,,,,,1.537035,,,,,,,,,,,,,,,da9cdea8-00e1-41ba-92b7-e7af05c86b8f,2322,,,"[120.0, 80.0]",69199,59,,,,,-1.8871561,2bf65400-a919-4499-9fb7-2ff053029a95,Right Foot,,,,"[112.7, 57.7]",,Ground Pass,,23.464441,,,,,Nikita Parris,4654.0,True,,,,,Corner,2,From Corner,Bethany Mead,15619.0,Left Midfield,107,England Women's,865,['42265733-394b-4ae6-aa31-db0c23c64fb0'],37,,,,,,,,,,,,,,,,,,England Women's,865,00:14:37.381,Pass,
,,,,,,,,,,,,,,,1.7388,,,,,,,,,,,,,,,2ff65409-39e0-4ac9-b33d-b223ade579cb,2328,,,"[7.0, 36.1]",69199,59,,True,,,0.13719244,,Right Foot,,,,"[33.8, 39.8]",,Low Pass,,27.054205,,,,,Ingrid Syrstad Engen,24374.0,,,,,,Goal Kick,2,From Goal Kick,Ingrid Hjelmseth,10394.0,Goalkeeper,108,Norway Women's,852,['a989b04c-2bed-4c7c-a7df-d716bb078493'],55,,,,,,,,,,,,,,,,,,Norway Women's,852,00:14:55.989,Pass,
,,,,,,,,,,,,,,,1.778187,,,,,,,,,,,,,,,4193fb71-ee10-487e-88ed-3380c88237eb,2331,,,"[35.8, 40.8]",69199,59,,,,,2.1639097,,Right Foot,,,,"[26.7, 54.3]",,Low Pass,,16.280663,,,,,Maren Nævdal Mjelde,10395.0,,,,,,,2,From Goal Kick,Ingrid Syrstad Engen,24374.0,Left Defensive Midfield,108,Norway Women's,852,"['3c332238-0eec-47c3-96d7-490bcfd7c0d9', '822fa0a6-e167-4d4a-9fb9-bcc36ec4a72f']",58,,,,,,,,,,,,,,,,,,Norway Women's,852,00:14:58.274,Pass,True
,,,,,,,,,,,,,,,1.136224,,,,,,,,,,,,,,,f2f58d76-e231-4f47-ac29-8a5e4eca3bb8,2334,,,"[44.0, 65.7]",69199,60,,,,,0.60916346,,Left Foot,,,,"[56.9, 74.7]",,Ground Pass,,15.729272,,,,,Ingrid Moe Wold,10382.0,,,,,,,2,From Goal Kick,Maren Nævdal Mjelde,10395.0,Right Center Back,108,Norway Women's,852,['d23d39a2-cc1f-489c-9c6d-d847a854f665'],7,,,,,,,,,,,,,,,,,,Norway Women's,852,00:15:07.082,Pass,
,,,,,,,,,,,,,,,0.997143,,,,,,,,,,,,,,,a25c2147-336c-4fca-abf4-990c8f4fa413,2338,,,"[64.0, 75.9]",69199,60,,,,,-2.4862578,,Right Foot,,,,"[50.6, 65.6]",,Ground Pass,,16.901184,,,,,Maren Nævdal Mjelde,10395.0,,,,,,,2,From Goal Kick,Ingrid Moe Wold,10382.0,Right Back,108,Norway Women's,852,['d95ba3d0-beaf-4925-b098-ae3efda1f791'],11,,,,,,,,,,,,,,,,,,Norway Women's,852,00:15:11.624,Pass,
,,,,,,,,,,,,,,,2.084066,,,,,,,,,,,,,,,4c897502-c75e-4e33-8904-290ffcbc39c7,2341,,,"[52.5, 55.4]",69199,60,,,,,-1.6046816,,Right Foot,,,,"[51.1, 14.1]",,Low Pass,,41.323723,,,,,Kristine Minde,10393.0,,,True,,,,2,From Goal Kick,Maren Nævdal Mjelde,10395.0,Right Center Back,108,Norway Women's,852,['21a779a3-1ab4-49c6-9ee0-6ffd1a3d580f'],15,,,,,,,,,,,,,,,,,,Norway Women's,852,00:15:15.273,Pass,
,,,,,,,,,,,,,,,1.926881,,,,,,,,,,,,,,,4a0309fe-1281-4471-8c08-4c25ce10e23c,2344,,,"[66.0, 13.9]",69199,60,,,,,2.4566724,,Left Foot,,,,"[45.8, 30.4]",,Ground Pass,,26.082369,,,,,Maria Thorisdottir,4636.0,,,,,,,2,From Goal Kick,Kristine Minde,10393.0,Left Back,108,Norway Women's,852,['b57108cc-ea9b-4b5f-b6b7-05c9ecda2b09'],20,,,,,,,,,,,,,,,,,,Norway Women's,852,00:15:20.433,Pass,
,,,,,,,,,,,,,,,1.080781,,,,,,,,,,,,,,,90ff6682-213e-4914-a354-58f650b3f5a5,2347,,,"[45.8, 30.4]",69199,60,,,,,1.3258177,,Right Foot,,,,"[51.1, 51.6]",,Ground Pass,,21.852459,,,,,Maren Nævdal Mjelde,10395.0,,,,,,,2,From Goal Kick,Maria Thorisdottir,4636.0,Left Center Back,108,Norway Women's,852,['e8883eff-eaaf-4a81-8087-e0dfc606bef0'],23,,,,,,,,,,,,,,,,,,Norway Women's,852,00:15:23.779,Pass,
,,,,,,,,,,,,,,,3.2981,,,,,,,,,,,,,,,5434442e-1029-4261-9d9e-4ded01d297bd,2351,,,"[54.3, 54.9]",69199,60,,,,,-0.3440212,db03123e-c584-43b5-a261-0ab9af451293,Right Foot,,,,"[105.1, 36.7]",,High Pass,,53.961838,,,,,Isabell Herlovsen,13479.0,True,,,,,,2,From Goal Kick,Maren Nævdal Mjelde,10395.0,Right Center Back,108,Norway Women's,852,"['a300248f-1c03-47ac-809f-6e8509a866e5', 'ba76e890-64ba-4106-95f5-d9c5e2c44c72']",27,,,,,,,,,,,,,,,,,,Norway Women's,852,00:15:27.076,Pass,True
,,,,,,,,,,,,,,,1.8314,,,,,,,,,,,,,,,0fe21954-ee74-49e2-94d3-4950564042d4,2358,,,"[120.0, 80.0]",69199,61,,,,,-1.6272335,,Left Foot,,,,"[118.0, 44.6]",,High Pass,True,35.45645,,,Incomplete,,,,,,,Inswinging,,Corner,2,From Corner,Guro Reiten,10514.0,Right Midfield,109,Norway Women's,852,['363cb5fa-df1a-44c3-95bb-66261d404023'],2,,,,,,,,,,,,,,,,,,Norway Women's,852,00:16:02.614,Pass,
,,,,,,,,,,,,,,,1.9737,,,,,,,,,,,,,,,e00ce420-79f4-4784-b742-2592987d6895,2361,,,"[7.8, 25.2]",69199,61,,,,,0.0,,Head,,,,"[32.2, 25.2]",,High Pass,,24.4,,,Incomplete,,,,,,,,,Recovery,2,From Corner,Keira Walsh,4658.0,Center Defensive Midfield,109,Norway Women's,852,['53c4b61b-c1a9-457b-aaf2-7498ba973888'],7,,,,,,,,,,,,,,,,,,England Women's,865,00:16:07.746,Pass,
,,,,,,,,,,,,,,,0.7157,,,,,,,,,,,,,,,53c4b61b-c1a9-457b-aaf2-7498ba973888,2362,,,"[87.9, 54.9]",69199,61,,,,,0.23974311,,Head,,,,"[96.9, 57.1]",,Low Pass,,9.264988,,,Incomplete,,,,,,,,,Recovery,2,From Corner,Ingrid Moe Wold,10382.0,Right Back,109,Norway Women's,852,"['0cdac98f-6da0-4478-984d-9abc026f968b', 'e00ce420-79f4-4784-b742-2592987d6895']",9,,,,,,,,,,,,,,,,,,Norway Women's,852,00:16:09.719,Pass,
,,,,,,,,,,,,,,,1.8256,,,,,,,,,,,,,,,0cdac98f-6da0-4478-984d-9abc026f968b,2363,,,"[23.2, 23.0]",69199,61,,,,,-0.9648423,,Left Foot,,,,"[32.0, 10.3]",,High Pass,,15.45089,,,Incomplete,,,,,,,,,Recovery,2,From Corner,Francesca Kirby,4641.0,Left Center Midfield,109,Norway Women's,852,"['53c4b61b-c1a9-457b-aaf2-7498ba973888', '965c3680-3d22-46b5-8a66-6e3ce938840c']",10,,,,,,,,,,,,,,,,,,England Women's,865,00:16:10.435,Pass,
,,,,,,,,,,,,,,,2.9196,,,,,,,,,,,,,,,965c3680-3d22-46b5-8a66-6e3ce938840c,2364,,,"[88.1, 69.8]",69199,61,,,,,0.82109725,,Head,,,,"[93.5, 75.6]",,High Pass,,7.924645,,,,,Caroline Graham Hansen,10386.0,,,,,,Recovery,2,From Corner,Ingrid Moe Wold,10382.0,Right Back,109,Norway Women's,852,"['0cdac98f-6da0-4478-984d-9abc026f968b', 'bc2b7df0-ab11-4d3d-8598-03e827925296']",12,,,,,,,,,,,,,,,,,,Norway Women's,852,00:16:12.261,Pass,
,,,,,,,,,,,,,,,1.092871,,,,,,,,,,,,,,,7d9ee4b5-5143-4187-80c2-1bce979b4479,2372,,,"[17.8, 13.0]",69199,61,,,,,-2.782822,,Right Foot,,,,"[6.6, 8.8]",,Ground Pass,,11.961605,,,,,Demi Stokes,4651.0,,,,,,,2,From Corner,Bethany Mead,15619.0,Left Midfield,109,Norway Women's,852,"['3690d5e4-9922-43d7-9eae-7516af97f935', '99d62bbe-22cd-4ebb-92a5-25e1d1e8b72b']",16,,,,,,,,,,,,,,,,,,England Women's,865,00:16:16.837,Pass,True
,,,,,,,,,,,,,,,2.4436,,,,,,,,,,,,,,,059580d8-98cf-473d-8c14-0581f03c6a13,2375,,,"[7.3, 8.8]",69199,61,,,,,0.28789017,,Left Foot,,,,"[48.5, 21.0]",,High Pass,,42.96836,,,Incomplete,,,,,,,,,,2,From Corner,Demi Stokes,4651.0,Left Back,109,Norway Women's,852,['02b741d0-0075-4c08-aa74-590f51f8c572'],18,,,,,,,,,,,,,,,,,,England Women's,865,00:16:18.010,Pass,
,,,,,,,,,,,,,,,0.908592,,,,,,,,,,,,,,,02b741d0-0075-4c08-aa74-590f51f8c572,2376,,,"[71.6, 59.1]",69199,61,,,,,0.18280989,,Head,,,,"[83.5, 61.3]",,Low Pass,,12.101653,,,Incomplete,,Ingrid Syrstad Engen,24374.0,,,,,,Recovery,2,From Corner,Maren Nævdal Mjelde,10395.0,Right Center Back,109,Norway Women's,852,"['059580d8-98cf-473d-8c14-0581f03c6a13', 'a8f8e002-b5c9-460a-a763-e5fdf6f0566c', 'dfff83ff-7839-4e79-90f7-f6c6e34221a2']",20,,,,,,,,,,,,,,,,,,Norway Women's,852,00:16:20.453,Pass,
,,,,,,,,,,,,,,,4.346076,,,,,,,,,,,,,,,db77710a-e1e1-4a48-a85f-0f8294a126e3,2379,,,"[34.6, 14.8]",69199,61,,,,,-0.29665676,,Right Foot,,,,"[80.4, 0.8]",,Low Pass,,47.89196,,,Out,,Bethany Mead,15619.0,,,,,,Recovery,2,From Corner,Keira Walsh,4658.0,Center Defensive Midfield,109,Norway Women's,852,['09c3595e-1363-4d90-a823-1d67d98757b7'],23,,,,,,,,,,,,,,,,,,England Women's,865,00:16:23.182,Pass,
,,,,,,,,,,,,,,,1.024505,,,,,,,,,,,,,,,96a82649-fd62-433d-8cab-0a3802de54b5,2381,,,"[42.9, 80.0]",69199,61,,True,,,-1.3691545,,,,,,"[46.6, 61.9]",,Low Pass,,18.474306,,,,,Maren Nævdal Mjelde,10395.0,,,,,,Throw-in,2,From Throw In,Ingrid Moe Wold,10382.0,Right Back,110,Norway Women's,852,['7beb026e-0f74-42a6-891a-37e9a5d7c939'],37,,,,,,,,,,,,,,,,,,Norway Women's,852,00:16:37.990,Pass,
,,,,,,,,,,,,,,,1.655122,,,,,,,,,,,,,,,0f6e94a0-113c-4a27-9095-ae5b3512d540,2383,,,"[50.5, 54.0]",69199,61,,True,,,-1.4419369,,Right Foot,,,,"[55.1, 18.5]",,Low Pass,,35.796787,,,,,Kristine Minde,10393.0,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Center Back,110,Norway Women's,852,['c8c59cae-bafd-42e9-9f3b-6738e8b24127'],39,,,,,,,,,,,,,,,,,,Norway Women's,852,00:16:39.878,Pass,
,,,,,,,,,,,,,,,1.807843,,,,,,,,,,,,,,,5baeea79-eba1-4f72-b696-1f6f86dd1818,2385,,,"[55.1, 16.2]",69199,61,,,,,2.223643,,Left Foot,,,,"[44.7, 29.8]",,Ground Pass,,17.120749,,,,,Maria Thorisdottir,4636.0,,,,,,,2,From Throw In,Kristine Minde,10393.0,Left Back,110,Norway Women's,852,['cbd13bf7-2d48-4d5c-9491-4ecafc556131'],43,,,,,,,,,,,,,,,,,,Norway Women's,852,00:16:43.609,Pass,
,,,,,,,,,,,,,,,0.5284,,,,,,,,,,,,,,,65e8870a-5f96-4300-b448-ace356958aa8,2389,,,"[50.9, 25.3]",69199,61,,,,,-0.020615635,,Right Foot,,,,"[70.3, 24.9]",,Low Pass,,19.404123,,,Incomplete,,Karina Sævik,25728.0,,,,,,,2,From Throw In,Maria Thorisdottir,4636.0,Left Center Back,110,Norway Women's,852,"['13a3691c-fc80-4223-b5cb-e9563e8dc47b', '23b96b1b-c890-4b5a-9617-7daf3ee470e1', 'c99d4bb6-f974-46ba-a982-99c874ee02e5']",47,,,,,,,,,,,,,,,,,,Norway Women's,852,00:16:47.746,Pass,True
,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,d391cc1c-bebc-493a-9a3c-104f875e1633,2393,,,"[53.9, 64.2]",69199,61,,,,,-1.2167989,,Left Foot,,,,"[55.6, 59.6]",,Low Pass,,4.90408,,,,,Ellen White,10180.0,,,,,,Recovery,2,Regular Play,Nikita Parris,4654.0,Right Midfield,111,England Women's,865,"['a1e53cab-bb17-4603-acd5-5b204767249c', 'c382ab74-cac3-4053-ade3-db0e00e2f9cb']",49,,,,,,,,,,,,,,,,,,England Women's,865,00:16:49.381,Pass,True
,,,,,,,,,,,,,,,2.026399,,,,,,,,,,,,,,,74227126-6d7a-40f5-bebd-2de8bb197166,2396,,,"[57.5, 60.2]",69199,61,,,,,0.5342695,,Right Foot,,,,"[69.5, 67.3]",,Ground Pass,,13.943099,,,,,Nikita Parris,4654.0,,,,,,,2,Regular Play,Ellen White,10180.0,Center Forward,111,England Women's,865,['3e4b15ed-7a50-4359-99d3-c6cc5d4961a8'],50,,,,,,,,,,,,,,,,,,England Women's,865,00:16:50.346,Pass,
,,,,,,,,,,,,,,,0.9501,,,,,,,,,,,,,,,7bbf8d41-a5be-4932-9864-63662a390c0d,2399,,,"[87.1, 71.9]",69199,61,,,,,-0.9174379,,Right Foot,,,,"[98.2, 57.4]",,Low Pass,,18.260887,,,Incomplete,,Jill Scott,10172.0,,,,,,,2,Regular Play,Nikita Parris,4654.0,Right Midfield,111,England Women's,865,"['a051c173-700d-40fa-a96f-5cd6b0e4fc5a', 'c2278ba8-9e1b-4f0c-a0d2-a2441b423855']",54,,,,,,,,,,,,,,,,,,England Women's,865,00:16:54.631,Pass,
,,,,,,,,,,,,,,,3.019546,,,,,,,,,,,,,,,8c91b815-d447-46ff-b769-5e0c5a3c2f0e,2402,,,"[4.5, 22.7]",69199,61,,,,,-1.4214736,,Left Foot,,,,"[6.2, 11.4]",,Ground Pass,,11.42716,,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Ingrid Syrstad Engen,24374.0,Left Defensive Midfield,111,England Women's,865,['6d1be97a-326a-4aaf-8ef5-21aac756a2cf'],57,,,,,,,,,,,,,,,,,,Norway Women's,852,00:16:57.792,Pass,
,,,,,,,,,,,,,,,1.641291,,,,,,,,,,,,,,,e4483c4f-7ad7-4772-8f40-85d8dd21fbc0,2405,,,"[112.8, 73.1]",69199,62,,,,,-2.6735592,,Right Foot,,,,"[94.6, 63.9]",,Ground Pass,,20.393137,,,,,Lucy Bronze,10178.0,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,111,England Women's,865,['b9beba59-0024-46c4-8576-7d993dffa08d'],2,,,,,,,,,,,,,,,,,,England Women's,865,00:17:02.871,Pass,
,,,,,,,,,,,,,,,1.278309,,,,,,,,,,,,,,,a5060faa-4085-4e0e-bedc-eb9b78a8a0b9,2408,,,"[94.3, 63.4]",69199,62,,,,,3.1415927,,Right Foot,,,,"[83.2, 63.4]",,Ground Pass,,11.1,,,,,Stephanie Houghton,10185.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,111,England Women's,865,['af8b7c40-9bda-4485-b23f-600760910a67'],5,,,,,,,,,,,,,,,,,,England Women's,865,00:17:05.564,Pass,
,,,,,,,,,,,,,,,0.960196,,,,,,,,,,,,,,,cff11b6c-e085-4e73-8ebd-331c299b8bb4,2411,,,"[78.4, 62.9]",69199,62,,,,,-0.7378151,,Right Foot,,,,"[87.2, 54.9]",,Ground Pass,,11.892855,,,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,111,England Women's,865,['6afc948c-a6ea-433d-9070-a129b12c60f7'],7,,,,,,,,,,,,,,,,,,England Women's,865,00:17:07.822,Pass,
,,,,,,,,,,,,,,,0.734723,,,,,,,,,,,,,,,16c4ea56-8fa9-40a3-bb4a-47b48080da4b,2414,,,"[87.2, 55.7]",69199,62,,,,,1.354246,,Right Foot,,,,"[89.4, 65.7]",,Ground Pass,,10.2391405,,,,,Lucy Bronze,10178.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,111,England Women's,865,['4c978ffc-1f6f-48c9-a43c-399de7515947'],8,,,,,,,,,,,,,,,,,,England Women's,865,00:17:08.808,Pass,
,,,,,,,,,,,,,,,2.033335,,,,,,,,,,,,,,,6ffe1680-140d-4335-bb07-e8a77905792e,2417,,,"[85.8, 68.0]",69199,62,,,,,-2.7695248,,Right Foot,,,,"[65.3, 60.0]",,Ground Pass,,22.005682,,,,,Stephanie Houghton,10185.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,111,England Women's,865,['9cfbd188-5bcf-40e6-9652-6cf23734d688'],11,,,,,,,,,,,,,,,,,,England Women's,865,00:17:11.427,Pass,
,,,,,,,,,,,,,,,1.411287,,,,,,,,,,,,,,,ae91cd5e-5570-47cc-894a-c78a9a81f840,2421,,,"[68.1, 64.8]",69199,62,,,,,-0.14131123,,Right Foot,,,,"[92.0, 61.4]",,Low Pass,,24.140629,,,,,Nikita Parris,4654.0,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,111,England Women's,865,['e75cb9ce-c79c-4226-adb8-6ec418979b2a'],14,,,,,,,,,,,,,,,,,,England Women's,865,00:17:14.433,Pass,
,,,,,,,,,,,,,,,1.67923,,,,,,,,,,,,,,,480722bd-8c84-449f-831b-54eaede363ca,2424,,,"[92.2, 61.4]",69199,62,,,,,-1.2835149,,Right Foot,,,,"[94.8, 52.6]",,Low Pass,,9.176056,,,,,Jill Scott,10172.0,,,,,,,2,Regular Play,Nikita Parris,4654.0,Right Midfield,111,England Women's,865,['be3ccabd-b172-453e-afcc-952d3cfa4988'],15,,,,,,,,,,,,,,,,,,England Women's,865,00:17:15.884,Pass,
,,,,,,,,,,,,,,,1.650519,,,,,,,,,,,,,,,44784aab-1def-40d6-8f97-baccfbe05620,2428,,,"[98.5, 54.5]",69199,62,,,,,0.9879395,,Right Foot,,,,"[107.4, 68.0]",,Ground Pass,,16.169725,,,,,Lucy Bronze,10178.0,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,111,England Women's,865,['91d01666-1fe2-40b8-acc0-81098994188e'],21,,,,,,,,,,,,,,,,,,England Women's,865,00:17:21.101,Pass,
,,,,,,,,,,,,,,,1.649775,,,,,,,,,,,,,,,d03374a0-2917-420a-bcf8-1b49130c2be6,2432,,,"[107.6, 67.1]",69199,62,,,,,-1.3205957,,Right Foot,True,,,"[114.5, 40.1]",,High Pass,,27.867723,,,Incomplete,,Jill Scott,10172.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,111,England Women's,865,"['4e423169-9a10-4d8a-ae43-edbfbd950992', 'da77fd67-aae8-4bec-8bdd-6d8bc433cfc1']",23,,,,,,,,,,,,,,,,,,England Women's,865,00:17:23.056,Pass,
,,,,,,,,,,,,,,,1.474493,,,,,,,,,,,,,,,069ebd4d-943e-4bfc-8e2a-5ee894723ea1,2436,,,"[17.4, 46.3]",69199,62,,,,,-1.5707964,,Keeper Arm,,,,"[17.4, 32.3]",,Ground Pass,,14.0,,,,,Maria Thorisdottir,4636.0,,,,,,,2,From Keeper,Ingrid Hjelmseth,10394.0,Goalkeeper,112,Norway Women's,852,['e9b75565-87dd-41b6-9fa0-364cbf44764c'],33,,,,,,,,,,,,,,,,,,Norway Women's,852,00:17:33.033,Pass,
,,,,,,,,,,,,,,,1.599696,,,,,,,,,,,,,,,5d5efcf5-4e3b-4464-afcf-6bf79c5ff655,2439,,,"[19.6, 31.3]",69199,62,,,,,-0.07304057,,Right Foot,,,,"[31.9, 30.4]",,Ground Pass,,12.332883,,,,,Vilde Bøe Risa,25466.0,,,,,,,2,From Keeper,Maria Thorisdottir,4636.0,Left Center Back,112,Norway Women's,852,['48502787-7425-4fca-9efc-567c79eb605c'],35,,,,,,,,,,,,,,,,,,Norway Women's,852,00:17:35.484,Pass,
,,,,,,,,,,,,,,,1.576272,,,,,,,,,,,,,,,0d701245-0844-4a36-90b6-00390b68b83a,2443,,,"[35.6, 28.1]",69199,62,,,,,-1.4866076,,Right Foot,,,,"[37.6, 4.4]",,Ground Pass,,23.784239,,,,,Kristine Minde,10393.0,,,,,,,2,From Keeper,Vilde Bøe Risa,25466.0,Right Defensive Midfield,112,Norway Women's,852,['42294116-3fae-460d-acf9-dfd7fc407dbe'],39,,,,,,,,,,,,,,,,,,Norway Women's,852,00:17:39.794,Pass,
,,,,,,,,,,,,,,,0.797401,,,,,,,,,,,,,,,3c7061ea-adfe-48f5-85b1-6e4ea72217d8,2446,,,"[37.6, 4.4]",69199,62,,,,,1.1364291,,Left Foot,,,,"[42.1, 14.1]",,Ground Pass,,10.692988,,,,,Vilde Bøe Risa,25466.0,,,,,,,2,From Keeper,Kristine Minde,10393.0,Left Back,112,Norway Women's,852,['ef3f429c-a2de-48c1-931d-c7cb4c0117bb'],42,,,,,,,,,,,,,,,,,,Norway Women's,852,00:17:42.998,Pass,
