ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.174932,,,,,,,,,,,,,c529629b-c623-45da-88ed-28c3d76dc1c0,1220,,,"[28.7, 5.1]",69205,36,,,,1.8313987,,Left Foot,,,,"[22.7, 27.6]",,Ground Pass,,23.286263,,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,1,From Goal Kick,Merel van Dongen,25659.0,Left Back,63,Netherlands Women's,851,['cc31ed36-41cc-49a7-b5a8-10058056d0b7'],18,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:36:18.966,Pass,
,,,,,,,,,,,,,,,,,2.704258,,,,,,,,,,,,,22177704-0a9b-4fd2-820b-285ba9b92e76,1223,,,"[26.1, 30.7]",69205,36,,,,1.0336151,,Right Foot,,,,"[53.2, 76.2]",,High Pass,,52.95904,,,,,Desiree van Lunteren,10657.0,,,True,,,,1,From Goal Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,63,Netherlands Women's,851,['95eaeed1-740a-4d01-9053-a74c1c58e96b'],22,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:36:22.676,Pass,
,,,,,,,,,,,,,,,,,1.180985,,,,,,,,,,,,,94f3f08a-99c5-4a0d-b283-839b1f8e470c,1226,,,"[57.1, 76.1]",69205,36,,,,-0.45706877,,Right Foot,,,,"[75.4, 67.1]",,Ground Pass,,20.393381,,,,,Jackie Groenen,10654.0,,,,,,,1,From Goal Kick,Desiree van Lunteren,10657.0,Right Back,63,Netherlands Women's,851,['281c1b83-c6e1-44ad-9a09-5e8a97c9b1a5'],27,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:36:27.083,Pass,
,,,,,,,,,,,,,,,,,0.902525,,,,,,,,,,,,,1c254b0f-22c4-417e-baf0-e960a98ff82d,1230,,,"[82.1, 74.5]",69205,36,,,,-0.028161567,,Right Foot,,,,"[96.3, 74.1]",,Ground Pass,,14.205632,,,,,Shanice van de Sanden,10648.0,,,,,,,1,From Goal Kick,Jackie Groenen,10654.0,Right Center Midfield,63,Netherlands Women's,851,"['7fe3f283-4f4a-48c2-befb-c112d7867099', '82e4106a-91ea-4b74-b502-b6461a366b3c']",30,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:36:30.498,Pass,True
,,,,,,,,,,,,,,,,,0.521001,,,,,,,,,,,,,0863d74c-9d98-4a99-b24e-1732a4fa5a7f,1234,,,"[93.2, 56.5]",69205,36,,,,-0.6171914,,Left Foot,,,,"[96.3, 54.3]",,Ground Pass,,3.8013155,,,Incomplete,,Vivianne Miedema,15623.0,,,,,,,1,From Goal Kick,Shanice van de Sanden,10648.0,Right Wing,63,Netherlands Women's,851,"['34d00aa3-9dd2-4aad-95df-038856c12b8b', '479aea9b-f077-4fc6-90c5-588cc620adb9', '4c0336ec-680f-458c-882e-9a3e22819ebd']",34,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:36:34.063,Pass,True
,,,,,,,,,,,,,,,,,1.059073,,,,,,,,,,,,,3ef72c40-f020-4510-9792-94a8e3925482,1237,,,"[94.1, 54.6]",69205,36,,,,-2.5025098,,Right Foot,,,,"[83.2, 46.5]",,Ground Pass,,13.5801325,,,,,Sherida Spitse,10645.0,,,,,,Recovery,1,From Goal Kick,Shanice van de Sanden,10648.0,Right Wing,63,Netherlands Women's,851,['20c61d4d-3f58-4402-9f30-6bfafec2a2ec'],35,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:36:35.464,Pass,
,,,,,,,,,,,,,,,,,3.184763,,,,,,,,,,,,,52e77b9f-0ff1-47d7-a543-f0035c6dafdc,1240,,,"[87.0, 46.9]",69205,36,,,,-0.951635,88b88b56-b9a1-4b66-809d-5665d51dec4c,Right Foot,,,,"[111.8, 12.1]",,High Pass,,42.73266,,,,,Lieke Martens,10649.0,True,,,,,,1,From Goal Kick,Sherida Spitse,10645.0,Center Defensive Midfield,63,Netherlands Women's,851,['b687a249-1ebf-4987-a0de-f174977af7c1'],37,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:36:37.356,Pass,
,,,,,,,,,,,,,,,,,2.418752,,,,,,,,,,,,,4765fd92-baaa-46cc-854f-cedf3d51e9a3,1247,,,"[8.6, 46.4]",69205,36,,,,1.3845197,,Keeper Arm,,,,"[13.5, 72.4]",,Ground Pass,,26.457703,,,,,Sara Gama,10366.0,,,,,,,1,From Keeper,Laura Giuliani,10218.0,Goalkeeper,64,Italy Women's,855,['33649636-3b68-42af-b96d-45bcea1bceb9'],56,,,,,,,,,,,,,,,,,Italy Women's,855,00:36:56.640,Pass,
,,,,,,,,,,,,,,,,,1.460748,,,,,,,,,,,,,eb9e3d36-5611-4955-8ba6-61070bd78fe5,1251,,,"[25.1, 76.1]",69205,37,,,,-0.22101322,,Right Foot,,,,"[56.7, 69.0]",,Low Pass,,32.387806,,,Incomplete,,,,,,,,,,1,From Keeper,Sara Gama,10366.0,Right Center Back,64,Italy Women's,855,['d21a39b5-223e-462b-9a54-4026c7078845'],1,,,,,,,,,,,,,,,,,Italy Women's,855,00:37:01.784,Pass,
,,,,,,,,,,,,,,,,,2.604632,,,,,,,,,,,,,abf3186b-8a68-4ebc-b6f7-0c411fdf6716,1255,,,"[61.4, 8.2]",69205,37,,,,1.5253731,,Left Foot,,,,"[62.6, 34.6]",,Ground Pass,,26.42726,,,,,Jackie Groenen,10654.0,,,,,,,1,Regular Play,Merel van Dongen,25659.0,Left Back,65,Netherlands Women's,851,"['0bb17a9d-60b7-4068-8a22-1e34d4cc5857', 'ff997f56-cde9-4029-a2dc-cf41ea393893']",4,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:37:04.803,Pass,True
,,,,,,,,,,,,,,,,,2.041963,,,,,,,,,,,,,3a1a102f-282c-4d03-b1fd-461c1a5cf485,1259,,,"[63.9, 39.1]",69205,37,,,,1.5191182,,Right Foot,,,,"[65.4, 68.1]",,Ground Pass,,29.038767,,,,,Desiree van Lunteren,10657.0,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Right Center Midfield,65,Netherlands Women's,851,['866e8cf6-1b72-4d35-a2bc-e495ad2bb1af'],8,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:37:08.154,Pass,
,,,,,,,,,,,,,,,,,1.101394,,,,,,,,,,,,,7a34b94b-f0e2-4e1f-b0d3-2b65686c95d0,1262,,,"[82.1, 75.5]",69205,37,,,,0.20202516,,Right Foot,,,,"[90.4, 77.2]",,Ground Pass,,8.472308,,,,,Shanice van de Sanden,10648.0,,,,,,,1,Regular Play,Desiree van Lunteren,10657.0,Right Back,65,Netherlands Women's,851,['847d62dd-b702-4104-93db-6ea349f724d7'],16,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:37:16.618,Pass,
,,,,,,,,,,,,,,,,,2.995819,,,,,,,,,,,,,2f05ac4f-7369-4864-9909-9209de7789f0,1265,,,"[92.3, 76.1]",69205,37,,,,-0.50749516,,Right Foot,,,,"[113.7, 64.2]",,Ground Pass,,24.486118,,,,,Desiree van Lunteren,10657.0,,,,,,,1,Regular Play,Shanice van de Sanden,10648.0,Right Wing,65,Netherlands Women's,851,['763ee403-89ef-4d3e-81eb-3eccbc894e1a'],18,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:37:18.229,Pass,
,,,,,,,,,,,,,,,,,1.048342,,,,,,,,,,,,,25bfa4a3-5087-460e-8362-96923820ad42,1268,,,"[114.5, 63.9]",69205,37,,,,-1.4590684,,Right Foot,True,,,"[116.8, 43.4]",,Ground Pass,,20.62862,,,Incomplete,,Vivianne Miedema,15623.0,,,,,,,1,Regular Play,Desiree van Lunteren,10657.0,Right Back,65,Netherlands Women's,851,"['4b62423b-363f-4993-816a-d6f75364af20', 'cdc3ed1f-572d-4343-83c3-4c7333488e07']",21,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:37:21.364,Pass,
,,,,,,,,,,,,,,,,,1.889783,,,,,,,,,,,,,80482505-951f-44b3-b273-41345be19d0b,1272,,,"[12.3, 43.4]",69205,37,,,,-1.4121411,,Keeper Arm,,,,"[14.7, 28.4]",,Ground Pass,,15.190786,,,,,Elena Linari,10208.0,,,,,,,1,From Keeper,Laura Giuliani,10218.0,Goalkeeper,66,Italy Women's,855,['d5155a73-e956-49d2-a997-db66fcf5d6f3'],35,,,,,,,,,,,,,,,,,Italy Women's,855,00:37:35.071,Pass,
,,,,,,,,,,,,,,,,,1.406291,,,,,,,,,,,,,c9859133-96c5-40d6-8c95-13af92f9c0e4,1275,,,"[16.1, 26.1]",69205,37,,,,0.65027493,,Left Foot,,,,"[34.9, 40.4]",,Ground Pass,,23.620543,,,,,Manuela Giugliano,10228.0,,,,,,,1,From Keeper,Elena Linari,10208.0,Left Center Back,66,Italy Women's,855,['4ec78cdf-f6f1-4258-a8ca-ecb4249e7f83'],37,,,,,,,,,,,,,,,,,Italy Women's,855,00:37:37.885,Pass,
,,,,,,,,,,,,,,,,,3.254083,,,,,,,,,,,,,cd9cf017-2a06-435f-8b29-aafde1eacb03,1279,,,"[36.3, 40.1]",69205,37,,,,-0.7469079,,Right Foot,,,,"[78.1, 1.4]",,Low Pass,,56.964287,,,,,Valentina Giacinti,25541.0,,,,,,,1,From Keeper,Manuela Giugliano,10228.0,Left Center Midfield,66,Italy Women's,855,['4c596fae-59e6-4153-9e77-159e60a9cffd'],40,,,,,,,,,,,,,,,,,Italy Women's,855,00:37:40.588,Pass,
,,,,,,,,,,,,,,,,,2.970423,,,,,,,,,,,,,ef3a2b22-25f1-4a07-ba9d-37ecf257660a,1283,,,"[42.3, 80.0]",69205,37,,,,-2.361542,,,,,,"[23.5, 61.4]",,Low Pass,,26.44617,,,,,Stephanie van der Gragt,10647.0,,,,,,Throw-in,1,From Throw In,Desiree van Lunteren,10657.0,Right Back,67,Netherlands Women's,851,['f9ee6279-8d0e-4f62-9625-5de15b51b679'],53,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:37:53.723,Pass,
,,,,,,,,,,,,,,,,,3.692346,,,,,,,,,,,,,de5103b0-7c79-4c18-8773-a05b36069989,1286,,,"[29.2, 58.6]",69205,37,,,,-1.5459052,,Right Foot,,,,"[30.4, 10.4]",,Ground Pass,,48.214935,,,,,Merel van Dongen,25659.0,,,True,,,,1,From Throw In,Stephanie van der Gragt,10647.0,Right Center Back,67,Netherlands Women's,851,['6d1af70a-6421-4720-bafd-e241e69765ca'],58,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:37:58.032,Pass,
,,,,,,,,,,,,,,,,,1.406071,,,,,,,,,,,,,8cf7e4ce-938b-4a4c-b4cf-c01c1c234abb,1289,,,"[40.6, 14.2]",69205,38,,,,2.2096026,,Left Foot,,,,"[27.9, 31.3]",,Ground Pass,,21.300234,,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,1,From Throw In,Merel van Dongen,25659.0,Left Back,67,Netherlands Women's,851,['441e9017-a21b-48df-8a11-2a710b885eee'],4,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:38:04.163,Pass,
,,,,,,,,,,,,,,,,,2.095528,,,,,,,,,,,,,a628e621-96ae-4cf0-aa3e-3e71bce29a8e,1292,,,"[30.7, 36.3]",69205,38,,,,1.1762476,,Left Foot,,,,"[42.9, 65.6]",,Ground Pass,,31.738462,,,,,Stephanie van der Gragt,10647.0,,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,67,Netherlands Women's,851,['cbbfd2ed-89e3-4cbc-bb55-9132673c0795'],7,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:38:07.896,Pass,
,,,,,,,,,,,,,,,,,1.318079,,,,,,,,,,,,,c6a614ce-5225-4e8a-a6ec-186c741e0f93,1296,,,"[45.8, 69.1]",69205,38,,,,0.62097675,,Right Foot,,,,"[58.8, 78.4]",,Ground Pass,,15.984055,,,,,Desiree van Lunteren,10657.0,,,,,,,1,From Throw In,Stephanie van der Gragt,10647.0,Right Center Back,67,Netherlands Women's,851,['be2d4014-9cc2-4a60-85a9-83208a7d222c'],11,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:38:11.171,Pass,
,,,,,,,,,,,,,,,,,1.236819,,,,,,,,,,,,,56e7ece9-407b-41e8-a97f-b34e84aaf280,1299,,,"[63.6, 78.7]",69205,38,,,,-0.045944657,,Right Foot,,,,"[81.0, 77.9]",,Ground Pass,,17.41838,,,,,Shanice van de Sanden,10648.0,,,,,,,1,From Throw In,Desiree van Lunteren,10657.0,Right Back,67,Netherlands Women's,851,['3a0f3b52-e7af-4867-9834-0f05db1ebdc5'],14,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:38:14.552,Pass,
,,,,,,,,,,,,,,,,,3.675902,,,,,,,,,,,,,e351ad8c-c375-47a8-92dc-e8d3b45f4c96,1302,,,"[81.9, 76.5]",69205,38,,,,0.0440244,,Right Foot,,,,"[104.6, 77.5]",,Ground Pass,,22.722015,,,Incomplete,,Jackie Groenen,10654.0,,,,,,,1,From Throw In,Shanice van de Sanden,10648.0,Right Wing,67,Netherlands Women's,851,"['4895ad59-c512-4b14-8dbb-d9da1c66dd6c', '701123ef-6242-4ff1-92df-bb27106f4a1a']",17,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:38:17.544,Pass,
,,,,,,,,,,,,,,,,,1.471957,,,,,,,,,,,,,5c4695c2-b17a-450a-9da0-f414f4482786,1310,,,"[94.9, 75.5]",69205,38,,,,3.0005598,,Right Foot,,,,"[78.7, 77.8]",,Ground Pass,,16.362457,,,,,Desiree van Lunteren,10657.0,,,,,,,1,From Throw In,Jackie Groenen,10654.0,Right Center Midfield,67,Netherlands Women's,851,['f31b6160-886e-46d6-bfa8-2c4a756b57f5'],24,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:38:24.571,Pass,
,,,,,,,,,,,,,,,,,1.233156,,,,,,,,,,,,,32bcc2e7-0b45-4050-b4dd-05c5bbf90e8c,1313,,,"[79.6, 75.9]",69205,38,,,,0.21866895,,Left Foot,,,,"[88.6, 77.9]",,Ground Pass,,9.219544,,,,,Jackie Groenen,10654.0,,,,,,,1,From Throw In,Desiree van Lunteren,10657.0,Right Back,67,Netherlands Women's,851,['640b18c7-4d3a-4e7c-a6b8-48409bd1e04b'],27,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:38:27.489,Pass,
,,,,,,,,,,,,,,,,,1.690383,,,,,,,,,,,,,82e16a72-3b0d-4ccd-8f89-7456e63b6f36,1316,,,"[98.0, 77.8]",69205,38,,,,-0.52975327,,Right Foot,,,,"[109.1, 71.3]",,Ground Pass,,12.863126,,,,,Shanice van de Sanden,10648.0,,,,,,,1,From Throw In,Jackie Groenen,10654.0,Right Center Midfield,67,Netherlands Women's,851,['633281e3-d433-4c4f-b7ab-4ef844f8b888'],30,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:38:30.693,Pass,
,,,,,,,,,,,,,,,,,3.902437,,,,,,,,,,,,,c41b5634-4b84-4c55-a866-a0288452be4b,1322,,,"[6.0, 36.0]",69205,38,,,,0.4302612,,Right Foot,,,,"[68.1, 64.5]",,High Pass,,68.32759,,,,,Aurora Galli,10225.0,,,,,,Goal Kick,1,From Goal Kick,Laura Giuliani,10218.0,Goalkeeper,68,Italy Women's,855,['9ce3418e-1f12-4b43-827e-356dc7ea81bf'],57,,,,,,,,,,,,,,,,,Italy Women's,855,00:38:57.371,Pass,
,,,,,,,,,,,,,,,,,1.478817,,,,,,,,,,,,,0275a839-315f-4c49-9176-7445e4692aa2,1334,,,"[44.7, 10.4]",69205,39,True,,,2.6615145,,Left Foot,,,,"[27.8, 19.2]",,Ground Pass,,19.053871,,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,Free Kick,1,From Free Kick,Merel van Dongen,25659.0,Left Back,69,Netherlands Women's,851,['1131c681-84f1-46ab-82f2-8e170f01f992'],18,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:39:18.750,Pass,
,,,,,,,,,,,,,,,,,2.571843,,,,,,,,,,,,,b0508fbe-87ce-494c-a0f2-a39df146b8b9,1336,,,"[29.6, 19.2]",69205,39,,,,1.0686747,,Right Foot,,,,"[55.9, 67.1]",,High Pass,,54.645218,,,,,Desiree van Lunteren,10657.0,,,True,,,,1,From Free Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,69,Netherlands Women's,851,['ab3a40c4-3d3d-4066-94cc-594b6297aedb'],21,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:39:21.187,Pass,
,,,,,,,,,,,,,,,,,1.667232,,,,,,,,,,,,,3c5fca96-8bb9-40bf-8ce5-73d8fcb4b443,1339,,,"[64.5, 70.7]",69205,39,,,,-0.41720426,,Right Foot,,,,"[91.8, 58.6]",,Low Pass,,29.861347,,,Incomplete,,Vivianne Miedema,15623.0,,,,,,,1,From Free Kick,Desiree van Lunteren,10657.0,Right Back,69,Netherlands Women's,851,"['86fe7023-262f-467c-ab1e-13e27c8c200f', 'e2dec14e-e4a8-4fbb-9cbe-db0f58624036']",26,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:39:26.704,Pass,
,,,,,,,,,,,,,,,,,1.359757,,,,,,,,,,,,,e2dec14e-e4a8-4fbb-9cbe-db0f58624036,1341,,,"[28.3, 21.5]",69205,39,,,,-1.2014626,,Left Foot,,,,"[33.1, 9.1]",,Low Pass,,13.296617,,,,,Alia Guagni,10213.0,,,,,,Recovery,1,Regular Play,Elena Linari,10208.0,Left Center Back,70,Italy Women's,855,"['3c5fca96-8bb9-40bf-8ce5-73d8fcb4b443', '89ea1579-c40a-471b-b4d2-75964747bf6b']",28,,,,,,,,,,,,,,,,,Italy Women's,855,00:39:28.372,Pass,
,,,,,,,,,,,,,,,,,0.865764,,,,,,,,,,,,,b7c6ada2-da76-4ee4-82cc-11c6ebb9366b,1344,,,"[32.0, 9.1]",69205,39,,,,1.1562895,,Right Foot,,,,"[38.6, 24.1]",,Ground Pass,,16.3878,,,,,Manuela Giugliano,10228.0,,,,,,,1,Regular Play,Alia Guagni,10213.0,Left Back,70,Italy Women's,855,['b571042a-9e6d-4b34-98da-7f06451a75fd'],30,,,,,,,,,,,,,,,,,Italy Women's,855,00:39:30.017,Pass,
,,,,,,,,,,,,,,,,,1.715781,,,,,,,,,,,,,4c705fe1-74df-469e-8195-71581a411736,1348,,,"[36.6, 15.9]",69205,39,,,,-2.5548804,,Right Foot,,,,"[18.7, 4.0]",,Ground Pass,,21.49465,,,,,Elena Linari,10208.0,,,,,,,1,Regular Play,Manuela Giugliano,10228.0,Left Center Midfield,70,Italy Women's,855,"['37cab7bc-6909-4e79-98ce-3b05317acc3a', '6f03b439-4c7a-4d01-9a46-caa52679b62b']",32,,,,,,,,,,,,,,,,,Italy Women's,855,00:39:32.496,Pass,True
,,,,,,,,,,,,,,,,,2.623097,,,,,,,,,,,,,0d06dbae-e705-4278-8066-fbd55d889630,1352,,,"[19.4, 3.6]",69205,39,,,,2.3199985,,Left Foot,,,,"[2.1, 22.2]",,Ground Pass,,25.401772,,,,,Laura Giuliani,10218.0,,,,,,,1,Regular Play,Elena Linari,10208.0,Left Center Back,70,Italy Women's,855,['4394cf05-581a-4d1e-9f9c-1bd493902704'],36,,,,,,,,,,,,,,,,,Italy Women's,855,00:39:36.729,Pass,
,,,,,,,,,,,,,,,,,3.612008,,,,,,,,,,,,,50067020-e47f-48e9-a805-dc7045042386,1354,,,"[2.7, 22.5]",69205,39,,,,-0.4581782,,Right Foot,,,,"[46.7, 0.8]",,High Pass,,49.060066,,,Out,,,,,,,,,,1,Regular Play,Laura Giuliani,10218.0,Goalkeeper,70,Italy Women's,855,,39,,,,,,,,,,,,,,,,,Italy Women's,855,00:39:39.353,Pass,
,,,,,,,,,,,,,,,,,2.917963,,,,,,,,,,,,,a1d1e48a-7700-4026-944a-f5538a43a848,1355,,,"[71.7, 80.0]",69205,39,,,,-2.8245368,,,,,,"[46.1, 71.6]",,Low Pass,,26.942904,,,,,Stephanie van der Gragt,10647.0,,,,,,Throw-in,1,From Throw In,Desiree van Lunteren,10657.0,Right Back,71,Netherlands Women's,851,['76552b57-99f8-48cf-afc6-4d345265a4bc'],54,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:39:54.445,Pass,
,,,,,,,,,,,,,,,,,2.852969,,,,,,,,,,,,,0d2bcf30-697f-439d-bba9-00ffcfe02660,1359,,,"[44.6, 73.3]",69205,39,,,,-2.3544183,,Right Foot,,,,"[16.5, 45.1]",,Ground Pass,,39.810173,,,,,Sari van Veenendaal,10646.0,,,,,,,1,From Throw In,Stephanie van der Gragt,10647.0,Right Center Back,71,Netherlands Women's,851,['c8a59af1-d442-4573-83b7-64d18bd0e6da'],58,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:39:58.082,Pass,
,,,,,,,,,,,,,,,,,1.337001,,,,,,,,,,,,,7387f299-c7a8-41d9-b65f-d7008f534125,1362,,,"[15.7, 43.8]",69205,40,,,,-1.2036225,,Right Foot,,,,"[22.7, 25.6]",,Ground Pass,,19.499744,,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,1,From Throw In,Sari van Veenendaal,10646.0,Goalkeeper,71,Netherlands Women's,851,['50af2d82-4d8b-47dd-9830-2541788a7a96'],2,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:40:02.127,Pass,
,,,,,,,,,,,,,,,,,1.761689,,,,,,,,,,,,,b5e22618-1270-4d9f-8d29-33b2741502cd,1365,,,"[29.3, 25.3]",69205,40,,,,-0.16964976,,Right Foot,,,,"[50.9, 21.6]",,Ground Pass,,21.914606,,,,,Sherida Spitse,10645.0,,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,71,Netherlands Women's,851,['30162cf0-5972-4f28-96ad-1ce81e2839a1'],4,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:40:04.509,Pass,
,,,,,,,,,,,,,,,,,1.643301,,,,,,,,,,,,,02341860-0773-4a91-a252-1ee8d1d11e33,1368,,,"[51.1, 17.2]",69205,40,,,,-0.8825641,,Right Foot,,,,"[63.6, 2.0]",,Ground Pass,,19.679686,,,,,Merel van Dongen,25659.0,,,,,,,1,From Throw In,Sherida Spitse,10645.0,Center Defensive Midfield,71,Netherlands Women's,851,['21d3ee1f-a9f7-4507-9023-f1678978faf3'],7,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:40:07.064,Pass,
,,,,,,,,,,,,,,,,,3.094827,,,,,,,,,,,,,f002e2e6-39a0-4006-acc2-e478905ef414,1372,,,"[70.0, 2.7]",69205,40,,,,0.7937452,,Left Foot,,,,"[99.7, 32.9]",,High Pass,,42.35717,,,,,Vivianne Miedema,15623.0,,,,,,,1,From Throw In,Merel van Dongen,25659.0,Left Back,71,Netherlands Women's,851,"['40306847-d553-44b6-bfde-932babf98364', '9cb288f4-828c-4cff-8100-5ddb89373c18']",9,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:40:09.836,Pass,True
,,,,,,,,,,,,,,,,,2.957696,,,,,,,,,,,,,fa78164e-6a1f-470c-a50b-9a738186afb7,1380,,,"[16.1, 50.5]",69205,42,,,,0.20708579,,Drop Kick,,,,"[77.5, 63.4]",,High Pass,,62.740498,,,Incomplete,,,,,,,,,,1,From Keeper,Laura Giuliani,10218.0,Goalkeeper,74,Italy Women's,855,['6f3420af-ee1b-4728-baa2-ecfe77376024'],17,,,,,,,,,,,,,,,,,Italy Women's,855,00:42:17.938,Pass,
,,,,,,,,,,,,,,,,,2.180111,,,,,,,,,,,,,6f3420af-ee1b-4728-baa2-ecfe77376024,1381,,,"[42.6, 16.7]",69205,42,,,,0.34030992,,Head,,,,"[68.3, 25.8]",,High Pass,,27.263529,,,Incomplete,,,,,,,,,Recovery,1,From Keeper,Merel van Dongen,25659.0,Left Back,74,Italy Women's,855,"['e1358411-0a9c-4d5b-af58-0bb2d1b00b6e', 'fa78164e-6a1f-470c-a50b-9a738186afb7']",20,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:42:20.896,Pass,
,,,,,,,,,,,,,,,,,1.077991,,,,,,,,,,,,,e1358411-0a9c-4d5b-af58-0bb2d1b00b6e,1382,,,"[51.8, 54.3]",69205,42,,,,0.51820093,,Head,,,,"[63.2, 60.8]",,Low Pass,,13.122881,,,,,Valentina Bergamaschi,25544.0,,,,,,Recovery,1,From Keeper,Aurora Galli,10225.0,Right Center Midfield,74,Italy Women's,855,"['65f2bff4-1dd5-4c62-b077-eb5e63f6a9b7', '6f3420af-ee1b-4728-baa2-ecfe77376024']",23,,,,,,,,,,,,,,,,,Italy Women's,855,00:42:23.076,Pass,
,,,,,,,,,,,,,,,,,0.92602,,,,,,,,,,,,,71b7e02f-da64-411f-bacb-95b8c6f8b1d1,1397,,,"[67.5, 76.2]",69205,43,,,,-1.4265069,,Left Foot,,,,"[69.2, 64.5]",,Ground Pass,,11.822859,,,,,Valentina Bergamaschi,25544.0,,,,,,,1,Regular Play,Barbara Bonansea,10211.0,Left Center Forward,77,Italy Women's,855,['32d6f195-0b3b-45a9-a5a7-14a674cf5aa9'],46,,,,,,,,,,,,,,,,,Italy Women's,855,00:43:46.265,Pass,
,,,,,,,,,,,,,,,,,0.825525,,,,,,,,,,,,,6db88177-a386-4912-b711-061b3c5e7926,1401,,,"[74.3, 61.6]",69205,43,,,,0.78196174,,Right Foot,,,,"[88.9, 76.1]",,Low Pass,,20.57693,,,,,Barbara Bonansea,10211.0,,,,,,,1,Regular Play,Valentina Bergamaschi,25544.0,Right Midfield,77,Italy Women's,855,['99100220-b175-4aa6-9543-99f9c2103512'],50,,,,,,,,,,,,,,,,,Italy Women's,855,00:43:50.884,Pass,
,,,,,,,,,,,,,,,,,0.822628,,,,,,,,,,,,,b1c1bec4-cf1d-44cd-bf36-b45acd3cbc94,1410,,,"[89.1, 71.3]",69205,43,,,,-1.5888124,,Left Foot,,,,"[88.9, 60.2]",,Low Pass,,11.101802,,,Incomplete,,Valentina Bergamaschi,25544.0,,,,,,,1,Regular Play,Barbara Bonansea,10211.0,Left Center Forward,77,Italy Women's,855,"['78df4685-b88a-440e-b3d7-bfd309df9bf0', 'f0512e7b-5477-4e88-8aaf-241b1863c108']",53,,,,,,,,,,,,,,,,,Italy Women's,855,00:43:53.426,Pass,
