bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[28.7, 48.9]",,,,,,,,,,,,,0.71642,,,,,,,,,,,,,38e1e3f1-40b3-4dc5-b582-49720c28d4f7,1778,,"[28.7, 48.9]",22980,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,110,France Women's,861,"['1c98d2ac-6d6e-45e8-905a-d4aaa289453a', '3d6e95c1-9b4a-4716-80db-16af44a669b7']",24,,,,,,,,,,,,,,,,France Women's,861,00:05:24.870,Carry,
,,,,,"[31.8, 22.2]",,,,,,,,,,,,,0.587015,,,,,,,,,,,,,19480b3c-7b38-4ea0-9a13-5c1c4edd8a01,1781,,"[31.8, 22.2]",22980,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wendie Renard,10125.0,Left Center Back,110,France Women's,861,"['51a6bcda-1785-4c65-b8ff-93511afbb914', '87859b71-dd73-4829-aa7f-a395a88b13e5']",27,,,,,,,,,,,,,,,,France Women's,861,00:05:27.334,Carry,
,,,,,"[56.6, 32.5]",,,,,,,,,,,,,1.060122,,,,,,,,,,,,,557d7c24-8511-4283-b3c8-50b27f4212be,1784,,"[49.3, 33.8]",22980,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlotte Bilbault,25727.0,Left Center Midfield,110,France Women's,861,"['4e215ba7-0902-495d-bf05-d777b0b94f81', '62619765-0e8f-4ca0-8b3b-6d46eed14521']",29,,,,,,,,,,,,,,,,France Women's,861,00:05:29.562,Carry,
,,,,,"[66.9, 6.9]",,,,,,,,,,,,,2.388147,,,,,,,,,,,,,aee0f99c-b007-4971-8211-53046d38325b,1790,,"[66.9, 6.9]",22980,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wendie Renard,10125.0,Left Center Back,111,France Women's,861,"['05d51c7d-934e-4cf5-810f-52a10f132be9', '3b5b3c3c-17a4-4216-a7d4-234b620951fa']",45,,,,,,,,,,,,,,,,France Women's,861,00:05:45.894,Carry,
,,,,,"[76.2, 2.7]",,,,,,,,,,,,,1.67088,,,,,,,,,,,,,36f7142f-45e2-4729-b644-31bc0bc5e21f,1793,,"[76.0, 3.3]",22980,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amel Majri,15249.0,Left Back,111,France Women's,861,"['5e547357-b309-44fe-8dd4-8b9317614673', 'b7994cb7-afbf-417b-8e52-db4e383b6264']",49,,,,,,,,,,,,,,,,France Women's,861,00:05:49.790,Carry,
,,,,,"[82.3, 10.7]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,cc286e1e-c00e-44da-b26f-e2e73878d15b,1796,,"[82.3, 10.7]",22980,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Viviane Asseyi,25834.0,Left Midfield,111,France Women's,861,"['086f559d-165f-4039-8b7c-eb355ea61523', '61bf0c3a-90ed-4fa0-8592-ad5b40f46e11']",51,,,,,,,,,,,,,,,,France Women's,861,00:05:51.991,Carry,
,,,,,"[99.3, 11.9]",,,,,,,,,,,,,1.767723,,,,,,,,,,,,,72f71edf-c563-4e2d-8046-82c4dc23b0ca,1799,,"[91.1, 4.8]",22980,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amel Majri,15249.0,Left Back,111,France Women's,861,"['1ac5368c-7d90-4347-8425-5fe3d90ba50a', 'c7d1c9f7-cc93-483e-a691-a38f3183fb02']",52,,,,,,,,,,,,,,,,France Women's,861,00:05:52.828,Carry,
,,,,,"[111.7, 56.9]",,,,,,,,,,,,,1.432955,,,,,,,,,,,,,82f2cb3c-8c39-4f9c-bf39-044aa38ae245,1803,,"[114.2, 57.9]",22980,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Delphine Cascarino,15470.0,Right Midfield,111,France Women's,861,"['8645dfde-b874-4c67-80c6-2d84803e6fe5', '8a64ba59-fbaf-4813-9a7b-92b5aac5d9a7', 'f1075b1c-000c-49fb-979b-0eecabefb71d']",57,,,,,,,,,,,,,,,,France Women's,861,00:05:57.730,Carry,True
,,,,,"[68.2, 38.6]",,,,,,,,,,,,,1.70362,,,,,,,,,,,,,cfd1e0a7-0d32-4901-b97e-57171310f4e8,1811,,"[72.0, 38.0]",22980,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gaëtane Thiney,10113.0,Left Center Forward,112,Nigeria Women's,1213,"['11ab6795-d6da-47d3-9934-57a01d500152', '70b0ff7b-f5b4-4f88-8a1f-68018b2bfe3c', '7f454d96-2562-46d2-86e4-526baddfafa0']",38,,,,,,,,,,,,,,,,France Women's,861,00:06:38.192,Carry,True
,,,,,"[67.6, 36.9]",,,,,,,,,,,,,0.61849,,,,,,,,,,,,,e2c85d7e-8e6b-429a-aa12-10796a61a6ca,1815,,"[68.2, 38.6]",22980,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gaëtane Thiney,10113.0,Left Center Forward,112,Nigeria Women's,1213,"['1127d50f-670d-4af6-be28-fb61c681f036', '11ab6795-d6da-47d3-9934-57a01d500152', '895641ea-2d8f-41df-97d1-553be92ef81a', 'ea43d1bd-2791-4f2e-b3cc-c5b8b6f55873']",39,,,,,,,,,,,,,,,,France Women's,861,00:06:39.895,Carry,True
,,,,,"[91.5, 47.0]",,,,,,,,,,,,,2.73414,,,,,,,,,,,,,7c2cda3d-2a4b-4168-8623-8382379da151,1821,,"[81.4, 38.2]",22980,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gaëtane Thiney,10113.0,Left Center Forward,112,Nigeria Women's,1213,"['726f7fac-9f4b-45c2-9df8-f5b998c2591f', 'b6f27058-a38a-45f9-8eca-e3be9acd16d3', 'ba308530-0273-4a90-a149-d461d2b12c45']",41,,,,,,,,,,,,,,,,France Women's,861,00:06:41.888,Carry,True
,,,,,"[100.7, 56.9]",,,,,,,,,,,,,2.219156,,,,,,,,,,,,,aac516b8-14a2-4993-b7e7-0b4fbb088b47,1825,,"[91.5, 47.0]",22980,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gaëtane Thiney,10113.0,Left Center Forward,112,Nigeria Women's,1213,"['b6f27058-a38a-45f9-8eca-e3be9acd16d3', 'cc8c43aa-9011-4762-8438-c43b57645c53', 'eb519563-b495-4766-9cb7-9ddd1dd6571c']",44,,,,,,,,,,,,,,,,France Women's,861,00:06:44.623,Carry,True
,,,,,"[25.4, 37.1]",,,,,,,,,,,,,1.462558,,,,,,,,,,,,,07648372-30eb-4f15-8eec-1724cf6fbd40,1831,,"[18.9, 36.7]",22980,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Halimatu Ibrahim Ayinde,25469.0,Right Center Midfield,112,Nigeria Women's,1213,"['15747d2b-0fdb-4851-9a46-9e3db99f54f5', '3e047a1b-2c55-4436-866a-96641fe0f1dc', 'a8513ab9-0449-4331-b9e3-cf6ffbb53548']",50,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:06:50.197,Carry,True
,,,,,"[35.3, 35.0]",,,,,,,,,,,,,1.6553,,,,,,,,,,,,,b5876667-5668-42ee-80bf-3b714ceee3ab,1835,,"[25.4, 37.1]",22980,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Halimatu Ibrahim Ayinde,25469.0,Right Center Midfield,112,Nigeria Women's,1213,"['15747d2b-0fdb-4851-9a46-9e3db99f54f5', '912660bc-bafe-46a1-a7f9-cbb6e5b02102', '964ae0fc-c096-451f-877f-55d74799de50']",51,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:06:51.659,Carry,True
,,,,,"[35.3, 33.7]",,,,,,,,,,,,,1.0076,,,,,,,,,,,,,aa0e2c8b-7402-4025-b168-f1c050172ce2,1837,,"[35.3, 35.0]",22980,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ugochi Desire Oparanozie,25472.0,Left Wing,112,Nigeria Women's,1213,"['912660bc-bafe-46a1-a7f9-cbb6e5b02102', 'a4e985a9-70ac-4a31-a795-5f8f090cea71']",53,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:06:53.315,Carry,
,,,,,"[65.5, 16.3]",,,,,,,,,,,,,6.35154,,,,,,,,,,,,,624f6716-96f7-4afb-89d5-f94b962e8854,1844,,"[44.4, 12.8]",22980,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wendie Renard,10125.0,Left Center Back,113,France Women's,861,"['71e248bc-1318-449d-bdf0-e1e2bd593805', 'ead63226-f7c4-4e74-8f11-0a8346c5afdc']",9,,,,,,,,,,,,,,,,France Women's,861,00:07:09.123,Carry,
,,,,,"[62.9, 34.4]",,,,,,,,,,,,,1.203111,,,,,,,,,,,,,137eb1cd-d7b1-449d-a783-970070576e39,1847,,"[62.7, 34.4]",22980,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlotte Bilbault,25727.0,Left Center Midfield,113,France Women's,861,"['981b251e-52ce-47b5-a39d-1bfc13465ee5', 'd067168d-ec9e-4d3a-bdcb-92ce36305071']",16,,,,,,,,,,,,,,,,France Women's,861,00:07:16.868,Carry,
,,,,,"[86.1, 57.5]",,,,,,,,,,,,,2.432198,,,,,,,,,,,,,6ca14722-4f87-476b-b975-979e747d8d27,1850,,"[81.9, 54.2]",22980,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaëtane Thiney,10113.0,Left Center Forward,113,France Women's,861,"['034df210-1a3c-4e45-b4be-ec3dad156276', 'fff2f505-ca8f-47a3-a9a7-4a20f1a2c7ef']",19,,,,,,,,,,,,,,,,France Women's,861,00:07:19.367,Carry,
,,,,,"[99.5, 75.2]",,,,,,,,,,,,,1.315813,,,,,,,,,,,,,a6fcc886-e8d4-4f0e-a94c-221f539b75a2,1853,,"[99.5, 75.2]",22980,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eve Perisset,10418.0,Right Back,113,France Women's,861,"['31fd51cc-16cd-42db-878c-6270c2252d96', '967db8f5-ea8e-4f5c-8d80-2b65071a7ed4']",24,,,,,,,,,,,,,,,,France Women's,861,00:07:24.100,Carry,
,,,,,"[104.6, 45.1]",,,,,,,,,,,,,0.686541,,,,,,,,,,,,,326c7970-0707-4884-8115-f83b16c4ffd3,1861,,"[103.9, 44.9]",22980,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amandine Henry,10123.0,Right Center Midfield,113,France Women's,861,"['2b14ca33-a2ef-4057-abd9-65a6f1ba106b', '52958b30-5924-4078-a7e3-7f5b9ca4dab4', 'b5f0544a-873b-415c-bf59-9bb63753daec']",27,,,,,,,,,,,,,,,,France Women's,861,00:07:27.698,Carry,True
,,,,,"[105.1, 35.0]",,,,,,,,,,,,,0.8567,,,,,,,,,,,,,4dc2c3c3-f641-4ccc-972e-a79eee5ebe87,1868,,"[104.3, 35.7]",22980,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amel Majri,15249.0,Left Back,113,France Women's,861,"['b9543ca1-8ea5-456c-86c9-2ad490168ad1', 'bce6d8c8-ea08-4837-a9a0-6eabcc3eb818']",31,,,,,,,,,,,,,,,,France Women's,861,00:07:31.166,Carry,
,,,,,"[92.0, 4.1]",,,,,,,,,,,,,0.952599,,,,,,,,,,,,,3861efd7-e7d9-42df-a6c7-ed3f583a8adc,1880,,"[91.2, 4.1]",22980,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ugochi Desire Oparanozie,25472.0,Left Wing,115,Nigeria Women's,1213,"['85bfc850-32a1-4ece-9251-3377cdcaa4f1', 'aa073677-d367-4a96-8ab9-8adf912eaf68']",27,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:08:27.797,Carry,
,,,,,"[15.9, 55.2]",,,,,,,,,,,,,2.828202,,,,,,,,,,,,,07909c4f-14ba-4e57-8c99-4615e6f1dd0b,1885,,"[9.1, 67.2]",22980,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Griedge Mbock Bathy Nka,10271.0,Right Center Back,116,France Women's,861,"['3e3a7e6b-4839-4c21-8d2e-ce58f1511064', 'b6767bef-5808-4f32-9839-64ea59cfaada']",35,,,,,,,,,,,,,,,,France Women's,861,00:08:35.793,Carry,
,,,,,"[37.1, 23.5]",,,,,,,,,,,,,4.515163,,,,,,,,,,,,,7653bd35-594e-4f2a-a99d-9ea149236a71,1888,,"[20.3, 24.9]",22980,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wendie Renard,10125.0,Left Center Back,116,France Women's,861,"['803cebd7-4b47-422f-9c38-8f039f93f79b', 'f5bf41cb-0690-489c-bf1a-0c9558750cd5']",40,,,,,,,,,,,,,,,,France Women's,861,00:08:40.688,Carry,
,,,,,"[34.2, 49.1]",,,,,,,,,,,,,0.566543,,,,,,,,,,,,,61520088-bfbb-4df0-a61a-0b178238dcda,1891,,"[34.2, 49.1]",22980,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Griedge Mbock Bathy Nka,10271.0,Right Center Back,116,France Women's,861,"['91f70afd-30d3-4a59-8847-b86a5f87ddea', 'ad1dcfa5-b4da-4510-b482-422c6888d560']",47,,,,,,,,,,,,,,,,France Women's,861,00:08:47.533,Carry,
,,,,,"[54.1, 74.3]",,,,,,,,,,,,,1.414636,,,,,,,,,,,,,07de7974-15a1-4e0e-a644-3ba66efbdfd2,1894,,"[44.7, 74.7]",22980,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eve Perisset,10418.0,Right Back,116,France Women's,861,"['900b1a2b-32f7-4a99-93f8-568891494e6c', 'b57a01f5-543d-44d9-b46b-b70ae3b4fae4']",50,,,,,,,,,,,,,,,,France Women's,861,00:08:50.243,Carry,
,,,,,"[76.8, 27.5]",,,,,,,,,,,,,1.3715,,,,,,,,,,,,,baa5a54e-ed97-4d63-979e-77da6ba881fc,1902,,"[72.0, 31.0]",22980,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlotte Bilbault,25727.0,Left Center Midfield,118,France Women's,861,"['7c1ffc41-28cd-4aba-b7d4-b27934929b88', 'e9872468-fed2-4bc7-9691-e6ad8ffcb3d3']",21,,,,,,,,,,,,,,,,France Women's,861,00:09:21.906,Carry,
,,,,,"[91.9, 24.9]",,,,,,,,,,,,,1.114008,,,,,,,,,,,,,48d9d0f4-1d5c-4042-b776-e009c02c6cad,1906,,"[90.1, 27.7]",22980,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Viviane Asseyi,25834.0,Left Midfield,118,France Women's,861,"['4a1c7502-5a26-4c26-bc29-2bc045a8192f', '5ebb4e3d-c3b6-4892-9ca3-fbabf99eb395', '86e12383-7650-4bd4-a004-7cd374d17251']",24,,,,,,,,,,,,,,,,France Women's,861,00:09:24.924,Carry,True
,,,,,"[114.0, 14.0]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,0aae34d9-84af-4544-8ecc-cc069991560a,1910,,"[113.8, 14.6]",22980,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amel Majri,15249.0,Left Back,118,France Women's,861,"['3519eb0c-726c-4739-b444-8879cfc5193d', '7764095c-c398-4a59-bb69-c66121161a80']",28,,,,,,,,,,,,,,,,France Women's,861,00:09:28.360,Carry,
,,,,,"[14.1, 45.1]",,,,,,,,,,,,,15.113426,,,,,,,,,,,,,9bcb5b0b-c0f0-46f5-8783-5df339ee00fb,1913,,"[2.3, 38.8]",22980,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chiamaka Cynthia Nnadozie,25718.0,Goalkeeper,118,France Women's,861,"['16f9e47c-c149-47d8-b2d5-3191090b86a4', '61574d79-d1d8-496a-bc58-ce41f7757cbb']",30,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:09:30.512,Carry,
,,,,,"[17.1, 33.1]",,,,,,,,,,,,,1.7214,,,,,,,,,,,,,70e1d189-3123-45b0-bd5b-04dfcfb64835,1916,,"[16.7, 34.0]",22980,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wendie Renard,10125.0,Left Center Back,118,France Women's,861,"['165fc5ab-83b4-4a89-a903-e7d8999fc0bc', '294d2699-1b63-4ea1-b675-c7249e9910ad']",52,,,,,,,,,,,,,,,,France Women's,861,00:09:52.068,Carry,
,,,,,"[44.7, 51.4]",,,,,,,,,,,,,4.846711,,,,,,,,,,,,,e22aea66-6754-4eb5-8643-c6c628bc8198,1919,,"[29.1, 34.8]",22980,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlotte Bilbault,25727.0,Left Center Midfield,118,France Women's,861,"['a34f91b9-422d-4e2a-a83b-fe2cefb5869e', 'c250a593-18b2-46d3-afe9-8d4efd1fffaf']",55,,,,,,,,,,,,,,,,France Women's,861,00:09:55.346,Carry,
,,,,,"[65.7, 74.3]",,,,,,,,,,,,,2.570656,,,,,,,,,,,,,e2405c53-47f1-4d5f-af94-a47b46fabea7,1922,,"[65.7, 76.2]",22980,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Delphine Cascarino,15470.0,Right Midfield,118,France Women's,861,"['03ec755c-9d91-4fda-ab28-359899ae4956', '5f62bc48-7d49-422f-a370-b01f58744824', '7d93aa94-eb5e-43d8-b47f-fd848ed827a8']",2,,,,,,,,,,,,,,,,France Women's,861,00:10:02.433,Carry,True
,,,,,"[57.9, 71.4]",,,,,,,,,,,,,0.759085,,,,,,,,,,,,,b153cbef-6a55-46e8-a84c-b5ff9bb53002,1926,,"[57.9, 71.4]",22980,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eve Perisset,10418.0,Right Back,118,France Women's,861,"['1f5dcaf1-4d5a-4b25-a2a9-8f4c8ba02bbc', 'c52e5b62-1fe3-4e54-8f0b-67fba9fd26db']",6,,,,,,,,,,,,,,,,France Women's,861,00:10:06.027,Carry,
,,,,,"[65.9, 61.9]",,,,,,,,,,,,,1.154441,,,,,,,,,,,,,27c7a041-cd1d-41fe-a92d-900e06d464dd,1929,,"[64.6, 54.8]",22980,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlotte Bilbault,25727.0,Left Center Midfield,118,France Women's,861,"['01605b0c-5505-47a5-8b68-48afef0025cc', 'c20a4591-ddb4-4a96-ada7-34edc0843b4a']",7,,,,,,,,,,,,,,,,France Women's,861,00:10:07.672,Carry,
,,,,,"[88.4, 54.4]",,,,,,,,,,,,,1.438879,,,,,,,,,,,,,5dff1fe4-8427-4ac6-853a-6f2641b284b5,1932,,"[87.1, 50.0]",22980,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaëtane Thiney,10113.0,Left Center Forward,118,France Women's,861,"['412b4a8d-1e52-4911-8636-747a8d7bf5bd', 'a07abbc0-9308-4291-bb4a-d514e473f215', 'b20f8cc2-8031-4d96-8a69-c5d66f5edf8a']",9,,,,,,,,,,,,,,,,France Women's,861,00:10:09.571,Carry,True
,,,,,"[110.2, 68.9]",,,,,,,,,,,,,0.223619,,,,,,,,,,,,,bc1f28ad-8716-4598-b0da-ddcb35675a33,1936,,"[109.2, 70.1]",22980,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Delphine Cascarino,15470.0,Right Midfield,118,France Women's,861,"['8f2874e1-092b-4dda-90b3-e38cf5000c85', '9c2acac9-7982-4fab-844b-41fa815ce1e0']",13,,,,,,,,,,,,,,,,France Women's,861,00:10:13.938,Carry,
,,,,,"[109.0, 48.9]",,,,,,,,,,,,,0.12,,,,,,,,,,,,,97d8b434-e89d-4e86-9c19-51edaa9dbc63,1939,,"[107.7, 49.3]",22980,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaëtane Thiney,10113.0,Left Center Forward,118,France Women's,861,"['4ebd7a1f-b87f-4c34-98b3-bfaca423d8e7', '95cdafe4-d78c-4b46-830e-c20c0f6ef184']",15,,,,,,,,,,,,,,,,France Women's,861,00:10:15.222,Carry,
,,,,,"[76.9, 14.0]",,,,,,,,,,,,,1.609614,,,,,,,,,,,,,dba1cfca-d187-4b98-b488-06366bde8b49,1950,,"[68.7, 22.8]",22980,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ugochi Desire Oparanozie,25472.0,Left Wing,120,Nigeria Women's,1213,"['840c2bfd-bc43-4429-9eea-98c8dd1ef08e', '8bb8d0d6-8cf3-47a3-9881-52e19dcde53f', 'b63f2dbb-b961-4027-b142-30009462eb7f']",32,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:11:32.457,Carry,True
,,,,,"[38.8, 66.8]",,,,,,,,,,,,,0.895417,,,,,,,,,,,,,6ae936a1-f7b9-4e8e-b052-34d803052674,1960,,"[41.1, 62.4]",22980,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaëtane Thiney,10113.0,Left Center Forward,121,Nigeria Women's,1213,"['2eebf9d3-7d6f-4f6c-8c5f-729497f86dc7', '36e002c9-85bb-4089-9e65-47a7e97ccc35', 'd8996ac3-db7d-4de1-b534-a4a9f4dae9db', 'f383f2b7-36ea-44de-8e3f-2452101f88d5']",53,,,,,,,,,,,,,,,,France Women's,861,00:11:53.060,Carry,True
,,,,,"[82.6, 3.9]",,,,,,,,,,,,,1.125606,,,,,,,,,,,,,afe84774-2450-44aa-befe-f1fae6b4253a,1964,,"[81.3, 13.3]",22980,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ngozi Sonia Okobi,25471.0,Left Center Midfield,121,Nigeria Women's,1213,"['6e4bd689-afb4-46d0-89e7-3364a54aba98', 'f60e3dfe-1b9b-446f-b211-fba912c267b7']",53,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:11:53.955,Carry,
,,,,,"[67.9, 5.8]",,,,,,,,,,,,,0.080023,,,,,,,,,,,,,c1110de3-cad6-4bad-b09e-86907d04e2ac,1968,,"[66.8, 5.1]",22980,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ngozi Ebere,25468.0,Left Back,121,Nigeria Women's,1213,"['853a9121-39f5-4876-8582-16f6ac4ab1ae', '8b8193bf-3046-4e33-80dc-acc9dda25f80', 'e712395c-4e30-4792-8693-942f0e2a9e3f']",56,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:11:56.160,Carry,True
,,,,,"[68.3, 17.3]",,,,,,,,,,,,,0.240957,,,,,,,,,,,,,2a144d49-2fc7-468d-bd0a-ae89dce93c71,1973,,"[72.3, 18.2]",22980,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rita Chikwelu,17312.0,Center Defensive Midfield,121,Nigeria Women's,1213,"['155b2c16-210a-4723-a2c0-e6d4471fe820', 'ae0309d0-745b-469a-ac6b-d794cd1ca8d0', 'ccbde523-9956-4eba-b523-9a12bbef1a41', 'fbfa00c9-6da8-419a-ba81-cc800d72bbb9']",57,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:11:57.654,Carry,True
,,,,,"[64.3, 28.3]",,,,,,,,,,,,,0.599681,,,,,,,,,,,,,1ef39e8e-ac9b-4495-8d24-11854240cebc,1976,,"[64.3, 28.3]",22980,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Halimatu Ibrahim Ayinde,25469.0,Right Center Midfield,121,Nigeria Women's,1213,"['3ba064a0-49b0-4594-aaf4-79c5ec6d4673', 'f1178ec1-9de3-4ac1-9e02-13d55976511d']",59,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:11:59.125,Carry,
,,,,,"[56.8, 31.2]",,,,,,,,,,,,,0.648408,,,,,,,,,,,,,249e1982-08b6-4528-adc8-db5b5b856b42,1980,,"[55.8, 35.0]",22980,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Viviane Asseyi,25834.0,Left Midfield,122,France Women's,861,"['357b4df5-ad7b-410b-b699-ddffac5b991c', '9af3a665-0562-40c0-a8ad-8b21b3ec9a4a', '9fe096f7-085a-4a86-ba46-3819a3125749']",0,,,,,,,,,,,,,,,,France Women's,861,00:12:00.943,Carry,True
,,,,,"[107.1, 23.1]",,,,,,,,,,,,,9.194336,,,,,,,,,,,,,6b163c37-55e4-4d07-8faf-d6167361741f,1983,,"[56.8, 31.2]",22980,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Viviane Asseyi,25834.0,Left Midfield,122,France Women's,861,"['357b4df5-ad7b-410b-b699-ddffac5b991c', '37099fea-7b5c-45d4-bc1b-8a9933a5e2d9', '9fe096f7-085a-4a86-ba46-3819a3125749']",1,,,,,,,,,,,,,,,,France Women's,861,00:12:01.591,Carry,True
,,,,,"[102.2, 29.6]",,,,,,,,,,,,,0.230235,,,,,,,,,,,,,3b82807d-ca14-4a75-a783-3a7a678e32c0,1987,,"[104.1, 27.7]",22980,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaëtane Thiney,10113.0,Left Center Forward,122,France Women's,861,"['093af64c-9260-4db9-a64f-5ccc09e33d35', '0e3f9684-ae5b-4090-9fd4-b05203e45f3b', '7191ee37-7315-456b-9d7b-ee4fe65546a3', 'aee1ac26-3b3e-4b31-987f-8267ff1eead6']",11,,,,,,,,,,,,,,,,France Women's,861,00:12:11.355,Carry,True
,,,,,"[100.0, 30.8]",,,,,,,,,,,,,1.724032,,,,,,,,,,,,,994ede7a-7f6b-44c0-a22a-124b6710e5e4,1990,,"[102.2, 29.6]",22980,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaëtane Thiney,10113.0,Left Center Forward,122,France Women's,861,"['093af64c-9260-4db9-a64f-5ccc09e33d35', '7191ee37-7315-456b-9d7b-ee4fe65546a3', '8e6a823b-71c3-4166-bd67-cddb79454af6', 'aee1ac26-3b3e-4b31-987f-8267ff1eead6']",11,,,,,,,,,,,,,,,,France Women's,861,00:12:11.585,Carry,True
,,,,,"[82.6, 22.6]",,,,,,,,,,,,,3.38588,,,,,,,,,,,,,d3d9d619-36a2-4589-b947-eb74ca61eabb,1998,,"[68.3, 8.9]",22980,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ugochi Desire Oparanozie,25472.0,Left Wing,123,Nigeria Women's,1213,"['30cecd42-1910-4bd8-9f76-dea4fb2c34fb', 'bf8f4210-a410-489b-88e7-38578028fd04']",21,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:12:21.473,Carry,
