ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.073267,,,,,,,,,,,,,,bf565b1b-6d62-4d16-8e31-a4a2ac92cc10,794,,,"[57.4, 45.5]",68343,21,,,,0.03602045,,Right Foot,,,"[68.5, 45.9]",,Ground Pass,,11.107204,Incomplete,Karen Araya,25693.0,,,,,,,1,Regular Play,Carla Valentina Guerrero Puelle,25692.0,Right Center Back,46,Chile Women's,1209,"['81d98f51-0c81-494e-b301-bd5890f30901', 'a2c3e72b-42c9-4644-86a9-c38e26f62d01', 'f8ce1b25-8325-4842-b0dc-8ce72cbd7dd4']",59,,,,,,,,,,,,,,,,,Chile Women's,1209,00:21:59.466,Pass,True
,,,,,,,,,,,,,,,,1.89651,,,,,,,,,,,,,,34e3a542-cd3f-4b1b-859a-b0a51c4716e3,798,,,"[62.8, 33.9]",68343,22,,,,1.8131685,,Right Foot,,,"[56.1, 61.0]",,Ground Pass,,27.915945,,Rocio Andrea Soto Collao,25684.0,,,,,,Recovery,1,Regular Play,Yesenia López,25685.0,Right Center Midfield,46,Chile Women's,1209,"['342e180a-8265-45f9-ac53-72974ac4caac', 'b3250609-4d72-4ff7-bbb3-5cdccca43b4e']",2,,,,,,,,,,,,,,,,,Chile Women's,1209,00:22:02.178,Pass,True
,,,,,,,,,,,,,,,,2.174436,,,,,,,,,,,,,,0b76c7cb-c1e4-4e16-848c-cb5d880ed161,801,,,"[64.1, 69.9]",68343,22,,,,-0.092489,,Right Foot,,,"[98.6, 66.7]",,High Pass,,34.648087,,María José Urrutia,25694.0,,,,,,,1,Regular Play,Rocio Andrea Soto Collao,25684.0,Right Back,46,Chile Women's,1209,['a42c031d-8235-48f1-8ee9-0afd9927e1bf'],7,,,,,,,,,,,,,,,,,Chile Women's,1209,00:22:07.496,Pass,
,,,,,,,,,,,,,,,,0.736217,,,,,,,,,,,,,,e05f36de-42c7-4e2f-a1ee-519c794f25f5,805,,,"[109.5, 77.2]",68343,22,,,,-2.9776108,,Left Foot,,,"[95.6, 74.9]",,Ground Pass,,14.089003,,Rosario Balmaceda,25689.0,,,,,,,1,Regular Play,María José Urrutia,25694.0,Center Forward,46,Chile Women's,1209,"['408d5bf7-12eb-4341-b12a-cc14c7fa19d4', 'f61005ae-5b58-421d-a24f-cc9abb8ebed5']",13,,,,,,,,,,,,,,,,,Chile Women's,1209,00:22:13.836,Pass,True
,,,,,,,,,,,,,,,,0.91727,,,,,,,,,,,,,,7f0e056c-81d8-4e90-8c78-ddfc30e35bb4,808,,,"[94.6, 66.7]",68343,22,,,,-2.1677074,94851bb5-87e6-420f-8461-9ab9d7a0c66d,Right Foot,,,"[87.6, 56.4]",,Ground Pass,,12.453513,,Karen Araya,25693.0,True,,,,,,1,Regular Play,Rosario Balmaceda,25689.0,Right Wing,46,Chile Women's,1209,['9c62ef0f-00bd-4249-90f0-1484d594b887'],17,,,,,,,,,,,,,,,,,Chile Women's,1209,00:22:17.761,Pass,
,,,,,,,,,,,,,,,,3.396577,,,,,,,,,,,,,,617c7fdb-c748-4703-b6c1-b0a548c993bf,814,,,"[6.0, 36.0]",68343,22,True,,,-1.2176574,,Right Foot,,,"[17.5, 4.8]",,Ground Pass,,33.25192,,Sunisa Srangthaisong,25675.0,,,,,,Goal Kick,1,From Goal Kick,Waraporn Boonsing,25813.0,Goalkeeper,47,Thailand Women's,1107,['debb6aac-dc43-42a1-ae86-0388684d0124'],39,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:22:39.960,Pass,
,,,,,,,,,,,,,,,,2.5635,,,,,,,,,,,,,,f0bdf0b4-c605-4410-9296-cf48b4eb611f,816,,,"[16.5, 5.0]",68343,22,,,,0.11632638,,Left Foot,,,"[61.0, 10.2]",,High Pass,,44.80279,,Suchawadee Nildhamrong,25673.0,,,,,,,1,From Goal Kick,Sunisa Srangthaisong,25675.0,Left Back,47,Thailand Women's,1107,['5af8a422-0cf4-4e86-aacb-303b31595be7'],44,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:22:44.443,Pass,
,,,,,,,,,,,,,,,,0.909422,,,,,,,,,,,,,,9cc7d5d0-b9d3-4a7f-a7b1-7d3ea931f63a,824,,,"[40.1, 68.2]",68343,22,,,,-0.16235149,,Right Foot,,,"[51.7, 66.3]",,Ground Pass,,11.754574,,Yesenia López,25685.0,,,,,,,1,Regular Play,Carla Valentina Guerrero Puelle,25692.0,Right Center Back,48,Chile Women's,1209,"['47218bdb-db4f-4ee8-92f7-723ecc84fc08', '4aba815d-cfd9-439b-b1e0-e82a1df4fc7a']",51,,,,,,,,,,,,,,,,,Chile Women's,1209,00:22:51.425,Pass,True
,,,,,,,,,,,,,,,,2.273984,,,,,,,,,,,,,,13926cc2-5558-4102-84e2-a6be273a73c8,827,,,"[51.7, 66.3]",68343,22,,,,-2.6975932,,Left Foot,,,"[33.2, 57.5]",,Ground Pass,,20.486338,,Camila Alejandra Saez Oyaneder,25687.0,,,,,,,1,Regular Play,Yesenia López,25685.0,Right Center Midfield,48,Chile Women's,1209,['a78cc2b2-a8bf-4ebb-837a-88eec95a9054'],52,,,,,,,,,,,,,,,,,Chile Women's,1209,00:22:52.520,Pass,
,,,,,,,,,,,,,,,,1.485161,,,,,,,,,,,,,,4e66c68c-81f8-46b4-b364-f3440413c503,830,,,"[45.4, 36.9]",68343,23,,,,0.038815446,,Left Foot,,,"[66.0, 37.7]",,Ground Pass,,20.615528,,Yanara Aedo,25686.0,,,,,,,1,Regular Play,Camila Alejandra Saez Oyaneder,25687.0,Left Center Back,48,Chile Women's,1209,['2e1f923b-7634-413a-aae9-ca652770cfea'],0,,,,,,,,,,,,,,,,,Chile Women's,1209,00:23:00.711,Pass,
,,,,,,,,,,,,,,,,1.2991,,,,,,,,,,,,,,0de413ba-4496-428d-89ae-b21eb619b300,834,,,"[43.2, 34.8]",68343,23,,,,-0.36397895,,Left Foot,,,"[55.8, 30.0]",,Ground Pass,,13.483323,,Suchawadee Nildhamrong,25673.0,,,,,,Recovery,1,Regular Play,Pitsamai Sornsai,25812.0,Left Center Back,49,Thailand Women's,1107,['38839ddf-cc04-4966-9060-e2e4781ef54a'],3,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:23:03.725,Pass,
,,,,,,,,,,,,,,,,0.9538,,,,,,,,,,,,,,5ff3f3fa-d549-4236-b4dc-49dedb0eca1f,837,,,"[60.6, 32.9]",68343,23,,,,0.32490513,,Right Foot,,,"[70.1, 36.1]",,Ground Pass,,10.02447,,Kanjana Sungngoen,25672.0,,,,,,,1,Regular Play,Suchawadee Nildhamrong,25673.0,Right Center Midfield,49,Thailand Women's,1107,['d0aae676-4121-4db5-8d33-16e16e8dc391'],7,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:23:07.172,Pass,
,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,0ac96511-49f6-4c22-9795-b883be88e119,841,,,"[68.8, 36.3]",68343,23,,,,-1.8891912,,Right Foot,,,"[62.9, 18.4]",,Ground Pass,,18.84728,,Suchawadee Nildhamrong,25673.0,,,,,,,1,Regular Play,Kanjana Sungngoen,25672.0,Center Forward,49,Thailand Women's,1107,['17e77961-ace8-44e4-81b4-ef534aa69acd'],8,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:23:08.166,Pass,
,,,,,,,,,,,,,,,,1.166857,,,,,,,,,,,,,,dcf854a6-f1f8-483c-bc7c-5483bcc854be,844,,,"[72.8, 14.6]",68343,23,,,,-0.6896915,,Right Foot,,,"[86.5, 3.3]",,Ground Pass,,17.758942,,Silawan Intamee,25676.0,,,,,,,1,Regular Play,Suchawadee Nildhamrong,25673.0,Right Center Midfield,49,Thailand Women's,1107,['686c44e1-57e9-4d8f-84d1-5846c2f2bc45'],11,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:23:11.438,Pass,
,,,,,,,,,,,,,,,,0.9248,,,,,,,,,,,,,,37f8b44b-8dd6-44d9-bc8c-7b5bf605e272,847,,,"[86.3, 5.2]",68343,23,,,,1.4250482,,Right Foot,,,"[87.9, 16.1]",,Ground Pass,,11.016806,,Kanjana Sungngoen,25672.0,,,,,,,1,Regular Play,Silawan Intamee,25676.0,Left Midfield,49,Thailand Women's,1107,['1005bdaf-3d06-44c7-8d3d-dbd986777457'],13,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:23:13.283,Pass,
,,,,,,,,,,,,,,,,0.711949,,,,,,,,,,,,,,1da1c24e-a1ac-4dc2-9121-ffa118eb8115,850,,,"[87.9, 16.1]",68343,23,,,,-3.0801318,,Right Foot,,,"[74.9, 15.3]",,Ground Pass,,13.024592,,Suchawadee Nildhamrong,25673.0,,,,,,,1,Regular Play,Kanjana Sungngoen,25672.0,Center Forward,49,Thailand Women's,1107,['b9bc0442-2d5b-48fa-9789-0344e8460f73'],15,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:23:15.001,Pass,
,,,,,,,,,,,,,,,,1.186502,,,,,,,,,,,,,,d55ed72a-21cf-41ac-b6fc-fdd2daa801c0,853,,,"[72.2, 13.0]",68343,23,,,,1.6628432,,Right Foot,,,"[71.0, 26.0]",,Ground Pass,,13.055267,,Ainon Phancha,25679.0,,,,,,,1,Regular Play,Suchawadee Nildhamrong,25673.0,Right Center Midfield,49,Thailand Women's,1107,['c6fc90df-3042-498b-80c0-a29db52b8164'],17,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:23:17.147,Pass,
,,,,,,,,,,,,,,,,2.584807,,,,,,,,,,,,,,ded5472f-2ab3-4829-a681-788eb1343d3d,857,,,"[93.8, 15.0]",68343,23,,,,-0.12355049,,Left Foot,,,"[109.1, 13.1]",,Ground Pass,,15.417522,Incomplete,Silawan Intamee,25676.0,,,,,,,1,Regular Play,Ainon Phancha,25679.0,Center Defensive Midfield,49,Thailand Women's,1107,"['de55a689-d8b9-42fe-ba8f-5b7acfcf6c40', 'ef558084-b304-43ae-8a92-fb97562aaca2']",23,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:23:23.558,Pass,
,,,,,,,,,,,,,,,,0.694731,,,,,,,,,,,,,,ef558084-b304-43ae-8a92-fb97562aaca2,859,,,"[11.0, 67.0]",68343,23,,,,-0.12659213,,Right Foot,,,"[16.5, 66.3]",,Ground Pass,,5.5443664,,Yesenia López,25685.0,,,,,,Recovery,1,Regular Play,Rocio Andrea Soto Collao,25684.0,Right Back,50,Chile Women's,1209,"['d14b197c-6cd9-4978-bf23-1c0bafcac7ce', 'ded5472f-2ab3-4829-a681-788eb1343d3d']",26,,,,,,,,,,,,,,,,,Chile Women's,1209,00:23:26.142,Pass,
,,,,,,,,,,,,,,,,1.596361,,,,,,,,,,,,,,b0b4bef8-33ac-4668-904f-972cd6daded8,862,,,"[17.9, 67.8]",68343,23,,,,1.6325732,,Left Foot,,,"[17.3, 77.5]",,Ground Pass,,9.718539,,Rocio Andrea Soto Collao,25684.0,,,,,,,1,Regular Play,Yesenia López,25685.0,Right Center Midfield,50,Chile Women's,1209,['ae1ecdbf-d95f-41a2-8d92-37d6c72d7971'],27,,,,,,,,,,,,,,,,,Chile Women's,1209,00:23:27.576,Pass,
,,,,,,,,,,,,,,,,1.308998,,,,,,,,,,,,,,54bacad6-15ce-49a4-b611-c9626ebfb1b3,865,,,"[29.0, 77.0]",68343,23,,,,-0.38742328,,Right Foot,,,"[46.4, 69.9]",,Low Pass,,18.792818,,María José Urrutia,25694.0,,,,,,,1,Regular Play,Rocio Andrea Soto Collao,25684.0,Right Back,50,Chile Women's,1209,['07d618ac-a7bc-4436-83a3-185987512779'],31,,,,,,,,,,,,,,,,,Chile Women's,1209,00:23:31.143,Pass,
,,,,,,,,,,,,,,,,0.909554,,,,,,,,,,,,,,58f4148c-ef18-477b-84d7-cc8cf3ecfffa,868,,,"[45.6, 65.9]",68343,23,,,,-2.447829,,Right Foot,,,"[35.5, 57.5]",,Ground Pass,,13.13659,,Yesenia López,25685.0,,,,,,,1,Regular Play,María José Urrutia,25694.0,Center Forward,50,Chile Women's,1209,['3bc03208-ac8c-4c92-aa8d-b3e53736ccaf'],34,,,,,,,,,,,,,,,,,Chile Women's,1209,00:23:34.249,Pass,
,,,,,,,,,,,,,,,,0.782283,,,,,,,,,,,,,,63cb08c4-b6ff-46ce-a5a0-eba699ea2b3f,871,,,"[42.3, 50.2]",68343,23,,,,-1.2078706,,Left Foot,,,"[45.3, 42.3]",,Ground Pass,,8.450444,,Karen Araya,25693.0,,,,,,,1,Regular Play,Yesenia López,25685.0,Right Center Midfield,50,Chile Women's,1209,['6b524154-f881-4f02-908e-da104cf0147b'],36,,,,,,,,,,,,,,,,,Chile Women's,1209,00:23:36.980,Pass,
,,,,,,,,,,,,,,,,0.885119,,,,,,,,,,,,,,605c3db2-12c0-438e-8082-2129dd2a1fcd,874,,,"[45.1, 40.4]",68343,23,,,,-2.1570354,,Right Foot,,,"[36.4, 27.3]",,Ground Pass,,15.725775,,Camila Alejandra Saez Oyaneder,25687.0,,,,,,,1,Regular Play,Karen Araya,25693.0,Center Defensive Midfield,50,Chile Women's,1209,['9c13ff83-46cc-41a6-b76e-0f790427ddae'],38,,,,,,,,,,,,,,,,,Chile Women's,1209,00:23:38.731,Pass,
,,,,,,,,,,,,,,,,1.135233,,,,,,,,,,,,,,333fac8e-7f3a-41ab-8563-c477e80a7b9a,877,,,"[47.9, 23.4]",68343,23,,,,-0.36537364,,Left Foot,,,"[62.8, 17.7]",,Ground Pass,,15.953056,,Yanara Aedo,25686.0,,,,,,,1,Regular Play,Camila Alejandra Saez Oyaneder,25687.0,Left Center Back,50,Chile Women's,1209,['93f008e5-c4c7-42ab-a3ae-986dbb62f20e'],43,,,,,,,,,,,,,,,,,Chile Women's,1209,00:23:43.486,Pass,
,,,,,,,,,,,,,,,,1.429547,,,,,,,,,,,,,,1c1e98b9-b085-476d-a12d-76af1bcc50ac,881,,,"[52.3, 20.9]",68343,23,,,,2.7376745,,Right Foot,,,"[39.9, 26.2]",,Ground Pass,,13.485177,,Camila Alejandra Saez Oyaneder,25687.0,,,,,,,1,Regular Play,Yanara Aedo,25686.0,Left Center Midfield,50,Chile Women's,1209,"['460baed1-ddfd-4a32-9c36-ddd568633700', 'c540968d-390e-4a0e-9475-3c19a3e39692']",49,,,,,,,,,,,,,,,,,Chile Women's,1209,00:23:49.197,Pass,True
,,,,,,,,,,,,,,,,1.50953,,,,,,,,,,,,,,66406c72-f85a-42cf-aa58-7945fb428b7e,884,,,"[39.9, 26.2]",68343,23,,,,1.1978086,,Left Foot,,,"[46.2, 42.3]",,Ground Pass,,17.288725,,Carla Valentina Guerrero Puelle,25692.0,,,,,,,1,Regular Play,Camila Alejandra Saez Oyaneder,25687.0,Left Center Back,50,Chile Women's,1209,['8ee722d1-e6a6-4505-8f90-f33790975d7f'],50,,,,,,,,,,,,,,,,,Chile Women's,1209,00:23:50.632,Pass,
,,,,,,,,,,,,,,,,2.875019,,,,,,,,,,,,,,ed6e5aeb-a556-45ba-b36b-bd880c244faa,887,,,"[49.8, 44.9]",68343,23,,,,0.15722805,,Right Foot,,,"[90.8, 51.4]",,High Pass,,41.512047,Incomplete,,,,,,,,,1,Regular Play,Carla Valentina Guerrero Puelle,25692.0,Right Center Back,50,Chile Women's,1209,['5da2329f-668b-4c0e-9137-2274173af47a'],54,,,,,,,,,,,,,,,,,Chile Women's,1209,00:23:54.138,Pass,
,,,,,,,,,,,,,,,,3.6331,,,,,,,,,,,,,,431a6086-d8b5-479e-bd45-2e7438786cee,898,,,"[6.0, 44.0]",68343,24,,,,1.5229859,,Left Foot,,,"[7.0, 64.9]",,Ground Pass,,20.92391,,Warunee Phetwiset,25681.0,,,,,,Goal Kick,1,From Goal Kick,Waraporn Boonsing,25813.0,Goalkeeper,51,Thailand Women's,1107,['862369e6-acc6-47b2-a737-f66e577de4da'],40,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:24:40.215,Pass,
,,,,,,,,,,,,,,,,1.614528,,,,,,,,,,,,,,45a06186-09ce-4342-9d67-a9357837b827,902,,,"[9.1, 73.5]",68343,24,,,,-0.061964367,,Right Foot,,,"[36.5, 71.8]",,Low Pass,,27.452686,Incomplete,Rattikan Thongsombut,25678.0,,,,,,,1,From Goal Kick,Warunee Phetwiset,25681.0,Right Back,51,Thailand Women's,1107,"['1acf81f8-7b26-40dd-856c-0fb832b5edab', 'f66f7316-2587-43d1-9cb0-04b418a3fa41']",43,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:24:43.928,Pass,
,,,,,,,,,,,,,,,,0.705832,,,,,,,,,,,,,,eb7f2f0b-8425-4cae-a47d-a0c84ea46bfa,905,,,"[32.0, 56.0]",68343,24,,,,-0.59374964,,Right Foot,,,"[40.0, 50.6]",,Ground Pass,,9.651943,,Suchawadee Nildhamrong,25673.0,,,,,,Recovery,1,From Goal Kick,Rattikan Thongsombut,25678.0,Right Midfield,51,Thailand Women's,1107,['a19033c2-6369-4877-bd70-3fd8a02ca575'],47,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:24:47.590,Pass,
,,,,,,,,,,,,,,,,0.0229,,,,,,,,,,,,,,19785359-f094-4482-a0ab-95f5b6f1a4ef,915,,,"[88.7, 30.6]",68343,24,,,,-1.1689256,,Right Foot,,,"[90.4, 26.6]",,Ground Pass,,4.346263,Incomplete,,,,,,,,,1,From Goal Kick,Karen Araya,25693.0,Center Defensive Midfield,51,Thailand Women's,1107,['23e1be50-1097-4997-9937-ec1235cdf794'],53,,,,,,,,,,,,,,,,,Chile Women's,1209,00:24:53.868,Pass,
,,,,,,,,,,,,,,,,0.9134,,,,,,,,,,,,,,090b366b-b809-42d5-bef9-57b0562d137a,919,,,"[88.9, 26.4]",68343,24,,,,0.47594208,,Right Foot,,,"[98.6, 31.4]",,Low Pass,,10.912836,Incomplete,María José Urrutia,25694.0,,,,,,,1,From Goal Kick,Karen Araya,25693.0,Center Defensive Midfield,51,Thailand Women's,1107,"['b60263f1-cbe8-41ca-9add-6f25a86a5c58', 'd175ca6e-8241-49a2-bcc6-ded9269a7a82']",58,,,,,,,,,,,,,,,,,Chile Women's,1209,00:24:58.674,Pass,
,,,,,,,,,,,,,,,,0.8644,,,,,,,,,,,,,,b60263f1-cbe8-41ca-9add-6f25a86a5c58,921,,,"[21.5, 48.7]",68343,24,,,,-0.5838704,,Head,,,"[32.7, 41.3]",,High Pass,,13.42386,,Suchawadee Nildhamrong,25673.0,,,,,,Recovery,1,From Goal Kick,Natthakarn Chinwong,25680.0,Right Center Back,51,Thailand Women's,1107,"['090b366b-b809-42d5-bef9-57b0562d137a', '29451037-eb59-4789-b180-c417968b132f']",59,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:24:59.587,Pass,
,,,,,,,,,,,,,,,,1.639433,,,,,,,,,,,,,,91f5637a-b832-496a-b7a1-a11958240755,924,,,"[32.3, 41.1]",68343,25,,,,1.2686511,,Right Foot,,,"[37.1, 56.5]",,Low Pass,,16.130716,Incomplete,,,,,,,,,1,From Goal Kick,Suchawadee Nildhamrong,25673.0,Right Center Midfield,51,Thailand Women's,1107,['35372a3c-2d04-4441-a2cf-c58384834731'],0,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:25:00.572,Pass,
,,,,,,,,,,,,,,,,3.250214,,,,,,,,,,,,,,264d4030-f7c2-4a7e-b25a-44a0702469a5,927,,,"[86.2, 23.8]",68343,25,,,,-0.41275325,,Right Foot,,,"[116.8, 10.4]",,Ground Pass,,33.405388,,Francisca Alejandra Lara Lara,25690.0,,,,,,,1,Regular Play,Yanara Aedo,25686.0,Left Center Midfield,52,Chile Women's,1209,['5b9f9e77-ca44-40b6-afda-44ecf072bbf4'],3,,,,,,,,,,,,,,,,,Chile Women's,1209,00:25:03.938,Pass,
,,,,,,,,,,,,,,,,1.6375,,,,,,,,,,,,,,0035a39d-d11e-4783-b3a5-96788ba4d598,930,,,"[117.3, 10.4]",68343,25,,,,1.832324,,Left Foot,True,,"[110.1, 37.3]",,High Pass,,27.846903,Incomplete,,,,,,,,,1,Regular Play,Francisca Alejandra Lara Lara,25690.0,Left Back,52,Chile Women's,1209,['c3b9f651-c4a6-4c2e-b4d0-c66a90a83ba5'],7,,,,,,,,,,,,,,,,,Chile Women's,1209,00:25:07.376,Pass,
,,,,,,,,,,,,,,,,2.694007,,,,,,,,,,,,,,e5ba4be1-eebc-4187-820c-c85259488be0,938,,,"[33.9, 24.7]",68343,25,,,,0.57770884,,Right Foot,,,"[65.5, 45.3]",,High Pass,,37.72161,Incomplete,Kanjana Sungngoen,25672.0,,,,,,,1,Regular Play,Silawan Intamee,25676.0,Left Midfield,52,Chile Women's,1209,"['79ad7604-a758-4331-84cc-351713a1e3f4', '90255751-c9b1-4a04-b072-a0ff4d564a76']",14,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:25:14.735,Pass,
,,,,,,,,,,,,,,,,1.23774,,,,,,,,,,,,,,fba186aa-dde0-42d8-a741-236dd4088f60,942,,,"[54.2, 31.6]",68343,25,,,,-0.52001417,,Left Foot,,,"[66.6, 24.5]",,Ground Pass,,14.288807,,Yanara Aedo,25686.0,,,,,,,1,Regular Play,Camila Alejandra Saez Oyaneder,25687.0,Left Center Back,52,Chile Women's,1209,['777a8378-391e-4c1f-8a86-3fedf3360131'],19,,,,,,,,,,,,,,,,,Chile Women's,1209,00:25:19.060,Pass,
,,,,,,,,,,,,,,,,1.749962,,,,,,,,,,,,,,e9e4a810-3caf-4dc6-b9c4-abf7e2ea9632,945,,,"[71.2, 23.6]",68343,25,,,,-1.0561489,,Right Foot,,,"[80.7, 6.8]",,Ground Pass,,19.3,,Francisca Alejandra Lara Lara,25690.0,,,,,,,1,Regular Play,Yanara Aedo,25686.0,Left Center Midfield,52,Chile Women's,1209,['3fdabf15-037c-4000-9df0-7b52c12a8097'],24,,,,,,,,,,,,,,,,,Chile Women's,1209,00:25:24.403,Pass,
,,,,,,,,,,,,,,,,0.824383,,,,,,,,,,,,,,1fea5736-6882-49ec-9df0-60ecc6a02ff1,949,,,"[79.4, 11.0]",68343,25,,,,2.8150113,,Left Foot,,,"[67.0, 15.2]",,Ground Pass,,13.091982,,Yanara Aedo,25686.0,,,,,,,1,Regular Play,Francisca Alejandra Lara Lara,25690.0,Left Back,52,Chile Women's,1209,['88b381ec-f704-405c-b46b-dc1353e64411'],27,,,,,,,,,,,,,,,,,Chile Women's,1209,00:25:27.629,Pass,
,,,,,,,,,,,,,,,,4.312764,,,,,,,,,,,,,,8512a26e-6a78-47ff-9205-15d2f149fccc,952,,,"[67.0, 15.2]",68343,25,,,,-0.04731315,,Right Foot,,,"[119.8, 12.7]",,High Pass,,52.859154,Out,Daniela Paz Zamora Mancilla,25695.0,,,,,,,1,Regular Play,Yanara Aedo,25686.0,Left Center Midfield,52,Chile Women's,1209,['33fc2abf-88d4-438c-af02-655c179464b9'],30,,,,,,,,,,,,,,,,,Chile Women's,1209,00:25:30.073,Pass,
,,,,,,,,,,,,,,,,2.682112,,,,,,,,,,,,,,2f9cba05-557b-4730-96e1-c03ed0b88f0f,954,,,"[6.0, 44.0]",68343,25,,,,-0.3852104,,Right Foot,,,"[49.9, 26.2]",,High Pass,,47.371407,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Waraporn Boonsing,25813.0,Goalkeeper,53,Thailand Women's,1107,['eb0c09cd-c9ff-4b3e-9ac2-c3f7fec86eb5'],51,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:25:51.465,Pass,
,,,,,,,,,,,,,,,,1.539561,,,,,,,,,,,,,,eb0c09cd-c9ff-4b3e-9ac2-c3f7fec86eb5,955,,,"[70.2, 53.9]",68343,25,,,,-0.6073624,,Head,,,"[90.2, 40.0]",,High Pass,,24.355904,,María José Urrutia,25694.0,,,,,,Recovery,1,Regular Play,Yesenia López,25685.0,Right Center Midfield,54,Chile Women's,1209,"['2f9cba05-557b-4730-96e1-c03ed0b88f0f', '6b69e2d0-e311-4d4a-a2aa-d64691b04be9']",54,,,,,,,,,,,,,,,,,Chile Women's,1209,00:25:54.147,Pass,
,,,,,,,,,,,,,,,,0.739017,,,,,,,,,,,,,,bb481f57-4aaa-4bd1-a20e-0a4e4f272b16,958,,,"[90.2, 40.0]",68343,25,,,,-1.7631919,,Right Foot,,,"[88.7, 32.3]",,Ground Pass,,7.8447433,,Yanara Aedo,25686.0,,,,,,,1,Regular Play,María José Urrutia,25694.0,Center Forward,54,Chile Women's,1209,['b6fe6b79-9e52-4785-87d8-cae2abe1047a'],56,,,,,,,,,,,,,,,,,Chile Women's,1209,00:25:56.451,Pass,
,,,,,,,,,,,,,,,,4.1145,,,,,,,,,,,,,,273fd0e9-e5f9-4a56-99b0-4aea7d693675,967,,,"[14.8, 53.3]",68343,27,True,,,0.11007952,,Drop Kick,,,"[71.8, 59.6]",,High Pass,,57.3471,Incomplete,Kanjana Sungngoen,25672.0,,,,,,,1,From Keeper,Waraporn Boonsing,25813.0,Goalkeeper,56,Thailand Women's,1107,"['2e360d52-04c3-4303-a749-3baf8c789dc1', 'fe702be6-851a-4c24-9252-84df1345a8b8']",15,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:27:15.663,Pass,
,,,,,,,,,,,,,,,,3.032466,,,,,,,,,,,,,,fe702be6-851a-4c24-9252-84df1345a8b8,969,,,"[48.3, 20.5]",68343,27,,,,-0.7357935,,Other,,,"[55.7, 13.8]",,Low Pass,,9.982485,,Karen Araya,25693.0,,,,,,Recovery,1,Regular Play,Yesenia López,25685.0,Right Center Midfield,57,Chile Women's,1209,"['215896eb-ab23-4bf0-9d9c-bb18a7dc1a9e', '273fd0e9-e5f9-4a56-99b0-4aea7d693675']",19,,,,,,,,,,,,,,,,,Chile Women's,1209,00:27:19.777,Pass,
,,,,,,,,,,,,,,,,0.876243,,,,,,,,,,,,,,544d82c2-5886-47a0-8831-427329df38b0,972,,,"[62.6, 12.3]",68343,27,,,,-0.4573781,,Right Foot,,,"[75.4, 6.0]",,Ground Pass,,14.266394,,Francisca Alejandra Lara Lara,25690.0,,,,,,,1,Regular Play,Karen Araya,25693.0,Center Defensive Midfield,57,Chile Women's,1209,['930e0f31-1f4c-4edb-ac9c-a1f2210e61ae'],25,,,,,,,,,,,,,,,,,Chile Women's,1209,00:27:25.335,Pass,
