ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.4165,,,,,,,,,,,,9ff371c5-5271-444a-bd40-faefe709c65a,1407,,,"[60.5, 30.6]",22921,41,,,,1.5433307,,Right Foot,,,"[61.0, 48.8]",,Ground Pass,,18.206867,,,,Griedge Mbock Bathy Nka,10271.0,,,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,76,France Women's,861,['10ce8717-177a-4fae-bdda-27502a211ea6'],20,,,,,,,,,,,,,,,,,France Women's,861,00:41:20.301,Pass,
,,,,,,,,,,,,,,,0.8799,,,,,,,,,,,,32ac9649-f4cc-4dcc-abf7-96a9f94f4ce1,1410,,,"[66.3, 54.5]",22921,41,,,,0.24971049,,Right Foot,,,"[81.2, 58.3]",,Ground Pass,,15.376931,,,,Amandine Henry,10123.0,,,,,,1,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,76,France Women's,861,['40644af0-4282-4754-8234-f567118fdc4c'],22,,,,,,,,,,,,,,,,,France Women's,861,00:41:22.830,Pass,
,,,,,,,,,,,,,,,1.1013,,,,,,,,,,,,3bf6eb11-2925-4518-9513-ac9ab92d16d9,1412,,,"[81.2, 58.3]",22921,41,,,,1.9350051,,Left Foot,,,"[74.3, 76.4]",,Ground Pass,,19.370596,,,,Marion Torrent,25446.0,,,,,,1,Regular Play,Amandine Henry,10123.0,Right Defensive Midfield,76,France Women's,861,['eb770df3-e4c5-42d4-8dac-f7b9c7c8e818'],23,,,,,,,,,,,,,,,,,France Women's,861,00:41:23.709,Pass,
,,,,,,,,,,,,,,,0.662,,,,,,,,,,,,1b747a85-b36e-4b83-a707-aac703e57c2f,1416,,,"[76.3, 74.8]",22921,41,,,,-1.5874615,,Right Foot,,,"[76.1, 62.8]",,Ground Pass,,12.001667,,,,Amandine Henry,10123.0,,,,,,1,Regular Play,Marion Torrent,25446.0,Right Back,76,France Women's,861,"['05b3bd7b-0b4c-4991-a7c0-2fbc884c2a12', '955b69c7-de68-48c7-87da-7f155955597d']",26,,,,,,,,,,,,,,,,,France Women's,861,00:41:26.502,Pass,True
,,,,,,,,,,,,,,,4.195,,,,,,,,,,,,594965af-87ef-4118-a6b0-0a9a6e975b07,1418,,,"[76.1, 62.8]",22921,41,,,,0.034898542,,Right Foot,,,"[116.2, 64.2]",,High Pass,,40.12443,,Incomplete,,Delphine Cascarino,15470.0,,,,,,1,Regular Play,Amandine Henry,10123.0,Right Defensive Midfield,76,France Women's,861,"['13529c51-8c31-41a1-8b40-f6fb52d715e8', 'ff118984-6fc8-4ebd-bf62-68be2c1fa57c']",27,,,,,,,,,,,,,,,,,France Women's,861,00:41:27.164,Pass,
,,,,,,,,,,,,,,,0.9586,,,,,,,,,,,,b78e00f3-7cc3-44b5-a023-1fc82af3a926,1422,,,"[112.1, 80.0]",22921,41,,,,-1.7625844,,,,,"[110.1, 69.7]",,High Pass,,10.492378,,,,Delphine Cascarino,15470.0,,,,,Throw-in,1,From Throw In,Marion Torrent,25446.0,Right Back,77,France Women's,861,['14d8c415-3b2e-4cf5-a481-3b573fe5d4bf'],45,,,,,,,,,,,,,,,,,France Women's,861,00:41:45.665,Pass,
,,,,,,,,,,,,,,,0.7869,,,,,,,,,,,,1274eaa5-4a39-4e63-a181-140b1e0710da,1424,,,"[110.1, 69.7]",22921,41,,,,1.7624449,,Right Foot,,,"[108.8, 76.4]",,Low Pass,,6.824954,,,,Marion Torrent,25446.0,,,,,,1,From Throw In,Delphine Cascarino,15470.0,Right Midfield,77,France Women's,861,['8c8082b9-98c1-4139-972a-5cc1f7b889db'],46,,,,,,,,,,,,,,,,,France Women's,861,00:41:46.624,Pass,
,,,,,,,,,,,,,,,2.4408,,,,,,,,,,,,2cd2172b-7e89-4414-9f13-e0f4a9a0120b,1426,,,"[108.8, 76.4]",22921,41,,,,-3.028976,,Right Foot,,,"[92.0, 74.5]",,Low Pass,,16.907099,,,,Amandine Henry,10123.0,,,,,,1,From Throw In,Marion Torrent,25446.0,Right Back,77,France Women's,861,['2db6fbe3-fdac-48bf-99df-f2d99748f525'],47,,,,,,,,,,,,,,,,,France Women's,861,00:41:47.410,Pass,
,,,,,,,,,,,,,,,1.905,,,,,,,,,,,,8f4ae336-2898-4941-a531-111220312af7,1429,,,"[92.6, 74.2]",22921,41,,,,-2.844837,,Left Foot,,,"[68.4, 66.8]",,Ground Pass,,25.306126,,,,Griedge Mbock Bathy Nka,10271.0,,,,,,1,From Throw In,Amandine Henry,10123.0,Right Defensive Midfield,77,France Women's,861,['e23d332c-c69d-4f88-950c-d3a2f152378e'],49,,,,,,,,,,,,,,,,,France Women's,861,00:41:49.851,Pass,
,,,,,,,,,,,,,,,2.968416,,,,,,,,,,,,55174743-a169-4aa1-a038-5e8cf6cc468b,1432,,,"[70.3, 57.4]",22921,41,,,,-1.7143115,,Right Foot,,,"[65.3, 22.8]",,Ground Pass,,34.959404,,,,Wendie Renard,10125.0,,,,,,1,From Throw In,Griedge Mbock Bathy Nka,10271.0,Right Center Back,77,France Women's,861,['e0e7abc8-9765-47f1-9fdf-ee5ae26c2c4e'],53,,,,,,,,,,,,,,,,,France Women's,861,00:41:53.151,Pass,
,,,,,,,,,,,,,,,1.7752,,,,,,,,,,,,20407870-8492-46fc-8e86-70eb2f6a4772,1435,,,"[65.3, 22.8]",22921,41,,,,-0.7608933,,Right Foot,,,"[86.2, 2.9]",,Ground Pass,,28.858622,,,,Amel Majri,15249.0,,,,,,1,From Throw In,Wendie Renard,10125.0,Left Center Back,77,France Women's,861,['102ed444-acbd-449d-ab33-eb2e07d7002f'],57,,,,,,,,,,,,,,,,,France Women's,861,00:41:57.254,Pass,
,,,,,,,,,,,,,,,0.7985,,,,,,,,,,,,1f783ea6-d15a-4641-be90-07144d78202d,1438,,,"[86.2, 2.9]",22921,41,,,,2.0344439,,Left Foot,,,"[83.8, 7.7]",,Ground Pass,,5.3665633,,,,Amandine Henry,10123.0,,,,,,1,From Throw In,Amel Majri,15249.0,Left Back,77,France Women's,861,['dc63f702-c1fd-469a-bc4d-189cb241daa1'],59,,,,,,,,,,,,,,,,,France Women's,861,00:41:59.866,Pass,
,,,,,,,,,,,,,,,0.8947,,,,,,,,,,,,918037d5-34b3-4180-bdb9-95a2b083907c,1442,,,"[75.4, 3.3]",22921,42,,,,1.2209407,,Right Foot,,,"[78.1, 10.7]",,Ground Pass,,7.877182,,,,Elise Bussaglia,10114.0,,,,,,1,From Throw In,Amandine Henry,10123.0,Right Defensive Midfield,77,France Women's,861,"['18801c7b-c135-4cc8-922a-b808b361b2bc', '2c00ef5f-d4fe-4cf6-af3f-0a4088b21761']",2,,,,,,,,,,,,,,,,,France Women's,861,00:42:02.958,Pass,True
,,,,,,,,,,,,,,,1.2487,,,,,,,,,,,,5ec9c252-ccd7-4eaf-8a9e-25b56790e580,1445,,,"[78.1, 10.7]",22921,42,,,,-0.38655645,,Right Foot,,,"[98.0, 2.6]",,Ground Pass,,21.485344,,,,Amel Majri,15249.0,,,,,,1,From Throw In,Elise Bussaglia,10114.0,Left Defensive Midfield,77,France Women's,861,['d02c3653-741f-4557-bca2-29a0bd4989e9'],4,,,,,,,,,,,,,,,,,France Women's,861,00:42:04.838,Pass,
,,,,,,,,,,,,,,,0.7856,,,,,,,,,,,,fbc897f9-c078-4f87-b3be-272bc0131702,1449,,,"[97.4, 9.3]",22921,42,,,,1.1777383,,Right Foot,,,"[102.5, 21.6]",,Ground Pass,,13.315405,,,,Kadidiatou Diani,10137.0,,,,,,1,From Throw In,Amel Majri,15249.0,Left Back,77,France Women's,861,"['05c19862-dc66-402a-b312-8a8b1aa0dc20', 'cc82fba6-dfa9-4842-a07d-c9d30f157a9d']",9,,,,,,,,,,,,,,,,,France Women's,861,00:42:09.319,Pass,True
,,,,,,,,,,,,,,,0.9792,,,,,,,,,,,,49a55226-5461-40a3-aced-4430424b9ff6,1453,,,"[99.7, 25.8]",22921,42,,,,-2.9317644,,Left Foot,,,"[88.9, 23.5]",,Ground Pass,,11.0421915,,,,Elise Bussaglia,10114.0,,,,,,1,From Throw In,Kadidiatou Diani,10137.0,Right Center Forward,77,France Women's,861,['52b678a0-aac0-4317-99ee-1e06cbd47b59'],12,,,,,,,,,,,,,,,,,France Women's,861,00:42:12.328,Pass,
,,,,,,,,,,,,,,,2.3817,,,,,,,,,,,,4ca5dd96-b413-417f-bad3-8c0aece18339,1456,,,"[88.2, 31.3]",22921,42,,,,0.9913405,,Right Foot,,,"[111.3, 66.6]",,High Pass,,42.18649,,,,Delphine Cascarino,15470.0,,,,,,1,From Throw In,Elise Bussaglia,10114.0,Left Defensive Midfield,77,France Women's,861,['1896a8c3-8cb4-4f1c-b708-23aea454f221'],14,,,,,,,,,,,,,,,,,France Women's,861,00:42:14.593,Pass,
,,,,,,,,,,,,,,,1.285334,,,,,,,,,,,,0dac8277-2589-4b0a-b525-908bef6acd1d,1462,,,"[35.6, 0.1]",22921,42,,,,0.40265465,,,,,"[46.4, 4.7]",,High Pass,,11.738825,,Incomplete,,Geum-Min Lee,25453.0,,,,,Throw-in,1,From Throw In,Sel-Gi Jang,25447.0,Left Back,78,Korea Republic Women's,1211,"['c0566739-c0f8-44ec-9e42-33437de0322c', 'd40d7105-421c-4804-aabf-483b621c625c']",50,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:42:50.575,Pass,
,,,,,,,,,,,,,,,1.2115,,,,,,,,,,,,c0566739-c0f8-44ec-9e42-33437de0322c,1464,,,"[73.7, 75.4]",22921,42,,,,-0.59933996,,Head,,,"[83.8, 68.5]",,High Pass,,12.231925,,,,Gaëtane Thiney,10113.0,,,,,Recovery,1,From Counter,Delphine Cascarino,15470.0,Right Midfield,79,France Women's,861,"['0dac8277-2589-4b0a-b525-908bef6acd1d', '53656302-2b58-4ddc-b1fe-48acfda086b8']",51,,,,,,,,,,,,,,,,,France Women's,861,00:42:51.860,Pass,
,,,,,,,,,,,,,,,0.9116,,,,,,,,,,,,406bce31-3dab-4716-bb9e-4c18b7570a5d,1468,,,"[83.8, 68.3]",22921,42,,,,-0.3300606,,Right Foot,,,"[94.6, 64.6]",,Low Pass,,11.416217,,,,Kadidiatou Diani,10137.0,,,,,,1,From Counter,Gaëtane Thiney,10113.0,Left Center Forward,79,France Women's,861,"['16a9a356-04b6-4e0e-b6ef-ff5ccfc34d2f', '69e60f5d-fba0-43e2-8330-1f62b078af36']",53,,,,,,,,,,,,,,,,,France Women's,861,00:42:53.596,Pass,True
,,,,,,,,,,,,,,,0.8088,,,,,,,,,,,,686c4b0c-ab21-46da-aabc-3c24a766367a,1473,,,"[28.7, 0.1]",22921,43,,,,1.4926946,,,,,"[29.6, 11.6]",,High Pass,,11.535164,,,,So-Hyun Cho,22798.0,,,,,Throw-in,1,From Throw In,Sel-Gi Jang,25447.0,Left Back,80,Korea Republic Women's,1211,['7238aee0-6597-4a5f-95cb-4573d0731591'],11,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:43:11.058,Pass,
,,,,,,,,,,,,,,,2.2674,,,,,,,,,,,,3fe3dcbc-c882-48f9-b17a-685a855d1e97,1481,,,"[102.3, 65.3]",22921,43,,,,-1.9138203,,Right Foot,,,"[94.8, 44.3]",,Ground Pass,,22.299103,,,,Eugénie Le Sommer,10121.0,,,,,,1,Regular Play,Kadidiatou Diani,10137.0,Right Center Forward,81,France Women's,861,['b0cfcda7-0f40-4bff-acba-ba9c11635884'],16,,,,,,,,,,,,,,,,,France Women's,861,00:43:16.988,Pass,
,,,,,,,,,,,,,,,1.5667,,,,,,,,,,,,fc3c8fe0-387a-4801-bc8f-942dfea961d9,1483,,,"[94.8, 44.3]",22921,43,,,,2.6476512,0574e2f3-086f-42f7-a5af-94cc9c730501,Right Foot,,,"[88.3, 47.8]",,Ground Pass,,7.3824115,,,,Elise Bussaglia,10114.0,True,,,,,1,Regular Play,Eugénie Le Sommer,10121.0,Left Midfield,81,France Women's,861,['0ba8fbd7-d521-4c0b-bf06-bec1faed7306'],19,,,,,,,,,,,,,,,,,France Women's,861,00:43:19.256,Pass,
,,,,,,,,,,,,,,,3.1589,,,,,,,,,,,,a99a44c5-fad3-45da-b8a7-39d975cae9c2,1488,,,"[7.0, 44.1]",22921,43,,,,0.5580454,,Right Foot,,,"[55.7, 74.5]",,High Pass,,57.409492,,Incomplete,,Yu-Mi Kang,25452.0,,,,,Goal Kick,1,From Goal Kick,Min-Jeong Kim,25449.0,Goalkeeper,82,Korea Republic Women's,1211,"['776aea9a-073e-41ce-8ad7-7cfdf9f6ad63', 'd73f1a88-9771-4b05-a830-98a058009052']",55,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:43:55.426,Pass,
,,,,,,,,,,,,,,,0.5624,,,,,,,,,,,,d7619b30-1afc-4a9c-b31c-60e67066bdc6,1492,,,"[64.6, 6.5]",22921,44,,,,0.61072594,,Right Foot,,,"[66.6, 7.9]",,Ground Pass,,2.4413111,,,,Elise Bussaglia,10114.0,,,,,Recovery,1,Regular Play,Eugénie Le Sommer,10121.0,Left Midfield,83,France Women's,861,['65087ae4-73c1-4fa9-9393-dd10f089a86f'],0,,,,,,,,,,,,,,,,,France Women's,861,00:44:00.607,Pass,
,,,,,,,,,,,,,,,1.2103,,,,,,,,,,,,5f5fd045-d74b-4154-8ee7-b9e3f4258156,1495,,,"[67.6, 5.3]",22921,44,,,,-3.1065192,,Right Foot,,,"[56.2, 4.9]",,Ground Pass,,11.407016,,,,Amel Majri,15249.0,,,,,,1,Regular Play,Elise Bussaglia,10114.0,Left Defensive Midfield,83,France Women's,861,['37216729-745f-4f4f-a5c6-f238a6b8330a'],2,,,,,,,,,,,,,,,,,France Women's,861,00:44:02.007,Pass,
,,,,,,,,,,,,,,,1.6477,,,,,,,,,,,,46f8a410-1011-438b-b7e3-21580aa4f469,1499,,,"[54.1, 4.0]",22921,44,,,,2.7711003,,Left Foot,,,"[42.0, 8.7]",,Ground Pass,,12.980755,,,,Wendie Renard,10125.0,,,,,,1,Regular Play,Amel Majri,15249.0,Left Back,83,France Women's,861,"['5e2fc2eb-42f9-4515-b382-de38d4ae1006', 'b165da35-939c-49bb-9a8d-e673f9397986']",3,,,,,,,,,,,,,,,,,France Women's,861,00:44:03.328,Pass,True
,,,,,,,,,,,,,,,2.2948,,,,,,,,,,,,b55c45b8-f3f8-410d-9f08-751ca3185088,1502,,,"[42.5, 24.1]",22921,44,,,,1.5626993,,Right Foot,,,"[42.7, 48.8]",,Ground Pass,,24.70081,,,,Griedge Mbock Bathy Nka,10271.0,,,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,83,France Women's,861,['00cf68bd-b8c1-4403-a122-8ebbbebd75c1'],6,,,,,,,,,,,,,,,,,France Women's,861,00:44:06.370,Pass,
,,,,,,,,,,,,,,,1.6215,,,,,,,,,,,,97b5db7b-4a61-4570-adaf-eaff744ba892,1505,,,"[45.9, 50.0]",22921,44,,,,-1.333493,,Right Foot,,,"[51.1, 28.5]",,Ground Pass,,22.1199,,,,Elise Bussaglia,10114.0,,,,,,1,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,83,France Women's,861,['f6f60847-252d-44ea-a6e4-87ce32baa105'],9,,,,,,,,,,,,,,,,,France Women's,861,00:44:09.593,Pass,
,,,,,,,,,,,,,,,1.3202,,,,,,,,,,,,e5667ddb-2fea-4244-afe5-6fecd98fe03c,1507,,,"[51.1, 28.5]",22921,44,,,,-2.8535373,,Right Foot,,,"[43.0, 26.1]",,Ground Pass,,8.448076,,,,Wendie Renard,10125.0,,,,,,1,Regular Play,Elise Bussaglia,10114.0,Left Defensive Midfield,83,France Women's,861,['06927655-aeee-48bf-92f8-227a35c8e485'],11,,,,,,,,,,,,,,,,,France Women's,861,00:44:11.214,Pass,
,,,,,,,,,,,,,,,1.5626,,,,,,,,,,,,373c82f3-ca92-4694-af28-2ea7364c47f9,1510,,,"[43.0, 26.1]",22921,44,,,,1.3577664,,Right Foot,,,"[49.1, 54.3]",,Ground Pass,,28.85221,,,,Griedge Mbock Bathy Nka,10271.0,,,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,83,France Women's,861,['7b1bfd9b-bc1a-4355-be2c-17ce6cb9be69'],14,,,,,,,,,,,,,,,,,France Women's,861,00:44:14.558,Pass,
,,,,,,,,,,,,,,,1.2148,,,,,,,,,,,,71216640-2277-4e72-84c4-412596c13b18,1513,,,"[65.3, 51.1]",22921,44,,,,-1.7181085,,Right Foot,,,"[63.0, 35.6]",,Ground Pass,,15.669716,,,,Elise Bussaglia,10114.0,,,,,,1,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,83,France Women's,861,['7c7d7c30-10f0-4e27-8b18-b3cca7fb8b56'],18,,,,,,,,,,,,,,,,,France Women's,861,00:44:18.897,Pass,
,,,,,,,,,,,,,,,2.7204,,,,,,,,,,,,5dd3d25a-ef4f-4839-895b-2655dd6467cf,1516,,,"[64.4, 40.1]",22921,44,,,,0.7227067,,Right Foot,,,"[100.8, 72.2]",,High Pass,,48.532154,,,,Delphine Cascarino,15470.0,,,,,,1,Regular Play,Elise Bussaglia,10114.0,Left Defensive Midfield,83,France Women's,861,['71ea01cf-bbd7-457f-a981-c8545cf85c5f'],22,,,,,,,,,,,,,,,,,France Women's,861,00:44:22.503,Pass,
,,,,,,,,,,,,,,,1.0704,,,,,,,,,,,,1402e7c6-c96c-44bb-ad6b-aaae95aab1af,1521,,,"[99.1, 80.0]",22921,44,True,,,-2.459822,,,,,"[92.2, 74.4]",,High Pass,,8.886507,,,,Amandine Henry,10123.0,,,,,Throw-in,1,From Throw In,Marion Torrent,25446.0,Right Back,84,France Women's,861,['616e2bb9-a2cf-489d-9040-059ae1073c9d'],31,,,,,,,,,,,,,,,,,France Women's,861,00:44:31.576,Pass,
,,,,,,,,,,,,,,,0.9787,,,,,,,,,,,,567af7e3-925c-497c-921f-b52132ac0fe3,1525,,,"[92.2, 75.0]",22921,44,,,,-0.5119372,,Right Foot,,,"[102.7, 69.1]",,Ground Pass,,12.0440855,,,,Delphine Cascarino,15470.0,,,,,,1,From Throw In,Amandine Henry,10123.0,Right Defensive Midfield,84,France Women's,861,"['260c4d62-56d8-420c-a06a-c2cf1580491d', 'db1c7616-1a0f-4887-a764-cb5df8af1e3d']",33,,,,,,,,,,,,,,,,,France Women's,861,00:44:33.318,Pass,True
,,,,,,,,,,,,,,,2.9282,,,,,,,,,,,,d8bb5a14-d548-47ef-9d62-e5f1c5205e96,1529,,,"[102.7, 71.1]",22921,44,,,,0.15612637,,Right Foot,,,"[113.5, 72.8]",,Ground Pass,,10.932978,,,,Marion Torrent,25446.0,,,,,,1,From Throw In,Delphine Cascarino,15470.0,Right Midfield,84,France Women's,861,"['88e6bc64-52c4-4430-a9fc-1530d4e59615', 'ece77179-1aaf-4aa5-8f3b-2f5f2378acc2']",34,,,,,,,,,,,,,,,,,France Women's,861,00:44:34.942,Pass,True
,,,,,,,,,,,,,,,2.3408,,,,,,,,,,,,204c2598-60ff-4854-ad7c-41229405aa36,1538,,,"[120.0, 80.0]",22921,45,,,,-1.7974333,,Right Foot,,,"[109.6, 34.9]",,High Pass,,46.28358,,,True,Wendie Renard,10125.0,,,True,Outswinging,Corner,1,From Corner,Gaëtane Thiney,10113.0,Left Center Forward,85,France Women's,861,['595cede8-c406-4e1f-bb9b-89f39162631b'],17,,,,,,,,,,,,,,,,,France Women's,861,00:45:17.453,Pass,
,,,,,,,,,,,,,,,3.7061,,,,,,,,,,,,28eaa38d-c122-40ba-affd-587329afa17e,1540,,,"[109.6, 34.9]",22921,45,,,True,1.2698761,,,,,"[115.0, 52.3]",,High Pass,,18.218672,,Incomplete,,Gaëtane Thiney,10113.0,,,,,,1,From Corner,Wendie Renard,10125.0,Left Center Back,85,France Women's,861,"['233dc4f9-8ee1-4857-9d7c-405a5ae3b624', '8b366420-881e-412d-8772-026d0a7123ad', 'c5fc8c7f-c833-4902-b376-fa3cbbe5450b']",19,,,,,,,,,,,,,,,,,France Women's,861,00:45:19.794,Pass,True
,,,,,,,,,,,,,,,1.051,,,,,,,,,,,,f82bfd13-2667-4075-9a2a-09f9b2b1050c,1544,,,"[101.3, 80.0]",22921,45,,,,-0.65818197,,,,,"[111.0, 72.5]",,High Pass,,12.261321,,,,Delphine Cascarino,15470.0,,,,,Throw-in,1,From Throw In,Marion Torrent,25446.0,Right Back,86,France Women's,861,['8badcdca-83d9-4e83-ae57-effffaf5184c'],40,,,,,,,,,,,,,,,,,France Women's,861,00:45:40.694,Pass,
,,,,,,,,,,,,,,,1.5169,,,,,,,,,,,,a40925e3-dae9-459b-83cf-50fadded3e24,1546,,,"[111.0, 72.5]",22921,45,,,,2.4900055,,Right Foot,,,"[105.1, 77.0]",,Ground Pass,,7.420243,,,,Marion Torrent,25446.0,,,,,,1,From Throw In,Delphine Cascarino,15470.0,Right Midfield,86,France Women's,861,['74d9e8cd-7810-4b80-9c34-c7d70c4c9325'],41,,,,,,,,,,,,,,,,,France Women's,861,00:45:41.745,Pass,
,,,,,,,,,,,,,,,1.0505,,,,,,,,,,,,ca656c19-ad75-4f48-a840-105d89abf9e4,1548,,,"[105.1, 77.0]",22921,45,,,,-0.5565993,,Right Foot,,,"[109.6, 74.2]",,Ground Pass,,5.3,,,,Delphine Cascarino,15470.0,,,,,,1,From Throw In,Marion Torrent,25446.0,Right Back,86,France Women's,861,['0eb9edc2-8393-4ef4-8e83-69e353ca60ef'],43,,,,,,,,,,,,,,,,,France Women's,861,00:45:43.262,Pass,
,,,,,,,,,,,,,,,1.141687,,,,,,,,,,,,04b90b74-2e44-4abd-9f04-8bdc52898b82,1556,,,"[2.0, 3.9]",22921,45,,,,-0.04474623,,Left Foot,,,"[15.4, 3.3]",,High Pass,,13.413426,,Incomplete,,Seol-Bin Jung,25454.0,,,,,,1,From Throw In,Sel-Gi Jang,25447.0,Left Back,86,France Women's,861,"['ce33fbf9-5716-4915-9aab-fa1165d82a73', 'f22be7b1-3933-479d-b989-f84e49ed890d']",53,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:45:53.094,Pass,
,,,,,,,,,,,,,,,1.4959,,,,,,,,,,,,7404c9a3-f4a1-4573-a7fc-762b50c8dbc5,1565,,,"[33.6, 10.8]",22921,45,,,,-0.6816058,,Right Foot,,,"[38.9, 6.5]",,Ground Pass,,6.824954,,Incomplete,,Seol-Bin Jung,25454.0,,,,,,1,Regular Play,Yu-Mi Kang,25452.0,Right Midfield,87,Korea Republic Women's,1211,"['5815c8bc-6318-4be1-9ff7-37c8d23c79a7', 'f77f19cd-01e9-495c-b3a8-2901dee7e668']",59,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:45:59.614,Pass,
,,,,,,,,,True,,,,,,5.2343,,,,,,,,,,,,5815c8bc-6318-4be1-9ff7-37c8d23c79a7,1567,,,"[81.2, 73.6]",22921,46,,,,-0.02387606,,Right Foot,,,"[114.7, 72.8]",,Ground Pass,,33.509552,,Incomplete,,Delphine Cascarino,15470.0,,,,,Interception,1,Regular Play,Elise Bussaglia,10114.0,Left Defensive Midfield,87,Korea Republic Women's,1211,"['0f201001-12e0-4e58-8064-d19f40a2bf81', '46ae7bae-96f8-4869-a8f1-479616f5878a', '7404c9a3-f4a1-4573-a7fc-762b50c8dbc5']",1,,,,,,,,,,,,,,,,,France Women's,861,00:46:01.110,Pass,
,,,,,,,,,,,,,,,1.0556,,,,,,,,,,,,0f201001-12e0-4e58-8064-d19f40a2bf81,1569,,,"[5.4, 7.3]",22921,46,,,,-0.019997334,,Left Foot,,,"[15.4, 7.1]",,Ground Pass,,10.002,,,,So-Yun Ji,4647.0,,,,,Recovery,1,Regular Play,So-Hyun Cho,22798.0,Left Defensive Midfield,87,Korea Republic Women's,1211,"['5815c8bc-6318-4be1-9ff7-37c8d23c79a7', '5e3f0e2e-240e-41f8-bf8d-ce68d96ae424']",6,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:46:06.344,Pass,
,,,,,,,,,,,,,,,1.0315,,,,,,,,,,,,4ee08789-a6b3-4370-b76d-7eb0ee166535,1572,,,"[15.4, 7.1]",22921,46,,,,-0.4266275,,Right Foot,,,"[24.2, 3.1]",,Ground Pass,,9.666437,,,,Seol-Bin Jung,25454.0,,,,,,1,Regular Play,So-Yun Ji,4647.0,Center Attacking Midfield,87,Korea Republic Women's,1211,['68ba2592-0dbd-4536-9564-f5d15358b1c6'],8,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:46:08.241,Pass,
,,,,,,,,,,,,,,,0.780634,,,,,,,,,,,,39469bb2-82aa-465f-b8ac-8b63a679f0ef,1576,,,"[23.0, 3.6]",22921,46,,,,1.0963964,,Right Foot,,,"[28.7, 14.7]",,Ground Pass,,12.477981,,,,Yu-Mi Kang,25452.0,,,,,,1,Regular Play,Seol-Bin Jung,25454.0,Center Forward,87,Korea Republic Women's,1211,['9bf0e633-5645-45cf-b05e-49a0c362df90'],9,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:46:09.312,Pass,
,,,,,,,,,,,,,,,0.8381,,,,,,,,,,,,d18d1923-ed0c-479f-90c1-3af25eae0ed1,1583,,,"[91.6, 56.9]",22921,46,,,,-1.6256862,,Right Foot,,,"[91.1, 47.8]",,Ground Pass,,9.113726,,,,Kadidiatou Diani,10137.0,,,,,,1,Regular Play,Gaëtane Thiney,10113.0,Left Center Forward,88,France Women's,861,['ea11bf8e-d09d-4783-9f9f-98bc758598fa'],14,,,,,,,,,,,,,,,,,France Women's,861,00:46:14.104,Pass,
,,,,,,,,,,,,,,,0.9008,,,,,,,,,,,,3b1b213d-c942-4c2c-8d16-d021271507c8,1586,,,"[92.6, 51.7]",22921,46,,,,-1.7479324,,Left Foot,,,"[89.7, 35.5]",,Ground Pass,,16.457521,,,,Eugénie Le Sommer,10121.0,,,,,,1,Regular Play,Kadidiatou Diani,10137.0,Right Center Forward,88,France Women's,861,['888b9339-72a2-47e1-a20b-dc46514662e3'],16,,,,,,,,,,,,,,,,,France Women's,861,00:46:16.443,Pass,
