bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.9536,,,,,,,,,,,,,,,172519d3-b800-4487-b0cf-7d03ed2a259f,1603,,"[49.4, 2.5]",68338,41,,,,,3.059585,,Right Foot,,,,"[42.1, 3.1]",,Ground Pass,,7.324616,,,Eliana Noemí Stábile,25633.0,,,,,,1,From Free Kick,Estefanía Romina Banini Ruiz,4944.0,Center Attacking Midfield,80,Argentina Women's,1204,['7a5c1f6d-6707-4583-ba2c-731717fbe8f2'],5,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:41:05.565,Pass,
,,,,,,,,,,,,,,,,,0.1611,,,,,,,,,,,,,,,ad757435-3b4f-4840-a534-b17623931473,1606,,"[42.1, 3.1]",68338,41,,,,,-0.26947266,,Left Foot,,,,"[52.6, 0.2]",,High Pass,,10.893117,Out,,Estefanía Romina Banini Ruiz,4944.0,,,,,,1,From Free Kick,Eliana Noemí Stábile,25633.0,Left Back,80,Argentina Women's,1204,['de1a1c9f-274f-4e2e-8c81-7c2739db6361'],6,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:41:06.599,Pass,
,,,,,,,,,,,,,,,,,1.281407,,,,,,,,,,,,,,,9d48d04c-b09d-4ffd-a716-0764e0992da6,1608,,"[72.3, 80.0]",68338,41,,,,,-0.74140143,,,,,,"[80.6, 72.4]",,Low Pass,,11.253888,,,Erin Cuthbert,4660.0,,,,,Throw-in,1,From Throw In,Kirsty Smith,10196.0,Right Back,81,Scotland Women's,866,['929d0398-8ba3-45fc-a388-c1a037ac0c41'],15,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:41:15.143,Pass,
,,,,,,,,,,,,,,,,,1.061,,,,,,,,,,,,,,,767d743c-7abb-4da3-b5e5-4476fcc0d5e7,1621,,"[36.1, 26.6]",68338,41,,,,,1.0101093,,Right Foot,,,,"[41.5, 35.2]",,Ground Pass,,10.154801,,,Flavia Lorena Benítez,25615.0,,,,,,1,Regular Play,Aldana Cometti,25634.0,Left Center Back,82,Argentina Women's,1204,['8ec11453-f9b1-4389-acb0-0209e1d2d468'],20,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:41:20.232,Pass,
,,,,,,,,,,,,,,,,,2.0437,,,,,,,,,,,,,,,eae8be1f-3e35-4c8d-9981-c88e7a7da8f1,1624,,"[44.7, 41.4]",68338,41,,,,,0.21165767,,Right Foot,,,,"[56.8, 44.0]",,Ground Pass,,12.376186,,,Mariana Valeria Larroquette,25602.0,,,,,,1,Regular Play,Flavia Lorena Benítez,25615.0,Right Center Midfield,82,Argentina Women's,1204,['00a807c1-4c60-4101-8c08-0b6e8b87b8a3'],22,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:41:22.885,Pass,
,,,,,,,,,,,,,,,,,1.3456,,,,,,,,,,,,,,,52281470-cf75-4790-ac03-62ebde2e073d,1628,,"[64.2, 41.4]",68338,41,,,,,-0.7659622,,Right Foot,,,,"[87.8, 18.7]",,Low Pass,,32.745228,,,María Florencia Bonsegundo,25640.0,,,,,,1,Regular Play,Mariana Valeria Larroquette,25602.0,Right Midfield,82,Argentina Women's,1204,['e0cbc187-a1cc-48ef-abde-5bb32b159d5e'],25,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:41:25.622,Pass,
,,,,,,,,,,,,,,,,,1.268722,,,,,,,,,,,,,,,e0aac212-09fa-4604-9e7a-c7890f0a9508,1634,,"[36.8, 59.4]",68338,41,,,,,0.016391974,,Right Foot,,,,"[49.0, 59.6]",,Ground Pass,,12.201639,,,Lisa Evans,10179.0,,,,,,1,Regular Play,Kirsty Smith,10196.0,Right Back,83,Scotland Women's,866,['a372c37a-4667-4e94-b09b-8e3ade233d5c'],29,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:41:29.815,Pass,
,,,,,,,,,,,,,,,,,0.722627,,,,,,,,,,,,,,,4d1d8950-7728-4b06-a075-d9fb2467b594,1637,,"[47.7, 58.9]",68338,41,,,,,-2.097601,,Left Foot,,,,"[42.0, 49.1]",,Ground Pass,,11.337108,,,Leanne Crichton,10169.0,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Wing,83,Scotland Women's,866,['17e9f208-d493-4573-a9d6-b1403df7fe91'],31,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:41:31.884,Pass,
,,,,,,,,,,,,,,,,,1.204358,,,,,,,,,,,,,,,152ef3cc-3023-4f2d-a43d-e9846c1d46c6,1640,,"[42.0, 49.1]",68338,41,,,,,2.6194038,,Left Foot,,,,"[31.4, 55.2]",,Ground Pass,,12.229881,,,Rachel Corsie,4984.0,,,,,,1,Regular Play,Leanne Crichton,10169.0,Right Defensive Midfield,83,Scotland Women's,866,['c4a1811c-e4a6-4034-95cb-3bf1e5d88ac1'],34,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:41:34.849,Pass,
,,,,,,,,,,,,,,,,,2.138993,,,,,,,,,,,,,,,fde7dde1-3bfa-4751-bff5-26cc533fd88d,1643,,"[31.1, 55.2]",68338,41,,,,,-1.2451242,,Right Foot,,,,"[44.0, 17.0]",,High Pass,,40.31935,,,Nicola Docherty,25569.0,,,,,,1,Regular Play,Rachel Corsie,4984.0,Right Center Back,83,Scotland Women's,866,['28157846-17eb-415d-8bb2-b74b5ecac809'],37,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:41:37.103,Pass,
,,,,,,,,,,,,,,,,,2.072,,,,,,,,,,,,,,,61bb5772-b5b8-42e2-b4a7-ad8dc084f85a,1651,,"[57.5, 24.5]",68338,41,,,,,0.78876513,,Right Foot,,,,"[87.1, 54.3]",,High Pass,,42.00238,Incomplete,,,,,,,,,1,Regular Play,Claire Emslie,4646.0,Left Wing,83,Scotland Women's,866,['5cb7be30-df84-4aa4-b384-c2ef09507246'],44,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:41:44.511,Pass,
,,,,,,,,,,,,,,,,,1.5933,,,,,,,,,,,,,,,5cb7be30-df84-4aa4-b384-c2ef09507246,1652,,"[33.0, 25.8]",68338,41,,,,,1.0613093,,Head,,,,"[44.9, 47.1]",,High Pass,,24.398771,,,Aldana Cometti,25634.0,,,,,Recovery,1,Regular Play,Eliana Noemí Stábile,25633.0,Left Back,83,Scotland Women's,866,"['61bb5772-b5b8-42e2-b4a7-ad8dc084f85a', 'cad6c51b-d396-4d31-9031-7e20c4f2e181']",46,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:41:46.583,Pass,
,,,,,,,,,,,,,,,,,3.36636,,,,,,,,,,,,,,,21652c25-346c-4185-8237-28a46b435ace,1659,,"[90.2, 46.7]",68338,41,,,,,0.45896745,,Right Foot,,,,"[115.9, 59.4]",,Ground Pass,,28.666706,,,Lisa Evans,10179.0,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Center Forward,83,Scotland Women's,866,['271ced3f-0d4d-4d40-ac95-229d30a82101'],51,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:41:51.297,Pass,
,,,,,,,,,,,,,,,,,2.9389,,,,,,,,,,,,,,,41c21a1f-748b-4059-8d63-0a45bc5cc168,1666,,"[18.7, 24.6]",68338,42,,,,,-0.14189705,,Drop Kick,,,,"[58.6, 18.9]",,High Pass,,40.305088,Incomplete,,Florencia Soledad Jaimes,25641.0,,,,,,1,Regular Play,Vanina Noemí Correa,25611.0,Goalkeeper,84,Argentina Women's,1204,"['151426ab-f935-4c88-a492-d0d60a1ebde6', '26df2796-9760-4a49-8d2a-0abfe5465a91']",9,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:42:09.588,Pass,
,,,,,,,,,,,,,,,,,7.543369,,,,,,,,,,,,,,,151426ab-f935-4c88-a492-d0d60a1ebde6,1668,,"[61.5, 61.2]",68338,42,,,,,0.27576873,,Head,,,,"[108.5, 74.5]",,High Pass,,48.845573,Incomplete,,Kim Little,15616.0,,,,,Recovery,1,Regular Play,Leanne Crichton,10169.0,Right Defensive Midfield,84,Argentina Women's,1204,"['07cddcc1-4b51-4e9c-98b0-481eedeeec76', '0a7ddf41-e8b5-450e-ac2b-b650b3913c55', '41c21a1f-748b-4059-8d63-0a45bc5cc168']",12,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:42:12.527,Pass,
,,,,,,,,,,,,,,,,,1.432359,,,,,,,,,,,,,,,b86c07e3-66c2-4610-8d61-676e0cae43c5,1672,,"[11.1, 5.0]",68338,42,,,,,0.37372681,,Right Foot,,,,"[26.4, 11.0]",,Ground Pass,,16.434416,Unknown,,,,,,,,,1,Regular Play,Aldana Cometti,25634.0,Left Center Back,84,Argentina Women's,1204,,21,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:42:21.787,Pass,
,,,,,,,,,,,,,,,,,1.887,,,,,,,,,,,,,,,68d55a56-8820-4392-b770-88f16b40657a,1676,,"[24.2, 8.4]",68338,42,,,,,0.4690384,,Right Foot,,,,"[39.0, 15.9]",,Ground Pass,,16.591866,,,Estefanía Romina Banini Ruiz,4944.0,,,,,Free Kick,1,From Free Kick,Aldana Cometti,25634.0,Left Center Back,85,Argentina Women's,1204,['5dffa212-4109-4160-b183-d8977e97d9fb'],29,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:42:29.611,Pass,
,,,,,,,,,,,,,,,,,1.1291,,,,,,,,,,,,,,,93b95150-a47a-42d1-9057-a81ffa020d03,1684,,"[58.2, 17.8]",68338,42,,,,,0.45066133,,Right Foot,,,,"[73.7, 25.3]",,Ground Pass,,17.219175,,,Florencia Soledad Jaimes,25641.0,,,,,,1,From Free Kick,Estefanía Romina Banini Ruiz,4944.0,Center Attacking Midfield,85,Argentina Women's,1204,"['24c825a3-7063-49fc-bd7c-4d7d7798a2f6', 'b5d21a37-9f10-4375-b297-af8f5277d6ec']",36,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:42:36.893,Pass,True
,,,,,,,,,,,,,,,,,3.8385,,,,,,,,,,,,,,,75e25957-afc8-4a7c-a424-647910bbe16b,1688,,"[75.4, 31.3]",68338,42,,,,,1.3617734,,Right Foot,,,,"[85.2, 77.5]",,Low Pass,,47.22796,,,Linda Ruth Bravo,25625.0,,True,,,,1,From Free Kick,Florencia Soledad Jaimes,25641.0,Center Forward,85,Argentina Women's,1204,['b1a8c1a4-9d0c-4a43-a175-94c587ab5b8f'],39,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:42:39.736,Pass,
,,,,,,,,,,,,,,,,,1.91343,,,,,,,,,,,,,,,5526b81d-8a24-406d-89b2-78a4f32f76dd,1691,,"[99.7, 70.4]",68338,42,,,,,-1.082292,,Right Foot,True,,,"[114.9, 41.8]",,High Pass,,32.38827,Incomplete,,,,,,,,,1,From Free Kick,Linda Ruth Bravo,25625.0,Right Back,85,Argentina Women's,1204,['f618a3df-0282-465d-a0b4-82396cd56359'],45,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:42:45.260,Pass,
,,,,,,,,,,,,,,,,,3.2468,,,,,,,,,,,,,,,f69b823d-bd65-4e15-a3aa-5075117390d8,1694,,"[24.6, 54.9]",68338,43,,,,,0.09451311,,Right Foot,,,,"[78.4, 60.0]",,High Pass,,54.041187,,,Caroline Weir,10188.0,,,,,,1,From Free Kick,Lee Alexander,25570.0,Goalkeeper,85,Argentina Women's,1204,['f59768b1-6ae9-483a-9b92-3d44f1e0ed0a'],12,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:43:12.192,Pass,
,,,,,,,,,,,,,,,,,3.254417,,,,,,,,,,,,,,,3e53614e-7211-45a1-8d10-f2ff61d065d8,1696,,"[80.8, 61.9]",68338,43,,,,True,-0.3434434,,,,,,"[95.9, 56.5]",,High Pass,,16.03652,Incomplete,,Erin Cuthbert,4660.0,,,,,,1,From Free Kick,Caroline Weir,10188.0,Left Defensive Midfield,85,Argentina Women's,1204,"['2629d5d2-6dab-4c1e-82ba-3797fd176110', '495ab4ca-cb8f-4b85-a65f-b49db7b69dce', 'e69ab6b4-1928-47ae-ad6e-53c08b72d87f']",15,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:43:15.479,Pass,True
,,,,,,,,,,,,,,,,,1.2681,,,,,,,,,,,,,,,29681917-d45b-4395-837c-fc38263a75e9,1702,,"[21.5, 26.9]",68338,43,,,,,3.1415927,,Right Foot,,,,"[15.7, 26.9]",,Ground Pass,,5.8,,,Agustina Barroso Basualdo,25629.0,,,,,,1,From Free Kick,Aldana Cometti,25634.0,Left Center Back,85,Argentina Women's,1204,['1960d0ed-61b9-4124-bd46-290dff6b24dc'],20,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:43:20.232,Pass,
,,,,,,,,,,,,,,,,,2.4202,,,,,,,,,,,,,,,0b6cdc8c-0d39-4185-8bc3-396023c02e25,1705,,"[15.6, 26.6]",68338,43,,,,,-0.34590045,,Right Foot,,,,"[46.4, 15.5]",,High Pass,,32.73912,,,María Florencia Bonsegundo,25640.0,,,,,,1,From Free Kick,Agustina Barroso Basualdo,25629.0,Right Center Back,85,Argentina Women's,1204,['9e08d7d4-5ce2-4733-8f96-ee2efb62f522'],21,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:43:21.540,Pass,
,,,,,,,,,,,,,,,,,1.555639,,,,,,,,,,,,,,,176b91e2-2404-4dbd-87a5-eaa6c4b48551,1710,,"[65.2, 58.3]",68338,43,,,,,-2.2869983,,Right Foot,,,,"[51.1, 42.1]",,Ground Pass,,21.476732,,,Jennifer Patricia Beattie,17524.0,,,,,Recovery,1,Regular Play,Leanne Crichton,10169.0,Right Defensive Midfield,86,Scotland Women's,866,"['0ab769d2-6336-4dc6-8a44-84ba21baed08', '0f1c54af-30ee-4f59-931c-9d554aaa07f7']",26,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:43:26.264,Pass,True
,,,,,,,,,,,,,,,,,1.909078,,,,,,,,,,,,,,,cd634216-34ce-48df-be2b-abedb4ac6c39,1713,,"[47.7, 39.0]",68338,43,,,,,-1.4513674,,Right Foot,,,,"[50.1, 19.0]",,Ground Pass,,20.143486,,,Nicola Docherty,25569.0,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,86,Scotland Women's,866,['93ce73a9-80f8-463d-ac7e-a176a826ae20'],28,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:43:28.619,Pass,
,,,,,,,,,,,,,,,,,1.878223,,,,,,,,,,,,,,,72f15156-af56-4b56-9bf5-94c2058e7952,1718,,"[47.9, 13.9]",68338,43,,,,,0.0,,Left Foot,,,,"[77.2, 13.9]",,Ground Pass,,29.3,Incomplete,,,,,,,,,1,Regular Play,Nicola Docherty,25569.0,Left Back,86,Scotland Women's,866,"['3f6c2aa9-b2be-4062-bbe3-9fe1c4282c89', 'a48a8b05-9689-482e-8ad5-b9548a373e67']",31,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:43:31.437,Pass,True
,,,,,,,,,,,,,,,,,1.8645,,,,,,,,,,,,,,,9e6ef333-be57-4760-afea-f05b37f2d968,1722,,"[57.4, 68.2]",68338,43,,,,,-0.34834835,,Right Foot,,,,"[76.4, 61.3]",,Ground Pass,,20.214104,,,María Florencia Bonsegundo,25640.0,,,,,,1,Regular Play,Linda Ruth Bravo,25625.0,Right Back,86,Scotland Women's,866,['8f4c23a8-fb4b-4c92-afaa-b55a018ee375'],35,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:43:35.436,Pass,
,,,,,,,,,,,,,,,,,2.770832,,,,,,,,,,,,,,,6011e1c3-f192-49e5-878a-79fe759d7cfe,1725,,"[84.5, 51.6]",68338,43,,,,,-1.2779123,,Right Foot,,,,"[100.0, 0.2]",,Low Pass,,53.68622,Out,,Estefanía Romina Banini Ruiz,4944.0,,True,,,,1,Regular Play,María Florencia Bonsegundo,25640.0,Left Midfield,86,Scotland Women's,866,['e31597cd-204e-47d3-a138-a70a8018781e'],40,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:43:40.509,Pass,
,,,,,,,,,,,,,,,,,2.0028,,,,,,,,,,,,,,,aabc460c-3de7-4abe-a125-b99ced6a72bc,1727,,"[25.8, 80.0]",68338,44,,,,,-0.10281082,,,,,,"[51.0, 77.4]",,High Pass,,25.333773,,,Leanne Crichton,10169.0,,,,,Throw-in,1,From Throw In,Kirsty Smith,10196.0,Right Back,87,Scotland Women's,866,['fad22803-5000-4ea9-881c-66b2ec91f487'],4,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:44:04.596,Pass,
,,,,,,,,,,,,,,,,,1.7183,,,,,,,,,,,,,,,cca55bce-6f4b-4ebd-8b38-13fa7bfad617,1732,,"[70.5, 0.1]",68338,44,,,,,0.31010383,,,,,,"[88.6, 5.9]",,High Pass,,19.006578,,,María Florencia Bonsegundo,25640.0,,,,,Throw-in,1,From Throw In,Eliana Noemí Stábile,25633.0,Left Back,88,Argentina Women's,1204,['956b667c-70ce-4e83-a3b8-82aeefdd2a74'],19,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:44:19.033,Pass,
,,,,,,,,,,,,,,,,,0.839334,,,,,,,,,,,,,,,1fb67514-5654-4811-96ed-2056062f7bb3,1740,,"[36.9, 66.0]",68338,44,,,,,-0.8938815,,Right Foot,,,,"[45.9, 54.8]",,Ground Pass,,14.36802,,,Kim Little,15616.0,,,,,,1,Regular Play,Leanne Crichton,10169.0,Right Defensive Midfield,89,Scotland Women's,866,"['9224c28b-d394-4451-acd6-30ac6a75c3e5', '99287505-780b-488b-88f1-30043701ef97']",25,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:44:25.144,Pass,True
,,,,,,,,,,,,,,,,,1.154989,,,,,,,,,,,,,,,f25261af-6486-455c-bac3-4a7c123664db,1743,,"[44.0, 53.8]",68338,44,,,,,-2.4199378,,Right Foot,,,,"[26.5, 38.4]",,Ground Pass,,23.311155,,,Jennifer Patricia Beattie,17524.0,,,,,,1,Regular Play,Kim Little,15616.0,Center Attacking Midfield,89,Scotland Women's,866,['3e2cb41d-55c7-4d21-8623-7b028b163459'],26,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:44:26.655,Pass,
,,,,,,,,,,,,,,,,,2.347815,,,,,,,,,,,,,,,01fc1abd-4755-429c-93fe-b14ba09f9cd9,1747,,"[28.2, 39.0]",68338,44,,,,,0.9636965,,Right Foot,,,,"[51.4, 72.4]",,High Pass,,40.66694,,,Lisa Evans,10179.0,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,89,Scotland Women's,866,"['29e04cd6-9653-4f76-9547-c76dc29634a4', '551d4278-4c5e-4d52-a976-1c434c083743']",28,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:44:28.860,Pass,True
,,,,,,,,,,,,,,,,,1.700404,,,,,,,,,,,,,,,83bcd143-9532-4c8f-93f2-0d28c5659dda,1749,,"[51.6, 72.5]",68338,44,,,,,-0.78859305,,Head,,,,"[67.2, 56.8]",,Low Pass,,22.132555,,,Erin Cuthbert,4660.0,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Wing,89,Scotland Women's,866,['607aa9dc-884b-49c0-b2ef-61ac9414c8e1'],31,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:44:31.248,Pass,
,,,,,,,,,,,,,,,,,3.013434,,,,,,,,,,,,,,,d81e2738-4196-44ac-85c1-76e655f17c25,1752,,"[69.0, 56.8]",68338,44,,,,,0.91011196,,Right Foot,,,,"[84.0, 76.1]",,Ground Pass,,24.44361,,,Lisa Evans,10179.0,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Center Forward,89,Scotland Women's,866,['4e3ff164-69c1-4860-a1f1-6542887cf4a0'],33,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:44:33.283,Pass,
,,,,,,,,,,,,,,,,,2.452522,,,,,,,,,,,,,,,83adde72-e1b9-4de8-9dab-c85aa7c8b3c9,1756,,"[91.7, 70.7]",68338,44,,,,,-0.29230607,,Right Foot,,,,"[113.3, 64.2]",,Ground Pass,,22.556818,,,Kim Little,15616.0,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Wing,89,Scotland Women's,866,"['56deef24-3f11-4ab5-a2f3-e449bca0ab71', 'd427c6be-60d5-4b13-aae6-c2f19bb516dc']",37,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:44:37.323,Pass,True
,,,,,,,,,,,,,,,,,1.6696,,,,,,,,,,,,,,,7fdbdfc5-afb1-4be6-b929-483fa543c19a,1759,,"[112.2, 63.9]",68338,44,,,,,-2.1751018,,Right Foot,,,,"[106.4, 55.5]",,Ground Pass,,10.20784,Incomplete,,Lisa Evans,10179.0,,,,,,1,Regular Play,Kim Little,15616.0,Center Attacking Midfield,89,Scotland Women's,866,"['0e365742-0dca-4bdc-824d-3c39fa9d8252', '7e1fbfbc-21a2-45aa-a97d-90f0df8ef634']",39,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:44:39.816,Pass,
,,,,,,,,,,,,,,,,,2.7835,,,,,,,,,,,,,,,4cb62d57-f545-4e9c-9ee4-039898d64171,1763,,"[9.4, 24.3]",68338,44,,,,,-1.212979,,Left Foot,,,,"[13.7, 12.8]",,Ground Pass,,12.277622,,,Aldana Cometti,25634.0,,,,,,1,Regular Play,Eliana Noemí Stábile,25633.0,Left Back,90,Argentina Women's,1204,['ecca13cd-797e-43cc-82d1-f8d26ab344d3'],42,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:44:42.015,Pass,
,,,,,,,,,,,,,,,,,1.039982,,,,,,,,,,,,,,,4b28f372-fdcc-4a50-bb3f-1463115ecf2f,1766,,"[24.7, 5.9]",68338,44,,,,,0.8416159,,Left Foot,,,,"[35.6, 18.1]",,Ground Pass,,16.360012,,,Estefanía Romina Banini Ruiz,4944.0,,,,,,1,Regular Play,Aldana Cometti,25634.0,Left Center Back,90,Argentina Women's,1204,['927d5317-e094-4d07-8f64-e424aa6f7d2b'],46,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:44:46.076,Pass,
,,,,,,,,,,,,,,,,,1.0977,,,,,,,,,,,,,,,0b9b472b-2384-42ca-90d9-3e575e89858f,1769,,"[38.4, 10.8]",68338,44,,,,,-0.8534746,,Right Foot,,,,"[46.6, 1.4]",,Ground Pass,,12.473973,,,María Florencia Bonsegundo,25640.0,,,,,,1,Regular Play,Estefanía Romina Banini Ruiz,4944.0,Center Attacking Midfield,90,Argentina Women's,1204,['bce70a7c-5255-4deb-9663-50d7e0412872'],49,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:44:49.003,Pass,
,,,,,,,,,,,,,,,,,1.210664,,,,,,,,,,,,,,,6e79b6c4-bb34-4c38-a377-84abfa332d45,1772,,"[46.8, 1.4]",68338,44,,,,,3.1415927,,Left Foot,,,,"[39.5, 1.4]",,Ground Pass,,7.3,,,Estefanía Romina Banini Ruiz,4944.0,,,,,,1,Regular Play,María Florencia Bonsegundo,25640.0,Left Midfield,90,Argentina Women's,1204,['54d5fed4-247a-47dd-a91d-1b4cadfc3395'],51,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:44:51.235,Pass,
,,,,,,,,,,,,,,,,,0.8567,,,,,,,,,,,,,,,fa5c6000-86fb-4a3b-8e7d-53a3c9a8283c,1775,,"[39.5, 1.4]",68338,44,,,,,0.049958397,,Right Foot,,,,"[45.5, 1.7]",,Ground Pass,,6.0074954,,,María Florencia Bonsegundo,25640.0,,,,,,1,Regular Play,Estefanía Romina Banini Ruiz,4944.0,Center Attacking Midfield,90,Argentina Women's,1204,['13633324-bbdb-482c-aa39-91e988988159'],52,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:44:52.486,Pass,
,,,,,,,,,,,,,,,,,1.3565,,,,,,,,,,,,,,,e6aaed5d-8e51-4bbf-a91d-ddf809d11dc3,1782,,"[44.6, 1.4]",68338,44,,,,,2.9043858,,Right Foot,,,,"[35.5, 3.6]",,Ground Pass,,9.362158,,,Aldana Cometti,25634.0,,,,,,1,Regular Play,María Florencia Bonsegundo,25640.0,Left Midfield,90,Argentina Women's,1204,['03a6c84b-0248-4238-bbcd-8a92edf616ee'],55,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:44:55.226,Pass,
,,,,,,,,,,,,,,,,,1.2143,,,,,,,,,,,,,,,abebfe1d-404a-4ea9-92b1-d8ef03289993,1785,,"[34.9, 4.7]",68338,44,,,,,-0.23060593,,Right Foot,,,,"[46.4, 2.0]",,Ground Pass,,11.812705,,,María Florencia Bonsegundo,25640.0,,,,,,1,Regular Play,Aldana Cometti,25634.0,Left Center Back,90,Argentina Women's,1204,['26f7d450-06f3-480f-a706-a680393b5af3'],58,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:44:58.627,Pass,
,,,,,,,,,,,,,,,,,1.7069,,,,,,,,,,,,,,,42806a73-4a77-4ff6-830b-f5df3c9dda54,1788,,"[44.9, 1.9]",68338,45,,,,,0.9038881,,Right Foot,,,,"[59.7, 20.7]",,Ground Pass,,23.926554,Incomplete,,Estefanía Romina Banini Ruiz,4944.0,,,,,,1,Regular Play,María Florencia Bonsegundo,25640.0,Left Midfield,90,Argentina Women's,1204,"['084425ad-e5f7-4217-960c-336f5db8c86c', '5092900e-8f07-498e-8521-29419d875fef']",0,,,,,,,,,,,,,,,,,,Argentina Women's,1204,00:45:00.179,Pass,
,,,,,,,,,,,,,,,,,0.99484,,,,,,,,,,,,,,,084425ad-e5f7-4217-960c-336f5db8c86c,1790,,"[60.4, 59.4]",68338,45,,,,,0.15063591,,Right Foot,,,,"[82.8, 62.8]",,Ground Pass,,22.656567,,,Erin Cuthbert,4660.0,,,,,Recovery,1,Regular Play,Leanne Crichton,10169.0,Right Defensive Midfield,91,Scotland Women's,866,"['09c44230-c154-442d-95b7-2ae97ec9bf9e', '42806a73-4a77-4ff6-830b-f5df3c9dda54']",1,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:45:01.886,Pass,
,,,,,,,,,,,,,,,,,1.196359,,,,,,,,,,,,,,,03768962-108f-4b1b-a171-812d3806cd58,1793,,"[82.0, 59.6]",68338,45,,,,,-1.868358,97707a1b-1371-4755-8b37-65f9cb48d0e1,Right Foot,,,,"[77.4, 44.6]",,Ground Pass,,15.6894865,,,Caroline Weir,10188.0,True,,,,,1,Regular Play,Erin Cuthbert,4660.0,Center Forward,91,Scotland Women's,866,['52fc0b6c-a2e0-441d-a205-6b37f5efd592'],6,,,,,,,,,,,,,,,,,,Scotland Women's,866,00:45:06.335,Pass,
