ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bd2a306-fcac-4053-b30b-fd630a3319ed,1603,,,"[101.6, 28.1]",69191,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Shuang Wang,24461.0,Right Midfield,97,China PR Women's,1207,['2b328f35-b2dc-42c2-b10d-f931643f243c'],32,,,,,,,,,,,,,,,,China PR Women's,1207,00:46:32.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,afa41e8c-fa98-4d7c-93ef-47158fef72dc,1606,,,"[88.6, 30.6]",69191,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yan Wang,25750.0,Left Center Midfield,97,China PR Women's,1207,['b4d30788-6bed-4610-acce-964e9ddb4978'],34,,,,,,,,,,,,,,,,China PR Women's,1207,00:46:34.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9301d629-3e8b-446a-829d-dc0dea8b1e1d,1609,,,"[87.2, 43.6]",69191,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rui Zhang,25490.0,Right Center Midfield,97,China PR Women's,1207,['c81b54b3-f70a-49bb-8d0d-da130862ccb5'],36,,,,,,,,,,,,,,,,China PR Women's,1207,00:46:36.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d81be6dc-9d5f-4a22-9df3-a3ec19c3ab19,1615,,,"[70.1, 61.3]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rui Zhang,25490.0,Right Center Midfield,98,Italy Women's,855,['f85fbf58-4943-4ac9-91ae-84dd4654be1d'],10,,,,,,,,,,,,,,,,China PR Women's,1207,00:47:10.022,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a84118-38f0-48db-a09d-8528b059900c,1617,,,"[77.3, 67.8]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ying Li,25749.0,Left Center Forward,98,Italy Women's,855,['c96979f0-9868-4bc4-8381-9cd6fb30a7d7'],10,,,,,,,,,,,,,,,,China PR Women's,1207,00:47:10.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e29360b-ecf7-498c-a3b4-18d4033a51b6,1620,,,"[31.9, 12.7]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Elisa Bartoli,10371.0,Left Back,98,Italy Women's,855,['94474f15-5f02-43d7-a353-137aad0324a5'],12,,,,,,,,,,,,,,,,Italy Women's,855,00:47:12.936,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,64d7518a-3987-4ee3-a199-4157b2ba0cb6,1623,,,"[42.0, 22.8]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Valentina Cernoia,10398.0,Right Center Midfield,98,Italy Women's,855,['91377678-ebb6-4be2-b57a-a78b62c78b1f'],20,,,,,,,,,,,,,,,,Italy Women's,855,00:47:20.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfbab9c6-8413-4163-b71a-cb6518f391b5,1627,,,"[51.3, 33.0]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuping Lin,25487.0,Left Center Back,99,China PR Women's,1207,['21cbc5e4-839f-4dcc-8ed1-6b378601bad7'],24,,,,,,,,,,,,,,,,China PR Women's,1207,00:47:24.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,810e5f89-7239-4d1e-8a73-547f8192ad12,1631,,,"[73.8, 18.5]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yasha Gu,25488.0,Left Midfield,99,China PR Women's,1207,['17e82373-3605-4d10-ad98-4f683e934c42'],27,,,,,,,,,,,,,,,,China PR Women's,1207,00:47:27.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dc3e95f-bfec-45ea-abeb-5265520f4f8b,1634,,,"[54.5, 4.7]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shanshan Liu,25486.0,Left Back,99,China PR Women's,1207,['43acfb4b-06d7-4860-abe4-7790bda6f7f5'],31,,,,,,,,,,,,,,,,China PR Women's,1207,00:47:31.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaf96ef3-915a-463b-89fc-020e119c6638,1640,,,"[69.2, 21.9]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shanshan Wang,25485.0,Right Center Forward,99,China PR Women's,1207,['46f7c236-678f-4990-9064-41bca2141c28'],39,,,,,,,,,,,,,,,,China PR Women's,1207,00:47:39.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cad6952e-751d-4ee5-9c69-7e23e2c09a14,1643,,,"[79.3, 34.0]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shuang Wang,24461.0,Right Midfield,99,China PR Women's,1207,['43c9cee7-5d62-476d-9d15-795b4b5a60e3'],40,,,,,,,,,,,,,,,,China PR Women's,1207,00:47:40.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57f6dda1-8f86-4962-815e-cf5f9643f6c2,1647,,,"[105.8, 58.5]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ying Li,25749.0,Left Center Forward,99,China PR Women's,1207,"['96ec805b-8850-4bf8-a16d-075659171f93', '9bc5b8e6-ff5f-42b0-af36-9ac3c2e1de93']",45,,,,,,,,,,,,,,,,China PR Women's,1207,00:47:45.464,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,168cdf41-cbb7-4f17-8a64-d98eb2f30b8c,1653,,,"[115.9, 31.9]",69191,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yuping Lin,25487.0,Left Center Back,100,China PR Women's,1207,['2dedcba6-5f02-474e-8ebd-6493cf0cde90'],18,,,,,,,,,,,,,,,,China PR Women's,1207,00:48:18.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da7627d8-3ecc-43eb-8e05-851188f6bc6e,1663,,,"[48.6, 40.0]",69191,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Manuela Giugliano,10228.0,Center Defensive Midfield,102,Italy Women's,855,['1d7a74f9-0923-43fc-b75c-64322de4e45c'],1,,,,,,,,,,,,,,,,Italy Women's,855,00:00:01.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,76184d03-bedd-435e-ae47-0ad7eaecce0d,1666,,,"[47.2, 76.5]",69191,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alia Guagni,10213.0,Right Back,102,Italy Women's,855,['9b73317e-6759-46fe-982d-12e020ed5907'],5,,,,,,,,,,,,,,,,Italy Women's,855,00:00:05.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a581342e-f43b-4efc-af2c-bd12661964f2,1669,,,"[27.8, 30.1]",69191,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Elena Linari,10208.0,Left Center Back,102,Italy Women's,855,['1ea7a225-e244-4c61-9365-0c049b891aca'],9,,,,,,,,,,,,,,,,Italy Women's,855,00:00:09.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21dfa6b8-7345-4199-b64a-36a0113f4107,1674,,,"[68.7, 11.8]",69191,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Barbara Bonansea,10211.0,Left Midfield,102,Italy Women's,855,['d399b74d-ff7d-4303-92af-d61240f94d2c'],13,,,,,,,,,,,,,,,,Italy Women's,855,00:00:13.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11d85d63-0e49-4a18-ab22-f3480380c319,1677,,,"[36.3, 71.6]",69191,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ying Li,25749.0,Right Midfield,103,China PR Women's,1207,['a600f6c8-93ca-4df1-8577-e44e54d44840'],34,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:34.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ecd39f0-0ed0-4584-b48b-fc22d62a901c,1681,,,"[101.2, 4.0]",69191,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aurora Galli,10225.0,Left Center Midfield,104,Italy Women's,855,"['4f0e73b1-ead9-4aae-9781-bcd1ea15c646', '78035a03-adcb-403b-9e99-f8a34572d0ba']",44,,,,,,,,,,,,,,,,Italy Women's,855,00:00:44.529,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3357a60-206e-43f1-882e-0bca3910e0b3,1685,,,"[89.8, 1.4]",69191,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elisa Bartoli,10371.0,Left Back,104,Italy Women's,855,['edce90e1-eb92-488a-b62a-125905a655b9'],46,,,,,,,,,,,,,,,,Italy Women's,855,00:00:46.526,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4aa56f23-4c18-4348-944d-83f1ec5d12ac,1693,,,"[24.3, 72.4]",69191,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rui Zhang,25490.0,Right Center Midfield,105,China PR Women's,1207,['560f0784-19f6-41e4-9b58-1e374820e004'],54,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:54.266,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,53c4eec2-b110-4506-8ae6-85f4cf6f51be,1696,,,"[38.0, 71.1]",69191,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ying Li,25749.0,Right Midfield,105,China PR Women's,1207,['6e6fba0f-effe-4b2b-97bf-b8a711899f52'],55,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:55.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e02b8df8-1340-4cbe-b7ce-34f2cdbca3fc,1699,,,"[30.2, 63.3]",69191,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rui Zhang,25490.0,Right Center Midfield,105,China PR Women's,1207,['9cb7e836-8044-483f-8e2f-8c058524f96d'],56,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:56.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fa1b755-75ae-4bc4-b960-42ab494994c4,1702,,,"[52.4, 24.5]",69191,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shuang Wang,24461.0,Left Midfield,105,China PR Women's,1207,['05623617-ec2e-4a42-a0b3-dec80173676a'],59,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:59.744,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0851895e-59c8-454a-876f-136acae51686,1709,,,"[52.9, 50.5]",69191,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Valentina Bergamaschi,25544.0,Right Midfield,105,China PR Women's,1207,['fc49c8ad-42c8-4898-9ac9-0d8f43b6259b'],5,,,,,,,,,,,,,,,,Italy Women's,855,00:01:05.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6006d095-d188-419e-b499-1e0516eba90b,1715,,,"[91.1, 40.4]",69191,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Li Yang,25489.0,Right Center Forward,105,China PR Women's,1207,['6cf99cc6-581b-4cd8-87ef-0a387605d665'],11,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:11.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bda41c31-a554-481f-bf97-f0b138d8e28c,1718,,,"[116.5, 74.5]",69191,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ying Li,25749.0,Right Midfield,105,China PR Women's,1207,['efb57d29-4631-4d9e-bc2c-d334056d0eb1'],16,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:16.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2064b37-15cd-40c8-bba1-84ad7e36c228,1721,,,"[103.7, 74.4]",69191,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Peng Han,25481.0,Right Back,105,China PR Women's,1207,['34d144a3-19de-432a-a14e-0fd94972298c'],20,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:20.534,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,723f050c-c323-422b-93fb-ec6946a54b42,1727,,,"[62.8, 76.2]",69191,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Valentina Bergamaschi,25544.0,Right Midfield,106,Italy Women's,855,['7561a8c9-06e8-4e3e-97fd-3408c2e70f07'],44,,,,,,,,,,,,,,,,Italy Women's,855,00:01:44.664,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,649623c5-6398-45cf-919f-15e7363c34e2,1729,,,"[72.7, 5.4]",69191,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Shuang Wang,24461.0,Left Midfield,106,Italy Women's,855,['443b3c2f-4a88-46c2-9698-8ca2ca3c0008'],46,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:46.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79d93211-2883-482b-a185-87fb6dffa05c,1732,,,"[69.3, 76.1]",69191,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Valentina Giacinti,25541.0,Center Forward,106,Italy Women's,855,['829ad969-b07a-4f52-8788-dc695c130bea'],48,,,,,,,,,,,,,,,,Italy Women's,855,00:01:48.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,55c3a8be-f829-4b9a-98ff-285448960426,1739,,,"[44.7, 74.8]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alia Guagni,10213.0,Right Back,108,Italy Women's,855,['29a9d335-ca6a-4b7e-b058-ee3a0d644e68'],0,,,,,,,,,,,,,,,,Italy Women's,855,00:02:00.047,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8df3397-fd8c-4cab-aa51-1430bd34867f,1742,,,"[14.5, 43.1]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Giuliani,10218.0,Goalkeeper,108,Italy Women's,855,['35c4659e-0698-4fb1-a052-700d6ba52639'],4,,,,,,,,,,,,,,,,Italy Women's,855,00:02:04.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b1dbfd9-dd18-4e7b-9282-fee6703c7abc,1745,,,"[38.4, 32.4]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elisa Bartoli,10371.0,Left Back,108,Italy Women's,855,"['c91428cd-ba08-48d9-ac4a-e2c08dd57ded', 'c9e2526d-cb6a-4771-9c84-9f6f487036b9']",6,,,,,,,,,,,,,,,,Italy Women's,855,00:02:06.275,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,87c96af9-d408-4c3a-a505-5274fb199163,1752,,,"[83.7, 31.3]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shanshan Wang,25485.0,Left Center Forward,108,Italy Women's,855,['934e8bcf-9289-47a4-aa5c-eec991da8aef'],11,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:11.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817933d-f88d-4914-bcb0-b73a5a54fca2,1760,,,"[26.1, 50.0]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sara Gama,10366.0,Right Center Back,108,Italy Women's,855,['2006bd44-f807-4127-8c3c-068adb9bb8d5'],15,,,,,,,,,,,,,,,,Italy Women's,855,00:02:15.716,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed964274-80b4-4516-be28-918c0e8b563e,1763,,,"[57.4, 46.9]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentina Giacinti,25541.0,Center Forward,108,Italy Women's,855,['1d0a6ad3-7b78-4dda-816b-a774c5b2114c'],18,,,,,,,,,,,,,,,,Italy Women's,855,00:02:18.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f96a308-2608-4221-b795-d2e7fd059e70,1766,,,"[56.1, 56.3]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peng Han,25481.0,Right Back,109,China PR Women's,1207,['ba895027-5cd3-4332-ba4d-a9a20d9d38eb'],22,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:22.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,639d06fd-9873-4377-8b37-dbd02102cc19,1769,,,"[87.8, 52.3]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Li Yang,25489.0,Right Center Forward,109,China PR Women's,1207,['91c5c3f8-02f0-4af1-9aad-c96b9cfb08db'],25,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:25.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,65051c61-9107-4d2f-a449-dcdb5fbfbc19,1776,,,"[33.8, 34.9]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuela Giugliano,10228.0,Center Defensive Midfield,109,China PR Women's,1207,"['4ceeabc4-6448-4a24-b731-8c613d562ed7', '9e31efc5-c467-4410-ad2d-afe7c59320e0']",29,,,,,,,,,,,,,,,,Italy Women's,855,00:02:29.944,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d09e404-8d94-40c4-9ec3-52737f676807,1779,,,"[82.5, 25.8]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentina Giacinti,25541.0,Center Forward,109,China PR Women's,1207,['1682a842-ceca-441f-b271-948979b7d972'],32,,,,,,,,,,,,,,,,Italy Women's,855,00:02:32.933,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,083ee6cc-31b2-4566-9d67-e59d122ec875,1785,,,"[86.7, 45.5]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Barbara Bonansea,10211.0,Left Midfield,109,China PR Women's,1207,['0b1d8ffc-cc6a-4339-b80d-d4c7a20d64ec'],39,,,,,,,,,,,,,,,,Italy Women's,855,00:02:39.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd775227-7f69-438b-8689-957fdf6756e5,1789,,,"[19.5, 17.8]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shanshan Liu,25486.0,Left Back,109,China PR Women's,1207,['f3c2e6ac-9b5a-441f-beb6-07df9da59e3b'],42,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:42.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4495b0d3-7cea-45fd-8d38-7e6608176cba,1792,,,"[22.6, 17.0]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rui Zhang,25490.0,Right Center Midfield,109,China PR Women's,1207,['ffc4a357-f8dc-416c-9ef7-e5e116b31b52'],45,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:45.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e91a7ea-5818-4e5e-a1d0-2c784c148b6b,1795,,,"[37.3, 3.6]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shanshan Liu,25486.0,Left Back,109,China PR Women's,1207,['36749e4a-88c0-4219-8cad-9c052e5f8c4f'],48,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:48.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d2f1fef-66be-4f5b-a649-eb598d809858,1798,,,"[41.1, 13.1]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rui Zhang,25490.0,Right Center Midfield,109,China PR Women's,1207,['ea487527-5003-4bba-a7ff-51d21abd4ab8'],50,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:50.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e321e6a-f407-4482-8b1f-01f189a897d1,1801,,,"[31.1, 6.2]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yan Wang,25750.0,Left Center Midfield,109,China PR Women's,1207,['df3ac195-f7b3-4bd0-8568-61eab6af52e5'],53,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:53.847,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a5d8bb0-25e6-4bda-9e35-0f193c942b76,1804,,,"[20.8, 71.1]",69191,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peng Han,25481.0,Right Back,109,China PR Women's,1207,['2cc9964f-3f00-449e-859a-4b688ec42e60'],59,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:59.781,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,adfe99f4-148c-4109-8de0-56d06c742269,1806,,,"[104.1, 22.4]",69191,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elena Linari,10208.0,Left Center Back,110,Italy Women's,855,['d36573bf-6b74-497f-8b43-d7250acdd675'],18,,,,,,,,,,,,,,,,Italy Women's,855,00:03:18.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85561d94-11ef-44d4-a58c-eb11d78fb332,1809,,,"[113.7, 7.1]",69191,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Valentina Bergamaschi,25544.0,Right Midfield,111,Italy Women's,855,['8d636f37-ef06-4a61-96b1-abc0759df53b'],30,,,,,,,,,,,,,,,,Italy Women's,855,00:03:30.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebb27598-0956-4c74-85ff-b9ad5f430072,1813,,,"[106.6, 3.1]",69191,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elisa Bartoli,10371.0,Left Back,111,Italy Women's,855,['465afb06-979c-4569-acbe-c56608328882'],31,,,,,,,,,,,,,,,,Italy Women's,855,00:03:31.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,99c82b09-8374-4fd3-8510-d27f5798d100,1815,,,"[112.9, 13.5]",69191,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aurora Galli,10225.0,Left Center Midfield,111,Italy Women's,855,['02ac095b-2d78-4056-a008-d0f598ab4ddf'],32,,,,,,,,,,,,,,,,Italy Women's,855,00:03:32.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f898c630-16d5-49b3-ad4e-80006ec9d5eb,1820,,,"[108.9, 74.2]",69191,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Barbara Bonansea,10211.0,Left Midfield,111,Italy Women's,855,"['294c36af-d3ea-45b9-b92a-e26ac73317d6', 'b0a41ca0-def5-4bf2-ad69-64d3f1cc01d8']",38,,,,,,,,,,,,,,,,Italy Women's,855,00:03:38.946,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5993e16a-04bd-48f3-aed4-71fa16df6d01,1827,,,"[4.6, 5.9]",69191,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shuang Wang,24461.0,Left Midfield,112,China PR Women's,1207,['84a18bce-a5bf-4a5e-9043-d4fab8353080'],46,,,,,,,,,,,,,,,,China PR Women's,1207,00:03:46.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf7b88e9-d48d-404e-bb4c-cecd6c003134,1834,,,"[4.1, 12.7]",69191,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shanshan Liu,25486.0,Left Back,112,China PR Women's,1207,['cb351efb-dff1-45a1-bf22-834a1d245ffd'],50,,,,,,,,,,,,,,,,China PR Women's,1207,00:03:50.442,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b5d5d53-b4ba-46b8-b8a3-1882865421e4,1837,,,"[34.0, 11.1]",69191,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Li Yang,25489.0,Right Center Forward,112,China PR Women's,1207,['726923b6-4b9a-4421-ba47-a8d5cf1b0487'],52,,,,,,,,,,,,,,,,China PR Women's,1207,00:03:52.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,04122b80-87f8-4825-9190-11cfac551462,1841,,,"[91.2, 53.4]",69191,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aurora Galli,10225.0,Left Center Midfield,113,Italy Women's,855,['ca4264dc-e47a-4a3d-8e28-1195072c7b32'],55,,,,,,,,,,,,,,,,Italy Women's,855,00:03:55.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c9d2ee6-caaa-4b7a-bf9e-fc29748feb5e,1846,,,"[62.1, 17.1]",69191,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Li Yang,25489.0,Right Center Forward,114,China PR Women's,1207,['35810383-f143-49ff-ac63-43960182149b'],57,,,,,,,,,,,,,,,,China PR Women's,1207,00:04:57.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,37036a38-f182-4a3b-b43a-8f204c18231b,1848,,,"[85.8, 3.9]",69191,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Shuang Wang,24461.0,Left Midfield,114,China PR Women's,1207,['6f6b9686-c4d0-438c-ba8d-8fa4c37b1bb0'],2,,,,,,,,,,,,,,,,China PR Women's,1207,00:05:02.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,627f4918-73b5-4d79-a20e-a5aa947b3db9,1851,,,"[90.2, 18.1]",69191,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Shanshan Wang,25485.0,Left Center Forward,114,China PR Women's,1207,['38bba379-8a6e-4920-95b2-6b8462590598'],4,,,,,,,,,,,,,,,,China PR Women's,1207,00:05:04.000,Ball Receipt*,
