ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.5303,,,,,,,,,,,,abefeca3-2310-45f5-858a-bf7a5b443d45,3090,,"[101.9, 54.5]",22936,82,,,,,-2.261047,,Right Foot,,,,"[91.0, 41.3]",,Ground Pass,,17.118704,,,,,Georgia Stanway,4643.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,150,England Women's,865,['20b17cb4-39da-4f36-802e-d2b96d5b5166'],10,,,,,,,,,,,,,,,,,England Women's,865,00:37:10.748,Pass,
,,,,,,,,,,,,,,1.9227,,,,,,,,,,,,9e47406a-11d9-43d4-9708-87d76f42810d,3096,,"[97.1, 34.1]",22936,82,,,,,-2.1635666,468bd525-8d45-487f-ac39-a09e37e8515b,Right Foot,,,,"[84.1, 14.8]",,Ground Pass,,23.269938,,,,,Alex Greenwood,10252.0,True,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Center Midfield,150,England Women's,865,['4b9ab26d-40cb-4993-bcd6-7c74569403ce'],15,,,,,,,,,,,,,,,,,England Women's,865,00:37:15.113,Pass,
,,,,,,,,,,,,,,1.212983,,,,,,,,,,,,fb4f523d-86c3-430d-b1b4-d8b6bef2b93b,3102,,"[120.0, 0.1]",22936,82,,,,,2.7403638,,Left Foot,,,,"[110.1, 4.3]",,Ground Pass,,10.754069,,,,,Karen Julia Carney,15553.0,,,,,,Corner,2,From Corner,Alex Greenwood,10252.0,Left Back,151,England Women's,865,['a1c48988-f509-459c-9b1c-4afc19794f91'],39,,,,,,,,,,,,,,,,,England Women's,865,00:37:39.069,Pass,
,,,,,,,,,,,,,,0.9488,,,,,,,,,,,,368dfe10-034d-4c42-afe7-ac7126a58b32,3105,,"[110.1, 4.7]",22936,82,,,,,1.4640607,,Right Foot,,,,"[112.2, 24.3]",,Ground Pass,,19.71218,,,,,Georgia Stanway,4643.0,,,,,,,2,From Corner,Karen Julia Carney,15553.0,Left Midfield,151,England Women's,865,['853b6ead-f105-4a8f-8ce3-237c72f35d99'],41,,,,,,,,,,,,,,,,,England Women's,865,00:37:41.422,Pass,
,,,,,,,,,,,,,,2.3439,,,,,,,,,,,,e47a09b6-0646-4e00-a092-cadfcbd6f24a,3111,,"[120.0, 0.1]",22936,83,,,,,1.612955,,Left Foot,,,,"[118.3, 40.4]",,High Pass,,40.33584,,,Incomplete,,,,,True,True,Straight,,Corner,2,From Corner,Alex Greenwood,10252.0,Left Back,152,England Women's,865,['43e225a6-873e-45e0-9b67-4ae7a2ae727e'],7,,,,,,,,,,,,,,,,,England Women's,865,00:38:07.923,Pass,
,,,,,,,,,,,,,,1.4217,,,,,,,,,,,,bd93057e-55e8-485f-a23e-421669f2da48,3114,,"[14.6, 43.0]",22936,83,,,,,-1.0235119,,Keeper Arm,,,,"[22.4, 30.2]",,Ground Pass,,14.989329,,,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,From Keeper,Lee Alexander,25570.0,Goalkeeper,153,Scotland Women's,866,['cfe29630-cc94-4d38-9dd1-72f2740639ff'],18,,,,,,,,,,,,,,,,,Scotland Women's,866,00:38:18.311,Pass,
,,,,,,,,,,,,,,2.106,,,,,,,,,,,,0a0a2e27-a061-4a78-afb8-44d3c8aabdf8,3117,,"[22.4, 30.2]",22936,83,,,,,1.3889205,,Right Foot,,,,"[30.4, 73.7]",,Low Pass,,44.229515,,,,,Chloe Arthur,10193.0,,,True,,,,2,From Keeper,Jennifer Patricia Beattie,17524.0,Left Center Back,153,Scotland Women's,866,['55a6a9a6-8e50-4bef-929a-89eb90153d1e'],21,,,,,,,,,,,,,,,,,Scotland Women's,866,00:38:21.108,Pass,
,,,,,,,,,,,,,,1.2421,,,,,,,,,,,,d1b4981a-1bd5-4209-a287-65eb63bd1c29,3121,,"[35.6, 66.3]",22936,83,,,,,-0.18462041,,Right Foot,,,,"[52.2, 63.2]",,Ground Pass,,16.886978,,,,,Kim Little,15616.0,,,,,,,2,From Keeper,Chloe Arthur,10193.0,Right Back,153,Scotland Women's,866,"['2450128d-c4e6-4095-97ce-8baba3ccee04', 'c8fadcee-94a4-48d2-b9de-7292a41abd1c']",25,,,,,,,,,,,,,,,,,Scotland Women's,866,00:38:25.461,Pass,True
,,,,,,,,,,,,,,1.9553,,,,,,,,,,,,ebee6e21-bd45-404a-9395-3a71da081a9e,3126,,"[81.1, 6.6]",22936,83,,,,,-2.988391,,Right Foot,,,,"[67.5, 4.5]",,Ground Pass,,13.761177,,,,,Keira Walsh,4658.0,,,,,,Recovery,2,Regular Play,Karen Julia Carney,15553.0,Left Midfield,154,England Women's,865,['912fbb76-9a68-4c7a-af94-df3f653eac5e'],28,,,,,,,,,,,,,,,,,England Women's,865,00:38:28.299,Pass,
,,,,,,,,,,,,,,0.1908,,,,,,,,,,,,0f11adfd-ce60-4a25-a24e-9a494f5a68ee,3128,,"[67.9, 3.5]",22936,83,,,,,0.15264933,,Right Foot,,,,"[73.1, 4.3]",,Ground Pass,,5.2611785,,,Incomplete,,Karen Julia Carney,15553.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,154,England Women's,865,"['b99e9dbc-8c15-4a9e-aefa-3455a48f2577', 'cd73e4d7-e2bb-4390-8a62-55147c0af523']",30,,,,,,,,,,,,,,,,,England Women's,865,00:38:30.254,Pass,
,,,,,,,,,,,,,,0.9483,,,,,,,,,,,,54b15808-36e1-4de8-a2e7-3caa39e15c17,3131,,"[70.2, 3.0]",22936,83,,,,,0.32658145,,Right Foot,,,,"[82.6, 7.2]",,Ground Pass,,13.091982,,,,,Karen Julia Carney,15553.0,,,,,,Recovery,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,154,England Women's,865,['68648ee1-fc7f-48e9-ab75-fb100e264493'],31,,,,,,,,,,,,,,,,,England Women's,865,00:38:31.119,Pass,
,,,,,,,,,,,,,,1.2745,,,,,,,,,,,,aa4d4486-44ff-47ab-bc4a-4235028eb149,3134,,"[74.6, 4.5]",22936,83,,,,,-3.129398,,Right Foot,,,,"[58.2, 4.3]",,Ground Pass,,16.40122,,,,,Alex Greenwood,10252.0,,,,,,,2,Regular Play,Karen Julia Carney,15553.0,Left Midfield,154,England Women's,865,['31d6b0c0-c9ac-44af-9329-7d2bcca7a340'],35,,,,,,,,,,,,,,,,,England Women's,865,00:38:35.337,Pass,
,,,,,,,,,,,,,,1.3194,,,,,,,,,,,,3ee09a4f-0dc3-4b34-95b0-7077a10752e9,3137,,"[58.2, 4.3]",22936,83,,,,,1.620139,,Left Foot,,,,"[57.4, 20.5]",,Ground Pass,,16.219742,,,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,154,England Women's,865,['97ac55a6-aa3a-4020-8776-447588814408'],36,,,,,,,,,,,,,,,,,England Women's,865,00:38:36.832,Pass,
,,,,,,,,,,,,,,1.4048,,,,,,,,,,,,44466f1b-b933-47ea-b6c0-7cadbcaaf933,3139,,"[57.4, 20.5]",22936,83,,,,,-3.1112988,,Left Foot,,,,"[37.6, 19.9]",,Ground Pass,,19.80909,,,,,Abbie McManus,4648.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,154,England Women's,865,['e265eb39-4905-4419-9827-e7ab6e7dd0c3'],38,,,,,,,,,,,,,,,,,England Women's,865,00:38:38.151,Pass,
,,,,,,,,,,,,,,1.670972,,,,,,,,,,,,91ad14f2-0b3a-4abb-9e0e-7f6effc0c40a,3142,,"[45.4, 26.6]",22936,83,,,,,1.3776779,,Right Foot,,,,"[49.8, 49.1]",,Ground Pass,,22.926186,,,,,Stephanie Houghton,10185.0,,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Center Back,154,England Women's,865,['e6ef2d7a-4272-4b10-878b-0c94d07a5de6'],40,,,,,,,,,,,,,,,,,England Women's,865,00:38:40.732,Pass,
,,,,,,,,,,,,,,2.7677,,,,,,,,,,,,56863789-d5c4-4f00-b2ca-c988a6d9e0ec,3145,,"[49.8, 49.1]",22936,83,,,,,0.9124632,,Right Foot,,,,"[69.6, 74.7]",,Ground Pass,,32.36356,,,,,Lucy Bronze,10178.0,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,154,England Women's,865,['844814ec-5d55-4e3f-851d-03f996a85ac0'],42,,,,,,,,,,,,,,,,,England Women's,865,00:38:42.842,Pass,
,,,,,,,,,,,,,,2.782705,,,,,,,,,,,,bb8f9754-4166-4e9a-b4ea-b16e92e8ddb0,3148,,"[84.3, 77.6]",22936,83,,,,,-0.3369778,,Right Foot,,,,"[113.7, 67.3]",,Ground Pass,,31.152046,,,,,Jill Scott,10172.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,154,England Women's,865,['19992fb7-3b17-446c-9732-a5bdaaee2ad0'],48,,,,,,,,,,,,,,,,,England Women's,865,00:38:48.535,Pass,
,,,,,,,,,,,,,,1.161,,,,,,,,,,,,b7ba8c65-b5dc-43fa-a7bc-8bd72a1fac75,3152,,"[117.7, 74.1]",22936,83,,,,,-1.7069353,,Right Foot,True,,,"[113.7, 44.9]",,High Pass,,29.4727,,,Incomplete,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,154,England Women's,865,['f851374b-403b-4918-89d3-a6624e17a223'],54,,,,,,,,,,,,,,,,,England Women's,865,00:38:54.397,Pass,
,,,,,,,,,,,,,,0.9451,,,,,,,,,,,,a8bec3ae-85b6-41d7-86cd-d35e970c7bbe,3158,,"[115.0, 57.0]",22936,83,,,,,-2.4526682,,Left Foot,,True,,"[109.9, 52.8]",,Ground Pass,,6.606815,,,,,Lucy Bronze,10178.0,,,,,,,2,Regular Play,Ellen White,10180.0,Center Forward,154,England Women's,865,['2ce87a9b-cc18-4c2d-b34d-64828c607268'],57,,,,,,,,,,,,,,,,,England Women's,865,00:38:57.943,Pass,
,,,,,,,,,,,,,,3.1812,,,,,,,,,,,,29b4d61a-7784-4a8f-b7ec-5c483a7455bb,3164,,"[18.0, 36.1]",22936,84,,,,,0.57981354,,Right Foot,,,,"[69.0, 69.5]",,High Pass,,60.963596,,,Incomplete,,Claire Emslie,4646.0,,,,,,Free Kick,2,From Free Kick,Lee Alexander,25570.0,Goalkeeper,155,Scotland Women's,866,"['d83f707b-e052-41a5-8a60-090520594db0', 'e4d9e77d-2ff0-4473-8a4e-5eeade945e1d']",35,,,,,,,,,,,,,,,,,Scotland Women's,866,00:39:35.346,Pass,
,,,,,,,,,,,,,,0.4314,,,,,,,,,,,,d83f707b-e052-41a5-8a60-090520594db0,3167,,"[51.1, 10.6]",22936,84,,,,True,1.3194685,,,,,,"[53.0, 18.0]",,High Pass,,7.640026,,,,,Keira Walsh,4658.0,,,,,,Recovery,2,Regular Play,Alex Greenwood,10252.0,Left Back,156,England Women's,865,"['29b4d61a-7784-4a8f-b7ec-5c483a7455bb', 'cb79b7a2-5032-4550-aca8-c92a90c029be', 'ede12302-9d2f-4fb3-ada4-ebdc05bf0fb8']",38,,,,,,,,,,,,,,,,,England Women's,865,00:39:38.527,Pass,True
,,,,,,,,,,,,,,1.5753,,,,,,,,,,,,939dd882-a797-4db4-a216-ded3148a2815,3169,,"[53.0, 18.0]",22936,84,,,,,-0.9565468,,Head,,,,"[59.7, 8.5]",,High Pass,,11.624973,,,,,Karen Julia Carney,15553.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,156,England Women's,865,['07d5b63a-2b01-429f-9a41-c634c0d6848e'],38,,,,,,,,,,,,,,,,,England Women's,865,00:39:38.958,Pass,
,,,,,,,,,,,,,,0.8963,,,,,,,,,,,,74377d1f-d0d4-43a7-9701-a188b880a18e,3171,,"[61.4, 7.9]",22936,84,,,,,1.2670618,,Right Foot,,,,"[63.5, 14.6]",,Low Pass,,7.0213957,,,Incomplete,,Georgia Stanway,4643.0,,,,,,,2,Regular Play,Karen Julia Carney,15553.0,Left Midfield,156,England Women's,865,"['260e7932-a55d-4ec8-87c2-6ceb8c7ae31b', 'bf86e995-8eda-485f-be7c-fdab66e348a2']",40,,,,,,,,,,,,,,,,,England Women's,865,00:39:40.534,Pass,
,,,,,,,,,,,,,,1.1879,,,,,,,,,,,,260e7932-a55d-4ec8-87c2-6ceb8c7ae31b,3173,,"[56.6, 65.5]",22936,84,,,,,0.011428074,,Right Foot,,,,"[74.1, 65.7]",,High Pass,,17.501143,,,,,Kim Little,15616.0,,,,,,Recovery,2,Regular Play,Christie Murray,15628.0,Right Center Midfield,157,Scotland Women's,866,"['74377d1f-d0d4-43a7-9701-a188b880a18e', '78fadebf-f2fe-4f0e-a108-9226d53e51b6']",41,,,,,,,,,,,,,,,,,Scotland Women's,866,00:39:41.430,Pass,
,,,,,,,,,,,,,,0.8957,,,,,,,,,,,,989b37c9-a30d-4a59-a504-2f812bf14a2a,3177,,"[74.5, 65.7]",22936,84,,,,,-1.4735432,,Other,,,,"[75.3, 57.5]",,Low Pass,,8.238932,,,,,Erin Cuthbert,4660.0,,,,,,,2,Regular Play,Kim Little,15616.0,Center Defensive Midfield,157,Scotland Women's,866,"['c9ddd420-5c17-4b96-b10b-c27cb568d4ed', 'e650c6d0-9753-48d3-b837-36625f9c3837']",42,,,,,,,,,,,,,,,,,Scotland Women's,866,00:39:42.658,Pass,True
,,,,,,,,,,,,,,0.6181,,,,,,,,,,,,4aed0504-973c-45b5-9924-8f4c2430ba18,3185,,"[33.4, 34.8]",22936,84,,,,,-0.37690926,,Right Foot,,,,"[38.2, 32.9]",,Ground Pass,,5.162364,,,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,158,England Women's,865,['2789df88-1c36-476b-94fc-85d1fbc73a1c'],47,,,,,,,,,,,,,,,,,England Women's,865,00:39:47.041,Pass,
,,,,,,,,,,,,,,1.3817,,,,,,,,,,,,7025a4ed-ae97-483a-8017-e06218bb5014,3187,,"[38.2, 32.9]",22936,84,,,,,1.9614034,,Right Foot,,,,"[29.8, 53.3]",,Ground Pass,,22.061731,,,,,Lucy Bronze,10178.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,158,England Women's,865,['6c731676-c608-480d-90bc-9ebea57bbf5b'],47,,,,,,,,,,,,,,,,,England Women's,865,00:39:47.660,Pass,
,,,,,,,,,,,,,,0.8483,,,,,,,,,,,,7b91c091-5a23-4b09-8a4f-c7175d3c66d2,3190,,"[29.8, 53.3]",22936,84,,,,,-1.5707964,,Right Foot,,,,"[29.8, 39.2]",,Ground Pass,,14.1,,,,,Stephanie Houghton,10185.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,158,England Women's,865,['d866b7f0-8b3d-4eed-94ef-81b3bd6ebd4d'],50,,,,,,,,,,,,,,,,,England Women's,865,00:39:50.202,Pass,
,,,,,,,,,,,,,,2.2204,,,,,,,,,,,,dc33669d-59ec-4017-b4bb-53e2c8b94741,3192,,"[29.8, 39.2]",22936,84,,,,,1.0520743,,Right Foot,,,,"[44.3, 64.6]",,Low Pass,,29.247393,,,,,Nikita Parris,4654.0,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,158,England Women's,865,['a7c22c38-522a-4563-bc04-a747929d89c4'],51,,,,,,,,,,,,,,,,,England Women's,865,00:39:51.050,Pass,
,,,,,,,,,,,,,,1.7746,,,,,,,,,,,,fe6cbfaa-0ef8-4cef-9bbe-634c264efbf1,3195,,"[78.6, 58.1]",22936,84,,,,,0.5837169,,Right Foot,,,,"[94.8, 68.8]",,Ground Pass,,19.414684,,,,,Lucy Bronze,10178.0,,,,,,,2,Regular Play,Nikita Parris,4654.0,Right Midfield,158,England Women's,865,['b5f85acf-2c3a-4c8f-9202-f10987d3fe1d'],59,,,,,,,,,,,,,,,,,England Women's,865,00:39:59.937,Pass,
,,,,,,,,,,,,,,1.735074,,,,,,,,,,,,ca5797a7-2985-4ef4-af30-10ec1e3eb518,3198,,"[95.6, 68.8]",22936,85,,,,,-0.38416937,,Right Foot,,,,"[109.7, 63.1]",,Ground Pass,,15.20855,,,,,Georgia Stanway,4643.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,158,England Women's,865,['4c0b3bfc-1666-4275-995d-af56d45adcf5'],2,,,,,,,,,,,,,,,,,England Women's,865,00:40:02.457,Pass,
,,,,,,,,,,,,,,0.793719,,,,,,,,,,,,2665d502-b1c6-422b-86bf-9adebcd0d8af,3203,,"[112.4, 72.4]",22936,85,,,,,3.0845118,,Left Foot,,,,"[101.9, 73.0]",,Ground Pass,,10.517129,,,,,Lucy Bronze,10178.0,,,,,,Recovery,2,Regular Play,Georgia Stanway,4643.0,Left Center Midfield,158,England Women's,865,['e0a1416b-cb2e-44ea-82f1-00526863ae8b'],8,,,,,,,,,,,,,,,,,England Women's,865,00:40:08.912,Pass,
,,,,,,,,,,,,,,1.3489,,,,,,,,,,,,78f1e07b-4c2d-4679-819f-2d35316b8b26,3206,,"[107.4, 73.2]",22936,85,,,,,-3.0227523,,Right Foot,,,,"[100.7, 72.4]",,Ground Pass,,6.747592,,,,,Georgia Stanway,4643.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,158,England Women's,865,['e91ad8d7-db3e-49af-ab4d-c934d0110cff'],11,,,,,,,,,,,,,,,,,England Women's,865,00:40:11.249,Pass,
,,,,,,,,,,,,,,0.8533,,,,,,,,,,,,67035f17-9853-4d6a-83fb-48ec3c1b0d3b,3210,,"[101.1, 57.3]",22936,85,,,,,-0.5404195,,Left Foot,,,,"[105.1, 54.9]",,Ground Pass,,4.6647615,,,Incomplete,,Ellen White,10180.0,,,,Through Ball,True,,2,Regular Play,Georgia Stanway,4643.0,Left Center Midfield,158,England Women's,865,"['0fbe5e42-2d46-4573-9691-d8eb43b75a64', 'b993b071-2f20-44c6-8264-7a1634dd4940']",14,,,,,,,,,,,,,,,,,England Women's,865,00:40:14.828,Pass,
,,,,,,,,,,,,,,1.9282,,,,,,,,,,,,32b2122b-bfd0-4727-9100-ffd80cbe0369,3215,,"[14.4, 25.6]",22936,85,,,,,-0.8850668,,Left Foot,,,,"[27.0, 10.2]",,Ground Pass,,19.89774,,,,,Lisa Evans,10179.0,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,159,Scotland Women's,866,"['42c64460-3023-4c84-9d21-405b4ac26ae6', 'ca94557a-6671-452b-86f5-99201eff92ef']",16,,,,,,,,,,,,,,,,,Scotland Women's,866,00:40:16.369,Pass,True
,,,,,,,,,,,,,,1.192,,,,,,,,,,,,f6cfc9ad-7c4c-4c8d-a3bf-44eee6b93759,3220,,"[32.0, 11.5]",22936,85,,,,,-2.4785745,,Right Foot,,,,"[21.5, 3.3]",,Ground Pass,,13.322537,,,,,Kirsty Smith,10196.0,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Midfield,159,Scotland Women's,866,['31066e56-59b5-463a-a8ec-64f5191118c6'],22,,,,,,,,,,,,,,,,,Scotland Women's,866,00:40:22.308,Pass,
,,,,,,,,,,,,,,1.325,,,,,,,,,,,,b0d29465-10da-4eea-a9bd-137abd6c0ddc,3223,,"[21.5, 3.3]",22936,85,,,,,0.16387154,,Right Foot,,,,"[34.2, 5.4]",,Ground Pass,,12.872451,,,,,Lisa Evans,10179.0,,,,,,,2,Regular Play,Kirsty Smith,10196.0,Left Back,159,Scotland Women's,866,['583d9dfd-87f6-43f5-bc5c-24274ffbbc5a'],24,,,,,,,,,,,,,,,,,Scotland Women's,866,00:40:24.244,Pass,
,,,,,,,,,,,,,,3.071,,,,,,,,,,,,e3b50fb2-a649-4934-9560-cb910525a277,3227,,"[37.9, 7.1]",22936,85,,,,,2.9076734,,Right Foot,,,,"[12.3, 13.2]",,Ground Pass,,26.316725,,,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Midfield,159,Scotland Women's,866,"['14d0750d-0948-4737-8cfb-6cd419f4115a', 'e8bb0be7-959f-4574-8b53-9953cf8362ff']",27,,,,,,,,,,,,,,,,,Scotland Women's,866,00:40:27.787,Pass,True
,,,,,,,,,,,,,,1.5436,,,,,,,,,,,,9af10e06-f726-40f0-b576-d4c54fe7bbbf,3230,,"[6.8, 12.1]",22936,85,,,,,-0.6540827,,Left Foot,,,,"[18.8, 2.9]",,Ground Pass,,15.120847,,,,,Kirsty Smith,10196.0,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,159,Scotland Women's,866,"['1814e081-ce24-4dc7-89c1-a4818cb635d4', '7f82c4c8-4acf-4479-8253-9b71007080b9']",30,,,,,,,,,,,,,,,,,Scotland Women's,866,00:40:30.858,Pass,True
,,,,,,,,,,,,,,0.8135,,,,,,,,,,,,aab31b48-ba22-491e-97d0-b37be969d725,3236,,"[89.1, 70.7]",22936,85,,,,,-0.42225116,,Right Foot,,,,"[96.0, 67.6]",,Ground Pass,,7.56439,,,,,Ellen White,10180.0,,,,,,Recovery,2,Regular Play,Lucy Bronze,10178.0,Right Back,160,England Women's,865,['6ad4de3a-87f5-4147-bfc2-5f90529e343c'],36,,,,,,,,,,,,,,,,,England Women's,865,00:40:36.048,Pass,
,,,,,,,,,,,,,,0.994324,,,,,,,,,,,,5ece56b0-71e2-4281-98b1-7a123b5092bd,3239,,"[96.0, 67.6]",22936,85,,,,,2.0344439,,Right Foot,,,,"[91.6, 76.4]",,Ground Pass,,9.838699,,,,,Nikita Parris,4654.0,,,,,,,2,Regular Play,Ellen White,10180.0,Center Forward,160,England Women's,865,['f9a918d4-0e98-40ea-82b8-65ced0c7cd14'],37,,,,,,,,,,,,,,,,,England Women's,865,00:40:37.018,Pass,
,,,,,,,,,,,,,,1.997825,,,,,,,,,,,,a1bf24ab-3d21-4f94-9486-844e4659724c,3242,,"[91.6, 76.4]",22936,85,,,,,-1.8334527,,Right Foot,,,,"[85.9, 55.2]",,Ground Pass,,21.952904,,,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Nikita Parris,4654.0,Right Midfield,160,England Women's,865,['24679b6c-3f53-4d14-a306-340a3b5242f5'],39,,,,,,,,,,,,,,,,,England Women's,865,00:40:39.568,Pass,
,,,,,,,,,,,,,,0.9206,,,,,,,,,,,,4cae8d10-1ab8-424d-94ae-4403d91a613e,3245,,"[85.9, 55.2]",22936,85,,,,,-0.47758397,906ce50e-7ff6-4b09-bc07-e278d0b61a7c,Right Foot,,,,"[97.3, 49.3]",,Ground Pass,,12.836277,,,,,Karen Julia Carney,15553.0,True,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,160,England Women's,865,['6188d578-af53-4395-b2a7-7b85722881fa'],42,,,,,,,,,,,,,,,,,England Women's,865,00:40:42.519,Pass,
,,,,,,,,,,,,,,1.726367,,,,,,,,,,,,470f5be4-ce12-4e11-b65e-d51a7c3361ba,3252,,"[90.2, 80.0]",22936,86,,,,,-0.6816058,,,,,,"[106.1, 67.1]",,Low Pass,,20.474863,,,,,Jill Scott,10172.0,,,,,,Throw-in,2,From Throw In,Lucy Bronze,10178.0,Right Back,161,England Women's,865,['fc669a2e-779e-4b98-b02b-b171e331cd2a'],48,,,,,,,,,,,,,,,,,England Women's,865,00:41:48.638,Pass,
,,,,,,,,,,,,,,0.1262,,,,,,,,,,,,73c5a0a2-1d3d-4fbc-9468-39ef142d9d59,3256,,"[116.0, 69.7]",22936,86,,,,,-1.3521274,,Right Foot,,,,"[116.8, 66.1]",,Low Pass,,3.6878178,,,Incomplete,,Ellen White,10180.0,,,,,,,2,From Throw In,Jill Scott,10172.0,Right Center Midfield,161,England Women's,865,"['1d7a6e85-4c35-4def-afa9-f8936421c610', '2ed78929-b579-4ac7-8fcf-73bb534cc021']",53,,,,,,,,,,,,,,,,,England Women's,865,00:41:53.187,Pass,
,,,,,,,,,,,,,,1.1943,,,,,,,,,,,,a5415237-b338-4cc5-a79b-d983fec7eaa9,3259,,"[4.1, 27.9]",22936,86,,,,,-0.7413091,,Left Foot,,,,"[11.2, 21.4]",,Ground Pass,,9.626006,,,,,Caroline Weir,10188.0,,,,,,Recovery,2,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,161,England Women's,865,['b4e9c4d7-6aa5-4d14-a799-3b10d31981f1'],54,,,,,,,,,,,,,,,,,Scotland Women's,866,00:41:54.469,Pass,
,,,,,,,,,,,,,,1.1725,,,,,,,,,,,,aef7898f-ea48-4431-a4c3-8b9155f5b217,3262,,"[7.0, 6.9]",22936,86,,,,,-0.1362474,,Left Foot,,,,"[31.8, 3.5]",,High Pass,,25.031979,,,Incomplete,,Erin Cuthbert,4660.0,,,,,,,2,From Throw In,Caroline Weir,10188.0,Left Center Midfield,161,England Women's,865,"['9481ca9e-1fc7-44bb-8b98-3afd32e93926', 'c135987a-96f7-405c-b0e1-24391adcf687']",59,,,,,,,,,,,,,,,,,Scotland Women's,866,00:41:59.225,Pass,
,,,,,,,,,,,,,,1.3492,,,,,,,,,,,,d30b6fa6-c716-40bb-b5f7-d46ea3f96191,3266,,"[88.7, 75.8]",22936,87,,,,,-1.0155557,,Right Foot,True,,,"[107.0, 46.3]",,High Pass,,34.715126,,,Incomplete,,Ellen White,10180.0,,,,,,,2,From Throw In,Lucy Bronze,10178.0,Right Back,161,England Women's,865,"['aa071166-d21b-44f9-a3f9-1d2859d3f834', 'ead3f1be-059b-4bcf-b762-4741edd1ed7e']",3,,,,,,,,,,,,,,,,,England Women's,865,00:42:03.039,Pass,
,,,,,,,,,,,,,,0.716978,,,,,,,,,,,,f1614725-b27e-4874-8edb-d36ca21cfb26,3271,,"[92.5, 47.6]",22936,87,,,,,-1.205049,,Right Foot,,,,"[97.9, 33.5]",,Ground Pass,,15.098676,,,,,Karen Julia Carney,15553.0,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Left Center Midfield,161,England Women's,865,['e1024f66-00d8-4927-bba1-c47eeb2c7809'],6,,,,,,,,,,,,,,,,,England Women's,865,00:42:06.260,Pass,
,,,,,,,,,,,,,,0.8092,,,,,,,,,,,,147ae513-b29e-41ff-bad9-faee9ab99e07,3275,,"[90.4, 32.9]",22936,87,,,,,1.9513026,,Right Foot,,,,"[83.6, 49.9]",,Ground Pass,,18.30956,,,,,Jill Scott,10172.0,,,,,,,2,From Throw In,Karen Julia Carney,15553.0,Left Midfield,161,England Women's,865,['dd38f12d-5c39-4274-b4b4-68bcf6bb9692'],9,,,,,,,,,,,,,,,,,England Women's,865,00:42:09.638,Pass,
