ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.106971,,,,,,,,,,,,,38c3a718-4806-43a0-ac30-849529fe8f2c,22,,"[4.7, 31.2]",68311,0,,True,,,1.1589891,,Right Foot,,"[12.3, 48.6]",,Ground Pass,18.987364,,,,,Alanna Stephanie Kennedy,5078.0,,,,,,Free Kick,1,From Free Kick,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,3,Australia Women's,1205,['99f7cd8b-3c6d-40ee-ad4e-9a18b8030565'],22,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:22.057,Pass,
,,,,,,,,,,,,,,,,,1.067128,,,,,,,,,,,,,74ef6dc3-1f90-44cc-b18c-d2b9f195d28e,24,,"[14.0, 54.1]",68311,0,,,,,1.0153025,,Left Foot,,"[24.8, 71.5]",,Ground Pass,20.479258,,,,,Ellie Madison Carpenter,5095.0,,,,,,,1,From Free Kick,Alanna Stephanie Kennedy,5078.0,Right Center Back,3,Australia Women's,1205,['44c811f4-c87d-4ab6-b2fe-3a07aefebe7b'],24,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:24.946,Pass,
,,,,,,,,,,,,,,,,,0.698967,,,,,,,,,,,,,c7fcf892-eb71-48ff-886b-befa29f112a5,27,,"[26.9, 74.9]",68311,0,,,,,-1.3177207,,Right Foot,,"[31.4, 57.5]",,Ground Pass,17.972479,,,,,Emily Louise van Egmond,5076.0,,,,,,,1,From Free Kick,Ellie Madison Carpenter,5095.0,Right Back,3,Australia Women's,1205,['09eae4de-40bd-438b-b621-c529c03d98c4'],27,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:27.514,Pass,
,,,,,,,,,,,,,,,,,1.118875,,,,,,,,,,,,,588f3f09-a7fa-467b-950d-ed37fd1577da,30,,"[30.5, 58.6]",68311,0,,,,,-2.9927027,,Right Foot,,"[16.5, 56.5]",,Ground Pass,14.156624,,,,,Alanna Stephanie Kennedy,5078.0,,,,,,,1,From Free Kick,Emily Louise van Egmond,5076.0,Center Defensive Midfield,3,Australia Women's,1205,['cd443918-7a4d-4ff3-af31-9e241bda938d'],29,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:29.591,Pass,
,,,,,,,,,,,,,,,,,2.05998,,,,,,,,,,,,,5d100e80-cb07-4c5d-b1db-dc17d1f36710,33,,"[20.0, 53.8]",68311,0,,,,,-1.5327919,,Right Foot,,"[21.0, 27.5]",,Ground Pass,26.319004,,,,,Stephanie-Elise Catley,5000.0,,,,,,,1,From Free Kick,Alanna Stephanie Kennedy,5078.0,Right Center Back,3,Australia Women's,1205,['db382f91-ee89-4af5-9875-03664c222b4e'],31,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:31.593,Pass,
,,,,,,,,,,,,,,,,,1.065047,,,,,,,,,,,,,5fe6fa16-5660-4ac1-bd41-cdd05c40c18e,36,,"[35.8, 22.9]",68311,0,,,,,-0.18262687,,Left Foot,,"[58.0, 18.8]",,Ground Pass,22.57543,,,,,Chloe Logarzo,25547.0,,,,,,,1,From Free Kick,Stephanie-Elise Catley,5000.0,Left Center Back,3,Australia Women's,1205,['038c130c-9e24-417a-be04-22919fae5d58'],37,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:37.449,Pass,
,,,,,,,,,,,,,,,,,1.14611,,,,,,,,,,,,,b268f225-116a-4d47-bf0f-54e4e0116435,39,,"[58.0, 18.8]",68311,0,,,,,-0.41279328,,Right Foot,,"[71.7, 12.8]",,Ground Pass,14.956269,,,,,Lisa De Vanna,25539.0,,,,,,,1,From Free Kick,Chloe Logarzo,25547.0,Left Center Midfield,3,Australia Women's,1205,['3a97df33-9e6b-49d4-a76c-09f2dbbeaf87'],39,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:39.212,Pass,
,,,,,,,,,,,,,,,,,2.048465,,,,,,,,,,,,,d2eaf6bf-0fc3-46dc-9f29-3ddaff495dd9,47,,"[46.9, 61.5]",68311,0,,,,,-3.0172377,,Right Foot,,"[29.3, 59.3]",,Ground Pass,17.736967,,,,,Allyson Swaby,25545.0,,,,,,,1,Regular Play,Toriana Jade Patterson,25852.0,Left Center Midfield,4,Jamaica Women's,1212,['061a6a8e-e02b-4a16-b7ef-21d849b859ef'],44,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:00:44.656,Pass,
,,,,,,,,,,,,,,,,,1.3532,,,,,,,,,,,,,93f6b1e8-2aa7-4887-b87b-8def8815d486,50,,"[33.4, 60.6]",68311,0,,,,,-0.22942121,,Right Foot,,"[50.1, 56.7]",,Ground Pass,17.149343,,,,,Toriana Jade Patterson,25852.0,,,,,,,1,Regular Play,Allyson Swaby,25545.0,Right Center Back,4,Jamaica Women's,1212,['f9e25408-6878-4f93-a05d-b13c9f40c359'],46,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:00:46.745,Pass,
,,,,,,,,,,,,,,,,,0.973838,,,,,,,,,,,,,733dc9f2-ff93-4028-b402-618b7616b227,56,,"[64.5, 22.4]",68311,0,,,,,0.2510027,,Right Foot,,"[76.2, 25.4]",,Ground Pass,12.078493,,,,,Katrina Gorry,4979.0,,,,,,,1,Regular Play,Emily Louise van Egmond,5076.0,Center Defensive Midfield,5,Australia Women's,1205,['584d279b-9da7-45de-8dc0-c101fe7c6ded'],49,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:49.479,Pass,
,,,,,,,,,,,,,,,,,1.796515,,,,,,,,,,,,,944b2876-7c9e-4c6b-8b56-68b12645db3c,61,,"[79.9, 33.0]",68311,0,,,,,2.1334343,,Right Foot,,"[65.9, 55.2]",,Ground Pass,26.245762,,,,,Ellie Madison Carpenter,5095.0,,,,,,,1,Regular Play,Katrina Gorry,4979.0,Right Center Midfield,5,Australia Women's,1205,['fee73452-b173-491d-b4bc-493d2a8ad0f4'],54,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:54.567,Pass,
,,,,,,,,,,,,,,,,,1.453203,,,,,,,,,,,,,e3da4820-5f91-4063-84ec-49ee3d7bf1ce,64,,"[76.8, 64.0]",68311,0,,,,,0.9435981,,Left Foot,,"[87.6, 78.9]",,Ground Pass,18.402445,,,,,Emily Gielnik,25744.0,,,,,,,1,Regular Play,Ellie Madison Carpenter,5095.0,Right Back,5,Australia Women's,1205,['e4e38c92-858f-499b-92bc-54d375c3f54c'],58,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:58.514,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,f3b4bc76-1513-4091-a535-4362d251b010,67,,"[87.6, 78.9]",68311,1,,,,,-2.8860435,,Right Foot,,"[76.5, 76.0]",,Ground Pass,11.472576,,,,,Ellie Madison Carpenter,5095.0,,,,,,,1,Regular Play,Emily Gielnik,25744.0,Right Wing,5,Australia Women's,1205,['16d0f215-9179-43b3-9b04-d0e15df7fa57'],2,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:02.208,Pass,
,,,,,,,,,,,,,,,,,1.840975,,,,,,,,,,,,,231b2573-913c-40ad-84df-d73fe2527f06,70,,"[76.5, 76.0]",68311,1,,,,,-2.5567799,,Right Foot,,"[62.0, 66.4]",,Ground Pass,17.38994,,,,,Alanna Stephanie Kennedy,5078.0,,,,,,,1,Regular Play,Ellie Madison Carpenter,5095.0,Right Back,5,Australia Women's,1205,['26c3247d-5e9e-4836-9964-a32ac898aaec'],4,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:04.320,Pass,
,,,,,,,,,,,,,,,,,2.252298,,,,,,,,,,,,,e2eafe45-1eda-49a3-9094-e7cb35348719,73,,"[65.6, 59.6]",68311,1,,,,,-1.654176,,Right Foot,,"[62.7, 24.9]",,Ground Pass,34.820972,,,,,Stephanie-Elise Catley,5000.0,,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Center Back,5,Australia Women's,1205,['c3d1f9e3-1111-4129-916a-9fd8934a0fd0'],7,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:07.422,Pass,
,,,,,,,,,,,,,,,,,1.151241,,,,,,,,,,,,,b753f7b8-e43f-4ffb-8493-b9b50742a27c,76,,"[71.7, 21.9]",68311,1,,,,,0.6251675,,Left Foot,,"[83.2, 30.2]",,Ground Pass,14.182384,,,,,Chloe Logarzo,25547.0,,,,,,,1,Regular Play,Stephanie-Elise Catley,5000.0,Left Center Back,5,Australia Women's,1205,['a15a6150-a469-4bb8-be9e-551ac818e197'],11,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:11.990,Pass,
,,,,,,,,,,,,,,,,,2.000508,,,,,,,,,,,,,8ffd38b6-451c-4b6a-938a-44548f034023,79,,"[83.3, 29.9]",68311,1,,,,,-2.2486968,,Right Foot,,"[70.9, 14.5]",,Ground Pass,19.771696,,,,,Stephanie-Elise Catley,5000.0,,,,,,,1,Regular Play,Chloe Logarzo,25547.0,Left Center Midfield,5,Australia Women's,1205,['c75d1b88-3f55-41ea-976d-2ae54d1a2906'],13,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:13.193,Pass,
,,,,,,,,,,,,,,,,,0.748022,,,,,,,,,,,,,45534d03-b0a1-4765-913f-23e426fb77c7,82,,"[70.3, 14.3]",68311,1,,,,,-1.6373645,,Left Foot,,"[69.7, 5.3]",,Ground Pass,9.019978,,,,,Karly Røstbakken,25742.0,,,,,,,1,Regular Play,Stephanie-Elise Catley,5000.0,Left Center Back,5,Australia Women's,1205,['57336353-8a39-4b66-99f5-de2f18feb90f'],15,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:15.370,Pass,
,,,,,,,,,,,,,,,,,1.005991,,,,,,,,,,,,,15ac03b5-a276-4232-86b2-39d859563ed6,85,,"[69.7, 5.3]",68311,1,,,,,0.7213832,,Right Foot,,"[78.0, 12.6]",,Ground Pass,11.053506,,,,,Lisa De Vanna,25539.0,,,,,,,1,Regular Play,Karly Røstbakken,25742.0,Left Back,5,Australia Women's,1205,['dd62f357-e593-4ae8-b44d-e65807172428'],16,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:16.838,Pass,
,,,,,,,,,,,,,,,,,3.981799,,,,,,,,,,,,,2a35e357-0700-40c0-aa0e-62009744d7a1,88,,"[78.0, 12.6]",68311,1,,,,,2.759781,,Left Foot,,"[38.4, 28.5]",,Ground Pass,42.672825,,,,,Lydia Grace Yilkari Williams,5066.0,,,,,,,1,Regular Play,Lisa De Vanna,25539.0,Left Wing,5,Australia Women's,1205,['13e038f0-3b8a-4fdc-b158-1dcb5847f3ea'],17,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:17.924,Pass,
,,,,,,,,,,,,,,,,,1.270337,,,,,,,,,,,,,4a1cb3c2-5859-4e20-8b6d-cc52b89f930b,91,,"[38.9, 28.5]",68311,1,,,,,0.8190933,,Left Foot,,"[47.5, 37.7]",,Ground Pass,12.593649,,,,,Alanna Stephanie Kennedy,5078.0,,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,5,Australia Women's,1205,['7bdedd6a-7583-4735-944c-f4728585de35'],21,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:21.986,Pass,
,,,,,,,,,,,,,,,,,1.4375,,,,,,,,,,,,,838403d6-21b1-4d3f-9d32-daca84116cf5,94,,"[52.6, 43.4]",68311,1,,,,,1.3789408,,Left Foot,,"[58.0, 71.2]",,Ground Pass,28.319605,,,,,Ellie Madison Carpenter,5095.0,,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Center Back,5,Australia Women's,1205,['44908f4f-24f3-487b-9e23-b8e319ac8288'],24,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:24.483,Pass,
,,,,,,,,,,,,,,,,,1.08938,,,,,,,,,,,,,2c0963eb-677f-4623-8cd1-a8d034eaee75,97,,"[63.0, 75.0]",68311,1,,,,,-0.74305063,,Right Foot,,"[75.3, 63.7]",,Ground Pass,16.702694,,,,,Katrina Gorry,4979.0,,,,,,,1,Regular Play,Ellie Madison Carpenter,5095.0,Right Back,5,Australia Women's,1205,['2409b4d0-f123-464d-aa9a-44cad3f98399'],27,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:27.233,Pass,
,,,,,,,,,,,,,,,,,1.199146,,,,,,,,,,,,,cbc1b875-4581-4a04-a119-66629d8a6e8a,101,,"[73.8, 63.9]",68311,1,,,,,2.268187,,Right Foot,,"[64.5, 75.0]",,Ground Pass,14.481022,,,,,Ellie Madison Carpenter,5095.0,,,,,,,1,Regular Play,Katrina Gorry,4979.0,Right Center Midfield,5,Australia Women's,1205,"['2c8fc64c-9f47-4aef-8368-0e42022485cd', 'fa0a803b-452d-4f7b-a100-4baa886ee59e']",28,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:28.402,Pass,True
,,,,,,,,,,,,,,,,,1.805226,,,,,,,,,,,,,606e79d3-02d8-456d-a99f-0c322cfe1e4d,104,,"[64.5, 75.1]",68311,1,,,,,-2.1307917,,Right Foot,,"[52.4, 55.8]",,Ground Pass,22.779377,,,,,Alanna Stephanie Kennedy,5078.0,,,,,,,1,Regular Play,Ellie Madison Carpenter,5095.0,Right Back,5,Australia Women's,1205,['9e3a9d16-2f86-410b-a41d-55cfa3a08028'],29,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:29.681,Pass,
,,,,,,,,,,,,,,,,,1.807446,,,,,,,,,,,,,adbfd084-e572-4fcc-82d2-15d581b75a2f,107,,"[52.4, 55.8]",68311,1,,,,,-1.3905866,,Right Foot,,"[56.9, 31.1]",,Ground Pass,25.106573,,,,,Stephanie-Elise Catley,5000.0,,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Center Back,5,Australia Women's,1205,['04477b6a-bef6-43cb-bfc0-7c196b5524ee'],34,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:34.451,Pass,
,,,,,,,,,,,,,,,,,0.8193,,,,,,,,,,,,,22322cd3-7124-49d7-9016-7befa264c1ed,110,,"[62.7, 25.8]",68311,1,,,,,0.017092353,,Left Foot,,"[74.4, 26.0]",,Ground Pass,11.70171,,,,,Chloe Logarzo,25547.0,,,,,,,1,Regular Play,Stephanie-Elise Catley,5000.0,Left Center Back,5,Australia Women's,1205,['28af0f9e-6a09-4ca4-a1f4-19e3fdee1326'],37,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:37.802,Pass,
,,,,,,,,,,,,,,,,,1.199253,,,,,,,,,,,,,9bb4eb70-3991-42b5-88a3-e51c1f3b1143,113,,"[72.9, 27.0]",68311,1,,,,,2.0364125,,Right Foot,,"[62.7, 47.3]",,Ground Pass,22.718494,,,,,Alanna Stephanie Kennedy,5078.0,,,,,,,1,Regular Play,Chloe Logarzo,25547.0,Left Center Midfield,5,Australia Women's,1205,['53e6d067-4cdc-4e11-a8a1-010b9e8204dc'],39,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:39.842,Pass,
,,,,,,,,,,,,,,,,,1.8061,,,,,,,,,,,,,204499f0-cf9e-42c1-b89e-d9ee03a106a1,116,,"[64.9, 51.7]",68311,1,,,,,0.95792836,,Right Foot,,"[80.3, 73.6]",,Ground Pass,26.77256,,,,,Ellie Madison Carpenter,5095.0,,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Center Back,5,Australia Women's,1205,['8f290dd7-8d67-4253-8a36-455198fbebbd'],42,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:42.273,Pass,
,,,,,,,,,,,,,,,,,3.0737,,,,,,,,,,,,,c601ceab-443c-4766-a445-36a12a736f08,119,,"[80.3, 73.6]",68311,1,,,,,0.1658105,,Right Foot,,"[104.8, 77.7]",,Ground Pass,24.840693,,,Incomplete,,Emily Gielnik,25744.0,,,,,,,1,Regular Play,Ellie Madison Carpenter,5095.0,Right Back,5,Australia Women's,1205,"['e55ea930-6c6d-422c-895d-ae52eff5b89d', 'f95ce2c3-dbf4-44de-8f1a-4597d85c3f02']",44,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:44.845,Pass,
,,,,,,,,,,,,,,,,,3.5405,,,,,,,,,,,,,ae27e8a2-1e7c-4a0c-9499-bb3fcaefab26,124,,"[12.9, 1.0]",68311,1,,,,,0.10261929,,Left Foot,,"[49.8, 4.8]",,Ground Pass,37.095146,,,Incomplete,,,,,,,,,,1,Regular Play,Deneisha Selena Blackwood,25557.0,Left Back,5,Australia Women's,1205,['2086a896-a653-4c18-a3e3-b40e9c83fa8b'],48,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:01:48.588,Pass,
,,,,,,,,,,,,,,,,,2.962462,,,,,,,,,,,,,92727d44-c804-47dd-98bc-708c846ff6d1,127,,"[75.3, 75.3]",68311,1,,,,,-0.9425084,,Right Foot,,"[109.3, 28.5]",,High Pass,57.846695,,,,,Lisa De Vanna,25539.0,,,True,,,,1,Regular Play,Ellie Madison Carpenter,5095.0,Right Back,5,Australia Women's,1205,['43a1f2be-28ba-4832-a33f-9cf2f8a40c02'],53,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:53.722,Pass,
,,,,,,,,,,,,,,,,,1.1208,,,,,,,,,,,,,33a1bbbd-0e54-4832-adb9-7a3175aba7ae,130,,"[109.3, 28.5]",68311,1,,,,,2.6992185,,Left Foot,,"[103.6, 31.2]",,Low Pass,6.307139,,,,,Chloe Logarzo,25547.0,,,,,,,1,Regular Play,Lisa De Vanna,25539.0,Left Wing,5,Australia Women's,1205,['bfb73ab9-8195-48f0-98ce-de4b30bf3751'],56,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:56.725,Pass,
