50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.839172,,,,,,,,,,,,,12d85c40-26c8-44a3-94a0-fce9c445373a,3082,,"[53.0, 53.1]",22940,76,,,,-1.5509577,,Right Foot,,,"[53.5, 27.9]",Ground Pass,,25.20496,,,Aya Sameshima,25636.0,,,,,,2,Regular Play,Hina Sugita,25635.0,Right Center Midfield,161,Japan Women's,1210,['38fb69ed-9f58-4b9c-835b-121782cc4b62'],20,,,,,,,,,,,,,,,,Japan Women's,1210,00:31:20.549,Pass,
,,,,,,,,,,,,,,,,,4.331951,,,,,,,,,,,,,12c72bb1-0fe4-46af-a1f1-b79dcbe4f3a3,3086,,"[59.2, 22.1]",22940,76,,,,-0.29586637,,Left Foot,,,"[96.6, 10.7]",Ground Pass,,39.09885,,,Jun Endo,25608.0,,,,,,2,Regular Play,Aya Sameshima,25636.0,Left Back,161,Japan Women's,1210,"['7f564ec4-c98e-4e7e-b62b-3171aa41dbf9', '878d9102-a1bd-4c1f-9750-0a8821eeca63']",24,,,,,,,,,,,,,,,,Japan Women's,1210,00:31:24.119,Pass,True
,,,,,,,,,,,,,,,,,0.0848,,,,,,,,,,,,,a021010a-6fa3-43cb-a636-2a9440e3e941,3092,,"[114.8, 14.5]",22940,76,,,,1.3134726,,Left Foot,,,"[115.3, 16.4]",Ground Pass,,1.9646883,Incomplete,,,,,,,,,2,Regular Play,Jun Endo,25608.0,Right Midfield,161,Japan Women's,1210,['c3e6c866-53a2-4a71-8dc7-e45e10f172ba'],32,,,,,,,,,,,,,,,,Japan Women's,1210,00:31:32.285,Pass,
,,,,,,,,,,,,,,,,,0.0728,,,,,,,,,,,,,6e003ce5-d331-4ef9-a3da-aef9057ab53b,3097,,"[110.1, 8.0]",22940,76,,,,2.8387077,,Left Foot,,,"[108.5, 8.5]",Ground Pass,,1.6763054,Incomplete,,,,,,,,,2,Regular Play,Jun Endo,25608.0,Right Midfield,161,Japan Women's,1210,['5057a51f-b79d-4a41-8e28-d199634b4eb2'],35,,,,,,,,,,,,,,,,Japan Women's,1210,00:31:35.223,Pass,
,,,,,,,,,,,,,,,,,0.913149,,,,,,,,,,,,,b7dfcdf8-91e6-47de-bd69-bb8f9a1cf67f,3100,,"[105.6, 0.1]",22940,77,,,,0.7195039,,,,,"[116.1, 9.3]",Low Pass,,13.9603,,,Jun Endo,25608.0,,,,,Throw-in,2,From Throw In,Aya Sameshima,25636.0,Left Back,162,Japan Women's,1210,['0b6d8fc2-d878-471c-aca3-764d4bac0de7'],4,,,,,,,,,,,,,,,,Japan Women's,1210,00:32:04.070,Pass,
,,,,,,,,,,,,,,,,,0.480716,,,,,,,,,,,,,b3bab420-9222-4abf-a161-b32c74c07704,3104,,"[113.6, 6.2]",22940,77,,,,-2.2318394,,Left Foot,,,"[110.8, 2.6]",Ground Pass,,4.560702,,,Aya Sameshima,25636.0,,,,,,2,From Throw In,Jun Endo,25608.0,Right Midfield,162,Japan Women's,1210,"['9e152f26-e3e9-4c32-9425-ac5fab58034e', 'c039713c-3b7f-4f08-b329-1c319cd24d05']",5,,,,,,,,,,,,,,,,Japan Women's,1210,00:32:05.858,Pass,True
,,,,,,,,,,,,,,,,,4.406,,,,,,,,,,,,,9fe37874-c5fb-4e54-bf9f-d77335719d8a,3115,,"[7.0, 44.1]",22940,77,,,,0.19484292,,Right Foot,,,"[67.3, 56.0]",High Pass,,61.462997,Incomplete,,Florencia Soledad Jaimes,25641.0,,,,,Goal Kick,2,From Goal Kick,Vanina Noemí Correa,25611.0,Goalkeeper,163,Argentina Women's,1204,"['44b882c8-5748-4304-a465-4ffe1b9a5aaf', 'a14fe6f2-8f68-447c-9a17-aa9b1250e8ce']",42,,,,,,,,,,,,,,,,Argentina Women's,1204,00:32:42.855,Pass,
,,,,,,,,,,,,,,,,,0.699882,,,,,,,,,,,,,a14fe6f2-8f68-447c-9a17-aa9b1250e8ce,3117,,"[52.8, 24.1]",22940,77,,,,-1.5080217,,Right Foot,,,"[53.9, 6.6]",High Pass,,17.534538,,,Aya Sameshima,25636.0,,,,,Recovery,2,Regular Play,Moeka Minami,25638.0,Left Center Back,164,Japan Women's,1210,"['5628c3c2-0601-4ff3-925f-6cc780b92262', '9fe37874-c5fb-4e54-bf9f-d77335719d8a']",47,,,,,,,,,,,,,,,,Japan Women's,1210,00:32:47.261,Pass,
,,,,,,,,,,,,,,,,,1.022777,,,,,,,,,,,,,9e0ad241-1fd2-43e5-9353-94a485f41225,3121,,"[51.1, 7.3]",22940,77,,,,2.4606516,,Right Foot,,,"[37.4, 18.4]",Ground Pass,,17.632357,,,Moeka Minami,25638.0,,,,,,2,Regular Play,Aya Sameshima,25636.0,Left Back,164,Japan Women's,1210,['f732b7e0-5a98-44c7-8b63-f829a54f6c19'],49,,,,,,,,,,,,,,,,Japan Women's,1210,00:32:49.127,Pass,
,,,,,,,,,,,,,,,,,1.488052,,,,,,,,,,,,,910d1488-8a45-44f7-9109-e2bc0e98ea2f,3124,,"[40.0, 22.5]",22940,77,,,,1.4052433,,Right Foot,,,"[46.7, 62.6]",Ground Pass,,40.655872,,,Risa Shimizu,25624.0,,True,,,,2,Regular Play,Moeka Minami,25638.0,Left Center Back,164,Japan Women's,1210,['0b29383b-23f7-44c9-82de-677561615471'],52,,,,,,,,,,,,,,,,Japan Women's,1210,00:32:52.150,Pass,
,,,,,,,,,,,,,,,,,1.045544,,,,,,,,,,,,,5c27222c-757b-45f6-8bd2-015eb08c8784,3127,,"[57.6, 66.6]",22940,77,,,,-2.6185744,,Right Foot,,,"[46.5, 60.2]",Ground Pass,,12.812884,,,Saki Kumagai,15257.0,,,,,,2,Regular Play,Risa Shimizu,25624.0,Right Back,164,Japan Women's,1210,['4400f1a0-3b95-4a2d-a8ee-92ae7bca36c5'],58,,,,,,,,,,,,,,,,Japan Women's,1210,00:32:58.054,Pass,
,,,,,,,,,,,,,,,,,1.345926,,,,,,,,,,,,,8b1a325a-dcf3-43ee-af0c-8156712ae021,3130,,"[58.1, 55.7]",22940,78,,,,-1.7065207,,Right Foot,,,"[55.0, 33.0]",Ground Pass,,22.910696,,,Moeka Minami,25638.0,,,,,,2,Regular Play,Saki Kumagai,15257.0,Right Center Back,164,Japan Women's,1210,['c0d896a3-77c8-4652-889e-0b56af1d6c93'],3,,,,,,,,,,,,,,,,Japan Women's,1210,00:33:03.783,Pass,
,,,,,,,,,,,,,,,,,0.828886,,,,,,,,,,,,,e919df50-ae08-4b1f-9d65-36f36f420638,3133,,"[62.4, 33.9]",22940,78,,,,-0.3281199,,Right Foot,,,"[71.8, 30.7]",Ground Pass,,9.929753,,,Yui Hasegawa,25632.0,,,,,,2,Regular Play,Moeka Minami,25638.0,Left Center Back,164,Japan Women's,1210,['99dcb88e-af91-400b-9e1c-70f3c696ec11'],7,,,,,,,,,,,,,,,,Japan Women's,1210,00:33:07.893,Pass,
,,,,,,,,,,,,,,,,,1.642311,,,,,,,,,,,,,b26032fd-39ce-44aa-a45a-d2c1d71a6d0a,3137,,"[70.4, 33.6]",22940,78,,,,2.1511946,,Left Foot,,,"[62.4, 45.8]",Ground Pass,,14.589037,,,Saki Kumagai,15257.0,,,,,,2,Regular Play,Yui Hasegawa,25632.0,Left Midfield,164,Japan Women's,1210,"['5cd3b2f5-e7e6-4151-9b11-a6f369665d9b', 'bcbd90ba-abd6-4d28-acb1-52b15a30b3da']",9,,,,,,,,,,,,,,,,Japan Women's,1210,00:33:09.987,Pass,True
,,,,,,,,,,,,,,,,,0.731342,,,,,,,,,,,,,8e66fe1d-8d6b-4355-a717-d0a76cc9f44c,3140,,"[64.2, 53.5]",22940,78,,,,1.2613908,,Right Foot,,,"[68.1, 65.7]",Ground Pass,,12.808201,,,Risa Shimizu,25624.0,,,,,,2,Regular Play,Saki Kumagai,15257.0,Right Center Back,164,Japan Women's,1210,['77177092-04a5-470f-8a9c-57a65e96a327'],13,,,,,,,,,,,,,,,,Japan Women's,1210,00:33:13.500,Pass,
,,,,,,,,,,,,,,,,,1.966902,,,,,,,,,,,,,e8dc3f8d-3039-474a-8395-2f9031df92f9,3143,,"[69.8, 70.7]",22940,78,,,,-0.24241018,,Right Foot,,,"[97.3, 63.9]",Ground Pass,,28.328255,,,Yui Hasegawa,25632.0,,,,,,2,Regular Play,Risa Shimizu,25624.0,Right Back,164,Japan Women's,1210,['1dd75328-873e-4698-a95e-cffba83d4799'],15,,,,,,,,,,,,,,,,Japan Women's,1210,00:33:15.812,Pass,
,,,,,,,,,,,,,,,,,2.5364,,,,,,,,,,,,,cd5213a4-8555-42c9-8f75-7a0f41812f28,3152,,"[9.9, 13.6]",22940,79,True,,,0.10629244,,Left Foot,,,"[57.7, 18.7]",High Pass,,48.0713,,,Florencia Soledad Jaimes,25641.0,,,,,Free Kick,2,From Free Kick,Eliana Noemí Stábile,25633.0,Left Back,165,Argentina Women's,1204,['62421bb7-8793-4b1c-b80f-775e8b30d4f3'],4,,,,,,,,,,,,,,,,Argentina Women's,1204,00:34:04.088,Pass,
,,,,,,,,,,,,,,,,,5.247867,,,,,,,,,,,,,432aea83-191f-477c-b772-bd01902ee34f,3154,,"[57.7, 18.7]",22940,79,,,,-0.3584815,,Head,,,"[95.6, 4.5]",High Pass,,40.47283,Incomplete,,Estefanía Romina Banini Ruiz,4944.0,,,,,,2,From Free Kick,Florencia Soledad Jaimes,25641.0,Center Forward,165,Argentina Women's,1204,"['964397c4-3a23-4c9f-9d82-6f7fa1ae46bb', 'b31975b0-9fd7-4706-83cc-b1f266aeaff8']",6,,,,,,,,,,,,,,,,Argentina Women's,1204,00:34:06.625,Pass,
,,,,,,,,,,,,,,,,,0.928563,,,,,,,,,,,,,d99b8105-8660-4f1a-bdbf-f88d19408eff,3158,,"[43.9, 76.2]",22940,79,,,,-1.7832284,,Right Foot,,,"[41.7, 66.0]",Ground Pass,,10.434558,,,Narumi Miura,25613.0,,,,,,2,Regular Play,Risa Shimizu,25624.0,Right Back,166,Japan Women's,1210,['568d9f8b-b84e-4b95-931b-1daf915e70a3'],13,,,,,,,,,,,,,,,,Japan Women's,1210,00:34:13.877,Pass,
,,,,,,,,,,,,,,,,,1.157331,,,,,,,,,,,,,3f331f71-972e-43d8-96d4-e5d186508bf5,3161,,"[41.7, 66.0]",22940,79,,,,0.52705455,,Right Foot,,,"[53.9, 73.1]",High Pass,,14.115594,Incomplete,,Mana Iwabuchi,25610.0,,,,,,2,Regular Play,Narumi Miura,25613.0,Left Center Midfield,166,Japan Women's,1210,"['221c71a4-b71a-47e2-8e32-d336f93a8049', 'ebab99b8-153e-4d17-8afd-3251712b1842']",14,,,,,,,,,,,,,,,,Japan Women's,1210,00:34:14.991,Pass,
,,,,,,,,,,,,,,,,,0.825,,,,,,,,,,,,,221c71a4-b71a-47e2-8e32-d336f93a8049,3163,,"[66.2, 7.0]",22940,79,,,,0.4238676,,Head,,,"[74.4, 10.7]",High Pass,,8.99611,Incomplete,,,,,,,,Recovery,2,Regular Play,Eliana Noemí Stábile,25633.0,Left Back,166,Japan Women's,1210,"['3f331f71-972e-43d8-96d4-e5d186508bf5', '9dfc7302-5a13-4529-979d-3e9c27651434']",16,,,,,,,,,,,,,,,,Argentina Women's,1204,00:34:16.148,Pass,
,,,,,,,,,,,,,,,,,1.261457,,,,,,,,,,,,,9dfc7302-5a13-4529-979d-3e9c27651434,3164,,"[45.7, 69.4]",22940,79,,,,2.4706347,,Right Foot,,,"[36.0, 77.1]",Low Pass,,12.384668,,,Risa Shimizu,25624.0,,,,,Recovery,2,Regular Play,Narumi Miura,25613.0,Left Center Midfield,166,Japan Women's,1210,"['221c71a4-b71a-47e2-8e32-d336f93a8049', 'bf89cc8c-a40e-4d8d-9c7f-bd7c29fcdafc']",16,,,,,,,,,,,,,,,,Japan Women's,1210,00:34:16.973,Pass,
,,,,,,,,,,,,,,,,,2.030801,,,,,,,,,,,,,31bafc02-b773-4b40-a1fd-62b4c011f011,3168,,"[34.8, 75.6]",22940,79,,,,-0.897126,,Right Foot,,,"[43.9, 64.2]",Ground Pass,,14.5866375,,,Hina Sugita,25635.0,,,,,,2,Regular Play,Risa Shimizu,25624.0,Right Back,166,Japan Women's,1210,"['3fd17013-0b31-41b6-a025-edc4bf3e9044', '79ed1cfb-f137-4b2b-bad4-7e292d6423cf']",19,,,,,,,,,,,,,,,,Japan Women's,1210,00:34:19.610,Pass,True
,,,,,,,,,,,,,,,,,1.28758,,,,,,,,,,,,,c08af0c5-5082-4521-927d-fbec725d9a87,3172,,"[43.3, 63.6]",22940,79,,,,-2.8944952,,Left Foot,,,"[21.1, 58.0]",Ground Pass,,22.895414,,,Saki Kumagai,15257.0,,,,,,2,Regular Play,Hina Sugita,25635.0,Right Center Midfield,166,Japan Women's,1210,['f15fd1a3-a7f6-4fa3-a7cb-53da4f9676f0'],21,,,,,,,,,,,,,,,,Japan Women's,1210,00:34:21.849,Pass,
,,,,,,,,,,,,,,,,,1.579785,,,,,,,,,,,,,35abe423-538e-4f7c-b150-ecd055f51964,3175,,"[30.2, 52.5]",22940,79,,,,-1.2156836,,Right Foot,,,"[39.1, 28.5]",Ground Pass,,25.59707,,,Moeka Minami,25638.0,,,,,,2,Regular Play,Saki Kumagai,15257.0,Right Center Back,166,Japan Women's,1210,['e038d306-19b5-44b7-8701-b5a2111612b3'],25,,,,,,,,,,,,,,,,Japan Women's,1210,00:34:25.487,Pass,
,,,,,,,,,,,,,,,,,2.0823,,,,,,,,,,,,,de9f35ba-ee76-49aa-bcbb-bfa2e4823a00,3178,,"[43.0, 27.3]",22940,79,,,,-0.38687572,,Right Foot,,,"[78.1, 13.0]",Low Pass,,37.901188,,,Jun Endo,25608.0,,,,,,2,Regular Play,Moeka Minami,25638.0,Left Center Back,166,Japan Women's,1210,['97243969-1c5d-48df-a42d-52649da804b7'],29,,,,,,,,,,,,,,,,Japan Women's,1210,00:34:29.036,Pass,
,,,,,,,,,,,,,,,,,0.21013,,,,,,,,,,,,,edb297df-41e5-4451-8b5f-528e5c6dc34d,3184,,"[27.3, 73.9]",22940,79,,,,0.15660188,,Right Foot,,,"[29.2, 74.2]",Low Pass,,1.9235384,Incomplete,,,,,,,,,2,Regular Play,Virginia Gómez,25639.0,Right Back,166,Japan Women's,1210,['b72d8214-62b6-4fec-b5e3-d97011101f7e'],34,,,,,,,,,,,,,,,,Argentina Women's,1204,00:34:34.358,Pass,
,,,,,,,,,,,,,,,,,1.229199,,,,,,,,,,,,,69871913-6983-4619-a1fb-923ad3848a77,3186,,"[31.2, 80.0]",22940,79,,,,-0.2091413,,,,,"[55.7, 74.8]",High Pass,,25.045757,,,Mariana Valeria Larroquette,25602.0,,,,,Throw-in,2,From Throw In,Virginia Gómez,25639.0,Right Back,167,Argentina Women's,1204,['03e225f7-bcaf-4057-af57-a60e4cf150f3'],48,,,,,,,,,,,,,,,,Argentina Women's,1204,00:34:48.639,Pass,
,,,,,,,,,,,,,,,,,1.197101,,,,,,,,,,,,,89479a82-43ed-4084-a1cc-4bfc3dd0fcdb,3189,,"[55.7, 74.8]",22940,79,,,True,-0.37337637,,,,,"[65.4, 71.0]",High Pass,,10.417773,Incomplete,,,,,,,,,2,From Throw In,Mariana Valeria Larroquette,25602.0,Right Midfield,167,Argentina Women's,1204,"['2c264dd6-b9ee-4284-8a79-84f0459e3115', '9951c73e-5bca-459f-a6be-a7535227ef25']",49,,,,,,,,,,,,,,,,Argentina Women's,1204,00:34:49.869,Pass,True
,,,,,,,,,,,,,,,,,2.012104,,,,,,,,,,,,,2c264dd6-b9ee-4284-8a79-84f0459e3115,3190,,"[54.7, 9.1]",22940,79,,,,-0.08145204,,Right Foot,,,"[79.2, 7.1]",High Pass,,24.581497,,,Yuika Sugasawa,25637.0,,,,,Recovery,2,From Counter,Moeka Minami,25638.0,Left Center Back,168,Japan Women's,1210,"['325fb8cf-5ea7-43a3-9357-083a568fccb5', '89479a82-43ed-4084-a1cc-4bfc3dd0fcdb']",51,,,,,,,,,,,,,,,,Japan Women's,1210,00:34:51.066,Pass,
,,,,,,,,,,,,,,,,,1.74562,,,,,,,,,,,,,c1289335-9d16-4f6a-a01e-ee0b693cf238,3193,,"[79.2, 7.1]",22940,79,,,,-1.1189824,,Right Foot,,,"[82.5, 0.3]",High Pass,,7.558439,Out,,Aya Sameshima,25636.0,,,,,,2,From Counter,Yuika Sugasawa,25637.0,Right Center Forward,168,Japan Women's,1210,['9bd07294-49c4-4136-aa7f-3ec5bce98906'],53,,,,,,,,,,,,,,,,Japan Women's,1210,00:34:53.794,Pass,
,,,,,,,,,,,,,,,,,0.982816,,,,,,,,,,,,,5c087018-26aa-4399-b9ca-3bd8272a406e,3195,,"[37.8, 80.0]",22940,80,,,,-0.16910122,,,,,"[54.2, 77.2]",High Pass,,16.637308,Incomplete,,Mariana Valeria Larroquette,25602.0,,,,,Throw-in,2,From Throw In,Virginia Gómez,25639.0,Right Back,169,Argentina Women's,1204,"['950d9801-ab02-44cd-8d09-65af6453180f', 'cf26155c-0747-48be-906b-cfd12d77acf3']",10,,,,,,,,,,,,,,,,Argentina Women's,1204,00:35:10.471,Pass,
,,,,,,,,,,,,,,,,,1.720664,,,,,,,,,,,,,cf26155c-0747-48be-906b-cfd12d77acf3,3197,,"[65.9, 2.9]",22940,80,,,,0.4804058,,Head,,,"[73.0, 6.6]",High Pass,,8.0062475,,,Yui Hasegawa,25632.0,,,,,Recovery,2,From Throw In,Jun Endo,25608.0,Left Midfield,169,Argentina Women's,1204,"['5c087018-26aa-4399-b9ca-3bd8272a406e', 'd8e4df5c-2701-4732-91eb-6bc6771d3eb1']",11,,,,,,,,,,,,,,,,Japan Women's,1210,00:35:11.454,Pass,
,,,,,,,,,,,,,,,,,2.0867,,,,,,,,,,,,,fc3dc959-e7f0-4b9d-95df-b32b8519158a,3206,,"[41.4, 38.0]",22940,80,,,,-1.3833672,,Left Foot,,,"[45.8, 14.8]",Ground Pass,,23.613556,,,Eliana Noemí Stábile,25633.0,,,,,,2,From Throw In,Estefanía Romina Banini Ruiz,4944.0,Left Midfield,169,Argentina Women's,1204,['6389df1d-4a3f-43e6-a0c1-e12688cddfb8'],20,,,,,,,,,,,,,,,,Argentina Women's,1204,00:35:20.331,Pass,
,,,,,,,,,,,,,,,,,1.3802,,,,,,,,,,,,,c8c389fa-d856-456e-9aea-0dc0e7e6b7ec,3210,,"[50.0, 18.9]",22940,80,,,,2.6467936,,Left Foot,,,"[36.1, 26.4]",Ground Pass,,15.794303,,,Aldana Cometti,25634.0,,,,,,2,From Throw In,Eliana Noemí Stábile,25633.0,Left Back,169,Argentina Women's,1204,"['863dd659-2326-4572-b59c-df2ee474e6b6', '8b6aa424-6aeb-4605-9823-49f00aad34a6']",25,,,,,,,,,,,,,,,,Argentina Women's,1204,00:35:25.391,Pass,True
,,,,,,,,,,,,,,,,,1.8072,,,,,,,,,,,,,50f2e4f8-1a3c-463d-9c35-5a6cfb492634,3214,,"[36.1, 23.8]",22940,80,,,,-0.8777275,,Right Foot,,,"[55.7, 0.2]",Ground Pass,,30.67768,Out,,Estefanía Romina Banini Ruiz,4944.0,,,,,,2,From Throw In,Aldana Cometti,25634.0,Left Center Back,169,Argentina Women's,1204,"['953a19e6-eff5-4c72-bcdc-899e7bf4acfb', 'e8584ac4-f79b-4dfe-bed8-9b68de08022b']",27,,,,,,,,,,,,,,,,Argentina Women's,1204,00:35:27.631,Pass,True
,,,,,,,,,,,,,,,,,1.257156,,,,,,,,,,,,,34f75eb8-0769-4647-9f99-f3cde66bb53f,3216,,"[63.8, 80.0]",22940,80,True,,,-1.5295826,,,,,"[64.2, 70.3]",Low Pass,,9.708244,,,Hina Sugita,25635.0,,,,,Throw-in,2,From Throw In,Risa Shimizu,25624.0,Right Back,170,Japan Women's,1210,['aeff543b-0346-4c7f-b14e-3c3fb673cbfa'],33,,,,,,,,,,,,,,,,Japan Women's,1210,00:35:33.483,Pass,
,,,,,,,,,,,,,,,,,1.921788,,,,,,,,,,,,,d8cff782-d6ad-4b43-8b52-80107007f583,3218,,"[57.5, 65.1]",22940,80,,,,-1.7364767,,Left Foot,,,"[52.4, 34.6]",Ground Pass,,30.923454,,,Moeka Minami,25638.0,,,,,,2,From Throw In,Hina Sugita,25635.0,Right Center Midfield,170,Japan Women's,1210,['cdeefc7e-ae50-4197-b010-1be211475e3d'],37,,,,,,,,,,,,,,,,Japan Women's,1210,00:35:37.941,Pass,
,,,,,,,,,,,,,,,,,0.962779,,,,,,,,,,,,,0572b4fb-5340-4eac-a6bf-669addb8da7c,3221,,"[57.5, 32.6]",22940,80,,,,0.35239232,,Right Foot,,,"[73.0, 38.3]",Ground Pass,,16.514841,,,Narumi Miura,25613.0,,,,,,2,From Throw In,Moeka Minami,25638.0,Left Center Back,170,Japan Women's,1210,['e550d2c4-a55a-4a58-82d8-11d9ea3c641d'],41,,,,,,,,,,,,,,,,Japan Women's,1210,00:35:41.894,Pass,
,,,,,,,,,,,,,,,,,1.671213,,,,,,,,,,,,,b022b871-df91-40c2-8a27-0f7a65ab051f,3225,,"[74.9, 29.9]",22940,80,,,,-1.4622027,,Right Foot,,,"[77.8, 3.3]",Ground Pass,,26.757616,,,Aya Sameshima,25636.0,,,,,,2,From Throw In,Narumi Miura,25613.0,Left Center Midfield,170,Japan Women's,1210,['9362f8c3-62dc-4a90-9f99-6531fe7193bf'],46,,,,,,,,,,,,,,,,Japan Women's,1210,00:35:46.643,Pass,
,,,,,,,,,,,,,,,,,1.106378,,,,,,,,,,,,,b418075b-2288-4b52-9864-01dd00ac8a7f,3228,,"[77.2, 3.3]",22940,80,,,,-0.028727727,,Right Foot,,,"[94.6, 2.8]",Ground Pass,,17.407183,,,Jun Endo,25608.0,,,,,,2,From Throw In,Aya Sameshima,25636.0,Left Back,170,Japan Women's,1210,['831bab57-fa02-4c4f-9c54-2666d70c0290'],48,,,,,,,,,,,,,,,,Japan Women's,1210,00:35:48.394,Pass,
,,,,,,,,,,,,,,,,,1.760471,,,,,,,,,,,,,f4839b25-524e-43d9-ae4d-2968205350e2,3240,,"[31.9, 80.0]",22940,81,,,,-0.15121768,,,,,"[52.9, 76.8]",High Pass,,21.24241,Incomplete,,Florencia Soledad Jaimes,25641.0,,,,,Throw-in,2,From Throw In,Virginia Gómez,25639.0,Right Back,171,Argentina Women's,1204,"['7dc926fc-d817-489a-8ade-186bc279458f', 'd17f071f-769c-421a-9a80-4f9838c2813a']",7,,,,,,,,,,,,,,,,Argentina Women's,1204,00:36:07.945,Pass,
,,,,,,,,,,,,,,,,,2.077329,,,,,,,,,,,,,7dc926fc-d817-489a-8ade-186bc279458f,3242,,"[67.2, 3.3]",22940,81,,,,1.1246908,,Head,,,"[74.9, 19.4]",High Pass,,17.84657,Incomplete,,,,,,,,Recovery,2,From Throw In,Aya Sameshima,25636.0,Left Back,171,Argentina Women's,1204,"['7d637a45-7ac2-4926-a6c7-f3fad721e1cc', 'f4839b25-524e-43d9-ae4d-2968205350e2']",9,,,,,,,,,,,,,,,,Japan Women's,1210,00:36:09.705,Pass,
,,,,,,,,,,,,,,,,,1.0718,,,,,,,,,,,,,b1db5656-b89d-4275-bc48-c2189d5bd3b4,3246,,"[75.5, 12.4]",22940,81,,,,0.41012734,,Right Foot,,,"[91.6, 19.4]",Low Pass,,17.55591,Incomplete,,Yuika Sugasawa,25637.0,,,,,,2,From Throw In,Jun Endo,25608.0,Left Midfield,171,Argentina Women's,1204,"['24331cf3-e8a3-491e-98c9-5a9fc0cc70b0', 'b95cd36b-4c84-40d4-b55f-de3871a03530']",13,,,,,,,,,,,,,,,,Japan Women's,1210,00:36:13.514,Pass,
,,,,,,,,,,,,,,,,,1.6956,,,,,,,,,,,,,c1c85957-cba4-4261-83d2-e04ecd25e55d,3250,,"[49.1, 31.3]",22940,81,,,,0.7719762,,Right Foot,,,"[64.2, 46.0]",Low Pass,,21.07368,Incomplete,,Hina Sugita,25635.0,,,,,Recovery,2,From Throw In,Saki Kumagai,15257.0,Right Center Back,171,Argentina Women's,1204,"['57259313-f84a-46f8-bc6f-1fb1ff8bd9a7', 'e5d95214-6704-45f8-a679-16f734a2ff65']",18,,,,,,,,,,,,,,,,Japan Women's,1210,00:36:18.697,Pass,
,,,,,,,,,,,,,,,,,1.91583,,,,,,,,,,,,,aa7a8d8b-9620-4bac-b642-8ffc153e6745,3267,,"[3.9, 49.8]",22940,81,,,,-0.79873073,,Keeper Arm,,,"[18.7, 34.6]",Low Pass,,21.21509,,,Narumi Miura,25613.0,,,,,,2,Regular Play,Ayaka Yamashita,25627.0,Goalkeeper,172,Japan Women's,1210,['7e7f0f1e-973c-49ee-bdfa-ad42d68fb19a'],32,,,,,,,,,,,,,,,,Japan Women's,1210,00:36:32.626,Pass,
,,,,,,,,,,,,,,,,,1.69637,,,,,,,,,,,,,afb9ae17-8297-4ed6-b62e-e243add20a52,3270,,"[38.5, 35.0]",22940,81,,,,-1.4699491,,Right Foot,,,"[40.2, 18.2]",Ground Pass,,16.885794,,,Aya Sameshima,25636.0,,,,,,2,Regular Play,Narumi Miura,25613.0,Left Center Midfield,172,Japan Women's,1210,['f3267a45-cfba-47e4-a665-52b631afe60e'],38,,,,,,,,,,,,,,,,Japan Women's,1210,00:36:38.146,Pass,
,,,,,,,,,,,,,,,,,0.834713,,,,,,,,,,,,,5f971103-8898-4196-bb39-ec728eb89332,3273,,"[45.6, 13.3]",22940,81,,,,1.2490457,,Right Foot,,,"[51.4, 30.7]",Ground Pass,,18.341211,,,Narumi Miura,25613.0,,,,,,2,Regular Play,Aya Sameshima,25636.0,Left Back,172,Japan Women's,1210,['e45b55c6-f1b1-43c9-a187-2d13902354cd'],42,,,,,,,,,,,,,,,,Japan Women's,1210,00:36:42.308,Pass,
,,,,,,,,,,,,,,,,,1.341164,,,,,,,,,,,,,da564cb4-410e-40cd-a1ad-88424e0ce68f,3276,,"[54.8, 33.3]",22940,81,,,,0.63487446,,Right Foot,,,"[77.2, 49.8]",High Pass,,27.821035,Incomplete,,Mana Iwabuchi,25610.0,,,,,,2,Regular Play,Narumi Miura,25613.0,Left Center Midfield,172,Japan Women's,1210,"['c0259f48-7563-425d-b2f1-5e990d606e70', 'f6561a8a-85d7-4718-8369-c7cb773397e9']",45,,,,,,,,,,,,,,,,Japan Women's,1210,00:36:45.022,Pass,
