50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.903271,,,,,,,,,,,,,,,57aaad3e-40e6-444e-b630-ec9450dc516a,1946,,,"[48.8, 80.0]",22939,53,,True,,,-0.8494613,,,,,"[61.2, 65.9]",,Low Pass,,18.776848,,,,Gabrielle Onguene,25616.0,,,,,Throw-in,2,From Throw In,Claudine Falonne Meffometou Tcheno,25630.0,Right Wing Back,108,Cameroon Women's,1208,['6239e2e1-ff8f-4d12-9d2e-b2483f2f7938'],3,,,,,,,,,,,,,,,,Cameroon Women's,1208,00:08:03.789,Pass,
,,,,,,,,,,,,,,,,1.136159,,,,,,,,,,,,,,,1541fe9c-1e9c-4015-9dc9-20dea355088b,1951,,,"[49.1, 52.9]",22939,53,,,,,2.7378733,,Left Foot,,,"[38.8, 57.3]",,Ground Pass,,11.200446,,,,Ashley Elizabeth Marie Lawrence,15290.0,,,,,Recovery,2,Regular Play,Nichelle Patrice Prince,5043.0,Right Midfield,109,Canada Women's,1206,['b4adf802-034b-4cb4-aee2-2af58664cc0b'],9,,,,,,,,,,,,,,,,Canada Women's,1206,00:08:09.657,Pass,
,,,,,,,,,,,,,,,,1.861937,,,,,,,,,,,,,,,87aacea7-a377-4707-bd1a-981ef30783b7,1954,,,"[39.8, 57.7]",22939,53,,,,,0.5457917,,Left Foot,,,"[58.9, 69.3]",,Ground Pass,,22.346588,,,,Nichelle Patrice Prince,5043.0,,,,,,2,Regular Play,Ashley Elizabeth Marie Lawrence,15290.0,Right Back,109,Canada Women's,1206,['0c0d66e6-4dc4-4649-b2ad-364de2ebaba2'],11,,,,,,,,,,,,,,,,Canada Women's,1206,00:08:11.576,Pass,
,,,,,,,,,,,,,,,,1.8567,,,,,,,,,,,,,,,3226e578-4e67-4826-ab06-0afbb3d54370,1958,,,"[79.3, 59.0]",22939,53,,,,,-1.7136521,,Right Foot,,,"[75.1, 29.8]",,Ground Pass,,29.50051,,,,Desiree Rose Marie Scott,4966.0,,,,,,2,Regular Play,Nichelle Patrice Prince,5043.0,Right Midfield,109,Canada Women's,1206,['25040c24-e050-48db-a3ec-8f6c07e52cc2'],19,,,,,,,,,,,,,,,,Canada Women's,1206,00:08:19.140,Pass,
,,,,,,,,,,,,,,,,3.441,,,,,,,,,,,,,,,069ff95a-42c8-4d5e-8f8a-5614743d6f5c,1970,,,"[60.9, 53.9]",22939,54,,,,,-0.32233298,,Right Foot,,,"[112.4, 36.7]",,High Pass,,54.296318,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Marie Aurelle Awona,25614.0,Right Center Back,110,Cameroon Women's,1208,['fe80c560-956a-47a5-bb93-7f29b19e2d37'],1,,,,,,,,,,,,,,,,Cameroon Women's,1208,00:09:01.023,Pass,
,,,,,,,,,,,,,,,,2.388443,,,,,,,,,,,,,,,14e7b00c-93db-4e32-9568-2f52181c63ea,1973,,,"[13.8, 50.4]",22939,54,,,,,0.6401454,,Keeper Arm,,,"[37.7, 68.2]",,Low Pass,,29.800167,,,,Ashley Elizabeth Marie Lawrence,15290.0,,,,,,2,From Keeper,Stephanie Lynn Marie Labbé,25609.0,Goalkeeper,111,Canada Women's,1206,['6e2afd9e-166c-48b1-9f13-84d52e79b728'],9,,,,,,,,,,,,,,,,Canada Women's,1206,00:09:09.487,Pass,
,,,,,,,,,,,,,,,,1.976266,,,,,,,,,,,,,,,17d323ab-6e39-401b-b0b2-a33851a49b0d,1977,,,"[63.2, 44.1]",22939,54,,,,,-2.726617,,Right Foot,,,"[48.9, 37.8]",,Ground Pass,,15.62626,,,,Shelina Laura Zadorsky,5074.0,,,,,,2,From Keeper,Ashley Elizabeth Marie Lawrence,15290.0,Right Back,111,Canada Women's,1206,"['0a93ca39-50c9-43bd-afc7-6cc2fcfd6921', 'a79f59cd-e572-4d94-8165-49c19ab08cf8']",17,,,,,,,,,,,,,,,,Canada Women's,1206,00:09:17.768,Pass,True
,,,,,,,,,,,,,,,,2.041539,,,,,,,,,,,,,,,36b14cab-4b4b-4872-806a-6ffe5998edb3,1980,,,"[49.3, 36.5]",22939,54,,,,,1.7202754,,Left Foot,,,"[46.8, 53.1]",,Ground Pass,,16.787197,,,,Kadeisha Buchanan,15357.0,,,,,,2,From Keeper,Shelina Laura Zadorsky,5074.0,Left Center Back,111,Canada Women's,1206,['597c92b9-2226-4afe-9d0d-9b4e1652c323'],19,,,,,,,,,,,,,,,,Canada Women's,1206,00:09:19.824,Pass,
,,,,,,,,,,,,,,,,1.203136,,,,,,,,,,,,,,,65d65583-af6d-422e-a198-2632711328ee,1983,,,"[46.5, 56.5]",22939,54,,,,,0.659054,,Right Foot,,,"[70.9, 75.4]",,Ground Pass,,30.863733,,,,Jessie Alexandra Fleming,25612.0,,,,,,2,From Keeper,Kadeisha Buchanan,15357.0,Right Center Back,111,Canada Women's,1206,['cac9ba9c-16f8-49e2-9743-f1b651598228'],22,,,,,,,,,,,,,,,,Canada Women's,1206,00:09:22.689,Pass,
,,,,,,,,,,,,,,,,1.10463,,,,,,,,,,,,,,,caf6c779-c856-4f74-a49c-631fc05d6483,1986,,,"[74.7, 74.7]",22939,54,,,,,-2.425849,,Right Foot,,,"[63.2, 64.7]",,Ground Pass,,15.239751,,,,Sophie Schmidt,15180.0,,,,,,2,From Keeper,Jessie Alexandra Fleming,25612.0,Left Center Forward,111,Canada Women's,1206,['e0b0debd-511d-45a3-ac41-6d5df2fbe3c8'],26,,,,,,,,,,,,,,,,Canada Women's,1206,00:09:26.576,Pass,
,,,,,,,,,,,,,,,,1.488281,,,,,,,,,,,,,,,36ca3649-c2c7-4c75-a8dc-9dfc00375298,1989,,,"[63.2, 64.7]",22939,54,,,,,0.47761875,,Left Foot,,,"[83.1, 75.0]",,Ground Pass,,22.407587,,,,Jessie Alexandra Fleming,25612.0,,,,,,2,From Keeper,Sophie Schmidt,15180.0,Left Center Midfield,111,Canada Women's,1206,['e3054f9e-b10e-46ae-b335-74c7f8326c32'],28,,,,,,,,,,,,,,,,Canada Women's,1206,00:09:28.454,Pass,
,,,,,,,,,,,,,,,,1.315291,,,,,,,,,,,,,,,e9718f9c-fa5e-4f7b-8e8c-1ac9c3b442a7,1992,,,"[85.2, 75.8]",22939,54,,,,,-1.5558721,,Right Foot,,,"[85.4, 62.4]",,Ground Pass,,13.401492,,,,Nichelle Patrice Prince,5043.0,,,,,,2,From Keeper,Jessie Alexandra Fleming,25612.0,Left Center Forward,111,Canada Women's,1206,['7996d0c7-6861-4d0e-9a93-7f8c87432d99'],30,,,,,,,,,,,,,,,,Canada Women's,1206,00:09:30.989,Pass,
,,,,,,,,,,,,,,,,1.5873,,,,,,,,,,,,,,,6529905c-91b6-4528-b3b0-68537d3dd559,1996,,,"[84.4, 63.6]",22939,54,,,,,-2.080015,,Left Foot,,,"[77.7, 51.6]",,Ground Pass,,13.743726,,,,Ashley Elizabeth Marie Lawrence,15290.0,,,,,,2,From Keeper,Nichelle Patrice Prince,5043.0,Right Midfield,111,Canada Women's,1206,['eec5a5ff-6ec1-4284-bf2e-9a523999511f'],33,,,,,,,,,,,,,,,,Canada Women's,1206,00:09:33.511,Pass,
,,,,,,,,,,,,,,,,1.348395,,,,,,,,,,,,,,,78286dbf-8cee-416f-98a0-3275f2b16756,2000,,,"[75.3, 51.0]",22939,54,,,,,-2.0670412,,Right Foot,,,"[65.5, 32.9]",,Ground Pass,,20.58276,,,,Desiree Rose Marie Scott,4966.0,,,,,,2,From Keeper,Ashley Elizabeth Marie Lawrence,15290.0,Right Back,111,Canada Women's,1206,['e200e524-f567-4d0c-8f3e-d49310e28860'],35,,,,,,,,,,,,,,,,Canada Women's,1206,00:09:35.287,Pass,
,,,,,,,,,,,,,,,,1.4869,,,,,,,,,,,,,,,fad2ec62-2c4e-418f-9c7e-c93a9f9b98d5,2003,,,"[65.5, 33.8]",22939,54,,,,,2.7297854,,Right Foot,,,"[56.8, 37.6]",,Ground Pass,,9.493682,,,,Shelina Laura Zadorsky,5074.0,,,,,,2,From Keeper,Desiree Rose Marie Scott,4966.0,Right Center Midfield,111,Canada Women's,1206,['cd5732ed-c7ec-4f47-9ca7-b5d1861613d2'],36,,,,,,,,,,,,,,,,Canada Women's,1206,00:09:36.676,Pass,
,,,,,,,,,,,,,,,,0.736307,,,,,,,,,,,,,,,653d81ee-4a9e-45eb-84de-b48ff5abcc8d,2006,,,"[56.8, 37.6]",22939,54,,,,,-0.41190103,,Left Foot,,,"[67.1, 33.1]",,Ground Pass,,11.240107,,,,Desiree Rose Marie Scott,4966.0,,,,,,2,From Keeper,Shelina Laura Zadorsky,5074.0,Left Center Back,111,Canada Women's,1206,['43f1c68c-c345-4c49-bf7d-d6fa0c05800a'],38,,,,,,,,,,,,,,,,Canada Women's,1206,00:09:38.598,Pass,
,,,,,,,,,,,,,,,,1.383658,,,,,,,,,,,,,,,ab4396f1-ee09-4e55-bde6-f4486a87109c,2010,,,"[69.7, 30.2]",22939,54,,,,,-1.5464109,,Right Foot,,,"[70.3, 5.6]",,Ground Pass,,24.607315,,,,Allysha Lyn Chapman,5038.0,,,,,,2,From Keeper,Desiree Rose Marie Scott,4966.0,Right Center Midfield,111,Canada Women's,1206,"['0f165302-7e66-4cfe-b42f-adc25efefb01', 'b515a994-cb40-42f5-b898-1a0dc772d6cb']",39,,,,,,,,,,,,,,,,Canada Women's,1206,00:09:39.959,Pass,True
,,,,,,,,,,,,,,,,0.8728,,,,,,,,,,,,,,,d783a782-4fbb-4c2b-925a-7373853605f7,2014,,,"[56.1, 80.0]",22939,54,,,,,-0.37596095,,,,,"[67.5, 75.5]",,High Pass,,12.256019,,Incomplete,,Jeannette Yango,25631.0,,,,,Throw-in,2,From Throw In,Claudine Falonne Meffometou Tcheno,25630.0,Right Wing Back,112,Cameroon Women's,1208,"['1f3701d4-948d-48d3-9431-b951c4350e73', 'd0ed9290-1d35-4331-baff-3d7540773dc6']",56,,,,,,,,,,,,,,,,Cameroon Women's,1208,00:09:56.383,Pass,
,,,,,,,,,,,,,,,,1.1054,,,,,,,,,,,,,,,1f3701d4-948d-48d3-9431-b951c4350e73,2016,,,"[52.6, 4.6]",22939,54,,,,,-2.5636907,,Right Foot,,,"[48.0, 1.6]",,Low Pass,,5.491812,,,,Janine Elizabeth Beckie,4992.0,,,,,Interception,2,Regular Play,Jessie Alexandra Fleming,25612.0,Left Center Forward,113,Canada Women's,1206,"['a5662b4f-641d-43d8-9866-75bececab70a', 'd783a782-4fbb-4c2b-925a-7373853605f7']",57,,,,,,,,,,,,,,,,Canada Women's,1206,00:09:57.256,Pass,
,,,,,,,,,,,,,,,,1.387168,,,,,,,,,,,,,,,b7736928-5424-46c2-83a3-a51ddd8bf462,2019,,,"[50.3, 5.2]",22939,54,,,,,2.2766082,,Right Foot,,,"[42.8, 14.0]",,Ground Pass,,11.562439,,,,Sophie Schmidt,15180.0,,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Left Midfield,113,Canada Women's,1206,['37758941-a9fa-4f14-b3bb-671874663c2c'],58,,,,,,,,,,,,,,,,Canada Women's,1206,00:09:58.467,Pass,
,,,,,,,,,,,,,,,,1.098828,,,,,,,,,,,,,,,e1afc3ea-78e1-4485-9b2b-901f06f31694,2022,,,"[44.7, 28.1]",22939,55,,,,,0.0,,Right Foot,,,"[64.8, 28.1]",,Ground Pass,,20.1,,Incomplete,,Nichelle Patrice Prince,5043.0,,,,,,2,Regular Play,Sophie Schmidt,15180.0,Left Center Midfield,113,Canada Women's,1206,"['0e73ecb3-f4a1-49bd-8365-5663c92dc013', 'a5802522-2021-49ae-be37-b7c48d687e1c']",2,,,,,,,,,,,,,,,,Canada Women's,1206,00:10:02.847,Pass,
,,,,,,,,,,,,,,,,1.289609,,,,,,,,,,,,,,,69b8209f-7bd6-4b81-a42d-f3fa874faada,2026,,,"[47.8, 27.0]",22939,55,,,,,-1.6006383,,Left Foot,,,"[47.4, 13.6]",,Ground Pass,,13.405969,,,,Desiree Rose Marie Scott,4966.0,,,,,Recovery,2,Regular Play,Sophie Schmidt,15180.0,Left Center Midfield,113,Canada Women's,1206,"['9f1fded5-048c-4d2a-88f0-635e8957b91b', 'd837dcff-94e4-4864-b179-5c918387b5cb']",5,,,,,,,,,,,,,,,,Canada Women's,1206,00:10:05.469,Pass,True
,,,,,,,,,,,,,,,,1.127263,,,,,,,,,,,,,,,239203b1-bdd6-41fe-9bbc-82febfcc4250,2029,,,"[47.2, 12.1]",22939,55,,,,,0.29736516,,Right Foot,,,"[59.6, 15.9]",,Ground Pass,,12.969194,,,,Jessie Alexandra Fleming,25612.0,,,,,,2,Regular Play,Desiree Rose Marie Scott,4966.0,Right Center Midfield,113,Canada Women's,1206,['1c972aad-e2cc-4889-b879-7fc5d16f8215'],6,,,,,,,,,,,,,,,,Canada Women's,1206,00:10:06.799,Pass,
,,,,,,,,,,,,,,,,1.003015,,,,,,,,,,,,,,,af664a21-f995-4b70-9346-458a478cdc50,2032,,,"[68.8, 4.3]",22939,55,,,,,2.2100737,,Right Foot,,,"[57.5, 19.5]",,Ground Pass,,18.940168,,,,Sophie Schmidt,15180.0,,,,,,2,Regular Play,Jessie Alexandra Fleming,25612.0,Left Center Forward,113,Canada Women's,1206,['1e205149-8cfa-45c1-a6f6-122935f040ba'],11,,,,,,,,,,,,,,,,Canada Women's,1206,00:10:11.976,Pass,
,,,,,,,,,,,,,,,,2.550622,,,,,,,,,,,,,,,1052218c-fea6-4004-9086-ab9f705b697e,2035,,,"[57.1, 24.9]",22939,55,,,,,0.8792772,,Right Foot,,,"[85.0, 58.6]",,Low Pass,,43.750427,,Incomplete,,Ashley Elizabeth Marie Lawrence,15290.0,,,,,,2,Regular Play,Sophie Schmidt,15180.0,Left Center Midfield,113,Canada Women's,1206,"['55022617-21c6-440a-9ae4-2318aa8f37df', 'b766609d-d60e-4dcb-b7ad-b50e68654718']",14,,,,,,,,,,,,,,,,Canada Women's,1206,00:10:14.298,Pass,
,,,,,,,,,,,,,,,,2.0098,,,,,,,,,,,,,,,17dc9df9-82ce-4b0c-ba1d-9fa699e53d5b,2039,,,"[68.5, 25.9]",22939,55,,,,,-0.7853982,,Right Foot,,,"[83.8, 10.6]",,Ground Pass,,21.637468,,Unknown,,Gabrielle Onguene,25616.0,,,,,,2,Regular Play,Yvonne Patrice Leuko,25623.0,Left Wing Back,114,Cameroon Women's,1208,['62bafb31-27cd-4909-a23e-3b0fb3ff4a54'],22,,,,,,,,,,,,,,,,Cameroon Women's,1208,00:10:22.026,Pass,
,,,,,,,,,,,,,,,,2.0483,,,,,,,,,,,,,,,384bc403-a5d2-4c9c-a8d5-b114a894191f,2044,,,"[83.2, 10.4]",22939,56,,,,,0.7973498,,Right Foot,,,"[108.0, 35.8]",,High Pass,,35.499294,,Incomplete,,Marlyse Bernadette Ngo Ndoumbouk,25622.0,,,,,Free Kick,2,From Free Kick,Christine Manie,25618.0,Center Back,115,Cameroon Women's,1208,"['252a2480-6d5d-4471-b5c8-28fd21287764', '46697e3c-7c7b-49c0-8e67-adc0b931fd3d']",13,,,,,,,,,,,,,,,,Cameroon Women's,1208,00:11:13.394,Pass,
,,,,,,,,,,,,,,,,2.3264,,,,,,,,,,,,,,,3fa5043b-c2c2-4cd1-bcb8-e1aae1337f51,2048,,,"[120.0, 0.1]",22939,56,,,,,2.1541293,,Right Foot,,,"[97.1, 34.8]",,High Pass,,41.575233,,,True,Jeannette Yango,25631.0,,,Outswinging,,Corner,2,From Corner,Gabrielle Onguene,25616.0,Right Center Midfield,116,Cameroon Women's,1208,['2e54a4ea-e033-4e76-bba9-d9ad8f38a280'],48,,,,,,,,,,,,,,,,Cameroon Women's,1208,00:11:48.135,Pass,
,,,,,,,,,,,,,,,,2.9167,,,,,,,,,,,,,,,d2628eea-3654-462b-81e9-0e3069288d9d,2051,,,"[96.5, 33.7]",22939,56,,,,True,-1.2091895,,,,,"[103.8, 14.4]",,High Pass,,20.634438,,Incomplete,,,,,,,,,2,From Corner,Jeannette Yango,25631.0,Center Defensive Midfield,116,Cameroon Women's,1208,"['7aa9a2ed-5914-483c-b688-2d3c4cb127c1', 'ab43d0f0-261d-4e27-a595-0c80e105c297']",50,,,,,,,,,,,,,,,,Cameroon Women's,1208,00:11:50.541,Pass,True
,,,,,,,,,,,,,,,,1.917717,,,,,,,,,,,,,,,135e6d54-3617-4a84-8cd9-251cb952226b,2055,,,"[40.3, 4.1]",22939,56,,,,,1.4061044,,Right Foot,,,"[46.2, 39.6]",,Ground Pass,,35.986942,,,,Marie Aurelle Awona,25614.0,,,,,,2,From Corner,Yvonne Patrice Leuko,25623.0,Left Wing Back,116,Cameroon Women's,1208,['54910efd-afb6-4a6c-b9e1-c1adf597377f'],58,,,,,,,,,,,,,,,,Cameroon Women's,1208,00:11:58.820,Pass,
,,,,,,,,,,,,,,,,1.097,,,,,,,,,,,,,,,a92847d7-f18a-4440-8699-bb236b6f4bcb,2058,,,"[48.5, 42.5]",22939,57,,,,,-0.31705576,,Right Foot,,,"[67.7, 36.2]",,Low Pass,,20.207176,,,,Jeannette Yango,25631.0,,,,,,2,From Corner,Marie Aurelle Awona,25614.0,Right Center Back,116,Cameroon Women's,1208,['a3d66c14-49f6-4e0c-8dbf-504f3f7d7dbb'],2,,,,,,,,,,,,,,,,Cameroon Women's,1208,00:12:02.721,Pass,
,,,,,,,,,,,,,,,,0.7563,,,,,,,,,,,,,,,6f5fe3a6-3d22-4f57-bfcd-289e3f51e1fc,2065,,,"[44.0, 46.0]",22939,57,,,,,2.3895154,,Right Foot,,,"[40.9, 48.9]",,Ground Pass,,4.244997,,,,Desiree Rose Marie Scott,4966.0,,,,,,2,Regular Play,Jessie Alexandra Fleming,25612.0,Left Center Forward,117,Canada Women's,1206,['a8e4b2d9-0197-40a2-bf2d-cc89aa510330'],5,,,,,,,,,,,,,,,,Canada Women's,1206,00:12:05.901,Pass,
,,,,,,,,,,,,,,,,1.11302,,,,,,,,,,,,,,,e62aa247-ec59-4f65-ae53-6938011a1dc0,2072,,,"[41.1, 53.5]",22939,57,,,,,-2.8523216,,Right Foot,,,"[32.7, 51.0]",,Ground Pass,,8.764132,,,,Shelina Laura Zadorsky,5074.0,,,,,,2,Regular Play,Desiree Rose Marie Scott,4966.0,Right Center Midfield,117,Canada Women's,1206,['f1e79ce4-733e-4121-81d6-266fc1f15268'],9,,,,,,,,,,,,,,,,Canada Women's,1206,00:12:09.323,Pass,
,,,,,,,,,,,,,,,,1.217349,,,,,,,,,,,,,,,d25c7b22-00c4-4e26-977a-c816ff01e523,2075,,,"[32.7, 51.0]",22939,57,,,,,-1.5707964,,Right Foot,,,"[32.7, 31.2]",,Ground Pass,,19.8,,,,Kadeisha Buchanan,15357.0,,,,,,2,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,117,Canada Women's,1206,['87b4bd4d-f6ab-4191-8d01-5a5c0e89e248'],11,,,,,,,,,,,,,,,,Canada Women's,1206,00:12:11.469,Pass,
,,,,,,,,,,,,,,,,1.609653,,,,,,,,,,,,,,,829553d5-0222-43e3-b263-fc5a2c60dd2c,2078,,,"[36.7, 30.6]",22939,57,,,,,1.5226408,,Right Foot,,,"[37.5, 47.2]",,Ground Pass,,16.619267,,,,Shelina Laura Zadorsky,5074.0,,,,,,2,Regular Play,Kadeisha Buchanan,15357.0,Right Center Back,117,Canada Women's,1206,['ee30a35b-3950-4f40-b223-f2f345421524'],14,,,,,,,,,,,,,,,,Canada Women's,1206,00:12:14.488,Pass,
,,,,,,,,,,,,,,,,1.931977,,,,,,,,,,,,,,,3b51ef36-45c3-452f-8fff-d88ec85771d7,2081,,,"[37.7, 52.5]",22939,57,,,,,1.2661719,,Left Foot,,,"[44.9, 75.4]",,Ground Pass,,24.005207,,,,Ashley Elizabeth Marie Lawrence,15290.0,,,,,,2,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,117,Canada Women's,1206,['3e96906f-8b08-41c3-ad95-9c65e15c2465'],16,,,,,,,,,,,,,,,,Canada Women's,1206,00:12:16.984,Pass,
,,,,,,,,,,,,,,,,1.095679,,,,,,,,,,,,,,,cd1993e1-8206-4c6f-a528-d676f49134ea,2084,,,"[43.2, 72.6]",22939,57,,,,,-1.354246,,Left Foot,,,"[48.7, 47.6]",,Ground Pass,,25.59785,,,,Sophie Schmidt,15180.0,,,,,,2,Regular Play,Ashley Elizabeth Marie Lawrence,15290.0,Right Back,117,Canada Women's,1206,['a64a3549-c9c5-43b1-9fce-f1b7392cc305'],20,,,,,,,,,,,,,,,,Canada Women's,1206,00:12:20.194,Pass,
,,,,,,,,,,,,,,,,1.92463,,,,,,,,,,,,,,,e83f7076-6e6a-4846-8c22-455bd6a46203,2087,,,"[50.5, 45.3]",22939,57,,,,,-2.03937,,Right Foot,,,"[42.3, 29.1]",,Ground Pass,,18.157093,,,,Kadeisha Buchanan,15357.0,,,,,,2,Regular Play,Sophie Schmidt,15180.0,Left Center Midfield,117,Canada Women's,1206,['c10f02c8-8c9d-4984-9576-9edacc6b364c'],23,,,,,,,,,,,,,,,,Canada Women's,1206,00:12:23.009,Pass,
,,,,,,,,,,,,,,,,1.06844,,,,,,,,,,,,,,,98957685-8a8d-4817-8a57-797ed770ca3d,2090,,,"[48.2, 23.9]",22939,57,,,,,-0.70721686,,Right Foot,,,"[71.6, 3.9]",,Ground Pass,,30.782463,,,,Allysha Lyn Chapman,5038.0,,,,,,2,Regular Play,Kadeisha Buchanan,15357.0,Right Center Back,117,Canada Women's,1206,['716bd65d-40f9-4cc2-a42a-bdb78d9e922e'],26,,,,,,,,,,,,,,,,Canada Women's,1206,00:12:26.617,Pass,
,,,,,,,,,,,,,,,,0.6566,,,,,,,,,,,,,,,02fcbe15-16c2-429a-8cb2-86912264beb7,2094,,,"[69.0, 5.6]",22939,57,,,,,0.8557046,,Right Foot,,,"[75.6, 13.2]",,Ground Pass,,10.0657835,,,,Janine Elizabeth Beckie,4992.0,,,,,,2,Regular Play,Allysha Lyn Chapman,5038.0,Left Back,117,Canada Women's,1206,"['34dae0ca-fec5-41a2-9287-5c6cefc7ff1c', 'e4e15985-61d1-430b-be67-55144ce030bd']",28,,,,,,,,,,,,,,,,Canada Women's,1206,00:12:28.766,Pass,True
,,,,,,,,,,,,,,,,0.83722,,,,,,,,,,,,,,,736c0f01-1204-4c42-bf69-e3e85dbf6dda,2098,,,"[72.2, 11.7]",22939,57,,,,,-1.2529984,,Right Foot,,,"[74.7, 4.1]",,Ground Pass,,8.000625,,,,Allysha Lyn Chapman,5038.0,,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Left Midfield,117,Canada Women's,1206,"['dce32730-099d-41d2-8529-77fb72ba106a', 'f5993b25-68fe-4958-95ab-54380a1cbc14']",29,,,,,,,,,,,,,,,,Canada Women's,1206,00:12:29.543,Pass,True
,,,,,,,,,,,,,,,,1.302095,,,,,,,,,,,,,,,8c1052af-53e3-49a3-b2aa-a546bd1ce4e7,2101,,,"[79.8, 2.5]",22939,57,,,,,0.6042015,,Left Foot,,,"[95.3, 13.2]",,Low Pass,,18.834543,,,,Christine Margaret Sinclair,5020.0,,,,,,2,Regular Play,Allysha Lyn Chapman,5038.0,Left Back,117,Canada Women's,1206,['4443e6f4-06d5-4817-8153-ba13e7e8ca8b'],31,,,,,,,,,,,,,,,,Canada Women's,1206,00:12:31.709,Pass,
,,,,,,,,,,,,,,,,1.590982,,,,,,,,,,,,,,,51900e61-7b53-4e65-839e-42c6daa7329e,2104,,,"[95.5, 15.5]",22939,57,,,,,-2.751884,,Left Foot,,,"[78.7, 8.6]",,Ground Pass,,18.161774,,,,Janine Elizabeth Beckie,4992.0,,,,,,2,Regular Play,Christine Margaret Sinclair,5020.0,Right Center Forward,117,Canada Women's,1206,['4e6b64ad-5a90-4206-a941-2b9ec2d9d49e'],33,,,,,,,,,,,,,,,,Canada Women's,1206,00:12:33.784,Pass,
,,,,,,,,,,,,,,,,3.76369,,,,,,,,,,,,,,,63743fc8-1ce4-43da-8c62-122d4a13ab45,2107,,,"[80.8, 11.7]",22939,57,,,,,0.87836945,,Right Foot,,,"[119.7, 58.6]",,High Pass,,60.932915,,Out,,Nichelle Patrice Prince,5043.0,,True,Through Ball,True,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Left Midfield,117,Canada Women's,1206,['305c765a-9db2-400a-8d60-04ee7d67dde1'],36,,,,,,,,,,,,,,,,Canada Women's,1206,00:12:36.537,Pass,
,,,,,,,,,,,,,,,,1.2869,,,,,,,,,,,,,,,c2d5a7f3-048d-4df9-882f-59f2f3246bf8,2109,,,"[7.0, 44.1]",22939,57,,True,,,1.2401965,,Right Foot,,,"[12.8, 61.0]",,Ground Pass,,17.867569,,,,Marie Aurelle Awona,25614.0,,,,,Goal Kick,2,From Goal Kick,Annette Ngo,25620.0,Goalkeeper,118,Cameroon Women's,1208,['16605510-7661-4b0b-a99b-8b640c7a818c'],57,,,,,,,,,,,,,,,,Cameroon Women's,1208,00:12:57.316,Pass,
,,,,,,,,,,,,,,,,0.9926,,,,,,,,,,,,,,,4e35d69a-8b61-4062-8101-b42ec6a6795a,2111,,,"[13.0, 59.4]",22939,57,,True,,,-2.0027924,,Right Foot,,,"[5.9, 44.0]",,Ground Pass,,16.95789,,,,Annette Ngo,25620.0,,,,,,2,From Goal Kick,Marie Aurelle Awona,25614.0,Right Center Back,118,Cameroon Women's,1208,['4c796e1c-63e4-4aeb-98bf-1c7d29497679'],58,,,,,,,,,,,,,,,,Cameroon Women's,1208,00:12:58.760,Pass,
,,,,,,,,,,,,,,,,2.2255,,,,,,,,,,,,,,,668949dd-b8c2-4bdd-afd3-52949020d450,2113,,,"[6.1, 43.8]",22939,57,,,,,0.0,,Right Foot,,,"[42.0, 43.8]",,High Pass,,35.9,,,,Raissa Feudjio Tchuanyo,25626.0,,,,,,2,From Goal Kick,Annette Ngo,25620.0,Goalkeeper,118,Cameroon Women's,1208,['256d67c6-ab1d-4ebe-b660-8126107a1438'],59,,,,,,,,,,,,,,,,Cameroon Women's,1208,00:12:59.882,Pass,
