ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,4.6513,,,,,,,,,,,,,,c6188490-a68c-408a-bfac-6e82a5b2e840,1097,,,"[9.9, 32.9]",22981,33,,,,-0.11921805,,Drop Kick,,,,"[103.4, 21.7]",,High Pass,,94.16841,Pass Offside,Lisa-Marie Utland,10387.0,,,,,,,1,From Keeper,Ingrid Hjelmseth,10394.0,Goalkeeper,70,Norway Women's,852,['b8e707ae-d6b1-4d85-904c-65ff2fc86dc9'],32,,,,,,,,,,,,,,,,,Norway Women's,852,00:33:32.826,Pass,
,,,,,,,,,,,,,,,,3.132,,,,,,,,,,,,,,8c51230c-2376-41a5-8d18-956b4ca314c8,1099,,,"[33.1, 57.1]",22981,34,,,,-0.28766146,,Right Foot,,,,"[93.6, 39.2]",,High Pass,,63.092472,Incomplete,Min-Ji Yeo,25443.0,,,,,,Free Kick,1,From Free Kick,Min-Jeong Kim,25449.0,Goalkeeper,71,Korea Republic Women's,1211,"['e55b1a38-828d-4599-9b93-4abb2a7d7f4c', 'e72206d2-d72f-4aeb-ac3e-b96cc2f3c970']",19,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:34:19.647,Pass,
,,,,,,,,,,,,,,,,1.0544,,,,,,,,,,,,,,0607c751-6425-40c4-bf66-2978b0a57e5b,1103,,,"[70.7, 35.5]",22981,34,,,,1.0505291,,Head,,,,"[76.2, 45.1]",,Low Pass,,11.063906,,So-Hyun Cho,22798.0,,,,,,Recovery,1,From Free Kick,Do-Yeon Kim,25448.0,Left Center Back,71,Korea Republic Women's,1211,['4e9edb93-b355-4a26-ad69-92985affc953'],25,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:34:25.118,Pass,
,,,,,,,,,,,,,,,,3.948401,,,,,,,,,,,,,,37eda642-8321-4ae6-9c6d-73c0ce647bc0,1106,,,"[76.6, 46.4]",22981,34,,,,1.3281183,,Left Foot,,,,"[84.2, 77.1]",,Low Pass,,31.62673,,Mi-Ra Moon,25717.0,,,,,,,1,From Free Kick,So-Hyun Cho,22798.0,Right Defensive Midfield,71,Korea Republic Women's,1211,['4cebc842-c9e5-4931-887b-a05ef5ede090'],26,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:34:26.172,Pass,
,,,,,,,,,,,,,,,,0.957886,,,,,,,,,,,,,,05d5a171-800e-4b90-8038-22d61869c8ef,1110,,,"[75.1, 73.9]",22981,34,,,,-1.126754,,Left Foot,,,,"[80.0, 63.6]",,Ground Pass,,11.406138,,So-Hyun Cho,22798.0,,,,,,,1,From Free Kick,Mi-Ra Moon,25717.0,Right Midfield,71,Korea Republic Women's,1211,['dcc8ef88-4024-45ee-9462-a00afdf35a01'],31,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:34:31.657,Pass,
,,,,,,,,,,,,,,,,1.853799,,,,,,,,,,,,,,ed671620-c413-4915-ba9d-5e7e438e5256,1113,,,"[94.0, 65.3]",22981,34,,,,-0.9853339,,Right Foot,True,,,"[112.1, 38.0]",,High Pass,,32.755154,Incomplete,Min-Ji Yeo,25443.0,,,,,,,1,From Free Kick,So-Hyun Cho,22798.0,Right Defensive Midfield,71,Korea Republic Women's,1211,"['a4956d34-2f47-4c8d-81f8-34b8657b18d8', 'c8bf3739-94d3-4920-89dd-341c08824e50']",35,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:34:35.153,Pass,
,,,,,,,,,,,,,,,,1.7417,,,,,,,,,,,,,,06f61d21-ba9f-4e7a-87ae-ad45dbf7673b,1120,,,"[83.3, 36.9]",22981,34,,,,-1.4504135,,Left Foot,,,,"[84.8, 24.5]",,Ground Pass,,12.4903965,,So-Yun Ji,4647.0,,,,,,,1,From Free Kick,Mi-Ra Moon,25717.0,Right Midfield,71,Korea Republic Women's,1211,['25ee03fb-cfcf-409a-85e9-eab15d717518'],41,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:34:41.085,Pass,
,,,,,,,,,,,,,,,,0.9465,,,,,,,,,,,,,,0ebd86e7-b06e-48ec-8c82-4ac0e97ead4e,1129,,,"[78.5, 24.5]",22981,36,,,,1.0383639,,Right Foot,,,,"[89.4, 43.0]",,Low Pass,,21.472307,Incomplete,Chae-Rim Kang,25445.0,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Forward,75,Korea Republic Women's,1211,"['01cb34b3-187e-4ac0-a864-81c8522ed5e6', '80043cc9-d497-43b8-b2b5-944d3913653c']",19,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:36:19.903,Pass,
,,,,,,,,,,,,,,,,1.4807,,,,,,,,,,,,,,39660652-bd06-41c5-8751-acf88da1d8f3,1132,,,"[87.5, 0.1]",22981,36,,,,2.5393052,,,,,,"[77.9, 6.7]",,Low Pass,,11.649893,,So-Yun Ji,4647.0,,,,,,Throw-in,1,From Throw In,Eun-Mi Lee,25835.0,Left Back,76,Korea Republic Women's,1211,['51f8de03-d6cd-481a-ba94-1a01af0df991'],26,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:36:26.262,Pass,
,,,,,,,,,,,,,,,,0.5931,,,,,,,,,,,,,,17130a2d-0baf-4304-9341-4dc0b9a57546,1135,,,"[75.6, 10.0]",22981,36,,,,1.1737169,,Right Foot,,,,"[79.5, 19.3]",,Ground Pass,,10.084641,,So-Hyun Cho,22798.0,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Center Forward,76,Korea Republic Women's,1211,['b1520612-31dc-4b5d-ba08-0684fc709f56'],31,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:36:31.330,Pass,
,,,,,,,,,,,,,,,,1.0794,,,,,,,,,,,,,,a69efffa-cdcc-44c9-866a-40eb6cef460a,1137,,,"[79.5, 19.3]",22981,36,,,,-1.7580502,,Right Foot,,,,"[77.7, 9.8]",,Ground Pass,,9.669023,,So-Yun Ji,4647.0,,,,,,,1,From Throw In,So-Hyun Cho,22798.0,Right Defensive Midfield,76,Korea Republic Women's,1211,['eb5eeb34-af4e-4781-85ce-4db53300180a'],31,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:36:31.923,Pass,
,,,,,,,,,,,,,,,,2.242291,,,,,,,,,,,,,,af97c086-1088-4f0b-8a4d-cbd4451e252d,1140,,,"[74.1, 12.1]",22981,36,,,,1.877721,,Right Foot,,,,"[62.5, 48.7]",,Low Pass,,38.39427,,Dam-Yeong Shin,25836.0,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Center Forward,76,Korea Republic Women's,1211,['2ce5b7f5-93b2-4d08-94b2-592271e3f654'],33,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:36:33.850,Pass,
,,,,,,,,,,,,,,,,1.514,,,,,,,,,,,,,,4e56ebe5-1b32-4854-add0-bb3b1bd74166,1143,,,"[67.1, 54.6]",22981,36,,,,1.0062269,,Right Foot,,,,"[78.5, 72.6]",,Ground Pass,,21.306337,,Sel-Gi Jang,25447.0,,,,,,,1,From Throw In,Dam-Yeong Shin,25836.0,Right Center Back,76,Korea Republic Women's,1211,['3e84a1bf-6048-4165-9c1e-db2725b4c4ba'],37,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:36:37.102,Pass,
,,,,,,,,,,,,,,,,0.952,,,,,,,,,,,,,,0b8133b6-d8b8-4611-a549-6ae16fa6a575,1146,,,"[86.1, 73.5]",22981,36,,,,-0.108812205,,Right Foot,,,,"[98.0, 72.2]",,Ground Pass,,11.970798,,Mi-Ra Moon,25717.0,,,,,,,1,From Throw In,Sel-Gi Jang,25447.0,Right Back,76,Korea Republic Women's,1211,['8a488ab1-34e8-45de-9d23-59768e3505f2'],40,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:36:40.448,Pass,
,,,,,,,,,,,,,,,,0.8739,,,,,,,,,,,,,,7623e7d1-ba62-47f0-b3f4-26b8515d8b2e,1148,,,"[98.0, 72.2]",22981,36,,,,-1.5409545,,Left Foot,,,,"[98.2, 65.5]",,Ground Pass,,6.7029843,,Chae-Rim Kang,25445.0,,,,,,,1,From Throw In,Mi-Ra Moon,25717.0,Right Midfield,76,Korea Republic Women's,1211,['ae7db599-e39a-4a87-9fdf-2f8ab0bf0aea'],41,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:36:41.400,Pass,
,,,,,,,,,,,,,,,,0.6571,,,,,,,,,,,,,,2f65d454-a003-41bd-81a5-8a46466321d3,1151,,,"[95.3, 67.4]",22981,36,,,,-3.0227523,,Right Foot,,,,"[88.6, 66.6]",,Ground Pass,,6.747592,,Mi-Ra Moon,25717.0,,,,,,,1,From Throw In,Chae-Rim Kang,25445.0,Left Defensive Midfield,76,Korea Republic Women's,1211,['a76b65cf-14e0-40dd-9a09-eaba4672bd00'],43,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:36:43.434,Pass,
,,,,,,,,,,,,,,,,1.4284,,,,,,,,,,,,,,69db2709-a139-4849-910e-646824451ece,1156,,,"[24.2, 24.7]",22981,36,,,,-0.13767767,,Right Foot,,,,"[40.8, 22.4]",,Ground Pass,,16.75858,,Isabell Herlovsen,13479.0,,,,,,Recovery,1,Regular Play,Ingrid Syrstad Engen,24374.0,Left Center Midfield,77,Norway Women's,852,['37501fa6-f6ca-446e-8965-1e08819c3d8a'],46,,,,,,,,,,,,,,,,,Norway Women's,852,00:36:46.569,Pass,
,,,,,,,,,,,,,,,,2.05897,,,,,,,,,,,,,,b860c620-ce0c-4bc5-8326-bed8efb5b936,1167,,,"[65.4, 0.1]",22981,37,True,,,0.5629509,,,,,,"[75.7, 6.6]",,Low Pass,,12.179491,,Guro Reiten,10514.0,,,,,,Throw-in,1,From Throw In,Kristine Minde,10393.0,Left Back,78,Norway Women's,852,['18c6ec92-a619-40f7-8ac8-b523c0c74f29'],7,,,,,,,,,,,,,,,,,Norway Women's,852,00:37:07.962,Pass,
,,,,,,,,,,,,,,,,0.8955,,,,,,,,,,,,,,136f2642-3b4c-4e88-86f8-0a8fe0e4066b,1170,,,"[63.4, 80.0]",22981,37,,,,-1.555646,,,,,,"[63.6, 66.8]",,Low Pass,,13.201515,,So-Hyun Cho,22798.0,,,,,,Throw-in,1,From Throw In,Sel-Gi Jang,25447.0,Right Back,79,Korea Republic Women's,1211,['63444633-6ecd-4b9e-82f9-489e6d156549'],29,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:37:29.817,Pass,
,,,,,,,,,,,,,,,,1.522729,,,,,,,,,,,,,,b1241bd6-d700-4aca-9d42-2874140ac93e,1172,,,"[63.6, 66.8]",22981,37,,,,0.5543075,,Right Foot,,,,"[84.6, 79.8]",,High Pass,,24.698177,Out,Mi-Ra Moon,25717.0,,,,,,,1,From Throw In,So-Hyun Cho,22798.0,Right Defensive Midfield,79,Korea Republic Women's,1211,['a3cb1982-ab22-4072-81e2-c0d8eebd21dd'],30,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:37:30.713,Pass,
,,,,,,,,,,,,,,,,1.3713,,,,,,,,,,,,,,9adbd5fe-e242-48fd-86ad-263e53fd1379,1174,,,"[35.1, 0.1]",22981,37,,,,0.4320999,,,,,,"[55.7, 9.6]",,High Pass,,22.685017,Incomplete,Lisa-Marie Utland,10387.0,,,,,,Throw-in,1,From Throw In,Kristine Minde,10393.0,Left Back,80,Norway Women's,852,"['8e40c37d-0e06-42f7-9b16-35f90287ffcd', 'fd2c805f-e53c-4ad2-b71a-1ce73e24910a']",40,,,,,,,,,,,,,,,,,Norway Women's,852,00:37:40.937,Pass,
,,,,,,,,,,,,,,,,2.9956,,,,,,,,,,,,,,fd2c805f-e53c-4ad2-b71a-1ce73e24910a,1176,,,"[64.4, 70.5]",22981,37,,,,-0.09697116,,Head,,,,"[90.1, 68.0]",,High Pass,,25.821308,Incomplete,So-Yun Ji,4647.0,,,,,,Recovery,1,From Throw In,So-Hyun Cho,22798.0,Right Defensive Midfield,80,Norway Women's,852,"['6c47628b-ca1f-4cbe-be41-03ade8ea1136', '9adbd5fe-e242-48fd-86ad-263e53fd1379', 'e08b52b1-5228-43f2-8ac6-cabbf101f162']",42,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:37:42.308,Pass,
,,,,,,,,,,,,,,,,1.3384,,,,,,,,,,,,,,140b4f05-8aca-45c4-80c5-9b3b6b71a9de,1180,,,"[49.2, 15.9]",22981,37,,,True,-0.35703003,,,,,,"[61.8, 11.2]",,High Pass,,13.448049,Incomplete,,,,,,,,Recovery,1,From Throw In,Guro Reiten,10514.0,Left Midfield,80,Norway Women's,852,"['1ece5d75-8140-489c-b3db-bfd4cff039da', '793f9127-07ca-4a6b-bbd1-4a1d71b4a967']",47,,,,,,,,,,,,,,,,,Norway Women's,852,00:37:47.119,Pass,True
,,,,,,,,,,,,,,,,1.8437,,,,,,,,,,,,,,793f9127-07ca-4a6b-bbd1-4a1d71b4a967,1181,,,"[58.3, 68.9]",22981,37,,,,0.26349506,,Right Foot,,,,"[79.8, 74.7]",,Low Pass,,22.268587,,Mi-Ra Moon,25717.0,,,,,,Recovery,1,Regular Play,Sel-Gi Jang,25447.0,Right Back,81,Korea Republic Women's,1211,"['140b4f05-8aca-45c4-80c5-9b3b6b71a9de', 'b9051cca-49a6-4933-b1e8-f21397ce668e']",48,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:37:48.458,Pass,
,,,,,,,,,,,,,,,,1.0655,,,,,,,,,,,,,,2634adeb-d82f-4658-b8c3-4ca01699e43d,1191,,,"[69.7, 70.3]",22981,38,,,,2.900475,,Left Foot,,,,"[57.5, 73.3]",,Ground Pass,,12.563439,,Sel-Gi Jang,25447.0,,,,,,,1,Other,So-Yun Ji,4647.0,Left Center Forward,83,Korea Republic Women's,1211,['26f61466-b730-45c0-85df-bd35216053ec'],33,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:38:33.288,Pass,
,,,,,,,,,,,,,,,,2.3594,,,,,,,,,,,,,,2d9dda4f-b5de-40ea-919c-e53b77da4a4e,1195,,,"[53.5, 73.5]",22981,38,,,,-2.3561945,,Right Foot,,,,"[36.7, 56.7]",,Ground Pass,,23.758787,,Dam-Yeong Shin,25836.0,,,,,,,1,Other,Sel-Gi Jang,25447.0,Right Back,83,Korea Republic Women's,1211,"['bfc6eb07-3e6c-41d2-a00a-289d81a0e716', 'c7f051e0-c580-4c63-81f2-a70325cabb77']",34,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:38:34.685,Pass,True
,,,,,,,,,,,,,,,,3.204588,,,,,,,,,,,,,,9fcb4f59-1dfd-4e6c-a658-b68d2b8cf040,1197,,,"[36.7, 56.7]",22981,38,,,,-2.5358229,,Right Foot,,,,"[13.6, 40.7]",,Ground Pass,,28.1,,Min-Jeong Kim,25449.0,,,,,,,1,Other,Dam-Yeong Shin,25836.0,Right Center Back,83,Korea Republic Women's,1211,['be781ace-74ea-4618-a1b0-6a3dcc6f2317'],37,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:38:37.044,Pass,
,,,,,,,,,,,,,,,,2.7663,,,,,,,,,,,,,,53e6ecde-8982-45b0-844f-8d19d7122c0a,1202,,,"[15.2, 39.9]",22981,38,,,,0.14160779,,Right Foot,,,,"[63.6, 46.8]",,High Pass,,48.889366,Unknown,Min-Ji Yeo,25443.0,,,,,,,1,Other,Min-Jeong Kim,25449.0,Goalkeeper,83,Korea Republic Women's,1211,['0107e8d1-4704-4c6b-8008-ff3d26912615'],41,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:38:41.848,Pass,
,,,,,,,,,,,,,,,,2.1371,,,,,,,,,,,,,,ea9d3bcd-db4f-4537-970e-b265e0bde413,1207,,,"[64.4, 46.2]",22981,38,True,,,-0.886047,,Right Foot,,,,"[87.1, 18.4]",,High Pass,,35.89053,Incomplete,Geum-Min Lee,25453.0,,,,,,Free Kick,1,From Free Kick,Dam-Yeong Shin,25836.0,Right Center Back,84,Korea Republic Women's,1211,"['b6749767-3568-42fb-a2b9-52245936f27b', 'ee0359fa-774a-44ec-afcf-45e0a2f61b70']",54,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:38:54.723,Pass,
,,,,,,,,,,,,,,,,1.6792,,,,,,,,,,,,,,79bf8ffa-f1a9-436d-a8ed-36a7c049e162,1213,,,"[50.1, 4.8]",22981,39,,,,0.3366748,,Left Foot,,,,"[74.1, 13.2]",,Ground Pass,,25.427544,,Min-Ji Yeo,25443.0,,,,,,,1,From Free Kick,Do-Yeon Kim,25448.0,Left Center Back,84,Korea Republic Women's,1211,['533ee5bc-7c50-4526-8104-7afbcdf256f1'],3,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:39:03.479,Pass,
,,,,,,,,,,,,,,,,1.9965,,,,,,,,,,,,,,4b24c232-86eb-4b8f-9de1-322d8573c9f6,1216,,,"[72.4, 9.8]",22981,39,,,,-0.34000412,,Left Foot,,,,"[87.1, 4.6]",,Ground Pass,,15.592627,Incomplete,Eun-Mi Lee,25835.0,,,,,,,1,From Free Kick,Min-Ji Yeo,25443.0,Right Center Forward,84,Korea Republic Women's,1211,"['27a1c588-c13e-4b63-88f7-a9f1cfde0064', 'd917896a-1d60-4c7f-93de-fcb95b9a7480']",6,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:39:06.009,Pass,
,,,,,,,,,,,,,,,,2.1536,,,,,,,,,,,,,,a2aba997-c2a4-41fc-b059-42b9a42bd4e5,1219,,,"[81.0, 0.1]",22981,39,,,,1.5611812,,,,,,"[81.2, 20.9]",,High Pass,,20.800962,,So-Yun Ji,4647.0,,,,,,Throw-in,1,From Throw In,Eun-Mi Lee,25835.0,Left Back,85,Korea Republic Women's,1211,['75d9f0bd-ee2b-436b-90e9-dbce4bd6783b'],18,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:39:18.651,Pass,
,,,,,,,,,,,,,,,,1.628,,,,,,,,,,,,,,d84df99d-eaef-45b1-a6d1-6f1d242f5282,1222,,,"[75.1, 29.4]",22981,39,,,,2.193268,,Right Foot,,,,"[62.9, 46.4]",,Ground Pass,,20.924627,,Dam-Yeong Shin,25836.0,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Center Forward,85,Korea Republic Women's,1211,['8297191d-442c-4e61-8c9e-4346a6273905'],21,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:39:21.942,Pass,
,,,,,,,,,,,,,,,,1.6641,,,,,,,,,,,,,,240f80a1-b190-45d6-9f16-94a2566fc16f,1225,,,"[62.5, 46.8]",22981,39,,,,0.9146176,,Right Foot,,,,"[77.9, 66.8]",,Ground Pass,,25.24203,,Sel-Gi Jang,25447.0,,,,,,,1,From Throw In,Dam-Yeong Shin,25836.0,Right Center Back,85,Korea Republic Women's,1211,['2498a328-29f7-423a-88ac-bfb4d89b753c'],24,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:39:24.668,Pass,
,,,,,,,,,,,,,,,,1.1539,,,,,,,,,,,,,,5573c1f4-4a8f-4bb5-bad6-7821dac0b41f,1228,,,"[77.9, 66.8]",22981,39,,,,-1.2031262,,Right Foot,,,,"[83.1, 53.3]",,Ground Pass,,14.466859,,So-Yun Ji,4647.0,,,,,,,1,From Throw In,Sel-Gi Jang,25447.0,Right Back,85,Korea Republic Women's,1211,['6ccc21c2-8461-4d6a-a8d5-553c2caec18c'],28,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:39:28.761,Pass,
,,,,,,,,,,,,,,,,0.8506,,,,,,,,,,,,,,a7e20990-af36-4afe-88de-f20493a45fda,1231,,,"[83.1, 53.3]",22981,39,,,,0.038076825,,Left Foot,,,,"[93.6, 53.7]",,Ground Pass,,10.507616,,Min-Ji Yeo,25443.0,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Center Forward,85,Korea Republic Women's,1211,['060a83f4-2a29-44fd-a7d5-93dcccc471b1'],30,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:39:30.852,Pass,
,,,,,,,,,,,,,,,,1.2858,,,,,,,,,,,,,,4acca8c6-7557-4771-8360-bb56ea6ddc6e,1236,,,"[92.8, 57.5]",22981,40,,,,-0.80170107,,Right Foot,,,,"[110.9, 38.8]",,High Pass,,26.024988,Incomplete,So-Hyun Cho,22798.0,,,,,,Free Kick,1,From Free Kick,So-Yun Ji,4647.0,Left Center Forward,86,Korea Republic Women's,1211,"['47aae3ca-f495-406d-9cbd-07e34e93d4e8', 'ef3a2ff1-61c0-48b9-a420-1cd5a94d31d9']",35,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:40:35.503,Pass,
,,,,,,,,,,,,,,,,3.904376,,,,,,,,,,,,,,1030868d-ac00-4bd3-8258-c6d54a7cf6a3,1242,,,"[7.0, 44.1]",22981,41,,,,0.084702514,,Right Foot,,,,"[70.6, 49.5]",,High Pass,,63.828835,,Isabell Herlovsen,13479.0,,,,,,Goal Kick,1,From Goal Kick,Ingrid Hjelmseth,10394.0,Goalkeeper,87,Norway Women's,852,['70e67929-79ff-47ef-9b8a-5072b7fc2895'],9,,,,,,,,,,,,,,,,,Norway Women's,852,00:41:09.647,Pass,
,,,,,,,,,,,,,,,,1.6928,,,,,,,,,,,,,,51949b91-1dca-4511-9a5d-94d36a71aea2,1244,,,"[70.6, 49.5]",22981,41,,,,1.4170887,,Head,,,,"[71.7, 56.6]",,High Pass,,7.184706,,Lisa-Marie Utland,10387.0,,,,,,,1,From Goal Kick,Isabell Herlovsen,13479.0,Left Center Forward,87,Norway Women's,852,['2e4f64ce-8422-43ae-a818-b683d80f4ef2'],13,,,,,,,,,,,,,,,,,Norway Women's,852,00:41:13.551,Pass,
,,,,,,,,,,,,,,,,1.2457,,,,,,,,,,,,,,4f2571aa-8b26-4d2c-89d2-d9e50cddd5e5,1248,,,"[74.2, 56.0]",22981,41,,,,2.3561945,,Right Foot,,,,"[70.8, 59.4]",,Low Pass,,4.8083262,,Caroline Graham Hansen,10386.0,,,,,,,1,From Goal Kick,Lisa-Marie Utland,10387.0,Right Center Forward,87,Norway Women's,852,['b436417e-03c5-40df-a332-19b1693beeb8'],15,,,,,,,,,,,,,,,,,Norway Women's,852,00:41:15.284,Pass,
,,,,,,,,,,,,,,,,1.1031,,,,,,,,,,,,,,d0b97f10-4011-47c7-a5f1-d416055c8fa2,1260,,,"[50.1, 25.8]",22981,41,,,,3.0258334,,Right Foot,,,,"[41.5, 26.8]",,Ground Pass,,8.657945,,Dam-Yeong Shin,25836.0,,,,,,,1,Regular Play,Geum-Min Lee,25453.0,Left Midfield,88,Korea Republic Women's,1211,['3d1adaa1-68da-4eee-a6c2-37e197462f4a'],21,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:41:21.997,Pass,
,,,,,,,,,,,,,,,,1.6902,,,,,,,,,,,,,,d7324718-fc83-43c2-96f3-4fdb34a4f6da,1262,,,"[41.5, 26.8]",22981,41,,,,-1.012197,,Right Foot,,,,"[55.0, 5.2]",,Low Pass,,25.471748,,Eun-Mi Lee,25835.0,,,,,,,1,Regular Play,Dam-Yeong Shin,25836.0,Right Center Back,88,Korea Republic Women's,1211,['5810154e-2bdc-4bcd-a264-d6b2e6909df2'],23,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:41:23.100,Pass,
,,,,,,,,,,,,,,,,2.2707,,,,,,,,,,,,,,260bf125-8e50-4837-9aad-0f257a0c647d,1265,,,"[77.7, 12.5]",22981,41,,,,1.3510996,,Left Foot,,,,"[82.3, 33.1]",,Ground Pass,,21.107346,,So-Yun Ji,4647.0,,,,,,,1,Regular Play,Eun-Mi Lee,25835.0,Left Back,88,Korea Republic Women's,1211,['f5627ed4-9566-40aa-8f55-e1135e5e2297'],28,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:41:28.681,Pass,
,,,,,,,,,,,,,,,,2.0728,,,,,,,,,,,,,,c8422078-6cb5-4b6a-83ba-e73c94e88323,1268,,,"[77.9, 38.4]",22981,41,,,,1.5165509,,Right Foot,,,,"[79.1, 60.5]",,Ground Pass,,22.132555,,Sel-Gi Jang,25447.0,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Forward,88,Korea Republic Women's,1211,['34b2775e-9952-4eed-8dd8-1141cc2026a6'],31,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:41:31.941,Pass,
,,,,,,,,,,,,,,,,1.0888,,,,,,,,,,,,,,a588d663-52c4-4391-a28a-3b6904ee1937,1271,,,"[85.0, 63.0]",22981,41,,,,-0.30327216,,Right Foot,,,,"[99.7, 58.4]",,Ground Pass,,15.402922,Incomplete,Mi-Ra Moon,25717.0,,,,Through Ball,True,,1,Regular Play,Sel-Gi Jang,25447.0,Right Back,88,Korea Republic Women's,1211,"['25f049a7-472c-4234-9e34-18a97478567c', 'cfa97b6c-457a-4897-a306-5b5a4e653525']",34,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:41:34.889,Pass,
,,,,,,,,,,,,,,,,1.2915,,,,,,,,,,,,,,ba355c9f-eed9-4d7a-b39c-3adad114cfba,1274,,,"[27.7, 20.7]",22981,41,,,,0.50416595,,Left Foot,,,,"[36.4, 25.5]",,Low Pass,,9.936297,Incomplete,Isabell Herlovsen,13479.0,,,,,,Recovery,1,Regular Play,Guro Reiten,10514.0,Left Midfield,88,Korea Republic Women's,1211,"['27e04a11-1c5b-4265-84c2-a214333fb7f0', '9e2abb97-e55d-4c2c-966b-58b5c7de8091']",36,,,,,,,,,,,,,,,,,Norway Women's,852,00:41:36.574,Pass,
,,,,,,,,,,,,,,,,0.5567,,,,,,,,,,,,,,9cbf8733-a8aa-44bc-a983-e3e07a182c72,1278,,,"[94.5, 32.5]",22981,41,,,,-0.9300126,,Right Foot,,,,"[98.9, 26.6]",,Ground Pass,,7.3600273,Incomplete,So-Hyun Cho,22798.0,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Forward,88,Korea Republic Women's,1211,"['1742b261-9a0d-4361-94ab-60cd6580eef8', '82b8cc04-9268-4415-aee6-4cf1b11ac9bf']",41,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:41:41.001,Pass,
