ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.7725,,,,,,,,,,,,,,b7cb14c4-b86e-40e1-9e4f-cda0eec3e0b6,3187,,,"[3.7, 71.8]",22930,87,,,,-0.5070985,,Left Foot,,,,"[6.4, 70.3]",,Ground Pass,,3.088689,,Lebogang Ramalepe,25520.0,,,,,,,2,From Throw In,Busisiwe Ndimeni,25512.0,Right Midfield,162,Spain Women's,863,"['ed0ee7fe-3705-449b-8bbe-071c5678605e', 'fd1b53ee-d1c5-4425-bf72-313b39200017']",52,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:42:52.574,Pass,True
,,,,,,,,,,,,,,,1.301917,,,,,,,,,,,,,,75699be4-0718-43f9-ad6b-01ebbc3dac56,3195,,,"[98.5, 5.2]",22930,87,,,,2.9465723,,Left Foot,,,,"[90.4, 6.8]",,Ground Pass,,8.256513,,María Francesca Caldentey Oliver,10161.0,,,,,,,2,From Throw In,Marta Torrejón Moya,10148.0,Left Back,162,Spain Women's,863,['26b02442-2237-483a-a76c-d93c41e75d20'],57,,,,,,,,,,,,,,,,,,Spain Women's,863,00:42:57.868,Pass,
,,,,,,,,,,,,,,,2.9065,,,,,,,,,,,,,,672c6d77-38a4-4b89-b9e8-5f794a9443e1,3199,,,"[91.7, 7.1]",22930,87,,,,0.81339085,,Right Foot,True,,,"[116.0, 32.8]",,High Pass,,35.369194,Incomplete,Nahikari García Pérez,25510.0,,,,,,,2,From Throw In,María Francesca Caldentey Oliver,10161.0,Left Wing,162,Spain Women's,863,"['d2cdbcd9-8ffd-4b56-880b-33e8881a99e8', 'fae5a01d-3d2e-49b5-b0e9-5b5d10e03e33', 'ff7d2e30-c41c-4b0c-b5b8-058f30875098']",59,,,,,,,,,,,,,,,,,,Spain Women's,863,00:42:59.893,Pass,True
,,,,,,,,,,,,,,,3.5045,,,,,,,,,,,,,,c7b0b19e-b3aa-447c-b2eb-028517d1070b,3203,,,"[14.7, 51.7]",22930,88,,,,-0.13161758,,Drop Kick,,,,"[63.8, 45.2]",,High Pass,,49.528378,Incomplete,Refiloe Jane,25516.0,,,,,,,2,From Throw In,Andile Dlamini,25515.0,Goalkeeper,162,Spain Women's,863,"['4f4bc84b-4a60-4fe9-91e1-1747719dd43f', 'a3a8e1dc-1197-473c-a0ff-20713cc028a4']",15,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:43:15.658,Pass,
,,,,,,,,,,,,,,,1.3209,,,,,,,,,,,,,,4f4bc84b-4a60-4fe9-91e1-1747719dd43f,3205,,,"[56.3, 34.9]",22930,88,,,,-0.2676163,,Head,,,,"[62.5, 33.2]",,High Pass,,6.428841,,Jennifer Hermoso Fuentes,10151.0,,,,,,Recovery,2,From Throw In,Aitana Bonmati Conca,15284.0,Left Center Midfield,162,Spain Women's,863,"['c7b0b19e-b3aa-447c-b2eb-028517d1070b', 'ef006443-d0ce-4fba-9da4-96d054d7b332']",19,,,,,,,,,,,,,,,,,,Spain Women's,863,00:43:19.162,Pass,
,,,,,,,,,,,,,,,1.16667,,,,,,,,,,,,,,8b9fb867-b50b-435d-8dcd-30a64d1148df,3208,,,"[62.5, 33.2]",22930,88,,,True,-0.24084646,,,,,,"[68.2, 31.8]",,Low Pass,,5.8694124,,Nahikari García Pérez,25510.0,,,,,,,2,From Throw In,Jennifer Hermoso Fuentes,10151.0,Center Forward,162,Spain Women's,863,"['592fcf3c-520f-4eb9-8645-67b3e5eaa3e7', '8a72fe9f-ca21-49ec-ba4a-083b3020a92c']",20,,,,,,,,,,,,,,,,,,Spain Women's,863,00:43:20.483,Pass,True
,,,,,,,,,,,,,,,0.708743,,,,,,,,,,,,,,944b8034-5b51-4560-b4a1-dc007737d661,3212,,,"[67.8, 30.3]",22930,88,,,,-2.6738298,,Right Foot,,,,"[58.1, 25.4]",,Ground Pass,,10.867382,,Virginia Torrecilla Reyes,10202.0,,,,,,,2,From Throw In,Nahikari García Pérez,25510.0,Right Center Midfield,162,Spain Women's,863,"['12d78055-f338-481c-81ef-46b5a3a72e78', '493920d5-874b-4320-84ac-4efe50f326cb']",22,,,,,,,,,,,,,,,,,,Spain Women's,863,00:43:22.136,Pass,True
,,,,,,,,,,,,,,,3.23599,,,,,,,,,,,,,,75a8e3a8-b9e0-4f9d-8408-f0d294069777,3215,,,"[57.8, 31.3]",22930,88,,,,0.24049187,5bda7166-2935-46c8-953e-f0da175f3795,Right Foot,,,,"[99.8, 41.6]",True,High Pass,,43.244537,,Lucía García Córdoba,25513.0,,,,Through Ball,True,,2,From Throw In,Virginia Torrecilla Reyes,10202.0,Center Defensive Midfield,162,Spain Women's,863,['f4b2db68-b031-41b0-afcf-0a3c289d8f1e'],24,,,,,,,,,,,,,,,,,,Spain Women's,863,00:43:24.571,Pass,
,,,,,,,,,,,,,,,1.3227,,,,,,,,,,,,,,a59bdda2-9e44-461f-a854-e99704649a8e,3224,,,"[61.0, 40.1]",22930,89,,,,-2.7331038,,Right Foot,,,,"[47.6, 34.3]",,Ground Pass,,14.60137,,Kholosa Biyana,25521.0,,,,,,Kick Off,2,From Kick Off,Thembi Kgatlana,5052.0,Left Center Forward,163,South Africa Women's,1216,['b1a1bcb8-fc40-4622-9918-cfec7b75d48c'],52,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:44:52.677,Pass,
,,,,,,,,,,,,,,,1.836,,,,,,,,,,,,,,fe068764-8632-4381-9ccc-e1608e66f1ee,3227,,,"[47.6, 34.3]",22930,89,,,,-1.7192292,,Right Foot,,,,"[44.4, 12.9]",,Ground Pass,,21.63793,,Leandra Smeda,25509.0,,,,,,,2,From Kick Off,Kholosa Biyana,25521.0,Right Center Midfield,163,South Africa Women's,1216,['f22cb7d7-0ce5-4caf-9c58-d5d6bfe83b09'],55,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:44:55.752,Pass,
,,,,,,,,,,,,,,,0.973,,,,,,,,,,,,,,64900abb-1c6e-41b8-85cd-73337d8894a6,3231,,,"[42.5, 17.3]",22930,89,,,,2.98971,,Right Foot,,,,"[32.7, 18.8]",,Ground Pass,,9.914131,,Noko Matlou,25514.0,,,,,,,2,From Kick Off,Leandra Smeda,25509.0,Right Center Forward,163,South Africa Women's,1216,['c7eca622-37f9-4b53-81c8-962921084998'],59,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:44:59.322,Pass,
,,,,,,,,,,,,,,,2.2718,,,,,,,,,,,,,,27c87a5e-c5a4-4efd-8d35-beaedcba9573,3235,,,"[33.4, 18.6]",22930,90,,,,-0.99820673,,Right Foot,,,,"[41.2, 6.5]",,Ground Pass,,14.39618,,Leandra Smeda,25509.0,,,,,,,2,From Kick Off,Noko Matlou,25514.0,Left Center Back,163,South Africa Women's,1216,"['02427d44-862e-436a-a645-1ef41aa974a9', 'fee760a6-e77d-4b60-a875-f2a5a6abeacd']",0,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:45:00.762,Pass,True
,,,,,,,,,,,,,,,0.699231,,,,,,,,,,,,,,85402913-b141-4222-891b-85df9d6bdcb3,3238,,,"[41.2, 6.5]",22930,90,,,,-0.22768933,,Left Foot,,,,"[49.4, 4.6]",,Ground Pass,,8.417244,,Jermaine Seoposenwe,25511.0,,,,,,,2,From Kick Off,Leandra Smeda,25509.0,Right Center Forward,163,South Africa Women's,1216,['1f7a2eda-719d-47b8-acf7-e604991a6c75'],3,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:45:03.074,Pass,
,,,,,,,,,,,,,,,3.478156,,,,,,,,,,,,,,3b28a2e3-7278-4b57-b5bb-5ddb2269be87,3244,,,"[48.6, 16.8]",22930,90,,,,-0.4331141,,Right Foot,,,,"[84.5, 0.2]",,Ground Pass,,39.552116,Out,Refiloe Jane,25516.0,,,,,,Recovery,2,From Kick Off,Kholosa Biyana,25521.0,Right Center Midfield,163,South Africa Women's,1216,['0b86dc7e-5960-4b4d-a583-7ed1c97abccc'],7,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:45:07.356,Pass,
,,,,,,,,,,,,,,,1.17106,,,,,,,,,,,,,,93b2f037-3ecf-4bdd-84c3-8b68d4e3659b,3246,,,"[40.0, 80.0]",22930,90,True,,,-0.81501913,,,,,,"[53.1, 66.1]",,High Pass,,19.100262,Incomplete,Lucía García Córdoba,25513.0,,,,,,Throw-in,2,From Throw In,Marta Corredera Rueda,10200.0,Right Back,164,Spain Women's,863,"['6f17ed0e-615f-43c2-adf7-3a3d7323d2fb', 'fcb12578-a031-49a3-b54e-048bd6b00ebe']",29,,,,,,,,,,,,,,,,,,Spain Women's,863,00:45:29.281,Pass,
,,,,,,,,,,,,,,,2.1634,,,,,,,,,,,,,,ba773e8b-ba89-4bc5-88b9-0bf06170db1d,3251,,,"[64.6, 16.8]",22930,90,,,,0.19739556,,Right Foot,,,,"[91.1, 22.1]",,Low Pass,,27.024803,Incomplete,Refiloe Jane,25516.0,,,,,,,2,From Throw In,Leandra Smeda,25509.0,Right Center Forward,164,Spain Women's,863,"['0f0fbd78-39c5-4d17-94bf-29a8e8f21b2c', 'c4dcc9d0-99db-493c-9de8-935c3802370f', 'd3624c1a-9702-49f2-8843-e6a72ca8d892']",31,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:45:31.543,Pass,True
,,,,,,,,,,,,,,,1.5926,,,,,,,,,,,,,,d3624c1a-9702-49f2-8843-e6a72ca8d892,3253,,,"[29.0, 58.0]",22930,90,,,,-0.04055746,,Right Foot,,,,"[63.5, 56.6]",,High Pass,,34.528393,Incomplete,Nahikari García Pérez,25510.0,,,,,,Recovery,2,From Throw In,Irene Paredes Hernandez,10165.0,Right Center Back,164,Spain Women's,863,"['3724a5cb-13ff-4485-bdb0-410b463324af', 'ba773e8b-ba89-4bc5-88b9-0bf06170db1d', 'def0ce12-ef17-45c3-953e-a94f1bdec458']",33,,,,,,,,,,,,,,,,,,Spain Women's,863,00:45:33.707,Pass,
,,,,,,,,,,,,,,,2.387,,,,,,,,,,,,,,3d0ecf42-afec-4988-906c-93e5f96623dc,3257,,,"[69.3, 23.4]",22930,90,,,,0.41407987,,Right Foot,,,,"[85.0, 30.3]",,High Pass,,17.149343,Incomplete,Refiloe Jane,25516.0,,,,,,Recovery,2,From Throw In,Leandra Smeda,25509.0,Right Center Forward,164,Spain Women's,863,"['23127597-7b20-405d-a23c-cb2782ef5f60', '42e25c39-bd58-4396-a4a9-471c743be55a']",36,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:45:36.637,Pass,
,,,,,,,,,,,,,,,1.7667,,,,,,,,,,,,,,23127597-7b20-405d-a23c-cb2782ef5f60,3260,,,"[35.1, 49.8]",22930,90,,,True,0.38191882,,,,,,"[47.3, 54.7]",,High Pass,,13.1472435,,Aitana Bonmati Conca,15284.0,,,,,,Recovery,2,From Throw In,Irene Paredes Hernandez,10165.0,Right Center Back,164,Spain Women's,863,"['3d0ecf42-afec-4988-906c-93e5f96623dc', '75e5e50f-5b8e-4091-b584-a9cd571df73d', 'b70cc684-8a9d-4581-bf5d-1434e013c933']",39,,,,,,,,,,,,,,,,,,Spain Women's,863,00:45:39.024,Pass,True
,,,,,,,,,,,,,,,1.0326,,,,,,,,,,,,,,1c89d24b-e42e-4775-afee-b9ec7da4c59d,3262,,,"[47.3, 54.7]",22930,90,,,,0.54486394,,Head,,,,"[53.9, 58.7]",,Low Pass,,7.7175126,Incomplete,Jennifer Hermoso Fuentes,10151.0,,,,,,,2,From Throw In,Aitana Bonmati Conca,15284.0,Left Center Midfield,164,Spain Women's,863,"['07d9ea90-1012-46e2-8325-f020f2a154f3', '1a01ac9b-4c67-4e52-a198-d982bbdad2f2']",40,,,,,,,,,,,,,,,,,,Spain Women's,863,00:45:40.791,Pass,
,,,,,,,,,,,,,,,1.5348,,,,,,,,,,,,,,5e90ff65-bd85-4b64-90a9-fde13326b835,3265,,,"[65.7, 21.1]",22930,90,,,,1.6645379,,Head,,,,"[64.6, 32.8]",,Low Pass,,11.7515955,Incomplete,Busisiwe Ndimeni,25512.0,,,,,,,2,From Throw In,Kholosa Biyana,25521.0,Right Center Midfield,164,Spain Women's,863,"['0bf13621-6f0b-4503-bab6-7a9732e0d52f', 'ac985e19-2aca-4a65-b414-251aa589897b']",43,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:45:43.069,Pass,
,,,,,,,,,,,,,,,3.498877,,,,,,,,,,,,,,c7051cb8-c968-480c-a989-934edfc6f004,3270,,,"[62.0, 45.5]",22930,90,,,,-1.3833672,,Right Foot,,,,"[69.7, 4.9]",,Low Pass,,41.323723,,María Francesca Caldentey Oliver,10161.0,,,True,,,,2,From Throw In,Aitana Bonmati Conca,15284.0,Left Center Midfield,164,Spain Women's,863,['b284c709-a18c-4f4f-8a59-d485d446f239'],45,,,,,,,,,,,,,,,,,,Spain Women's,863,00:45:45.470,Pass,
,,,,,,,,,,,,,,,1.489996,,,,,,,,,,,,,,e48dad56-5ebc-44a1-aa2a-0debf08592c2,3278,,,"[91.7, 27.6]",22930,90,,,,-0.19305405,,Right Foot,,,,"[105.0, 25.0]",,Ground Pass,,13.551753,,Nahikari García Pérez,25510.0,,,,,,,2,From Throw In,María Francesca Caldentey Oliver,10161.0,Left Wing,164,Spain Women's,863,['0526336a-2d1c-494a-9fdc-024c0ae76b37'],55,,,,,,,,,,,,,,,,,,Spain Women's,863,00:45:55.491,Pass,
,,,,,,,,,,,,,,,1.5096,,,,,,,,,,,,,,d2ad9fce-5212-406c-bb42-de45b91c8579,3283,,,"[106.3, 32.2]",22930,90,,,,2.7169323,,Right Foot,,,,"[94.8, 37.4]",,Ground Pass,,12.621015,Incomplete,Aitana Bonmati Conca,15284.0,,,,,,,2,From Throw In,Nahikari García Pérez,25510.0,Right Center Midfield,164,Spain Women's,863,"['816f563e-74b2-4de9-a4f3-4ea9c1e5dde1', 'ca5fcb2a-d8c5-4ee6-9419-6ec3807f7158', 'f3116583-10d3-4581-b6b3-bb6d01dfe1e4']",59,,,,,,,,,,,,,,,,,,Spain Women's,863,00:45:59.764,Pass,True
,,,,,,,,,,,,,,,2.478941,,,,,,,,,,,,,,952b1188-0ebf-4c4d-a9b2-1430aebe3dde,3287,,,"[70.1, 28.9]",22930,91,,,,1.5560915,,Right Foot,,,,"[70.5, 56.1]",,Ground Pass,,27.202942,,Marta Corredera Rueda,10200.0,,,,,,Recovery,2,From Throw In,Marta Torrejón Moya,10148.0,Left Back,164,Spain Women's,863,['7d23ea6c-bc0a-40d7-808d-00868890fcf4'],3,,,,,,,,,,,,,,,,,,Spain Women's,863,00:46:03.711,Pass,
,,,,,,,,,,,,,,,1.5464,,,,,,,,,,,,,,e7c1fccf-b13c-4e67-819e-1da5dc250b0c,3290,,,"[72.1, 56.3]",22930,91,,,,-0.47846135,,Right Foot,,,,"[98.9, 42.4]",,High Pass,,30.19023,Incomplete,Nahikari García Pérez,25510.0,,,,,,,2,From Throw In,Marta Corredera Rueda,10200.0,Right Back,164,Spain Women's,863,"['1ff62e76-37eb-40f5-819f-4436ddd359d6', '98508a02-6aba-4d8a-9db2-949c66ca6697']",7,,,,,,,,,,,,,,,,,,Spain Women's,863,00:46:07.483,Pass,
,,,,,,,,,,,,,,,0.8637,,,,,,,,,,,,,,0dbd7200-7f64-423a-b973-47dc1140f903,3296,,,"[75.3, 48.2]",22930,91,,,,0.348771,,Left Foot,,,,"[84.1, 51.4]",,Low Pass,,9.36376,,Jennifer Hermoso Fuentes,10151.0,,,,,,,2,From Throw In,Virginia Torrecilla Reyes,10202.0,Center Defensive Midfield,164,Spain Women's,863,"['391a9504-7ba0-497a-8427-71b8a7e71f36', 'fbd825bb-f773-44a7-b7c8-10811099e3ce']",11,,,,,,,,,,,,,,,,,,Spain Women's,863,00:46:11.709,Pass,True
,,,,,,,,,,,,,,,0.5803,,,,,,,,,,,,,,48023007-1b6b-4d00-8d8a-a4978bbd1d84,3299,,,"[84.1, 51.4]",22930,91,,,,-1.815775,,Left Foot,,,,"[81.9, 42.6]",,Ground Pass,,9.070832,,Irene Paredes Hernandez,10165.0,,,,,,,2,From Throw In,Jennifer Hermoso Fuentes,10151.0,Center Forward,164,Spain Women's,863,['ac3f2429-e7f8-482f-99bf-81ea56987aca'],12,,,,,,,,,,,,,,,,,,Spain Women's,863,00:46:12.613,Pass,
,,,,,,,,,,,,,,,1.0401,,,,,,,,,,,,,,1c7f0022-3e09-4350-91e1-4be16d24db47,3303,,,"[82.8, 42.0]",22930,91,,,,-2.333471,,Right Foot,,,,"[78.5, 37.5]",,Ground Pass,,6.2241464,,Aitana Bonmati Conca,15284.0,,,,,,,2,From Throw In,Irene Paredes Hernandez,10165.0,Right Center Back,164,Spain Women's,863,"['1dc44d60-5ca9-4519-a68d-5f795ef04050', 'd5a9f242-20d1-4ff1-8c26-311fa4766ca3']",13,,,,,,,,,,,,,,,,,,Spain Women's,863,00:46:13.991,Pass,True
,,,,,,,,,,,,,,,3.1037,,,,,,,,,,,,,,f3a314f9-e0d1-43b8-a127-7edbf6f80adb,3306,,,"[76.2, 37.4]",22930,91,,,,-2.007012,,Left Foot,,,,"[70.0, 24.1]",,Ground Pass,,14.674127,,María Pilar León Cebrián,10155.0,,,,,,,2,From Throw In,Aitana Bonmati Conca,15284.0,Left Center Midfield,164,Spain Women's,863,['1d75579b-f5e5-47bd-9df5-cd9c8cf665f8'],15,,,,,,,,,,,,,,,,,,Spain Women's,863,00:46:15.969,Pass,
,,,,,,,,,,,,,,,1.3371,,,,,,,,,,,,,,3a3eb36a-1b80-4712-8518-de08ca85875f,3309,,,"[70.0, 24.1]",22930,91,,,,-0.59656405,,Left Foot,,,,"[83.4, 15.0]",,Ground Pass,,16.19784,,María Francesca Caldentey Oliver,10161.0,,,,,,,2,From Throw In,María Pilar León Cebrián,10155.0,Left Center Back,164,Spain Women's,863,['38e9e844-7cf6-416e-8cea-1c8763034a2a'],19,,,,,,,,,,,,,,,,,,Spain Women's,863,00:46:19.194,Pass,
,,,,,,,,,,,,,,,1.37588,,,,,,,,,,,,,,89d492af-6341-46f7-9555-f1919dca5b90,3313,,,"[82.2, 17.5]",22930,91,,,,1.2911894,,Right Foot,,,,"[85.1, 27.6]",,Ground Pass,,10.508092,,Aitana Bonmati Conca,15284.0,,,,,,,2,From Throw In,María Francesca Caldentey Oliver,10161.0,Left Wing,164,Spain Women's,863,"['8ff11f5f-78f9-4ad8-9470-da5d13d18ea5', 'b7c9c34c-d28d-47c3-b299-f21bfec464a8']",22,,,,,,,,,,,,,,,,,,Spain Women's,863,00:46:22.209,Pass,True
,,,,,,,,,,,,,,,1.053863,,,,,,,,,,,,,,22e16381-567a-49e5-9b04-1bf26a106e1b,3316,,,"[90.4, 30.2]",22930,91,,,,-0.19739556,,Right Foot,,,,"[99.4, 28.4]",,Ground Pass,,9.178235,,Nahikari García Pérez,25510.0,,,,,,,2,From Throw In,Aitana Bonmati Conca,15284.0,Left Center Midfield,164,Spain Women's,863,['05fa77a4-9bcd-4567-b001-e392775299a3'],25,,,,,,,,,,,,,,,,,,Spain Women's,863,00:46:25.380,Pass,
,,,,,,,,,,,,,,,0.989413,,,,,,,,,,,,,,069ddc16-1c79-4b91-9f38-881a9500972c,3320,,,"[98.9, 29.3]",22930,91,,,,1.0516502,,Left Foot,,,,"[103.3, 37.0]",,Ground Pass,,8.868484,,Jennifer Hermoso Fuentes,10151.0,,,,,,,2,From Throw In,Nahikari García Pérez,25510.0,Right Center Midfield,164,Spain Women's,863,"['2503775f-5eee-4988-bf89-16faacd28f93', 'a4e806a3-42e9-4f0e-b10f-10be1279f57b']",27,,,,,,,,,,,,,,,,,,Spain Women's,863,00:46:27.279,Pass,True
,,,,,,,,,,,,,,,0.458453,,,,,,,,,,,,,,5ce7735d-be3d-4fd0-a020-8dde87f8ffac,3324,,,"[103.3, 37.2]",22930,91,,,,0.8996525,6b6acf08-0bbb-4556-bdd4-29cf07f8a27a,Right Foot,,,,"[106.0, 40.6]",,Ground Pass,,4.3416586,,Lucía García Córdoba,25513.0,True,,,,,,2,From Throw In,Jennifer Hermoso Fuentes,10151.0,Center Forward,164,Spain Women's,863,"['5a73da25-c0d9-4ca6-a8a8-99e618b6e2cd', 'e7f7f2fb-5f84-42b6-8caa-4a681a9d4316']",28,,,,,,,,,,,,,,,,,,Spain Women's,863,00:46:28.716,Pass,True
,,,,,,,,,,,,,,,2.6732,,,,,,,,,,,,,,a663cf3f-2c17-4211-a5b9-2418f10755a8,3331,,,"[120.0, 0.1]",22930,92,,,,1.7942729,1d296ddd-742d-4e90-b15a-8fd76bd6b610,Right Foot,,,,"[108.5, 50.7]",,High Pass,,51.890366,,Nahikari García Pérez,25510.0,True,True,True,Straight,,Corner,2,From Corner,María Francesca Caldentey Oliver,10161.0,Left Wing,165,Spain Women's,863,['61804e03-d1f8-4ac8-87c3-8dc44423720b'],15,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:15.963,Pass,
,,,,,,,,,,,,,,,3.2774,,,,,,,,,,,,,,a6f2baa9-3b13-4e8f-a1ef-a5bf571de9f0,3335,,,"[8.9, 42.1]",22930,92,,,,-0.74747264,,Drop Kick,,,,"[51.3, 2.8]",,High Pass,,57.812195,,Thembi Kgatlana,5052.0,,,,,,,2,From Keeper,Andile Dlamini,25515.0,Goalkeeper,166,South Africa Women's,1216,['2bad5cd8-5a5d-4be3-a3c5-260063b2c75a'],22,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:47:22.072,Pass,
,,,,,,,,,,,,,,,0.9085,,,,,,,,,,,,,,68a9f3d8-ad73-4771-940f-74ed1ed725b5,3339,,,"[68.7, 80.0]",22930,92,,,,-0.86217004,,,,,,"[75.3, 72.3]",,Low Pass,,10.141499,,Nahikari García Pérez,25510.0,,,,,,Throw-in,2,From Throw In,Marta Corredera Rueda,10200.0,Right Back,167,Spain Women's,863,['1630a885-d14a-4036-83c0-3f6a2afb4e60'],43,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:43.463,Pass,
,,,,,,,,,,,,,,,1.2934,,,,,,,,,,,,,,6807ec6a-7260-46b4-bec8-5aaa7bdd78bd,3342,,,"[75.6, 72.9]",22930,92,,,,-2.53861,,Left Foot,,,,"[69.5, 68.7]",,Low Pass,,7.406079,,Jennifer Hermoso Fuentes,10151.0,,,,,,,2,From Throw In,Nahikari García Pérez,25510.0,Right Center Midfield,167,Spain Women's,863,"['a3fbfc66-a2d0-42c6-85e0-65834dcc1235', 'be7d29ee-c445-4faf-a481-5fcdfaf4afed']",44,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:44.372,Pass,True
,,,,,,,,,,,,,,,1.086266,,,,,,,,,,,,,,1e27548f-8aff-4cab-847d-5fc8177761da,3345,,,"[71.1, 67.0]",22930,92,,,,-0.85039526,,Left Foot,,,,"[79.0, 58.0]",,Ground Pass,,11.975391,,Nahikari García Pérez,25510.0,,,,,,,2,From Throw In,Jennifer Hermoso Fuentes,10151.0,Center Forward,167,Spain Women's,863,['8a9070d1-67a2-4b19-8975-3d9bee555b82'],47,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:47.641,Pass,
,,,,,,,,,,,,,,,2.3312,,,,,,,,,,,,,,30f4c7c5-802d-4ec7-937a-b60f7836247b,3349,,,"[77.7, 50.7]",22930,92,,,,-1.0621122,,Right Foot,,,,"[95.6, 18.6]",,Ground Pass,,36.7535,,María Francesca Caldentey Oliver,10161.0,,,,,,,2,From Throw In,Nahikari García Pérez,25510.0,Right Center Midfield,167,Spain Women's,863,"['84d1874a-13d8-4ae8-af24-1900661a7547', 'ae3f0d63-3479-4590-b0aa-3117e6ec6c04']",50,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:50.082,Pass,True
,,,,,,,,,,,,,,,1.4353,,,,,,,,,,,,,,f5bfbb92-b368-4c43-af17-4d26bd30108b,3365,,,"[91.2, 35.9]",22930,93,,,,0.4163292,,Right Foot,,,,"[105.9, 42.4]",,High Pass,,16.072958,Incomplete,Aitana Bonmati Conca,15284.0,,,,,,,2,From Throw In,María Francesca Caldentey Oliver,10161.0,Left Wing,167,Spain Women's,863,"['077af919-2e26-4b07-8442-8fdaf5773f73', 'fd2d11bd-8897-4c1b-bdf3-a89b694b958a']",2,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:02.041,Pass,
,,,,,,,,,,,,,,,1.727463,,,,,,,,,,,,,,c4d901eb-ecf6-46d1-8160-885f700c7fed,3378,,,"[87.7, 37.8]",22930,93,,,,-2.4410343,,Right Foot,,,,"[69.2, 22.2]",,Ground Pass,,24.19938,,Marta Torrejón Moya,10148.0,,,,,,,2,From Throw In,Lucía García Córdoba,25513.0,Right Wing,167,Spain Women's,863,['48d586d6-e487-41bf-b08c-04aeb9c28f1b'],13,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:13.387,Pass,
,,,,,,,,,,,,,,,1.270187,,,,,,,,,,,,,,32f32a50-6dc8-4b6f-b771-f4e52a5d65ad,3381,,,"[69.2, 22.2]",22930,93,,,,2.5127964,,Right Foot,,,,"[62.6, 27.0]",,Ground Pass,,8.160882,,María Pilar León Cebrián,10155.0,,,,,,,2,From Throw In,Marta Torrejón Moya,10148.0,Left Back,167,Spain Women's,863,['5c0c1693-8269-4e88-a633-cfdcce0cb287'],17,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:17.929,Pass,
,,,,,,,,,,,,,,,1.07947,,,,,,,,,,,,,,e411de01-f07e-4309-94b6-089b4f173b00,3384,,,"[62.2, 28.9]",22930,93,,,,0.5147841,,Left Foot,,,,"[72.1, 34.5]",,Ground Pass,,11.374093,,Aitana Bonmati Conca,15284.0,,,,,,,2,From Throw In,María Pilar León Cebrián,10155.0,Left Center Back,167,Spain Women's,863,['d1982a9c-0152-40c8-b034-b0211ed2cd2b'],20,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:20.399,Pass,
,,,,,,,,,,,,,,,0.545239,,,,,,,,,,,,,,4609da96-b6b7-4cd0-a20a-be8827a913a1,3388,,,"[71.4, 34.1]",22930,93,,,,1.5550495,,Right Foot,,,,"[71.8, 59.5]",,Ground Pass,,25.403149,,María Francesca Caldentey Oliver,10161.0,,,,,,,2,From Throw In,Aitana Bonmati Conca,15284.0,Left Center Midfield,167,Spain Women's,863,['f5bc6770-7a2d-462d-b9c7-a4bbc234f590'],23,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:23.586,Pass,
