bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,2.514014,,,,,,,,,,,,,,,222da81b-077c-48eb-be7c-686e0ca6cfd3,1856,,"[89.0, 23.0]",18241,49,,,-1.7126933,,,Right Foot,,,"[87.0, 9.0]",,Ground Pass,14.142136,,,Jorge Resurrección Merodio,5199.0,,,,,,2,Regular Play,Adrián López Álvarez,6735.0,Right Center Forward,115,Atlético Madrid,212,['a41cc7a3-48e2-4f92-ab0a-d81707889359'],53,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:53.674,Pass,
,,,,,,,,,,,,,1.2104,,,,,,,,,,,,,,,c1c00e98-65bb-46ff-aea6-29adff76ed46,1859,,"[88.0, 9.0]",18241,49,,,-0.066568166,,,Right Foot,,,"[103.0, 8.0]",,Ground Pass,15.033297,,Incomplete,Filipe Luís Kasmirski,6320.0,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Midfield,115,Atlético Madrid,212,"['3ee7a3eb-4b69-480e-a4a5-457caa90106e', 'caedbb1b-5229-419e-916d-ababa0c39812']",56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:56.626,Pass,
,,,,,,,,,,,,,2.4323,,,,,,,,,,,,,,,05d12c72-197c-4ce6-a1da-12ac08cd0a1c,1871,,"[107.0, 8.0]",18241,50,,,1.6133238,0c27e236-e547-4ab4-8c3c-cc09c817a976,,Right Foot,True,,"[105.0, 55.0]",,Low Pass,47.042534,,,Raúl García Escudero,6391.0,True,True,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Midfield,115,Atlético Madrid,212,['2c74775c-072b-4573-ab7e-3acd0cd2f00b'],2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:02.290,Pass,
,,,,,,,,,,,,,3.104,,,,,,,,,,,,,,,ec6082e3-3121-4330-9451-9b1d0f3c6f9e,1875,,"[6.0, 40.0]",18241,50,,,-0.033320997,,,Left Foot,,,"[66.0, 38.0]",,High Pass,60.033325,,,Karim Benzema,19677.0,,,,,Goal Kick,2,From Goal Kick,Iker Casillas Fernández,11179.0,Goalkeeper,116,Real Madrid,220,['549beb63-c2cc-46e3-81e9-1c0cc0f3ae3e'],21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:21.412,Pass,
,,,,,,,,,,,,,1.359239,,,,,,,,,,,,,,,5c1447e9-0bde-4ccd-91e3-07e3e03ebcaa,1878,,"[66.0, 38.0]",18241,50,,True,1.7454685,,,,,,"[63.0, 55.0]",,High Pass,17.262676,,,Gareth Frank Bale,6399.0,,,,,,2,From Goal Kick,Karim Benzema,19677.0,Center Forward,116,Real Madrid,220,"['1cc3ba6f-2f06-4d70-80fd-cac5de543ff2', 'b815d927-4d3f-4ef1-ad3a-2d1243675d5b']",24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:24.596,Pass,True
,,,,,,,,,,,,,0.702522,,,,,,,,,,,,,,,ad607eac-9ec6-4daa-8e3f-d3b28264108e,1881,,"[64.0, 55.0]",18241,50,,,-1.8925469,,,Left Foot,,,"[62.0, 49.0]",,High Pass,6.3245554,,,Luka Modrić,5463.0,,,,,,2,From Goal Kick,Gareth Frank Bale,6399.0,Right Wing,116,Real Madrid,220,['431f522b-37f7-460a-a927-7457dff18492'],26,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:26.327,Pass,
,,,,,,,,,,,,,0.805582,,,,,,,,,,,,,,,7b80dd55-9e1b-49b4-b4f9-d60a64f56530,1883,,"[62.0, 49.0]",18241,50,,,1.2924967,,,Head,,,"[66.0, 63.0]",,High Pass,14.56022,,,Gareth Frank Bale,6399.0,,,,,,2,From Goal Kick,Luka Modrić,5463.0,Right Center Midfield,116,Real Madrid,220,['956bd9f1-42c7-45e3-bcf9-d9e797eb0a9d'],27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:27.189,Pass,
,,,,,,,,,,,,,1.404853,,,,,,,,,,,,,,,2f4f23a8-c7be-4dad-8e5f-688a41659cd9,1890,,"[63.0, 63.0]",18241,50,,,-3.0890095,,,Left Foot,,,"[44.0, 62.0]",,Ground Pass,19.026299,,,Raphaël Varane,5485.0,,,,,,2,From Goal Kick,Gareth Frank Bale,6399.0,Right Wing,116,Real Madrid,220,['8c013ec0-4a19-435a-8560-c3f5c2efb52b'],29,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:29.385,Pass,
,,,,,,,,,,,,,1.6782,,,,,,,,,,,,,,,46b1cb0f-1836-43aa-a5c8-4e87e7169a38,1894,,"[47.0, 67.0]",18241,50,,,1.0516502,,,Right Foot,,,"[51.0, 74.0]",,Ground Pass,8.062258,,Incomplete,Gareth Frank Bale,6399.0,,,,,,2,From Goal Kick,Raphaël Varane,5485.0,Right Center Back,116,Real Madrid,220,"['6641d15a-1ca7-4068-b9b0-a51b9e96b45f', 'bbcce6f3-d15f-43dc-9014-2ca97543ac12', 'f7ac69a2-5211-420a-b752-c7635262087b']",31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:31.480,Pass,True
,,,,,,,,,,,,,1.962078,,,,,,,,,,,,,,,7efcd2e3-1734-4af7-804a-950e627961ea,1897,,"[52.0, 80.0]",18241,50,True,,-1.8925469,,,,,,"[49.0, 71.0]",,High Pass,9.486833,,,Sami Khedira,5566.0,,,,,Throw-in,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,117,Real Madrid,220,['d0dcaf1c-8c9c-4c4e-8c15-18fedf4a1c2d'],39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:39.724,Pass,
,,,,,,,,,,,,,0.954226,,,,,,,,,,,,,,,914c9d9a-949f-4997-8042-db9a71ebaf81,1899,,"[50.0, 71.0]",18241,50,,,-1.6359215,,,Right Foot,,,"[47.0, 25.0]",,Ground Pass,46.09772,,,Sergio Ramos García,5201.0,,True,,,,2,From Throw In,Sami Khedira,5566.0,Center Defensive Midfield,117,Real Madrid,220,['eacf45c6-b674-4b52-9d0e-156a26d34d35'],41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:41.720,Pass,
,,,,,,,,,,,,,1.993899,,,,,,,,,,,,,,,95c02da0-c2d4-4cd4-9372-983fbc571bda,1902,,"[50.0, 25.0]",18241,50,,,-0.76101273,,,Right Foot,,,"[71.0, 5.0]",,Ground Pass,29.0,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Left Center Back,117,Real Madrid,220,['e1cb585f-3908-446e-9544-6b0bff8793ff'],44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:44.028,Pass,
,,,,,,,,,,,,,0.9541,,,,,,,,,,,,,,,5701caff-1a1c-477a-8eb7-3e5f7efb801e,1905,,"[76.0, 6.0]",18241,50,,,0.6202495,,,Left Foot,,,"[90.0, 16.0]",,Ground Pass,17.20465,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,117,Real Madrid,220,['b781a065-5df0-47c1-a254-fe56b4dfcb40'],47,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:47.416,Pass,
,,,,,,,,,,,,,1.226752,,,,,,,,,,,,,,,8e187235-d6a0-4b17-a545-4df720e9f544,1908,,"[91.0, 16.0]",18241,50,,,-2.896614,,,Right Foot,,,"[79.0, 13.0]",,Ground Pass,12.369317,,,Ángel Fabián Di María Hernández,2995.0,,,,,,2,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,117,Real Madrid,220,['ccc36460-fab0-4d6d-be5e-697c990f333e'],48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:48.410,Pass,
,,,,,,,,,,,,,1.907171,,,,,,,,,,,,,,,a3742ffb-4528-417e-85ef-ea455cbfe994,1911,,"[79.0, 13.0]",18241,50,,,1.4464413,,,Left Foot,,,"[81.0, 29.0]",,Ground Pass,16.124516,,,Luka Modrić,5463.0,,,,,,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,117,Real Madrid,220,['9ff061e1-f3f0-42ad-80fa-16911c119afe'],50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:50.895,Pass,
,,,,,,,,,,,,,2.628857,,,,,,,,,,,,,,,78707514-d626-4ece-9e27-934d03118d2e,1914,,"[81.0, 31.0]",18241,50,,,0.87605804,,,Right Foot,,,"[111.0, 67.0]",,High Pass,46.8615,,,Daniel Carvajal Ramos,5721.0,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,117,Real Madrid,220,['d489cca7-06e4-4ec1-b71f-ba4a2d3ea5ae'],53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:53.820,Pass,
,,,,,,,,,,,,,1.227314,,,,,,,,,,,,,,,57874f57-7db6-4bd7-bc2b-b5a791c37396,1918,,"[94.0, 66.0]",18241,51,,,-1.8568478,,,Left Foot,,,"[89.0, 49.0]",,Ground Pass,17.720045,,,Sami Khedira,5566.0,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,117,Real Madrid,220,['5eb171a8-2901-4668-8b30-b598d633657d'],1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:01.979,Pass,
,,,,,,,,,,,,,3.062619,,,,,,,,,,,,,,,e047aefa-ebbf-40fd-b4f6-01d6f8299578,1921,,"[89.0, 49.0]",18241,51,,,0.11065722,,,Right Foot,,,"[116.0, 52.0]",,Ground Pass,27.166155,,Incomplete,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,From Throw In,Sami Khedira,5566.0,Center Defensive Midfield,117,Real Madrid,220,"['3257f759-5069-420c-a5ec-06047077e9fb', '3f7319d9-5e19-47f2-834f-d3b6b97db29b']",3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:03.247,Pass,
,,,,,,,,,,,,,6.795329,,,,,,,,,,,,,,,5bfb23d6-e3e7-4ca4-9b11-de1013bf2d41,1925,,"[17.0, 32.0]",18241,51,,,-0.3655182,,,Left Foot,,,"[98.0, 1.0]",,High Pass,86.72946,,Out,,,,,,,,2,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,118,Atlético Madrid,212,,20,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:20.381,Pass,
,,,,,,,,,,,,,1.5182,,,,,,,,,,,,,,,3d757c91-ce5e-4227-ba8c-4711b2c10301,1926,,"[29.0, 80.0]",18241,51,,,-0.15865526,,,,,,"[54.0, 76.0]",,High Pass,25.317978,,Incomplete,,,,,,,Throw-in,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,119,Real Madrid,220,['d9ee1c39-2958-468f-bb15-adb974741c46'],33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:33.058,Pass,
,,,,,,,,,,,,,1.956409,,,,,,,,,,,,,,,d9ee1c39-2958-468f-bb15-adb974741c46,1927,,"[67.0, 5.0]",18241,51,,,1.4141945,,,Head,,,"[70.0, 24.0]",,Low Pass,19.235384,,,Adrián López Álvarez,6735.0,,,,,Recovery,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,120,Atlético Madrid,212,"['3d757c91-ce5e-4227-ba8c-4711b2c10301', 'fc8a55cd-f560-444b-abb2-dcd884f42e82']",34,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:34.576,Pass,
,,,,,,,,,,,,,0.6162,,,,,,,,,,,,,,,4c6ecd47-3611-4f5f-9105-3a909ec9d489,1930,,"[69.0, 24.0]",18241,51,,,-1.5707964,,,Left Foot,,,"[69.0, 18.0]",,Ground Pass,6.0,,,Tiago Cardoso Mendes,20669.0,,,,,,2,Regular Play,Adrián López Álvarez,6735.0,Right Center Forward,120,Atlético Madrid,212,['25ec0b3e-385f-4969-8ec1-6b25decf3d3f'],36,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:36.784,Pass,
,,,,,,,,,,,,,1.4025,,,,,,,,,,,,,,,d048492d-b4cf-47a6-9690-49226ea2723d,1932,,"[71.0, 18.0]",18241,51,,,0.7853982,,,Left Foot,,,"[84.0, 31.0]",,Ground Pass,18.384777,,Incomplete,Raúl García Escudero,6391.0,,,,,,2,Regular Play,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,120,Atlético Madrid,212,"['077aa3a0-158b-464a-aadd-485d485ee1ae', '61b7fc84-29fc-46ee-b7a7-4bdd3588538a']",37,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:37.400,Pass,
,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,61b7fc84-29fc-46ee-b7a7-4bdd3588538a,1934,,"[37.0, 50.0]",18241,51,,,-0.5880026,,,Right Foot,,,"[40.0, 48.0]",,Low Pass,3.6055512,,Incomplete,,,,,,,Recovery,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,120,Atlético Madrid,212,"['d048492d-b4cf-47a6-9690-49226ea2723d', 'fb874bdf-c2a5-47e6-b0fd-152a6225a9ef']",38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:38.802,Pass,
,,,,,,,,,,,,,2.802202,,,,,,,,,,,,,,,87e731de-8494-4729-91e8-52e44ece3123,1936,,"[26.0, 36.0]",18241,51,,,-0.9034902,,,Left Foot,,,"[52.0, 3.0]",,Ground Pass,42.0119,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,Recovery,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,121,Real Madrid,220,['cba38ed5-b10e-485c-b535-b9b860479d63'],41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:41.852,Pass,
,,,,,,,,,,,,,0.3423,,,,,,,,,,,,,,,ae1d7f90-6076-438f-87be-5b5ade164180,1940,,"[52.0, 6.0]",18241,51,,,-0.38050637,,,Right Foot,,,"[57.0, 4.0]",,High Pass,5.3851647,,Incomplete,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,121,Real Madrid,220,"['3e6dfb98-7501-4851-9c9e-8a8b0376cd4e', 'd12f1c98-822e-43e8-8e4d-6716b51ee949']",45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:45.366,Pass,True
,,,,,,,,,,,,,0.824982,,,,,,,,,,,,,,,075a1944-84c8-4bd8-9405-cbf601d2f643,1942,,"[69.0, 1.0]",18241,51,True,,0.8519663,,,,,,"[76.0, 9.0]",,High Pass,10.630146,,,Ángel Fabián Di María Hernández,2995.0,,,,,Throw-in,2,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,122,Real Madrid,220,['ce9d9197-b875-4482-99c8-f78cce60809b'],48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:48.458,Pass,
,,,,,,,,,,,,,1.1338,,,,,,,,,,,,,,,9a330a10-793f-40d3-8ef1-85afdfa0b68b,1954,,"[120.0, 1.0]",18241,54,,,1.8224863,,,Left Foot,,,"[111.0, 36.0]",,High Pass,36.138622,,Incomplete,,,,,,,Corner,2,From Corner,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,124,Real Madrid,220,['5b26a519-f9ae-497f-94ba-fda3571f2296'],1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:01.578,Pass,
,,,,,,,,,,,,,2.01,,,,,,,,,,,,,,,02fa4cc0-a8d5-4429-820d-7607d95750b8,1963,,"[120.0, 1.0]",18241,54,,,1.8580778,c2b55c9b-ef26-4e80-9726-4f085bd43390,,Left Foot,,,"[107.0, 45.0]",,High Pass,45.88028,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,True,True,,,Corner,2,From Corner,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,125,Real Madrid,220,['b93599b0-1265-4419-9fe7-390a14cfbe1f'],16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:16.924,Pass,
,,,,,,,,,,,,,2.3684,,,,,,,,,,,,,,,0bafc290-b50d-4706-a9ad-439b3f3caa23,1968,,"[7.0, 41.0]",18241,54,,,0.26396373,,,Right Foot,,,"[81.0, 61.0]",,High Pass,76.655075,,Incomplete,,,,,,,Goal Kick,2,From Goal Kick,Thibaut Courtois,3509.0,Goalkeeper,126,Atlético Madrid,212,['6aee0ff0-b2b6-4c14-9502-1e258f08724d'],47,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:47.261,Pass,
,,,,,,,,,,,,,2.15174,,,,,,,,,,,,,,,6aee0ff0-b2b6-4c14-9502-1e258f08724d,1970,,"[40.0, 20.0]",18241,54,,True,1.5707964,,,,,,"[40.0, 27.0]",,High Pass,7.0,,,Sami Khedira,5566.0,,,,,Recovery,2,From Goal Kick,Sergio Ramos García,5201.0,Left Center Back,126,Atlético Madrid,212,"['0bafc290-b50d-4706-a9ad-439b3f3caa23', '92bf83d9-99e6-4b35-a490-39b474682ba8', 'c4fcf272-c5b9-4eb3-bfdb-23095009045c']",49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:49.629,Pass,True
,,,,,,,,,,,,,2.866416,,,,,,,,,,,,,,,29c0e3df-8e0a-47c8-a753-4247cdad67d0,1974,,"[40.0, 29.0]",18241,54,,,1.1341692,,,Right Foot,,,"[54.0, 59.0]",,Ground Pass,33.105892,,Incomplete,,,,,,,,2,From Goal Kick,Sami Khedira,5566.0,Center Defensive Midfield,126,Atlético Madrid,212,"['6981669b-ccd6-4633-84f7-c19789a2bbd4', '754208be-08a2-4073-af3c-0461b3c5e032']",51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:51.861,Pass,True
,,,,,,,,,,,,,1.428311,,,,,,,,,,,,,,,e00b50d1-2e13-427e-82df-92f33f14c5a1,1977,,"[67.0, 20.0]",18241,54,,,-0.39060703,,,Left Foot,,,"[84.0, 13.0]",,Ground Pass,18.384777,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Goal Kick,Filipe Luís Kasmirski,6320.0,Left Back,126,Atlético Madrid,212,['1ff71d4e-8075-45cb-9964-93ae5f6170c9'],55,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:55.432,Pass,
,,,,,,,,,,,,,0.5843,,,,,,,,,,,,,,,336c8efe-965c-4339-835b-f394d3e38ef5,1981,,"[83.0, 9.0]",18241,54,,,3.1415927,,,Right Foot,,,"[72.0, 9.0]",,Ground Pass,11.0,,,Filipe Luís Kasmirski,6320.0,,,,,,2,From Goal Kick,Jorge Resurrección Merodio,5199.0,Left Midfield,126,Atlético Madrid,212,['d3b5e69f-78db-4a46-81d2-6e31aa862ddb'],57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:57.548,Pass,
,,,,,,,,,,,,,0.3615,,,,,,,,,,,,,,,b05c606f-9fa4-47d7-aaa6-fe9867c011d0,1983,,"[72.0, 9.0]",18241,54,,,0.0,,,Left Foot,,,"[79.0, 9.0]",,Low Pass,7.0,,Incomplete,,,,,,,,2,From Goal Kick,Filipe Luís Kasmirski,6320.0,Left Back,126,Atlético Madrid,212,['b6af7960-4e18-4116-890b-2e782849abdf'],58,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:58.133,Pass,
,,,,,,,,,,,,,2.127805,,,,,,,,,,,,,,,3a50f3e5-6950-4a6b-9cd2-fdb1f325654e,1985,,"[79.0, 18.0]",18241,54,,,2.1224513,,,Left Foot,,,"[71.0, 31.0]",,Ground Pass,15.264338,,,Gabriel Fernández Arenas,6384.0,,,,,Recovery,2,From Goal Kick,Filipe Luís Kasmirski,6320.0,Left Back,126,Atlético Madrid,212,['4ec39ca0-f2e4-4c9e-9f3a-a47418b26a71'],59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:59.765,Pass,
,,,,,,,,,,,,,0.876,,,,,,,,,,,,,,,db103ee0-3910-48e8-a390-928d8c826754,1989,,"[75.0, 18.0]",18241,55,,,0.0,,,Right Foot,,,"[90.0, 18.0]",,Ground Pass,15.0,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,126,Atlético Madrid,212,['4def3017-1e13-4512-96bc-ca313a4f231d'],4,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:04.504,Pass,
,,,,,,,,,,,,,0.7202,,,,,,,,,,,,,,,2186131c-2e63-4b91-b8ee-398bcc191d96,1992,,"[90.0, 18.0]",18241,55,,,2.6779451,,,Right Foot,,,"[82.0, 22.0]",,Ground Pass,8.944272,,Incomplete,,,,,,,,2,From Goal Kick,Jorge Resurrección Merodio,5199.0,Left Midfield,126,Atlético Madrid,212,['80703ebe-1c6b-4100-afba-a74308727cf6'],5,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:05.391,Pass,
,,,,,,,,,,,,,1.556233,,,,,,,,,,,,,,,1b065dfe-8995-4a2f-8d55-556155a372f5,1996,,"[88.0, 13.0]",18241,55,,,-1.012197,,,Left Foot,,,"[93.0, 5.0]",,Ground Pass,9.433981,,,Adrián López Álvarez,6735.0,,,,,,2,From Goal Kick,Filipe Luís Kasmirski,6320.0,Left Back,126,Atlético Madrid,212,['3a2b80ce-cf60-4ee8-8df9-91544186590a'],7,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:07.904,Pass,
,,,,,,,,,,,,,1.289131,,,,,,,,,,,,,,,c6c6bc96-0185-4e65-ab83-07f40a4c1594,2000,,"[94.0, 6.0]",18241,55,,,2.8706458,,,Right Foot,,,"[76.0, 11.0]",,Ground Pass,18.681541,,,Gabriel Fernández Arenas,6384.0,,,,,,2,From Goal Kick,Adrián López Álvarez,6735.0,Right Center Forward,126,Atlético Madrid,212,['e1686df7-1fb6-44ae-b7be-6d9ff9b90d97'],13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:13.379,Pass,
,,,,,,,,,,,,,1.005434,,,,,,,,,,,,,,,f33061c7-f41a-4acd-bbd2-c0ddac609dbe,2003,,"[74.0, 11.0]",18241,55,,,-0.87605804,,,Right Foot,,,"[79.0, 5.0]",,Ground Pass,7.81025,,,Filipe Luís Kasmirski,6320.0,,,,,,2,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,126,Atlético Madrid,212,['861871ff-2b3e-4bc7-843a-683fe1f86089'],15,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:15.281,Pass,
,,,,,,,,,,,,,0.5964,,,,,,,,,,,,,,,c9342165-bd78-41f3-92af-b190fcade856,2006,,"[85.0, 6.0]",18241,55,,,1.5707964,,,Left Foot,,,"[85.0, 15.0]",,Ground Pass,9.0,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Goal Kick,Filipe Luís Kasmirski,6320.0,Left Back,126,Atlético Madrid,212,['b8c34f51-d5f9-4e68-ad0a-1b16f4868182'],17,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:17.699,Pass,
,,,,,,,,,,,,,1.459981,,,,,,,,,,,,,,,43046cdf-c633-4fcc-a166-c3a8907e4a0a,2008,,"[85.0, 15.0]",18241,55,,,-1.0636978,,,Right Foot,,,"[90.0, 6.0]",,Ground Pass,10.29563,,,Adrián López Álvarez,6735.0,,,,,,2,From Goal Kick,Jorge Resurrección Merodio,5199.0,Left Midfield,126,Atlético Madrid,212,['c0461bcc-697b-41b9-8bf9-9ea5a12d99d5'],18,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:18.295,Pass,
,,,,,,,,,,,,,0.1655,,,,,,,,,,,,,,,f6a4f753-fd32-4143-92b9-6fd703756973,2015,,"[118.0, 26.0]",18241,55,,,1.5707964,,,Left Foot,,,"[118.0, 29.0]",,Ground Pass,3.0,,Incomplete,,,,,,,,2,From Goal Kick,Adrián López Álvarez,6735.0,Right Center Forward,126,Atlético Madrid,212,['5d7f934d-e187-4dc8-955a-0d533fbd61fb'],25,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:25.713,Pass,
,,,,,,,,,,,,,1.1555,,,,,,,,,,,,,,,61ad9752-d756-4e72-aafb-4c572b8f058a,2017,,"[120.0, 1.0]",18241,55,,,1.6041173,,,Right Foot,,,"[119.0, 31.0]",,High Pass,30.016663,,Incomplete,,,,,,,Corner,2,From Corner,Jorge Resurrección Merodio,5199.0,Left Midfield,127,Atlético Madrid,212,['a8b69eaf-819f-4982-a628-0bffeb40601f'],52,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:52.722,Pass,
,,,,,,,,,,,,,1.437935,,,,,,,,,,,,,,,8d3f4563-ea6c-4735-bf87-0e4af5b89d00,2021,,"[103.0, 12.0]",18241,55,,,-0.7086263,,,Right Foot,,,"[110.0, 6.0]",,Ground Pass,9.219544,,,Jorge Resurrección Merodio,5199.0,,,,,,2,From Corner,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,127,Atlético Madrid,212,['9d86476e-6a1b-4b0a-b9b5-5918d2d348c6'],59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:59.559,Pass,
,,,,,,,,,,,,,1.5832,,,,,,,,,,,,,,,6c3e7b95-73de-44cb-bd6b-9ca0e83d488b,2024,,"[109.0, 6.0]",18241,56,,,1.5451609,,,Right Foot,True,,"[110.0, 45.0]",,High Pass,39.012817,,,Diego Roberto Godín Leal,5249.0,,,,,,2,From Corner,Jorge Resurrección Merodio,5199.0,Left Midfield,127,Atlético Madrid,212,['c0e7bbc2-73c1-4a09-a09f-8842aa6d86cf'],2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:02.153,Pass,
,,,,,,,,,,,,,1.468,,,,,,,,,,,,,,,dedf3120-1215-4f1b-86e4-886cb170f278,2027,,"[110.0, 45.0]",18241,56,,True,-1.5707964,ee01e3d7-51f7-4866-a935-04b024f9d7e4,,,,,"[110.0, 29.0]",,Low Pass,16.0,,,Adrián López Álvarez,6735.0,True,,,,,2,From Corner,Diego Roberto Godín Leal,5249.0,Left Center Back,127,Atlético Madrid,212,"['38851d00-6b7d-4cbc-8320-35fe9b90dbe9', 'e9c7f2a4-6c4e-41e5-b0e4-10ef728dc4b3']",3,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:03.736,Pass,True
,,,,,,,,,,,,,1.3991,,,,,,,,,,,,,,,d44d43e3-f7c0-45f2-8dda-8e874baf719d,2032,,"[120.0, 80.0]",18241,56,,,-1.7051178,,,Right Foot,,,"[115.0, 43.0]",,High Pass,37.336308,,Incomplete,,,,,,,Corner,2,From Corner,Jorge Resurrección Merodio,5199.0,Left Midfield,128,Atlético Madrid,212,['79e481f0-e2b5-4fb4-8684-1c81628f8c4d'],38,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:38.193,Pass,
