50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.975912,,,,,,,,,,,,4f74c3ba-87ef-4ac2-995c-f5b60ec4ed2b,16,,"[28.4, 28.3]",3900566,0,,,,,-0.100668654,,Right Foot,,,"[87.8, 22.3]",,High Pass,,59.702263,Incomplete,,"David N""Gog",401453.0,,,,,,1,From Kick Off,Mohamed Fofana,401455.0,Left Center Back,2,Stade de Reims,156,"['19001627-1d3d-4d23-a8ad-aad6a1cf2452', '40e10051-3a72-43ab-b787-2869df1cd2a7']",10,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:10.360,Pass,
,,,,,,,,,,,,,,,,,1.292155,,,,,,,,,,,,40e10051-3a72-43ab-b787-2869df1cd2a7,19,,"[32.3, 57.8]",3900566,0,,,,True,0.8782977,,,,,"[39.6, 66.6]",,High Pass,,11.4337225,Incomplete,,,,,,,,Recovery,1,From Kick Off,Sébastien Squillaci,26481.0,Right Center Back,2,Stade de Reims,156,"['4f74c3ba-87ef-4ac2-995c-f5b60ec4ed2b', '7b097b4b-e30f-4be1-8671-450566f1ce82', 'bd3e5a91-9b04-41c9-a9f2-60b28cbf2488']",13,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:13.336,Pass,True
,,,,,,,,,,,,,,,,,1.604338,,,,,,,,,,,,2c1791ff-cea2-4f69-a4ab-8e645f4a1184,25,,"[80.0, 14.1]",3900566,0,,,,,0.73442197,,Right Foot,,,"[110.9, 42.0]",,High Pass,,41.631958,Pass Offside,,"David N""Gog",401453.0,,,,,Free Kick,1,From Free Kick,Nicolas de Roussel de Préville,4383.0,Right Midfield,3,Stade de Reims,156,['3ac477b8-57af-444f-b600-a71036d7a9b4'],43,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:43.861,Pass,
,,,,,,,,,,,,,,,,,2.944608,,,,,,,,,,,,c9f315f6-2bb1-4669-9a63-f4f6f15418eb,27,,"[10.3, 36.2]",3900566,1,,,,,-0.39373717,,Right Foot,,,"[77.7, 8.2]",,High Pass,,72.98466,Incomplete,,Floyd Ayité,15689.0,,,,,Free Kick,1,From Free Kick,Jean-Louis Leca,7282.0,Goalkeeper,4,Bastia,2736,"['8838fcd0-d688-405f-959f-20af6e053d06', '91e7daee-1b12-4118-8ae8-4e937d3c0683']",12,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:12.736,Pass,
,,,,,,,,,,,,,,,,,1.453,,,,,,,,,,,,d4d274f6-c76b-45fa-abc1-61aa37c29590,31,,"[66.2, 0.1]",3900566,1,,,,,1.6007873,,,,,"[65.6, 20.1]",,Low Pass,,20.008999,,,Axel Ngando,29875.0,,,,,Throw-in,1,From Throw In,Julian Palmieri,4508.0,Left Back,5,Bastia,2736,['601f41c2-b3ee-49ad-b589-3264a01535c6'],25,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:25.041,Pass,
,,,,,,,,,,,,,,,,,2.4783,,,,,,,,,,,,77276f8c-5c76-49ea-84e4-69d3054fbe9c,35,,"[67.2, 25.3]",3900566,1,,,,,2.0022306,,Left Foot,,,"[49.2, 64.4]",,High Pass,,43.04428,,,Gilles Cioni,40517.0,,,,,,1,From Throw In,Axel Ngando,29875.0,Right Center Midfield,5,Bastia,2736,"['2555eb18-f194-46ab-982e-ea56f276907e', 'd593c40c-9074-4203-8beb-0fa90a8f9a95']",27,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:27.465,Pass,True
,,,,,,,,,,,,,,,,,0.9974,,,,,,,,,,,,c415dc1e-679c-4b2f-b07c-92ab1d79a03e,38,,"[51.4, 66.6]",3900566,1,,,,,-1.5707964,,Right Foot,,,"[51.4, 51.5]",,Ground Pass,,15.1,,,Yannick Cahuzac,4350.0,,,,,,1,From Throw In,Gilles Cioni,40517.0,Right Back,5,Bastia,2736,['b0f5f717-3c8b-4d6c-a037-5ce80ec44e4d'],33,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:33.034,Pass,
,,,,,,,,,,,,,,,,,2.640797,,,,,,,,,,,,96c0c6f3-16fe-40ff-aeb4-5ed80f2e7713,41,,"[52.4, 51.5]",3900566,1,,,,,-1.7398266,,Right Foot,,,"[46.7, 18.1]",,Ground Pass,,33.882885,,,François Modesto,401194.0,,,,,,1,From Throw In,Yannick Cahuzac,4350.0,Center Defensive Midfield,5,Bastia,2736,['7eedfca4-af1e-4f03-9f9e-79f8c4018836'],36,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:36.056,Pass,
,,,,,,,,,,,,,,,,,2.818504,,,,,,,,,,,,7ee8439b-eaaa-453a-8429-47bb43316c0d,44,,"[44.0, 15.9]",3900566,1,,,,,0.07747021,,Right Foot,,,"[87.8, 19.3]",,High Pass,,43.931767,Incomplete,,Florian Raspentino,16271.0,,,,,,1,From Throw In,François Modesto,401194.0,Left Center Back,5,Bastia,2736,"['0506c89a-c95d-4f14-9d06-c2f1fffaa95c', '30533505-75a7-4b6f-8562-90eca81a657c', 'c454a1d6-051c-431d-b077-3115d0a0467a']",38,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:38.697,Pass,True
,,,,,,,,,,,,,,,,,2.304392,,,,,,,,,,,,a6b31fe7-1fea-408b-8d65-04a15659236e,47,,"[39.4, 65.3]",3900566,1,,,,True,-1.3079836,,,,,"[44.7, 45.6]",,Low Pass,,20.40049,Incomplete,,Jaba Kankava,46801.0,,,,,Recovery,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Midfield,5,Bastia,2736,"['06a0ebfb-64df-48f2-9fe5-0eab922102e6', '26afe3d6-eff1-4a5a-88cf-f91caa92a2f7', 'b352af64-6429-42a9-a0ed-5eb55b59159e']",44,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:44.875,Pass,True
,,,,,,,,,,,,,,,,,1.045899,,,,,,,,,,,,26afe3d6-eff1-4a5a-88cf-f91caa92a2f7,50,,"[75.4, 34.5]",3900566,1,,,,,1.0892478,,Left Foot,,,"[83.5, 50.0]",,Ground Pass,,17.488853,,,Gaël Danic,7349.0,,,,,Recovery,1,From Throw In,Axel Ngando,29875.0,Right Center Midfield,5,Bastia,2736,"['18644313-1873-4b21-af65-c6c2f6eb4f03', 'a6b31fe7-1fea-408b-8d65-04a15659236e']",47,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:47.180,Pass,
,,,,,,,,,,,,,,,,,5.245559,,,,,,,,,,,,137c8e75-0c42-4392-a9eb-604650410365,53,,"[82.0, 46.0]",3900566,1,,,,,-0.88650155,,Left Foot,,,"[113.0, 8.0]",,High Pass,,49.0408,Incomplete,,Floyd Ayité,15689.0,,,,,,1,From Throw In,Gaël Danic,7349.0,Right Wing,5,Bastia,2736,"['25e77308-6084-49b7-9524-fc5dbf153228', '4a76544e-48dc-4586-97c2-e4bc7b87489b', 'a7879509-80fb-4c32-ad1e-870b623c838b']",48,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:48.226,Pass,True
,,,,,,,,,,,,,,,,,1.161931,,,,,,,,,,,,3daebe1f-fd8a-4fb4-9b50-7fe522ebf624,61,,"[14.2, 69.0]",3900566,1,,,,,0.962107,,Right Foot,,,"[18.8, 75.6]",,Ground Pass,,8.044874,,,Nicolas de Roussel de Préville,4383.0,,,,,Recovery,1,From Throw In,Hamari Traoré,3248.0,Right Back,5,Bastia,2736,"['08c206ea-e223-4639-9d00-20c4a9259d09', 'ed0971c4-ce26-43eb-818b-302b88960d7a']",56,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:56.883,Pass,True
,,,,,,,,,,,,,,,,,0.20186,,,,,,,,,,,,1620ff88-9592-4485-b37a-58cd82de1c96,69,,"[114.4, 3.0]",3900566,2,,,,,1.484058,,Left Foot,,,"[114.6, 5.3]",,Low Pass,,2.3086793,Incomplete,,,,,,,,,1,From Throw In,Julian Palmieri,4508.0,Left Back,5,Bastia,2736,"['1041d24f-de6e-4b62-860c-aeaa1badc65d', '29ff8eca-ec76-4cff-b4a0-518b011ab488']",2,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:02.718,Pass,True
,,,,,,,,,,,,,,,,,2.02462,,,,,,,,,,,,765b78dd-bee0-40da-be4d-c6c025cba631,71,,"[113.3, 0.1]",3900566,2,,,,,1.5382874,,,,,"[114.1, 24.7]",,High Pass,,24.613005,Incomplete,,Floyd Ayité,15689.0,,,,,Throw-in,1,From Throw In,Julian Palmieri,4508.0,Left Back,6,Bastia,2736,"['da2acebb-f755-447c-a7a1-35048212caf0', 'f0378500-31e8-4c5f-93f9-fa1565a81410']",17,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:17.444,Pass,
,,,,,,,,,,,,,,,,,1.2194,,,,,,,,,,,,ea7cb3d1-e23f-40ad-aa9b-8c4aaf68da45,76,,"[106.1, 0.1]",3900566,2,,,,,1.8595258,,,,,"[103.1, 10.2]",,Low Pass,,10.536128,,,Axel Ngando,29875.0,,,,,Throw-in,1,From Throw In,Julian Palmieri,4508.0,Left Back,7,Bastia,2736,['954c1a72-07fa-4039-b3f7-8b309b5bcd72'],31,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:31.105,Pass,
,,,,,,,,,,,,,,,,,0.863799,,,,,,,,,,,,d5ca4ccb-9559-4e5a-80f6-b8d32b49f7d1,79,,"[102.5, 10.2]",3900566,2,,,,,-1.5152978,,Left Foot,,,"[102.9, 3.0]",,Ground Pass,,7.2111025,,,Julian Palmieri,4508.0,,,,,,1,From Throw In,Axel Ngando,29875.0,Right Center Midfield,7,Bastia,2736,"['21280510-1e98-469a-bcee-68ab3e113732', 'd4935de9-9492-4591-af1c-461d82b712ce']",32,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:32.324,Pass,True
,,,,,,,,,,,,,,,,,1.3785,,,,,,,,,,,,99e86dd5-a5ea-42ed-afc1-420bf6c2f76c,82,,"[105.1, 3.0]",3900566,2,,,,,0.19739556,,Left Foot,,,"[113.6, 4.7]",,Ground Pass,,8.668333,,,Axel Ngando,29875.0,,,,,,1,From Throw In,Julian Palmieri,4508.0,Left Back,7,Bastia,2736,['008151bb-2889-4189-bb10-a511ff5e6e86'],33,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:33.731,Pass,
,,,,,,,,,,,,,,,,,3.828919,,,,,,,,,,,,03427631-39b6-446c-830f-c44af5123c15,86,,"[6.0, 44.0]",3900566,2,,,,,0.4199736,,Right Foot,,,"[69.6, 72.4]",,High Pass,,69.652855,,,"David N""Gog",401453.0,,,,,Goal Kick,1,From Goal Kick,Johny Placide,3980.0,Goalkeeper,8,Stade de Reims,156,['1e62eb47-c9d3-484b-9b13-60e7e8f7a646'],57,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:57.432,Pass,
,,,,,,,,,,,,,,,,,2.192268,,,,,,,,,,,,333123c8-93fe-43e4-966d-2dd50356c139,89,,"[69.6, 72.4]",3900566,3,,,,True,-2.3880308,,,,,"[61.5, 64.8]",,High Pass,,11.107204,,,Antoine Devaux,7815.0,,,,,,1,From Goal Kick,"David N""Gog",401453.0,Left Center Forward,8,Stade de Reims,156,"['024608af-c15e-4fdf-8c90-5cd89153ca54', '8eb85efa-ce3d-4ad3-b044-e5ea7e2460d1']",1,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:01.261,Pass,True
,,,,,,,,,,,,,,,,,0.583601,,,,,,,,,,,,b7195de2-fbeb-4b30-9b6a-c181dd2d26f4,91,,"[61.5, 64.8]",3900566,3,,,,True,0.48405293,,,,,"[71.2, 69.9]",,Low Pass,,10.959015,Incomplete,,"David N""Gog",401453.0,,,,,,1,From Goal Kick,Antoine Devaux,7815.0,Right Center Midfield,8,Stade de Reims,156,"['5eed4233-02af-4c48-8172-d70e1ef03050', '646f15fa-c997-40e9-9dd7-b3389c61860f', 'd0b368a5-2266-42c5-80c5-b61cd91aa487']",3,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:03.453,Pass,True
,,,,,,,,,,,,,,,,,1.650699,,,,,,,,,,,,5fbcb732-b567-4c84-b63e-b836fa26606b,96,,"[73.1, 21.9]",3900566,3,,,,,-2.0005586,,Right Foot,,,"[66.5, 7.5]",,Ground Pass,,15.840454,,,Floyd Ayité,15689.0,,,,,Recovery,1,From Goal Kick,Florian Raspentino,16271.0,Center Forward,8,Stade de Reims,156,['374f86c0-0cb0-4ad6-8f32-2dfa9c0b7e22'],5,,,,,,,,,,,,,,,,,,Bastia,2736,00:03:05.690,Pass,
,,,,,,,,,,,,,,,,,1.2683,,,,,,,,,,,,4e7da3c5-2228-4522-bd7a-1dbcc6fd5501,99,,"[67.2, 7.7]",3900566,3,,,True,,-1.6287025,,Left Foot,,,"[66.8, 0.8]",,Ground Pass,,6.9115844,Injury Clearance,,,,,,,,,1,From Goal Kick,Floyd Ayité,15689.0,Left Wing,8,Stade de Reims,156,,9,,,,,,,,,,,,,,,,,,Bastia,2736,00:03:09.100,Pass,
,,,,,,,,,,,,,,,,,0.659028,,,,,,,,,,,,8d0c911c-f8ba-42b8-b4b6-a3c58f985462,101,,"[53.3, 80.0]",3900566,3,,True,,,-0.45727828,,,,,"[65.9, 73.8]",,Low Pass,,14.042791,,,Antoine Devaux,7815.0,,,,,Throw-in,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Midfield,9,Stade de Reims,156,['0799509e-61d7-49bd-8f38-007cbdd81a67'],30,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:30.091,Pass,
,,,,,,,,,,,,,,,,,3.394248,,,,,,,,,,,,def617db-78e4-4d6f-bca9-481981e79170,103,,"[66.3, 73.5]",3900566,3,,,,,-0.6762264,,Right Foot,,,"[107.3, 40.6]",,High Pass,,52.568146,Incomplete,,,,,,,,,1,From Throw In,Antoine Devaux,7815.0,Right Center Midfield,9,Stade de Reims,156,['7f9ff271-7098-482f-a8be-6120965da75f'],32,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:32.844,Pass,
,,,,,,,,,,,,,,,,,1.8379,,,,,,,,,,,,609f218e-c491-4a0c-8238-a71bd8c03020,106,,"[15.5, 37.8]",3900566,3,,,,,0.88847977,,Other,,,"[23.3, 47.4]",,Ground Pass,,12.369317,,,Sébastien Squillaci,26481.0,,,,,,1,Regular Play,Jean-Louis Leca,7282.0,Goalkeeper,10,Bastia,2736,['69cdfe79-8add-47bf-9cfa-dac354fe1b5a'],37,,,,,,,,,,,,,,,,,,Bastia,2736,00:03:37.084,Pass,
,,,,,,,,,,,,,,,,,1.4409,,,,,,,,,,,,a9716d6b-fc41-4c39-94d6-043ff053f4f9,109,,"[30.1, 57.8]",3900566,3,,,,,0.9777112,,Right Foot,,,"[42.3, 75.9]",,Ground Pass,,21.827734,,,Gilles Cioni,40517.0,,,,,,1,Regular Play,Sébastien Squillaci,26481.0,Right Center Back,10,Bastia,2736,['b815eb86-e213-41b1-ac08-c1432f3fdda0'],40,,,,,,,,,,,,,,,,,,Bastia,2736,00:03:40.366,Pass,
,,,,,,,,,,,,,,,,,1.8552,,,,,,,,,,,,7a8c916d-3bbc-42bb-be9e-6f85f6e938d6,112,,"[47.0, 76.5]",3900566,3,,,,,-2.0272324,,Right Foot,,,"[38.8, 59.8]",,Ground Pass,,18.604568,,,Yannick Cahuzac,4350.0,,,,,,1,Regular Play,Gilles Cioni,40517.0,Right Back,10,Bastia,2736,['61c42284-293f-448c-8d32-a7d3a072f915'],44,,,,,,,,,,,,,,,,,,Bastia,2736,00:03:44.946,Pass,
,,,,,,,,,,,,,,,,,2.6786,,,,,,,,,,,,547df112-8666-48a6-b84c-8ba7c134c9e5,115,,"[39.6, 56.2]",3900566,3,,,,,-1.4694847,,Right Foot,,,"[44.5, 8.0]",,Ground Pass,,48.448425,,,Julian Palmieri,4508.0,,True,,,,1,Regular Play,Yannick Cahuzac,4350.0,Center Defensive Midfield,10,Bastia,2736,['22e32485-066f-42b4-8e33-a96267b998fa'],48,,,,,,,,,,,,,,,,,,Bastia,2736,00:03:48.002,Pass,
,,,,,,,,,,,,,,,,,2.525083,,,,,,,,,,,,fb424128-3634-49a4-8d83-39c72db3cc5e,118,,"[47.8, 5.0]",3900566,3,,,,,0.346686,,Left Foot,,,"[97.9, 23.1]",,High Pass,,53.269318,Incomplete,,Floyd Ayité,15689.0,,,,,,1,Regular Play,Julian Palmieri,4508.0,Left Back,10,Bastia,2736,"['b3789659-99cf-491b-938e-7365f93a39b5', 'e5952ae3-9582-46d4-a5a2-8b352b9674a9']",52,,,,,,,,,,,,,,,,,,Bastia,2736,00:03:52.184,Pass,
,,,,,,,,,,,,,,,,,0.791199,,,,,,,,,,,,e5952ae3-9582-46d4-a5a2-8b352b9674a9,120,,"[22.2, 57.0]",3900566,3,,,,,1.3935709,,Right Foot,,,"[24.6, 70.4]",,Low Pass,,13.613229,,,Hamari Traoré,3248.0,,,,,Recovery,1,Regular Play,Mickaël Tacalfred,7498.0,Right Center Back,11,Stade de Reims,156,"['1e0e7c19-8383-4500-bb09-e4fbd9582f12', 'fb424128-3634-49a4-8d83-39c72db3cc5e']",54,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:54.709,Pass,
,,,,,,,,,,,,,,,,,1.260001,,,,,,,,,,,,eb9ac780-b949-4399-96d3-3987df195728,123,,"[25.8, 70.2]",3900566,3,,,,,0.49872094,,Right Foot,,,"[37.0, 76.3]",,Ground Pass,,12.753431,,,Nicolas de Roussel de Préville,4383.0,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,11,Stade de Reims,156,['50ef8c55-4978-4a25-88d3-d915d407b7a1'],56,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:03:56.837,Pass,
