50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[29.6, 23.4]",,,,,,,,,,,,1.993684,,,,,,,,,,,,,,,,c59dc056-51a1-4caa-b23a-2be728b4d6d7,92,,,"[28.8, 28.2]",3900564,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,7,AS Monaco,129,"['594150f0-0fc6-426c-ab75-91618b0eee9a', 'efccd478-a075-4de2-858d-9012b5b430e1']",55,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:55.994,Carry,
,,,,,,"[32.4, 47.5]",,,,,,,,,,,,0.763834,,,,,,,,,,,,,,,,e7ea3c32-496b-4f86-98cb-563d58aa1b7c,95,,,"[36.7, 44.4]",3900564,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jérémy Toulalan,3406.0,Center Defensive Midfield,7,AS Monaco,129,"['56668784-d432-4314-a87e-9586e854a003', '8d369112-7e22-4410-a77c-ae9fd811f9ab', 'ecaf257c-5b11-4cbe-ba25-9ac4312400ca']",58,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:58.992,Carry,True
,,,,,,"[37.7, 70.1]",,,,,,,,,,,,3.217345,,,,,,,,,,,,,,,,345bc003-56c9-46eb-8aa6-76ae07ed605c,99,,,"[37.7, 70.4]",3900564,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Fábio Henrique Tavares,3247.0,Right Back,7,AS Monaco,129,"['8a371ced-caf4-4c55-aec3-fd112a488d97', 'f4766615-9811-469d-9785-b558fb76c5c4']",1,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:01.055,Carry,
,,,,,,"[75.3, 62.5]",,,,,,,,,,,,0.1052,,,,,,,,,,,,,,,,056fe561-84cf-4eed-b368-1200b3c1d4b9,102,,,"[74.6, 63.5]",3900564,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lacina Traoré,3553.0,Center Forward,7,AS Monaco,129,"['3c1ead5d-2a82-413d-a17c-6aee063c6983', 'abf776a5-5218-43b6-9aa1-c436c88dc0ca']",6,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:06.451,Carry,
,,,,,,"[38.4, 15.9]",,,,,,,,,,,,1.316816,,,,,,,,,,,,,,,,13754998-55ed-4b55-96e1-2f2ef296bb49,106,,,"[42.2, 8.8]",3900564,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Chris Mavinga,18162.0,Left Back,7,AS Monaco,129,"['8f8dce6c-7cdf-4a96-9ca1-11efafc9f658', 'a28831a0-4934-49ab-97b6-f4fd0f85a483', 'd7d46214-8265-4ff1-9231-43368b1358f2']",7,,,,,,,,,,,,,,,,,,Troyes,133,00:02:07.366,Carry,True
,,,,,,"[6.4, 29.7]",,,,,,,,,,,,0.250929,,,,,,,,,,,,,,,,961fed85-e60a-4c9e-92fc-2e75f6708420,110,,,"[6.4, 29.7]",3900564,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Paul Bernardoni,7193.0,Goalkeeper,7,AS Monaco,129,"['88bf6fc7-69f1-4f6c-8097-58a0c5913ced', 'ba3ec0f9-264f-47f3-a60e-8bcb345fb21e']",10,,,,,,,,,,,,,,,,,,Troyes,133,00:02:10.998,Carry,
,,,,,,"[82.9, 47.3]",,,,,,,,,,,,0.656709,,,,,,,,,,,,,,,,ecc463c9-bbfe-4c12-907c-ede1772c77b3,121,,,"[88.2, 48.2]",3900564,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Toulalan,3406.0,Center Defensive Midfield,8,AS Monaco,129,"['609e6b1b-5e2f-4487-b3a3-98f459e34936', '86c0f9a8-24c5-45d6-b6ea-4eb2de8b6a56', 'b7377184-52d2-4bfa-8da5-85e0c90a8725']",33,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:33.402,Carry,True
,,,,,,"[88.9, 52.0]",,,,,,,,,,,,0.677669,,,,,,,,,,,,,,,,41f3d497-8f40-4429-af83-3ac3004738f7,125,,,"[88.6, 51.1]",3900564,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lacina Traoré,3553.0,Center Forward,8,AS Monaco,129,"['2f26b853-1624-4c6e-88bb-0a4c3124c2ad', '3a6b23f4-a761-44eb-aabb-99240af32cbb', 'bed0e1b6-3475-44dc-b675-fae94cb8987b']",34,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:34.644,Carry,True
,,,,,,"[37.6, 30.0]",,,,,,,,,,,,2.1615,,,,,,,,,,,,,,,,a0387921-aa0b-446c-95c2-44c0a79e6294,130,,,"[38.8, 33.6]",3900564,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Xavier Rodrigues Corrêa,7283.0,Center Defensive Midfield,8,AS Monaco,129,"['8b8b611b-82fb-4ea9-95c1-cf22c0fd1696', '918d109b-88c4-4c78-8911-413882619249']",36,,,,,,,,,,,,,,,,,,Troyes,133,00:02:36.529,Carry,
,,,,,,"[84.1, 43.2]",,,,,,,,,,,,0.999229,,,,,,,,,,,,,,,,81f578ed-8d2c-4f94-a109-e95f3f7c892e,135,,,"[83.6, 43.4]",3900564,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lacina Traoré,3553.0,Center Forward,8,AS Monaco,129,"['2c8957d6-99b1-4758-a4a7-491a41033714', 'e07acfbd-3a61-4630-ac69-8d21ef27978c']",40,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:40.251,Carry,
,,,,,,"[109.1, 31.3]",,,,,,,,,,,,1.323329,,,,,,,,,,,,,,,,03f42418-dcad-4bb2-86c9-37767dd20a64,138,,,"[98.7, 31.1]",3900564,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hélder Wander Sousa Azevedo Costa,9931.0,Left Midfield,8,AS Monaco,129,"['57705904-99d5-4e0b-a664-3a2621534359', 'aace5ec6-d865-4466-8600-9581226e13f4', 'c917a243-b7a5-4bb9-a4d1-6dda82473bb6']",42,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:42.375,Carry,True
,,,,,,"[72.9, 28.6]",,,,,,,,,,,,5.530811,,,,,,,,,,,,,,,,eeaf945e-9f5a-4a42-b553-223bd96d0204,146,,,"[31.2, 14.0]",3900564,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jimmy Cabot,7336.0,Left Midfield,11,Troyes,133,"['072c6d21-894a-4e1e-94c4-5bb66f6a845c', '25e1a1e6-a95c-4d7c-9ae0-61ec3071f30b', 'd5e2820c-bde6-4599-9fe4-9dc5b57f55a2']",21,,,,,,,,,,,,,,,,,,Troyes,133,00:04:21.805,Carry,True
,,,,,,"[88.9, 31.4]",,,,,,,,,,,,0.196566,,,,,,,,,,,,,,,,487b2cff-725f-4f1a-8ba2-aa9ab4c108ba,150,,,"[87.2, 30.9]",3900564,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Karim Azamoum,2969.0,Right Center Midfield,11,Troyes,133,"['22978b16-cf0c-4d9e-bb2e-52bf98ccdb1d', 'b41ae279-6ee5-4633-b137-88ecdbc68696']",28,,,,,,,,,,,,,,,,,,Troyes,133,00:04:28.577,Carry,
,,,,,,"[110.8, 9.5]",,,,,,,,,,,,0.642816,,,,,,,,,,,,,,,,cca0035a-4818-4148-99f9-1196b86ae404,153,,,"[107.9, 8.8]",3900564,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Chris Mavinga,18162.0,Left Back,11,Troyes,133,"['22d07cc6-374e-479f-9e46-b2d0ebfcb67f', '726473dc-23c2-4ae7-a03b-84032eedac85']",32,,,,,,,,,,,,,,,,,,Troyes,133,00:04:32.243,Carry,
,,,,,,"[8.8, 64.4]",,,,,,,,,,,,1.105282,,,,,,,,,,,,,,,,b47568ad-520d-4041-acf1-a3b626952dc2,156,,,"[7.6, 59.9]",3900564,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Midfield,12,AS Monaco,129,"['588da861-67d8-46c7-84f0-990642e3c61a', 'b47f24e3-e90e-45d6-8beb-9c4e01e611cb', 'e5aaac1d-100b-4e39-a4b3-0305cda5f1d9']",34,,,,,,,,,,,,,,,,,,AS Monaco,129,00:04:34.619,Carry,True
,,,,,,"[7.4, 12.4]",,,,,,,,,,,,1.703645,,,,,,,,,,,,,,,,e8acf894-1323-4d3a-9feb-26259660734f,165,,,"[8.3, 14.5]",3900564,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jimmy Cabot,7336.0,Left Midfield,14,Troyes,133,"['478b7d44-d9dd-4ae7-9d72-787dcfe25b4f', 'ab3423f4-1e3d-4c0d-8a03-504857d40b8b', 'd5fe7abf-625a-4ebf-80ff-471e26b2e19f']",1,,,,,,,,,,,,,,,,,,Troyes,133,00:05:01.370,Carry,True
,,,,,,"[6.0, 30.0]",,,,,,,,,,,,0.248464,,,,,,,,,,,,,,,,590e1001-d33e-48b3-8d68-b361a654c9f2,169,,,"[6.0, 30.0]",3900564,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,14,Troyes,133,"['26dbb9a6-1ee3-473d-a457-5ccc5d702b76', '68c0f3b5-00c7-486c-b471-48048e4b420d']",4,,,,,,,,,,,,,,,,,,Troyes,133,00:05:04.367,Carry,
,,,,,,"[50.5, 23.8]",,,,,,,,,,,,1.229726,,,,,,,,,,,,,,,,ea210ceb-15c8-41f9-8400-dc1433184453,174,,,"[49.3, 24.7]",3900564,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessy Pi,7415.0,Left Center Midfield,14,Troyes,133,"['01486b4a-4b0d-4d12-a406-c844683a8e26', 'b04d00ab-30e6-4575-affc-f0f45d85a41a']",12,,,,,,,,,,,,,,,,,,Troyes,133,00:05:12.087,Carry,
,,,,,,"[51.2, 8.3]",,,,,,,,,,,,0.660643,,,,,,,,,,,,,,,,b722693c-eaeb-4702-994d-9a9ea7a26724,177,,,"[51.2, 8.3]",3900564,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jimmy Cabot,7336.0,Left Midfield,14,Troyes,133,"['5375504b-87a6-4bc1-ad25-accaf278e650', '8d05d0c0-aa5e-447d-afeb-dd31f8d4cb94']",14,,,,,,,,,,,,,,,,,,Troyes,133,00:05:14.169,Carry,
,,,,,,"[44.1, 73.2]",,,,,,,,,,,,1.777693,,,,,,,,,,,,,,,,cb290663-f374-4365-b3e8-5e49fd7c6234,182,,,"[34.3, 72.3]",3900564,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,15,AS Monaco,129,"['081a217b-056b-4875-9d4b-8dce20d5f4ee', '3873bf9f-19d2-4980-b13f-609a927ad66f', 'd766f767-5d76-4333-b630-129e1a761210']",17,,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:17.284,Carry,True
,,,,,,"[79.6, 54.6]",,,,,,,,,,,,4.933912,,,,,,,,,,,,,,,,ef34c585-3280-444b-9c94-6a61d6d634d7,185,,,"[50.1, 59.9]",3900564,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,15,AS Monaco,129,"['28a0b49f-38bf-447f-8127-25e7a6eeb823', '62397054-fbf6-4787-b9a2-46cafac77277']",20,,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:20.058,Carry,
,,,,,,"[104.4, 71.1]",,,,,,,,,,,,1.617381,,,,,,,,,,,,,,,,5c8b6f00-81c8-4f9a-bf44-9bec626d10dc,188,,,"[97.9, 70.8]",3900564,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Midfield,15,AS Monaco,129,"['4cbf163e-45c1-4498-9d45-d0be6fbe35f5', '94722def-6c4c-46d8-a843-50a70acce14b']",25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:25.895,Carry,
,,,,,,"[106.5, 75.4]",,,,,,,,,,,,1.047019,,,,,,,,,,,,,,,,d4cd9e18-4289-4a6a-aed2-c56d23f58568,195,,,"[106.5, 75.4]",3900564,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nabil Dirar,5727.0,Right Midfield,16,AS Monaco,129,"['5f41326b-7339-4763-b8dc-6d9af1e8d408', 'a6372b2e-0f18-4542-aa3c-5c7a2df137b1']",53,,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:53.451,Carry,
,,,,,,"[104.6, 69.4]",,,,,,,,,,,,0.53985703,,,,,,,,,,,,,,,,2be019f9-a5b9-4321-a220-d7c3ef456878,198,,,"[104.6, 69.4]",3900564,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thomas Lemar,3245.0,Left Center Midfield,16,AS Monaco,129,"['047cc286-4ef8-4d24-85a2-cae5d29ed220', 'af7e6052-9990-4f82-a013-e05de99e5eea']",55,,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:55.482,Carry,
,,,,,,"[76.5, 73.8]",,,,,,,,,,,,3.603904,,,,,,,,,,,,,,,,9f47d413-f4b9-4c91-afd2-5464ecc4c4d3,206,,,"[67.4, 67.6]",3900564,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stéphane Darbion,2993.0,Right Midfield,17,Troyes,133,"['75c3aa69-05c9-4436-a46f-8ce153ce3d34', 'cc3035bc-3e80-45e7-90ad-0a0d6c88acb4', 'f63311ff-5632-4531-9d10-9548a2c9159e']",26,,,,,,,,,,,,,,,,,,Troyes,133,00:06:26.873,Carry,True
,,,,,,"[81.2, 71.2]",,,,,,,,,,,,0.063293,,,,,,,,,,,,,,,,80956e2d-7fa7-4056-9c24-4929afde2cd4,210,,,"[80.8, 71.7]",3900564,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Calvin Anele Ngcongca,401479.0,Right Back,17,Troyes,133,"['1afaa512-0e1f-4a3b-a489-5859265aceae', 'b11abeab-a051-43a5-be86-0b7a09974af7']",30,,,,,,,,,,,,,,,,,,Troyes,133,00:06:30.817,Carry,
,,,,,,"[54.8, 16.0]",,,,,,,,,,,,0.351697,,,,,,,,,,,,,,,,3d33995f-915d-47fe-a0cb-0769e3a7161e,218,,,"[56.2, 16.3]",3900564,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Lemar,3245.0,Left Center Midfield,18,AS Monaco,129,"['36a38aff-976d-45d1-8726-007ddfed5efb', '51c160c5-40ea-42c5-95ee-3c3ed4ca05a3']",35,,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:35.770,Carry,
,,,,,,"[48.6, 26.3]",,,,,,,,,,,,1.672894,,,,,,,,,,,,,,,,9ee58077-29a9-4f13-827e-9a387935e38d,221,,,"[48.6, 23.7]",3900564,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,18,AS Monaco,129,"['4551432a-40ff-4161-a8bb-f1cffc54bce6', '59101113-24f7-478f-8a97-c32a5744bbdb']",37,,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:37.301,Carry,
,,,,,,"[104.1, 6.0]",,,,,,,,,,,,2.418573,,,,,,,,,,,,,,,,5dfce012-6ba7-4cc0-9dfc-8c108f7ad035,224,,,"[95.8, 8.7]",3900564,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Midfield,18,AS Monaco,129,"['0266a72e-38d9-4ed5-9b78-2e080f85af87', '760c1645-d73b-4cda-9476-efa5350f8017']",41,,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:41.552,Carry,
,,,,,,"[74.6, 9.1]",,,,,,,,,,,,1.64979,,,,,,,,,,,,,,,,b64b57c8-9312-4d4c-a885-136c1e5d3c64,230,,,"[76.5, 10.1]",3900564,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Toulalan,3406.0,Center Defensive Midfield,19,AS Monaco,129,"['0725877f-edff-49d4-88a3-f58e6d2d7274', '0a531f5d-9025-4cd3-bde0-3743a4234b47', '53319db2-6a00-4d5d-95b5-1197aac930cd']",57,,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:57.223,Carry,True
,,,,,,"[62.4, 39.4]",,,,,,,,,,,,0.875084,,,,,,,,,,,,,,,,bd998bdb-b9eb-49cb-884e-56298c96eb4d,234,,,"[62.4, 40.8]",3900564,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,19,AS Monaco,129,"['8d2ac905-0a0e-4e8b-bf8c-f5a728b0ab84', 'a7b93f51-865a-4dc5-a86e-d9528481c4ab']",0,,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:00.275,Carry,
,,,,,,"[71.7, 47.0]",,,,,,,,,,,,3.619106,,,,,,,,,,,,,,,,901c1b9b-ca46-4fb7-bb6a-666cadf8d564,237,,,"[71.7, 47.0]",3900564,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,19,AS Monaco,129,"['bc7e5dba-9829-4341-8948-8cf7ecc551df', 'ed89f902-48aa-4b25-936d-7253da3b030d']",2,,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:02.072,Carry,
,,,,,,"[36.5, 33.6]",,,,,,,,,,,,2.672593,,,,,,,,,,,,,,,,b8c03d37-9eff-4194-9f0f-d7206f677512,242,,,"[26.5, 34.5]",3900564,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chris Mavinga,18162.0,Left Back,20,Troyes,133,"['2347f1b0-8f2f-41c6-8a12-ef82da92f595', 'bb2c3587-11d2-4ebc-8ff1-2f2e18d24e64']",8,,,,,,,,,,,,,,,,,,Troyes,133,00:07:08.136,Carry,
,,,,,,"[26.9, 28.8]",,,,,,,,,,,,0.336283,,,,,,,,,,,,,,,,bde4dbfd-271e-47cd-9689-018e6480eb03,246,,,"[27.4, 28.1]",3900564,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,20,Troyes,133,"['07379338-fbb1-4bc7-892f-3c3ccd639a4a', '7d578764-bc85-4166-b25d-cd34820bbec3', '8a0a4344-c2aa-43ca-ab19-e21aa2400717']",11,,,,,,,,,,,,,,,,,,Troyes,133,00:07:11.745,Carry,True
,,,,,,"[65.3, 41.8]",,,,,,,,,,,,2.833891,,,,,,,,,,,,,,,,a70ba01e-0a26-406b-b3a7-5897e6c977d8,252,,,"[71.0, 48.9]",3900564,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Midfield,21,AS Monaco,129,"['88f16254-d006-42ad-aae1-301fe4145163', 'a2c4eb9d-b2b3-4820-9553-03c52f80c9f5', 'cdf27370-67ea-42bd-bc44-2a7c48a80cab']",14,,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:14.208,Carry,True
,,,,,,"[65.1, 22.2]",,,,,,,,,,,,2.163505,,,,,,,,,,,,,,,,a4e95737-999f-416c-b09c-67739ecd5186,256,,,"[65.1, 22.2]",3900564,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,21,AS Monaco,129,"['ac58ed51-ba3d-4231-9d66-208d12fe9755', 'f7659018-00ba-4ab2-8536-4e44b681d159']",18,,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:18.459,Carry,
,,,,,,"[77.4, 9.4]",,,,,,,,,,,,2.801896,,,,,,,,,,,,,,,,fd2314f0-56e4-4da1-9635-d84a35ce2a94,259,,,"[77.4, 9.4]",3900564,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Midfield,21,AS Monaco,129,"['2a3a6cf3-ac2c-44bb-b617-94ee79a65c84', '3f71f6d1-041b-487f-a9b4-036dbf48f3c4']",21,,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:21.905,Carry,
,,,,,,"[87.2, 4.6]",,,,,,,,,,,,2.296428,,,,,,,,,,,,,,,,37bcc672-eee5-4e17-b8cb-92f664e4a1bf,262,,,"[86.3, 4.6]",3900564,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Lemar,3245.0,Left Center Midfield,21,AS Monaco,129,"['6b43d76a-36e8-4645-b4fa-43f299b23184', '9ab194ff-de22-4756-a78e-ef322c1aa2cd']",25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:25.182,Carry,
,,,,,,"[71.5, 17.9]",,,,,,,,,,,,0.397192,,,,,,,,,,,,,,,,aef0e236-5d63-49fb-b522-1af96556d6eb,265,,,"[71.5, 17.9]",3900564,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Center Defensive Midfield,21,AS Monaco,129,"['06bd4a77-9f64-48e7-9422-1d7a5550ff47', '7dd80123-0eb1-4b4d-87f0-5cb9bf2ac178']",28,,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:28.767,Carry,
,,,,,,"[78.6, 10.6]",,,,,,,,,,,,0.215416,,,,,,,,,,,,,,,,7dc5f9ad-0dcd-40ed-9453-7231d62bc286,268,,,"[78.2, 10.3]",3900564,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,21,AS Monaco,129,"['b2d8b5f9-2a7c-4665-b31a-b6f7eed15e81', 'f4cbeede-20b6-497d-8348-9119bbc618a1']",30,,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:30.077,Carry,
,,,,,,"[71.0, 14.9]",,,,,,,,,,,,1.89097,,,,,,,,,,,,,,,,30345a1f-9ce2-4a79-9648-2fe21846342c,271,,,"[71.0, 14.9]",3900564,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Center Defensive Midfield,21,AS Monaco,129,"['1ee27487-594d-4265-8538-791792391917', '7cfb6fb4-2c98-44ce-80e6-4281e65a5a87']",31,,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:31.056,Carry,
,,,,,,"[27.9, 8.2]",,,,,,,,,,,,2.133203,,,,,,,,,,,,,,,,3a5a41f8-3e8b-4789-abed-d5b6bdb652a8,279,,,"[27.9, 8.2]",3900564,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,23,AS Monaco,129,"['8e3826ed-8091-43cb-baf5-9fabaa1f6f5d', 'b277434d-bd42-4de9-98ed-4041aed46c06']",16,,,,,,,,,,,,,,,,,,AS Monaco,129,00:08:16.854,Carry,
,,,,,,"[44.3, 41.5]",,,,,,,,,,,,2.721485,,,,,,,,,,,,,,,,503129a9-4f3e-4f36-8984-026932f620c0,282,,,"[32.4, 31.1]",3900564,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,23,AS Monaco,129,"['afd97dc7-8a71-4acc-bebf-22c6543f89f5', 'fc688d7b-1b8e-4f8f-ab11-e34f2efc5821']",22,,,,,,,,,,,,,,,,,,AS Monaco,129,00:08:22.065,Carry,
,,,,,,"[44.8, 28.7]",,,,,,,,,,,,1.764062,,,,,,,,,,,,,,,,9e7025fd-abdc-4af9-9cd7-10c6aa96bd45,285,,,"[44.8, 28.7]",3900564,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Toulalan,3406.0,Center Defensive Midfield,23,AS Monaco,129,"['aec0b099-37d9-407d-a9ae-87f33117f72c', 'c5f21275-16a3-4cc1-88ca-ab861fae011c']",25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:08:25.700,Carry,
,,,,,,"[52.7, 51.3]",,,,,,,,,,,,2.135495,,,,,,,,,,,,,,,,165325e6-0470-4c67-a389-871be9ad51c8,288,,,"[52.7, 51.3]",3900564,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Lemar,3245.0,Left Center Midfield,23,AS Monaco,129,"['02c6594b-7a89-4b86-b9b0-165caf74f47a', '28147b54-47b0-4079-945c-c82e3eed681c']",28,,,,,,,,,,,,,,,,,,AS Monaco,129,00:08:28.862,Carry,
,,,,,,"[69.3, 55.8]",,,,,,,,,,,,0.157317,,,,,,,,,,,,,,,,4335d991-b03d-41b5-95a6-84acacb6827e,291,,,"[69.3, 55.8]",3900564,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nabil Dirar,5727.0,Right Midfield,23,AS Monaco,129,"['0157b934-fe10-459f-bae7-ab9f0039b5b5', 'a7435a48-eb34-4b63-b299-2a0cc2ebf1ef']",31,,,,,,,,,,,,,,,,,,AS Monaco,129,00:08:31.861,Carry,
,,,,,,"[70.5, 66.8]",,,,,,,,,,,,2.872,,,,,,,,,,,,,,,,7bd35154-51c9-4239-8f22-bc83c1a87159,294,,,"[55.1, 55.6]",3900564,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,23,AS Monaco,129,"['d87acfc0-4c9d-4359-90e4-4f06ef068b49', 'e9869a81-957d-46d8-9c1a-0c3188369030']",32,,,,,,,,,,,,,,,,,,AS Monaco,129,00:08:32.797,Carry,
,,,,,,"[93.4, 71.8]",,,,,,,,,,,,2.900808,,,,,,,,,,,,,,,,3f57c710-3fab-42f3-bef7-0380965a330c,297,,,"[86.0, 71.6]",3900564,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,23,AS Monaco,129,"['810a1038-9a0c-4e04-af2a-cef015d62e93', 'bdfe0c75-658f-43ed-82a9-866ff6602f06']",36,,,,,,,,,,,,,,,,,,AS Monaco,129,00:08:36.323,Carry,
,,,,,,"[111.0, 15.1]",,,,,,,,,,,,1.223528,,,,,,,,,,,,,,,,edbbf9d6-b485-4429-bbb3-1d5891ae8f14,300,,,"[113.2, 14.1]",3900564,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,23,AS Monaco,129,"['2e1b5486-0506-47c1-b642-508b883c26e2', '6d0fc557-9128-4c31-b5db-3fbef9142a9b']",42,,,,,,,,,,,,,,,,,,AS Monaco,129,00:08:42.267,Carry,
