50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b536f54-31d8-41ca-9676-e309be817bb4,615,,"[83.8, 75.7]",3829430,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Devaux,7815.0,Right Center Midfield,35,Marseille,147,['5a104f9c-9722-4290-84ed-4f029c7ee388'],16,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:16.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaae7cbe-4ee7-44d9-ab4f-f313b37dc069,617,,"[23.0, 13.0]",3829430,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Rekik,8572.0,Left Center Back,36,Marseille,147,['bb840afe-076a-4d21-9355-42d80004adb8'],22,,,,,,,,,,,,,,,,,Marseille,147,00:15:22.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7d32914-4df7-4386-8657-e4f5ad1df9b2,622,,"[8.3, 35.4]",3829430,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steve Mandanda,3543.0,Goalkeeper,36,Marseille,147,"['3a378cf7-28d1-49cb-8787-ad871e5619f8', 'ccd597e0-3383-40e6-a263-bc82f060369c']",25,,,,,,,,,,,,,,,,,Marseille,147,00:15:25.118,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e401cb42-a1b2-4772-8d7f-88d4b64def94,625,,"[55.8, 59.3]",3829430,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Alessandrini,15296.0,Right Wing,36,Marseille,147,['f1b5237a-e0cd-412a-8008-3e5a1bb0af06'],28,,,,,,,,,,,,,,,,,Marseille,147,00:15:28.832,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,30610bed-9d4d-4322-a754-3f146afcb776,627,,"[80.4, 39.7]",3829430,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,"David N""Gog",401453.0,Center Forward,36,Marseille,147,['cd10ea24-1974-4837-b102-33efad0b00c8'],30,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:30.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ff80b16-2ca6-4bbc-b727-8abe8bf5273a,629,,"[68.8, 42.6]",3829430,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,36,Marseille,147,['ad0ff0ff-a62e-4fb5-b4ef-02fb28fbbd01'],32,,,,,,,,,,,,,,,,,Marseille,147,00:15:32.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38342eab-091a-41e3-9563-77beff139c6c,632,,"[66.6, 56.6]",3829430,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Alessandrini,15296.0,Right Wing,36,Marseille,147,['d583a41b-7a48-447c-b80e-57a901432b6c'],33,,,,,,,,,,,,,,,,,Marseille,147,00:15:33.277,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a83d81d-cbfa-4169-9d77-f4d39a798442,635,,"[107.3, 45.4]",3829430,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,36,Marseille,147,['35469bcb-edc8-4260-a758-87e1102321f5'],38,,,,,,,,,,,,,,,,,Marseille,147,00:15:38.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d948bc6-2c8d-4a63-92a7-8f38586a04ff,638,,"[3.4, 37.4]",3829430,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kossi Agassa,401454.0,Goalkeeper,37,Stade de Reims,156,['68d0449d-de90-4e3e-be63-509118fd540a'],39,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:39.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5dbd002-f825-409c-9481-f5ab8eeba9e4,641,,"[51.9, 51.5]",3829430,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexi Peuget,95699.0,Center Defensive Midfield,37,Stade de Reims,156,['86e45680-6553-45d6-b093-e3c3c294891a'],48,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:48.387,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fb5761d-3a0e-4396-8c1e-0879a6e745fe,644,,"[75.2, 27.7]",3829430,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,"David N""Gog",401453.0,Center Forward,37,Stade de Reims,156,['8dc18957-034d-4387-8ade-09b4440a8c37'],51,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:51.399,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b08dc50d-203b-4985-afb5-79b4502868bc,650,,"[55.1, 6.3]",3829430,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franck Signorino,40521.0,Left Back,37,Stade de Reims,156,['e0ef47c1-8923-4b3a-8bb6-5fde796bcb4c'],58,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:58.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fdb4bc3-3e60-44e2-b5e9-1277604d3c7d,653,,"[44.3, 46.1]",3829430,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,37,Stade de Reims,156,['6f1869c3-d2c9-4011-96a9-6698228e4ca0'],2,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:02.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9754881d-e759-462f-8690-85ee06432f62,656,,"[55.8, 53.1]",3829430,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Devaux,7815.0,Right Center Midfield,37,Stade de Reims,156,['2ed3fb41-68a1-4782-b2ab-6451f60e03fc'],4,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:04.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a90c3345-8742-43cc-bd3e-be0d2c235768,660,,"[71.4, 65.0]",3829430,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frédéric Bulot,7817.0,Right Wing,37,Stade de Reims,156,"['bcb050fd-ff6c-41ca-8c08-144d7b65d5d2', 'c7ded12c-db4c-4218-a4b0-6583cbe31fc1']",8,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:08.077,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447ccaee-958b-4444-9036-c17f845f53c2,663,,"[61.6, 66.1]",3829430,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Devaux,7815.0,Right Center Midfield,37,Stade de Reims,156,['b522c918-f27f-4ec1-9040-2d001efceeb4'],9,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:09.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04ce3f7c-23fe-4fb6-94f3-1d0acfe91b95,670,,"[76.1, 54.6]",3829430,16,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Devaux,7815.0,Right Center Midfield,38,Stade de Reims,156,"['b521cf77-49c6-4e98-9399-05e83b5a513f', 'b80e61a0-619a-4ff9-87b4-ddda23be597a']",27,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:27.530,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd10e1d4-ccba-4ba8-991b-cfde5130cb20,674,,"[68.8, 28.2]",3829430,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,39,Marseille,147,['43af7c71-0d97-4bf5-adee-57ca4c6ab689'],31,,,,,,,,,,,,,,,,,Marseille,147,00:16:31.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eec071d9-1051-4ce4-88b6-d15ad67f579c,678,,"[63.7, 45.8]",3829430,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Lemina,3951.0,Right Defensive Midfield,39,Marseille,147,['28e09222-cba4-4015-a6a6-83e9f2ab9d44'],35,,,,,,,,,,,,,,,,,Marseille,147,00:16:35.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5213a57-1a86-4778-9c34-f46c877f4078,681,,"[93.3, 75.0]",3829430,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Alessandrini,15296.0,Right Wing,39,Marseille,147,['86613822-7917-4633-91a8-e54780918e15'],38,,,,,,,,,,,,,,,,,Marseille,147,00:16:38.625,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f689abf-4867-4c20-bd02-0b5abd568cd5,686,,"[117.8, 43.1]",3829430,17,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Karim Rekik,8572.0,Left Center Back,40,Marseille,147,['e747263e-cfa3-44a7-9202-7eb6e23367ae'],8,,,,,,,,,,,,,,,,,Marseille,147,00:17:08.650,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae9df0c4-55c8-4910-88f8-cb53fd4c3b8c,689,,"[106.8, 43.1]",3829430,17,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Karim Rekik,8572.0,Left Center Back,40,Marseille,147,['92557d94-9abb-4219-9a9f-7b7cdd360058'],12,,,,,,,,,,,,,,,,,Marseille,147,00:17:12.412,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ee63623-eac6-45f4-897b-6bf6a682f2d1,691,,"[50.8, 6.1]",3829430,17,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,"David N""Gog",401453.0,Center Forward,40,Marseille,147,['b9c9b71d-28f7-4a73-b0f0-82f4dfdd7120'],15,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:15.943,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5306f08f-ed4a-4e51-a8b6-6780b8caff21,694,,"[67.3, 70.2]",3829430,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Thauvin,3254.0,Center Attacking Midfield,41,Marseille,147,"['189e47c2-5703-469a-aa22-842f713fdc8d', '3c1b709a-1251-4088-95e9-3777b6a15fad']",35,,,,,,,,,,,,,,,,,Marseille,147,00:17:35.288,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b89c8765-ca6c-40bc-b0b9-e7de2f51844e,697,,"[65.0, 77.0]",3829430,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,41,Marseille,147,['f26947e2-80b5-45de-acb0-0a9cb77fbb96'],36,,,,,,,,,,,,,,,,,Marseille,147,00:17:36.175,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,723e3d23-407d-46f9-889c-5fcb6b89051d,700,,"[75.6, 71.8]",3829430,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Alessandrini,15296.0,Right Wing,41,Marseille,147,['00c43082-da7d-4255-ba79-0e8534b77a64'],36,,,,,,,,,,,,,,,,,Marseille,147,00:17:36.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00ef2d27-26b1-48a9-960b-7a5ba919297f,703,,"[83.6, 73.4]",3829430,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Alessandrini,15296.0,Right Wing,42,Marseille,147,['c120e7b3-365d-480c-b2d3-7b3ac1794c03'],55,,,,,,,,,,,,,,,,,Marseille,147,00:17:55.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497605a7-2153-4453-ba4d-4820d6ee51b4,707,,"[73.6, 77.0]",3829430,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,42,Marseille,147,['6a983b2e-264f-4a6f-a94f-4bdedc0b1260'],56,,,,,,,,,,,,,,,,,Marseille,147,00:17:56.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54619187-0178-45f3-9741-39e26bda9b47,711,,"[69.7, 70.7]",3829430,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacques-Alaixys Romao,10036.0,Left Defensive Midfield,42,Marseille,147,['5c6f29e7-dad0-492f-bfce-a967541666d8'],58,,,,,,,,,,,,,,,,,Marseille,147,00:17:58.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e384b1b-7f38-4c16-9fa2-504abd1a382e,714,,"[61.9, 36.8]",3829430,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Lemina,3951.0,Right Defensive Midfield,42,Marseille,147,['f870e358-e3ff-40eb-9684-06564df08dff'],2,,,,,,,,,,,,,,,,,Marseille,147,00:18:02.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86734f21-f0b4-4599-9114-e3f7435cf71a,717,,"[85.6, 29.1]",3829430,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Ariel Ocampos,4345.0,Left Wing,42,Marseille,147,['6841c3e9-3261-49b4-a215-5eff2d76f524'],5,,,,,,,,,,,,,,,,,Marseille,147,00:18:05.654,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,75f6c244-d46d-413f-99fd-9fb3242cf81a,721,,"[99.4, 11.0]",3829430,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Mendy,3261.0,Left Back,42,Marseille,147,['5c0bbfc5-1e92-4878-ad4a-2a91d50ff1ab'],7,,,,,,,,,,,,,,,,,Marseille,147,00:18:07.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8508082-aae7-4576-9e06-59054bb43b12,730,,"[88.5, 58.0]",3829430,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,"David N""Gog",401453.0,Center Forward,44,Stade de Reims,156,"['8485d920-95de-46ea-8f0f-ea33ead9f529', 'f8fd2200-476e-444d-85cc-261b8e4b2964']",35,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:35.435,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82f9f577-5b8f-40bb-91d2-3db47f310fb5,734,,"[68.9, 35.7]",3829430,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexi Peuget,95699.0,Center Defensive Midfield,44,Stade de Reims,156,"['1cce84ab-35c8-4b2d-aae2-1627df9689b8', 'd9a5d20a-3082-40b5-9d4b-3ded6ae5e6cb']",39,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:39.870,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11cbb7c1-6bf5-47ed-aaa8-67958886d393,737,,"[52.4, 13.3]",3829430,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Franck Signorino,40521.0,Left Back,44,Stade de Reims,156,['42f65418-e745-482e-8699-db20f25646d2'],42,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:42.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685cb07a-1767-4bc8-b0d7-50501c86d94a,741,,"[53.9, 31.8]",3829430,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Prince Oniangué,4545.0,Left Center Midfield,44,Stade de Reims,156,"['5a9ecaab-ad60-481e-8ca1-c40841dc771d', 'c000b1e9-5a4d-48c9-9c0a-1b57181db811']",44,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:44.771,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24c5d4d1-5470-42ed-ad89-60e7586a8278,744,,"[38.4, 19.2]",3829430,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Franck Signorino,40521.0,Left Back,44,Stade de Reims,156,['a75ed8e7-05c8-4120-b0b9-47e657dd7c18'],48,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:48.207,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,50bbe1dc-ef6e-4311-b922-65e909dc7713,747,,"[67.7, 13.3]",3829430,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frédéric Bulot,7817.0,Right Wing,44,Stade de Reims,156,['dbc11d16-70ed-4f62-9162-29a75107235e'],51,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:51.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6742be42-c65c-43c1-91fb-c31ab0cc497e,751,,"[73.8, 36.8]",3829430,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Ariel Ocampos,4345.0,Left Wing,45,Marseille,147,['7c8ef7ec-d70c-4981-9060-6c9586ee6671'],56,,,,,,,,,,,,,,,,,Marseille,147,00:18:56.006,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d5f056a-1b70-4bae-bec4-79fb7ca06c22,759,,"[83.8, 76.7]",3829430,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Alessandrini,15296.0,Right Wing,45,Marseille,147,['5e3a33cd-84bf-456c-802e-0b43bbd5768a'],0,,,,,,,,,,,,,,,,,Marseille,147,00:19:00.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e16dcfc-766b-40db-b273-6d4f856c9322,762,,"[104.3, 73.2]",3829430,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,45,Marseille,147,['5933f4b9-e8ba-4cf9-ba00-3aea1ae80b3a'],6,,,,,,,,,,,,,,,,,Marseille,147,00:19:06.480,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,671b325f-2ec4-4f2f-9bb9-1de45a34e363,766,,"[114.7, 40.6]",3829430,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,45,Marseille,147,['d80756c8-bde0-4fe3-ab54-6ccbd5738906'],8,,,,,,,,,,,,,,,,,Marseille,147,00:19:08.950,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9441191-21fb-44d6-acc9-800acf161a6c,769,,"[117.3, 42.9]",3829430,19,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jacques-Alaixys Romao,10036.0,Left Defensive Midfield,46,Marseille,147,['328d1833-cb91-4128-945d-34dda0891d87'],33,,,,,,,,,,,,,,,,,Marseille,147,00:19:33.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26c69dcd-685e-48ac-ad08-45eceb85904a,775,,"[111.1, 76.3]",3829430,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Thauvin,3254.0,Center Attacking Midfield,47,Marseille,147,['66821b02-8d10-47a2-99c0-282f315d59c2'],49,,,,,,,,,,,,,,,,,Marseille,147,00:19:49.861,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,594e1cc9-8355-42f1-9ba0-1cfa55f515f6,782,,"[40.2, 7.0]",3829430,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,"David N""Gog",401453.0,Center Forward,48,Stade de Reims,156,['b56b8dc3-0242-44a7-abc6-0b9daec62a30'],9,,,,,,,,,,,,,,,,,Stade de Reims,156,00:20:09.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9049376c-fd9e-4148-a415-91de8c736c1c,787,,"[84.9, 77.6]",3829430,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Alessandrini,15296.0,Right Wing,48,Stade de Reims,156,['7ad8d4b3-907e-4ed7-91e3-f644d1f6bad0'],12,,,,,,,,,,,,,,,,,Marseille,147,00:20:12.879,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,06807113-23a1-408a-9a9b-f1b0c2979508,790,,"[92.3, 75.6]",3829430,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,48,Stade de Reims,156,['0439f8c2-d048-4002-8f69-7687b5a1e8c6'],14,,,,,,,,,,,,,,,,,Marseille,147,00:20:14.100,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6d7d16f-8ffc-46e8-b0f9-8d8dbdad3fe1,794,,"[49.2, 9.0]",3829430,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,"David N""Gog",401453.0,Center Forward,48,Stade de Reims,156,['240e1ec4-99d1-4ed4-b9d3-c333ef004fe8'],17,,,,,,,,,,,,,,,,,Stade de Reims,156,00:20:17.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d7010a2-9582-431b-8053-556010ebcd91,798,,"[56.4, 36.3]",3829430,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Rekik,8572.0,Left Center Back,49,Marseille,147,['409a99a9-f717-4c1a-a130-ebef070ebab1'],20,,,,,,,,,,,,,,,,,Marseille,147,00:20:20.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f15561b4-076f-4bd8-b90e-44190fe793e1,802,,"[105.9, 77.0]",3829430,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,49,Marseille,147,['c488e00a-935a-49b2-bd58-9727832e9e9c'],27,,,,,,,,,,,,,,,,,Marseille,147,00:20:27.821,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,be908d34-ac65-4c5c-a0c5-eebbcc8bdf43,805,,"[118.1, 57.6]",3829430,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,49,Marseille,147,['83f15e0b-b341-4fc7-8d9d-c580e4269493'],30,,,,,,,,,,,,,,,,,Marseille,147,00:20:30.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77b189d4-276d-4cdd-968a-427ccb38906e,810,,"[2.2, 14.6]",3829430,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franck Signorino,40521.0,Left Back,49,Marseille,147,"['a758af24-ff8c-46f2-9627-6215faeb924f', 'edbb03d4-5d10-4536-983c-6466aeba622f']",34,,,,,,,,,,,,,,,,,Stade de Reims,156,00:20:34.429,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c254f9e5-7590-4007-912b-ca0c996e9113,813,,"[8.8, 10.3]",3829430,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frédéric Bulot,7817.0,Right Wing,49,Marseille,147,['5aa2ab10-5044-46a5-928c-f24837d8f9f8'],35,,,,,,,,,,,,,,,,,Stade de Reims,156,00:20:35.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c164b4c7-9c9a-4570-bbb2-8d3954affeb9,816,,"[116.5, 68.6]",3829430,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,50,Marseille,147,"['190c2a04-1afa-412b-a305-71b2527e35e4', '297a4576-61e0-4bd9-8ecc-ef6de292f665']",41,,,,,,,,,,,,,,,,,Marseille,147,00:20:41.175,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4ae2e55-d46e-454e-bd13-f47e47445eb7,819,,"[111.1, 76.7]",3829430,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,50,Marseille,147,['4111d042-aae3-4927-ae18-9ea145fa6006'],43,,,,,,,,,,,,,,,,,Marseille,147,00:20:43.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efedbdf7-b7dc-4566-970a-c802c7d43ffa,823,,"[100.3, 71.8]",3829430,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Alessandrini,15296.0,Right Wing,50,Marseille,147,['dee4daaf-d505-45a9-a8dd-3c2839afcfab'],47,,,,,,,,,,,,,,,,,Marseille,147,00:20:47.165,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,079a0dc0-fd74-4a57-bc7a-5c29b50b3fed,827,,"[117.6, 36.1]",3829430,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Ariel Ocampos,4345.0,Left Wing,50,Marseille,147,['4b2028dd-6d49-4e3d-aba9-c00aef67edfc'],49,,,,,,,,,,,,,,,,,Marseille,147,00:20:49.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195e8761-0695-49fa-bdf0-e4395765161c,836,,"[14.6, 44.9]",3829430,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steve Mandanda,3543.0,Goalkeeper,50,Marseille,147,['13dd0035-59ba-436f-90f7-8936bf1e1718'],58,,,,,,,,,,,,,,,,,Marseille,147,00:20:58.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197616e9-dbdd-4b47-93df-1991fea5f237,839,,"[23.0, 62.7]",3829430,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Rekik,8572.0,Left Center Back,50,Marseille,147,['6ae8ceb3-d85d-4389-a0af-ad8fa2bc12df'],2,,,,,,,,,,,,,,,,,Marseille,147,00:21:02.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eb07852-55c2-4b65-9663-b18e45444185,842,,"[52.4, 75.6]",3829430,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Alessandrini,15296.0,Right Wing,50,Marseille,147,['7a0893ec-77a8-4050-a5e9-6d9a517ac425'],5,,,,,,,,,,,,,,,,,Marseille,147,00:21:05.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aed17487-21b4-41c9-8feb-2c320ede8c08,845,,"[48.8, 62.3]",3829430,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacques-Alaixys Romao,10036.0,Left Defensive Midfield,50,Marseille,147,['d34f7748-931b-4cff-92f7-aca773c1fa61'],8,,,,,,,,,,,,,,,,,Marseille,147,00:21:08.827,Ball Receipt*,
