50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.311261,,,,,,,,,,,,,,080e257a-7d4a-4faf-a8dd-ea30210eb384,577,,"[13.9, 54.3]",3901213,14,,,,0.08281411,,Left Foot,,,,"[39.2, 56.4]",,High Pass,,25.387005,Incomplete,,,,,,,,Recovery,1,From Throw In,Jérémy Pied,4270.0,Right Back,30,Rennes,134,"['08003228-ce9b-45b3-97d3-3668273939f7', 'e2c87364-11ba-4909-81bd-a381ef5c75c9']",44,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:44.068,Pass,
,,,,,,,,,,,,,,,,,,2.675803,,,,,,,,,,,,,,e2c87364-11ba-4909-81bd-a381ef5c75c9,578,,"[80.9, 23.7]",3901213,14,,,,-0.98406273,,Head,,,,"[93.0, 5.5]",,Low Pass,,21.855206,,,Kamil Grosicki,5667.0,,,,,Recovery,1,From Throw In,Cheikh M''Bengue,3424.0,Left Back,30,Rennes,134,"['080e257a-7d4a-4faf-a8dd-ea30210eb384', '442ff833-d1ec-4d6c-aff5-d74fcadee10f']",46,,,,,,,,,,,,,,,,,Rennes,134,00:14:46.379,Pass,
,,,,,,,,,,,,,,,,,,1.201734,,,,,,,,,,,,,,00adb707-735a-435b-8507-6ac7619a8af7,582,,"[92.0, 4.2]",3901213,14,,,,1.5102643,,Right Foot,,,,"[92.4, 10.8]",,Ground Pass,,6.61211,Incomplete,,,,,,,,,1,From Throw In,Kamil Grosicki,5667.0,Left Wing,30,Rennes,134,"['d3d7ff36-4763-447e-b828-d28d7a4ded09', 'dc4ea5f7-9114-4c7f-8977-0b954cb73144']",49,,,,,,,,,,,,,,,,,Rennes,134,00:14:49.135,Pass,True
,,,,,,,,,,,,,,,,,,2.052969,,,,,,,,,,,,,,3c50461a-c848-47dc-87a4-35a71adc69ec,589,,"[31.8, 73.7]",3901213,14,,,,0.08424458,,Right Foot,,,,"[54.3, 75.6]",,Ground Pass,,22.58008,,,Valère Germain,3210.0,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,31,OGC Nice,136,['33e20db3-773d-4f8c-b37c-9fe50fae9d77'],51,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:51.387,Pass,
,,,,,,,,,,,,,,,,,,3.211045,,,,,,,,,,,,,,5c7ef7bf-0fbe-4544-992e-67240c520ccd,592,,"[90.8, 76.2]",3901213,14,,,,-1.9482201,,Right Foot,,,,"[68.6, 20.2]",,High Pass,,60.239853,,,Ricardo Domingos Barbosa Pereira,6352.0,,True,,,,1,Regular Play,Valère Germain,3210.0,Right Center Forward,31,OGC Nice,136,['ec63274d-c51a-42b5-98de-50521a55fd3a'],59,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:59.452,Pass,
,,,,,,,,,,,,,,,,,,1.691753,,,,,,,,,,,,,,ae6e77a3-4a03-4088-b2c1-edb54b14e332,595,,"[84.2, 15.2]",3901213,15,,,,-0.82537687,,Right Foot,,,,"[91.4, 7.4]",,Ground Pass,,10.615084,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,31,OGC Nice,136,['6d01cb87-c575-491b-b06d-95b8bb4bb210'],5,,,,,,,,,,,,,,,,,OGC Nice,136,00:15:05.041,Pass,
,,,,,,,,,,,,,,,,,,3.510232,,,,,,,,,,,,,,d999b9e1-f07f-4830-9fbb-6a9ce41ad822,598,,"[89.8, 14.5]",3901213,15,,,,0.9191818,,Right Foot,True,,,"[119.7, 53.7]",,High Pass,,49.301624,Out,,Valère Germain,3210.0,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,31,OGC Nice,136,['b956af6e-217e-44bd-aedb-6294ada111cf'],8,,,,,,,,,,,,,,,,,OGC Nice,136,00:15:08.503,Pass,
,,,,,,,,,,,,,,,,,,3.855974,,,,,,,,,,,,,,9468fac9-2d14-4e01-ad44-4381c092d0f2,600,,"[7.0, 44.1]",3901213,15,,,,0.3881336,,Right Foot,,,,"[70.1, 69.9]",,High Pass,,68.17074,Incomplete,,Ousmane Dembélé,5477.0,,,,,Goal Kick,1,From Goal Kick,Benoît Guy Robert Costil,3354.0,Goalkeeper,32,Rennes,134,"['14b26147-7fbc-4dd5-bef5-d052e75e7508', '2f496f73-e18c-4aba-9d4f-3309e859c279']",44,,,,,,,,,,,,,,,,,Rennes,134,00:15:44.899,Pass,
,,,,,,,,,,,,,,,,,,0.972247,,,,,,,,,,,,,,2b2ce129-0d6e-4fb5-a089-8882c72f98b0,604,,"[49.2, 57.5]",3901213,15,,,,0.5191461,,Head,,,,"[56.9, 61.9]",,High Pass,,8.868484,,,Benjamin André,2990.0,,,,,Recovery,1,From Goal Kick,Fallou Diagne,3022.0,Right Center Back,32,Rennes,134,['b768e4fa-9fde-441a-b460-aae6eaa646fa'],50,,,,,,,,,,,,,,,,,Rennes,134,00:15:50.455,Pass,
,,,,,,,,,,,,,,,,,,1.571609,,,,,,,,,,,,,,c6659597-762f-4a44-84a1-2eeea3b6e848,608,,"[56.6, 63.8]",3901213,15,,,,2.8452408,,Right Foot,,,,"[43.5, 67.8]",,Ground Pass,,13.69708,,,Romain Danzé,4475.0,,,,,,1,From Goal Kick,Benjamin André,2990.0,Left Defensive Midfield,32,Rennes,134,['b881986b-f230-46e0-a5cf-59b7df177b44'],52,,,,,,,,,,,,,,,,,Rennes,134,00:15:52.492,Pass,
,,,,,,,,,,,,,,,,,,3.001398,,,,,,,,,,,,,,315d5cff-67e9-48e7-b3ff-96bbaa6affff,612,,"[43.5, 68.1]",3901213,15,,,,-0.14073019,,Left Foot,,,,"[91.5, 61.3]",,High Pass,,48.479275,Pass Offside,,Ousmane Dembélé,5477.0,,,Through Ball,True,,1,From Goal Kick,Romain Danzé,4475.0,Right Back,32,Rennes,134,"['6b7af45e-e9e9-438e-88e0-a7762871e771', 'ee83800e-a63a-449c-82c6-0718c29ba2b1']",54,,,,,,,,,,,,,,,,,Rennes,134,00:15:54.112,Pass,True
,,,,,,,,,,,,,,,,,,1.484364,,,,,,,,,,,,,,98335f47-ab1f-4ce8-a4d4-2eb3ef2e03da,614,,"[28.6, 18.8]",3901213,16,True,,,1.5074371,,Right Foot,,,,"[30.7, 51.9]",,Ground Pass,,33.16655,,,Paul Baysse,4443.0,,,,,Free Kick,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,33,OGC Nice,136,['41681478-de40-42ba-b2e8-3d5a721436fa'],11,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:11.935,Pass,
,,,,,,,,,,,,,,,,,,1.263116,,,,,,,,,,,,,,7e90c1cc-f5f8-4501-be80-32a26ccbc05a,616,,"[30.9, 59.5]",3901213,16,,,,-2.077895,,Right Foot,,,,"[24.4, 47.8]",,Ground Pass,,13.384319,,,Nampalys Mendy,4506.0,,,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,33,OGC Nice,136,['5eeaf412-1a77-4e07-8bc9-68f5b2cb46f6'],15,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:15.528,Pass,
,,,,,,,,,,,,,,,,,,1.380128,,,,,,,,,,,,,,5837e21e-d145-4a10-925f-7c3d8f80bc23,619,,"[24.4, 49.5]",3901213,16,,,,1.289317,,Right Foot,,,,"[29.2, 66.1]",,Ground Pass,,17.280046,,,Paul Baysse,4443.0,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,33,OGC Nice,136,['278eac5a-17d3-46fd-9cf6-b59053593752'],17,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:17.338,Pass,
,,,,,,,,,,,,,,,,,,1.193444,,,,,,,,,,,,,,d2813e29-aeaf-4f78-b2c1-73dead9d1d54,622,,"[29.2, 65.2]",3901213,16,,,,-1.8360034,,Right Foot,,,,"[24.8, 49.0]",,Ground Pass,,16.7869,,,Nampalys Mendy,4506.0,,,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,33,OGC Nice,136,['ce0794ae-597e-40d1-90f7-41f9d38d4b3e'],20,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:20.127,Pass,
,,,,,,,,,,,,,,,,,,1.076229,,,,,,,,,,,,,,f35b0552-6668-4ba3-888b-21722a34802b,625,,"[27.7, 50.6]",3901213,16,,,,1.5166324,,Left Foot,,,,"[28.6, 67.2]",,Ground Pass,,16.62438,,,Paul Baysse,4443.0,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,33,OGC Nice,136,['5d2136a0-ce76-47a9-97ce-432d236ff6f3'],24,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:24.240,Pass,
,,,,,,,,,,,,,,,,,,2.4433,,,,,,,,,,,,,,4bc4b6a7-d538-434b-b10a-03804b0fd814,628,,"[28.1, 64.5]",3901213,16,,,,-2.146047,,Right Foot,,,,"[13.9, 42.6]",,Ground Pass,,26.100767,,,Yoan Cardinale,4257.0,,,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,33,OGC Nice,136,['6283ebdc-4ebc-4690-8764-6e327d19bef3'],26,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:26.096,Pass,
,,,,,,,,,,,,,,,,,,2.17779,,,,,,,,,,,,,,b5c1b751-d6f3-4070-950d-9fc43e2218bb,631,,"[14.1, 44.8]",3901213,16,,,,1.0059503,,Right Foot,,,,"[25.0, 62.0]",,Ground Pass,,20.362957,,,Paul Baysse,4443.0,,,,,,1,From Free Kick,Yoan Cardinale,4257.0,Goalkeeper,33,OGC Nice,136,['752480d5-0b3e-47b7-b6fe-f0b8cef5b115'],29,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:29.920,Pass,
,,,,,,,,,,,,,,,,,,1.042683,,,,,,,,,,,,,,68d393c6-90e4-4b2d-99f7-8b49e516d01a,634,,"[26.5, 62.6]",3901213,16,,,,-0.16183743,,Right Foot,,,,"[36.3, 61.0]",,Ground Pass,,9.929753,,,Nampalys Mendy,4506.0,,,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,33,OGC Nice,136,['c5252502-be61-46ed-8d6d-bc6fd5a247bb'],32,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:32.828,Pass,
,,,,,,,,,,,,,,,,,,1.015601,,,,,,,,,,,,,,d9609a5f-0194-47ed-a0c0-8bf387953a08,637,,"[41.7, 62.6]",3901213,16,,,,1.3460852,,Right Foot,,,,"[44.1, 73.1]",,Ground Pass,,10.770794,,,Vincent Koziello,4264.0,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,33,OGC Nice,136,['be6ed986-3c48-4486-ba35-498fcefc292c'],35,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:35.258,Pass,
,,,,,,,,,,,,,,,,,,0.444953,,,,,,,,,,,,,,06e5b2f2-d280-4b35-8a7a-2ffbd4fec674,644,,"[42.5, 72.9]",3901213,16,,,,-2.7109,,Right Foot,,,,"[27.7, 66.1]",,Ground Pass,,16.287418,,,Paul Baysse,4443.0,,,,,,1,From Free Kick,Vincent Koziello,4264.0,Right Center Midfield,33,OGC Nice,136,['455862ad-794b-4b7a-8bcc-34043ce590bb'],38,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:38.167,Pass,
,,,,,,,,,,,,,,,,,,1.12702,,,,,,,,,,,,,,b20c33d9-9478-4a7a-88f0-27a5b6823d62,647,,"[28.6, 60.4]",3901213,16,,,,-1.1839206,,Right Foot,,,,"[35.2, 44.2]",,Ground Pass,,17.492855,,,Jean Michaël Seri,3359.0,,,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,33,OGC Nice,136,['bad47942-9c96-4347-80b9-dd40cb1521e4'],42,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:42.419,Pass,
,,,,,,,,,,,,,,,,,,1.526714,,,,,,,,,,,,,,69d6178d-8f16-4c26-849f-94d61c2f70f0,649,,"[35.2, 44.5]",3901213,16,,,,1.8104446,,Right Foot,,,,"[29.8, 66.6]",,Ground Pass,,22.750164,,,Paul Baysse,4443.0,,,,,,1,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,33,OGC Nice,136,['ef80c29b-f2a1-45db-ab28-c41e29c333a4'],43,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:43.546,Pass,
,,,,,,,,,,,,,,,,,,1.15987,,,,,,,,,,,,,,5acadef8-359a-461e-bf9d-aff028290782,652,,"[42.2, 64.2]",3901213,16,,,,-1.7342727,,Right Foot,,,,"[39.0, 44.8]",,Ground Pass,,19.662146,,,Jean Michaël Seri,3359.0,,,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,33,OGC Nice,136,['177a63b4-6c36-4601-941c-aba8d7f83d4e'],48,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:48.449,Pass,
,,,,,,,,,,,,,,,,,,0.962939,,,,,,,,,,,,,,62502a7f-87a1-482f-a8be-231eb66cf7e9,655,,"[39.0, 44.2]",3901213,16,,,,-0.9272952,,Right Foot,,,,"[43.5, 38.2]",,Ground Pass,,7.5,,,Nampalys Mendy,4506.0,,,,,,1,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,33,OGC Nice,136,['fcc602dd-e720-4d24-a3a6-ff2d7837670e'],52,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:52.164,Pass,
,,,,,,,,,,,,,,,,,,1.450415,,,,,,,,,,,,,,53918683-48b5-4fb4-ae57-8eb768b4ba65,657,,"[43.2, 38.5]",3901213,16,,,,2.617908,,Right Foot,,,,"[36.1, 42.6]",,Ground Pass,,8.19878,,,Jean Michaël Seri,3359.0,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,33,OGC Nice,136,['63c605a6-f5c5-4dc2-ad98-350184f4c289'],53,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:53.127,Pass,
,,,,,,,,,,,,,,,,,,1.526337,,,,,,,,,,,,,,0b5e8018-c1d6-48c6-965b-98d7c01bd510,659,,"[36.1, 42.6]",3901213,16,,,,1.6207547,,Left Foot,,,,"[35.1, 62.6]",,Ground Pass,,20.024984,,,Paul Baysse,4443.0,,,,,,1,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,33,OGC Nice,136,['bece0e67-dedb-4853-975e-f3adb2aadcc4'],54,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:54.578,Pass,
,,,,,,,,,,,,,,,,,,2.923247,,,,,,,,,,,,,,ce8bb369-a708-4133-b549-cda5088c8a68,662,,"[41.7, 65.2]",3901213,16,,,,-0.74157596,,Right Foot,,,,"[90.5, 20.5]",,High Pass,,66.17802,Incomplete,,Alassane Pléa,3230.0,,True,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,33,OGC Nice,136,"['4fcb199e-7910-405f-a388-8dc2353ab7e4', 'a7e0ad0b-e7bf-4ed9-a9ba-36635535989c']",57,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:57.950,Pass,
,,,,,,,,,,,,,,,,,,3.302999,,,,,,,,,,,,,,4fcb199e-7910-405f-a388-8dc2353ab7e4,665,,"[29.6, 59.6]",3901213,17,,,True,-2.227498,,,,,,"[11.1, 35.6]",,Low Pass,,30.30264,,,Benoît Guy Robert Costil,3354.0,,,,,Recovery,1,Regular Play,Romain Danzé,4475.0,Right Back,34,Rennes,134,"['172f7228-073a-45a0-bd87-1633bac93e3a', '1eed3d07-3984-4596-978c-e956518b7ab6', 'ce8bb369-a708-4133-b549-cda5088c8a68']",0,,,,,,,,,,,,,,,,,Rennes,134,00:17:00.874,Pass,True
,,,,,,,,,,,,,,,,,,4.278978,,,,,,,,,,,,,,45c922cc-8913-4443-893f-2dd99f753d25,668,,"[18.2, 40.6]",3901213,17,,,,0.5482051,,Drop Kick,,,,"[65.2, 69.3]",,High Pass,,55.069866,,,Romain Danzé,4475.0,,,,,,1,Regular Play,Benoît Guy Robert Costil,3354.0,Goalkeeper,34,Rennes,134,['cc9f794f-a476-45bf-a4cd-4b27d9f7a43b'],16,,,,,,,,,,,,,,,,,Rennes,134,00:17:16.677,Pass,
,,,,,,,,,,,,,,,,,,1.987044,,,,,,,,,,,,,,f7a56b8e-8343-40ed-b310-aabd6a8b34d6,670,,"[65.2, 69.3]",3901213,17,,,,-0.23357564,,Head,,,,"[92.1, 62.9]",,High Pass,,27.65086,Incomplete,,Jeremie Boga,4909.0,,,,,,1,Regular Play,Romain Danzé,4475.0,Right Back,34,Rennes,134,"['21211180-955d-482a-ac03-0a6c8dc5c7a6', '39287901-7b94-4f92-bb8d-3a1ab3e8b5fe']",20,,,,,,,,,,,,,,,,,Rennes,134,00:17:20.996,Pass,
,,,,,,,,,,,,,,,,,,1.783118,,,,,,,,,,,,,,21211180-955d-482a-ac03-0a6c8dc5c7a6,673,,"[28.0, 17.2]",3901213,17,,,True,-0.4497596,,,,,,"[42.5, 10.2]",,High Pass,,16.101242,Incomplete,,Jean Michaël Seri,3359.0,,,,,Recovery,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,34,Rennes,134,"['09bb4753-7712-43d8-afdc-f63cb8faa3d3', '321d36a9-8d08-4850-92d3-1f7debccd4b7', 'c47ba5b2-6974-4dbe-8998-73ee0a46db61', 'f7a56b8e-8343-40ed-b310-aabd6a8b34d6']",22,,,,,,,,,,,,,,,,,OGC Nice,136,00:17:22.983,Pass,True
,,,,,,,,,,,,,,,,,,0.9086,,,,,,,,,,,,,,09bb4753-7712-43d8-afdc-f63cb8faa3d3,676,,"[77.6, 69.9]",3901213,17,,,True,-0.6279813,,,,,,"[84.9, 64.6]",,High Pass,,9.021087,,,Kamil Grosicki,5667.0,,,,,Recovery,1,Regular Play,Romain Danzé,4475.0,Right Back,34,Rennes,134,"['21211180-955d-482a-ac03-0a6c8dc5c7a6', '550bcecb-4ad3-4d50-bf40-50da48e675a0', '7faff8f2-9959-49cd-bd10-3a97eaee8f14']",24,,,,,,,,,,,,,,,,,Rennes,134,00:17:24.766,Pass,True
,,,,,,,,,,,,,,,,,,1.519865,,,,,,,,,,,,,,dcdf2369-4399-4b38-8f04-2c1e74600c56,679,,"[84.9, 64.6]",3901213,17,,,,-1.7143797,,Right Foot,,,,"[83.7, 56.3]",,High Pass,,8.386298,,,Yoann Gourcuff,4602.0,,,,,,1,Regular Play,Kamil Grosicki,5667.0,Left Wing,34,Rennes,134,['109d2eed-bb3a-4ba8-9925-e97a89cd714f'],25,,,,,,,,,,,,,,,,,Rennes,134,00:17:25.925,Pass,
,,,,,,,,,,,,,,,,,,2.210282,,,,,,,,,,,,,,676e780d-7c76-4cee-b621-ab276bdbe381,684,,"[91.5, 57.8]",3901213,17,,,,1.5758983,,Right Foot,,,,"[91.4, 77.4]",,Ground Pass,,19.600256,,,Romain Danzé,4475.0,,,,,,1,Regular Play,Yoann Gourcuff,4602.0,Center Attacking Midfield,34,Rennes,134,"['3a9d2b46-6a27-42aa-bb2d-ca4cb79063e0', '7edfccdc-45e3-47ee-92f0-cb8fd11d3bb4']",31,,,,,,,,,,,,,,,,,Rennes,134,00:17:31.475,Pass,True
,,,,,,,,,,,,,,,,,,0.959026,,,,,,,,,,,,,,b555309e-b5e1-4090-a25a-703066f071fc,687,,"[91.4, 77.0]",3901213,17,,,,0.057080783,,Right Foot,,,,"[101.9, 77.6]",,Ground Pass,,10.517129,,,Kamil Grosicki,5667.0,,,,,,1,Regular Play,Romain Danzé,4475.0,Right Back,34,Rennes,134,['fbf234c7-2158-428b-98c3-ce9d0a6ba2a7'],33,,,,,,,,,,,,,,,,,Rennes,134,00:17:33.725,Pass,
,,,,,,,,,,,,,,,,,,1.003373,,,,,,,,,,,,,,44d8c77a-4835-44d2-b68d-d74a89b19faa,698,,"[20.4, 1.9]",3901213,17,,,,1.5848799,,Left Foot,,,,"[20.3, 9.0]",,Ground Pass,,7.100704,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,35,OGC Nice,136,['11fd82c4-d280-4ec7-80cf-a5b7a3fb634f'],38,,,,,,,,,,,,,,,,,OGC Nice,136,00:17:38.640,Pass,
,,,,,,,,,,,,,,,,,,0.638259,,,,,,,,,,,,,,f0f6d3e8-a380-4c38-8ef2-083bc7f9fb1f,702,,"[20.3, 9.0]",3901213,17,,,,-2.2455373,,Right Foot,,,,"[15.1, 2.5]",,Ground Pass,,8.324061,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,35,OGC Nice,136,"['3e581728-c490-4fad-a6be-a2350c40f834', 'da42d007-36ab-46d1-ae61-ca860c37e46e']",39,,,,,,,,,,,,,,,,,OGC Nice,136,00:17:39.756,Pass,True
,,,,,,,,,,,,,,,,,,1.865026,,,,,,,,,,,,,,06634468-f05e-4c5b-b5d2-54ce38f193c7,704,,"[15.1, 2.5]",3901213,17,,,,0.18171859,,Right Foot,,,,"[43.4, 7.7]",,High Pass,,28.773773,,,Alassane Pléa,3230.0,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,35,OGC Nice,136,['9ad14f98-0c06-489c-be1e-022e6e67712c'],40,,,,,,,,,,,,,,,,,OGC Nice,136,00:17:40.394,Pass,
,,,,,,,,,,,,,,,,,,3.059824,,,,,,,,,,,,,,82f12f73-be05-41c8-9ae1-f9a1c030f6a3,711,,"[58.1, 74.3]",3901213,17,,,,-2.3316596,,Left Foot,,,,"[26.3, 40.9]",,Ground Pass,,46.11724,,,Benoît Guy Robert Costil,3354.0,,,,,,1,Regular Play,Fallou Diagne,3022.0,Right Center Back,36,Rennes,134,"['438e3502-e433-48e1-b8b0-968e18e8dd7f', 'cbd21854-56f6-4c3b-913f-0ffe915e3c55']",44,,,,,,,,,,,,,,,,,Rennes,134,00:17:44.379,Pass,True
,,,,,,,,,,,,,,,,,,2.194569,,,,,,,,,,,,,,e7b0bb25-7d5f-49a2-85dc-be1eeb5f927e,714,,"[24.7, 40.6]",3901213,17,,,,-0.37499171,,Right Foot,,,,"[34.1, 36.9]",,Ground Pass,,10.10198,,,Sylvain Armand,40699.0,,,,,,1,Regular Play,Benoît Guy Robert Costil,3354.0,Goalkeeper,36,Rennes,134,['24c8cc8f-8fba-48fe-8fbe-b0134ffc5a34'],48,,,,,,,,,,,,,,,,,Rennes,134,00:17:48.954,Pass,
,,,,,,,,,,,,,,,,,,1.103371,,,,,,,,,,,,,,1cbd714d-13a9-4b2a-b80a-178f062a0c14,717,,"[41.4, 26.8]",3901213,17,,,,-1.1988235,,Left Foot,,,,"[50.1, 4.5]",,Ground Pass,,23.937,,,Cheikh M''Bengue,3424.0,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Center Back,36,Rennes,134,['385b083b-8e98-4aae-96a3-38a64df440cf'],55,,,,,,,,,,,,,,,,,Rennes,134,00:17:55.481,Pass,
,,,,,,,,,,,,,,,,,,0.72731,,,,,,,,,,,,,,4b4a74fb-298b-4431-9152-b15d3acfceee,721,,"[56.0, 3.1]",3901213,17,,,,0.90276027,,Left Foot,,,,"[66.1, 15.9]",,Ground Pass,,16.304907,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Cheikh M''Bengue,3424.0,Left Back,36,Rennes,134,"['81a1fc63-4ad2-419b-bfde-af357131dd2c', 'e73b7dc8-703d-4eac-86c5-ac91f10c5bb7']",58,,,,,,,,,,,,,,,,,Rennes,134,00:17:58.006,Pass,True
,,,,,,,,,,,,,,,,,,0.115619,,,,,,,,,,,,,,acc51340-a183-4f70-80b6-8dab795061f0,724,,"[66.1, 15.9]",3901213,17,,,,-1.00748,,Left Foot,,,,"[67.3, 14.0]",,Ground Pass,,2.2472205,Incomplete,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,36,Rennes,134,"['0043ce84-7241-4f49-8563-2a786738359a', '0d1750e5-95e0-4a02-ae9c-eceed5a971a7']",58,,,,,,,,,,,,,,,,,Rennes,134,00:17:58.733,Pass,True
,,,,,,,,,,,,,,,,,,1.968182,,,,,,,,,,,,,,73c854fb-b6e2-4edb-a358-a86060be4219,728,,"[43.2, 80.0]",3901213,18,,,,-0.26315847,,,,,,"[65.1, 74.1]",,High Pass,,22.680828,Incomplete,,Valère Germain,3210.0,,,,,Throw-in,1,From Throw In,Jérémy Pied,4270.0,Right Back,37,OGC Nice,136,"['af91e803-5747-40f2-9f95-2746a2241db0', 'c9626c94-255d-4e8c-8700-8a1738ab544d']",11,,,,,,,,,,,,,,,,,OGC Nice,136,00:18:11.040,Pass,
,,,,,,,,,,,,,,,,,,0.801305,,,,,,,,,,,,,,af91e803-5747-40f2-9f95-2746a2241db0,730,,"[55.0, 6.0]",3901213,18,,,,-0.15660188,,Head,,,,"[60.7, 5.1]",,Low Pass,,5.770615,,,Cheikh M''Bengue,3424.0,,,,,Interception,1,From Throw In,Benjamin André,2990.0,Left Defensive Midfield,37,OGC Nice,136,"['1ca9882c-6fb2-4391-9547-e24ab229d0c0', '73c854fb-b6e2-4edb-a358-a86060be4219']",13,,,,,,,,,,,,,,,,,Rennes,134,00:18:13.008,Pass,
,,,,,,,,,,,,,,,,,,2.963164,,,,,,,,,,,,,,f0e365bc-fda6-4d5d-9e14-24f1c3a54831,733,,"[60.7, 5.1]",3901213,18,,,,0.7197034,,Left Foot,,,,"[85.0, 26.4]",,High Pass,,32.313774,Incomplete,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Cheikh M''Bengue,3424.0,Left Back,37,OGC Nice,136,"['1754856b-261b-46d1-8b91-012b7cf9fca1', 'b8137b79-bcdf-4f78-a0b0-d89da7c66378']",13,,,,,,,,,,,,,,,,,Rennes,134,00:18:13.890,Pass,
,,,,,,,,,,,,,,,,,,2.298031,,,,,,,,,,,,,,1754856b-261b-46d1-8b91-012b7cf9fca1,735,,"[35.1, 53.7]",3901213,18,,,,1.0415496,,Left Foot,,,,"[44.4, 69.6]",,High Pass,,18.420097,,,Jérémy Pied,4270.0,,,,,Recovery,1,From Throw In,Maxime Le Marchand,3229.0,Left Center Back,37,OGC Nice,136,"['3e0946fb-08d5-4ce2-bbb5-6a2e2f86f076', 'f0e365bc-fda6-4d5d-9e14-24f1c3a54831']",16,,,,,,,,,,,,,,,,,OGC Nice,136,00:18:16.853,Pass,
