50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.740195,,,,,,,,,,,19a55585-de3a-4aa0-9360-006c6472f252,78,,"[83.2, 65.7]",3829497,1,,,,,-0.80294025,,Right Foot,,,,"[114.0, 33.8]",High Pass,,44.34242,,Incomplete,,Sloan Privat,4799.0,,,,,Recovery,1,From Free Kick,Lionel Mathis,401512.0,Right Defensive Midfield,5,Guingamp,142,"['7f86591c-31e9-4a3a-8e4f-d087b61161e8', 'd692b613-9ccb-43f3-a461-6db114377fb9', 'f9eccc90-b7c8-4d20-97a3-81defa37490e']",50,,,,,,,,,,,,,,,,,Guingamp,142,00:01:50.525,Pass,
,,,,,,,,,,,,,,,,,2.773647,,,,,,,,,,,09992dec-80b9-4892-a2d6-8723c9f143da,82,,"[16.3, 50.5]",3829497,2,,,,,-0.23200922,,Left Foot,,,,"[70.9, 37.6]",High Pass,,56.103207,,Incomplete,,Corentin Jean,3010.0,,,,,,1,From Free Kick,Denis Petrić,34953.0,Goalkeeper,5,Guingamp,142,"['0dc3ae88-85c7-4bf5-b382-280386f9fdd0', 'a40e03d7-82b7-4d15-b03e-ad21593994f7']",6,,,,,,,,,,,,,,,,,Troyes,133,00:02:06.219,Pass,
,,,,,,,,,,,,,,,,,1.946404,,,,,,,,,,,6cc2f337-6c5f-4601-9718-46e646dd694b,85,,"[36.4, 37.8]",3829497,2,,,,,-1.1496762,,Right Foot,,,,"[40.7, 28.2]",Ground Pass,,10.519031,,,,Brou Benjamin Angoua,40527.0,,,,,Recovery,1,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,5,Guingamp,142,['c5595fba-c47a-4065-99ff-015c150035f3'],11,,,,,,,,,,,,,,,,,Guingamp,142,00:02:11.313,Pass,
,,,,,,,,,,,,,,,,,1.230783,,,,,,,,,,,761a1d80-256d-49a7-b0ac-943f7770ffa0,89,,"[40.2, 29.3]",3829497,2,,,,,0.5839785,,Right Foot,,,,"[63.2, 44.5]",Low Pass,,27.568823,,Incomplete,,Jimmy Briand,3213.0,,,,,,1,From Free Kick,Brou Benjamin Angoua,40527.0,Left Back,5,Guingamp,142,"['a14895a6-e5fa-4bf8-8c49-5e359ac46fed', 'a4f03cdc-933e-4ee3-b42f-d0dd4078932f']",13,,,,,,,,,,,,,,,,,Guingamp,142,00:02:13.277,Pass,
,,,,,,,,,,,,True,,,,,5.000567,,,,,,,,,,,a14895a6-e5fa-4bf8-8c49-5e359ac46fed,91,,"[56.9, 35.6]",3829497,2,,,,,0.5455042,,Right Foot,,,,"[108.8, 67.1]",High Pass,,60.711285,,,,Fabien Camus,401470.0,,,,,Interception,1,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,6,Troyes,133,"['761a1d80-256d-49a7-b0ac-943f7770ffa0', '7bef5541-8f56-4800-a682-d2f313aebddd']",14,,,,,,,,,,,,,,,,,Troyes,133,00:02:14.508,Pass,
,,,,,,,,,,,,,,,,,3.072631,,,,,,,,,,,9c89d336-e4c3-4172-a078-8c36cc340774,94,,"[109.0, 67.1]",3829497,2,,,,,-1.5779561,,Right Foot,True,,,"[108.7, 25.2]",Low Pass,,41.901073,,,,Corentin Jean,3010.0,,True,,,,1,Regular Play,Fabien Camus,401470.0,Right Wing,6,Troyes,133,['38fe0fa6-d4d8-47f6-bb58-152ea878e0f3'],19,,,,,,,,,,,,,,,,,Troyes,133,00:02:19.613,Pass,
,,,,,,,,,,,,,,,,,1.132834,,,,,,,,,,,18691bd6-e747-49ad-916a-25b0cc6c6d03,102,,"[3.3, 76.9]",3829497,2,,,,,-0.03754104,,Right Foot,,,,"[24.6, 76.1]",Ground Pass,,21.315018,,,,Yannis Salibur,3122.0,,,,,,1,Regular Play,Franck Hery,91209.0,Right Center Back,7,Guingamp,142,['98ebd1f5-5a0a-4e3b-b624-9c18895d4a6e'],26,,,,,,,,,,,,,,,,,Guingamp,142,00:02:26.718,Pass,
,,,,,,,,,,,,,,,,,0.728498,,,,,,,,,,,cfa7fd42-0711-4a2b-892f-420f991a162b,108,,"[45.4, 61.2]",3829497,2,,,,,1.2003039,,Left Foot,,,,"[50.1, 73.3]",Ground Pass,,12.980755,,,,Lars Christian Jacobsen,20199.0,,,,,Free Kick,1,From Free Kick,Franck Hery,91209.0,Right Center Back,8,Guingamp,142,['69e0e1f1-5c1f-4d97-9a7f-47ff181d73aa'],59,,,,,,,,,,,,,,,,,Guingamp,142,00:02:59.003,Pass,
,,,,,,,,,,,,,,,,,2.384137,,,,,,,,,,,ef2126cd-e1c7-4127-a501-9d794896fe9b,111,,"[52.3, 76.1]",3829497,3,,,,,-0.08101884,,Right Foot,,,,"[99.1, 72.3]",High Pass,,46.95402,,,,Yannis Salibur,3122.0,,,,,,1,From Free Kick,Lars Christian Jacobsen,20199.0,Right Back,8,Guingamp,142,['c7fcddb5-714a-4efb-ad5e-4dd63ff4b03e'],0,,,,,,,,,,,,,,,,,Guingamp,142,00:03:00.897,Pass,
,,,,,,,,,,,,,,,,,0.980657,,,,,,,,,,,84b9b86d-9816-4e25-a101-0ac3f7704a4e,115,,"[105.7, 71.9]",3829497,3,,,,,-1.3774384,804a7818-5759-4542-ab84-f4f80a81f8e1,Left Foot,True,,,"[111.3, 43.3]",High Pass,,29.143095,,,,Sloan Privat,4799.0,True,,,,,1,From Free Kick,Yannis Salibur,3122.0,Right Midfield,8,Guingamp,142,['bdb012a6-05f2-49c0-bfa6-d27c80874889'],7,,,,,,,,,,,,,,,,,Guingamp,142,00:03:07.690,Pass,
,,,,,,,,,,,,,,,,,3.654387,,,,,,,,,,,accc514e-b9c1-4a13-ae73-9a93eca25aa3,121,,"[17.0, 32.4]",3829497,3,,,,,-0.20097977,,Drop Kick,,,,"[86.7, 18.2]",High Pass,,71.13178,,Incomplete,,Corentin Jean,3010.0,,,,,,1,From Free Kick,Denis Petrić,34953.0,Goalkeeper,8,Guingamp,142,"['bf256981-bd41-4584-9f11-115f0b1fac7c', 'c7ae9659-ae25-4df7-93d9-7bbede16a93c']",17,,,,,,,,,,,,,,,,,Troyes,133,00:03:17.953,Pass,
,,,,,,,,,,,,,,,,,1.623454,,,,,,,,,,,c43db4e3-5ebc-4aa1-aa1b-ddb7d5781a6a,127,,"[48.7, 24.1]",3829497,3,,,,,-0.23436682,,Right Foot,,,,"[77.6, 17.2]",High Pass,,29.712288,,Incomplete,,Sloan Privat,4799.0,,,,,,1,From Free Kick,Brou Benjamin Angoua,40527.0,Left Back,8,Guingamp,142,"['7cc28b98-9f19-412f-a505-dfea70d5b48f', 'ae804f7d-9ef6-410d-9fc0-1b5dbd4dc7ec']",28,,,,,,,,,,,,,,,,,Guingamp,142,00:03:28.673,Pass,
,,,,,,,,,,,,,,,,,1.165267,,,,,,,,,,,341dc3d2-396b-41f3-9985-2c64ad64ecaf,132,,"[47.1, 56.7]",3829497,3,,,,,-2.1560135,,Right Foot,,,,"[36.1, 40.1]",Ground Pass,,19.913815,,,,Matthieu Saunier,13730.0,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Back,9,Troyes,133,['29fdfae4-a9a4-449c-b52a-9a367698f499'],32,,,,,,,,,,,,,,,,,Troyes,133,00:03:32.993,Pass,
,,,,,,,,,,,,,,,,,1.544382,,,,,,,,,,,b2bbde98-c885-4651-9e3d-b5562a8ce512,135,,"[36.9, 37.6]",3829497,3,,,,,-1.380224,,Right Foot,,,,"[41.8, 12.2]",Ground Pass,,25.86832,,,,Quentin Othon,148132.0,,,,,,1,Regular Play,Matthieu Saunier,13730.0,Left Center Back,9,Troyes,133,['97e48d64-57ed-4214-b776-4db29ca3bf4b'],35,,,,,,,,,,,,,,,,,Troyes,133,00:03:35.542,Pass,
,,,,,,,,,,,,,,,,,0.720154,,,,,,,,,,,338573ae-9f68-4bcf-b22c-26633e3ba9fa,138,,"[47.1, 7.2]",3829497,3,,,,,1.5707964,,Left Foot,,,,"[47.1, 22.1]",Ground Pass,,14.9,,,,Benjamin Nivet,3002.0,,,,,,1,Regular Play,Quentin Othon,148132.0,Left Back,9,Troyes,133,['13ed52f4-eb4d-4c9a-8119-5ceb03984a9a'],37,,,,,,,,,,,,,,,,,Troyes,133,00:03:37.499,Pass,
,,,,,,,,,,,,,,,,,0.990156,,,,,,,,,,,22b8b89f-282a-4e7e-bf3e-d23bc42e39e4,141,,"[47.3, 21.9]",3829497,3,,,,,-2.2675385,,Left Foot,,,,"[35.0, 7.2]",Ground Pass,,19.16716,,,,Quentin Othon,148132.0,,,,,,1,Regular Play,Benjamin Nivet,3002.0,Center Attacking Midfield,9,Troyes,133,['0a597b8d-545d-4165-91b8-e9a7f0862205'],38,,,,,,,,,,,,,,,,,Troyes,133,00:03:38.374,Pass,
