50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.324204,,,,,,,,,,,,51dbf0c0-2960-46f0-a88a-b3ec92442a02,1618,,,"[21.2, 8.1]",3829495,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Frédéric Bulot,7817.0,Left Midfield,90,Lyon,137,"['bc0d9e6b-e926-4739-b2e4-ae05ce861d67', 'fd081037-3b9c-4c32-98bb-36113f2f20e5']",23,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:40:23.256,Pressure,
,,,,,,,,,,,,,True,,,,,,1.271272,,,,,,,,,,,,8bba16ca-8918-4b97-af94-ebccb5e61e26,1629,,,"[113.2, 48.3]",3829495,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Darder Moll,3236.0,Left Center Midfield,91,Lyon,137,['61e2fa70-7e5f-4261-aa25-b7baecf07fe6'],35,,,,,,,,,,,,,,,,,,,Lyon,137,00:40:35.951,Pressure,
,,,,,,,,,,,,,,,,,,,0.480298,,,,,,,,,,,,3b6fe528-8a21-4d52-9d87-c77dfe375d6d,1645,,,"[13.7, 54.7]",3829495,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Fofana,401455.0,Left Center Back,92,Lyon,137,"['06b3c103-7ef3-49e0-ab0b-c6080db75aa1', '429e60f7-2373-4ebb-9cfc-e48d0e0405fb']",11,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:41:11.989,Pressure,
,,,,,,,,,,,,,,,,,,,0.419387,,,,,,,,,,,,e0662cb7-40c7-4314-b487-b3e7128cf56d,1649,,,"[25.7, 58.5]",3829495,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Midfield,92,Lyon,137,"['191add50-7d39-44d0-9df0-150842a310e8', '62999731-00be-435e-9d11-6d36e0e4dbc8']",13,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:41:13.173,Pressure,
,,,,,,,,,,,,,,,,,,,1.28191,,,,,,,,,,,,77a5f57b-c09f-45e2-a03f-38d94154c99a,1656,,,"[10.3, 63.7]",3829495,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Midfield,92,Lyon,137,['949d6fa1-43d6-4c18-affc-cefbf8e60a05'],16,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:41:16.842,Pressure,
,,,,,,,,,,,,,,,,,,,0.848456,,,,,,,,,,,,1595b2a7-5ba7-47ca-949a-7d8de05e4401,1658,,,"[117.5, 21.6]",3829495,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathieu Valbuena,18868.0,Center Attacking Midfield,92,Lyon,137,,18,,,,,,,,,,,,,,,,,,,Lyon,137,00:41:18.989,Pressure,
,,,,,,,,,,,,,,,,,,,0.214878,,,,,,,,,,,,28a7d5e0-a3ac-40b9-be7b-e60ba171fa20,1665,,,"[40.3, 77.8]",3829495,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordan Ferri,3118.0,Right Center Midfield,93,Stade de Reims,156,"['2b004f17-4c27-4266-8653-6e3a09f17085', '68a9195e-d8e3-4de8-b8e0-5067572794af']",58,,,,,,,,,,,,,,,,,,,Lyon,137,00:41:58.620,Pressure,
,,,,,,,,,,,,,,,,,,,0.833174,,,,,,,,,,,,71d13d27-7729-4128-bf4e-d90828dcc2b1,1674,,,"[45.0, 61.6]",3829495,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Claudio Beauvue,6600.0,Left Center Forward,93,Stade de Reims,156,"['579dea34-21ce-474a-9b0d-71b9a4046341', 'e05d1e9e-a401-4adc-b887-0176e5ff112e']",2,,,,,,,,,,,,,,,,,,,Lyon,137,00:42:02.426,Pressure,
,,,,,,,,,,,,,,,,,,,0.506839,,,,,,,,,,,,5e25f684-1868-4c5d-b84e-23c1f9747569,1675,,,"[43.9, 56.6]",3829495,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Darder Moll,3236.0,Left Center Midfield,93,Stade de Reims,156,['579dea34-21ce-474a-9b0d-71b9a4046341'],2,,,,,,,,,,,,,,,,,,,Lyon,137,00:42:02.841,Pressure,
,,,,,,,,,,,,,,,,,,,0.981234,,,,,,,,,,,,ff8c6c84-2729-42b0-9989-c0ffd07d996f,1679,,,"[34.5, 50.0]",3829495,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,93,Stade de Reims,156,"['3561a517-5562-42df-b400-0511b51a8539', '53f46525-9d76-46d6-94f9-25b3246ae780']",3,,,,,,,,,,,,,,,,,,,Lyon,137,00:42:03.940,Pressure,
,,,,,,,,,,,,,True,,,,,,1.213952,,,,,,,,,,,,0bd95a8a-70f3-4a18-85fc-81098f170132,1682,,,"[86.9, 36.9]",3829495,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Prince Oniangué,4545.0,Center Attacking Midfield,94,Lyon,137,['5440d2c9-f449-4fee-8fe9-c14eecea0ad8'],6,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:42:06.214,Pressure,
,,,,,,,,,,,,,,,,,,,0.323696,,,,,,,,,,,,3d3d6455-3c21-4aa6-8e9e-24eb40a163bb,1687,,,"[75.4, 63.7]",3829495,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Devaux,7815.0,Left Defensive Midfield,95,Stade de Reims,156,,21,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:42:21.446,Pressure,
,,,,,,,,,,,,,,,,,,,0.460709,,,,,,,,,,,,cb3eeca8-87e9-4e88-9bab-f7b84bd9da37,1688,,,"[82.2, 64.5]",3829495,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Midfield,95,Stade de Reims,156,['5fadee55-5b93-4d72-816e-1cb0b6726ae7'],22,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:42:22.062,Pressure,
,,,,,,,,,,,,,True,,,,,,0.325134,,,,,,,,,,,,7fb19009-6eca-42ed-bef4-a161396f28d6,1691,,,"[83.1, 66.5]",3829495,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas de Roussel de Préville,4383.0,Right Midfield,96,Lyon,137,"['17604d92-8769-40c0-9ec3-e537ba5f69a1', '483adac8-3a31-410d-8efb-ec6b4adeabf2']",23,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:42:23.105,Pressure,
,,,,,,,,,,,,,True,,,,,,0.380073,,,,,,,,,,,,dafde664-a431-489c-b842-e30dc1d5d1a5,1694,,,"[80.1, 62.4]",3829495,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Devaux,7815.0,Left Defensive Midfield,96,Lyon,137,"['58deab46-5681-462b-8bc6-f128add29b90', 'e6a82775-e8fa-4873-a4d0-c5ce1c820b0b']",24,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:42:24.257,Pressure,
,,,,,,,,,,,,,True,,,,,,0.399081,,,,,,,,,,,,5f83ff5e-15dd-4499-88b7-782f30acb0d8,1700,,,"[30.8, 25.6]",3829495,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,96,Lyon,137,"['085fbb03-a5b0-4003-bdbc-823b5100ce12', '8002d6d4-9cf2-42d8-b000-96478a149303', '96055357-c844-42a1-a8d9-1e97ba2f99fb']",26,,,,,,,,,,,,,,,,,,,Lyon,137,00:42:26.154,Pressure,
,,,,,,,,,,,,,,,,,,,0.535425,,,,,,,,,,,,265b0dc8-42ab-497e-95fe-ef2c8b625acf,1720,,,"[43.5, 46.1]",3829495,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Prince Oniangué,4545.0,Center Attacking Midfield,96,Lyon,137,"['f00c4336-324e-4a3e-9be3-1140d2d299b1', 'f5727e27-021f-4e4c-a51d-88079e2fe2b2']",43,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:42:43.547,Pressure,
,,,,,,,,,,,,,,,,,,,0.312953,,,,,,,,,,,,ce32fbc0-c015-4d5d-af3e-b9d70b97a54d,1730,,,"[23.6, 63.7]",3829495,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas de Roussel de Préville,4383.0,Right Midfield,96,Lyon,137,['4b5d7fd1-9705-4760-ad0a-d333725817fc'],50,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:42:50.737,Pressure,
,,,,,,,,,,,,,,,,,,,0.578777,,,,,,,,,,,,40bde923-cfb3-4e58-a263-2e7c18103931,1731,,,"[22.5, 56.6]",3829495,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Devaux,7815.0,Left Defensive Midfield,96,Lyon,137,['7e118d56-70d7-4e49-817d-cf4f2eaaf05d'],51,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:42:51.744,Pressure,
,,,,,,,,,,,,,,,,,,,0.479442,,,,,,,,,,,,18f3719b-5c17-48d8-9353-5439393e0610,1732,,,"[23.8, 52.3]",3829495,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaba Kankava,46801.0,Right Defensive Midfield,96,Lyon,137,"['1cef2ccb-3ff9-4b66-9222-9c9ab051e19b', '7e118d56-70d7-4e49-817d-cf4f2eaaf05d']",52,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:42:52.037,Pressure,
,,,,,,,,,,,,,,,,,,,0.304385,,,,,,,,,,,,2b383482-a543-4cfa-9a3b-3e8e126dd56d,1736,,,"[35.1, 40.8]",3829495,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaba Kankava,46801.0,Right Defensive Midfield,96,Lyon,137,['c7f0ecd8-a301-494b-9f02-0f6bd95d2b33'],53,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:42:53.755,Pressure,
,,,,,,,,,,,,,,,,,,,0.595808,,,,,,,,,,,,13819235-33b3-4f46-b85e-b1db85bd4192,1749,,,"[34.9, 23.1]",3829495,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Center Defensive Midfield,97,Stade de Reims,156,['81cbb861-24b8-41e1-bf08-31bdc57545d7'],33,,,,,,,,,,,,,,,,,,,Lyon,137,00:43:33.902,Pressure,
,,,,,,,,,,,,,,,,,,,0.159045,,,,,,,,,,,,5522a889-4ae4-4b44-9afe-2859b0e6c05c,1750,,,"[30.6, 22.0]",3829495,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,97,Stade de Reims,156,['683193df-56b3-44fc-abe6-369ce1701271'],35,,,,,,,,,,,,,,,,,,,Lyon,137,00:43:35.241,Pressure,
,,,,,,,,,,,,,,,,,,,0.849534,,,,,,,,,,,,30aff5cc-b886-48ec-b690-4bd486a39688,1754,,,"[27.0, 5.9]",3829495,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Morel,2983.0,Left Back,97,Stade de Reims,156,['61fd9e4b-e9dc-4c22-b4f4-1277d91b7a29'],38,,,,,,,,,,,,,,,,,,,Lyon,137,00:43:38.177,Pressure,
,,,,,,,,,,,,,,,,,,,0.572758,,,,,,,,,,,,4bfba24c-c84b-48fd-a8bd-8ddacb8530b0,1755,,,"[31.5, 7.7]",3829495,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Morel,2983.0,Left Back,97,Stade de Reims,156,,40,,,,,,,,,,,,,,,,,,,Lyon,137,00:43:40.254,Pressure,
,,,,,,,,,,,,,,,,,,,0.281007,,,,,,,,,,,,fbd4333e-5d9a-4f0f-b02e-8f0c8d4e2d29,1776,,,"[34.7, 54.3]",3829495,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,100,Stade de Reims,156,"['673dc750-9b75-40e3-bca3-0dd9885ee820', 'cbd5fa02-7df2-46ce-8ebb-e4d8a8135dd6', 'fbe37458-b384-4f31-bd5f-5ddc4dae362f']",57,,,,,,,,,,,,,,,,,,,Lyon,137,00:44:57.889,Pressure,
,,,,,,,,,,,,,,,,,,,0.43928,,,,,,,,,,,,c64af33d-e74d-417b-9505-222137fb91de,1789,,,"[52.9, 16.2]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Devaux,7815.0,Left Defensive Midfield,101,Lyon,137,['710d1286-7e0b-4041-8a06-81f1436754cf'],4,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:04.755,Pressure,
,,,,,,,,,,,,,,,,,,,0.816788,,,,,,,,,,,,cf68d62a-38b3-4cf1-a4c0-ea0462e54e0d,1791,,,"[17.6, 54.7]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,101,Lyon,137,"['7ac226e6-6afa-4452-90e4-76d0b652f2d3', 'ff6c2f3f-894a-466a-a1a7-476d146d1661']",8,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:08.563,Pressure,
,,,,,,,,,,,,,,,,,,,0.322874,,,,,,,,,,,,bdf4b70f-becf-4017-8875-8bea3a3e0daa,1794,,,"[15.5, 52.6]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mickaël Tacalfred,7498.0,Right Center Back,101,Lyon,137,"['7fd554ea-16ff-49b3-937f-a0bc2db896bc', '86b32a29-9fbb-4b26-ba83-064640561861']",10,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:10.334,Pressure,
,,,,,,,,,,,,,,,,,,,0.699467,,,,,,,,,,,,800810f1-8093-44d3-a178-215d75928a44,1801,,,"[21.2, 55.1]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mickaël Tacalfred,7498.0,Right Center Back,101,Lyon,137,['f9d57010-3f40-4555-9b6e-bd942654a6ef'],12,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:12.337,Pressure,
,,,,,,,,,,,,,,,,,,,0.324275,,,,,,,,,,,,2a8cb032-0dc6-4cc8-a1b2-9dce14e77a1d,1820,,,"[51.0, 62.8]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Prince Oniangué,4545.0,Center Attacking Midfield,101,Lyon,137,"['360b6894-8b29-4861-8d86-d3de90309edb', 'f70ab2bd-f969-4fb0-9196-ba31a79c74aa']",31,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:31.547,Pressure,
,,,,,,,,,,,,,,,,,,,0.558979,,,,,,,,,,,,3829bd0c-6b74-410e-b5c0-d80cb1f96977,1837,,,"[51.0, 27.1]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,"David N""Gog",401453.0,Center Forward,101,Lyon,137,['07518881-87e8-4eb4-a918-25665e5fe91c'],47,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:47.209,Pressure,
,,,,,,,,,,,,,,,,,,,0.447852,,,,,,,,,,,,bf138552-03f9-4692-8c15-4cf64de9c889,1842,,,"[13.5, 38.4]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Fofana,401455.0,Left Center Back,101,Lyon,137,"['0233122f-e868-4f3e-a7bc-0dc1277d0053', '3d055784-9224-49b1-9188-944d284869ef']",53,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:53.695,Pressure,
,,,,,,,,,,,,,,,,,,,0.68792,,,,,,,,,,,,644b70b3-435a-4e62-a995-965ffd92f7bc,1863,,,"[84.7, 60.0]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Claudio Beauvue,6600.0,Left Center Forward,102,Stade de Reims,156,"['70407077-5c9c-427c-9a2d-38a2fef18257', '966d7ec0-2656-4c4a-b18a-e3f50cb09c87']",7,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:07.774,Pressure,
,,,,,,,,,,,,,,,,,,,0.447583,,,,,,,,,,,,cc2443e1-0e5c-40b6-a584-8f9757c9a202,1867,,,"[104.7, 31.6]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Claudio Beauvue,6600.0,Left Center Forward,102,Stade de Reims,156,"['5a7f0e13-743a-42f9-bcee-17f2c9268168', '79684d59-e369-440c-af23-c1d6e70dfa7f']",11,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:11.638,Pressure,
,,,,,,,,,,,,,True,,,,,,0.493328,,,,,,,,,,,,8c122962-34c3-48b4-ad5c-8c9319872249,1873,,,"[63.3, 59.7]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nicolas de Roussel de Préville,4383.0,Right Midfield,103,Lyon,137,['9b054117-17a3-4cfe-bad4-e50d3d2bfd01'],16,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:16.183,Pressure,
,,,,,,,,,,,,,True,,,,,,0.224189,,,,,,,,,,,,f29f41a6-926c-469c-b309-52aa7d619585,1875,,,"[51.4, 59.9]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mickaël Tacalfred,7498.0,Right Center Back,103,Lyon,137,,17,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:17.212,Pressure,
,,,,,,,,,,,,,,,,,,,0.881543,,,,,,,,,,,,2ab500f7-bdeb-4c6b-91d2-d514a651bc0e,1878,,,"[60.3, 16.5]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Tolisso,5480.0,Center Defensive Midfield,103,Lyon,137,['1694e6c8-7968-4e6e-a301-a2a09044c6d7'],18,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:18.466,Pressure,
,,,,,,,,,,,,,True,,,,,,2.069067,,,,,,,,,,,,f6fddee2-02f5-4b3e-8897-88c09b1b982e,1883,,,"[49.0, 12.1]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,104,Stade de Reims,156,"['7e17fee5-aeca-4b24-b1c9-b25bbe0d1268', 'b2d925a5-b94d-4dd5-9206-78222fd122df']",20,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:20.132,Pressure,
,,,,,,,,,,,,,True,,,,,,0.617946,,,,,,,,,,,,c79fbd92-019d-40e9-82c9-f2f8ac964531,1884,,,"[51.0, 7.6]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Tolisso,5480.0,Center Defensive Midfield,104,Stade de Reims,156,['b2d925a5-b94d-4dd5-9206-78222fd122df'],21,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:21.596,Pressure,
,,,,,,,,,,,,,,,,,,,0.320909,,,,,,,,,,,,ae7b21ef-3cb5-491b-a60f-a10a12b11ceb,1889,,,"[31.8, 6.6]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Morel,2983.0,Left Back,104,Stade de Reims,156,,24,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:24.823,Pressure,
,,,,,,,,,,,,,,,,,,,0.328819,,,,,,,,,,,,ecb05678-878f-478b-92cb-c9880bdba05a,1892,,,"[28.7, 2.9]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,104,Stade de Reims,156,"['16e75cc0-9b64-49c4-a617-42f829c8850a', '671646e2-22a7-4fb3-a54b-f9778260a255']",27,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:27.177,Pressure,
,,,,,,,,,,,,,,,,,,,2.219793,,,,,,,,,,,,85e27b45-e823-412d-81ca-88ee7da4a45f,1896,,,"[36.5, 4.9]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Tolisso,5480.0,Center Defensive Midfield,104,Stade de Reims,156,"['2e21a4ae-b842-402e-a86f-9872fad5bedb', '6f8e4445-917b-4818-9404-db362d1cda4d']",28,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:28.602,Pressure,
,,,,,,,,,,,,,,,,,,,0.330426,,,,,,,,,,,,f852fdcb-072e-4735-a3ee-116d53cf98e5,1900,,,"[37.7, 12.4]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Morel,2983.0,Left Back,104,Stade de Reims,156,"['da73b01e-9706-4005-af3b-2eb5808dd390', 'ed8cc522-dd93-4ba6-b992-170d2bf07741']",31,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:31.942,Pressure,
,,,,,,,,,,,,,,,,,,,0.960908,,,,,,,,,,,,b7a479c4-04a1-4d8c-b5c7-64a2dc750c79,1907,,,"[47.1, 22.5]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ferri,3118.0,Left Center Midfield,104,Stade de Reims,156,"['44492fca-fa52-44e1-8cba-aee548fae65a', '5ddfa173-c300-4fe1-ac33-ccce22f149ba']",33,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:33.416,Pressure,
,,,,,,,,,,,,,True,,,,,,0.330296,,,,,,,,,,,,d1976964-c936-4dd7-b01a-f74bb25492d0,1919,,,"[91.8, 68.8]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,"David N""Gog",401453.0,Center Forward,104,Stade de Reims,156,,44,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:44.794,Pressure,
,,,,,,,,,,,,,,,,,,,0.579263,,,,,,,,,,,,46be6cb0-aef3-477f-8552-29a9975b4899,1925,,,"[35.1, 7.2]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Corentin Tolisso,5480.0,Center Defensive Midfield,105,Stade de Reims,156,"['bdbeba1e-877d-427a-8b41-860b3cc8ac57', 'd7533f4d-1b5a-461f-a939-f07070e56702']",57,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:57.494,Pressure,
,,,,,,,,,,,,,,,,,,,0.69212,,,,,,,,,,,,deb4e2ef-a13a-4157-bdab-e44a62006bd0,1929,,,"[37.3, 4.7]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Corentin Tolisso,5480.0,Center Defensive Midfield,105,Stade de Reims,156,"['86844b24-fee7-4824-80f0-a9490e8042e1', 'b64947e9-a2bf-4fac-9dd7-f3bdf4b9dade']",58,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:58.521,Pressure,
,,,,,,,,,,,,,,,,,,,0.973769,,,,,,,,,,,,bc94bb0b-021e-4895-90c6-282108ee0da8,1931,,,"[34.9, 2.4]",3829495,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Ferri,3118.0,Left Center Midfield,105,Stade de Reims,156,"['3d57b55c-5e4e-4519-9a09-081455b68661', '7f81d3b1-68cb-482b-84af-8f44dfa7a7f5', '89fa35fe-3d8d-401c-86f6-294fd3b28a5e', 'd8c46cd9-d14e-41ff-83d3-4ac030610df3']",59,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:59.284,Pressure,
,,,,,,,,,,,,,,,,,,,1.689724,,,,,,,,,,,,70793393-02ee-4515-8204-1c03cd5b28c7,1937,,,"[30.7, 2.6]",3829495,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Ferri,3118.0,Left Center Midfield,105,Stade de Reims,156,['d8c46cd9-d14e-41ff-83d3-4ac030610df3'],0,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:00.597,Pressure,
,,,,,,,,,,,,,,,,,,,0.941854,,,,,,,,,,,,a45a3374-b8c9-46ee-9d89-2de9b97efd32,1938,,,"[22.5, 24.1]",3829495,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Morel,2983.0,Left Back,105,Stade de Reims,156,['86d7440a-4cfd-4303-a977-783f74619992'],3,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:03.445,Pressure,
,,,,,,,,,,,,,,,,,,,0.448657,,,,,,,,,,,,698c47bd-3fbe-4cb6-a180-db49dc35d551,1954,,,"[64.3, 6.2]",3829495,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frédéric Bulot,7817.0,Left Midfield,105,Stade de Reims,156,['23b8e235-62f3-45f6-9f55-a85e7fa4ef54'],36,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:36.900,Pressure,
,,,,,,,,,,,,,,,,,,,0.448466,,,,,,,,,,,,fdc528dc-6203-443b-9831-1de2b026bca7,1964,,,"[94.1, 72.7]",3829495,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudio Beauvue,6600.0,Left Center Forward,105,Stade de Reims,156,"['669f4a01-e17e-4d52-99a4-f7bf4be1e635', 'cacc2e25-4d81-48f9-9229-50c71c723ad2']",43,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:43.952,Pressure,
,,,,,,,,,,,,,,,,,,,0.377393,,,,,,,,,,,,6f32f81d-da0c-4dd6-98be-f35778e5b87d,1970,,,"[72.1, 72.0]",3829495,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathieu Valbuena,18868.0,Center Attacking Midfield,105,Stade de Reims,156,"['9fb5568c-1936-491c-a6fc-c73c91877e17', 'b74588d4-0714-4307-8acb-4ac2c4ce104c']",47,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:47.566,Pressure,
,,,,,,,,,,,,,,,,,,,0.587996,,,,,,,,,,,,a94f4edf-5b50-4e0c-9e32-d6491e0bc5e2,1982,,,"[15.2, 24.0]",3829495,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Franck Signorino,40521.0,Left Back,106,Lyon,137,,55,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:55.115,Pressure,
,,,,,,,,,,,,,,,,,,,0.850747,,,,,,,,,,,,2897b934-0ab5-4cd3-8de9-66edef3945bf,1994,,,"[55.3, 72.7]",3829495,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Right Center Back,107,Stade de Reims,156,"['a37ee5d7-a2b7-4119-8975-86ab130ba53d', 'b702cb0a-d2c7-4622-8aca-758d0a6b9820']",7,,,,,,,,,,,,,,,,,,,Lyon,137,00:02:07.487,Pressure,
