bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.288283,,,,,,,,,,,,,,,5a05bc2a-ab81-4cb3-8ce4-d6805ac27d55,32,,"[50.7, 65.5]",3900519,0,,,,,0.12119794,,Right Foot,,"[66.3, 67.4]",,Low Pass,,15.71528,,,,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Clément Chantôme,7552.0,Right Center Midfield,4,Bordeaux,146,['455a73ca-3e0f-4e32-841e-5f1cfb22bcd3'],52,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:52.922,Pass,
,,,,,,,,,,,,,,,,,,,1.500453,,,,,,,,,,,,,,,a1213e02-c351-4739-8cc3-2dfcee0c9484,36,,"[63.8, 66.1]",3900519,0,,,,,-0.7985553,,Right Foot,,"[78.8, 50.7]",,Ground Pass,,21.497908,,,Incomplete,,Enzo Crivelli,3184.0,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Right Wing,4,Bordeaux,146,"['92b711cc-a13a-43b1-9f36-720c4f3833b0', '9ba0b3bf-0beb-4409-a754-997f13646e12', 'a1bcca80-010b-46e6-918a-b51fbeb6d2bf']",54,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:54.836,Pass,True
,,,,,,,,,,,,,,,,,,,1.006736,,,,,,,,,,,,,,,e0dc4aef-d492-42ea-83d4-c5a8feafe4c2,40,,"[42.4, 23.5]",3900519,0,,,,,-1.4843457,,Right Foot,,"[43.7, 8.5]",,Ground Pass,,15.056228,,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,1,Regular Play,Fallou Diagne,3022.0,Right Center Back,5,Rennes,134,['1164e000-09ca-4126-a58e-1bc436e1e45a'],57,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:57.868,Pass,
,,,,,,,,,,,,,,,,,,,1.109075,,,,,,,,,,,,,,,b153f675-3f77-46e6-a6de-b3c1f8f2cf58,43,,"[44.3, 8.9]",3900519,0,,,,,-1.2902595,,Right Foot,,"[46.0, 3.0]",,Ground Pass,,6.140033,,,,,Ludovic Baal,2985.0,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,5,Rennes,134,['99ae5096-d504-4c94-b3c5-0c007deab652'],59,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:59.425,Pass,
,,,,,,,,,,,,,,,,,,,1.107347,,,,,,,,,,,,,,,43f3aa0e-fad5-4929-845b-eee3417ad907,46,,"[47.4, 4.1]",3900519,1,,,,,0.0,,Left Foot,,"[61.8, 4.1]",,Ground Pass,,14.4,,,,,Paul-Georges Ntep de Madiba,4900.0,,,,,,1,Regular Play,Ludovic Baal,2985.0,Left Back,5,Rennes,134,['8e3edc3c-8640-4da7-a3ab-4028e8b17bb8'],1,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:01.487,Pass,
,,,,,,,,,,,,,,,,,,,2.473042,,,,,,,,,,,,,,,02c2dfd5-044e-402f-bf6e-3360e6e9b59c,49,,"[61.8, 4.1]",3900519,1,,,,,3.0660396,,Right Foot,,"[36.7, 6.0]",,High Pass,,25.17181,,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,1,Regular Play,Paul-Georges Ntep de Madiba,4900.0,Left Midfield,5,Rennes,134,['08a100dd-6840-4540-ad05-81edacb05676'],2,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:02.635,Pass,
,,,,,,,,,,,,,,,,,,,1.784206,,,,,,,,,,,,,,,943c1aba-1608-497e-8e72-cf5a62f7a681,53,,"[40.7, 4.7]",3900519,1,,,,,0.28151804,,Left Foot,,"[69.4, 13.0]",,High Pass,,29.876078,,,Incomplete,,,,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,5,Rennes,134,['3ce90276-1678-4e4a-807e-1fd15105ae9c'],6,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:06.208,Pass,
,,,,,,,,,,,,,,,,,,,0.859761,,,,,,,,,,,,,,,d966463b-4ad7-4caf-be67-b40ddff07296,56,,"[51.1, 67.1]",3900519,1,,,,,1.0460006,,Right Foot,,"[56.6, 76.6]",,Ground Pass,,10.977249,,,,,Frédéric Guilbert,2946.0,,,,,,1,Regular Play,Ludovic Lamine Sané,8385.0,Right Center Back,5,Rennes,134,['e47784af-49bb-43f2-a470-10d32e646677'],9,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:09.574,Pass,
,,,,,,,,,,,,,,,,,,,0.952674,,,,,,,,,,,,,,,e8f8ca86-0585-4061-9a9c-485a72899f59,60,,"[56.6, 78.5]",3900519,1,,,,,-0.6161246,,Right Foot,,"[72.7, 67.1]",,Ground Pass,,19.727392,,,Incomplete,,Enzo Crivelli,3184.0,,,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Back,5,Rennes,134,"['400de921-2974-4a09-8034-5e9484f9f4d2', '73375c6a-4039-40bf-863d-dba926dc9a5d', '9d565f4e-9b08-4b52-becc-df77b1af3897']",11,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:11.909,Pass,True
,,,,,,,,,,,,,,,,,,,0.864003,,,,,,,,,,,,,,,73375c6a-4039-40bf-863d-dba926dc9a5d,62,,"[47.4, 13.0]",3900519,1,,,,,-0.5337082,,Right Foot,,"[54.0, 9.1]",,Ground Pass,,7.6661596,,,,,Benjamin André,2990.0,,,,,Recovery,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,5,Rennes,134,"['2c1cdb61-b659-4dbc-a4a6-d0f6fcdc6ff8', 'e8f8ca86-0585-4061-9a9c-485a72899f59']",12,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:12.862,Pass,
,,,,,,,,,,,,,,,,,,,1.975901,,,,,,,,,,,,,,,3886c191-1a0b-4346-84dd-fe410ecdf748,65,,"[53.8, 9.4]",3900519,1,,,,,3.0727363,,Right Foot,,"[33.5, 10.8]",,Ground Pass,,20.348219,,,,,Sylvain Armand,40699.0,,,,,,1,Regular Play,Benjamin André,2990.0,Left Defensive Midfield,5,Rennes,134,['347b883b-fa54-4849-a9f5-cc047577f12b'],15,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:15.001,Pass,
,,,,,,,,,,,,,,,,,,,2.044502,,,,,,,,,,,,,,,ccb14e1b-2bfb-4ffd-951e-8a301e4e63e9,68,,"[28.9, 14.9]",3900519,1,,,,,1.5586389,,Left Foot,,"[29.3, 47.8]",,Ground Pass,,32.90243,,,,,Fallou Diagne,3022.0,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Center Back,5,Rennes,134,['c86238c7-ebe2-421a-bb5e-fa36b1a39109'],19,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:19.427,Pass,
,,,,,,,,,,,,,,,,,,,1.326238,,,,,,,,,,,,,,,f18c36a7-2f22-43fd-985d-1e8341eda955,71,,"[41.3, 56.9]",3900519,1,,,,,-0.98279375,,Right Foot,,"[48.5, 46.1]",,Ground Pass,,12.979984,,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,1,Regular Play,Fallou Diagne,3022.0,Right Center Back,5,Rennes,134,['4658647a-0fc1-4eb6-ace0-74b8f449a6bb'],23,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:23.808,Pass,
,,,,,,,,,,,,,,,,,,,1.20331,,,,,,,,,,,,,,,289f7dcb-b5ab-47ee-a76d-ac5951b02a9c,74,,"[48.5, 47.4]",3900519,1,,,,,1.9747144,,Left Foot,,"[43.2, 59.8]",,Ground Pass,,13.485177,,,,,Fallou Diagne,3022.0,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,5,Rennes,134,['1d678a7f-0a15-4b9e-8647-49f2f7c5fe04'],26,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:26.282,Pass,
,,,,,,,,,,,,,,,,,,,0.970926,,,,,,,,,,,,,,,8d72cdae-f455-4a5c-943f-384898bcfe52,77,,"[43.2, 59.8]",3900519,1,,,,,1.4124119,,Right Foot,,"[45.5, 74.2]",,Ground Pass,,14.582523,,,,,Steven Moreira,7197.0,,,,,,1,Regular Play,Fallou Diagne,3022.0,Right Center Back,5,Rennes,134,['9ac3f89d-d391-4c1b-9773-3dfafb47f260'],27,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:27.698,Pass,
,,,,,,,,,,,,,,,,,,,0.922944,,,,,,,,,,,,,,,849e31a7-c812-478f-a6de-97c5c2c6ec09,80,,"[45.5, 73.6]",3900519,1,,,,,-2.0483804,,Right Foot,,"[39.6, 62.2]",,Ground Pass,,12.836277,,,,,Fallou Diagne,3022.0,,,,,,1,Regular Play,Steven Moreira,7197.0,Right Back,5,Rennes,134,['9477d0b3-726d-4347-91f3-48df6b945b8a'],28,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:28.771,Pass,
,,,,,,,,,,,,,,,,,,,1.746952,,,,,,,,,,,,,,,2c357ec6-fd4a-49fe-a068-f47c6f632c3b,83,,"[39.6, 61.9]",3900519,1,,,,,0.027840905,,Right Foot,,"[79.1, 63.0]",,High Pass,,39.515312,,,,,Abdoulaye Doucouré,3292.0,,,,,,1,Regular Play,Fallou Diagne,3022.0,Right Center Back,5,Rennes,134,['e72a6286-47ec-4c87-ae9e-5f79628bf97c'],31,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:31.413,Pass,
,,,,,,,,,,,,,,,,,,,2.080385,,,,,,,,,,,,,,,ccaa6923-129d-41cf-b11a-7381e7f88330,85,,"[78.5, 63.0]",3900519,1,,,,,-1.3969591,,Right Foot,,"[82.1, 42.5]",,Low Pass,,20.813698,,,,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Center Attacking Midfield,5,Rennes,134,['7b8bf53e-1921-49fc-8eb1-c2a43afe3684'],33,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:33.160,Pass,
,,,,,,,,,,,,,,,,,,,0.789381,,,,,,,,,,,,,,,add3a698-d2fb-407c-827a-1df0b2f6013c,88,,"[82.1, 43.2]",3900519,1,,,,,1.7126933,,Left Foot,,"[79.6, 60.7]",,Ground Pass,,17.67767,,,,,Abdoulaye Doucouré,3292.0,,,,,,1,Regular Play,Giovanni-Guy Yann Sio,3018.0,Center Forward,5,Rennes,134,"['585550d1-5608-46dc-beec-a4369fb87173', 'e169b42e-da7d-4d1c-930b-47fec917f770']",35,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:35.240,Pass,True
,,,,,,,,,,,,,,,,,,,1.242655,,,,,,,,,,,,,,,9ff1a846-0eb0-4f2e-8538-55ee096b9f0d,91,,"[81.0, 58.2]",3900519,1,,,,,-1.553437,,Right Foot,,"[81.5, 29.4]",,Ground Pass,,28.80434,,,,,Paul-Georges Ntep de Madiba,4900.0,,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Center Attacking Midfield,5,Rennes,134,['e07a0662-34d4-4667-9f6a-a28efef2e2d8'],36,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:36.998,Pass,
,,,,,,,,,,,,,,,,,,,2.262902,,,,,,,,,,,,,,,707e99c5-b615-48f2-a139-efb591e00be8,95,,"[38.7, 55.5]",3900519,1,,,,,2.7010622,,Right Foot,,"[24.7, 62.1]",,Ground Pass,,15.477726,,,,,Frédéric Guilbert,2946.0,,,,,Recovery,1,Regular Play,Wahbi Khazri,3196.0,Right Wing,6,Bordeaux,146,['49490402-c379-4979-9120-6d0d7c093cc4'],38,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:38.680,Pass,
,,,,,,,,,,,,,,,,,,,1.63782,,,,,,,,,,,,,,,18bcd5f3-57ab-4383-99ef-80e7bd32e928,102,,"[34.4, 65.7]",3900519,1,,,,,0.3694958,,Right Foot,,"[51.7, 72.4]",,Ground Pass,,18.55209,,,,,Clément Chantôme,7552.0,,,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Back,6,Bordeaux,146,['d29184c5-7cf9-4287-adac-57be9f7b20cd'],42,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:42.984,Pass,
,,,,,,,,,,,,,,,,,,,1.762554,,,,,,,,,,,,,,,8e28f325-dad2-4921-a996-32d665600d4f,106,,"[55.8, 75.8]",3900519,1,,,,,-0.19968389,,Right Foot,,"[72.6, 72.4]",,Ground Pass,,17.140594,,,,,Frédéric Guilbert,2946.0,,,,,,1,Regular Play,Clément Chantôme,7552.0,Right Center Midfield,6,Bordeaux,146,['8e661591-d04a-47d1-af99-621635d2b97f'],45,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:45.905,Pass,
,,,,,,,,,,,,,,,,,,,2.025823,,,,,,,,,,,,,,,a6bddd76-d89f-4464-95ed-62ba5315b4d2,112,,"[91.4, 80.0]",3900519,1,,,,,-2.727667,,,,"[74.1, 72.4]",,Low Pass,,18.895767,,,,,Wahbi Khazri,3196.0,,,,,Throw-in,1,From Throw In,Frédéric Guilbert,2946.0,Right Back,7,Bordeaux,146,['259122d0-5433-46b0-b525-99e3bd45d2eb'],54,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:54.088,Pass,
,,,,,,,,,,,,,,,,,,,2.261101,,,,,,,,,,,,,,,8d0acb8b-6262-4bf7-a48f-8450caae9e3a,115,,"[74.6, 64.0]",3900519,1,,,,,-1.5290711,,Right Foot,,"[76.7, 13.7]",,High Pass,,50.34382,,,,,Diego Armando Valentin Contento,4628.0,,True,,,,1,From Throw In,Wahbi Khazri,3196.0,Right Wing,7,Bordeaux,146,['36553fa5-fe92-4dc3-ba84-ced5251b30df'],58,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:58.270,Pass,
,,,,,,,,,,,,,,,,,,,0.856881,,,,,,,,,,,,,,,007d52f8-1e4b-4a17-a88d-96ee1af523e3,119,,"[76.9, 15.2]",3900519,2,,,,,1.7074395,,Left Foot,,"[75.8, 23.2]",,Ground Pass,,8.075271,,,,,Henri Saivet,5110.0,,,,,,1,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,7,Bordeaux,146,"['cbc89019-6283-4dcb-9665-ab3ac596cce4', 'f9deb97b-7342-4dad-9632-1af2095c2c90']",3,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:03.088,Pass,True
