50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dc77701-d971-4725-a524-6e995b67304a,80,,"[53.6, 60.1]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alaeddine Yahia,7444.0,Right Center Back,4,Caen,140,['19fdc65e-1f21-44ab-b4e5-546761926c7a'],8,,,,,,,,,,,,,,,,,Caen,140,00:01:08.828,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05553d48-220d-4a8f-a72f-0e54887b54ce,84,,"[94.0, 42.5]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andy Delort,3038.0,Center Forward,4,Caen,140,['deb69f56-4525-4162-a4a4-530361999ef6'],15,,,,,,,,,,,,,,,,,Caen,140,00:01:15.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1380ab3-d251-4a21-88c1-3e27fc584fcb,88,,"[22.5, 3.5]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,5,Angers,145,['f889695a-be87-4299-88f2-4d590fef8ec9'],22,,,,,,,,,,,,,,,,,Angers,145,00:01:22.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14152ef9-200d-43b8-8f79-2f3ef31bfc65,91,,"[34.0, 17.5]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,5,Angers,145,['e1e0cbb1-ab74-44fa-a24c-dc2b7b8e7b99'],25,,,,,,,,,,,,,,,,,Angers,145,00:01:25.415,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4d5d3ed-0b53-4ea8-ad21-a6784ed86221,94,,"[28.6, 47.0]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,5,Angers,145,['ad0e53ad-ca64-4da8-8528-13b750a8201f'],28,,,,,,,,,,,,,,,,,Angers,145,00:01:28.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c68a5ed-6e14-4b61-a357-33345e81f5f0,97,,"[37.5, 67.3]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaël Angoula,401482.0,Right Back,5,Angers,145,['d7595cd7-9f17-40b8-a3e8-c85d7e718936'],31,,,,,,,,,,,,,,,,,Angers,145,00:01:31.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc9c6a28-513d-45ec-b64e-445dc2d45aee,99,,"[32.1, 53.3]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,5,Angers,145,['f4a52d46-59a1-48ec-bc4a-b8b80da019aa'],32,,,,,,,,,,,,,,,,,Angers,145,00:01:32.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984abcd1-7e67-4dbf-a540-ee8f74375a1e,102,,"[33.5, 27.4]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,5,Angers,145,['9c52f250-4bc7-49f3-995a-5eeade71b90e'],34,,,,,,,,,,,,,,,,,Angers,145,00:01:34.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f9e7cfb-4fd5-4ed5-973f-b64565b195de,105,,"[47.5, 27.7]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Diers,401484.0,Left Center Midfield,5,Angers,145,['873360dc-bf98-4e5c-8a8a-1e2fc5c54332'],36,,,,,,,,,,,,,,,,,Angers,145,00:01:36.101,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ad2988e-e4a2-41ba-974e-44f586a078c1,108,,"[32.1, 25.8]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,5,Angers,145,['03a4de35-0b67-4083-beae-5c95e24372e6'],37,,,,,,,,,,,,,,,,,Angers,145,00:01:37.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e55dfcb7-18fd-4114-9a00-e283762883a0,110,,"[47.4, 3.2]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,5,Angers,145,['52be968c-acd7-48e9-be19-c4c0b1637e75'],39,,,,,,,,,,,,,,,,,Angers,145,00:01:39.457,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c66c06a-e152-4aee-ba6d-f20adcc44269,113,,"[40.6, 11.5]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Diers,401484.0,Left Center Midfield,5,Angers,145,['cb70bcf1-71c1-40e8-a21e-ff05c84b06f3'],41,,,,,,,,,,,,,,,,,Angers,145,00:01:41.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c842039-a536-4f23-b6d6-43c7c390cadd,118,,"[69.1, 78.1]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronny Rodelin,2955.0,Right Midfield,5,Angers,145,['545040de-76a0-41f3-a596-3766f7019263'],44,,,,,,,,,,,,,,,,,Caen,140,00:01:44.381,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b38f7844-b263-43cf-b1c3-c28b0ce84231,122,,"[78.1, 72.7]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,5,Angers,145,['900116a6-618c-4253-88a2-f4de687b5d69'],45,,,,,,,,,,,,,,,,,Caen,140,00:01:45.127,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68e3e7-57ea-4f53-b6d8-fdedcdf9e85e,128,,"[63.0, 16.7]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Billy Ketkeophomphone,4441.0,Center Forward,5,Angers,145,['2e73fdb0-dd21-4663-a74f-2acf8d478e6e'],49,,,,,,,,,,,,,,,,,Angers,145,00:01:49.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e495153-a28f-4056-8a76-6526bef26883,131,,"[50.1, 64.0]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alaeddine Yahia,7444.0,Right Center Back,5,Angers,145,"['139d9bd3-136b-40d8-895f-5b4e9ed0f6c2', 'd90406f0-d56d-4508-a02c-1731b28dbe28']",49,,,,,,,,,,,,,,,,,Caen,140,00:01:49.656,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579df8d0-2b3a-41c4-bba7-cce587a1e9d5,138,,"[70.0, 33.7]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,5,Angers,145,['5e67b6bd-3a90-4342-a218-009f6e59ae42'],52,,,,,,,,,,,,,,,,,Angers,145,00:01:52.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90332e64-4d83-418d-8958-d1fefc13894d,142,,"[63.8, 34.1]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,5,Angers,145,['4ba3d953-0964-482e-bf10-dae63e79d168'],55,,,,,,,,,,,,,,,,,Angers,145,00:01:55.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cee87b2-b81c-4ba0-bc84-84d45d2800fd,145,,"[83.9, 72.7]",3900573,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilles Sunu,3111.0,Right Wing,5,Angers,145,['ba5ea059-c736-4043-8418-9c61cb88902e'],57,,,,,,,,,,,,,,,,,Angers,145,00:01:57.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37198497-dc13-49d9-81b0-16b6c8568505,149,,"[74.5, 49.9]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,5,Angers,145,['44863e92-12ec-4ef1-899a-64c905ccff02'],2,,,,,,,,,,,,,,,,,Angers,145,00:02:02.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e46aef2-4df0-43c2-aad9-d547843d43ca,152,,"[85.6, 45.7]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Diers,401484.0,Left Center Midfield,5,Angers,145,['cd30a143-45b5-4a8d-a7d2-aa3eda327e4a'],3,,,,,,,,,,,,,,,,,Angers,145,00:02:03.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef671b69-828f-4c29-aa7a-5046e75a74c7,154,,"[80.1, 56.1]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilles Sunu,3111.0,Right Wing,5,Angers,145,['128a896b-7248-42a2-88a1-8355e3eb3e1c'],3,,,,,,,,,,,,,,,,,Angers,145,00:02:03.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2da3974-4fb0-414d-b79a-8d19b98c1598,158,,"[92.0, 57.7]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,5,Angers,145,['48bd5a4f-fc4b-4fe3-9cba-55f9a01b0d5e'],4,,,,,,,,,,,,,,,,,Angers,145,00:02:04.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92dfcd6f-a2a1-46fd-8f16-5dc10d48010c,167,,"[38.1, 8.1]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Midfield,5,Angers,145,['6daa9c80-80b8-42ef-a157-9a44f6b94dc6'],8,,,,,,,,,,,,,,,,,Caen,140,00:02:08.788,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c80ab21-4c70-4521-88b4-984fc11a696d,171,,"[78.9, 6.4]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,5,Angers,145,['f8f8d97a-2791-4689-a2cf-f5780705feef'],13,,,,,,,,,,,,,,,,,Caen,140,00:02:13.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961cfb07-d76b-49b6-b688-33a7085e9a68,175,,"[45.7, 43.3]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,5,Angers,145,['271b88fc-4a1b-47a0-a945-bbcdcfccd788'],15,,,,,,,,,,,,,,,,,Angers,145,00:02:15.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6b12470-806d-4f70-9d66-c853238dc557,178,,"[56.9, 27.0]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierrick Capelle,3071.0,Left Wing,5,Angers,145,['3455a839-a649-498a-b37e-ddbd79cc5932'],20,,,,,,,,,,,,,,,,,Angers,145,00:02:20.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa6993a6-b773-48a4-8a64-5273739e4303,181,,"[59.0, 1.5]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,5,Angers,145,['4f820d50-c5a6-42a1-adbe-715454842567'],22,,,,,,,,,,,,,,,,,Angers,145,00:02:22.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397b167e-7d8b-4b6c-a369-217342fa9ca4,184,,"[56.2, 26.0]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,5,Angers,145,['39b9719d-478e-4090-86f3-baa22d1b2ed6'],26,,,,,,,,,,,,,,,,,Angers,145,00:02:26.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c5b5010-6637-450e-b648-7393c3abdcaf,186,,"[47.5, 23.9]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Diers,401484.0,Left Center Midfield,5,Angers,145,['549cfb8a-2e83-4fd9-b5fe-2344c9b2dd03'],27,,,,,,,,,,,,,,,,,Angers,145,00:02:27.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b0e9ab4-8922-4332-8f33-a0015c5cc254,190,,"[73.6, 12.4]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierrick Capelle,3071.0,Left Wing,5,Angers,145,"['2643c2f1-5abe-4d11-9a38-acf024c2aece', 'd1e7d270-b5ee-4c8b-aabe-9238bc3cc987']",31,,,,,,,,,,,,,,,,,Angers,145,00:02:31.990,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f11c433b-0815-4bb3-a74e-2affe3155895,192,,"[67.9, 15.9]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Billy Ketkeophomphone,4441.0,Center Forward,5,Angers,145,['490fea92-c85a-4992-aa8e-24aba19c24f2'],32,,,,,,,,,,,,,,,,,Angers,145,00:02:32.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bc73f57-e5f9-4fc6-9d46-a978908412c6,195,,"[64.2, 4.6]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,5,Angers,145,['d585d9d7-dcc9-48b3-bc8c-f34e144046b0'],34,,,,,,,,,,,,,,,,,Angers,145,00:02:34.339,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14d5d3c8-1c2a-4ad6-99ec-4e1725f95f76,198,,"[85.6, 53.6]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,5,Angers,145,['d99903ea-dfcf-4df2-9ea4-6388a0d8aaec'],37,,,,,,,,,,,,,,,,,Angers,145,00:02:37.871,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51d06f83-ef5b-4fac-8b56-b64f44cd626c,200,,"[96.4, 44.0]",3900573,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilles Sunu,3111.0,Right Wing,5,Angers,145,['39c0a692-454d-4bbc-b747-da2f5a87d05b'],40,,,,,,,,,,,,,,,,,Angers,145,00:02:40.719,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8336eaf-2583-4bcb-a4cd-23a6f169dc3e,204,,"[79.1, 68.2]",3900573,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,5,Angers,145,['bb1a2848-2a33-4256-9229-5269fe783bbe'],5,,,,,,,,,,,,,,,,,Caen,140,00:03:05.489,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec5e1ec5-4685-41ed-b613-99b61cacbba3,208,,"[46.6, 8.2]",3900573,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierrick Capelle,3071.0,Left Wing,5,Angers,145,['4de693f2-d891-4537-9b88-4557be45b447'],9,,,,,,,,,,,,,,,,,Angers,145,00:03:09.915,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f522a7bf-9b9b-4d18-815b-36a8e1427257,211,,"[93.9, 66.3]",3900573,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronny Rodelin,2955.0,Right Midfield,5,Angers,145,['4bc6ddcd-a9a3-4cc5-8d80-455dd6159011'],11,,,,,,,,,,,,,,,,,Caen,140,00:03:11.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5268b350-d7da-486d-b5e3-38d552add6a7,213,,"[28.3, 20.4]",3900573,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romain Saïss,5219.0,Center Defensive Midfield,6,Angers,145,['fad4fe50-4060-4c07-bd69-a0c51ed0bc76'],22,,,,,,,,,,,,,,,,,Angers,145,00:03:22.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d98a5356-2314-4604-9e71-edcbf31b0c7d,216,,"[27.5, 42.6]",3900573,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ismaël Traoré,3045.0,Right Center Back,6,Angers,145,['e4564742-9ceb-4257-976a-82576c8d03ed'],25,,,,,,,,,,,,,,,,,Angers,145,00:03:25.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44c9a40c-4cca-4733-a755-e797b58d7833,219,,"[44.3, 74.9]",3900573,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gaël Angoula,401482.0,Right Back,6,Angers,145,['6f5f821f-eeb5-4505-a96f-dc4c0961f87f'],29,,,,,,,,,,,,,,,,,Angers,145,00:03:29.006,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08e4ffb4-51de-4892-963f-fa4560bb5e4b,222,,"[59.4, 77.0]",3900573,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilles Sunu,3111.0,Right Wing,6,Angers,145,['f08a3fd9-e12b-428b-b5fb-6a7b15ff7174'],31,,,,,,,,,,,,,,,,,Angers,145,00:03:31.319,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599d2189-4bfa-4393-9b41-034ab2b1e14c,225,,"[79.7, 73.5]",3900573,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cheikh N''Doye,5676.0,Right Center Midfield,6,Angers,145,['d0f2e3c2-6234-4916-94f9-d962f2f506c2'],33,,,,,,,,,,,,,,,,,Angers,145,00:03:33.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a3732f2-02fd-462f-80ad-6d3a0a3be0a2,228,,"[90.8, 68.5]",3900573,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Billy Ketkeophomphone,4441.0,Center Forward,7,Angers,145,['1fa9455b-9725-4ce8-8c8e-8c86f33af021'],48,,,,,,,,,,,,,,,,,Angers,145,00:03:48.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54431281-771a-427a-abf1-d5abaf2523f5,230,,"[80.6, 75.5]",3900573,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaël Angoula,401482.0,Right Back,7,Angers,145,['904e816e-810e-428a-955b-4b19d26a6cc5'],49,,,,,,,,,,,,,,,,,Angers,145,00:03:49.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb0fb99e-762c-41d6-8eb7-a965b24c9575,232,,"[44.0, 36.0]",3900573,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Thomas,3549.0,Left Center Back,7,Angers,145,['ab278ad4-4727-43c9-9d16-82762bdddab4'],54,,,,,,,,,,,,,,,,,Angers,145,00:03:54.007,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caf64cf9-21c7-46c5-a1a0-2acac99cdb32,235,,"[60.3, 7.0]",3900573,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yoann Andreu,3203.0,Left Back,7,Angers,145,['dfd015ae-08a2-4f18-ad44-b86e55c1daf5'],56,,,,,,,,,,,,,,,,,Angers,145,00:03:56.077,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2623401c-b1c0-4e8d-b9fa-a19c61f5fa86,238,,"[76.8, 2.6]",3900573,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierrick Capelle,3071.0,Left Wing,7,Angers,145,['97320ae0-8b63-43c2-a25a-e3c038af15d4'],58,,,,,,,,,,,,,,,,,Angers,145,00:03:58.471,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ceb09c7-1231-40e5-8199-388ada9b495e,240,,"[47.6, 70.5]",3900573,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronny Rodelin,2955.0,Right Midfield,7,Angers,145,['a2124363-834c-42fe-929c-5b77d9a6d189'],0,,,,,,,,,,,,,,,,,Caen,140,00:04:00.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd36d482-913a-409f-bcc9-fe1b3c10f368,245,,"[42.2, 28.3]",3900573,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Thomas,3549.0,Left Center Back,7,Angers,145,['984ae30b-b42e-428a-80d9-424eb56d4469'],7,,,,,,,,,,,,,,,,,Angers,145,00:04:07.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e819517b-80fa-4a4c-8d6b-efe9b4bf542b,248,,"[38.9, 50.9]",3900573,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ismaël Traoré,3045.0,Right Center Back,7,Angers,145,['5eaba951-1db6-4344-a90f-3e8c343c4f5a'],9,,,,,,,,,,,,,,,,,Angers,145,00:04:09.532,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cab689e-902e-4a4c-9b02-25493b7fe480,251,,"[56.6, 76.4]",3900573,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaël Angoula,401482.0,Right Back,7,Angers,145,['bdb06858-1147-4c48-8a9a-1fea90ad0ca7'],13,,,,,,,,,,,,,,,,,Angers,145,00:04:13.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9c0f01-32d6-42b2-98c4-a679653693cb,253,,"[34.8, 7.4]",3900573,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damien Da Silva,4386.0,Left Center Back,8,Caen,140,['283f34eb-b5c0-4055-9982-954f7754b0f8'],19,,,,,,,,,,,,,,,,,Caen,140,00:04:19.118,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26507743-ab0c-4e9b-9292-249a1acf4e3f,256,,"[99.4, 62.0]",3900573,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronny Rodelin,2955.0,Right Midfield,8,Caen,140,['4d3b17c9-a764-432d-ae2f-cf57f6732fd1'],26,,,,,,,,,,,,,,,,,Caen,140,00:04:26.598,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b22d0c1a-4ff0-4fe0-b133-ef4fc7898f53,260,,"[108.1, 37.7]",3900573,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andy Delort,3038.0,Center Forward,8,Caen,140,['7673b5ac-7b57-4a94-a961-01e237e8b20d'],28,,,,,,,,,,,,,,,,,Caen,140,00:04:28.061,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39448cd7-cc55-4112-987b-29ad723cebbe,265,,"[36.2, 5.1]",3900573,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierrick Capelle,3071.0,Left Wing,9,Angers,145,['9241f6af-42c9-424a-bb7a-d046c6cb1f7c'],31,,,,,,,,,,,,,,,,,Angers,145,00:04:31.595,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57ab2a2e-1e99-4f6f-843b-9c51bc90033a,268,,"[109.8, 38.7]",3900573,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,9,Angers,145,['43b15d98-b30c-4e6c-bbe6-8995d0fba348'],34,,,,,,,,,,,,,,,,,Caen,140,00:04:34.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250fb9ce-9ff7-4fa4-bca2-1dc6cde28e0f,273,,"[22.3, 30.3]",3900573,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,9,Angers,145,['2834217f-262b-476f-8099-b6485e59f1ed'],43,,,,,,,,,,,,,,,,,Angers,145,00:04:43.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f365941-5d18-4723-b8d3-c2ac6e865408,276,,"[40.1, 24.2]",3900573,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Diers,401484.0,Left Center Midfield,9,Angers,145,['762a4f74-f1ff-42f2-962d-577b5c0b0881'],46,,,,,,,,,,,,,,,,,Angers,145,00:04:46.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66c7abb1-c313-4e8c-beec-159df5ed5498,279,,"[40.5, 4.2]",3900573,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,9,Angers,145,['fe58aac8-4770-4de8-8e7c-0c52b3e5d20f'],49,,,,,,,,,,,,,,,,,Angers,145,00:04:49.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee6f192c-e9e4-4a9c-b731-14684232ddc7,282,,"[40.6, 15.9]",3900573,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,9,Angers,145,['c9105ece-1660-486a-a918-67ed7f7d8dff'],52,,,,,,,,,,,,,,,,,Angers,145,00:04:52.050,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c0121d3-80d5-4251-9f16-1fe66be64db0,285,,"[68.1, 47.0]",3900573,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilles Sunu,3111.0,Right Wing,9,Angers,145,['81a5fd4c-1498-4730-9741-92f7ea6cb545'],55,,,,,,,,,,,,,,,,,Angers,145,00:04:55.491,Ball Receipt*,
