50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.46127,,,,,,,,,,,,09bbbb21-bcf8-4c25-8808-d84fb839c1bd,81,,,"[48.4, 80.0]",3900638,1,,,,,-2.9849908,,,,,"[31.3, 77.3]",,Low Pass,,17.311846,,,,Mapou Yanga-Mbiwa,4463.0,,,,,Throw-in,1,From Throw In,Christophe Jallet,4410.0,Right Back,6,Lyon,137,['8ff9cfaf-4e1d-4966-9097-2525acb143ec'],19,,,,,,,,,,,,,,,,,,Lyon,137,00:01:19.193,Pass,
,,,,,,,,,,,,,,,,,,2.195246,,,,,,,,,,,,83b3dab2-c395-40de-8cbd-47f44906c4d8,84,,,"[27.5, 75.7]",3900638,1,,,,,-1.437943,,Left Foot,,,"[33.3, 32.3]",,Ground Pass,,43.785843,,,,Samuel Yves Umtiti,5492.0,,True,,,,1,From Throw In,Mapou Yanga-Mbiwa,4463.0,Right Center Back,6,Lyon,137,['c44a23c0-38f0-4ced-b81d-d843eb89c437'],22,,,,,,,,,,,,,,,,,,Lyon,137,00:01:22.597,Pass,
,,,,,,,,,,,,,,,,,,1.19994,,,,,,,,,,,,0099d81f-f73f-453d-9911-d0680c35bd3a,87,,,"[58.4, 21.7]",3900638,1,,,,,0.2981947,,Left Foot,,,"[81.5, 28.8]",,Ground Pass,,24.166506,,,,Alexandre Lacazette,3451.0,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,6,Lyon,137,['3182a781-3230-4ccf-9942-3d5a03ea192c'],29,,,,,,,,,,,,,,,,,,Lyon,137,00:01:29.004,Pass,
,,,,,,,,,,,,,,,,,,0.862206,,,,,,,,,,,,d19af84b-8a74-4be3-9565-9690a4349ee4,89,,,"[81.5, 28.8]",3900638,1,,,,,2.9981403,,Right Foot,,,"[72.5, 30.1]",,Ground Pass,,9.093404,,,,Corentin Tolisso,5480.0,,,,,,1,From Throw In,Alexandre Lacazette,3451.0,Center Forward,6,Lyon,137,['37c59f34-9540-498c-ac4d-2537417e238f'],30,,,,,,,,,,,,,,,,,,Lyon,137,00:01:30.204,Pass,
,,,,,,,,,,,,,,,,,,1.928129,,,,,,,,,,,,6318dcb1-9a4b-42fb-b6f1-0dc84256e275,91,,,"[72.5, 30.1]",3900638,1,,,,,1.2124921,,Right Foot,,,"[81.3, 53.6]",,Ground Pass,,25.093624,,Incomplete,,Gnaly Maxwell Cornet,3162.0,,,,,,1,From Throw In,Corentin Tolisso,5480.0,Left Center Midfield,6,Lyon,137,"['5991569e-6b0f-4b89-b781-f0b4aaf52988', 'e7addde1-e178-4d92-8985-79519af937e5']",31,,,,,,,,,,,,,,,,,,Lyon,137,00:01:31.066,Pass,
,,,,,,,,,,,,,,,,,,1.990183,,,,,,,,,,,,44e16c64-74d5-4d51-8168-e37d2ed21ef5,96,,,"[37.0, 32.7]",3900638,1,,,,,1.1265204,,Right Foot,,,"[49.9, 59.8]",,Ground Pass,,30.013664,,Incomplete,,Andy Delort,3038.0,,,,,,1,From Throw In,Saïdi Ntibazonkiza,106683.0,Left Midfield,6,Lyon,137,"['14790155-a146-4a28-aa91-21aa6298e489', 'be78c3ca-5491-43b8-ad18-a2bb3a3df470']",34,,,,,,,,,,,,,,,,,,Caen,140,00:01:34.716,Pass,
,,,,,,,,,,,,,,,,,,1.158718,,,,,,,,,,,,770f46f1-4a92-4d61-991b-a845f466a2f5,105,,,"[116.6, 8.9]",3900638,1,,,,,-3.041924,,Right Foot,,,"[110.6, 8.3]",,Ground Pass,,6.0299253,,,,Mathieu Valbuena,18868.0,,,,,,1,From Throw In,Henri Bedimo Nsamè,4895.0,Left Back,6,Lyon,137,['2229a0bc-7031-4b5c-b697-1237d4cf1c3c'],45,,,,,,,,,,,,,,,,,,Lyon,137,00:01:45.273,Pass,
,,,,,,,,,,,,,,,,,,1.579911,,,,,,,,,,,,defce169-d184-446b-90d8-dd5d51682cf7,109,,,"[110.5, 8.3]",3900638,1,,,,,2.6688955,,Right Foot,,,"[92.9, 17.3]",,Ground Pass,,19.76765,,,,Corentin Tolisso,5480.0,,,,,,1,From Throw In,Mathieu Valbuena,18868.0,Left Wing,6,Lyon,137,"['a63c4b30-1aa7-4f2c-ae7a-654e7871f48e', 'ce6d5dbc-6ab6-44c3-a9ee-8f69d2dc7ecd']",47,,,,,,,,,,,,,,,,,,Lyon,137,00:01:47.083,Pass,True
,,,,,,,,,,,,,,,,,,2.300026,,,,,,,,,,,,8c27261c-c57f-421a-87dd-e078d68bf4d0,112,,,"[92.3, 18.3]",3900638,1,,,,,1.3875216,,Right Foot,,,"[100.4, 62.0]",,High Pass,,44.444347,,,,Christophe Jallet,4410.0,,True,,,,1,From Throw In,Corentin Tolisso,5480.0,Left Center Midfield,6,Lyon,137,['b946d6de-ce78-4bbd-9461-2ae4817dda66'],49,,,,,,,,,,,,,,,,,,Lyon,137,00:01:49.860,Pass,
,,,,,,,,,,,,,,,,,,1.814578,,,,,,,,,,,,b23b8645-f117-4dc7-87e4-227d37aaefde,114,,,"[99.9, 62.0]",3900638,1,,,,,-1.805519,,Right Foot,,,"[97.7, 52.8]",,High Pass,,9.459387,,,,Jordan Ferri,3118.0,,,,,,1,From Throw In,Christophe Jallet,4410.0,Right Back,6,Lyon,137,['99ab4230-7dfb-4db5-bb60-5ea417f750bc'],52,,,,,,,,,,,,,,,,,,Lyon,137,00:01:52.160,Pass,
,,,,,,,,,,,,,,,,,,1.130488,,,,,,,,,,,,f3ed3d54-3f49-4200-8bed-28cd226e629e,122,,,"[49.3, 23.1]",3900638,1,,,,,-0.74837804,,Right Foot,,,"[60.5, 12.7]",,Ground Pass,,15.283978,,,,Damien Da Silva,4386.0,,,,,,1,From Throw In,Julien Féret,2959.0,Center Attacking Midfield,6,Lyon,137,['869a9e33-63b8-4f2f-b429-bfa3d99d8e8c'],59,,,,,,,,,,,,,,,,,,Caen,140,00:01:59.358,Pass,
,,,,,,,,,,,,,,,,,,4.310904,,,,,,,,,,,,4b0e9250-1a68-4479-b016-1261a92d3fcf,125,,,"[80.0, 17.3]",3900638,2,,,,,0.8172345,,Right Foot,,,"[118.0, 57.8]",,Low Pass,,55.536026,,Incomplete,,Andy Delort,3038.0,,True,,,,1,From Throw In,Damien Da Silva,4386.0,Left Center Back,6,Lyon,137,"['5c9b7a66-f994-46f7-9cb8-a86f60728c0c', '68d452ed-c31b-4502-a7c4-f6cbd7a6be52']",3,,,,,,,,,,,,,,,,,,Caen,140,00:02:03.227,Pass,
