50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.343534,,,,,,,,,,,,,,,9ce54b13-d284-4e40-a57c-bf2fcdd45187,1934,,"[45.6, 38.1]",3901208,49,,,,,-1.6957698,,Right Foot,,,,"[43.1, 18.2]",,Ground Pass,,20.056421,,,,Blaise Matuidi,4375.0,,,,,,1,Regular Play,Jean-Kévin Augustin,8510.0,Center Forward,93,Paris Saint-Germain,131,['357fa36d-5519-47db-9b8d-f14947b24929'],30,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:49:30.093,Pass,
,,,,,,,,,,,,,,,,,,,2.833968,,,,,,,,,,,,,,,38b39c49-59d8-4939-ab31-b9d5930bd234,1937,,"[57.4, 18.2]",3901208,49,,,,,1.7112789,,Left Foot,,,,"[54.6, 38.0]",,Ground Pass,,19.997,,Incomplete,,Benjamin Stambouli,8515.0,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,93,Paris Saint-Germain,131,"['80b99e77-c11f-4437-8ad2-c50554a32260', 'cfa7a0e9-a34d-471c-95b7-7b7c07be1190']",36,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:49:36.338,Pass,
,,,,,,,,,,,,,,,,,,,1.872493,,,,,,,,,,,,,,,cfa7a0e9-a34d-471c-95b7-7b7c07be1190,1939,,"[65.5, 42.1]",3901208,49,,,,,-0.91955674,,Left Foot,,,,"[79.6, 23.6]",,Ground Pass,,23.260696,,,,Jimmy Briand,3213.0,,,,,Recovery,1,Regular Play,Mevlüt Erdinç,20027.0,Left Center Forward,94,Guingamp,142,"['3177c6f9-9314-49b5-aece-1c377be5dc3b', '38b39c49-59d8-4939-ab31-b9d5930bd234']",39,,,,,,,,,,,,,,,,,Guingamp,142,00:49:39.172,Pass,
,,,,,,,,,,,,,,,,,,,1.744909,,,,,,,,,,,,,,,43818d50-9c84-411e-b5e6-552875feaa0f,1944,,"[105.0, 9.1]",3901208,49,,,,,2.6530023,,Right Foot,,,,"[86.0, 19.2]",,Ground Pass,,21.517668,,,,Lars Christian Jacobsen,20199.0,,,,,,1,Regular Play,Jimmy Briand,3213.0,Right Center Forward,94,Guingamp,142,"['6eab11ac-956b-4ccc-b98c-0af26a5ec9e3', '8ac3269a-2fdd-42fa-9d35-5edbb8de465c']",49,,,,,,,,,,,,,,,,,Guingamp,142,00:49:49.351,Pass,True
,,,,,,,,,,,,,,,,,,,1.114589,,,,,,,,,,,,,,,cc9d3bc2-95a9-471c-93a3-c5cb42630ae1,1948,,"[88.1, 5.0]",3901208,50,,,,,1.6435841,,Right Foot,,,,"[87.4, 14.6]",,Ground Pass,,9.625487,,,,Thibault Giresse,4434.0,,,,,,1,Regular Play,Lars Christian Jacobsen,20199.0,Left Back,94,Guingamp,142,['06cb5c9d-fd58-44f6-add0-8ae38fd0c46a'],0,,,,,,,,,,,,,,,,,Guingamp,142,00:50:00.697,Pass,
,,,,,,,,,,,,,,,,,,,0.787923,,,,,,,,,,,,,,,c20b1925-f912-4353-ba63-2d86602f7ede,1951,,"[88.1, 14.1]",3901208,50,,,,,1.6138731,,Left Foot,,,,"[87.6, 25.7]",,Ground Pass,,11.610771,,,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Thibault Giresse,4434.0,Left Midfield,94,Guingamp,142,"['4e20490a-4f1e-4e53-a841-1e0c398eb342', 'e55b18cb-1132-4597-bc7a-c5c5d24f49ca']",1,,,,,,,,,,,,,,,,,Guingamp,142,00:50:01.812,Pass,True
,,,,,,,,,,,,,,,,,,,0.597792,,,,,,,,,,,,,,,51a9ebf1-05ad-4230-8282-4452f1a828ae,1954,,"[88.0, 25.9]",3901208,50,,,,,-0.6168012,,Right Foot,,,,"[93.5, 22.0]",,Ground Pass,,6.742403,,,,Thibault Giresse,4434.0,,,,,,1,Regular Play,Jimmy Briand,3213.0,Right Center Forward,94,Guingamp,142,['9d6da3f5-a9ee-4822-96cf-649e7ab7f749'],2,,,,,,,,,,,,,,,,,Guingamp,142,00:50:02.799,Pass,
,,,,,,,,,,,,,,,,,,,0.101858,,,,,,,,,,,,,,,54d1a36b-e4d7-4ab6-863c-ead9ab576976,1957,,"[93.5, 24.9]",3901208,50,,,,,-0.53439546,,Left Foot,,,,"[98.4, 22.0]",,Ground Pass,,5.6938562,,Incomplete,,Lars Christian Jacobsen,20199.0,,,,,,1,Regular Play,Thibault Giresse,4434.0,Left Midfield,94,Guingamp,142,"['1da0392a-5efc-4bb1-9e02-7166e1cb4dec', '8264f69a-0032-4259-85c6-9ceb04466ab9']",4,,,,,,,,,,,,,,,,,Guingamp,142,00:50:04.175,Pass,
,,,,,,,,,,,,,,,,,,,0.476143,,,,,,,,,,,,,,,12f9d82e-e280-40e1-a9f7-1ea8a7805c54,1971,,"[61.0, 40.1]",3901208,45,,True,,,-1.801887,,Right Foot,,,,"[60.2, 36.7]",,Ground Pass,,3.4928498,,,,Blaise Matuidi,4375.0,,,,,Kick Off,2,From Kick Off,Jean-Kévin Augustin,8510.0,Center Forward,96,Paris Saint-Germain,131,['9dd282b9-766b-46dc-85d6-5fe53904b326'],0,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.890,Pass,
,,,,,,,,,,,,,,,,,,,1.030482,,,,,,,,,,,,,,,9d22e393-057a-42d0-bdfd-4fc1c632b6ea,1973,,"[61.7, 36.7]",3901208,45,,,,,2.4775465,,Left Foot,,,,"[47.9, 47.5]",,Ground Pass,,17.523699,,,,Christopher Nkunku,3025.0,,,,,,2,From Kick Off,Blaise Matuidi,4375.0,Left Center Midfield,96,Paris Saint-Germain,131,['3069f7e3-d77a-444d-b0c1-2af49619ca6e'],1,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:01.650,Pass,
,,,,,,,,,,,,,,,,,,,1.924792,,,,,,,,,,,,,,,c056b6c0-c757-4ab1-bca2-a63a1effc778,1976,,"[45.5, 47.4]",3901208,45,,,,,-2.1866663,,Right Foot,,,,"[31.7, 27.9]",,Ground Pass,,23.889118,,,,Presnel Kimpembe,2999.0,,,,,,2,From Kick Off,Christopher Nkunku,3025.0,Right Center Midfield,96,Paris Saint-Germain,131,['87afc98b-43b0-41d6-8d43-464ea7fe7526'],3,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:03.418,Pass,
,,,,,,,,,,,,,,,,,,,1.579684,,,,,,,,,,,,,,,811d8472-bb89-4f70-8e01-9794949e66d0,1980,,"[31.3, 26.1]",3901208,45,,,,,1.723692,,Left Foot,,,,"[26.6, 56.6]",,Ground Pass,,30.860006,,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,96,Paris Saint-Germain,131,['4d34f0ca-7320-4a66-88b7-7bf0c0e9b0b1'],6,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:06.483,Pass,
,,,,,,,,,,,,,,,,,,,2.429861,,,,,,,,,,,,,,,5e4ac581-7ea8-4d52-9757-3fcf3853b58b,1983,,"[25.5, 59.1]",3901208,45,,,,,0.9085181,,Right Foot,,,,"[38.6, 75.9]",,Ground Pass,,21.303755,,,,Gregory van der Wiel,20048.0,,,,,,2,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,96,Paris Saint-Germain,131,['d43f16f1-f709-4698-9619-3f241b45c868'],8,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:08.718,Pass,
,,,,,,,,,,,,,,,,,,,0.756645,,,,,,,,,,,,,,,4da26ec2-8e36-41a2-a533-7ba1cf10df8d,1986,,"[39.1, 75.9]",3901208,45,,,,,-1.47804,,Right Foot,,,,"[39.9, 67.3]",,Ground Pass,,8.637129,,,,Christopher Nkunku,3025.0,,,,,,2,From Kick Off,Gregory van der Wiel,20048.0,Right Back,96,Paris Saint-Germain,131,['1515686c-1be3-4369-a0c0-5bfd18c5c184'],11,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:11.202,Pass,
,,,,,,,,,,,,,,,,,,,0.867163,,,,,,,,,,,,,,,7638f5d4-1297-4fae-9734-0e45e802926b,1990,,"[40.4, 70.1]",3901208,45,,,,,1.8646656,,Right Foot,,,,"[38.1, 77.7]",,Ground Pass,,7.940403,,,,Gregory van der Wiel,20048.0,,,,,,2,From Kick Off,Christopher Nkunku,3025.0,Right Center Midfield,96,Paris Saint-Germain,131,"['2a374f1f-3e38-4811-8c3a-a44a35f226ce', '64727e3d-07e5-49ee-8ec8-4a1d7960e73d']",12,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:12.635,Pass,True
,,,,,,,,,,,,,,,,,,,1.323459,,,,,,,,,,,,,,,32c3b8b6-2512-4e35-894e-af8520955b59,1992,,"[38.1, 77.7]",3901208,45,,,,,-2.413758,,Right Foot,,,,"[22.5, 63.8]",,Ground Pass,,20.894258,,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Kick Off,Gregory van der Wiel,20048.0,Right Back,96,Paris Saint-Germain,131,['25ed09c2-eabc-4c6b-81fb-d36c6f983e01'],13,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:13.503,Pass,
,,,,,,,,,,,,,,,,,,,2.100164,,,,,,,,,,,,,,,4f29d97e-4f9b-499a-8cb4-22f280690ad0,1995,,"[22.9, 63.6]",3901208,45,,,,,-1.4742315,,Right Foot,,,,"[26.3, 28.5]",,Ground Pass,,35.264286,,,,Presnel Kimpembe,2999.0,,,,,,2,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,96,Paris Saint-Germain,131,['55f61b93-898d-42de-9193-923d8951551e'],15,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:15.911,Pass,
,,,,,,,,,,,,,,,,,,,2.528984,,,,,,,,,,,,,,,abdffd86-5c6f-4755-9206-32d950dd0ab9,1998,,"[37.6, 23.6]",3901208,45,,,,,1.7737397,,Left Foot,,,,"[31.9, 51.3]",,Ground Pass,,28.280382,,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,96,Paris Saint-Germain,131,['9f0ff725-b40b-4a84-b50a-cc4abae57d79'],21,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:21.520,Pass,
,,,,,,,,,,,,,,,,,,,1.318931,,,,,,,,,,,,,,,2cb3f231-c641-4810-9e4f-8462c56f8df4,2001,,"[32.8, 53.8]",3901208,45,,,,,-0.8857313,,Right Foot,,,,"[39.5, 45.6]",,Ground Pass,,10.589146,,,,Benjamin Stambouli,8515.0,,,,,,2,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,96,Paris Saint-Germain,131,['0986aba3-50ee-4a46-8dfd-bbc96719ac22'],25,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:25.747,Pass,
,,,,,,,,,,,,,,,,,,,1.762109,,,,,,,,,,,,,,,78931344-8e49-4d82-8c61-68c61005b05d,2004,,"[43.2, 42.7]",3901208,45,,,,,1.4822434,,Left Foot,,,,"[45.1, 64.1]",,Ground Pass,,21.48418,,,,Christopher Nkunku,3025.0,,,,,,2,From Kick Off,Benjamin Stambouli,8515.0,Center Defensive Midfield,96,Paris Saint-Germain,131,['1a6b2b08-330c-48b0-a744-b3557ad293b7'],28,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:28.575,Pass,
,,,,,,,,,,,,,,,,,,,1.250302,,,,,,,,,,,,,,,4190517f-fa28-4d36-9243-516ddb942155,2007,,"[49.4, 61.7]",3901208,45,,,,,1.199905,,Left Foot,,,,"[55.0, 76.1]",,Ground Pass,,15.450566,,,,Gregory van der Wiel,20048.0,,,,,,2,From Kick Off,Christopher Nkunku,3025.0,Right Center Midfield,96,Paris Saint-Germain,131,['143cf9ef-f846-4141-8b94-402d60bbd3ae'],31,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:31.465,Pass,
,,,,,,,,,,,,,,,,,,,2.9315,,,,,,,,,,,,,,,dcee6c37-dc25-44f5-a100-519b00e717f4,2010,,"[54.6, 76.9]",3901208,45,,,,,-0.1894117,,Right Foot,,,,"[93.2, 69.5]",,High Pass,,39.302925,,Incomplete,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,2,From Kick Off,Gregory van der Wiel,20048.0,Right Back,96,Paris Saint-Germain,131,"['403c1440-e689-4587-8e5d-7209e4afb890', '9b1dbf6a-e60a-4440-9d7d-35ad1e8009db']",33,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:33.318,Pass,
,,,,,,,,,,,,,,,,,,,1.064425,,,,,,,,,,,,,,,56a6135c-63f2-49c9-afe4-2e9f3daca8d5,2017,,"[91.9, 67.9]",3901208,45,,,,,-2.928224,,Left Foot,,,,"[79.9, 65.3]",,Ground Pass,,12.278437,,,,Christopher Nkunku,3025.0,,,,,,2,From Kick Off,Lucas Rodrigues Moura da Silva,3745.0,Right Wing,96,Paris Saint-Germain,131,['daa62ccb-5b9e-4db2-8a79-2f7e234a4380'],41,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:41.649,Pass,
,,,,,,,,,,,,,,,,,,,1.341596,,,,,,,,,,,,,,,df8d176b-1e8c-4bfa-a88b-5291fee72a8f,2020,,"[81.2, 64.3]",3901208,45,,,,,2.1293957,,Right Foot,,,,"[75.7, 73.1]",,Ground Pass,,10.377379,,,,Gregory van der Wiel,20048.0,,,,,,2,From Kick Off,Christopher Nkunku,3025.0,Right Center Midfield,96,Paris Saint-Germain,131,['53f190b4-184b-449a-b0d4-da8f366339b1'],45,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:45.513,Pass,
,,,,,,,,,,,,,,,,,,,0.943869,,,,,,,,,,,,,,,4b585d5f-5952-4ddc-b777-a0592a51e862,2023,,"[75.8, 70.5]",3901208,45,,,,,0.55284125,,Right Foot,,,,"[85.2, 76.3]",,Ground Pass,,11.045361,,,,Christopher Nkunku,3025.0,,,,,,2,From Kick Off,Gregory van der Wiel,20048.0,Right Back,96,Paris Saint-Germain,131,['a1df5801-c224-4a12-b776-003abb19baa4'],48,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:48.702,Pass,
,,,,,,,,,,,,,,,,,,,2.0641,,,,,,,,,,,,,,,49344b51-f321-4a51-8cc8-7a0e0d01adea,2026,,"[86.0, 76.3]",3901208,45,,,,,0.03427229,,Right Foot,,,,"[103.5, 76.9]",,Low Pass,,17.510283,,,,Hervin Scicchitano Ongenda,34539.0,,,,,,2,From Kick Off,Christopher Nkunku,3025.0,Right Center Midfield,96,Paris Saint-Germain,131,['dd11a7d6-56d2-43ff-ba9a-7bebbd824bcb'],50,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:50.593,Pass,
,,,,,,,,,,,,,,,,,,,1.079107,,,,,,,,,,,,,,,4a587969-fdc8-4dc7-82d2-17bf5c1da4e6,2030,,"[99.0, 76.6]",3901208,45,,,,,-2.9052196,,Right Foot,,,,"[85.3, 73.3]",,Ground Pass,,14.091842,,,,Gregory van der Wiel,20048.0,,,,,,2,From Kick Off,Hervin Scicchitano Ongenda,34539.0,Left Wing,96,Paris Saint-Germain,131,"['2c8c9d9b-daa0-4fe7-9750-e42559c76d06', '5ae86bc8-9b63-407f-89da-3c20a21a354f']",54,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:54.975,Pass,True
,,,,,,,,,,,,,,,,,,,1.415653,,,,,,,,,,,,,,,7e6495a9-d669-48ea-b59e-b9aa6f7c2e0b,2033,,"[87.4, 73.8]",3901208,45,,,,,-1.4201604,,Right Foot,,,,"[89.1, 62.6]",,Ground Pass,,11.328283,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,2,From Kick Off,Gregory van der Wiel,20048.0,Right Back,96,Paris Saint-Germain,131,['f35aa080-bdc0-471b-83bc-ef4b3f261635'],56,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:56.809,Pass,
,,,,,,,,,,,,,,,,,,,0.456882,,,,,,,,,,,,,,,1340d24d-c678-443d-9d36-0f8642d700e1,2036,,"[90.4, 60.5]",3901208,45,,,,,1.7494273,,Left Foot,,,,"[89.1, 67.7]",,Ground Pass,,7.31642,,,,Hervin Scicchitano Ongenda,34539.0,,,,,,2,From Kick Off,Lucas Rodrigues Moura da Silva,3745.0,Right Wing,96,Paris Saint-Germain,131,"['3aca71fe-f36a-4f91-ae2f-6612d5d904f7', 'f5592f5f-1572-4e34-83c1-91f30d6c9260']",58,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:58.225,Pass,True
,,,,,,,,,,,,,,,,,,,1.684367,,,,,,,,,,,,,,,8d123ff7-8a75-4258-94d2-bec8ea79361b,2039,,"[89.3, 67.9]",3901208,45,,,,,-2.2939603,,Right Foot,,,,"[73.5, 50.0]",,Ground Pass,,23.87572,,,,Benjamin Stambouli,8515.0,,,,,,2,From Kick Off,Hervin Scicchitano Ongenda,34539.0,Left Wing,96,Paris Saint-Germain,131,['0a446571-c0df-45e5-aa91-2986eb771236'],58,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:58.779,Pass,
,,,,,,,,,,,,,,,,,,,1.688347,,,,,,,,,,,,,,,534af1e7-706b-4658-94e5-0cec218cc7a2,2042,,"[85.0, 52.3]",3901208,46,,,,,-0.5564732,08142ead-917d-49e6-aebb-a928dd7019b8,Right Foot,,,,"[110.4, 36.5]",,High Pass,,29.913208,,,,Layvin Kurzawa,4326.0,True,,Through Ball,True,,2,From Kick Off,Benjamin Stambouli,8515.0,Center Defensive Midfield,96,Paris Saint-Germain,131,['d1534a57-baac-4f05-b41b-d373849fa928'],3,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:03.313,Pass,
,,,,,,,,,,,,,,,,,,,1.432149,,,,,,,,,,,,,,,a5613863-d66f-4a41-8846-4740b9ac1aee,2048,,"[13.8, 32.0]",3901208,46,,,,,0.5235971,,Drop Kick,,,,"[50.0, 52.9]",,High Pass,,41.80012,,Incomplete,,,,,,,,,2,Regular Play,Jonas Lössl,3322.0,Goalkeeper,97,Guingamp,142,['1409a170-cdf4-4ead-9661-0a14f5d23f36'],13,,,,,,,,,,,,,,,,,Guingamp,142,00:01:13.516,Pass,
,,,,,,,,,,,,,,,,,,,1.355227,,,,,,,,,,,,,,,fa34d4bd-b420-4e3d-95b3-699745c265c6,2051,,"[68.8, 28.2]",3901208,46,,,,,-0.7684506,,Right Foot,,,,"[77.8, 19.5]",,Ground Pass,,12.517588,,,,Layvin Kurzawa,4326.0,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,98,Paris Saint-Germain,131,['8297aa11-6f80-4255-9cb8-6696dc677ade'],15,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:15.842,Pass,
,,,,,,,,,,,,,,,,,,,1.006496,,,,,,,,,,,,,,,fffaa8ce-a8d4-4f92-a2d9-d49ef5fdb179,2054,,"[88.0, 13.0]",3901208,46,,,,,1.8399638,,Right Foot,,,,"[84.8, 24.6]",,Ground Pass,,12.033287,,,,Blaise Matuidi,4375.0,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,98,Paris Saint-Germain,131,['4ea2751b-fa19-498b-af1b-0a077fb45e40'],20,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:20.848,Pass,
,,,,,,,,,,,,,,,,,,,0.942709,,,,,,,,,,,,,,,dc8b7e70-df66-4f7c-a488-4db8296faaa6,2058,,"[88.9, 15.3]",3901208,46,,,,,-1.1156955,,Left Foot,,,,"[93.5, 5.9]",,Ground Pass,,10.46518,,,,Layvin Kurzawa,4326.0,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,98,Paris Saint-Germain,131,"['abb0cd57-d0ce-4986-9d4b-e04c05b95b30', 'f017567d-072c-4145-ab4b-1ad971c67d50']",23,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:23.956,Pass,True
,,,,,,,,,,,,,,,,,,,1.101903,,,,,,,,,,,,,,,143a48d2-70dd-4421-9b4d-3efa26efe63c,2062,,"[92.4, 5.4]",3901208,46,,,,,-0.08572687,,Left Foot,,,,"[105.2, 4.3]",,Ground Pass,,12.847178,,,,Blaise Matuidi,4375.0,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,98,Paris Saint-Germain,131,"['350b8af4-8dc8-4460-8eed-7fe91d1954e8', '436a2cd7-7d2b-4b32-9add-1b4938af26db']",26,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:26.362,Pass,True
,,,,,,,,,,,,,,,,,,,2.469524,,,,,,,,,,,,,,,399b3dfb-f686-4a4c-a6c8-405d3b0734bc,2066,,"[112.1, 6.5]",3901208,46,,,,,1.6472336,,Left Foot,True,,,"[108.6, 52.2]",,High Pass,,45.83383,,Incomplete,,Lucas Rodrigues Moura da Silva,3745.0,,True,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,98,Paris Saint-Germain,131,"['0f08064e-ec4d-4f73-8303-e96120eb358a', '86a7b388-79f7-423e-96e8-902977e91a32', 'f4f36d66-4432-4910-9a82-d528013017cb']",28,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:28.876,Pass,True
,,,,,,,,,,,,,,,,,,,2.627751,,,,,,,,,,,,,,,fd81533c-1ca7-4ca5-9c66-30332312e2db,2071,,"[23.0, 17.6]",3901208,46,,,,,0.5886579,,Left Foot,,,,"[58.2, 41.1]",,High Pass,,42.323635,,Incomplete,,,,,,,,,2,Regular Play,Thibault Giresse,4434.0,Left Midfield,99,Guingamp,142,['478c82b3-2aa8-47a1-a1a4-01ccf9810955'],33,,,,,,,,,,,,,,,,,Guingamp,142,00:01:33.591,Pass,
,,,,,,,,,,,,,,,,,,,2.644963,,,,,,,,,,,,,,,478c82b3-2aa8-47a1-a1a4-01ccf9810955,2072,,"[61.9, 39.0]",3901208,46,,,,,-2.0899425,,Other,,,,"[51.1, 20.1]",,Low Pass,,21.768095,,Incomplete,,Presnel Kimpembe,2999.0,,,,,Recovery,2,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,99,Guingamp,142,"['0bebf50d-1813-4f89-b675-c20dc2037919', '73569e64-e154-4c2b-8ea3-efac51f1e305', 'fd81533c-1ca7-4ca5-9c66-30332312e2db']",36,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:36.219,Pass,
,,,,,,,,,,,,,,,,,,,1.707079,,,,,,,,,,,,,,,28368fb3-7153-4dd4-97c5-0825ad7c6e2f,2076,,"[73.8, 58.6]",3901208,46,,,,,-0.7998899,,Right Foot,,,,"[94.2, 37.6]",,High Pass,,29.277294,,Incomplete,,Mevlüt Erdinç,20027.0,,,,,,2,Regular Play,Jimmy Briand,3213.0,Right Center Forward,99,Guingamp,142,"['6d44dbc7-ded3-4805-97e1-094981e8781e', 'fe9fa298-499d-4de0-9308-ca8771f12dda']",40,,,,,,,,,,,,,,,,,Guingamp,142,00:01:40.448,Pass,
,,,,,,,,,,,,,,,,,,,1.61658,,,,,,,,,,,,,,,fe9fa298-499d-4de0-9308-ca8771f12dda,2078,,"[25.9, 42.5]",3901208,46,,,,,2.9612215,,Head,,,,"[8.9, 45.6]",,High Pass,,17.280336,,,,Salvatore Sirigu,7469.0,,,,,Recovery,2,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,100,Paris Saint-Germain,131,"['28368fb3-7153-4dd4-97c5-0825ad7c6e2f', '631d435e-363d-4532-9907-2528af4d11c9']",42,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:42.155,Pass,
,,,,,,,,,,,,,,,,,,,2.168337,,,,,,,,,,,,,,,936141bc-badb-4165-a283-cbd40ded2294,2081,,"[12.7, 47.2]",3901208,46,,,,,0.9600704,,Keeper Arm,,,,"[28.1, 69.2]",,Ground Pass,,26.854422,,,,Gregory van der Wiel,20048.0,,,,,,2,Regular Play,Salvatore Sirigu,7469.0,Goalkeeper,100,Paris Saint-Germain,131,['3bc29dd8-cc84-4268-8c4e-db1b6539e7c3'],44,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:44.837,Pass,
,,,,,,,,,,,,,,,,,,,2.077308,,,,,,,,,,,,,,,706a99be-a986-448f-a6f4-f73e728b4b0a,2083,,"[36.3, 72.0]",3901208,46,,True,,,-0.84593016,,Right Foot,,,,"[45.6, 61.5]",,Ground Pass,,14.026403,,,,Christopher Nkunku,3025.0,,,,,,2,Regular Play,Gregory van der Wiel,20048.0,Right Back,100,Paris Saint-Germain,131,['15d56f02-6a06-496e-89ea-44c258cb0804'],48,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:48.498,Pass,
,,,,,,,,,,,,,,,,,,,0.948678,,,,,,,,,,,,,,,918d7fc9-3e4b-48d1-8218-2509b27bbe37,2085,,"[50.7, 61.2]",3901208,46,,,,,-0.027964735,,Right Foot,,,,"[65.0, 60.8]",,Ground Pass,,14.3055935,,,,Hervin Scicchitano Ongenda,34539.0,,,,,,2,Regular Play,Christopher Nkunku,3025.0,Right Center Midfield,100,Paris Saint-Germain,131,['da3ef583-19f5-44d5-a26a-c16aa0103b4b'],51,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:51.550,Pass,
,,,,,,,,,,,,,,,,,,,0.97958,,,,,,,,,,,,,,,4b96f448-eaaa-4768-a53b-f15a6a52c883,2089,,"[63.2, 46.8]",3901208,46,,,,,-2.5814712,,Right Foot,,,,"[57.3, 43.1]",,Ground Pass,,6.9641943,,,,Benjamin Stambouli,8515.0,,,,,,2,Regular Play,Hervin Scicchitano Ongenda,34539.0,Left Wing,100,Paris Saint-Germain,131,['fcb144be-8f50-4eef-877e-3a9cc171cc3c'],55,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:55.145,Pass,
,,,,,,,,,,,,,,,,,,,0.628546,,,,,,,,,,,,,,,9b534e9e-06c2-4e33-ac62-a10fcf4ca611,2092,,"[63.4, 41.0]",3901208,46,,,,,-0.65457076,,Right Foot,,,,"[76.3, 31.1]",,Low Pass,,16.260996,,,,Blaise Matuidi,4375.0,,,,,,2,Regular Play,Benjamin Stambouli,8515.0,Center Defensive Midfield,100,Paris Saint-Germain,131,['bb4b7de5-186e-4060-82c8-518ab0e1955b'],57,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:57.679,Pass,
