50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.298691,,,,,,,,,,,,,,,2e0dbb87-0228-445c-bd4a-307b836b291a,2551,,"[70.1, 7.6]",3829463,68,,,,True,0.88397866,,,,,,"[78.3, 17.6]",,Low Pass,,12.932131,,Incomplete,,Kamil Grosicki,5667.0,,,,,Recovery,2,From Throw In,Sylvain Armand,40699.0,Left Center Back,159,Lille,143,"['b4a9b350-e6cc-4b15-82af-a3481286b514', 'b6d419c3-3ef7-4df6-ac0d-26653a613dfd', 'd071642e-10e6-427a-8800-5002c523ebfc', 'f4ae5d97-7df3-4792-84f0-3501ce24b0fd']",2,,,,,,,,,,,,,,,,,,,Rennes,134,00:23:02.106,Pass,True
,,,,,,,,,,,,,,,,,,2.045793,,,,,,,,,,,,,,,f4ae5d97-7df3-4792-84f0-3501ce24b0fd,2555,,"[41.8, 62.5]",3829463,68,,,,,0.119428925,,Right Foot,,,,"[64.3, 65.2]",,High Pass,,22.66142,,Incomplete,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,Recovery,2,From Throw In,Mounir Obbadi,40697.0,Left Defensive Midfield,159,Lille,143,"['2e0dbb87-0228-445c-bd4a-307b836b291a', '3c3e4825-424d-4299-97f0-cfc825200192', 'ab0ff9e6-a531-471f-a864-7919a7847d98']",3,,,,,,,,,,,,,,,,,,,Lille,143,00:23:03.404,Pass,
,,,,,,,,,,,,,,,,,,1.738347,,,,,,,,,,,,,,,7dc4779d-5a47-412c-bea2-591f6de62225,2560,,"[54.9, 11.6]",3829463,68,,,,,-0.39892334,,Left Foot,,,,"[77.2, 2.2]",,High Pass,,24.200207,,Incomplete,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,,2,From Throw In,Edson André Sitoe,3250.0,Center Back,159,Lille,143,"['2fa2b79a-8b26-434b-8a9f-7dbc33e50325', '56b109dc-7d1d-4c6c-96b4-0b3005381324', 'c1d84068-56a4-4d2f-95a7-7d7bafdbfc29']",6,,,,,,,,,,,,,,,,,,,Rennes,134,00:23:06.725,Pass,True
,,,,,,,,,,,,,,,,,,1.612616,,,,,,,,,,,,,,,b539702d-14a9-49e9-95c9-232e2553289a,2564,,"[48.9, 76.9]",3829463,68,,,,,-0.23052184,,Right Foot,,,,"[68.5, 72.3]",,High Pass,,20.13256,,Incomplete,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,,2,From Throw In,Djibril Sidibé,3446.0,Right Wing Back,159,Lille,143,"['21a89b16-201b-4e8f-8962-cdface546400', 'd6a8d153-087f-4b51-a215-c8d8d1eaef52']",10,,,,,,,,,,,,,,,,,,,Lille,143,00:23:10.226,Pass,
,,,,,,,,,,,,,,,,,,1.540135,,,,,,,,,,,,,,,21a89b16-201b-4e8f-8962-cdface546400,2567,,"[51.6, 7.8]",3829463,68,,,,True,0.7967184,,,,,,"[64.7, 21.2]",,High Pass,,18.73953,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,Recovery,2,From Counter,Edson André Sitoe,3250.0,Center Back,160,Rennes,134,"['8b395315-79e9-40f2-9cdf-d746356af612', 'b539702d-14a9-49e9-95c9-232e2553289a', 'd67d232f-47c2-4ced-ade1-072e522775f0']",11,,,,,,,,,,,,,,,,,,,Rennes,134,00:23:11.839,Pass,True
,,,,,,,,,,,,,,,,,,0.956427,,,,,,,,,,,,,,,81eb459b-a5c9-4d21-aefb-86f71c96dca4,2569,,"[64.7, 21.2]",3829463,68,,,,,0.75837773,,Head,,,,"[70.4, 26.6]",,Low Pass,,7.8517513,,Incomplete,,Kamil Grosicki,5667.0,,,,,,2,From Counter,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,160,Rennes,134,"['5f373407-c00d-43fe-91ed-b9464b1636ba', '932fc23f-7182-4ec5-b8a0-8e68ef094a84']",13,,,,,,,,,,,,,,,,,,,Rennes,134,00:23:13.605,Pass,
,,,,,,,,,,,,,,,,,,2.264841,,,,,,,,,,,,,,,5f373407-c00d-43fe-91ed-b9464b1636ba,2571,,"[49.7, 53.5]",3829463,68,,,,,-1.2737321,,Right Foot,,,,"[52.7, 43.7]",,Low Pass,,10.248902,,Incomplete,,Yassine Benzia,3673.0,,,,,Recovery,2,From Counter,Mounir Obbadi,40697.0,Left Defensive Midfield,160,Rennes,134,"['753b8bb5-f69e-4985-abf0-0596bfefe56d', '81eb459b-a5c9-4d21-aefb-86f71c96dca4', 'b8d52bf4-d6bf-4a68-8d36-72070e1eb317']",14,,,,,,,,,,,,,,,,,,,Lille,143,00:23:14.561,Pass,
,,,,,,,,,,,,,,,,,,1.832134,,,,,,,,,,,,,,,19cbbd34-312c-46af-91c2-25563cc7491e,2576,,"[78.0, 31.0]",3829463,68,,,,,0.114254326,,Right Foot,,,,"[108.5, 34.5]",,Ground Pass,,30.700163,,,,Giovanni-Guy Yann Sio,3018.0,,,Through Ball,True,,2,From Counter,Paul-Georges Ntep de Madiba,4900.0,Left Center Forward,160,Rennes,134,['9604edc2-2876-440c-8e75-8c51d79c0e58'],21,,,,,,,,,,,,,,,,,,,Rennes,134,00:23:21.873,Pass,
,,,,,,,,,,,,,,,,,,1.137139,,,,,,,,,,,,,,,c4a86881-ae37-496a-92c4-c6797e73152e,2593,,"[83.3, 64.1]",3829463,72,,,,,-0.25630504,,Head,,,,"[97.8, 60.3]",,High Pass,,14.989663,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,Recovery,2,Other,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,161,Rennes,134,"['af22434e-ae36-43b7-bc71-9adf853957f8', 'c623ba60-662a-46b0-ade0-3cf952ab91ad']",38,,,,,,,,,,,,,,,,,,,Rennes,134,00:27:38.904,Pass,
,,,,,,,,,,,,,,,,,,3.600985,,,,,,,,,,,,,,,c623ba60-662a-46b0-ade0-3cf952ab91ad,2595,,"[22.3, 19.8]",3829463,72,,,,,-0.018235061,,Head,,,,"[55.2, 19.2]",,High Pass,,32.90547,,,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,Recovery,2,Other,Marko Baša,40523.0,Left Center Back,161,Rennes,134,"['42c3063f-9fff-46d9-9c9a-01d4ad2300b1', 'c4a86881-ae37-496a-92c4-c6797e73152e']",40,,,,,,,,,,,,,,,,,,,Lille,143,00:27:40.041,Pass,
,,,,,,,,,,,,,,,,,,1.362852,,,,,,,,,,,,,,,1806c5b4-bb10-4b18-b5f8-a22b42e7af27,2606,,"[57.0, 52.4]",3829463,72,,True,,,-1.0157199,,Right Foot,,,,"[68.1, 34.5]",,Ground Pass,,21.062288,,,,Kamil Grosicki,5667.0,,,,,Free Kick,2,From Free Kick,Yacouba Sylla,29714.0,Left Defensive Midfield,162,Rennes,134,['def6a8e0-b278-405a-8876-35bb393ba0ba'],56,,,,,,,,,,,,,,,,,,,Rennes,134,00:27:56.422,Pass,
,,,,,,,,,,,,,,,,,,1.55307,,,,,,,,,,,,,,,a65b5487-2921-4c84-a0c7-4237f6781ef7,2608,,"[68.3, 34.5]",3829463,72,,,,,-1.2969543,,Right Foot,,,,"[75.8, 7.8]",,Ground Pass,,27.733374,,,,Steven Moreira,7197.0,,,,,,2,From Free Kick,Kamil Grosicki,5667.0,Center Attacking Midfield,162,Rennes,134,['c035d7a4-f4b0-476b-87ea-65b31b5745bf'],58,,,,,,,,,,,,,,,,,,,Rennes,134,00:27:58.409,Pass,
,,,,,,,,,,,,,,,,,,0.628888,,,,,,,,,,,,,,,5db7d9c2-cc3d-41c4-85c4-49f92e034c69,2611,,"[75.8, 7.8]",3829463,73,,,,,1.2924967,,Right Foot,,,,"[78.0, 15.5]",,Ground Pass,,8.008121,,,,Paul-Georges Ntep de Madiba,4900.0,,,,,,2,From Free Kick,Steven Moreira,7197.0,Left Wing Back,162,Rennes,134,['5f5b12b3-5e53-4ec8-91bc-22a0a30ccf43'],1,,,,,,,,,,,,,,,,,,,Rennes,134,00:28:01.737,Pass,
,,,,,,,,,,,,,,,,,,0.650367,,,,,,,,,,,,,,,3e26c3f9-eb3e-4755-a925-877126c948f6,2615,,"[93.3, 20.1]",3829463,73,,,,,0.9973558,,Right Foot,,,,"[99.5, 29.7]",,Ground Pass,,11.428036,,,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,,2,From Free Kick,Paul-Georges Ntep de Madiba,4900.0,Left Center Forward,162,Rennes,134,['0571d1c9-8506-48d8-968a-e6a21aec480c'],9,,,,,,,,,,,,,,,,,,,Rennes,134,00:28:09.040,Pass,
,,,,,,,,,,,,,,,,,,1.758725,,,,,,,,,,,,,,,d158fef0-d790-4231-b399-28aefaa9a653,2618,,"[99.5, 29.7]",3829463,73,,,,,-1.0846444,,Left Foot,,,,"[106.0, 17.4]",,Ground Pass,,13.911865,,,,Kamil Grosicki,5667.0,,,,,,2,From Free Kick,Pedro Henrique Konzen Medina da Silva,16503.0,Right Wing Back,162,Rennes,134,['2dc74d32-5d24-48df-afac-9b94045fc840'],9,,,,,,,,,,,,,,,,,,,Rennes,134,00:28:09.773,Pass,
,,,,,,,,,,,,,,,,,,0.923803,,,,,,,,,,,,,,,0cabed8d-5938-41a7-8902-0d6e2b1de266,2621,,"[106.0, 17.4]",3829463,73,,,,,1.2032875,,Left Foot,True,,,"[113.7, 37.4]",,High Pass,,21.431053,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,2,From Free Kick,Kamil Grosicki,5667.0,Center Attacking Midfield,162,Rennes,134,"['1f07ee0b-9278-4dc7-acf4-e89033e7c30d', '828be7dd-157b-4960-a8d6-e991b63d4f66']",11,,,,,,,,,,,,,,,,,,,Rennes,134,00:28:11.863,Pass,
,,,,,,,,,,,,,,,,,,0.336984,,,,,,,,,,,,,,,6953870c-6804-458c-b5b0-5d6e653d22a0,2631,,"[61.0, 40.1]",3829463,74,,,,,-0.61072594,,Right Foot,,,,"[62.0, 39.4]",,Ground Pass,,1.2206556,,,,Sofiane Boufal,3625.0,,,,,Kick Off,2,From Kick Off,Mounir Obbadi,40697.0,Left Defensive Midfield,163,Lille,143,['05684091-a451-4a04-a1a2-0071768fc137'],20,,,,,,,,,,,,,,,,,,,Lille,143,00:29:20.363,Pass,
,,,,,,,,,,,,,,,,,,1.521494,,,,,,,,,,,,,,,c661a695-f7bd-4167-97e7-06a57c5966f3,2633,,"[62.0, 39.4]",3829463,74,,,,,2.9826398,,Right Foot,,,,"[48.9, 41.5]",,Ground Pass,,13.267253,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,2,From Kick Off,Sofiane Boufal,3625.0,Center Attacking Midfield,163,Lille,143,['432578db-55b1-4b0f-9029-b92290e5a298'],20,,,,,,,,,,,,,,,,,,,Lille,143,00:29:20.700,Pass,
,,,,,,,,,,,,,,,,,,1.331754,,,,,,,,,,,,,,,f3942fcd-8ddb-4217-91a4-ddf01d97bfb5,2636,,"[48.9, 41.5]",3829463,74,,,,,-2.1569939,,Right Foot,,,,"[40.4, 28.7]",,Ground Pass,,15.36522,,,,Marko Baša,40523.0,,,,,,2,From Kick Off,Rio Antonio Zoba Mavuba,40522.0,Right Defensive Midfield,163,Lille,143,['2f462c0e-c69a-4764-bf9c-74b91c1d1421'],22,,,,,,,,,,,,,,,,,,,Lille,143,00:29:22.933,Pass,
,,,,,,,,,,,,,,,,,,1.303523,,,,,,,,,,,,,,,ade896d8-c808-4447-8dc0-cf8fa74c3968,2639,,"[39.3, 28.7]",3829463,74,,,,,2.0363379,,Right Foot,,,,"[28.7, 49.8]",,Ground Pass,,23.61292,,,,Renato Civelli,29057.0,,,,,,2,From Kick Off,Marko Baša,40523.0,Left Center Back,163,Lille,143,['6d7cf191-9ec4-4e8f-b718-286e9f34fb45'],24,,,,,,,,,,,,,,,,,,,Lille,143,00:29:24.924,Pass,
,,,,,,,,,,,,,,,,,,1.805189,,,,,,,,,,,,,,,d98a6b68-9877-4d9f-aaee-cc557a1b5238,2643,,"[27.9, 48.7]",3829463,74,,,,,-2.425051,,Right Foot,,,,"[9.3, 32.5]",,Ground Pass,,24.665766,,,,Mike Maignan,3761.0,,,,,,2,From Kick Off,Renato Civelli,29057.0,Center Back,163,Lille,143,['b038426e-84dd-4a62-97b5-1953df7e51bf'],27,,,,,,,,,,,,,,,,,,,Lille,143,00:29:27.294,Pass,
,,,,,,,,,,,,,,,,,,3.516698,,,,,,,,,,,,,,,7b12c1b0-32ac-4fd0-a794-fe986bf18dc7,2646,,"[10.0, 32.3]",3829463,74,,,,,-0.70213574,,Left Foot,,,,"[47.0, 1.0]",,High Pass,,48.463284,,Out,,Éric Bauthéac,40486.0,,,,,,2,From Kick Off,Mike Maignan,3761.0,Goalkeeper,163,Lille,143,"['648bcfee-7fe8-4223-bbd9-1fcb80bd6499', '936cf2ad-0e3a-451b-b81c-9e5f5dc312ec']",29,,,,,,,,,,,,,,,,,,,Lille,143,00:29:29.099,Pass,True
,,,,,,,,,,,,,,,,,,0.740087,,,,,,,,,,,,,,,249be497-d6d9-4834-9adb-e4bb652f03a7,2648,,"[78.1, 80.0]",3829463,74,,,,,-1.1944681,,,,,,"[83.0, 67.6]",,Low Pass,,13.333041,,,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,Throw-in,2,From Throw In,Pedro Filipe Teodósio Mendes,3753.0,Right Back,164,Rennes,134,['02844f51-9f09-4748-89ad-97bae3f291fa'],38,,,,,,,,,,,,,,,,,,,Rennes,134,00:29:38.641,Pass,
,,,,,,,,,,,,,,,,,,1.674544,,,,,,,,,,,,,,,ed87fd68-324e-48c4-b862-4d4f4c9c62c7,2652,,"[79.9, 66.1]",3829463,74,,,,,-1.7050209,,Right Foot,,,,"[76.2, 38.7]",,Ground Pass,,27.64869,,,,Yacouba Sylla,29714.0,,,,,,2,From Throw In,Pedro Henrique Konzen Medina da Silva,16503.0,Right Wing,164,Rennes,134,"['167a0e0f-b017-480d-85ed-38b80cfe83df', '481ce880-6d13-4379-a94c-48581f9ed57b']",41,,,,,,,,,,,,,,,,,,,Rennes,134,00:29:41.555,Pass,True
,,,,,,,,,,,,,,,,,,1.246862,,,,,,,,,,,,,,,db0cd853-27a9-491e-a5a1-76d73cdce83d,2655,,"[78.1, 34.1]",3829463,74,,,,,-1.5095702,,Right Foot,,,,"[79.7, 8.0]",,Ground Pass,,26.148996,,,,Steven Moreira,7197.0,,,,,,2,From Throw In,Yacouba Sylla,29714.0,Left Defensive Midfield,164,Rennes,134,['27e16ade-0aaa-4f3b-a135-3d16baa89bfc'],44,,,,,,,,,,,,,,,,,,,Rennes,134,00:29:44.723,Pass,
,,,,,,,,,,,,,,,,,,1.169715,,,,,,,,,,,,,,,e2ae1d25-c219-4f0c-badf-9a884464b281,2658,,"[83.7, 14.3]",3829463,74,,,,,0.8347698,,Right Foot,,,,"[103.9, 36.6]",,High Pass,,30.088701,,Incomplete,,Paul-Georges Ntep de Madiba,4900.0,,,,,,2,From Throw In,Steven Moreira,7197.0,Left Back,164,Rennes,134,"['078b003b-ccad-493c-81fa-5c3fee08c466', '506a6664-20f7-468e-9e95-6fcd090c0062']",47,,,,,,,,,,,,,,,,,,,Rennes,134,00:29:47.957,Pass,
,,,,,,,,,,,,,,,,,,1.393206,,,,,,,,,,,,,,,1aa684a0-54d4-45f0-8958-9724a50ef693,2663,,"[27.9, 40.2]",3829463,74,,,,,1.674321,,Right Foot,,,,"[27.1, 47.9]",,Ground Pass,,7.741447,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Defensive Midfield,165,Lille,143,['18766ba0-7c74-4c71-b2f2-8924d67d3af3'],53,,,,,,,,,,,,,,,,,,,Lille,143,00:29:53.156,Pass,
,,,,,,,,,,,,,,,,,,0.92004,,,,,,,,,,,,,,,adb23e9c-3eb0-4403-a056-9c4ca1d31509,2666,,"[27.1, 47.9]",3829463,74,,,,,0.33205947,,Right Foot,,,,"[44.5, 53.9]",,Low Pass,,18.405434,,,,Sofiane Boufal,3625.0,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Right Defensive Midfield,165,Lille,143,['a602f940-060d-4fcd-8ee1-85390f004438'],54,,,,,,,,,,,,,,,,,,,Lille,143,00:29:54.689,Pass,
,,,,,,,,,,,,,,,,,,6.29343,,,,,,,,,,,,,,,f72fc581-e470-4084-a0d5-d35000a0b28f,2681,,"[7.0, 44.1]",3829463,76,,,,,0.3372033,,Right Foot,,,,"[99.7, 76.6]",,High Pass,,98.23207,,Incomplete,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,Goal Kick,2,From Goal Kick,Mike Maignan,3761.0,Goalkeeper,167,Lille,143,"['51b63ad6-0b9e-42ec-8bda-d94cf667c63c', '77b79340-25da-4d92-a96c-0698fcda4274']",26,,,,,,,,,,,,,,,,,,,Lille,143,00:31:26.541,Pass,
,,,,,,,,,,,,,,,,,,1.907995,,,,,,,,,,,,,,,3b935cec-1df4-4834-aa3d-eb05f2b30ed2,2684,,"[64.1, 62.9]",3829463,76,,,,,-0.95423007,,Head,,,,"[78.7, 42.3]",,Low Pass,,25.249159,,Incomplete,,Éric Bauthéac,40486.0,,,,,Recovery,2,From Goal Kick,Bakary Adama Soumaoro,3677.0,Right Center Back,167,Lille,143,"['395fec0c-b77b-45a5-9afc-b85bd1d2f083', 'f9b4137d-e1f3-49cb-b7bd-0165f0574e95']",34,,,,,,,,,,,,,,,,,,,Lille,143,00:31:34.983,Pass,
,,,,,,,,,,,,,,,,,,2.276523,,,,,,,,,,,,,,,4d73ff23-d432-4ffa-b98d-51986df1e008,2688,,"[48.7, 34.5]",3829463,76,,,,,-0.22068965,,Right Foot,,,,"[90.6, 25.1]",,High Pass,,42.94147,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,2,From Goal Kick,Yacouba Sylla,29714.0,Left Defensive Midfield,167,Lille,143,"['09b494cc-dfea-48aa-91cd-769f010b223b', '617ad168-bfaf-4132-901b-113bbc1bfc5f']",38,,,,,,,,,,,,,,,,,,,Rennes,134,00:31:38.604,Pass,
,,,,,,,,,,,,,,,,,,2.038593,,,,,,,,,,,,,,,09b494cc-dfea-48aa-91cd-769f010b223b,2690,,"[29.5, 55.0]",3829463,76,,,,,-1.022247,,Head,,,,"[35.0, 46.0]",,High Pass,,10.547511,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,Recovery,2,From Goal Kick,Renato Civelli,29057.0,Center Back,167,Lille,143,"['4d73ff23-d432-4ffa-b98d-51986df1e008', 'e633bd88-cc1c-495d-9090-4d8f1153682c']",40,,,,,,,,,,,,,,,,,,,Lille,143,00:31:40.881,Pass,
,,,,,,,,,,,,,,,,,,1.005884,,,,,,,,,,,,,,,8a4d0b12-e829-4a09-b6f5-c93c61dc7bc9,2692,,"[35.0, 46.0]",3829463,76,,,,,-2.7128146,,Left Foot,,,,"[24.5, 41.2]",,Low Pass,,11.545129,,,,Marko Baša,40523.0,,,,,,2,From Goal Kick,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,167,Lille,143,['7a063120-2939-4382-b157-6a3ed1f7a9ef'],42,,,,,,,,,,,,,,,,,,,Lille,143,00:31:42.920,Pass,
,,,,,,,,,,,,,,,,,,1.672107,,,,,,,,,,,,,,,02a23b67-e51d-4ff8-abdf-349d27f40cbf,2694,,"[24.5, 41.2]",3829463,76,,,,,-0.5510736,,Right Foot,,,,"[43.7, 29.4]",,High Pass,,22.536194,,,,Éric Bauthéac,40486.0,,,,,,2,From Goal Kick,Marko Baša,40523.0,Left Center Back,167,Lille,143,['85af6e88-2649-4daa-991c-c53d917f4727'],43,,,,,,,,,,,,,,,,,,,Lille,143,00:31:43.925,Pass,
,,,,,,,,,,,,,,,,,,2.541999,,,,,,,,,,,,,,,a43ca2a6-9090-48d4-9f45-4fa379af10d7,2697,,"[43.7, 29.2]",3829463,76,,,,,1.538419,,Left Foot,,,,"[44.5, 53.9]",,Low Pass,,24.712952,,,,Sébastien Corchia,6716.0,,,,,,2,From Goal Kick,Éric Bauthéac,40486.0,Left Center Midfield,167,Lille,143,"['31a94222-7aca-4459-8d1e-b0e364273b09', '4f113ae4-bfe2-4408-9b8d-880b4a4655d3']",45,,,,,,,,,,,,,,,,,,,Lille,143,00:31:45.598,Pass,True
,,,,,,,,,,,,,,,,,,2.894107,,,,,,,,,,,,,,,55c502e5-5a92-4d4c-87e9-fb6c741fbae8,2703,,"[65.4, 76.0]",3829463,77,,,,,-0.6974795,,Right Foot,,,,"[101.2, 46.0]",,High Pass,,46.70803,,,,Renato Civelli,29057.0,,,,,Free Kick,2,From Free Kick,Djibril Sidibé,3446.0,Left Wing Back,168,Lille,143,['9815a612-d4c2-4486-9b87-75edf29c613a'],30,,,,,,,,,,,,,,,,,,,Lille,143,00:32:30.604,Pass,
,,,,,,,,,,,,,,,,,,0.575256,,,,,,,,,,,,,,,b98fb6c3-236d-42b6-9c54-2c54a0895d07,2706,,"[101.2, 46.0]",3829463,77,,,,True,-0.8050035,,,,,,"[106.2, 40.8]",,Low Pass,,7.2138753,,Incomplete,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,,2,From Free Kick,Renato Civelli,29057.0,Center Back,168,Lille,143,"['62effc2a-6da7-4d93-8264-29a34011aed0', '9f788bb7-2d83-4ae3-81bf-4061f77a34de', 'e39c689c-96bf-48af-b3cc-1020b4ba9c67']",33,,,,,,,,,,,,,,,,,,,Lille,143,00:32:33.498,Pass,True
,,,,,,,,,,,,,,,,,,4.207446,,,,,,,,,,,,,,,38955227-aa68-409c-9fd6-f7bf81a713a7,2709,,"[96.0, 40.2]",3829463,77,,,,,2.9485939,,Right Foot,,,,"[56.6, 47.9]",,High Pass,,40.14536,,,,Mounir Obbadi,40697.0,,,,,Recovery,2,From Free Kick,Bakary Adama Soumaoro,3677.0,Right Center Back,168,Lille,143,['fbb1d742-df1b-46be-a263-72da896d8b4e'],34,,,,,,,,,,,,,,,,,,,Lille,143,00:32:34.733,Pass,
,,,,,,,,,,,,,,,,,,3.189677,,,,,,,,,,,,,,,2cac5a99-ec73-413a-b815-7d85af8ab81d,2712,,"[56.6, 47.9]",3829463,77,,,,,-3.0740962,,Right Foot,,,,"[13.7, 45.0]",,Ground Pass,,42.997906,,,,Mike Maignan,3761.0,,,,,,2,From Free Kick,Mounir Obbadi,40697.0,Right Center Midfield,168,Lille,143,['c46509df-17cd-4011-bb80-06bd79189eb8'],39,,,,,,,,,,,,,,,,,,,Lille,143,00:32:39.125,Pass,
,,,,,,,,,,,,,,,,,,3.293792,,,,,,,,,,,,,,,1730f20f-5b05-4f3f-8476-76bdb7720f6d,2715,,"[13.7, 45.0]",3829463,77,,,,,0.09143488,,Right Foot,,,,"[83.5, 51.4]",,High Pass,,70.0928,,Incomplete,,Sébastien Corchia,6716.0,,,,,,2,From Free Kick,Mike Maignan,3761.0,Goalkeeper,168,Lille,143,"['5834e2bb-536e-439a-9fc6-cdb4a779a0e0', '5b90f00c-4606-4db2-b620-0ec524a641b2']",44,,,,,,,,,,,,,,,,,,,Lille,143,00:32:44.814,Pass,
,,,,,,,,,,,,,,,,,,1.266502,,,,,,,,,,,,,,,b12c7715-91b0-40f3-8972-0a92124a8d16,2721,,"[44.5, 16.0]",3829463,77,,,,,-0.8319595,,Right Foot,,,,"[57.8, 1.4]",,Ground Pass,,19.749683,,,,Kamil Grosicki,5667.0,,,,,,2,Regular Play,Steven Moreira,7197.0,Left Back,169,Rennes,134,['dacdeed2-6009-4d57-8c28-d0becd43603e'],52,,,,,,,,,,,,,,,,,,,Rennes,134,00:32:52.809,Pass,
,,,,,,,,,,,,,,,,,,0.362854,,,,,,,,,,,,,,,6fa561f1-0936-496a-ac25-6323778618a8,2724,,"[70.3, 5.5]",3829463,77,,,,,2.2993453,,Right Foot,,,,"[64.5, 12.0]",,Ground Pass,,8.711487,,,,Paul-Georges Ntep de Madiba,4900.0,,,,,,2,Regular Play,Kamil Grosicki,5667.0,Center Attacking Midfield,169,Rennes,134,['ea973f8d-dce2-493c-bb19-16920b08efbe'],58,,,,,,,,,,,,,,,,,,,Rennes,134,00:32:58.524,Pass,
,,,,,,,,,,,,,,,,,,1.01861,,,,,,,,,,,,,,,c9cd1a3a-666b-4c7f-ade8-b644ae5dc89e,2727,,"[64.5, 12.0]",3829463,77,,,,,3.0810606,,Right Foot,,,,"[57.9, 12.4]",,Ground Pass,,6.61211,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,2,Regular Play,Paul-Georges Ntep de Madiba,4900.0,Left Wing,169,Rennes,134,['f38df2b1-e602-41b9-b9f6-df56f055d6d5'],59,,,,,,,,,,,,,,,,,,,Rennes,134,00:32:59.405,Pass,
,,,,,,,,,,,,,,,,,,0.639129,,,,,,,,,,,,,,,26bbabca-c966-4cdb-90b5-5039150d947f,2730,,"[62.6, 22.0]",3829463,78,,,,,1.9470383,,Right Foot,,,,"[56.2, 38.2]",,Ground Pass,,17.41838,,,,Yacouba Sylla,29714.0,,,,,,2,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,169,Rennes,134,['38e5a82f-ba62-4697-814e-f09c164db424'],3,,,,,,,,,,,,,,,,,,,Rennes,134,00:33:03.215,Pass,
,,,,,,,,,,,,,,,,,,1.579394,,,,,,,,,,,,,,,b3621d4e-86ad-4e82-aeb5-909107d341b7,2733,,"[56.8, 43.9]",3829463,78,,,,,1.1535289,,Right Foot,,,,"[69.7, 73.0]",,Ground Pass,,31.831118,,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,2,Regular Play,Yacouba Sylla,29714.0,Left Defensive Midfield,169,Rennes,134,['a34520f5-6285-40f5-bbe2-1ab218eb6d41'],5,,,,,,,,,,,,,,,,,,,Rennes,134,00:33:05.271,Pass,
,,,,,,,,,,,,,,,,,,1.020218,,,,,,,,,,,,,,,f8c3367b-afcb-43b6-a8ca-1e2b08c697db,2736,,"[75.3, 72.0]",3829463,78,,,,,-1.0164888,,Right Foot,,,,"[80.5, 63.6]",,Ground Pass,,9.8792715,,,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,,2,Regular Play,Pedro Filipe Teodósio Mendes,3753.0,Right Back,169,Rennes,134,['5340693b-ea13-4ca9-a1d5-d2dbd5ef1ac2'],8,,,,,,,,,,,,,,,,,,,Rennes,134,00:33:08.420,Pass,
