50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.463178,,,,,,,,,,,,,,,eb97ef70-106e-44fe-a830-069e7c27f071,2778,,,"[69.4, 15.1]",3901159,73,,,,-1.9908748,,Right Foot,,,"[62.7, 0.1]",,Ground Pass,,16.42833,Out,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,2,From Free Kick,Javier Matías Pastore,4370.0,Center Attacking Midfield,147,Paris Saint-Germain,131,['a9c0e365-e1e8-492a-a8de-10b406d0eb9c'],13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:13.885,Pass,
,,,,,,,,,,,,,,,,,1.038632,,,,,,,,,,,,,,,9deaabec-6c54-4d32-b3a4-729c772ae53e,2780,,,"[62.8, 80.0]",3901159,73,,,,-0.33394507,,,,,"[72.6, 76.6]",,Low Pass,,10.373042,,,Rachid Ghezzal,3372.0,,,,,Throw-in,2,From Throw In,Rafael Pereira da Silva,3156.0,Right Back,148,Lyon,137,['efa2d6d5-4087-4c09-80dc-713145073481'],28,,,,,,,,,,,,,,,,,,Lyon,137,00:28:28.432,Pass,
,,,,,,,,,,,,,,,,,1.748206,,,,,,,,,,,,,,,5d7177ef-248f-4822-9d14-a5404b8c3f02,2789,,,"[55.6, 74.0]",3901159,73,,,,-1.1636035,,Left Foot,,,"[66.9, 47.8]",,Ground Pass,,28.532963,,,Sergi Darder Moll,3236.0,,,,,,2,From Throw In,Maxime Gonalons,6982.0,Center Defensive Midfield,148,Lyon,137,"['c6cf5a97-1868-43af-b1cb-5b2c316ee0d8', 'f4ef369b-df90-4ed0-8af0-d0162de68784']",33,,,,,,,,,,,,,,,,,,Lyon,137,00:28:33.263,Pass,True
,,,,,,,,,,,,,,,,,2.360126,,,,,,,,,,,,,,,872640d0-6d96-4ab6-b23d-8369b8f3cb54,2792,,,"[71.4, 51.3]",3901159,73,,,,-1.1507542,,Right Foot,,,"[91.9, 5.4]",,High Pass,,50.26987,,,Gnaly Maxwell Cornet,3162.0,,True,,,,2,From Throw In,Sergi Darder Moll,3236.0,Left Center Midfield,148,Lyon,137,['614d225f-7d81-4d6f-9bc3-409ef56a8460'],38,,,,,,,,,,,,,,,,,,Lyon,137,00:28:38.108,Pass,
,,,,,,,,,,,,,,,,,0.903082,,,,,,,,,,,,,,,86e03fef-35c1-4437-b92d-933d48c06e69,2795,,,"[93.6, 5.4]",3901159,73,,,,2.38793,,Left Foot,,,"[87.1, 11.5]",,Ground Pass,,8.914034,,,Henri Bedimo Nsamè,4895.0,,,,,,2,From Throw In,Gnaly Maxwell Cornet,3162.0,Left Wing,148,Lyon,137,['6f475543-ccfc-42d8-a660-a1548bc1aaa6'],43,,,,,,,,,,,,,,,,,,Lyon,137,00:28:43.214,Pass,
,,,,,,,,,,,,,,,,,1.531137,,,,,,,,,,,,,,,13c2201c-5ec5-4ae0-80e6-c2766fcfab73,2798,,,"[87.1, 11.5]",3901159,73,,,,1.7905239,,Left Foot,,,"[80.4, 41.5]",,Ground Pass,,30.739063,,,Maxime Gonalons,6982.0,,,,,,2,From Throw In,Henri Bedimo Nsamè,4895.0,Left Back,148,Lyon,137,['66a1412d-1cd0-41c8-b0fe-dbcb29406617'],46,,,,,,,,,,,,,,,,,,Lyon,137,00:28:46.421,Pass,
,,,,,,,,,,,,,,,,,1.012861,,,,,,,,,,,,,,,948227d6-910b-4591-94c6-7fbe8d16022a,2805,,,"[81.9, 34.3]",3901159,75,,,,0.31054655,,Left Foot,,,"[103.4, 41.2]",,High Pass,,22.58008,Incomplete,,Jordan Ferri,3118.0,,,,,Free Kick,2,From Free Kick,Rachid Ghezzal,3372.0,Right Wing,149,Lyon,137,"['036b4810-8724-473d-abd5-57762b485675', 'b9d7348f-55e4-440b-a363-121632feafa4']",4,,,,,,,,,,,,,,,,,,Lyon,137,00:30:04.277,Pass,
,,,,,,,,,,,,,,,,,2.237045,,,,,,,,,,,,,,,b9d7348f-55e4-440b-a363-121632feafa4,2807,,,"[16.7, 38.9]",3901159,75,,,,-1.0880833,,Head,,,"[26.5, 20.2]",,High Pass,,21.112318,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,Recovery,2,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,150,Paris Saint-Germain,131,"['948227d6-910b-4591-94c6-7fbe8d16022a', 'ae9c5c5c-261a-468c-989b-4dbe29357039']",5,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:05.290,Pass,
,,,,,,,,,,,,,,,,,0.698534,,,,,,,,,,,,,,,96c389cb-32dd-42a0-a664-707fc2b1f0c8,2811,,,"[34.5, 23.1]",3901159,75,,,,-0.10397155,,Right Foot,,,"[46.0, 21.9]",,Ground Pass,,11.562439,,,Zlatan Ibrahimović,3672.0,,,,,,2,Regular Play,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,150,Paris Saint-Germain,131,"['eb266887-ffdc-4675-ba9d-698edb54e728', 'ef82feac-dbe2-4a78-99cf-bd06deb46651']",9,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:09.695,Pass,True
,,,,,,,,,,,,,,,,,0.732864,,,,,,,,,,,,,,,4bfe87ee-5dbc-44d2-a9f5-f7b68e83bf5f,2815,,,"[67.7, 14.4]",3901159,75,,,,1.2710203,,Left Foot,,,"[69.4, 19.9]",,Ground Pass,,5.7567353,Incomplete,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,150,Paris Saint-Germain,131,"['968c499b-ec62-4b04-9dad-f4a40fabbe37', 'dccfd765-2ced-4c8c-b1a8-bc6313db26a8', 'e34ab9fe-c371-46b3-a6a2-43ca2a90c97f']",15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:15.113,Pass,True
,,,,,,,,,,,,,,,,,0.764993,,,,,,,,,,,,,,,9df77ca0-1bfe-412d-8514-187387054672,2820,,,"[68.5, 15.7]",3901159,75,,,,0.4636476,,Right Foot,,,"[76.5, 19.7]",,Ground Pass,,8.944272,Incomplete,,Lucas Rodrigues Moura da Silva,3745.0,,,,,Recovery,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,150,Paris Saint-Germain,131,"['7dbb7c72-a09b-49bd-b9ba-ef6979b1bb55', '85d8823b-71c2-4eab-8f7f-f5ae2a35e04d', 'b5e942e4-c22a-4936-a2c2-2f57140c489a']",16,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:16.626,Pass,True
,,,,,,,,,,,,,,,,,0.964299,,,,,,,,,,,,,,,65d888a9-628d-4d33-8c50-c3bc82a312f0,2823,,,"[47.2, 70.2]",3901159,75,,,,2.819842,,Left Foot,,,"[41.2, 72.2]",,Ground Pass,,6.3245554,,,Olivier Michel Kemen,7355.0,,,,,Recovery,2,Regular Play,Rachid Ghezzal,3372.0,Right Wing,151,Lyon,137,['716f8c92-0a03-45ed-a9a2-090208f23ae9'],18,,,,,,,,,,,,,,,,,,Lyon,137,00:30:18.129,Pass,
,,,,,,,,,,,,,,,,,0.622286,,,,,,,,,,,,,,,03ca0f0a-cb6d-4f4c-9ebf-13dad33e1efc,2825,,,"[39.2, 72.9]",3901159,75,,,,0.4457123,,Right Foot,,,"[48.2, 77.2]",,Ground Pass,,9.974467,,,Rachid Ghezzal,3372.0,,,,,,2,Regular Play,Olivier Michel Kemen,7355.0,Right Back,151,Lyon,137,['39e35b4b-b47e-43bc-b12a-cb6497099b76'],19,,,,,,,,,,,,,,,,,,Lyon,137,00:30:19.094,Pass,
,,,,,,,,,,,,,,,,,1.148413,,,,,,,,,,,,,,,d43aa314-d99c-49f2-8a85-65de5134ab51,2829,,,"[45.2, 77.5]",3901159,75,,,,3.1415927,,Left Foot,,,"[35.5, 77.5]",,Ground Pass,,9.7,,,Olivier Michel Kemen,7355.0,,,,,,2,Regular Play,Rachid Ghezzal,3372.0,Right Wing,151,Lyon,137,"['a46bf0ab-d851-4c04-9673-180753fb1abd', 'd71364d2-a3ac-47be-99c0-b58b7ccbc1e1']",22,,,,,,,,,,,,,,,,,,Lyon,137,00:30:22.492,Pass,True
,,,,,,,,,,,,,,,,,1.514177,,,,,,,,,,,,,,,d4498aec-6e56-49cd-9d03-eeb75ca19335,2832,,,"[36.0, 75.7]",3901159,75,,,,-0.41404295,,Right Foot,,,"[64.9, 63.0]",,High Pass,,31.567389,,,Alexandre Lacazette,3451.0,,,,,,2,Regular Play,Olivier Michel Kemen,7355.0,Right Back,151,Lyon,137,['080d62de-0bfb-4494-a1ad-14c0d38021ac'],23,,,,,,,,,,,,,,,,,,Lyon,137,00:30:23.699,Pass,
,,,,,,,,,,,,,,,,,0.803636,,,,,,,,,,,,,,,530bd843-5b1c-49c1-82e6-01b98e36318d,2835,,,"[65.7, 63.0]",3901159,75,,,True,-3.119374,,,,,"[56.7, 62.8]",,Low Pass,,9.002222,,,Jordan Ferri,3118.0,,,,,,2,Regular Play,Alexandre Lacazette,3451.0,Center Forward,151,Lyon,137,"['5e7937f8-6f90-4a39-a078-8f3719a12af0', '8b193fa5-c284-47a4-819b-bcc23bc8617a']",25,,,,,,,,,,,,,,,,,,Lyon,137,00:30:25.213,Pass,True
,,,,,,,,,,,,,,,,,1.239303,,,,,,,,,,,,,,,7ee5ae0c-3f9b-41b0-8a84-d62e6fb8ff74,2838,,,"[57.7, 63.9]",3901159,75,,,,1.3586526,,Right Foot,,,"[60.5, 76.9]",,Ground Pass,,13.2981205,,,Rachid Ghezzal,3372.0,,,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,151,Lyon,137,['0060b8fc-6c7d-4b17-a65e-7d6992789b79'],26,,,,,,,,,,,,,,,,,,Lyon,137,00:30:26.767,Pass,
,,,,,,,,,,,,,,,,,1.954047,,,,,,,,,,,,,,,4ee9fdf4-0cad-46de-bd54-5c2a306757dd,2841,,,"[60.8, 76.9]",3901159,75,,,,-0.044089057,,Left Foot,,,"[81.2, 76.0]",,Ground Pass,,20.419844,Incomplete,,Alexandre Lacazette,3451.0,,,,,,2,Regular Play,Rachid Ghezzal,3372.0,Right Wing,151,Lyon,137,"['9e830389-1a8e-4aad-9e26-a2eed225f881', 'b2ebd216-6287-44a1-a9c3-84bc81736d75']",28,,,,,,,,,,,,,,,,,,Lyon,137,00:30:28.261,Pass,
,,,,,,,,,,,,,,,,,1.142507,,,,,,,,,,,,,,,9e830389-1a8e-4aad-9e26-a2eed225f881,2843,,,"[38.9, 4.1]",3901159,75,,,,0.096339494,,Left Foot,,,"[62.7, 6.4]",,Low Pass,,23.910875,Incomplete,,Lucas Rodrigues Moura da Silva,3745.0,,,,,Interception,2,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,151,Lyon,137,"['4ee9fdf4-0cad-46de-bd54-5c2a306757dd', '55171e1a-b327-45d9-ad73-880391bebf42', '9785a8a6-1a5d-4988-860c-efed9fe7e8fa']",30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:30.215,Pass,
,,,,,,,,,,,,,,,,,2.093551,,,,,,,,,,,,,,,55171e1a-b327-45d9-ad73-880391bebf42,2845,,,"[57.4, 73.7]",3901159,75,,,,-0.6277762,,Right Foot,,,"[74.9, 61.0]",,Ground Pass,,21.622673,Incomplete,,Jordan Ferri,3118.0,,,,,Recovery,2,Regular Play,Olivier Michel Kemen,7355.0,Right Back,151,Lyon,137,"['61c94e8e-b205-4a79-8625-cd928636dbb1', '92da32b3-a239-4c2d-8304-a2bf3cd97054', '9e830389-1a8e-4aad-9e26-a2eed225f881']",31,,,,,,,,,,,,,,,,,,Lyon,137,00:30:31.357,Pass,
,,,,,,,,,,,,,,,,,1.116921,,,,,,,,,,,,,,,61c94e8e-b205-4a79-8625-cd928636dbb1,2847,,,"[45.2, 19.1]",3901159,75,,,,0.89421034,,Right Foot,,,"[61.1, 38.9]",,Ground Pass,,25.393896,,,Javier Matías Pastore,4370.0,,,,,Recovery,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,152,Paris Saint-Germain,131,"['01613a65-a765-4d3a-8067-a46bce69810c', '55171e1a-b327-45d9-ad73-880391bebf42']",33,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:33.451,Pass,
,,,,,,,,,,,,,,,,,1.16046,,,,,,,,,,,,,,,0c8ed7fa-2453-4a84-8ec9-d390fce60e6a,2851,,,"[62.7, 40.1]",3901159,75,,,,0.014422077,,Right Foot,,,"[83.5, 40.4]",,Ground Pass,,20.802164,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,2,Regular Play,Javier Matías Pastore,4370.0,Center Attacking Midfield,152,Paris Saint-Germain,131,"['52dda124-5e2d-4e68-af95-35a6810858d5', 'b7448cf0-8023-4c4e-bf52-ef5bf0adf1db']",36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:36.012,Pass,True
,,,,,,,,,,,,,,,,,0.953768,,,,,,,,,,,,,,,3d4f5123-a0bb-4bc2-af9e-1e5a19452072,2855,,,"[87.6, 40.4]",3901159,75,,,,-1.8179728,,Right Foot,,,"[84.9, 29.7]",,Ground Pass,,11.035398,,,Javier Matías Pastore,4370.0,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Right Wing,152,Paris Saint-Germain,131,"['4e3db096-ceb7-4c91-ac74-1e8ff523bac4', '9f68c6ce-53c6-460a-addc-d3a620ba3433']",38,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:38.324,Pass,True
,,,,,,,,,,,,,,,,,0.988185,,,,,,,,,,,,,,,145792cc-eac6-406d-87ed-d2fbb2cc1cb4,2859,,,"[80.6, 26.8]",3901159,75,,,,2.575412,,Right Foot,,,"[68.8, 34.3]",,Ground Pass,,13.981773,,,Thiago Motta,4325.0,,,,,,2,Regular Play,Javier Matías Pastore,4370.0,Center Attacking Midfield,152,Paris Saint-Germain,131,['59bb4494-f1de-405a-86d1-373f57b7679e'],43,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:43.226,Pass,
,,,,,,,,,,,,,,,,,0.62519,,,,,,,,,,,,,,,6a0c35e4-4230-44f0-8eb3-8e336e529aff,2862,,,"[68.8, 34.3]",3901159,75,,,,-1.1961983,,Left Foot,,,"[73.4, 22.6]",,Ground Pass,,12.571794,,,Javier Matías Pastore,4370.0,,,,,,2,Regular Play,Thiago Motta,4325.0,Right Defensive Midfield,152,Paris Saint-Germain,131,['e46c010d-1577-484e-b971-a8a8cbe2508d'],44,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:44.939,Pass,
,,,,,,,,,,,,,,,,,1.289401,,,,,,,,,,,,,,,83a7d9fa-add1-4e9d-a290-bc3fee878bd2,2865,,,"[73.4, 22.8]",3901159,75,,,,1.9117752,,Right Foot,,,"[67.9, 38.3]",,Ground Pass,,16.446884,,,Thiago Motta,4325.0,,,,,,2,Regular Play,Javier Matías Pastore,4370.0,Center Attacking Midfield,152,Paris Saint-Germain,131,['04020bee-23b1-4d06-8b52-569055b4f063'],47,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:47.104,Pass,
,,,,,,,,,,,,,,,,,1.269457,,,,,,,,,,,,,,,4d490220-5fe1-417d-90cb-4e8e7ad44736,2868,,,"[65.9, 38.6]",3901159,75,,,,-1.5831923,,Left Foot,,,"[65.6, 14.4]",,Ground Pass,,24.201859,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,Regular Play,Thiago Motta,4325.0,Right Defensive Midfield,152,Paris Saint-Germain,131,['78121a93-ef30-4fd7-9c28-c1ba7304552f'],50,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:50.403,Pass,
,,,,,,,,,,,,,,,,,1.229473,,,,,,,,,,,,,,,7b7a098a-8ff1-4139-8fbc-68f797c8e838,2871,,,"[66.6, 13.6]",3901159,75,,,,-0.6531278,,Left Foot,,,"[79.8, 3.5]",,Ground Pass,,16.62077,,,Adrien Rabiot,3026.0,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,152,Paris Saint-Germain,131,['de405e20-95ad-4061-bc70-3f7278fe9bff'],53,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:53.020,Pass,
,,,,,,,,,,,,,,,,,0.596311,,,,,,,,,,,,,,,cb71affc-9f76-450f-82c4-cc7a0b1a918e,2875,,,"[82.4, 4.4]",3901159,75,,,,-0.3149939,,Left Foot,,,"[91.3, 1.5]",,Ground Pass,,9.360556,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,152,Paris Saint-Germain,131,['056daf3c-d8a6-47b6-b06e-977e01ecbe76'],55,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:55.399,Pass,
,,,,,,,,,,,,,,,,,1.00862,,,,,,,,,,,,,,,41493d9b-1ae3-4977-8969-25351d90da20,2878,,,"[74.3, 3.2]",3901159,76,,,,1.3101939,,Right Foot,,,"[76.3, 10.7]",,Ground Pass,,7.7620873,,,Thiago Motta,4325.0,,,,,,2,Regular Play,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,152,Paris Saint-Germain,131,['cf3de6e8-2c06-4f9f-ab82-1f79b20b1337'],0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:00.197,Pass,
,,,,,,,,,,,,,,,,,0.947033,,,,,,,,,,,,,,,475300bc-fe11-493f-9857-bd707a96895e,2881,,,"[76.3, 11.6]",3901159,76,,,,-2.5062768,,Left Foot,,,"[64.5, 2.9]",,Ground Pass,,14.660491,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,2,Regular Play,Thiago Motta,4325.0,Right Defensive Midfield,152,Paris Saint-Germain,131,['f0487b01-a6f2-42d0-98e4-fb52dfaa16b6'],2,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:02.088,Pass,
,,,,,,,,,,,,,,,,,1.553764,,,,,,,,,,,,,,,414903d8-a74a-4c27-b17c-051621b8a50f,2884,,,"[63.6, 4.1]",3901159,76,,,,-0.18079957,,Right Foot,,,"[72.9, 2.4]",,Ground Pass,,9.4541,,,Thiago Motta,4325.0,,,,,,2,Regular Play,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,152,Paris Saint-Germain,131,['e2913cfe-ad33-4dc2-8013-ceb50c436811'],4,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:04.949,Pass,
,,,,,,,,,,,,,,,,,2.126372,,,,,,,,,,,,,,,51839abe-2eb9-48f7-b25a-8b790fd7b6f1,2887,,,"[72.9, 2.6]",3901159,76,,,,2.4798841,,Left Foot,,,"[52.1, 18.8]",,Ground Pass,,26.36437,,,David Luiz Moreira Marinho,3956.0,,,,,,2,Regular Play,Thiago Motta,4325.0,Right Defensive Midfield,152,Paris Saint-Germain,131,['a1ab5fdc-9cf7-4e51-879f-13eee4bbcdc8'],8,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:08.054,Pass,
,,,,,,,,,,,,,,,,,1.331164,,,,,,,,,,,,,,,29549870-8187-4211-9ef2-0bff27ac8394,2890,,,"[52.4, 19.9]",3901159,76,,,,1.4506235,,Right Foot,,,"[55.6, 46.4]",,Ground Pass,,26.692509,,,Thiago Emiliano da Silva,3295.0,,,,,,2,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,152,Paris Saint-Germain,131,['385fb26c-927b-48d1-becc-f163618ce772'],11,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:11.135,Pass,
,,,,,,,,,,,,,,,,,0.907644,,,,,,,,,,,,,,,e9203786-0e1b-486b-83d0-083c429559b8,2893,,,"[66.2, 52.8]",3901159,76,,,,-0.54937446,,Right Foot,,,"[80.9, 43.8]",,Ground Pass,,17.2363,,,Javier Matías Pastore,4370.0,,,,,,2,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,152,Paris Saint-Germain,131,['f99c5149-47e1-465e-bf8e-b86098f0f74d'],14,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:14.994,Pass,
,,,,,,,,,,,,,,,,,1.309615,,,,,,,,,,,,,,,773bd659-6641-4414-9b02-4a555b646e46,2900,,,"[77.1, 43.6]",3901159,76,,,,-1.8839511,,Left Foot,,,"[73.7, 33.1]",,Ground Pass,,11.0367565,,,Thiago Motta,4325.0,,,,,Free Kick,2,From Free Kick,Javier Matías Pastore,4370.0,Center Attacking Midfield,153,Paris Saint-Germain,131,['34305fea-3bfd-47da-9413-3d326b8c8237'],24,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:24.204,Pass,
,,,,,,,,,,,,,,,,,1.358144,,,,,,,,,,,,,,,de560bcc-d9b7-44e4-b764-17b8070daa30,2903,,,"[74.0, 33.1]",3901159,76,,,,-1.2409159,,Left Foot,,,"[80.3, 14.7]",,Ground Pass,,19.44865,,,Adrien Rabiot,3026.0,,,,,,2,From Free Kick,Thiago Motta,4325.0,Right Defensive Midfield,153,Paris Saint-Germain,131,['1bd47b8b-358f-493d-a55f-885f4800af2f'],27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:27.124,Pass,
,,,,,,,,,,,,,,,,,2.274182,,,,,,,,,,,,,,,081197c9-d1dc-4235-a6f5-275fc98b6201,2906,,,"[80.3, 14.7]",3901159,76,,,,2.4343483,,Left Foot,,,"[62.4, 30.0]",,Ground Pass,,23.547823,,,David Luiz Moreira Marinho,3956.0,,,,,,2,From Free Kick,Adrien Rabiot,3026.0,Left Defensive Midfield,153,Paris Saint-Germain,131,['099e7e06-6983-44b1-81ee-0278b32b972e'],29,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:29.409,Pass,
,,,,,,,,,,,,,,,,,1.814272,,,,,,,,,,,,,,,735c83c4-985b-42d4-b437-c48612e80ded,2909,,,"[62.7, 30.3]",3901159,76,,,,1.3345511,,Right Foot,,,"[67.9, 51.9]",,Ground Pass,,22.21711,,,Thiago Emiliano da Silva,3295.0,,,,,,2,From Free Kick,David Luiz Moreira Marinho,3956.0,Left Center Back,153,Paris Saint-Germain,131,['9f55e47c-8295-4fe4-bb55-0863fd266c8a'],32,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:32.438,Pass,
,,,,,,,,,,,,,,,,,2.808741,,,,,,,,,,,,,,,c0631b7d-aa83-4923-8ade-595707704d8d,2913,,,"[74.0, 53.9]",3901159,76,,,,-0.9600704,,Right Foot,,,"[108.3, 4.9]",,High Pass,,59.812122,,,Maxwell Scherrer Cabelino Andrade,26613.0,,True,,,,2,From Free Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,153,Paris Saint-Germain,131,"['09e011de-1263-4744-8294-da455a410dce', '3377c518-47fe-4562-b673-99b28bbd6f94']",36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:36.358,Pass,True
,,,,,,,,,,,,,,,,,2.004369,,,,,,,,,,,,,,,0079c25c-9daf-4a2d-ba26-d5700ab0b19d,2916,,,"[108.8, 5.5]",3901159,76,,,,1.5751066,,Left Foot,True,,"[108.6, 51.9]",,High Pass,,46.400433,Incomplete,,,,,True,,,,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,153,Paris Saint-Germain,131,['e83da177-55a0-4cb8-b628-6bc308921861'],40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:40.596,Pass,
,,,,,,,,,,,,,,,,,1.333561,,,,,,,,,,,,,,,e83da177-55a0-4cb8-b628-6bc308921861,2917,,,"[11.5, 28.2]",3901159,76,,,,0.6112542,,Head,,,"[24.2, 37.1]",,Low Pass,,15.508062,,,Sergi Darder Moll,3236.0,,,,,Recovery,2,From Free Kick,Gnaly Maxwell Cornet,3162.0,Left Wing,153,Paris Saint-Germain,131,"['0079c25c-9daf-4a2d-ba26-d5700ab0b19d', 'b9e654e2-85cc-423f-bd8c-2314843b1096']",42,,,,,,,,,,,,,,,,,,Lyon,137,00:31:42.600,Pass,
,,,,,,,,,,,,,,,,,2.950205,,,,,,,,,,,,,,,e46f90ba-365f-4458-9c2a-f322d23ec4ab,2919,,,"[24.8, 35.1]",3901159,76,,,,-0.16373824,,Right Foot,,,"[47.8, 31.3]",,Ground Pass,,23.3118,Incomplete,,Alexandre Lacazette,3451.0,,,,,,2,From Free Kick,Sergi Darder Moll,3236.0,Left Center Midfield,153,Paris Saint-Germain,131,"['1f3cf33d-38f6-4cd9-8873-9e59d8b008c3', 'e2fff0e6-52bc-46f5-aea1-89311848d226']",43,,,,,,,,,,,,,,,,,,Lyon,137,00:31:43.934,Pass,
,,,,,,,,,,,,,,,,,1.997175,,,,,,,,,,,,,,,5dbb37ed-05df-44e9-accf-f9fe2f027cf5,2924,,,"[71.7, 53.0]",3901159,76,,,,-1.6209335,,Right Foot,,,"[70.3, 25.1]",,Ground Pass,,27.935102,,,David Luiz Moreira Marinho,3956.0,,,,,,2,From Free Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,153,Paris Saint-Germain,131,['f30b03ee-5557-4d93-a0c1-31e33d19f4de'],47,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:47.792,Pass,
,,,,,,,,,,,,,,,,,1.82443,,,,,,,,,,,,,,,02634b12-f3b1-4d11-9326-9a8647e48a80,2927,,,"[70.3, 25.1]",3901159,76,,,,-0.78774005,,Right Foot,,,"[91.6, 3.7]",,Ground Pass,,30.193542,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Free Kick,David Luiz Moreira Marinho,3956.0,Left Center Back,153,Paris Saint-Germain,131,['ae212f00-0572-45af-be16-973925d8d4dc'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:51.077,Pass,
,,,,,,,,,,,,,,,,,1.261875,,,,,,,,,,,,,,,7e8deed5-47ca-462f-ab60-668f55a73c05,2930,,,"[93.9, 4.4]",3901159,76,,,,2.8570743,,Left Foot,,,"[83.3, 7.5]",,Ground Pass,,11.044003,,,Adrien Rabiot,3026.0,,,,,,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,153,Paris Saint-Germain,131,['03f44dc0-f1a8-4e3a-8f15-35f0d22b881b'],54,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:54.347,Pass,
