50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[92.7, 52.2]",,,,,,,,,,,4.333519,,,,,,,,,,,,,,,6f653599-bacf-4380-b1e9-2d3dc6dd0082,1664,,,"[85.8, 49.4]",3829426,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Lacazette,3451.0,Right Center Forward,100,Lyon,137,"['0d4182b1-0bb4-4585-9e05-f262f03e7f91', '55329e82-3d42-4aea-b17a-0f395729a450', '931c5e99-f9a2-4b76-8622-e7ecd2fb3fe1', 'f8e24e36-e77d-4f3c-83f5-eb16fa8f9a5c']",51,,,,,,,,,,,,,,,,,,Lyon,137,00:02:51.267,Carry,True
,,,,"[40.7, 47.0]",,,,,,,,,,,1.341309,,,,,,,,,,,,,,,c35946b6-f458-49f1-bb07-fbd30c1ea2b1,1676,,,"[37.6, 50.5]",3829426,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,104,Lyon,137,"['31ef6d23-1fa5-411a-beff-2fd90151b24f', 'ba60a100-5388-4e3b-8578-af4d668b7dd5']",44,,,,,,,,,,,,,,,,,,Lyon,137,00:04:44.693,Carry,
,,,,"[54.4, 41.1]",,,,,,,,,,,0.338068,,,,,,,,,,,,,,,8f6a05a5-c1d1-42a0-998d-1e884bd14cc3,1680,,,"[55.5, 39.2]",3829426,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,104,Lyon,137,"['0b6093ea-7732-41d0-a821-8c887817c44a', '20525947-6890-456b-9226-c20823d4b7e9', '40d362a0-a1b0-4a58-ba04-b9104387c2e8']",47,,,,,,,,,,,,,,,,,,Lyon,137,00:04:47.296,Carry,True
,,,,"[85.4, 63.6]",,,,,,,,,,,3.74483,,,,,,,,,,,,,,,1b58e259-6eaa-41cf-85b8-d8deb7ee90a4,1686,,,"[75.7, 52.0]",3829426,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannis Salibur,3122.0,Center Attacking Midfield,105,Guingamp,142,"['147d03e8-7630-4c40-8426-b2ad14a0d8ea', 'af52c168-f17e-4ad4-b487-338ecbb8a5cf', 'f0f387f3-331b-46be-8650-c284f9919064']",50,,,,,,,,,,,,,,,,,,Guingamp,142,00:04:50.256,Carry,True
,,,,"[80.4, 70.0]",,,,,,,,,,,1.495504,,,,,,,,,,,,,,,f007ac17-4f9a-42b6-b802-a82261b1f3fd,1690,,,"[85.4, 63.6]",3829426,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannis Salibur,3122.0,Center Attacking Midfield,105,Guingamp,142,"['440dffdf-b8d6-4386-ba58-7c12ca482a92', 'a5ab76da-dba4-437a-aae1-d69ea2226ae8', 'f0f387f3-331b-46be-8650-c284f9919064']",54,,,,,,,,,,,,,,,,,,Guingamp,142,00:04:54.001,Carry,True
,,,,"[70.0, 76.4]",,,,,,,,,,,0.793154,,,,,,,,,,,,,,,a7fa1c7d-ce73-49e2-9930-0b23fbe367ae,1693,,,"[68.8, 73.6]",3829426,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Christian Jacobsen,20199.0,Right Back,105,Guingamp,142,"['4b5900b0-012f-4f6b-bb51-c5d5e118af25', '51f62ff9-d6cf-49b7-8696-ef378ab2c153', '5de2daa6-db5b-4ef7-b766-6618da08bbec']",56,,,,,,,,,,,,,,,,,,Guingamp,142,00:04:56.417,Carry,True
,,,,"[108.8, 71.9]",,,,,,,,,,,0.314401,,,,,,,,,,,,,,,746ecc56-a04f-4ed7-b5ee-3649fe88e061,1697,,,"[106.9, 74.0]",3829426,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nill De Pauw,23784.0,Right Midfield,105,Guingamp,142,"['4acb3774-e15a-4d15-906b-00bdfcbe9d42', 'c6668f5a-12a1-4e35-9bd2-0fd579da8910']",59,,,,,,,,,,,,,,,,,,Guingamp,142,00:04:59.300,Carry,
,,,,"[3.8, 13.0]",,,,,,,,,,,2.559109,,,,,,,,,,,,,,,4adce927-a6c4-4d69-a821-fe94bece834d,1701,,,"[6.8, 13.6]",3829426,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,105,Guingamp,142,"['085f0abf-f159-455f-8359-936ed812a0bc', '4069bbe3-c58f-4465-b7ec-a60f502774ea', '80854ab2-6d63-4491-8251-39872d880f04', 'd7a4b45e-b266-48d5-9e74-4a87d11c0be1']",3,,,,,,,,,,,,,,,,,,Lyon,137,00:05:03.170,Carry,True
,,,,"[68.6, 54.9]",,,,,,,,,,,1.819032,,,,,,,,,,,,,,,6c8e7eca-a84a-47a7-baf0-d5f20e17c831,1709,,,"[69.0, 53.4]",3829426,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sloan Privat,4799.0,Center Forward,106,Lyon,137,"['26911a76-e8e7-4188-8f9e-23a4030fcf95', '3e3df956-3269-48a2-ab59-dab48d82c445', 'ad6e493b-9de3-4ba4-b719-5c454f13fce9']",37,,,,,,,,,,,,,,,,,,Guingamp,142,00:05:37.635,Carry,True
,,,,"[54.3, 20.8]",,,,,,,,,,,2.146022,,,,,,,,,,,,,,,61d7d6de-3a21-49ff-b88a-7ab8c7248835,1713,,,"[51.5, 25.2]",3829426,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Ferri,3118.0,Right Center Midfield,106,Lyon,137,"['8ffbe19e-a3f2-49fa-af34-d1b66bc36ab2', 'a0194dc1-e056-42fb-af10-915999c51f1c']",39,,,,,,,,,,,,,,,,,,Lyon,137,00:05:39.454,Carry,
,,,,"[62.9, 5.4]",,,,,,,,,,,0.422668,,,,,,,,,,,,,,,0528699d-2fc6-40e0-a6c3-3c8d6c5c4523,1716,,,"[62.7, 6.8]",3829426,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Morel,2983.0,Left Back,106,Lyon,137,"['0ee243ce-e0d0-4e18-ac7b-c34bd75d3d97', '419699d1-db19-4003-9801-c90b9f704d70']",43,,,,,,,,,,,,,,,,,,Lyon,137,00:05:43.092,Carry,
,,,,"[33.4, 56.5]",,,,,,,,,,,0.713334,,,,,,,,,,,,,,,bf087f29-b6b7-43ea-a928-39a2d58bb984,1720,,,"[32.9, 60.3]",3829426,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,107,Guingamp,142,"['4adca7b7-98f0-42d8-8abd-ce9520929b78', '5a077933-6bf9-4826-80a9-3757ceda2b35']",45,,,,,,,,,,,,,,,,,,Guingamp,142,00:05:45.708,Carry,
,,,,"[39.9, 48.2]",,,,,,,,,,,0.191421,,,,,,,,,,,,,,,a14dbe3a-cf30-40d3-898f-e1781f76c957,1723,,,"[40.7, 50.2]",3829426,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,107,Guingamp,142,"['8b534ef9-7bf6-430b-93e9-632a7653e49e', 'b7af7444-a03f-4058-a4fb-b7110bbb4ce5']",47,,,,,,,,,,,,,,,,,,Guingamp,142,00:05:47.276,Carry,
,,,,"[26.3, 44.5]",,,,,,,,,,,0.13576,,,,,,,,,,,,,,,69e59222-f0c3-4377-8de5-838609800e4c,1726,,,"[24.8, 46.1]",3829426,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brou Benjamin Angoua,40527.0,Left Center Back,107,Guingamp,142,"['281c5bab-217e-40db-ba5a-22472ba26550', 'be42b493-68bf-47c5-b833-485b43a5ffc4']",49,,,,,,,,,,,,,,,,,,Guingamp,142,00:05:49.069,Carry,
,,,,"[27.4, 9.5]",,,,,,,,,,,2.335618,,,,,,,,,,,,,,,9bdda3ca-527b-467f-80af-ae318b808695,1729,,,"[31.0, 14.6]",3829426,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dorian Lévêque,30182.0,Left Back,107,Guingamp,142,"['c0c8e897-177d-4801-a8a1-05225d32119e', 'faf1baff-6c8e-4375-a7d4-e031ec679329']",51,,,,,,,,,,,,,,,,,,Guingamp,142,00:05:51.419,Carry,
,,,,"[12.3, 56.2]",,,,,,,,,,,1.07589,,,,,,,,,,,,,,,c102b436-9942-4a52-a98c-6cef5c6397ae,1738,,,"[23.6, 55.3]",3829426,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,108,Lyon,137,"['28912292-8a23-4349-9ac0-62061893f95b', '996f98b9-8471-411f-a0e0-fd214e7fac19', 'f0a2ad2a-724a-4cd3-ae9f-982a4bccf107']",2,,,,,,,,,,,,,,,,,,Lyon,137,00:06:02.252,Carry,True
,,,,"[10.2, 38.5]",,,,,,,,,,,1.722722,,,,,,,,,,,,,,,e84b7d93-0cfb-405c-849f-e77da4804020,1752,,,"[8.0, 40.6]",3829426,53,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Anthony Lopes,2947.0,Goalkeeper,110,Lyon,137,"['d8ecb183-95a9-49d0-aa8a-0087f7a65443', 'f9215712-01d0-46cc-9cb1-3fd7d35d208d']",27,,,,,,,,,,,,,,,,,,Lyon,137,00:08:27.690,Carry,
,,,,"[22.5, 22.7]",,,,,,,,,,,1.875142,,,,,,,,,,,,,,,db81ea83-7436-449b-b0c1-a222e1ba5544,1757,,,"[21.0, 24.1]",3829426,53,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Jérémy Morel,2983.0,Left Back,110,Lyon,137,"['66fbfb38-761a-41e7-90c7-f979cbad20ea', 'b5ced2f7-233b-42f6-912a-4c4c799c8cdc']",31,,,,,,,,,,,,,,,,,,Lyon,137,00:08:31.632,Carry,
,,,,"[29.3, 56.0]",,,,,,,,,,,0.97763,,,,,,,,,,,,,,,0f009637-c9cf-49d3-8699-db3504c0e08e,1760,,,"[27.9, 55.0]",3829426,53,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Milan Biševac,3103.0,Right Center Back,110,Lyon,137,"['3f307932-700b-4451-8211-4baa9a70a91e', 'e30c5aab-d8b2-4927-8ab4-a50dd9c237db']",36,,,,,,,,,,,,,,,,,,Lyon,137,00:08:36.411,Carry,
,,,,"[46.6, 63.3]",,,,,,,,,,,3.670091,,,,,,,,,,,,,,,a4b26153-5370-4e58-86f4-319abf32df26,1763,,,"[44.6, 56.4]",3829426,53,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Jordan Ferri,3118.0,Right Center Midfield,110,Lyon,137,"['7bc0c477-c1ee-4177-8bc0-8cc50339fee9', 'cfecdcc6-49e8-4b4c-9c36-9bc7e886fa28']",39,,,,,,,,,,,,,,,,,,Lyon,137,00:08:39.057,Carry,
,,,,"[72.4, 74.6]",,,,,,,,,,,0.505338,,,,,,,,,,,,,,,bf928646-1f86-4310-82ef-fbffe18b3461,1766,,,"[70.4, 74.9]",3829426,53,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Rafael Pereira da Silva,3156.0,Right Back,110,Lyon,137,"['36ec823b-4dec-44a6-a677-98efc4b680f7', '5ac386fb-5c5e-4108-83b3-81d6aa17991a']",44,,,,,,,,,,,,,,,,,,Lyon,137,00:08:44.436,Carry,
,,,,"[80.9, 59.5]",,,,,,,,,,,0.767642,,,,,,,,,,,,,,,6ffe3f76-f952-4db0-b746-8a60ef109f51,1769,,,"[81.5, 67.3]",3829426,53,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Nabil Fekir,2948.0,Left Center Forward,110,Lyon,137,"['1fb730c2-be2e-4fc9-b396-53845bee7f79', '856e203b-4b22-4071-8286-88257b8b7ca4', 'f61a1cb9-4dea-419e-92f4-4ca1be3de8bd']",46,,,,,,,,,,,,,,,,,,Lyon,137,00:08:46.125,Carry,True
,,,,"[37.8, 18.0]",,,,,,,,,,,0.561046,,,,,,,,,,,,,,,35a37af6-0bc0-49ee-bdd7-722a38dbeed0,1773,,,"[39.9, 19.6]",3829426,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,111,Guingamp,142,"['a4feb8e0-6164-4b06-80ea-a5ffea42c4f9', 'c9835587-0ed3-4d12-a04f-88eb7f1e6158']",47,,,,,,,,,,,,,,,,,,Guingamp,142,00:08:47.244,Carry,
,,,,"[31.5, 17.0]",,,,,,,,,,,0.893795,,,,,,,,,,,,,,,c5debfb0-83b8-4e56-982c-791f78c0ede0,1776,,,"[33.4, 15.1]",3829426,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brou Benjamin Angoua,40527.0,Left Center Back,111,Guingamp,142,"['2237404c-ef33-408c-98c0-9df886116983', '845eab62-27f2-44f0-9759-c215450733aa']",50,,,,,,,,,,,,,,,,,,Guingamp,142,00:08:50.018,Carry,
,,,,"[61.2, 25.0]",,,,,,,,,,,1.767889,,,,,,,,,,,,,,,2bfea5ae-8f80-4844-a3b5-ffafe2a91e61,1779,,,"[62.7, 22.0]",3829426,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sloan Privat,4799.0,Center Forward,111,Guingamp,142,"['26d48e9a-a004-42b0-ab2c-397e625651bb', '538f01af-ed5f-4614-b222-1615517f9eb4', '6d56c00d-6906-4800-9145-d7622f983f44']",52,,,,,,,,,,,,,,,,,,Guingamp,142,00:08:52.757,Carry,True
,,,,"[72.3, 14.4]",,,,,,,,,,,1.647748,,,,,,,,,,,,,,,53d4a999-483b-44a4-a947-b9415afbced0,1793,,,"[57.0, 18.2]",3829426,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,112,Lyon,137,"['211fde76-9d88-4944-a4e6-32bc2ef5c369', '89959565-a0b1-49cb-9e3d-0e760c47d066', 'bbbe6aa6-d12c-4684-81a8-7426b3553115']",5,,,,,,,,,,,,,,,,,,Lyon,137,00:09:05.761,Carry,True
,,,,"[91.2, 7.5]",,,,,,,,,,,1.028723,,,,,,,,,,,,,,,d70edc91-467c-4a73-86ab-a4c2d3e17d21,1797,,,"[90.8, 7.3]",3829426,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,112,Lyon,137,"['70284bbb-9801-4765-a184-b033f57281b3', '803d1277-3c64-4b00-adce-d9af918c1185']",9,,,,,,,,,,,,,,,,,,Lyon,137,00:09:09.221,Carry,
,,,,"[85.8, 17.4]",,,,,,,,,,,2.241483,,,,,,,,,,,,,,,c7d0fcbc-8631-46e8-b6ba-752af27144f4,1800,,,"[88.2, 12.4]",3829426,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,112,Lyon,137,"['69b226e8-9d89-4b90-b44c-ac943595d244', 'ac205244-229e-4b4c-bc8d-9e79c815024d']",11,,,,,,,,,,,,,,,,,,Lyon,137,00:09:11.316,Carry,
,,,,"[63.1, 19.5]",,,,,,,,,,,0.640727,,,,,,,,,,,,,,,80b11c58-974a-4e87-82d7-d9a22bad26c6,1807,,,"[61.5, 19.5]",3829426,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,112,Lyon,137,"['0a574dac-a47a-492f-83f8-75af8549dc46', 'd1cbd763-8753-431f-b522-841d7a0304d7']",17,,,,,,,,,,,,,,,,,,Lyon,137,00:09:17.434,Carry,
,,,,"[76.4, 74.7]",,,,,,,,,,,0.74898,,,,,,,,,,,,,,,16974653-cfb4-4628-91c0-e343290b839a,1810,,,"[74.7, 74.7]",3829426,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,112,Lyon,137,"['8de227b5-54b6-43ca-86b8-73cf6e083f6d', 'f1874c8c-a269-443e-9c7a-c074dd7009e6']",21,,,,,,,,,,,,,,,,,,Lyon,137,00:09:21.606,Carry,
,,,,"[95.0, 68.7]",,,,,,,,,,,4.102755,,,,,,,,,,,,,,,ec39872b-2555-4e16-b074-a57b31d4730e,1813,,,"[86.0, 77.7]",3829426,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil Fekir,2948.0,Left Center Forward,112,Lyon,137,"['531092e6-ab76-41fa-aed0-6921a0608f09', 'a0d592b7-9d7c-4c3a-a323-f1733bb4b12a']",23,,,,,,,,,,,,,,,,,,Lyon,137,00:09:23.732,Carry,
,,,,"[115.2, 7.3]",,,,,,,,,,,3.063355,,,,,,,,,,,,,,,1f88366a-ae0d-4638-b58b-799e841e1415,1816,,,"[113.2, 13.2]",3829426,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,112,Lyon,137,"['378b8a0e-4b5b-4bf7-90ae-e5b8a313dbe6', 'f4a4d66c-5f01-4d0c-a64b-6dfe7150c6a7']",30,,,,,,,,,,,,,,,,,,Lyon,137,00:09:30.390,Carry,
,,,,"[98.4, 11.7]",,,,,,,,,,,1.727374,,,,,,,,,,,,,,,d38469a5-b510-4101-95bf-d9c56480eb95,1819,,,"[98.4, 10.1]",3829426,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Morel,2983.0,Left Back,112,Lyon,137,"['9432f4e9-7844-40ab-949a-3ae688f0ef8f', 'bcb339c7-c72f-4888-8625-abd14fbeae82']",35,,,,,,,,,,,,,,,,,,Lyon,137,00:09:35.499,Carry,
,,,,"[20.8, 4.5]",,,,,,,,,,,5.095328,,,,,,,,,,,,,,,c4260fc9-0ce6-49b7-9b57-95041c8a3c7e,1823,,,"[8.2, 16.1]",3829426,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dorian Lévêque,30182.0,Left Back,112,Lyon,137,"['501a069d-2787-4a90-a383-550ac4bfb530', '996293d1-1901-45b6-aa16-75b39bc750a0']",41,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:41.754,Carry,
,,,,"[82.5, 75.4]",,,,,,,,,,,0.119999,,,,,,,,,,,,,,,012f34da-063c-423b-a225-9ac7ceca9a28,1828,,,"[82.5, 75.4]",3829426,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,112,Lyon,137,"['0fcacaf5-dba6-467e-b0c7-dd32ee0ea6fa', '72cf94d1-9900-48d7-8296-58094b9439b5']",50,,,,,,,,,,,,,,,,,,Lyon,137,00:09:50.340,Carry,
,,,,"[67.9, 65.7]",,,,,,,,,,,0.378485,,,,,,,,,,,,,,,009ab51c-7ab0-46f6-a90c-9342d7822caf,1838,,,"[68.8, 63.3]",3829426,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,114,Lyon,137,"['37c01493-d1a7-4a06-9636-c0e909dc3a82', '49077bc0-9efe-434a-bfbb-5ef3183a5200', 'b4e4e4ea-8573-4eba-8b99-bf9bf770c72b']",6,,,,,,,,,,,,,,,,,,Lyon,137,00:10:06.136,Carry,True
,,,,"[68.1, 74.0]",,,,,,,,,,,1.333012,,,,,,,,,,,,,,,f835c9d5-c64f-4ad3-9fd2-01a82a8c4c6e,1842,,,"[67.2, 74.0]",3829426,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,114,Lyon,137,"['32132e38-16dd-473d-aa14-e63a0916e5e0', 'ba804537-64db-4364-ac02-f2517562febe']",7,,,,,,,,,,,,,,,,,,Lyon,137,00:10:07.838,Carry,
,,,,"[88.6, 40.1]",,,,,,,,,,,1.685587,,,,,,,,,,,,,,,97e69083-a37d-41d4-8b6f-899aeb14394a,1845,,,"[80.2, 48.6]",3829426,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,114,Lyon,137,"['72b35ebb-2dd5-4447-9190-ad8586ef3948', '91ea9bea-e691-4c76-993f-fb5c0a558dcd']",10,,,,,,,,,,,,,,,,,,Lyon,137,00:10:10.546,Carry,
,,,,"[94.8, 48.6]",,,,,,,,,,,0.082038,,,,,,,,,,,,,,,16d2c786-6988-4f4f-9cfd-24ce369b6041,1848,,,"[94.8, 46.8]",3829426,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Lacazette,3451.0,Right Center Forward,114,Lyon,137,"['288a643a-e192-4262-b52e-dd03f2047b31', '88f47fe0-0994-4902-9a39-efa2369a6b4b']",13,,,,,,,,,,,,,,,,,,Lyon,137,00:10:13.309,Carry,
,,,,"[91.7, 50.1]",,,,,,,,,,,0.169134,,,,,,,,,,,,,,,740a17f7-870e-4753-9942-9f30058c1fdf,1851,,,"[91.2, 47.9]",3829426,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,114,Lyon,137,"['02dc5163-a887-45be-bb36-ea2c6057fd82', 'e825cda3-f9ec-428a-a889-d6eb11af901e']",14,,,,,,,,,,,,,,,,,,Lyon,137,00:10:14.142,Carry,
,,,,"[97.6, 62.2]",,,,,,,,,,,0.680856,,,,,,,,,,,,,,,0b5e458e-44ba-4638-9c17-c0de36d0e5b9,1855,,,"[92.0, 60.5]",3829426,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,114,Lyon,137,"['09bc7890-1820-42d6-a5c5-93ac99b9e1a9', '3a37df41-0011-4ffc-804d-823eb316687d', '7266ca80-45dd-4c38-b135-f4f7e99796ce']",15,,,,,,,,,,,,,,,,,,Lyon,137,00:10:15.275,Carry,True
,,,,"[12.3, 33.8]",,,,,,,,,,,11.101314,,,,,,,,,,,,,,,76fe20f1-8f1c-406e-9756-ac79cbbe5b14,1861,,,"[9.4, 38.5]",3829426,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mamadou Samassa,2967.0,Goalkeeper,115,Guingamp,142,"['3e0d4c0c-33fa-4bb1-ae03-4081ebc624fa', 'cde38b68-a45a-4f46-b163-f16a99e40e30']",22,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:22.620,Carry,
,,,,"[111.1, 6.6]",,,,,,,,,,,5.300852,,,,,,,,,,,,,,,78f51e49-2fe5-4284-b42f-154918882160,1867,,,"[75.2, 16.8]",3829426,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nicolas Benezet,3301.0,Left Midfield,115,Guingamp,142,"['39c411ca-cdef-4bf5-a372-a96eb539d246', 'b4f47bb8-258b-4a46-b949-1f420e60886e', 'df247eb3-7788-4687-a63a-93d2dd0cede7']",38,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:38.633,Carry,True
,,,,"[93.2, 2.6]",,,,,,,,,,,0.304744,,,,,,,,,,,,,,,81995118-81ef-46ec-ad89-45ed9c19b4a7,1878,,,"[94.3, 1.2]",3829426,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nicolas Benezet,3301.0,Left Midfield,116,Guingamp,142,"['5e261290-ed4c-4bf2-b6c3-79e0674ac1bb', '821c4d18-3c25-4ee2-bb1c-1159b544b88d']",16,,,,,,,,,,,,,,,,,,Guingamp,142,00:11:16.527,Carry,
,,,,"[48.2, 70.4]",,,,,,,,,,,2.097415,,,,,,,,,,,,,,,060d2d44-c8c2-4759-966b-841c05a39c32,1883,,,"[43.2, 74.6]",3829426,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nabil Fekir,2948.0,Left Center Forward,116,Guingamp,142,"['18382b6a-1ac3-4b92-b28b-2ca9600282c6', 'a1578e4b-ad34-41cb-a864-ba10f5d5331a', 'a96c10b6-8830-4e9b-ad5f-3ca3cc776d41']",20,,,,,,,,,,,,,,,,,,Lyon,137,00:11:20.017,Carry,True
,,,,"[78.5, 44.6]",,,,,,,,,,,1.049113,,,,,,,,,,,,,,,0353c39d-6b9e-464b-9006-de0125bc0bcb,1896,,,"[74.5, 45.3]",3829426,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,117,Lyon,137,"['23ba0911-2baf-4e55-972a-3f86bb524d1f', 'cf857d05-2947-4e95-af91-02fab66d844d', 'd53a39f5-994b-4a13-9b2f-b38dd4ff6c69']",33,,,,,,,,,,,,,,,,,,Lyon,137,00:11:33.993,Carry,True
,,,,"[95.5, 36.4]",,,,,,,,,,,1.519158,,,,,,,,,,,,,,,4df72a5e-4bd7-40da-9482-41781699e005,1900,,,"[88.9, 41.5]",3829426,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Lacazette,3451.0,Right Center Forward,117,Lyon,137,"['4a5bb6bf-0fe4-4136-a985-4f8ae3a70424', 'b3f63215-d34d-4355-9a81-9b5059c922de', 'f0b2f6fc-8c62-403c-8e2e-fa1c4cc96c77']",36,,,,,,,,,,,,,,,,,,Lyon,137,00:11:36.102,Carry,True
,,,,"[75.2, 14.3]",,,,,,,,,,,2.325578,,,,,,,,,,,,,,,6a5354e5-2d4c-4a57-9bc8-98be1b3cef83,1907,,,"[68.5, 27.1]",3829426,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Morel,2983.0,Left Back,117,Lyon,137,"['2c583aa9-045c-4e72-a631-b032e302798f', '76f8f1a8-05dc-4e44-aa86-d182d3d5f309', 'b82d0dc4-30e3-4996-9c2e-03bbbd1b75d8']",41,,,,,,,,,,,,,,,,,,Lyon,137,00:11:41.610,Carry,True
,,,,"[67.4, 37.6]",,,,,,,,,,,2.556307,,,,,,,,,,,,,,,8ab30cdc-5eab-4ba1-9961-88ec6da4b65f,1914,,,"[66.4, 20.5]",3829426,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Corentin Tolisso,5480.0,Left Center Midfield,118,Lyon,137,"['1b4eaf98-9691-4990-9ce1-d9e1c7477476', '44a6624d-eaa6-4a8c-93b2-e640f4c3d8e8', '4880edd6-c8b8-46dc-8367-8890fd0e8f47']",57,,,,,,,,,,,,,,,,,,Lyon,137,00:11:57.061,Carry,True
