50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.122635,,,,,,,,,,,,,7ecbf46d-0c7c-4764-982b-228f46974abc,1156,,"[62.3, 13.5]",3900558,31,,,,,-1.5490606,,Right Foot,,,,"[62.5, 4.3]",Ground Pass,,9.202173,,,,Pierre-Yves Polomat,7347.0,,,,,,,1,From Throw In,Fabien Lemoine,7200.0,Right Defensive Midfield,73,Saint-Étienne,135,['f3deb276-3f5f-4b6d-ae2d-bdd95b68a436'],13,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:13.955,Pass,
,,,,,,,,,,,,,,,1.157144,,,,,,,,,,,,,65b4f1a5-26d1-439e-9853-5fc315065c7c,1159,,"[57.3, 4.3]",3900558,31,,,,,-3.0905008,,Left Foot,,,,"[39.7, 3.4]",Ground Pass,,17.622997,,,,Loïc Perrin,4263.0,,,,,,,1,From Throw In,Pierre-Yves Polomat,7347.0,Left Back,73,Saint-Étienne,135,['4be0e143-bc79-4152-9d37-4d377233152d'],15,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:15.643,Pass,
,,,,,,,,,,,,,,,2.136881,,,,,,,,,,,,,f605cd52-7996-4133-863a-c06de9c8c449,1165,,"[32.9, 4.3]",3900558,31,,,,,0.2971535,,Left Foot,,,,"[74.7, 17.1]",High Pass,,43.7159,,,,Nolan Roux,3179.0,,,,,,Free Kick,1,From Free Kick,Pierre-Yves Polomat,7347.0,Left Back,74,Saint-Étienne,135,['518965f1-69a1-4f0f-9fb7-74311edd26bf'],46,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:46.294,Pass,
,,,,,,,,,,,,,,,0.883413,,,,,,,,,,,,,70bd37fb-29b4-4a81-8a26-aade00017b97,1169,,"[75.3, 17.7]",3900558,31,,,,,-2.7939858,,Other,,,,"[68.4, 15.2]",Low Pass,,7.3389373,,,,Vincent Pajot,3414.0,,,,,,,1,From Free Kick,Nolan Roux,3179.0,Center Forward,74,Saint-Étienne,135,"['5f5fb415-199d-452f-a24d-9bd21b349f60', 'e8908409-2a57-4abc-88de-ca05bd496b16']",48,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:48.628,Pass,True
,,,,,,,,,,,,,,,1.137561,,,,,,,,,,,,,af1fed26-1033-4d1d-9dcd-c307aacbc8c9,1172,,"[66.5, 13.2]",3900558,31,,,,,-0.64529645,,Right Foot,,,,"[75.4, 6.5]",Ground Pass,,11.1400175,,,,Romain Hamouma,4260.0,,,,,,,1,From Free Kick,Vincent Pajot,3414.0,Left Defensive Midfield,74,Saint-Étienne,135,['a5b6dec6-d6a8-4af3-aa37-442e66f14766'],50,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:50.862,Pass,
,,,,,,,,,,,,,,,1.063872,,,,,,,,,,,,,f306f4e4-5f28-44dd-ad5a-19753e093020,1176,,"[76.2, 5.1]",3900558,31,,,,,1.4948556,,Right Foot,,,,"[76.9, 14.3]",Ground Pass,,9.226592,,,,Vincent Pajot,3414.0,,,,,,,1,From Free Kick,Romain Hamouma,4260.0,Right Wing,74,Saint-Étienne,135,"['ed4f3207-e09f-427c-8e1d-43d3a30e11cb', 'f06b8a58-17a7-4738-b997-21f4e4c0e413']",52,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:52.799,Pass,True
,,,,,,,,,,,,,,,1.721131,,,,,,,,,,,,,9dff1890-6850-44c4-aaae-99e4b493a9ef,1185,,"[78.3, 36.5]",3900558,31,,,,,1.1760052,,Right Foot,,,,"[90.8, 66.5]",Ground Pass,,32.5,,,,Kévin Malcuit,4382.0,,,,,,,1,From Free Kick,Nolan Roux,3179.0,Center Forward,74,Saint-Étienne,135,"['a676272e-ff7e-4bd6-922b-f73e7cf4a788', 'e8efcc42-e9a6-4943-b4a9-e1b3bfad70cc']",56,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:56.524,Pass,True
,,,,,,,,,,,,,,,1.364732,,,,,,,,,,,,,82690038-8167-4ee9-81dd-063b118f1539,1191,,"[108.7, 64.1]",3900558,33,,,,,-1.3470217,,Right Foot,True,,,"[115.3, 35.1]",High Pass,,29.741554,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Romain Hamouma,4260.0,Right Wing,75,Saint-Étienne,135,['3b5c44d4-79e5-471e-acf3-007695127c93'],1,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:01.454,Pass,
,,,,,,,,,,,,,,,0.823707,,,,,,,,,,,,,6dae6139-23ae-4afc-a810-83c88b35f7f6,1195,,"[107.6, 17.0]",3900558,33,,,,True,-2.1188202,,,,,,"[102.9, 9.3]",Low Pass,,9.021087,,,,Pierre-Yves Polomat,7347.0,,,,,,Recovery,1,From Free Kick,Renaud Cohade,3200.0,Center Attacking Midfield,75,Saint-Étienne,135,"['55a5f7fc-c2c7-4630-8321-b7c1a0409b06', '6d0fc5dd-35d1-4aca-961d-aa21a318ba41']",6,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:06.409,Pass,True
,,,,,,,,,,,,,,,1.995445,,,,,,,,,,,,,5f222597-06c8-49e6-add7-c1b3a0133f6f,1198,,"[100.3, 4.3]",3900558,33,,,,,2.7585778,,Right Foot,,,,"[79.7, 12.6]",Ground Pass,,22.209232,,,,Fabien Lemoine,7200.0,,,,,,,1,From Free Kick,Pierre-Yves Polomat,7347.0,Left Back,75,Saint-Étienne,135,['aab8ba2f-bb9c-4863-b240-861104d90690'],8,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:08.394,Pass,
,,,,,,,,,,,,,,,4.446307,,,,,,,,,,,,,9ab0aae9-2480-4f23-abdc-8fe3a5092911,1200,,"[79.7, 12.6]",3900558,33,,,,,-0.23718038,,Right Foot,,,,"[119.0, 3.1]",High Pass,,40.43192,,,,Renaud Cohade,3200.0,,,,,,,1,From Free Kick,Fabien Lemoine,7200.0,Right Defensive Midfield,75,Saint-Étienne,135,['a1a6f7a3-d2e8-4088-b340-020debf3c07c'],10,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:10.390,Pass,
,,,,,,,,,,,,,,,0.692239,,,,,,,,,,,,,2472d7cd-9571-4041-bd27-6d461c89d999,1204,,"[119.2, 2.4]",3900558,33,,,,,3.0768683,,Right Foot,,,,"[108.4, 3.1]",Ground Pass,,10.822661,,,,Pierre-Yves Polomat,7347.0,,,,,,,1,From Free Kick,Renaud Cohade,3200.0,Center Attacking Midfield,75,Saint-Étienne,135,"['2a957b4a-5bdb-48ed-9bd0-10d9c1d82f40', '7412bb6d-1761-4d4e-b8ef-1fc58dbf613a']",15,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:15.507,Pass,True
,,,,,,,,,,,,,,,1.248682,,,,,,,,,,,,,f87eb22d-8abd-475f-bfde-71da8cfdb7cd,1209,,"[9.8, 72.8]",3900558,33,,,,,-1.550391,,Left Foot,,,,"[10.1, 58.1]",Ground Pass,,14.703061,,,,Elderson Uwa Echiejile,27558.0,,,,,,Recovery,1,Regular Play,Nabil Dirar,5727.0,Right Wing,76,AS Monaco,129,"['2f9251d2-e7aa-426b-b7ca-7cc01576083d', '99707100-16ac-4a17-ae3d-5a8cecea47c5']",17,,,,,,,,,,,,,,,,,,AS Monaco,129,00:33:17.592,Pass,True
,,,,,,,,,,,,,,,1.52125,,,,,,,,,,,,,6ccbba2b-c1b0-4178-be5d-e6edeab01134,1212,,"[10.1, 58.1]",3900558,33,,,,,0.88847977,,Left Foot,,,,"[23.1, 74.1]",Ground Pass,,20.615528,,,,Jérémy Toulalan,3406.0,,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,76,AS Monaco,129,['2639ebbd-0b8e-4c13-ac42-59ba09316cae'],18,,,,,,,,,,,,,,,,,,AS Monaco,129,00:33:18.920,Pass,
,,,,,,,,,,,,,,,2.621123,,,,,,,,,,,,,1e07e754-3edc-46aa-b715-5379aacd2e95,1216,,"[33.2, 75.5]",3900558,33,,,,,-0.350605,,Right Foot,,,,"[68.2, 62.7]",High Pass,,37.267143,,Incomplete,,Lacina Traoré,3553.0,,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,76,AS Monaco,129,"['a3b0c0fb-4e5b-446c-bcce-6a6d78cb3511', 'fd2dd585-8034-4278-97cf-847b1f8ecb64']",21,,,,,,,,,,,,,,,,,,AS Monaco,129,00:33:21.184,Pass,
,,,,,,,,,,,,,,,3.807934,,,,,,,,,,,,,a3b0c0fb-4e5b-446c-bcce-6a6d78cb3511,1219,,"[51.9, 17.4]",3900558,33,,,,,2.4658973,,Right Foot,,,,"[13.6, 48.1]",High Pass,,49.085434,,,,Stéphane Ruffier,4259.0,,,,,,Recovery,1,Regular Play,Vincent Pajot,3414.0,Left Defensive Midfield,76,AS Monaco,129,"['00ea67b6-8d11-401f-883e-929575b97eea', '1e07e754-3edc-46aa-b715-5379aacd2e95', 'e9f95b12-5ce9-4a1e-84c7-37abdcd96bb0']",23,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:23.805,Pass,True
,,,,,,,,,,,,,,,6.339214,,,,,,,,,,,,,db8f5c5e-0965-4807-9109-199ba85d9a15,1222,,"[15.0, 49.5]",3900558,33,,,,,0.09629219,,Right Foot,,,,"[85.4, 56.3]",High Pass,,70.727646,,Incomplete,,Nolan Roux,3179.0,,,,,,,1,Regular Play,Stéphane Ruffier,4259.0,Goalkeeper,76,AS Monaco,129,"['04b4c58b-2cfc-40b6-a525-2bcc6cd7bef3', '3484fa1a-9bfa-460f-bf5e-1ebe15e6e004', 'b4a51528-c71b-408b-b859-4896e4fad128']",27,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:27.613,Pass,True
,,,,,,,,,,,,,,,2.880826,,,,,,,,,,,,,7ab6927c-1e2c-4f01-9f35-f6d62db8dbe6,1227,,"[34.3, 23.9]",3900558,33,,,,,0.1931538,,Left Foot,,,,"[70.6, 31.0]",High Pass,,36.987835,,Incomplete,,Lacina Traoré,3553.0,,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,76,AS Monaco,129,"['87956e2a-3b00-42c7-b222-e89ba6c060a6', '88c42c93-da93-4003-a882-3fabd0704ae0', 'e4233ab9-ada1-4e52-bc09-2f10f62099cd']",34,,,,,,,,,,,,,,,,,,AS Monaco,129,00:33:34.563,Pass,True
,,,,,,,,,,,,,,,0.730799,,,,,,,,,,,,,80616037-01ee-40d3-818f-729190790c61,1230,,"[46.4, 38.1]",3900558,33,,,,,-2.584691,,Head,,,,"[41.1, 34.8]",Low Pass,,6.2433963,,,,Loïc Perrin,4263.0,,,,,,,1,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,77,Saint-Étienne,135,['4d4536ae-11f4-4140-831c-7b63a8253b2f'],38,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:38.821,Pass,
,,,,,,,,,,,,,,,1.304702,,,,,,,,,,,,,6557780c-b1bf-467e-b60d-ecf65d417823,1232,,"[39.7, 39.1]",3900558,33,,,,,0.035196725,,Right Foot,,,,"[53.9, 39.6]",High Pass,,14.2088,,,,Fabien Lemoine,7200.0,,,,,,,1,Regular Play,Loïc Perrin,4263.0,Left Center Back,77,Saint-Étienne,135,['fffbf2ab-a33d-4a2e-9411-e88c3fe817cf'],39,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:39.551,Pass,
,,,,,,,,,,,,,,,2.335005,,,,,,,,,,,,,40da52f2-0c0d-4572-9842-8103f524fcfd,1234,,"[53.9, 39.6]",3900558,33,,,,,-2.0703897,,Right Foot,,,,"[38.4, 11.2]",Ground Pass,,32.354443,,,,Pierre-Yves Polomat,7347.0,,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,77,Saint-Étienne,135,['08a2f792-eefe-459a-b375-8066cc538053'],40,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:40.856,Pass,
,,,,,,,,,,,,,,,1.449117,,,,,,,,,,,,,633f67e7-d52f-4029-92e5-3495147a6785,1237,,"[35.6, 10.9]",3900558,33,,,,,1.8370484,,Left Foot,,,,"[31.7, 25.2]",Ground Pass,,14.822281,,,,Loïc Perrin,4263.0,,,,,,,1,Regular Play,Pierre-Yves Polomat,7347.0,Left Back,77,Saint-Étienne,135,['5768498b-0a0e-4ed3-80b8-6e67743285d7'],43,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:43.268,Pass,
,,,,,,,,,,,,,,,2.938728,,,,,,,,,,,,,b5223f20-45f8-40b7-89ab-cbff82ea0020,1240,,"[31.7, 31.2]",3900558,33,,,,,0.9764647,,Right Foot,,,,"[63.6, 78.4]",High Pass,,56.968853,,,,Romain Hamouma,4260.0,,,True,,,,1,Regular Play,Loïc Perrin,4263.0,Left Center Back,77,Saint-Étienne,135,['13772c5f-537a-429c-b355-8659188cfce3'],46,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:46.787,Pass,
,,,,,,,,,,,,,,,1.269296,,,,,,,,,,,,,fda3cb9b-9189-45c0-9dad-bd8dd898ac59,1243,,"[55.1, 73.7]",3900558,33,,,,,2.8706458,,Right Foot,,,,"[46.1, 76.2]",Ground Pass,,9.340771,,,,Moustapha Bayal Sall,401468.0,,,,,,,1,Regular Play,Romain Hamouma,4260.0,Right Wing,77,Saint-Étienne,135,['fbc776b1-0a75-4227-a5b1-490cefc963e4'],52,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:52.590,Pass,
,,,,,,,,,,,,,,,1.281963,,,,,,,,,,,,,38d5c959-3bee-42c1-88f9-12cc0bfd37c1,1246,,"[46.4, 78.5]",3900558,33,,,,,-0.015623729,,Right Foot,,,,"[65.6, 78.2]",Ground Pass,,19.202343,,,,Kévin Malcuit,4382.0,,,,,,,1,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,77,Saint-Étienne,135,['547d58d3-095f-49c9-8d45-4063bc90e0aa'],54,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:54.558,Pass,
,,,,,,,,,,,,,,,0.868074,,,,,,,,,,,,,a7667cd0-2adb-4f12-aec7-e21fff2b33ac,1249,,"[65.1, 78.4]",3900558,33,,,,,-0.21293835,,Right Foot,,,,"[72.5, 76.8]",Low Pass,,7.570997,,,,Romain Hamouma,4260.0,,,,,,,1,Regular Play,Kévin Malcuit,4382.0,Right Back,77,Saint-Étienne,135,"['5ab644d2-9ee9-4525-acf4-513d2595e54a', 'bea9fa41-fb53-44d0-a043-e5cca77b0e20']",55,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:55.840,Pass,True
,,,,,,,,,,,,,,,1.080952,,,,,,,,,,,,,c69293b1-8c37-4637-885f-8ca1cf087419,1257,,"[44.7, 8.1]",3900558,34,,,,,0.17313689,,Right Foot,,,,"[67.0, 12.0]",Ground Pass,,22.638462,,,,Thomas Lemar,3245.0,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,78,AS Monaco,129,['9a47269e-4406-4fa5-aa42-6f468ddf538b'],2,,,,,,,,,,,,,,,,,,AS Monaco,129,00:34:02.702,Pass,
,,,,,,,,,,,,,,,3.034286,,,,,,,,,,,,,ccab55f3-9dd4-485b-89dd-7f0f2c745c38,1260,,"[69.2, 9.5]",3900558,34,,,,,-0.18841621,,Left Foot,,,,"[92.8, 5.0]",Ground Pass,,24.025194,,,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,,1,Regular Play,Thomas Lemar,3245.0,Center Attacking Midfield,78,AS Monaco,129,['b004d5d2-e145-4536-877e-5d91b5d7da04'],4,,,,,,,,,,,,,,,,,,AS Monaco,129,00:34:04.716,Pass,
,,,,,,,,,,,,,,,1.034946,,,,,,,,,,,,,334269f9-6d62-46d4-bb32-c0f59096a0ae,1263,,"[102.2, 4.9]",3900558,34,,,,,1.3491467,,Left Foot,True,,,"[108.6, 33.3]",High Pass,,29.112196,,Incomplete,,Lacina Traoré,3553.0,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,78,AS Monaco,129,"['c8ad580f-01d9-4756-999c-0a5d70ae0e65', 'ec65bf8d-745d-4f02-9621-2675a66e6ec5']",8,,,,,,,,,,,,,,,,,,AS Monaco,129,00:34:08.184,Pass,
,,,,,,,,,,,,,,,1.78959,,,,,,,,,,,,,e8afeb5c-92b0-4efc-95dd-52d6904ba91e,1266,,"[111.7, 0.1]",3900558,34,,,,,1.589662,,,,,,"[111.2, 26.6]",High Pass,,26.504717,,Incomplete,,Lacina Traoré,3553.0,,,,,,Throw-in,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,79,AS Monaco,129,"['55968a6b-4bab-49b5-a7c2-40a1263c0f44', '6fb43d38-cd03-46e9-b3b1-ec54b1f6c095']",36,,,,,,,,,,,,,,,,,,AS Monaco,129,00:34:36.931,Pass,
,,,,,,,,,,,,,,,1.540363,,,,,,,,,,,,,4f3700dc-7b91-4458-b47e-057690e43c50,1270,,"[94.7, 18.9]",3900558,34,,,,,-1.0335116,,Left Foot,,,,"[105.9, 0.1]",High Pass,,21.883327,,Out,,Elderson Uwa Echiejile,27558.0,,,,,,Recovery,1,From Throw In,Jérémy Toulalan,3406.0,Right Defensive Midfield,79,AS Monaco,129,['7653d1f0-59b6-4401-a51b-84b4a87d5e2a'],40,,,,,,,,,,,,,,,,,,AS Monaco,129,00:34:40.412,Pass,
,,,,,,,,,,,,,,,0.850313,,,,,,,,,,,,,863e2e2b-1cc1-4297-8285-b8a31656c78a,1272,,"[14.2, 80.0]",3900558,34,,,,,-0.27829966,,,,,,"[25.4, 76.8]",Low Pass,,11.648176,,,,Romain Hamouma,4260.0,,,,,,Throw-in,1,From Throw In,Kévin Malcuit,4382.0,Right Back,80,Saint-Étienne,135,['cba4d498-b916-482c-ab23-bf673ed033ae'],51,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:34:51.333,Pass,
,,,,,,,,,,,,,,,5.26595,,,,,,,,,,,,,c43cc7c0-8656-4125-bc1e-4ca4374bcd63,1279,,"[112.0, 3.3]",3900558,34,,,,,1.6269017,,Left Foot,True,,,"[107.9, 76.3]",High Pass,,73.11504,,,,Nabil Dirar,5727.0,,,True,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,81,AS Monaco,129,['0b23fad4-6971-4602-aff8-5f315357cf86'],54,,,,,,,,,,,,,,,,,,AS Monaco,129,00:34:54.895,Pass,
,,,,,,,,,,,,,,,1.133486,,,,,,,,,,,,,0bd6394b-a845-44ac-b100-d5081c7c5fab,1285,,"[99.5, 80.0]",3900558,35,,True,,,-2.491722,,,,,,"[89.5, 72.4]",Low Pass,,12.560255,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,Throw-in,1,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,82,AS Monaco,129,['fef72c5e-36b6-480e-897f-6176972573dd'],9,,,,,,,,,,,,,,,,,,AS Monaco,129,00:35:09.069,Pass,
,,,,,,,,,,,,,,,1.037046,,,,,,,,,,,,,49ea081e-2dcf-47b8-8c24-a3441318aab8,1287,,"[89.2, 72.4]",3900558,35,,True,,,0.57004046,,Right Foot,,,,"[97.0, 77.4]",Ground Pass,,9.264988,,,,Fábio Henrique Tavares,3247.0,,,,,,,1,From Throw In,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,82,AS Monaco,129,['d683bb88-b105-4c2e-bd2f-cfcf3223a438'],10,,,,,,,,,,,,,,,,,,AS Monaco,129,00:35:10.323,Pass,
,,,,,,,,,,,,,,,1.652314,,,,,,,,,,,,,9d82d362-8ace-4929-bd94-7bf18ee06ee2,1292,,"[19.2, 0.1]",3900558,35,,,,,0.24497867,,,,,,"[37.2, 4.6]",High Pass,,18.553976,,Incomplete,,Kévin Monnet-Paquet,4431.0,,,,,,Throw-in,1,From Throw In,Pierre-Yves Polomat,7347.0,Left Back,83,Saint-Étienne,135,"['9f7e4b74-bbbb-4910-a4a8-d9c6fdce07ca', 'dd7fd98f-74fc-4164-ad1a-868b0eb31e32']",34,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:35:34.416,Pass,
,,,,,,,,,,,,,,,1.640141,,,,,,,,,,,,,140546c0-872c-4ee7-bef6-495ddbafefec,1296,,"[34.8, 0.1]",3900558,35,,,,,0.28255495,,,,,,"[50.3, 4.6]",High Pass,,16.140013,,,,Kévin Monnet-Paquet,4431.0,,,,,,Throw-in,1,From Throw In,Pierre-Yves Polomat,7347.0,Left Back,84,Saint-Étienne,135,['a5d6d4b3-ef96-415b-bdfe-073a92c71fe0'],43,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:35:43.828,Pass,
,,,,,,,,,,,,,,,2.967805,,,,,,,,,,,,,95714322-b7c5-4e8e-a37a-08e27691835e,1298,,"[51.4, 4.6]",3900558,35,,,,True,0.23008615,,,,,,"[73.6, 9.8]",High Pass,,22.800877,,Incomplete,,Nolan Roux,3179.0,,,,,,,1,From Throw In,Kévin Monnet-Paquet,4431.0,Left Wing,84,Saint-Étienne,135,"['88037d28-c045-4c75-a3a2-05dda476ac91', 'bc997dda-b631-4a67-972a-aff0dc7ba22f', 'f1f11a08-e3bf-4628-b16c-7e387b7f2ac9']",45,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:35:45.469,Pass,True
,,,,,,,,,,,,,,,2.762196,,,,,,,,,,,,,f1f11a08-e3bf-4628-b16c-7e387b7f2ac9,1301,,"[46.5, 70.3]",3900558,35,,,,,-2.5851886,,Right Foot,,,,"[13.7, 49.9]",Low Pass,,38.626415,,,,Paul Nardi,24021.0,,,,,,Recovery,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,85,AS Monaco,129,"['95714322-b7c5-4e8e-a37a-08e27691835e', 'a543e757-1383-4500-9e43-3beecdb83107']",48,,,,,,,,,,,,,,,,,,AS Monaco,129,00:35:48.436,Pass,
,,,,,,,,,,,,,,,1.322806,,,,,,,,,,,,,f2132f56-2629-4cd1-98af-e89798b79992,1304,,"[15.1, 49.4]",3900558,35,,,,,-1.131937,,Left Foot,,,,"[28.9, 20.0]",Ground Pass,,32.477684,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,,1,Regular Play,Paul Nardi,24021.0,Goalkeeper,85,AS Monaco,129,['6f2bc5e0-8256-4e60-a1f0-83b6c9382f83'],52,,,,,,,,,,,,,,,,,,AS Monaco,129,00:35:52.365,Pass,
,,,,,,,,,,,,,,,1.683749,,,,,,,,,,,,,99c3b7e8-0728-44ac-9920-93ecab38469b,1307,,"[30.4, 24.5]",3900558,35,,,,,1.2525382,,Right Foot,,,,"[38.9, 50.3]",Ground Pass,,27.164131,,,,Jérémy Toulalan,3406.0,,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,85,AS Monaco,129,['7c5ce71d-3489-46b6-9ec5-ff96448006b4'],55,,,,,,,,,,,,,,,,,,AS Monaco,129,00:35:55.417,Pass,
,,,,,,,,,,,,,,,1.705587,,,,,,,,,,,,,c6945687-3ca9-4449-a3bf-c0fa99b9cd1c,1310,,"[40.0, 42.8]",3900558,36,,,,,-1.7544732,,Right Foot,,,,"[35.3, 17.5]",Ground Pass,,25.732859,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,85,AS Monaco,129,['e5bacdaa-d9de-4496-9dda-7dfdf1c28993'],0,,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:00.509,Pass,
,,,,,,,,,,,,,,,2.364337,,,,,,,,,,,,,ce740eb4-e2a2-49bd-80ab-1674005ab5e1,1313,,"[36.2, 21.1]",3900558,36,,,,,1.6519188,,Right Foot,,,,"[33.2, 58.0]",Ground Pass,,37.02175,,,,Wallace Fortuna dos Santos,8277.0,,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,85,AS Monaco,129,['723b70eb-8bff-4b7f-a573-6b29ec27a3f3'],4,,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:04.234,Pass,
,,,,,,,,,,,,,,,1.734613,,,,,,,,,,,,,69565946-6eeb-457f-b629-65fdd23f9177,1316,,"[43.1, 62.7]",3900558,36,,,,,0.6338318,,Right Foot,,,,"[63.1, 77.4]",High Pass,,24.821161,,,,Fábio Henrique Tavares,3247.0,,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,85,AS Monaco,129,['f7f57a56-2a03-49cb-a556-79bde72c974e'],9,,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:09.116,Pass,
,,,,,,,,,,,,,,,0.505622,,,,,,,,,,,,,a7c4176d-80bf-4cc3-8339-dcae3a26d279,1319,,"[58.7, 69.7]",3900558,36,,,,,2.079107,,Right Foot,,,,"[54.8, 76.7]",Ground Pass,,8.013114,,,,Thomas Lemar,3245.0,,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Back,85,AS Monaco,129,['c09248ee-a009-40f7-9c7f-74fd94a9454b'],12,,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:12.652,Pass,
,,,,,,,,,,,,,,,1.757372,,,,,,,,,,,,,48d168c5-64c9-4d5e-9352-1f7938903d6b,1322,,"[54.8, 77.5]",3900558,36,,,,,-2.3143585,,Left Foot,,,,"[44.5, 66.3]",Ground Pass,,15.21611,,,,Wallace Fortuna dos Santos,8277.0,,,,,,,1,Regular Play,Thomas Lemar,3245.0,Center Attacking Midfield,85,AS Monaco,129,['c9d9665e-af70-48ce-a9e1-ee4dbef0196a'],14,,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:14.125,Pass,
,,,,,,,,,,,,,,,0.936,,,,,,,,,,,,,b590b8c1-867e-4643-9a31-2c929d82307d,1325,,"[44.5, 65.3]",3900558,36,,,,,-0.6393859,,Left Foot,,,,"[48.4, 62.4]",Ground Pass,,4.860041,,,,Jérémy Toulalan,3406.0,,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,85,AS Monaco,129,['9e68e895-7c21-4753-8b4f-de18420214ac'],16,,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:16.735,Pass,
