50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.128772,,,,,,,,,,,fa2d7b98-830b-4caf-b117-64161881d33b,1685,,"[29.8, 61.5]",3829521,39,,,,,-1.0578613,,Left Foot,,,"[34.7, 52.8]",Ground Pass,,9.984989,,,,Fabien Camus,401470.0,,,,,,1,From Throw In,Benjamin Nivet,3002.0,Center Attacking Midfield,90,Bordeaux,146,['8332ddcc-4998-479f-9b7b-880f765e39dc'],9,,,,,,,,,,,,,,,,Troyes,133,00:39:09.684,Pass,
,,,,,,,,,,,,,,0.338843,,,,,,,,,,,1fe1b0bc-8782-4249-8804-0dadb8292adf,1689,,"[50.3, 56.6]",3829521,39,,,,,1.932,,Right Foot,,,"[48.6, 61.1]",Low Pass,,4.8104053,,Incomplete,,Thomas Ayasse,7488.0,,,,,,1,From Throw In,Fabien Camus,401470.0,Left Wing,90,Bordeaux,146,"['9ede6e60-2b1d-4628-9fca-f76784fd804c', 'd546c8ed-78ba-418a-956e-65381342e472']",13,,,,,,,,,,,,,,,,Troyes,133,00:39:13.005,Pass,
,,,,,,,,,,,,,,2.547355,,,,,,,,,,,6daecd3d-0adc-47fe-a827-2d19cee31b85,1695,,"[66.1, 42.1]",3829521,39,,,,,1.6780752,,Right Foot,,,"[64.0, 61.6]",Ground Pass,,19.612751,,,,Milan Gajić,4823.0,,,,,,1,From Throw In,Clément Chantôme,7552.0,Left Defensive Midfield,90,Bordeaux,146,"['2dc556ff-a4b9-4e6c-b63f-f289fb49dcb6', '51c9cc30-d0e2-4d58-87d7-f4d8be3dd72d']",17,,,,,,,,,,,,,,,,Bordeaux,146,00:39:17.217,Pass,True
,,,,,,,,,,,,,,3.189564,,,,,,,,,,,a1ff40b9-5f11-43df-bb18-f04bb363060a,1698,,"[59.5, 60.3]",3829521,39,,,,,-2.568465,,Left Foot,,,"[31.3, 42.1]",Ground Pass,,33.563076,,,,Cédric Carrasso,40533.0,,,,,,1,From Throw In,Milan Gajić,4823.0,Right Back,90,Bordeaux,146,['14d10cfb-d670-4b18-953f-c4d49c038c1c'],22,,,,,,,,,,,,,,,,Bordeaux,146,00:39:22.275,Pass,
,,,,,,,,,,,,,,1.221409,,,,,,,,,,,23a2fa44-85e8-417e-b817-01666d41701c,1700,,"[30.4, 38.0]",3829521,39,,,,,-0.4969686,,Right Foot,,,"[42.2, 31.6]",Ground Pass,,13.42386,,,,Pablo Nascimento Castro,4542.0,,,,,,1,From Throw In,Cédric Carrasso,40533.0,Goalkeeper,90,Bordeaux,146,['b3cb4335-52c1-4d73-8483-c0adb25faf7d'],25,,,,,,,,,,,,,,,,Bordeaux,146,00:39:25.465,Pass,
,,,,,,,,,,,,,,1.395415,,,,,,,,,,,9529e5ec-5754-42e0-82d8-86d5d537e136,1703,,"[43.2, 33.1]",3829521,39,,,,,1.2312194,,Right Foot,,,"[49.7, 51.5]",Ground Pass,,19.514353,,,,Ludovic Lamine Sané,8385.0,,,,,,1,From Throw In,Pablo Nascimento Castro,4542.0,Left Center Back,90,Bordeaux,146,['2e43581b-a33c-444c-aa75-17decae29347'],27,,,,,,,,,,,,,,,,Bordeaux,146,00:39:27.470,Pass,
,,,,,,,,,,,,,,0.963835,,,,,,,,,,,58492ee6-6526-49b7-88dd-06d75c01d485,1706,,"[54.2, 50.4]",3829521,39,,,,,-0.7498145,,Right Foot,,,"[70.2, 35.5]",Ground Pass,,21.86344,,,,Clément Chantôme,7552.0,,,,,,1,From Throw In,Ludovic Lamine Sané,8385.0,Right Center Back,90,Bordeaux,146,['1541ac21-b620-4aa7-acca-f8ab9e1b2bbc'],30,,,,,,,,,,,,,,,,Bordeaux,146,00:39:30.649,Pass,
,,,,,,,,,,,,,,0.799976,,,,,,,,,,,63e83a06-c52f-498e-8404-c4116a73dafe,1709,,"[68.9, 39.1]",3829521,39,,,,,-2.2631307,,Right Foot,,,"[65.5, 35.0]",Ground Pass,,5.3263497,,,,Jaroslav Plašil,3150.0,,,,,,1,From Throw In,Clément Chantôme,7552.0,Left Defensive Midfield,90,Bordeaux,146,"['648261c6-2b2c-40ec-80a1-4a763ccca425', 'fd6c2ecf-d3cf-4fe0-91e5-de65043ebbe0']",31,,,,,,,,,,,,,,,,Bordeaux,146,00:39:31.613,Pass,True
,,,,,,,,,,,,,,1.774184,,,,,,,,,,,267a97e6-0418-4339-bc59-ec564f0b0331,1712,,"[72.8, 23.1]",3829521,39,,,,,-0.8306634,,Right Foot,,,"[86.5, 8.1]",Ground Pass,,20.314774,,,,Maxime Poundjé,4442.0,,,,,,1,From Throw In,Jaroslav Plašil,3150.0,Right Defensive Midfield,90,Bordeaux,146,['80c8f5b1-1e2c-484f-8284-56d6ca73a65d'],34,,,,,,,,,,,,,,,,Bordeaux,146,00:39:34.745,Pass,
,,,,,,,,,,,,,,2.075976,,,,,,,,,,,2bd50e7d-b8f7-4d25-a5bc-b0c84bc5636f,1715,,"[96.5, 7.9]",3829521,39,,,,,1.2421255,,Left Foot,True,,"[108.3, 42.5]",High Pass,,36.556805,,,,Enzo Crivelli,3184.0,,,,,,1,From Throw In,Maxime Poundjé,4442.0,Left Back,90,Bordeaux,146,['87d48d6e-10c5-4264-8039-9d273c28f686'],38,,,,,,,,,,,,,,,,Bordeaux,146,00:39:38.239,Pass,
,,,,,,,,,,,,,,1.803407,,,,,,,,,,,78a043d1-9037-4a7d-8cb4-573d46d4d7f9,1723,,"[13.5, 47.2]",3829521,39,,,,,-0.7969583,,Keeper Arm,,,"[30.6, 29.7]",Ground Pass,,24.46753,,,,Benjamin Nivet,3002.0,,,,,,1,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,91,Troyes,133,['7349e6e6-3987-4955-aa88-38f6f29674f2'],44,,,,,,,,,,,,,,,,Troyes,133,00:39:44.010,Pass,
,,,,,,,,,,,,,,1.405577,,,,,,,,,,,af17ee59-2441-40c1-9e19-309a039040c4,1726,,"[37.9, 30.7]",3829521,39,,,,,1.1057262,,Right Foot,,,"[52.0, 58.8]",Ground Pass,,31.439148,,,,Stéphane Darbion,2993.0,,,,,,1,Regular Play,Benjamin Nivet,3002.0,Center Attacking Midfield,91,Troyes,133,['89c83fcf-9cae-490b-aae4-4a0bfc872cae'],47,,,,,,,,,,,,,,,,Troyes,133,00:39:47.753,Pass,
,,,,,,,,,,,,,,1.128347,,,,,,,,,,,efa49519-94a1-4d29-9f05-d7f7496ac149,1729,,"[65.9, 60.9]",3829521,39,,,,,1.3925289,,Left Foot,,,"[67.9, 72.0]",Ground Pass,,11.278741,,,,Jonathan Martins-Pereira,3364.0,,,,,,1,Regular Play,Stéphane Darbion,2993.0,Right Wing,91,Troyes,133,['4c1b7d4f-2bb7-45e6-a980-8fcc09689034'],53,,,,,,,,,,,,,,,,Troyes,133,00:39:53.020,Pass,
,,,,,,,,,,,,,,0.613897,,,,,,,,,,,44bc5cb0-a67c-4ead-a9ba-33fc677d3fa1,1732,,"[67.9, 72.2]",3829521,39,,,,,0.07677189,,Right Foot,,,"[82.2, 73.3]",Ground Pass,,14.342245,,,,Corentin Jean,3010.0,,,,,,1,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,91,Troyes,133,['428a366a-afaf-46b9-bc97-6784bdf193ef'],54,,,,,,,,,,,,,,,,Troyes,133,00:39:54.306,Pass,
,,,,,,,,,,,,,,1.210063,,,,,,,,,,,b9c36ead-13d8-48f9-80fc-bd632908d13d,1736,,"[41.5, 0.1]",3829521,40,,True,,,1.2981865,,,,,"[44.1, 9.4]",Low Pass,,9.656604,,,,Wahbi Khazri,3196.0,,,,,Throw-in,1,From Throw In,Maxime Poundjé,4442.0,Left Back,92,Bordeaux,146,['a620f1aa-8d2d-4f6d-9dc5-4efa91697b90'],16,,,,,,,,,,,,,,,,Bordeaux,146,00:40:16.121,Pass,
,,,,,,,,,,,,,,2.093827,,,,,,,,,,,9ce800fd-fb73-4804-9f15-9d2947ab6a47,1739,,"[56.5, 80.0]",3829521,40,,,,,-2.7169876,,,,,"[30.4, 68.2]",Low Pass,,28.643497,,,,Dušan Veškovac,42422.0,,,,,Throw-in,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,93,Troyes,133,['8990742b-a57f-4a5f-85a7-47af73b7a56d'],23,,,,,,,,,,,,,,,,Troyes,133,00:40:23.530,Pass,
,,,,,,,,,,,,,,2.526408,,,,,,,,,,,e5a55be8-7167-43ba-9f98-7801a4b4a747,1742,,"[40.1, 68.2]",3829521,40,,,,,-0.21906847,,Right Foot,,,"[93.1, 56.4]",High Pass,,54.2977,,Incomplete,,Corentin Jean,3010.0,,,,,,1,From Throw In,Dušan Veškovac,42422.0,Right Center Back,93,Troyes,133,"['5e269819-4613-49c5-86ee-df82228f674a', '8be9ed67-3790-49a7-ad03-7c2289e89db1']",29,,,,,,,,,,,,,,,,Troyes,133,00:40:29.984,Pass,
,,,,,,,,,,,,,,2.237382,,,,,,,,,,,5e269819-4613-49c5-86ee-df82228f674a,1745,,"[27.0, 23.7]",3829521,40,,,,True,0.5434776,,,,,"[36.6, 29.5]",Low Pass,,11.21606,,,,Ludovic Lamine Sané,8385.0,,,,,Recovery,1,Regular Play,Pablo Nascimento Castro,4542.0,Left Center Back,94,Bordeaux,146,"['0f7bdffc-c985-448e-8e59-1f11654299c3', '86b9a63b-972d-4b29-8e3b-9e9109693866', 'e5a55be8-7167-43ba-9f98-7801a4b4a747']",32,,,,,,,,,,,,,,,,Bordeaux,146,00:40:32.510,Pass,True
,,,,,,,,,,,,,,1.123823,,,,,,,,,,,0cff2afb-23c4-45fb-a0f1-686ca84d99a5,1748,,"[36.6, 29.5]",3829521,40,,,,,0.028361188,,Right Foot,,,"[50.7, 29.9]",Ground Pass,,14.105673,,,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Ludovic Lamine Sané,8385.0,Right Center Back,94,Bordeaux,146,['59b64c3e-563a-494d-af44-5ce2c6e02592'],34,,,,,,,,,,,,,,,,Bordeaux,146,00:40:34.889,Pass,
,,,,,,,,,,,,,,0.196938,,,,,,,,,,,f5ef4bee-9b75-4696-b39b-1e0dce0add30,1751,,"[53.3, 34.0]",3829521,40,,,,,1.4601392,,Right Foot,,,"[54.6, 45.7]",Ground Pass,,11.772,,,,Henri Saivet,5110.0,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Right Defensive Midfield,94,Bordeaux,146,['2f5fb7b7-e6c8-469b-b224-71fa6e7fca27'],36,,,,,,,,,,,,,,,,Bordeaux,146,00:40:36.748,Pass,
,,,,,,,,,,,,,,1.688072,,,,,,,,,,,e36b1684-9c82-477b-b5c7-44ea9fab59f8,1754,,"[54.6, 45.9]",3829521,40,,,,,2.0405788,,Right Foot,,,"[44.7, 65.4]",Ground Pass,,21.869156,,,,Milan Gajić,4823.0,,,,,,1,Regular Play,Henri Saivet,5110.0,Right Midfield,94,Bordeaux,146,['46504b03-679c-40ce-bcb4-98d2f1a8fb48'],37,,,,,,,,,,,,,,,,Bordeaux,146,00:40:37.731,Pass,
,,,,,,,,,,,,,,0.864545,,,,,,,,,,,f130dd4f-9f31-4a7e-b3ba-d0bc9bbee553,1757,,"[80.0, 74.4]",3829521,40,,,,,-2.331406,,Right Foot,,,"[74.1, 68.2]",Ground Pass,,8.558621,,,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Milan Gajić,4823.0,Right Back,94,Bordeaux,146,['5b51a316-5be6-4e61-8f59-c29649098ada'],45,,,,,,,,,,,,,,,,Bordeaux,146,00:40:45.478,Pass,
,,,,,,,,,,,,,,0.892553,,,,,,,,,,,51068744-5284-470d-85b1-55aad6a27b9f,1760,,"[75.5, 71.4]",3829521,40,,,,,0.35444918,,Right Foot,,,"[88.2, 76.1]",Ground Pass,,13.541787,,,,Henri Saivet,5110.0,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Right Defensive Midfield,94,Bordeaux,146,['aaa7ecfe-7ff8-4878-8cc7-54137c06ed4c'],48,,,,,,,,,,,,,,,,Bordeaux,146,00:40:48.122,Pass,
,,,,,,,,,,,,,,3.153526,,,,,,,,,,,3673e1d3-4e93-450a-8f78-f2f50629c2e9,1764,,"[89.5, 76.7]",3829521,40,,,,,-0.252318,,Right Foot,,,"[115.1, 70.1]",Low Pass,,26.437096,,,,Milan Gajić,4823.0,,,,,,1,Regular Play,Henri Saivet,5110.0,Right Midfield,94,Bordeaux,146,['9811eb21-28e3-4556-a1e1-c6cce170c4f4'],49,,,,,,,,,,,,,,,,Bordeaux,146,00:40:49.657,Pass,
,,,,,,,,,,,,,,1.035751,,,,,,,,,,,5f624eed-2d7b-4553-9f52-53ed06be5a68,1768,,"[116.2, 70.3]",3829521,40,,,,,-1.5497468,,Right Foot,,,"[116.6, 51.3]",Ground Pass,,19.00421,,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,Regular Play,Milan Gajić,4823.0,Right Back,94,Bordeaux,146,"['5aa6db73-96a9-4e26-86e2-df125841c87d', '88405789-391c-4bb2-9a57-588b626745d4', 'c602b79c-cd96-4372-bddd-f238ff4405a3']",52,,,,,,,,,,,,,,,,Bordeaux,146,00:40:52.900,Pass,True
,,,,,,,,,,,,,,1.285667,,,,,,,,,,,aacddbd6-24c8-408d-9a56-809f7bfd38a8,1771,,"[102.3, 80.0]",3829521,41,,,,,-0.4464819,,,,,"[111.7, 75.5]",Low Pass,,10.421612,,,,Diego Alejandro Rolan Silva,6739.0,,,,,Throw-in,1,From Throw In,Milan Gajić,4823.0,Right Back,95,Bordeaux,146,['f42674e0-d506-490a-889f-5bdac5c0eca3'],6,,,,,,,,,,,,,,,,Bordeaux,146,00:41:06.875,Pass,
,,,,,,,,,,,,,,3.32839,,,,,,,,,,,4e9daf5f-748e-4b96-9851-8ad441ef30fc,1776,,"[6.0, 36.0]",3829521,41,,,,,-0.18525955,,Left Foot,,,"[74.3, 23.2]",High Pass,,69.48907,,Incomplete,,Corentin Jean,3010.0,,,,,Goal Kick,1,From Goal Kick,Paul Bernardoni,7193.0,Goalkeeper,96,Troyes,133,"['19978884-63e7-4773-9a5a-8aa2fe3292ec', '3b794f57-1d68-42fa-98d8-7133034d5d02']",35,,,,,,,,,,,,,,,,Troyes,133,00:41:35.421,Pass,
,,,,,,,,,,,,,,1.408588,,,,,,,,,,,3b794f57-1d68-42fa-98d8-7133034d5d02,1778,,"[45.8, 56.9]",3829521,41,,,,True,0.11998821,,,,,"[59.9, 58.6]",High Pass,,14.202112,,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,Recovery,1,From Goal Kick,Clément Chantôme,7552.0,Left Defensive Midfield,96,Troyes,133,"['4e9daf5f-748e-4b96-9851-8ad441ef30fc', '98a2481c-bf55-4800-bb00-789b9e608fd0', 'a7c10ed4-b266-4b47-870d-496938434a55', 'b6ef73f3-5b61-4f95-8c53-edafe33edf60']",38,,,,,,,,,,,,,,,,Bordeaux,146,00:41:38.750,Pass,True
,,,,,,,,,,,,,,0.869902,,,,,,,,,,,84f225e9-02bd-4b29-a078-1e682aff0cb8,1784,,"[58.5, 16.6]",3829521,41,,,,,-2.6162257,,Right Foot,,,"[51.6, 12.6]",Ground Pass,,7.975588,,,,Mouhamadou Dabo,26752.0,,,,,,1,From Goal Kick,Jessy Pi,7415.0,Left Defensive Midfield,96,Troyes,133,"['110a51f0-f7c3-419a-9260-2ac4d6894b98', 'c10df2a8-951c-4feb-9eaa-e01ccf2ba6f1']",40,,,,,,,,,,,,,,,,Troyes,133,00:41:40.876,Pass,True
,,,,,,,,,,,,,,2.894113,,,,,,,,,,,5f7ea804-ae4e-4161-ab73-ce9daffc6ff7,1791,,"[69.6, 77.4]",3829521,41,,,,,-0.13162886,,Right Foot,,,"[105.1, 72.7]",High Pass,,35.809776,,Incomplete,,Henri Saivet,5110.0,,,,,,1,Regular Play,Diego Alejandro Rolan Silva,6739.0,Left Center Forward,97,Bordeaux,146,"['5ca1038c-162b-4829-b154-b6dde9ea05da', 'bca12b53-2f47-4a54-b8cd-f3aa91e84275']",46,,,,,,,,,,,,,,,,Bordeaux,146,00:41:46.951,Pass,
,,,,,,,,,,,,,,1.126945,,,,,,,,,,,01c974d0-df5e-448a-8ab5-651d238f7ed8,1795,,"[107.2, 80.0]",3829521,41,,True,,,-2.741114,,,,,"[93.5, 74.2]",Low Pass,,14.877164,,,,Diego Alejandro Rolan Silva,6739.0,,,,,Throw-in,1,From Throw In,Henri Saivet,5110.0,Right Midfield,98,Bordeaux,146,['7814ed58-cbb4-41a9-acaa-e523457a2553'],53,,,,,,,,,,,,,,,,Bordeaux,146,00:41:53.620,Pass,
,,,,,,,,,,,,,,1.399887,,,,,,,,,,,fc8b5fe5-d421-43cc-b232-70d0a53786b4,1798,,"[88.8, 74.2]",3829521,41,,,,,-3.125969,,Right Foot,,,"[76.0, 74.0]",Ground Pass,,12.801562,,,,Milan Gajić,4823.0,,,,,,1,From Throw In,Diego Alejandro Rolan Silva,6739.0,Left Center Forward,98,Bordeaux,146,['1b94d2d5-0fe7-4ade-a393-722b9010b41c'],56,,,,,,,,,,,,,,,,Bordeaux,146,00:41:56.006,Pass,
,,,,,,,,,,,,,,2.079518,,,,,,,,,,,0d44527c-c458-41e5-b9f5-1683f6c2a525,1801,,"[76.0, 74.0]",3829521,41,,,,,-2.2389402,,Right Foot,,,"[58.4, 51.7]",Ground Pass,,28.408625,,,,Pablo Nascimento Castro,4542.0,,,,,,1,From Throw In,Milan Gajić,4823.0,Right Back,98,Bordeaux,146,['60aa8ccc-52c3-4920-8905-5e90c0960c20'],58,,,,,,,,,,,,,,,,Bordeaux,146,00:41:58.657,Pass,
,,,,,,,,,,,,,,0.981424,,,,,,,,,,,d5e70f45-2233-4b9d-b876-87ace25d7a4d,1803,,"[60.4, 51.1]",3829521,42,,,,,1.2422432,,Left Foot,,,"[64.9, 64.3]",Ground Pass,,13.945967,,,,Ludovic Lamine Sané,8385.0,,,,,,1,From Throw In,Pablo Nascimento Castro,4542.0,Left Center Back,98,Bordeaux,146,['d89d15fe-df39-4f0a-b42b-cc227d7d8983'],0,,,,,,,,,,,,,,,,Bordeaux,146,00:42:00.737,Pass,
,,,,,,,,,,,,,,1.230476,,,,,,,,,,,0cf753a0-17e0-427c-91e8-d83b56c00b45,1806,,"[71.5, 63.7]",3829521,42,,,,,1.3756379,,Left Foot,,,"[73.2, 72.3]",Ground Pass,,8.766413,,,,Milan Gajić,4823.0,,,,,,1,From Throw In,Ludovic Lamine Sané,8385.0,Right Center Back,98,Bordeaux,146,['e9e3d635-8573-4cbb-87a2-325da0bed60e'],4,,,,,,,,,,,,,,,,Bordeaux,146,00:42:04.713,Pass,
,,,,,,,,,,,,,,1.428365,,,,,,,,,,,5ec42d4f-af40-40d0-868d-d46f7b4f1a21,1809,,"[72.8, 75.5]",3829521,42,,,,,-2.5431738,,Right Foot,,,"[64.0, 69.5]",Ground Pass,,10.650822,,,,Ludovic Lamine Sané,8385.0,,,,,,1,From Throw In,Milan Gajić,4823.0,Right Back,98,Bordeaux,146,['700508d9-a3ab-48e8-9fc1-f7c72c8f5727'],6,,,,,,,,,,,,,,,,Bordeaux,146,00:42:06.861,Pass,
,,,,,,,,,,,,,,1.781187,,,,,,,,,,,86a2bb8f-3e88-41e4-8fd1-e5a911fd895f,1812,,"[64.0, 69.5]",3829521,42,,,,,-1.9829797,,Right Foot,,,"[53.9, 46.4]",Ground Pass,,25.211506,,,,Pablo Nascimento Castro,4542.0,,,,,,1,From Throw In,Ludovic Lamine Sané,8385.0,Right Center Back,98,Bordeaux,146,['bca13d56-6b06-4876-b313-f07150e434e6'],9,,,,,,,,,,,,,,,,Bordeaux,146,00:42:09.178,Pass,
,,,,,,,,,,,,,,0.820531,,,,,,,,,,,24dae7f8-8860-447d-92a0-799b08976d70,1815,,"[57.8, 41.7]",3829521,42,,,,,-0.51834804,,Left Foot,,,"[71.3, 34.0]",Ground Pass,,15.541557,,,,Jaroslav Plašil,3150.0,,,,,,1,From Throw In,Pablo Nascimento Castro,4542.0,Left Center Back,98,Bordeaux,146,['550ccb83-7994-4a5d-91f1-51d66bfa34b6'],13,,,,,,,,,,,,,,,,Bordeaux,146,00:42:13.094,Pass,
,,,,,,,,,,,,,,2.367273,,,,,,,,,,,7abe49a6-adf0-4b79-aef1-94878f8dec1c,1821,,"[79.8, 39.7]",3829521,43,,,,,0.25263646,,Right Foot,,,"[116.6, 49.2]",High Pass,,38.006447,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Wahbi Khazri,3196.0,Left Midfield,99,Bordeaux,146,['5796e525-527b-41ba-a05e-d76cf0358389'],0,,,,,,,,,,,,,,,,Bordeaux,146,00:43:00.305,Pass,
,,,,,,,,,,,,,,3.059483,,,,,,,,,,,5d442f45-d5bf-4c3c-97e9-ebc225ad530c,1824,,"[9.7, 28.4]",3829521,43,,,,,-0.11512387,,Drop Kick,,,"[71.1, 21.3]",High Pass,,61.809143,,Incomplete,,Corentin Jean,3010.0,,,,,,1,From Keeper,Paul Bernardoni,7193.0,Goalkeeper,100,Troyes,133,"['f60b21b6-627c-440d-95e3-687575dc531f', 'ffcefb89-0a10-421e-815d-953e3b88ae27']",14,,,,,,,,,,,,,,,,Troyes,133,00:43:14.824,Pass,
,,,,,,,,,,,,,,1.607747,,,,,,,,,,,f60b21b6-627c-440d-95e3-687575dc531f,1826,,"[49.0, 58.8]",3829521,43,,,,,-0.59300256,,Right Foot,,,"[58.2, 52.6]",Low Pass,,11.094143,,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,Recovery,1,From Keeper,Clément Chantôme,7552.0,Left Defensive Midfield,100,Troyes,133,"['5d442f45-d5bf-4c3c-97e9-ebc225ad530c', '81c2cd82-6882-4931-963e-489d23b855dc', 'ac5e64ba-2496-4b42-945b-5c5d129e09e1']",17,,,,,,,,,,,,,,,,Bordeaux,146,00:43:17.883,Pass,
,,,,,,,,,,,,,,1.610335,,,,,,,,,,,85ab04a4-5349-47f4-8114-58a145ca51ef,1835,,"[85.8, 17.0]",3829521,43,,,,,-0.27758944,,Right Foot,,,"[104.4, 11.7]",Ground Pass,,19.340372,,,,Fabien Camus,401470.0,,,,,,1,From Keeper,Jessy Pi,7415.0,Left Defensive Midfield,100,Troyes,133,['5541d40b-0721-46a6-8a99-c4684745bc88'],24,,,,,,,,,,,,,,,,Troyes,133,00:43:24.772,Pass,
,,,,,,,,,,,,,,0.231058,,,,,,,,,,,defe9d6d-70c7-49e9-8d89-7769f28d0ef2,1839,,"[107.4, 12.1]",3829521,43,,,,,1.6475682,,Right Foot,,,"[107.0, 17.3]",Ground Pass,,5.215362,,Incomplete,,Benjamin Nivet,3002.0,,,,,,1,From Keeper,Fabien Camus,401470.0,Left Wing,100,Troyes,133,"['1a536627-5378-4cfb-90fe-c24abf59b01f', '1db058db-4fd1-48bf-8d8d-6323ce611d77', 'f0afb38f-a2f0-4ad9-87bf-f13439a932b9']",26,,,,,,,,,,,,,,,,Troyes,133,00:43:26.450,Pass,True
,,,,,,,,,,,,,,4.537268,,,,,,,,,,,7dd097d4-e891-4da0-b756-a32ce83c79c6,1842,,"[120.0, 0.1]",3829521,43,,,,,1.5795044,,Right Foot,,,"[119.4, 69.0]",High Pass,True,68.90261,,Out,,Corentin Jean,3010.0,,True,Inswinging,,Corner,1,From Corner,Fabien Camus,401470.0,Left Wing,101,Troyes,133,['79600327-fed5-4c2b-89c7-7f51e364d0dc'],52,,,,,,,,,,,,,,,,Troyes,133,00:43:52.980,Pass,
,,,,,,,,,,,,,,3.072528,,,,,,,,,,,b28930c2-2773-41cc-8271-701dc098e997,1844,,"[7.0, 44.1]",3829521,44,,,,,-0.49776405,,Right Foot,,,"[64.6, 12.8]",High Pass,,65.55494,,,,Clément Chantôme,7552.0,,,,,Goal Kick,1,From Goal Kick,Cédric Carrasso,40533.0,Goalkeeper,102,Bordeaux,146,['510e5a26-1757-4efc-a89a-40ee7522a0fc'],13,,,,,,,,,,,,,,,,Bordeaux,146,00:44:13.509,Pass,
,,,,,,,,,,,,,,1.497784,,,,,,,,,,,3c963947-4cf3-44ac-ba80-3923c1f851e4,1848,,"[60.8, 80.0]",3829521,44,,,,,-0.23684876,,,,,"[86.9, 73.7]",Low Pass,,26.84958,,Incomplete,,Corentin Jean,3010.0,,,,,Throw-in,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,103,Troyes,133,"['694cfdc1-b3c8-4c1c-b4cf-29762ed9d0c9', 'db55d0be-173d-4368-9e83-e5578a5dbcec']",24,,,,,,,,,,,,,,,,Troyes,133,00:44:24.445,Pass,
,,,,,,,,,,,,,,0.847211,,,,,,,,,,,800f1d84-d91c-4f35-8588-cdc11bf3f38d,1851,,"[94.0, 80.0]",3829521,44,,,,,-1.3292307,,,,,"[97.4, 66.2]",High Pass,,14.21267,,,,Benjamin Nivet,3002.0,,,,,Throw-in,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,104,Troyes,133,['028b9394-e3bf-424e-8acd-0207f6c0b176'],40,,,,,,,,,,,,,,,,Troyes,133,00:44:40.831,Pass,
,,,,,,,,,,,,,,1.358984,,,,,,,,,,,1e8493b8-549a-486e-a335-cf0ef619f686,1854,,"[97.6, 66.2]",3829521,44,,,,,0.60932636,,Right Foot,,,"[107.2, 72.9]",High Pass,,11.706836,,,,Jonathan Martins-Pereira,3364.0,,,,,,1,From Throw In,Benjamin Nivet,3002.0,Center Attacking Midfield,104,Troyes,133,['2120bbc5-74bd-486f-b210-e3238f82f812'],42,,,,,,,,,,,,,,,,Troyes,133,00:44:42.251,Pass,
,,,,,,,,,,,,,,1.384327,,,,,,,,,,,544e428b-9f4f-4b0e-a65c-4ab21490468d,1858,,"[112.8, 74.2]",3829521,44,,,,,-1.5551113,,Right Foot,True,,"[113.2, 48.7]",High Pass,,25.503138,,Incomplete,,Corentin Jean,3010.0,,,,,,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,104,Troyes,133,"['d11ba21d-4452-46fd-aebd-ed4418cf3981', 'fb55174f-35ec-4739-a11c-2b01cab02e4e']",45,,,,,,,,,,,,,,,,Troyes,133,00:44:45.486,Pass,
,,,,,,,,,,,,,,0.850186,,,,,,,,,,,e1ca7146-107c-4ae4-965f-1d1398855e57,1861,,"[91.4, 80.0]",3829521,45,,,,,-1.2302686,,,,,"[95.9, 67.3]",Low Pass,,13.473678,,,,Stéphane Darbion,2993.0,,,,,Throw-in,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,105,Troyes,133,['f2526265-1cb2-411a-8292-30f322deb6d0'],4,,,,,,,,,,,,,,,,Troyes,133,00:45:04.386,Pass,
