50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.452185,,,,,,,,,,,,,,50ccb4e0-bffb-4201-84fe-2cc2ea1b2539,2911,,"[65.1, 3.8]",3901183,64,,,,1.5805999,,Left Foot,,,"[65.0, 14.0]",,Ground Pass,,10.20049,,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,,2,From Goal Kick,Layvin Kurzawa,4326.0,Left Back,121,Paris Saint-Germain,131,['351e0cb7-4090-460b-aa97-794ad5fb83e8'],40,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:40.624,Pass,
,,,,,,,,,,,,,,,,1.127338,,,,,,,,,,,,,,6a0f2002-8115-40bb-ba11-f8e0e51e03a8,2914,,"[64.7, 12.5]",3901183,64,,,,2.861986,,Right Foot,,,"[54.6, 15.4]",,Ground Pass,,10.508092,,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,2,From Goal Kick,Edinson Roberto Cavani Gómez,4319.0,Left Wing,121,Paris Saint-Germain,131,"['1bb68fc1-c6ee-4714-a424-ee0416672aa8', '5a9504cd-2de2-4244-835d-2e6dabb5d767']",41,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:41.076,Pass,True
,,,,,,,,,,,,,,,,1.097862,,,,,,,,,,,,,,2153fdbc-329c-490f-aafc-00cfe19deafb,2917,,"[60.7, 19.8]",3901183,64,,,,1.0752447,,Left Foot,,,"[66.7, 30.9]",,Ground Pass,,12.617845,,,,,Benjamin Stambouli,8515.0,,,,,,,2,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Center Midfield,121,Paris Saint-Germain,131,['efdf10ba-4d45-45aa-9838-d555e6b61bbb'],46,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:46.466,Pass,
,,,,,,,,,,,,,,,,1.120205,,,,,,,,,,,,,,9e2e039d-c6ea-430b-93a0-a66f1532d9a6,2921,,"[67.5, 32.2]",3901183,64,,,,2.2252946,,Right Foot,,,"[52.0, 52.4]",,Ground Pass,,25.46154,,,,,Thiago Emiliano da Silva,3295.0,,,,,,,2,From Goal Kick,Benjamin Stambouli,8515.0,Center Defensive Midfield,121,Paris Saint-Germain,131,['5b376e0d-3a68-4abb-9fa6-e46223e84696'],47,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:47.659,Pass,
,,,,,,,,,,,,,,,,1.12479,,,,,,,,,,,,,,bcab0a1d-ca84-4274-bd86-dc78e4936f81,2924,,"[52.0, 52.4]",3901183,64,,,,0.4636476,,Right Foot,,,"[59.4, 56.1]",,Ground Pass,,8.273452,,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,,2,From Goal Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,121,Paris Saint-Germain,131,['b350aabd-76ce-4b07-aa30-c3bf4ceece51'],49,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:49.496,Pass,
,,,,,,,,,,,,,,,,0.901574,,,,,,,,,,,,,,bd0f2ed6-689a-40e7-9770-c218ac2aa325,2927,,"[62.5, 56.1]",3901183,64,,,,0.13322675,,Right Foot,,,"[72.2, 57.4]",,Ground Pass,,9.786726,,,,,Javier Matías Pastore,4370.0,,,,,,,2,From Goal Kick,Lucas Rodrigues Moura da Silva,3745.0,Right Wing,121,Paris Saint-Germain,131,['f4540e9c-3d42-41b8-bebe-a3a1241dc958'],51,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:51.537,Pass,
,,,,,,,,,,,,,,,,0.897164,,,,,,,,,,,,,,7fcfa08f-b627-4d74-96fb-70b493c1c9c6,2930,,"[73.1, 57.8]",3901183,64,,,,1.2505772,,Right Foot,,,"[79.6, 77.4]",,Ground Pass,,20.649698,,,,,Marcos Aoás Corrêa,4372.0,,,,,,,2,From Goal Kick,Javier Matías Pastore,4370.0,Right Center Midfield,121,Paris Saint-Germain,131,['cd618209-3761-4fd6-9af9-00f4f1e3dbf8'],53,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:53.338,Pass,
,,,,,,,,,,,,,,,,1.910682,,,,,,,,,,,,,,ad83fb22-a76a-4075-b1f8-84fad94e159e,2933,,"[82.6, 76.6]",3901183,64,,,,-0.9886588,,Right Foot,,,"[98.2, 52.9]",,Ground Pass,,28.373404,,,,,Zlatan Ibrahimović,3672.0,,,,,,,2,From Goal Kick,Marcos Aoás Corrêa,4372.0,Right Back,121,Paris Saint-Germain,131,['9652135b-3b76-44be-aa7a-a51cc20b1ac3'],55,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:55.407,Pass,
,,,,,,,,,,,,,,,,1.67936,,,,,,,,,,,,,,dfd23522-131e-4120-b7b5-a48aa205af67,2940,,"[41.3, 44.8]",3901183,65,,,,1.5114601,,Right Foot,,,"[42.5, 65.0]",,Ground Pass,,20.235613,,,,,Lossémy Karaboué,7301.0,,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Center Midfield,122,Troyes,133,['736f2e61-e0ca-4999-9ad0-2f49a3000286'],3,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:03.169,Pass,
,,,,,,,,,,,,,,,,3.123524,,,,,,,,,,,,,,89c80a44-e347-4195-a470-fee890169592,2943,,"[69.2, 70.3]",3901183,65,,,,0.0916644,,Right Foot,,,"[105.1, 73.6]",,Ground Pass,,36.051353,,,,,Fabien Camus,401470.0,,,,,,,2,Regular Play,Lossémy Karaboué,7301.0,Right Back,122,Troyes,133,['224f078e-7247-4999-87ea-0ae1638bbe35'],7,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:07.733,Pass,
,,,,,,,,,,,,,,,,0.658107,,,,,,,,,,,,,,34ea590f-22bc-478d-adea-db44eebae0ce,2949,,"[111.3, 80.0]",3901183,65,,,,-2.1471715,,,,,"[106.1, 72.0]",,Low Pass,,9.541489,,,,,Benjamin Nivet,3002.0,,,,,,Throw-in,2,From Throw In,Lossémy Karaboué,7301.0,Right Back,123,Troyes,133,['00d56e10-6d67-44e3-a9e6-8987a3430330'],20,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:20.709,Pass,
,,,,,,,,,,,,,,,,1.742273,,,,,,,,,,,,,,61c86ada-63f5-44df-a532-f170185f1808,2952,,"[106.1, 72.0]",3901183,65,,,,1.61159,,Other,,,"[105.9, 76.9]",,Low Pass,,4.90408,,,,,Lossémy Karaboué,7301.0,,,,,,,2,From Throw In,Benjamin Nivet,3002.0,Right Center Midfield,123,Troyes,133,['281ccb1a-0390-4388-9982-10d583bba91e'],21,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:21.697,Pass,
,,,,,,,,,,,,,,,,0.937787,,,,,,,,,,,,,,6d7886c9-5c34-4edb-b4bd-0d7ef80c5218,2955,,"[94.0, 69.4]",3901183,65,,,,-1.6828253,,Right Foot,,,"[92.2, 53.4]",,Ground Pass,,16.100931,,,,,Thiago Xavier Rodrigues Corrêa,7283.0,,,,,,,2,From Throw In,Lossémy Karaboué,7301.0,Right Back,123,Troyes,133,['c6eebd11-70a2-4d29-be40-f2e740a099cb'],24,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:24.861,Pass,
,,,,,,,,,,,,,,,,1.492444,,,,,,,,,,,,,,bbe2f3a9-83dd-4f78-bd64-52adfa1e4dbe,2958,,"[92.2, 53.4]",3901183,65,,,,2.2334383,,Right Foot,,,"[78.7, 70.7]",,Ground Pass,,21.94402,,,,,Lossémy Karaboué,7301.0,,,,,,,2,From Throw In,Thiago Xavier Rodrigues Corrêa,7283.0,Center Defensive Midfield,123,Troyes,133,['fffbc37f-66f5-45ac-8e60-63ef96c1d62b'],26,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:26.218,Pass,
,,,,,,,,,,,,,,,,1.2221,,,,,,,,,,,,,,39d8ef87-525c-4d66-9bcd-ba18a03fd66d,2961,,"[78.7, 65.1]",3901183,65,,,,1.0240074,,Left Foot,,,"[85.7, 76.6]",,Ground Pass,,13.462912,,,,,Benjamin Nivet,3002.0,,,,,,,2,From Throw In,Lossémy Karaboué,7301.0,Right Back,123,Troyes,133,['a8c67829-771f-4689-9ebb-e684b821aacc'],29,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:29.755,Pass,
,,,,,,,,,,,,,,,,1.01758,,,,,,,,,,,,,,171ac4c4-698a-4a83-8fb7-1c6e639f0bb6,2964,,"[84.4, 75.4]",3901183,65,,,,3.1172073,,Right Foot,,,"[76.2, 75.6]",,Ground Pass,,8.202438,,,,,Lossémy Karaboué,7301.0,,,,,,,2,From Throw In,Benjamin Nivet,3002.0,Right Center Midfield,123,Troyes,133,['49d52d85-b3b0-4c66-806d-58477b303137'],34,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:34.359,Pass,
,,,,,,,,,,,,,,,,1.354323,,,,,,,,,,,,,,62efaf03-dcb9-4acd-b270-08e943a9e072,2968,,"[65.2, 74.9]",3901183,65,,,,-1.8574176,,Left Foot,,,"[62.4, 65.4]",,Ground Pass,,9.904039,,,,,Carlos Eduardo de Castro Lourenço,401472.0,,,,,,,2,From Throw In,Lossémy Karaboué,7301.0,Right Back,123,Troyes,133,"['67b1b522-5d17-44ac-91b8-3974c980fcbf', '9edd947e-227a-49aa-aad7-f3e1e6e87da2']",37,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:37.593,Pass,True
,,,,,,,,,,,,,,,,0.979594,,,,,,,,,,,,,,e9babfc6-9d51-4861-bcc6-67e4ae86db68,2971,,"[61.5, 49.5]",3901183,65,,,,-1.7244151,,Right Foot,,,"[59.1, 34.0]",,Ground Pass,,15.684706,,,,,Matthieu Saunier,13730.0,,,,,,,2,From Throw In,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,123,Troyes,133,['c2867ac2-252c-4764-aece-b9f90bab1e38'],42,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:42.016,Pass,
,,,,,,,,,,,,,,,,1.005645,,,,,,,,,,,,,,b9e5fb4e-4405-45bd-97fa-93e573da857d,2975,,"[68.1, 33.5]",3901183,65,,,,1.2344837,,Right Foot,,,"[72.4, 45.8]",,Ground Pass,,13.029965,,,,,Benjamin Nivet,3002.0,,,,,,,2,From Throw In,Matthieu Saunier,13730.0,Left Center Back,123,Troyes,133,['95dadbba-66a8-44e6-b706-0bad2e1d3b9b'],46,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:46.636,Pass,
,,,,,,,,,,,,,,,,1.468676,,,,,,,,,,,,,,eb484767-ac75-452e-af8c-301e4e636236,2978,,"[72.4, 47.1]",3901183,65,,,,1.1921452,,Right Foot,,,"[79.8, 65.7]",,Ground Pass,,20.017992,,,,,Lossémy Karaboué,7301.0,,,,,,,2,From Throw In,Benjamin Nivet,3002.0,Right Center Midfield,123,Troyes,133,['f13e458b-b8f9-41dd-af1b-9d8c1e88d9f1'],48,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:48.818,Pass,
,,,,,,,,,,,,,,,,1.376768,,,,,,,,,,,,,,8ea18952-b509-43a4-83d6-eb3627ca0e95,2981,,"[91.8, 56.8]",3901183,65,,,,-1.5480729,23190151-ad80-4cf4-973e-4804732dfb94,Right Foot,,,"[92.2, 39.2]",,Ground Pass,,17.604546,,,,,Jessy Pi,7415.0,True,,,,,,2,From Throw In,Lossémy Karaboué,7301.0,Right Back,123,Troyes,133,['328db80a-3c72-430e-9e29-b69d82664c17'],54,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:54.192,Pass,
,,,,,,,,,,,,,,,,3.04003,,,,,,,,,,,,,,130f53bc-5c49-4d99-8930-5f609ac900b1,2986,,"[120.0, 80.0]",3901183,66,True,,,-1.7149149,dbc1aadf-caa8-46d5-b578-13afb66ff78b,Right Foot,,,"[113.6, 35.9]",,High Pass,,44.56198,,,,True,Thiago Xavier Rodrigues Corrêa,7283.0,True,,True,Outswinging,,Corner,2,From Corner,Fabien Camus,401470.0,Right Midfield,124,Troyes,133,['8bef5d6a-a955-4a60-908b-5022b5bc5b51'],12,,,,,,,,,,,,,,,,,,,Troyes,133,00:21:12.171,Pass,
,,,,,,,,,,,,,,,,0.867284,,,,,,,,,,,,,,c3a2eeca-2bee-4c99-9b2c-b8cab95c9214,2990,,"[7.0, 36.1]",3901183,66,True,,,-1.0740726,,Right Foot,,,"[12.8, 25.4]",,Ground Pass,,12.170867,,,,,David Luiz Moreira Marinho,3956.0,,,,,,Goal Kick,2,From Goal Kick,Kevin Trapp,4440.0,Goalkeeper,125,Paris Saint-Germain,131,['08edab50-2f5a-4026-9e02-51a2d89c36c3'],43,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:43.824,Pass,
,,,,,,,,,,,,,,,,0.511381,,,,,,,,,,,,,,0b552b51-6828-4907-a2d8-6aabf88437bf,2992,,"[12.9, 25.4]",3901183,66,True,,,0.40618882,,Right Foot,,,"[40.8, 37.4]",,Ground Pass,,30.371204,,,,,Javier Matías Pastore,4370.0,,,,,,,2,From Goal Kick,David Luiz Moreira Marinho,3956.0,Left Center Back,125,Paris Saint-Germain,131,['18ba92f5-7ef2-407c-b915-b3bb02e9db54'],45,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:45.277,Pass,
,,,,,,,,,,,,,,,,0.596821,,,,,,,,,,,,,,132c8f38-308c-436f-991c-cb6441a24d27,2994,,"[40.8, 37.4]",3901183,66,True,,,0.72581965,,Right Foot,,,"[55.9, 50.8]",,Ground Pass,,20.188362,,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,,2,From Goal Kick,Javier Matías Pastore,4370.0,Right Center Midfield,125,Paris Saint-Germain,131,['45c408b4-e7f2-4a0b-977c-a71834e44438'],46,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:46.299,Pass,
,,,,,,,,,,,,,,,,0.863551,,,,,,,,,,,,,,a1fe78b1-6fce-4e40-9ab8-12dbd4b989cb,2996,,"[53.5, 50.0]",3901183,66,,,,-2.158799,,Right Foot,,,"[49.1, 43.4]",,Ground Pass,,7.932213,,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,2,From Goal Kick,Lucas Rodrigues Moura da Silva,3745.0,Right Wing,125,Paris Saint-Germain,131,['f661a400-6b7a-4af5-abde-a1b913144bcb'],48,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:48.208,Pass,
,,,,,,,,,,,,,,,,1.131375,,,,,,,,,,,,,,cfda0529-bd26-43de-ac00-fc6a5edf3334,2998,,"[49.1, 43.4]",3901183,66,,,,2.1641464,,Left Foot,,,"[43.3, 52.0]",,Ground Pass,,10.373042,,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,,2,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Center Midfield,125,Paris Saint-Germain,131,['f0460ddb-06af-43b1-9c15-0b3404ede38d'],49,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:49.071,Pass,
,,,,,,,,,,,,,,,,0.37924,,,,,,,,,,,,,,004d7eed-066c-437b-8066-286502628d15,3001,,"[43.3, 52.5]",3901183,66,,,,2.4897234,,Right Foot,,,"[39.5, 55.4]",,Ground Pass,,4.7801676,,,,,Benjamin Stambouli,8515.0,,,,,,,2,From Goal Kick,Lucas Rodrigues Moura da Silva,3745.0,Right Wing,125,Paris Saint-Germain,131,['19bbd531-85cd-44b4-b706-3e5518328432'],50,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:50.573,Pass,
,,,,,,,,,,,,,,,,1.376137,,,,,,,,,,,,,,9992f89e-14a5-44e6-835d-30aa6eccd2e3,3004,,"[40.4, 55.7]",3901183,66,,,,1.3834461,,Right Foot,,,"[44.4, 76.8]",,Ground Pass,,21.4758,,,,,Marcos Aoás Corrêa,4372.0,,,,,,,2,From Goal Kick,Benjamin Stambouli,8515.0,Center Defensive Midfield,125,Paris Saint-Germain,131,['a01ea8f9-0678-4a17-a740-aa9fb8a4f8f5'],52,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:52.085,Pass,
,,,,,,,,,,,,,,,,0.977122,,,,,,,,,,,,,,df5ecb74-62a4-4e22-88c0-b4dfb4c8bdb1,3007,,"[44.8, 76.8]",3901183,66,,,,-2.3127437,,Right Foot,,,"[34.9, 66.0]",,Ground Pass,,14.650939,,,,,Thiago Emiliano da Silva,3295.0,,,,,,,2,From Goal Kick,Marcos Aoás Corrêa,4372.0,Right Back,125,Paris Saint-Germain,131,['495e680d-c585-4315-9958-1ea65ac22757'],54,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:54.838,Pass,
,,,,,,,,,,,,,,,,1.913125,,,,,,,,,,,,,,feb571d9-3e62-43fe-a157-76ec5ffe1724,3011,,"[42.0, 60.7]",3901183,67,,,,-1.9904472,,Right Foot,,,"[30.4, 34.7]",,Ground Pass,,28.470335,,,,,David Luiz Moreira Marinho,3956.0,,,,,,,2,From Goal Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,125,Paris Saint-Germain,131,"['8ff8ce03-8435-4969-8b9e-2fdb3d8c9ee2', '9e4112af-4ca7-4f5d-89bf-3be6f413098d']",0,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:00.561,Pass,True
,,,,,,,,,,,,,,,,1.378702,,,,,,,,,,,,,,9639038e-8272-4509-b712-2f76451cc27f,3014,,"[47.4, 27.1]",3901183,67,,,,1.7925434,,Left Foot,,,"[41.2, 54.6]",,Ground Pass,,28.190247,,,,,Thiago Emiliano da Silva,3295.0,,,,,,,2,From Goal Kick,David Luiz Moreira Marinho,3956.0,Left Center Back,125,Paris Saint-Germain,131,['a59291f0-011f-46f6-9e8f-8c9bf50088ac'],7,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:07.816,Pass,
,,,,,,,,,,,,,,,,0.571151,,,,,,,,,,,,,,aea315ee-894e-4299-818e-49b071f9bc97,3017,,"[47.3, 56.9]",3901183,67,,,,0.50066775,,Right Foot,,,"[52.6, 59.8]",,Ground Pass,,6.041523,,,,,Javier Matías Pastore,4370.0,,,,,,,2,From Goal Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,125,Paris Saint-Germain,131,['b8415eba-476d-4372-b432-7de1ba136a1f'],12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:12.139,Pass,
,,,,,,,,,,,,,,,,2.486196,,,,,,,,,,,,,,1c74508f-2cd6-41c9-8128-37cf6bcb7978,3020,,"[53.5, 70.7]",3901183,67,,,,-0.13552772,,Right Foot,,,"[86.5, 66.2]",,High Pass,,33.305405,,,Incomplete,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,,2,From Goal Kick,Javier Matías Pastore,4370.0,Right Center Midfield,125,Paris Saint-Germain,131,"['70d53173-59f9-4a96-adba-5a296337ebc0', 'e42ecebf-87c5-4e75-ad13-fe15e8b86ba4']",16,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:16.238,Pass,
,,,,,,,,,,,,,,,,1.518789,,,,,,,,,,,,,,cbfc74bd-474a-4522-9d8f-e5aa6de7c782,3031,,"[36.2, 19.7]",3901183,67,,,,-0.87605804,,Right Foot,,,"[47.2, 6.5]",,Ground Pass,,17.182549,,,,,Corentin Jean,3010.0,,,,,,,2,From Goal Kick,Matthieu Saunier,13730.0,Left Center Back,125,Paris Saint-Germain,131,['43569e3d-0a16-4759-9cca-47da3e41b531'],24,,,,,,,,,,,,,,,,,,,Troyes,133,00:22:24.764,Pass,
,,,,,,,,,,,,,,,,0.733572,,,,,,,,,,,,,,f813fc24-a7fa-4a10-b4d5-2e3537b419eb,3038,,"[66.3, 63.9]",3901183,67,,,,0.043450896,,Left Foot,,,"[70.9, 64.1]",,Ground Pass,,4.604346,,,,,Javier Matías Pastore,4370.0,,,,,,Recovery,2,From Goal Kick,Benjamin Stambouli,8515.0,Center Defensive Midfield,125,Paris Saint-Germain,131,['6d41d427-b10d-481f-bcfc-c7d7b887bc80'],29,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:29.454,Pass,
,,,,,,,,,,,,,,,,0.933465,,,,,,,,,,,,,,0fc8f519-2849-4442-9deb-526b32d0899e,3041,,"[70.9, 64.1]",3901183,67,,,,-0.58075637,,Right Foot,,,"[83.7, 55.7]",,Ground Pass,,15.310127,,,,,Zlatan Ibrahimović,3672.0,,,,,,,2,From Goal Kick,Javier Matías Pastore,4370.0,Right Center Midfield,125,Paris Saint-Germain,131,['dc501f96-0413-41ab-aecb-dbba8f153adc'],31,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:31.057,Pass,
,,,,,,,,,,,,,,,,1.036257,,,,,,,,,,,,,,35aecd06-57ed-4491-b51a-5e36fdb4c39a,3044,,"[87.0, 57.1]",3901183,67,,,,-1.8306108,,Right Foot,,,"[84.9, 49.2]",,Ground Pass,,8.17435,,,,,Javier Matías Pastore,4370.0,,,,,,,2,From Goal Kick,Zlatan Ibrahimović,3672.0,Center Forward,125,Paris Saint-Germain,131,['34cf8fb5-0990-4e1b-9f95-97d11172fd7d'],33,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:33.660,Pass,
,,,,,,,,,,,,,,,,1.12019,,,,,,,,,,,,,,029dc636-3dc9-4259-b7b2-0a8968e7b556,3048,,"[94.8, 44.5]",3901183,67,,,,-1.1371397,,Right Foot,,,"[104.2, 24.2]",,Ground Pass,,22.370739,,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,,2,From Goal Kick,Javier Matías Pastore,4370.0,Right Center Midfield,125,Paris Saint-Germain,131,['b3865213-736e-4ce5-8451-185249a7bed3'],36,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:36.569,Pass,
,,,,,,,,,,,,,,,,1.811057,,,,,,,,,,,,,,91a94db8-fc76-4b2e-9a63-7257d2f206b5,3055,,"[27.2, 69.8]",3901183,67,,,,0.013244258,,Right Foot,,,"[57.4, 70.2]",,Ground Pass,,30.202648,,,Incomplete,,Babacar Gueye,15796.0,,,,,,,2,From Goal Kick,Thiago Xavier Rodrigues Corrêa,7283.0,Center Defensive Midfield,125,Paris Saint-Germain,131,"['a7ab9748-b6ab-41ab-b3af-1ffe7e099d67', 'bbe04c64-e156-4c34-a747-c5b7e59f7d5e']",42,,,,,,,,,,,,,,,,,,,Troyes,133,00:22:42.496,Pass,
,,,,,,,,,,True,,,,,,1.343275,,,,,,,,,,,,,,bbe04c64-e156-4c34-a747-c5b7e59f7d5e,3058,,"[62.7, 9.9]",3901183,67,,,,1.6635526,,Left Foot,,,"[62.3, 14.2]",,Ground Pass,,4.3185644,,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,Interception,2,From Goal Kick,David Luiz Moreira Marinho,3956.0,Left Center Back,125,Paris Saint-Germain,131,"['1c0b6167-7b23-4952-bb75-a3b2366a12bc', '91a94db8-fc76-4b2e-9a63-7257d2f206b5', 'f010ff41-b4a0-4911-8e10-c6973cd74852']",44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:44.307,Pass,True
,,,,,,,,,,,,,,,,0.35718,,,,,,,,,,,,,,457fe743-b42b-424e-9f20-16eb06fe9b6e,3061,,"[64.4, 0.9]",3901183,67,,,,2.3838797,,Right Foot,,,"[47.7, 16.7]",,Ground Pass,,22.98978,,,,,Benjamin Stambouli,8515.0,,,,,,,2,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Center Midfield,125,Paris Saint-Germain,131,['91276a4b-339c-4dc9-bcd3-bfc1fd0c29b6'],46,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:46.782,Pass,
,,,,,,,,,,,,,,,,1.332203,,,,,,,,,,,,,,341d049c-c695-47d2-8593-285eb8fc98ab,3064,,"[47.7, 16.8]",3901183,67,,,,0.5200661,,Right Foot,,,"[59.4, 23.5]",,Ground Pass,,13.482581,,,,,Javier Matías Pastore,4370.0,,,,,,,2,From Goal Kick,Benjamin Stambouli,8515.0,Center Defensive Midfield,125,Paris Saint-Germain,131,['cc8929eb-935b-4880-9ea8-2faf6e063b42'],48,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:48.493,Pass,
,,,,,,,,,,,,,,,,1.811731,,,,,,,,,,,,,,43039c36-cb7b-4b92-9a8e-4e6e34b1b4ea,3067,,"[59.4, 23.5]",3901183,67,,,,1.7788525,,Right Foot,,,"[55.6, 41.5]",,Ground Pass,,18.396738,,,,,Thiago Emiliano da Silva,3295.0,,,,,,,2,From Goal Kick,Javier Matías Pastore,4370.0,Right Center Midfield,125,Paris Saint-Germain,131,['aa4ced6a-ba0a-46d7-bd37-9881ab819e63'],52,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:52.692,Pass,
,,,,,,,,,,,,,,,,0.767133,,,,,,,,,,,,,,6fa20be0-8bc1-4e3c-9fc4-4cb9baaff4db,3070,,"[61.0, 47.6]",3901183,67,,,,-0.85296434,,Right Foot,,,"[67.2, 40.5]",,Ground Pass,,9.426028,,,,,Javier Matías Pastore,4370.0,,,,,,,2,From Goal Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,125,Paris Saint-Germain,131,['68370d39-9bfc-47b7-9e1a-8def98aa1262'],57,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:57.474,Pass,
,,,,,,,,,,,,,,,,0.862777,,,,,,,,,,,,,,40eaaf11-aa18-4b32-88f6-aeb07fac0c9e,3072,,"[67.2, 40.5]",3901183,67,,,,2.1882985,,Left Foot,,,"[62.3, 47.4]",,Ground Pass,,8.46286,,,,,Thiago Emiliano da Silva,3295.0,,,,,,,2,From Goal Kick,Javier Matías Pastore,4370.0,Right Center Midfield,125,Paris Saint-Germain,131,['093c4cdd-98c3-40f9-9d31-482436e34a1f'],58,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:58.241,Pass,
,,,,,,,,,,,,,,,,0.283705,,,,,,,,,,,,,,fd06982c-5ea0-412c-87d1-774088e4a21b,3075,,"[62.3, 47.4]",3901183,67,,,,-0.6923344,,Right Foot,,,"[66.4, 44.0]",,Ground Pass,,5.3263497,,,,,Javier Matías Pastore,4370.0,,,,,,,2,From Goal Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,125,Paris Saint-Germain,131,['b471153f-7478-4a10-a559-0a8180c2dd3c'],59,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:59.701,Pass,
