ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c5b98ca-a717-4a73-8810-ee55044f353c,2354,,,"[115.8, 3.7]",3829507,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,116,Toulouse,130,['2290b991-fdc5-45e0-984d-f42fca532def'],29,,,,,,,,,,,,,,,,Toulouse,130,00:07:29.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d0cb1a8-3c38-4f1d-8b9d-c6e0304c1fd4,2358,,,"[111.3, 45.3]",3829507,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tongo Hamed Doumbia,16522.0,Right Center Midfield,116,Toulouse,130,['07523931-27b5-4865-a755-033fe2cd4b7a'],34,,,,,,,,,,,,,,,,Toulouse,130,00:07:34.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32563071-9dea-43c5-82ac-9f109b6d6f6c,2363,,,"[15.7, 6.5]",3829507,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Yoann Andreu,3203.0,Left Back,118,Angers,145,['9e005d2a-591c-4f12-b117-ad71579f0ac2'],45,,,,,,,,,,,,,,,,Angers,145,00:07:45.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582c8db-f17f-452f-bc60-64cd4ffef324,2366,,,"[45.5, 3.4]",3829507,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Cheikh N''Doye,5676.0,Right Center Midfield,118,Angers,145,"['181a0a4c-9a38-4071-9848-354bc6bc3a65', 'c3d998bc-d406-4231-bd5d-0cab99bd312e']",47,,,,,,,,,,,,,,,,Angers,145,00:07:47.614,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4f6b2d1-5fd9-44c7-831c-0623f8bee4a2,2370,,,"[59.7, 9.3]",3829507,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gilles Sunu,3111.0,Center Forward,118,Angers,145,"['b4be3e19-e461-4194-907b-8af08a915025', 'df137682-47d3-49b1-bee8-98f9b3a87858']",49,,,,,,,,,,,,,,,,Angers,145,00:07:49.531,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55390bb8-9baf-4077-be24-57051dc0bdef,2373,,,"[55.8, 34.9]",3829507,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Thomas Mangani,3185.0,Left Center Midfield,118,Angers,145,['44b23b3d-a57d-4288-92ff-d8e926557627'],52,,,,,,,,,,,,,,,,Angers,145,00:07:52.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afc1fa93-0e33-4518-a1a8-78cfb8b9fb78,2377,,,"[44.3, 70.1]",3829507,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Vincent Manceau,3431.0,Right Back,118,Angers,145,['12639bc2-1371-4445-867c-b42dd13dc0b9'],57,,,,,,,,,,,,,,,,Angers,145,00:07:57.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7badb543-f1ea-4142-b555-4efcd7442ec2,2380,,,"[56.7, 76.8]",3829507,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Abdoul Razzagui Camara,3078.0,Right Wing,118,Angers,145,['64ac4c71-75f4-496b-8381-7526c5ca8cb1'],59,,,,,,,,,,,,,,,,Angers,145,00:07:59.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9efa38d-8b19-488c-b4cb-e841d4398b45,2384,,,"[66.0, 67.3]",3829507,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gilles Sunu,3111.0,Center Forward,118,Angers,145,['0c473b8a-8600-4e0d-8662-7db076c5c16f'],1,,,,,,,,,,,,,,,,Angers,145,00:08:01.398,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49b358d7-2288-4136-b4e0-fb8ae9cd9181,2388,,,"[56.0, 14.9]",3829507,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Óscar Guido Trejo,11540.0,Right Attacking Midfield,118,Angers,145,['c1432992-9d50-4d62-8ada-1c1780f0e649'],2,,,,,,,,,,,,,,,,Toulouse,130,00:08:02.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b565471-cf9f-463f-8d35-ad6e5ca22401,2392,,,"[72.3, 75.0]",3829507,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Abdoul Razzagui Camara,3078.0,Right Wing,118,Angers,145,['2bdfdb2c-6eea-4e1a-8ce1-e57472adb028'],4,,,,,,,,,,,,,,,,Angers,145,00:08:04.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36c20012-78f3-4ae9-8aee-28879a34ab0d,2400,,,"[41.3, 15.4]",3829507,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steeve Yago,3035.0,Left Center Back,119,Toulouse,130,['4d931da5-5a2d-4dd4-8506-9d8d756f11ef'],8,,,,,,,,,,,,,,,,Toulouse,130,00:08:08.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21f23b37-1489-4541-b103-0e22deb9d5c7,2403,,,"[33.6, 41.7]",3829507,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Armel Kana-Biyik,30447.0,Right Center Back,119,Toulouse,130,['f7bc246e-8d1d-4f2b-8bbb-bb5134d024c3'],10,,,,,,,,,,,,,,,,Toulouse,130,00:08:10.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64415d68-7e6e-4409-8ea5-cec68a2d4a2a,2406,,,"[39.2, 47.5]",3829507,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tongo Hamed Doumbia,16522.0,Right Center Midfield,119,Toulouse,130,['f5139acc-80df-46a1-90cb-30d42c4f7fb9'],12,,,,,,,,,,,,,,,,Toulouse,130,00:08:12.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cacaddc2-ba84-4641-a3c6-69628c756359,2409,,,"[67.8, 26.1]",3829507,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Étienne Didot,3189.0,Left Center Midfield,119,Toulouse,130,['37c64011-c165-4173-b89c-0cc0a54d2ae6'],18,,,,,,,,,,,,,,,,Toulouse,130,00:08:18.716,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52388b86-59dc-4504-abc1-10e362eb43a4,2417,,,"[81.2, 6.2]",3829507,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Férébory Doré,7207.0,Left Wing,120,Angers,145,['df5ca978-31db-45f3-9d85-4ee35f31872d'],26,,,,,,,,,,,,,,,,Angers,145,00:08:26.493,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273206f0-6559-40e0-aa12-5e55552d6ec3,2421,,,"[98.6, 29.8]",3829507,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilles Sunu,3111.0,Center Forward,120,Angers,145,['1772325e-cd1e-496e-86e1-68f92fa064db'],28,,,,,,,,,,,,,,,,Angers,145,00:08:28.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9cfc832-6c69-4609-86fb-4788151bf0e9,2429,,,"[80.5, 2.5]",3829507,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Férébory Doré,7207.0,Left Wing,122,Angers,145,"['07025847-7e1b-491b-9759-d8b82dbe959e', '8716fd4c-43ed-4d75-acdb-4915b07dcf88']",22,,,,,,,,,,,,,,,,Angers,145,00:09:22.345,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318f1e4d-faab-4d74-95cb-f5c922f3d71e,2433,,,"[97.0, 0.4]",3829507,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilles Sunu,3111.0,Center Forward,122,Angers,145,['b8ef3edc-a41b-4dbf-8e90-bc2a491de259'],25,,,,,,,,,,,,,,,,Angers,145,00:09:25.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cedf5fa-7b0d-4d0b-9604-19e65b5b56d2,2435,,,"[19.1, 77.8]",3829507,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Armel Kana-Biyik,30447.0,Right Center Back,123,Toulouse,130,['ecd5c708-fd5c-48f6-bbec-df1ea3b250e2'],30,,,,,,,,,,,,,,,,Toulouse,130,00:09:30.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c585388-d795-4c24-8bdb-b95977fcba1e,2438,,,"[32.2, 47.1]",3829507,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tongo Hamed Doumbia,16522.0,Right Center Midfield,123,Toulouse,130,['1ca69da8-ca24-43c3-9f71-e307a15889bb'],35,,,,,,,,,,,,,,,,Toulouse,130,00:09:35.086,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c50e2731-8484-446a-813f-7406a5076998,2441,,,"[74.6, 46.1]",3829507,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wissam Ben Yedder,6723.0,Left Attacking Midfield,123,Toulouse,130,['cf1e5fb2-2673-4e8c-bb45-8ec8b2bb0823'],40,,,,,,,,,,,,,,,,Toulouse,130,00:09:40.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaecb744-1b3a-40e6-9675-9918cbced10d,2443,,,"[48.8, 46.3]",3829507,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,123,Toulouse,130,['ae4909e2-80a9-49c7-9032-b4ef6f91c838'],41,,,,,,,,,,,,,,,,Angers,145,00:09:41.628,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2e5fb8c-88e7-4cd9-a2b7-0ccc629a4ce2,2446,,,"[81.6, 78.5]",3829507,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdoul Razzagui Camara,3078.0,Right Wing,123,Toulouse,130,['8c9161d8-4a63-4287-9c60-8120738de73f'],46,,,,,,,,,,,,,,,,Angers,145,00:09:46.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bfabca5-9ecc-4372-8523-0bc25623f5f1,2448,,,"[23.8, 10.5]",3829507,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steeve Yago,3035.0,Left Center Back,124,Toulouse,130,['18be1140-1e63-47cc-8109-1bc1932acf6e'],52,,,,,,,,,,,,,,,,Toulouse,130,00:09:52.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16be7c02-a458-4e21-a783-230d3e15b0ad,2450,,,"[34.5, 20.0]",3829507,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Étienne Didot,3189.0,Left Center Midfield,124,Toulouse,130,['b19565e7-fbbe-4e6b-852d-dfc85152ead3'],55,,,,,,,,,,,,,,,,Toulouse,130,00:09:55.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87c4f77e-0a15-4607-b199-6c15c903c7ee,2453,,,"[42.7, 48.0]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yann Bodiger,2961.0,Center Defensive Midfield,124,Toulouse,130,['b2852675-fac5-496f-a173-220d6a5dbadc'],1,,,,,,,,,,,,,,,,Toulouse,130,00:10:01.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5c9d82d-b3ee-4186-b8ab-f7d3bb88c538,2456,,,"[57.1, 78.1]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Tisserand,8677.0,Right Back,124,Toulouse,130,['8a6f7175-ed8e-480c-b280-7a83a0a011eb'],3,,,,,,,,,,,,,,,,Toulouse,130,00:10:03.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76a3237b-223e-4985-a8aa-986563d86661,2459,,,"[47.3, 68.3]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yann Bodiger,2961.0,Center Defensive Midfield,124,Toulouse,130,['4ab33337-3bb0-43b3-a524-acab73b1a505'],5,,,,,,,,,,,,,,,,Toulouse,130,00:10:05.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e456f97-6641-4cd4-b030-49c8ca9c1884,2462,,,"[52.7, 39.4]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Étienne Didot,3189.0,Left Center Midfield,124,Toulouse,130,['024b938a-d86f-4d89-9165-d5013669a11a'],8,,,,,,,,,,,,,,,,Toulouse,130,00:10:08.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5b4f016-caff-481a-b7fc-aa38ac9e2230,2465,,,"[65.5, 41.9]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Guido Trejo,11540.0,Right Attacking Midfield,124,Toulouse,130,['d53c925d-a184-41a2-8800-defcc82b7b4a'],12,,,,,,,,,,,,,,,,Toulouse,130,00:10:12.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b4d84a5-b038-4a47-802c-e13fa6e3b763,2467,,,"[62.0, 32.6]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Étienne Didot,3189.0,Left Center Midfield,124,Toulouse,130,['73be3b73-4cc1-4a6f-80f8-d3c4aed97c55'],13,,,,,,,,,,,,,,,,Toulouse,130,00:10:13.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7da44947-b5bb-4d8e-9a00-4092a9652b4e,2470,,,"[87.6, 2.3]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,124,Toulouse,130,['99f73a71-a020-4aa7-a015-b4606ffc66c7'],16,,,,,,,,,,,,,,,,Toulouse,130,00:10:16.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f2cd520-ea8d-4d2d-92fc-408faefa40e7,2478,,,"[98.4, 14.0]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Guido Trejo,11540.0,Right Attacking Midfield,124,Toulouse,130,['fce940d3-8644-41df-b754-0632e49f3a4b'],22,,,,,,,,,,,,,,,,Toulouse,130,00:10:22.554,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b53d649-dbe4-47cb-a889-acb076d389a5,2481,,,"[104.9, 25.6]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wissam Ben Yedder,6723.0,Left Attacking Midfield,124,Toulouse,130,['3ea61156-6c63-40c8-9634-633f603ab538'],23,,,,,,,,,,,,,,,,Toulouse,130,00:10:23.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,babdb833-8a08-45fa-8b27-38c7192446c5,2486,,,"[18.7, 76.6]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoul Razzagui Camara,3078.0,Right Wing,125,Angers,145,['244cf4d0-cf81-43a0-bd4c-396d19c0b3fd'],25,,,,,,,,,,,,,,,,Angers,145,00:10:25.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d78ab971-feda-48d9-b1d8-6e1b5d8d7de7,2488,,,"[28.5, 70.8]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Manceau,3431.0,Right Back,125,Angers,145,['45db4ead-40da-4013-ba0c-e8507c49e04d'],27,,,,,,,,,,,,,,,,Angers,145,00:10:27.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8878c784-0cef-487a-bb4d-69f3adb7124d,2491,,,"[43.2, 27.0]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilles Sunu,3111.0,Center Forward,125,Angers,145,['ac9b51dd-8454-46d1-ac33-3bea46943799'],31,,,,,,,,,,,,,,,,Angers,145,00:10:31.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ef1cb83-27f8-4110-b765-2aa66f231ec0,2494,,,"[74.2, 1.3]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoann Andreu,3203.0,Left Back,125,Angers,145,['2055f15c-17ab-4de0-b5ed-fbb9ed370deb'],37,,,,,,,,,,,,,,,,Angers,145,00:10:37.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07e48ea4-c236-40d6-a677-34b932621bd5,2497,,,"[71.8, 2.5]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilles Sunu,3111.0,Center Forward,125,Angers,145,['46d54481-b2f4-44ff-8057-8022d39f2443'],39,,,,,,,,,,,,,,,,Angers,145,00:10:39.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9379860-69a2-4d6d-b525-9230144cf02b,2500,,,"[75.8, 17.9]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,125,Angers,145,['1924604e-5103-4714-a52e-a2368e958863'],41,,,,,,,,,,,,,,,,Angers,145,00:10:41.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443ed60f-7fd2-4368-93a3-4b1057e1128f,2504,,,"[83.7, 9.3]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilles Sunu,3111.0,Center Forward,125,Angers,145,['b1347abc-1709-4c44-97f0-ad691874c7f7'],43,,,,,,,,,,,,,,,,Angers,145,00:10:43.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7998f2d-49ea-43df-bfaa-91e6b0ebb53a,2509,,,"[80.0, 8.6]",3829507,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,125,Angers,145,"['adb281dd-a044-4ba4-af3d-ca046a040ec0', 'c6b05dc3-918f-4a7e-b18b-9e8180bc4352']",46,,,,,,,,,,,,,,,,Angers,145,00:10:46.958,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7d5cdd1-8a70-4259-9e40-1bf21b77f8fb,2523,,,"[67.8, 29.8]",3829507,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar Guido Trejo,11540.0,Right Attacking Midfield,128,Toulouse,130,['8a5709a8-bc59-4788-9ead-e6f1e7f39879'],34,,,,,,,,,,,,,,,,Toulouse,130,00:11:34.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00f8c823-9961-48f6-9f71-fa46899b4626,2525,,,"[72.0, 6.1]",3829507,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Étienne Didot,3189.0,Left Center Midfield,128,Toulouse,130,['b8b4e2fe-494c-48b7-b3aa-a653a0646156'],37,,,,,,,,,,,,,,,,Toulouse,130,00:11:37.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da242b9f-9f78-4d6d-90d8-f18f8d970079,2528,,,"[68.3, 20.7]",3829507,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tongo Hamed Doumbia,16522.0,Right Center Midfield,128,Toulouse,130,['75fb73e6-9983-40d7-8694-673d9424019c'],41,,,,,,,,,,,,,,,,Toulouse,130,00:11:41.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a274523f-e3f4-4dab-82e2-d2c80b39d959,2531,,,"[56.2, 26.6]",3829507,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steeve Yago,3035.0,Left Center Back,128,Toulouse,130,['2abfceb6-e0ff-46ae-b47a-34f4cf6cf7b8'],44,,,,,,,,,,,,,,,,Toulouse,130,00:11:44.501,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd05f043-3337-44fd-b759-33172ab762e8,2534,,,"[66.0, 31.7]",3829507,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yann Bodiger,2961.0,Center Defensive Midfield,128,Toulouse,130,['743aca60-23d9-4970-84d3-37e1e68464f3'],46,,,,,,,,,,,,,,,,Toulouse,130,00:11:46.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09d2b38a-a699-4ece-9089-90dc24252b78,2537,,,"[54.3, 23.3]",3829507,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steeve Yago,3035.0,Left Center Back,128,Toulouse,130,['dcde9c0c-0ce6-439b-98e4-7e59510c7cc1'],47,,,,,,,,,,,,,,,,Toulouse,130,00:11:47.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b3bf742-cb84-46a2-b0eb-cd8d743a4c4c,2539,,,"[66.2, 12.8]",3829507,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tongo Hamed Doumbia,16522.0,Right Center Midfield,128,Toulouse,130,['b00889ac-c11c-417a-9489-8e7f54f56d0f'],49,,,,,,,,,,,,,,,,Toulouse,130,00:11:49.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53578e85-f3bf-45b8-88a6-d9e739fd276d,2542,,,"[75.3, 16.3]",3829507,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Étienne Didot,3189.0,Left Center Midfield,128,Toulouse,130,['485c36f5-9bb0-4371-85e8-cef9c3896d35'],51,,,,,,,,,,,,,,,,Toulouse,130,00:11:51.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3443be4-d650-4a83-bdfc-8f2c2e071420,2553,,,"[91.1, 17.9]",3829507,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar Guido Trejo,11540.0,Right Attacking Midfield,129,Toulouse,130,['3fd38a0b-8aca-477b-986b-ebe83414ca34'],12,,,,,,,,,,,,,,,,Toulouse,130,00:12:12.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abd36f8b-dca2-47c6-8937-ffbc947803a4,2556,,,"[81.4, 11.4]",3829507,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Étienne Didot,3189.0,Left Center Midfield,129,Toulouse,130,['239f307d-e78d-42f8-9b4a-f1716364c753'],13,,,,,,,,,,,,,,,,Toulouse,130,00:12:13.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc3ae5c-3349-4eb3-b3ce-1c0edca82b70,2559,,,"[73.2, 29.4]",3829507,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yann Bodiger,2961.0,Center Defensive Midfield,129,Toulouse,130,['075afbf6-c958-4bfe-81b8-cd074fc1245e'],16,,,,,,,,,,,,,,,,Toulouse,130,00:12:16.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14da7e7e-2358-4a48-9d8c-b83e98f6cb5e,2562,,,"[82.3, 9.8]",3829507,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Étienne Didot,3189.0,Left Center Midfield,129,Toulouse,130,['a57ca52a-e283-413c-a212-4e0808a02fde'],19,,,,,,,,,,,,,,,,Toulouse,130,00:12:19.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5be3eb5c-316b-40b0-bced-7faa2194df16,2565,,,"[93.9, 21.0]",3829507,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tongo Hamed Doumbia,16522.0,Right Center Midfield,129,Toulouse,130,['41a2ac29-11c8-416d-b06c-c1758d1e8b20'],21,,,,,,,,,,,,,,,,Toulouse,130,00:12:21.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10d89940-f91d-42b1-9994-1b9dde396756,2568,,,"[106.3, 2.8]",3829507,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jacques François Moubandje,3024.0,Left Back,129,Toulouse,130,['be94cc1b-2937-4443-8acc-f506941afa4f'],24,,,,,,,,,,,,,,,,Toulouse,130,00:12:24.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caec957b-6dd5-4d9d-8ad9-6d14716d327f,2575,,,"[108.2, 31.0]",3829507,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wissam Ben Yedder,6723.0,Left Attacking Midfield,129,Toulouse,130,['ff430f90-de83-40eb-8341-5a771f189cdb'],28,,,,,,,,,,,,,,,,Toulouse,130,00:12:28.534,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86413f66-8e6d-4f10-bec9-fb01f1d1ea3e,2577,,,"[111.6, 32.4]",3829507,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Braithwaite Christensen,4447.0,Center Forward,129,Toulouse,130,['53bc4004-243d-4f88-a6b6-38c822b499ee'],29,,,,,,,,,,,,,,,,Toulouse,130,00:12:29.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98ec947f-4d0a-4e1b-8c77-fd26aab448aa,2583,,,"[79.0, 71.3]",3829507,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcel Tisserand,8677.0,Right Back,129,Toulouse,130,['86e567b2-54f6-478f-825b-d0ecab9ab8f5'],34,,,,,,,,,,,,,,,,Toulouse,130,00:12:34.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785f95cd-fd5a-4907-8299-3d26374e7f13,2585,,,"[72.7, 55.7]",3829507,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yann Bodiger,2961.0,Center Defensive Midfield,129,Toulouse,130,['28bb023b-c6d7-4bbe-8e82-51004317e8ff'],36,,,,,,,,,,,,,,,,Toulouse,130,00:12:36.190,Ball Receipt*,
