50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.650213,,,,,,,,,,,7c95136a-213c-40f3-a702-e903bd74bbd3,3634,,"[32.5, 44.9]",3829425,89,,,,,-1.249884,,Right Foot,,,,"[44.4, 9.1]",Ground Pass,,37.725986,,,Yoann Andreu,3203.0,,,,,,2,From Throw In,Ismaël Traoré,3045.0,Right Center Back,194,Angers,145,['bc44bc9e-5f35-4516-948d-c8dcac24f00b'],19,,,,,,,,,,,,,,,,,Angers,145,00:44:19.298,Pass,
,,,,,,,,,,,,,,,,1.18003,,,,,,,,,,,bdaa1409-57b0-4aaa-890a-d701a92015b1,3637,,"[48.5, 9.8]",3829425,89,,,,,-0.31122464,,Right Foot,,,,"[62.8, 5.2]",Ground Pass,,15.021651,,,Abdoul Razzagui Camara,3078.0,,,,,,2,From Throw In,Yoann Andreu,3203.0,Left Back,194,Angers,145,['4eca03c0-9e7a-403e-8890-314e42bddc7b'],21,,,,,,,,,,,,,,,,,Angers,145,00:44:21.845,Pass,
,,,,,,,,,,,,,,,,1.385346,,,,,,,,,,,1344598a-1613-476b-8386-8b0ba89b80d9,3645,,"[32.8, 18.6]",3829425,89,,,,,0.35877067,,Left Foot,,,,"[42.4, 22.2]",Ground Pass,,10.252805,,,Romain Saïss,5219.0,,,,,,2,From Throw In,Romain Thomas,3549.0,Left Center Back,194,Angers,145,['c50856e2-b9bf-4431-a0cf-51c4bbdd63e8'],26,,,,,,,,,,,,,,,,,Angers,145,00:44:26.697,Pass,
,,,,,,,,,,,,,,,,1.333303,,,,,,,,,,,bbf2cceb-1033-45b2-b452-eb3c1acafe96,3648,,"[42.4, 22.2]",3829425,89,,,,,1.7533562,,Right Foot,,,,"[36.4, 54.7]",Ground Pass,,33.049206,,,Ismaël Traoré,3045.0,,,,,,2,From Throw In,Romain Saïss,5219.0,Center Defensive Midfield,194,Angers,145,['b0f28fbe-70d9-42b9-a38f-3d1f8adef470'],28,,,,,,,,,,,,,,,,,Angers,145,00:44:28.787,Pass,
,,,,,,,,,,,,,,,,0.99477,,,,,,,,,,,c8dad31b-a9c8-4226-b789-cfad0f8ff255,3651,,"[36.7, 54.5]",3829425,89,,,,,-1.5602704,,Right Foot,,,,"[36.9, 35.5]",Ground Pass,,19.001053,,,Romain Saïss,5219.0,,,,,,2,From Throw In,Ismaël Traoré,3045.0,Right Center Back,194,Angers,145,['3c86604a-031a-4a2d-b800-792f09ec7b1b'],32,,,,,,,,,,,,,,,,,Angers,145,00:44:32.275,Pass,
,,,,,,,,,,,,,,,,1.660153,,,,,,,,,,,ce64eefd-035b-4549-a448-aac7930c373d,3654,,"[32.2, 40.2]",3829425,89,,,,,-2.9889433,,Left Foot,,,,"[12.7, 37.2]",Ground Pass,,19.72942,,,Ludovic Butelle,4547.0,,,,,,2,From Throw In,Romain Saïss,5219.0,Center Defensive Midfield,194,Angers,145,['487bc3ab-68cc-4fc9-a0b3-82f04b95a78b'],34,,,,,,,,,,,,,,,,,Angers,145,00:44:34.848,Pass,
,,,,,,,,,,,,,,,,0.137456,,,,,,,,,,,eed6c3c0-449a-4d41-b01c-ef4eeab09a1c,3658,,"[10.7, 36.6]",3829425,89,,,,,-1.1341692,,Left Foot,,,,"[12.1, 33.6]",High Pass,,3.310589,Incomplete,,Gilles Sunu,3111.0,,,,,,2,From Throw In,Ludovic Butelle,4547.0,Goalkeeper,194,Angers,145,"['a8e5f738-b78d-4735-ae79-2015b0d9eb88', 'f6b66354-3389-4fbe-958f-6980acbf8d98']",38,,,,,,,,,,,,,,,,,Angers,145,00:44:38.156,Pass,
,,,,,,,,,,,,,,,,2.179258,,,,,,,,,,,a285cdba-7c0b-4535-b52f-c590e0091c98,3664,,"[15.4, 21.9]",3829425,90,,True,,,0.548726,,Left Foot,,,,"[84.1, 63.9]",High Pass,,80.52136,,,Gilles Sunu,3111.0,,True,,,Free Kick,2,From Free Kick,Ludovic Butelle,4547.0,Goalkeeper,195,Angers,145,['0fcbb33f-c2bb-4857-891c-2757ed5ac006'],8,,,,,,,,,,,,,,,,,Angers,145,00:45:08.541,Pass,
,,,,,,,,,,,,,,,,3.454978,,,,,,,,,,,845d6a74-2f49-455b-8a56-1e53f76774da,3666,,"[106.3, 59.2]",3829425,90,,,,,-1.3758781,,Right Foot,True,,,"[115.5, 12.6]",High Pass,,47.499474,,,Abdoul Razzagui Camara,3078.0,,True,,,,2,From Free Kick,Gilles Sunu,3111.0,Right Midfield,195,Angers,145,['d49383c0-e651-4db5-b0af-7208bdfd6545'],12,,,,,,,,,,,,,,,,,Angers,145,00:45:12.596,Pass,
,,,,,,,,,,,,,,,,0.08668,,,,,,,,,,,ce521091-67e7-4c42-a8e4-51a49c3bf00d,3669,,"[115.8, 13.5]",3829425,90,,,,,1.6113147,,Left Foot,,,,"[115.5, 20.9]",Low Pass,,7.406079,Incomplete,,,,,,,,,2,From Free Kick,Abdoul Razzagui Camara,3078.0,Left Midfield,195,Angers,145,['79095c01-ffe7-4155-ad60-5f63b9190361'],16,,,,,,,,,,,,,,,,,Angers,145,00:45:16.191,Pass,
,,,,,,,,,,,,,,,,3.680277,,,,,,,,,,,e053f166-ea77-4dc8-af3a-2e9e9e088cbe,3679,,"[6.0, 44.0]",3829425,90,,,,,0.3682737,,Right Foot,,,,"[66.9, 67.5]",High Pass,,65.276794,,,Kolbeinn Sigþórsson,6284.0,,,,,Goal Kick,2,From Goal Kick,Rémy Riou,25377.0,Goalkeeper,196,Nantes,144,['88cf0ee9-fad8-4ab0-8eae-8ae7114f34a3'],46,,,,,,,,,,,,,,,,,Nantes,144,00:45:46.756,Pass,
,,,,,,,,,,,,,,,,1.115006,,,,,,,,,,,bdd6e381-ccd5-47ef-ad05-234fa80fe692,3682,,"[66.9, 67.5]",3829425,90,,,,True,-0.3154876,,,,,,"[81.3, 62.8]",High Pass,,15.147607,,,Johan Audel,401477.0,,,,,,2,From Goal Kick,Kolbeinn Sigþórsson,6284.0,Right Center Forward,196,Nantes,144,"['dede7d53-c784-4978-8c9d-523c170b2927', 'ee7ef5f7-0b3f-450a-a4f4-2609d06b2d6e']",50,,,,,,,,,,,,,,,,,Nantes,144,00:45:50.436,Pass,True
,,,,,,,,,,,,,,,,1.762158,,,,,,,,,,,f9b6d634-f594-4c1e-bac7-5c84fa8ca233,3684,,"[81.3, 62.8]",3829425,90,,,,,-1.3380953,,Head,,,,"[85.4, 45.5]",Low Pass,,17.779202,Incomplete,,Adrien Thomasson,3375.0,,,,,,2,From Goal Kick,Johan Audel,401477.0,Left Center Forward,196,Nantes,144,"['27e4e6db-100d-4e2c-9caa-4a3bd0ef17d2', 'feb3aff2-4578-4356-9e2a-609a425cf918']",51,,,,,,,,,,,,,,,,,Nantes,144,00:45:51.578,Pass,
,,,,,,,,,,,,,,,,3.268918,,,,,,,,,,,27e4e6db-100d-4e2c-9caa-4a3bd0ef17d2,3686,,"[34.7, 34.6]",3829425,90,,,,,-0.27060068,,Left Foot,,,,"[79.4, 22.2]",High Pass,,46.38804,Unknown,,Jean Pierre Nsamé,16014.0,,,,,Recovery,2,From Goal Kick,Ismaël Traoré,3045.0,Right Center Back,196,Nantes,144,"['f80be861-64a3-44d9-b52e-5dd86e7aadd6', 'f9b6d634-f594-4c1e-bac7-5c84fa8ca233']",53,,,,,,,,,,,,,,,,,Angers,145,00:45:53.340,Pass,
,,,,,,,,,,,,,,,,2.210057,,,,,,,,,,,db04429d-19ae-40c9-aae1-b2cd8d4294f2,3690,,"[40.2, 58.6]",3829425,91,,,,,-1.5112178,,Right Foot,,,,"[41.9, 30.1]",Ground Pass,,28.550657,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,Free Kick,2,From Free Kick,Lévy Koffi Djidji,3174.0,Right Center Back,197,Nantes,144,['95dc8d3d-d153-4a3e-9d10-9e717b812663'],10,,,,,,,,,,,,,,,,,Nantes,144,00:46:10.103,Pass,
,,,,,,,,,,,,,,,,2.259736,,,,,,,,,,,09f90b1d-f0ec-421f-970c-80c0d69cd171,3693,,"[41.9, 23.9]",3829425,91,,,,,-1.0354383,,Right Foot,,,,"[54.0, 3.5]",Ground Pass,,23.718557,,,Léo Dubois,3144.0,,,,,,2,From Free Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,197,Nantes,144,['9ad14fb7-80b5-48e2-8595-90be523042b1'],13,,,,,,,,,,,,,,,,,Nantes,144,00:46:13.553,Pass,
,,,,,,,,,,,,,,,,2.162897,,,,,,,,,,,f643060d-ed92-44ea-a622-61353f50abd1,3696,,"[64.4, 2.7]",3829425,91,,,,,0.44237423,,Left Foot,,,,"[92.9, 16.2]",High Pass,,31.535694,,,Johan Audel,401477.0,,,,,,2,From Free Kick,Léo Dubois,3144.0,Left Back,197,Nantes,144,['c72b7315-cefe-4ee0-a859-a8915798ad97'],17,,,,,,,,,,,,,,,,,Nantes,144,00:46:17.978,Pass,
,,,,,,,,,,,,,,,,1.941134,,,,,,,,,,,9b0c2abb-d382-4f28-948a-dc320e9e7845,3703,,"[113.0, 0.1]",3829425,91,,,,,1.6090755,,,,,,"[112.1, 23.6]",High Pass,,23.517227,Incomplete,,Johan Audel,401477.0,,,,,Throw-in,2,From Throw In,Léo Dubois,3144.0,Left Back,198,Nantes,144,"['a203d1b2-2f80-4930-9527-13d494931cca', 'dfb60754-b13b-436d-8ebf-4cfd2f1c052a']",43,,,,,,,,,,,,,,,,,Nantes,144,00:46:43.042,Pass,
,,,,,,,,,,,,,,,,3.706673,,,,,,,,,,,2c0fc6ce-6e9b-409b-b754-831e9eabe490,3709,,"[22.5, 56.2]",3829425,92,,,,,-0.018836077,,Left Foot,,,,"[86.2, 55.0]",High Pass,,63.711304,Unknown,,Cheikh N''Doye,5676.0,,,,,Free Kick,2,From Free Kick,Ludovic Butelle,4547.0,Goalkeeper,199,Angers,145,['4e12a3a6-48b1-43e9-bc95-39a87a132c42'],7,,,,,,,,,,,,,,,,,Angers,145,00:47:07.633,Pass,
,,,,,,,,,,,,,,,,2.052835,,,,,,,,,,,92c43497-c017-4f6a-9ed6-3f70d6e4093c,3713,,"[23.9, 28.4]",3829425,92,,,,,-1.0411127,,Right Foot,,,,"[35.2, 9.1]",Ground Pass,,22.364704,,,Léo Dubois,3144.0,,,,,Free Kick,2,From Free Kick,Rémy Riou,25377.0,Goalkeeper,200,Nantes,144,['27235801-d877-485f-8213-53eaa69cbb9f'],26,,,,,,,,,,,,,,,,,Nantes,144,00:47:26.075,Pass,
,,,,,,,,,,,,,,,,1.695782,,,,,,,,,,,ed69aaeb-aabd-4ef7-ab53-83bc14421ea2,3716,,"[39.3, 4.9]",3829425,92,,,,,1.9064349,,Right Foot,,,,"[33.3, 22.1]",Ground Pass,,18.216476,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,2,From Free Kick,Léo Dubois,3144.0,Left Back,200,Nantes,144,['b3bf9225-ffaa-4e7f-987d-f8dc2ea382af'],31,,,,,,,,,,,,,,,,,Nantes,144,00:47:31.510,Pass,
,,,,,,,,,,,,,,,,3.865988,,,,,,,,,,,d62c2e82-799d-4068-8ea4-9229efd4734e,3719,,"[32.5, 23.6]",3829425,92,,,,,1.4483691,,Right Foot,,,,"[38.0, 68.3]",Ground Pass,,45.037094,,,Lévy Koffi Djidji,3174.0,,True,,,,2,From Free Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,200,Nantes,144,['56b536ab-014a-4b47-83e9-d7c6fe3de3b4'],33,,,,,,,,,,,,,,,,,Nantes,144,00:47:33.914,Pass,
,,,,,,,,,,,,,,,,3.229199,,,,,,,,,,,c5aa721e-697d-4c39-9597-40303cd12815,3721,,"[39.6, 70.3]",3829425,92,,,,,-0.12085034,,Right Foot,,,,"[92.3, 63.9]",High Pass,,53.087193,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,,2,From Free Kick,Lévy Koffi Djidji,3174.0,Right Center Back,200,Nantes,144,"['30977d18-30b1-44a7-b95b-0da612359cc5', 'd33d58db-586c-41dc-b948-3d65385c499f']",37,,,,,,,,,,,,,,,,,Nantes,144,00:47:37.780,Pass,
,,,,,,,,,,,,,,,,1.229555,,,,,,,,,,,d20742e4-b732-4dcc-8462-0afb08095e8a,3725,,"[89.0, 65.3]",3829425,92,,,,,-0.48833394,f87bb326-23ba-4a14-ade4-4c9407acf507,Head,,,,"[105.0, 56.8]",High Pass,,18.11767,,,Johan Audel,401477.0,True,,,,Recovery,2,From Free Kick,Adrien Thomasson,3375.0,Right Midfield,200,Nantes,144,['f2a697a4-da28-4c11-a619-0c45c063d837'],42,,,,,,,,,,,,,,,,,Nantes,144,00:47:42.931,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8343c784-1050-407d-9b19-601046dc61f9,6,,"[59.8, 43.9]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yacine Bammou,3319.0,Left Center Forward,2,Nantes,144,['a0dcc9c1-86ec-4e2d-a445-6e70a55937f1'],1,,,,,,,,,,,,,,,,,Nantes,144,00:00:01.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,754f229a-e70f-4749-bd70-42c9f23ecf1e,9,,"[24.3, 31.5]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lucas Deaux,2943.0,Left Center Back,2,Nantes,144,['5bcd4ef4-535e-47e9-87a8-db8d6c7bf640'],4,,,,,,,,,,,,,,,,,Nantes,144,00:00:04.996,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d2175970-5838-4044-a141-b27cfa0cd807,12,,"[85.5, 65.0]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yacine Bammou,3319.0,Left Center Forward,2,Nantes,144,['a80c54d2-b0b0-4a17-9b0f-c9acd16a20b6'],10,,,,,,,,,,,,,,,,,Nantes,144,00:00:10.675,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e167141e-f81d-4beb-ac88-e252a2972e9c,17,,"[37.6, 3.5]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilles Sunu,3111.0,Center Forward,3,Angers,145,['d88fef1d-84c2-47b6-ae04-627636581875'],16,,,,,,,,,,,,,,,,,Angers,145,00:00:16.407,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,71f46cc1-d0d2-44b5-a9fe-63b2a5174892,19,,"[92.0, 77.1]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yacine Bammou,3319.0,Left Center Forward,3,Angers,145,['e1841bec-7c57-484c-8524-4a9e9bac5558'],17,,,,,,,,,,,,,,,,,Nantes,144,00:00:17.075,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fc4a555f-d526-40d8-ba63-493276462fc6,23,,"[8.1, 32.7]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Butelle,4547.0,Goalkeeper,3,Angers,145,['8e281ba4-b0eb-4d98-9474-51c63f1d6b49'],20,,,,,,,,,,,,,,,,,Angers,145,00:00:20.694,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a7a286bc-8d85-4460-9c7b-722eabf0b751,26,,"[19.7, 24.2]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,3,Angers,145,['529be89a-9a8d-40a3-baa3-d56f2b952028'],28,,,,,,,,,,,,,,,,,Angers,145,00:00:28.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e2f228ab-0f56-47b3-a700-2cf71f00e32e,29,,"[40.6, 4.1]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,3,Angers,145,['3468af57-8eb1-4914-bab8-bdce12ec11e2'],31,,,,,,,,,,,,,,,,,Angers,145,00:00:31.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a5ff3f04-c0f4-4bb7-ab4c-45395616a56a,32,,"[51.8, 3.0]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Razzagui Camara,3078.0,Left Midfield,3,Angers,145,['183d59d1-d417-4344-af9d-694a4a6aaefe'],33,,,,,,,,,,,,,,,,,Angers,145,00:00:33.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f3dad1f9-bb82-43e8-85f6-4e76f6e2ec21,35,,"[38.8, 16.0]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,3,Angers,145,['626ac8cb-d5fd-4ebf-b066-d73e58f9fc7c'],37,,,,,,,,,,,,,,,,,Angers,145,00:00:37.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,806ed9c6-c044-4fc9-a2e9-bc34386d21f2,38,,"[38.1, 42.6]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,3,Angers,145,['2b0d929c-c234-4963-abba-524726927950'],39,,,,,,,,,,,,,,,,,Angers,145,00:00:39.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,923bd24e-9cfd-447e-b5ad-6becc99b5457,41,,"[46.0, 56.5]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,3,Angers,145,['e3ef6b56-19d1-4836-928c-df0b306407c1'],41,,,,,,,,,,,,,,,,,Angers,145,00:00:41.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9147db35-2e9f-42d0-a35b-d69a9ffcb7f9,44,,"[68.5, 57.7]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Billy Ketkeophomphone,4441.0,Right Midfield,3,Angers,145,['bfd7df6e-5ae3-4642-9bbf-3df44f01bbd9'],45,,,,,,,,,,,,,,,,,Angers,145,00:00:45.408,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8d3a35e5-22b3-41b8-a99c-c567fdcbea0a,47,,"[73.0, 73.2]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Manceau,3431.0,Right Back,3,Angers,145,['05d838e4-233c-4b62-ae59-74974321c183'],46,,,,,,,,,,,,,,,,,Angers,145,00:00:46.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dbf95d3e-ab0c-456d-81b2-034518daa4d8,50,,"[62.9, 11.3]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adryan Oliveira Tavares,31687.0,Left Midfield,4,Nantes,144,"['59b7907d-7f0c-42ed-a2d8-e5d7c079c461', '97624f1a-87f4-4cbd-a32a-2213aeef6ece']",47,,,,,,,,,,,,,,,,,Nantes,144,00:00:47.318,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,6e55e814-1388-4ad6-8b7d-9c32ec6c8e8c,53,,"[71.3, 14.7]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yacine Bammou,3319.0,Left Center Forward,4,Nantes,144,['26740809-69ba-4d10-873a-8c010a5883c6'],48,,,,,,,,,,,,,,,,,Nantes,144,00:00:48.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ed6c69ec-2dcf-4b3b-98d8-1cb2a14dfd4d,57,,"[93.2, 4.5]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Veigneau,31681.0,Left Back,4,Nantes,144,['02e63ad4-3953-411b-a0dc-8682f0706f45'],56,,,,,,,,,,,,,,,,,Nantes,144,00:00:56.001,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,69dad951-fd3f-45da-9f6a-c367799070e1,59,,"[104.6, 31.7]",3829425,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kolbeinn Sigþórsson,6284.0,Right Center Forward,4,Nantes,144,['b83a06e9-3c6c-443b-9cb3-8236fde3d2e2'],58,,,,,,,,,,,,,,,,,Nantes,144,00:00:58.837,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,95415387-21ad-4b36-9864-8c23372e0306,65,,"[64.3, 18.7]",3829425,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Deaux,2943.0,Left Center Back,4,Nantes,144,['5017987f-2dae-489f-968f-7fc1c36025de'],4,,,,,,,,,,,,,,,,,Nantes,144,00:01:04.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d3fdc46f-e71d-4f99-826a-9254845725aa,70,,"[46.4, 68.4]",3829425,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Billy Ketkeophomphone,4441.0,Right Midfield,5,Angers,145,['ff40b95d-0516-40dc-9afa-11857b8aa8e5'],8,,,,,,,,,,,,,,,,,Angers,145,00:01:08.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,516834ed-55f5-4ffc-bca3-306ddccc566b,74,,"[56.9, 76.0]",3829425,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilles Sunu,3111.0,Center Forward,5,Angers,145,['b61ebe59-410e-4347-9c02-88b37207ef6e'],10,,,,,,,,,,,,,,,,,Angers,145,00:01:10.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2362c157-0480-4430-bd84-07885a064c1e,78,,"[56.4, 61.1]",3829425,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,5,Angers,145,"['838a5aec-d08f-47dc-a4cf-2217758c0fde', 'a2f23059-3cf0-466e-a476-09b28b94764c']",12,,,,,,,,,,,,,,,,,Angers,145,00:01:12.131,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,4e60a24f-73dd-4e6e-871b-0c88ddd57a43,81,,"[53.0, 64.7]",3829425,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,5,Angers,145,['d28c8792-4b95-4cb5-bde2-3939c70c1250'],12,,,,,,,,,,,,,,,,,Angers,145,00:01:12.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d6845108-27cb-4cea-9f42-991ff85add40,85,,"[68.8, 52.6]",3829425,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,5,Angers,145,"['87716aa2-b1d8-4163-b43a-19870e0e64df', 'e8fda871-938c-4493-b718-2db9c60ea7da']",14,,,,,,,,,,,,,,,,,Angers,145,00:01:14.947,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,3b62bf8c-d6ef-4324-902f-aae935f681f2,88,,"[73.6, 57.2]",3829425,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,5,Angers,145,['9fa6c63e-f87b-4085-98d6-974812513399'],15,,,,,,,,,,,,,,,,,Angers,145,00:01:15.754,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,af4e356a-0a77-4ad6-a1ca-c078315d677f,91,,"[90.4, 39.8]",3829425,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Razzagui Camara,3078.0,Left Midfield,5,Angers,145,['080ef396-3053-4cb8-aeee-1901dc681f08'],19,,,,,,,,,,,,,,,,,Angers,145,00:01:19.101,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,382d87e5-d414-4bda-aaa1-716c01068804,94,,"[16.4, 55.0]",3829425,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,6,Nantes,144,['c3c56bf3-332f-4dab-98fa-f38a9af402b4'],28,,,,,,,,,,,,,,,,,Nantes,144,00:01:28.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ede9a257-9d6d-4d35-bed0-46dfdce5670a,96,,"[13.0, 48.3]",3829425,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Riou,25377.0,Goalkeeper,6,Nantes,144,['3791a4e0-3fae-44de-b374-82d1d56e3440'],31,,,,,,,,,,,,,,,,,Nantes,144,00:01:31.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,826179b7-9c25-46be-af5f-69150346198b,98,,"[24.3, 18.0]",3829425,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Deaux,2943.0,Left Center Back,6,Nantes,144,['60d2e971-34ad-4498-9c23-fffe6d7c975f'],33,,,,,,,,,,,,,,,,,Nantes,144,00:01:33.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a202c636-d2c5-40b9-88d1-1385e03ae023,101,,"[6.4, 34.1]",3829425,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Riou,25377.0,Goalkeeper,6,Nantes,144,['1f303a3d-5970-4e32-9b70-c02f53381210'],35,,,,,,,,,,,,,,,,,Nantes,144,00:01:35.267,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1439673f-22b8-47c7-8307-2c0625be690a,103,,"[73.4, 4.7]",3829425,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Veigneau,31681.0,Left Back,6,Nantes,144,['26bbaf83-b4d9-4921-986a-d580a831329d'],38,,,,,,,,,,,,,,,,,Nantes,144,00:01:38.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f445b725-b6a5-4eaa-ab5a-5d957e068dce,107,,"[94.1, 16.6]",3829425,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kolbeinn Sigþórsson,6284.0,Right Center Forward,7,Nantes,144,['8ea63939-8ad7-446e-8868-596d6c7f1075'],56,,,,,,,,,,,,,,,,,Nantes,144,00:01:56.297,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,05d1f755-a46f-4a20-bf3a-93f8d4f27982,109,,"[110.4, 28.3]",3829425,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yacine Bammou,3319.0,Left Center Forward,7,Nantes,144,['b9837fb1-c5ed-457f-81b8-7730ca6ce7f4'],57,,,,,,,,,,,,,,,,,Nantes,144,00:01:57.890,Ball Receipt*,
