50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.312486,,,,,,,,,,,,,,,,b91c12b8-4dd9-4d53-890d-a9630451850f,568,,,"[21.5, 62.7]",3829481,12,,,,,-2.1011288,,Head,,,,"[8.6, 40.7]",,High Pass,,25.503138,,,Jonathan Ligali,42428.0,,,,,Recovery,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,32,Montpellier,139,"['133e70b2-25ad-4677-a7bc-01aa903fe473', 'ddb3daca-d1a4-4c10-9992-e896774b0a15']",30,,,,,,,,,,,,,,,,,,Montpellier,139,00:12:30.008,Pass,
,,,,,,,,,,,,,,,2.333142,,,,,,,,,,,,,,,,1b8bf08c-03a3-4263-b701-c2f277e0b77e,571,,,"[10.3, 40.1]",3829481,12,,,,,-1.1015933,,Keeper Arm,,,,"[28.5, 4.2]",,Low Pass,,40.249844,,,Jérôme Roussillon,3676.0,,,,,,1,Regular Play,Jonathan Ligali,42428.0,Goalkeeper,32,Montpellier,139,['4e795950-752d-47f6-acf4-36f8187427a4'],33,,,,,,,,,,,,,,,,,,Montpellier,139,00:12:33.480,Pass,
,,,,,,,,,,,,,,,1.315439,,,,,,,,,,,,,,,,04b9ed8e-c02c-4cc1-8bfe-900e86bf2371,574,,,"[37.4, 5.5]",3829481,12,,,,,1.6571198,,Left Foot,,,,"[36.5, 15.9]",,Ground Pass,,10.438869,,,William Jean Rémy,4669.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,32,Montpellier,139,['1bd9252d-7e27-46b9-9895-9aa5987ce02b'],39,,,,,,,,,,,,,,,,,,Montpellier,139,00:12:39.080,Pass,
,,,,,,,,,,,,,,,1.504152,,,,,,,,,,,,,,,,5a247c78-4448-4d41-b7ed-f4802cc6fed0,577,,,"[36.1, 20.1]",3829481,12,,,,,1.5963589,,Right Foot,,,,"[35.2, 55.3]",,Ground Pass,,35.211502,,,Vitorino Hilton da Silva,3674.0,,,,,,1,Regular Play,William Jean Rémy,4669.0,Center Defensive Midfield,32,Montpellier,139,['bf6718ee-7f26-4fd0-9fbf-aede48776618'],42,,,,,,,,,,,,,,,,,,Montpellier,139,00:12:42.366,Pass,
,,,,,,,,,,,,,,,1.267015,,,,,,,,,,,,,,,,88bb0d87-bcda-4ec0-b7f8-67fceafc247d,580,,,"[44.4, 56.8]",3829481,12,,,,,0.10791249,,Right Foot,,,,"[56.4, 58.1]",,Ground Pass,,12.070211,,,Ryad Boudebouz,6661.0,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,32,Montpellier,139,['caf2de72-a2cb-491b-89e7-1f8d2522a91a'],45,,,,,,,,,,,,,,,,,,Montpellier,139,00:12:45.356,Pass,
,,,,,,,,,,,,,,,1.085475,,,,,,,,,,,,,,,,326f94d9-6c12-4c14-aeb4-353ee11b5629,582,,,"[57.3, 58.5]",3829481,12,,,,,2.5422108,,Left Foot,,,,"[41.2, 69.5]",,Ground Pass,,19.498974,,,Vitorino Hilton da Silva,3674.0,,,,,,1,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,32,Montpellier,139,['91da1dc0-9b11-48a5-8377-46f141d0ce5e'],46,,,,,,,,,,,,,,,,,,Montpellier,139,00:12:46.623,Pass,
,,,,,,,,,,,,,,,0.539855,,,,,,,,,,,,,,,,659f830a-457d-419f-93b8-e73bcbc3f7b4,586,,,"[42.0, 69.1]",3829481,12,,,,,0.74969906,,Right Foot,,,,"[50.7, 77.2]",,Ground Pass,,11.886968,,,Mathieu Deplagne,2975.0,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,32,Montpellier,139,['95edd0b8-23c5-4cab-946a-e980bb83547d'],48,,,,,,,,,,,,,,,,,,Montpellier,139,00:12:48.144,Pass,
,,,,,,,,,,,,,,,0.6092,,,,,,,,,,,,,,,,19560ac2-6c77-42ec-b3bd-2451be605d63,592,,,"[74.5, 2.3]",3829481,12,,,,,1.2324727,,Right Foot,,,,"[78.3, 13.1]",,Ground Pass,,11.449018,,,Guido Marcelo Carrillo,3246.0,,,,,,1,Regular Play,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,33,AS Monaco,129,['4059f49b-f98b-4626-ab55-7c5ab962bfa7'],51,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:51.705,Pass,
,,,,,,,,,,,,,,,1.600711,,,,,,,,,,,,,,,,e15c2f99-ed2b-452b-8568-01270f69a32a,595,,,"[78.7, 12.9]",3829481,12,,,,,-0.3503142,,Right Foot,,,,"[99.5, 5.3]",,Ground Pass,,22.144978,,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,,1,Regular Play,Guido Marcelo Carrillo,3246.0,Center Forward,33,AS Monaco,129,['de144745-41ce-4a90-abc4-4037d9dc3a5c'],53,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:53.329,Pass,
,,,,,,,,,,,,,,,1.539465,,,,,,,,,,,,,,,,3f0f88d6-7f3c-4015-b033-4af55c07878e,598,,,"[105.4, 5.5]",3829481,12,,,,,1.3589954,,Right Foot,True,,,"[113.7, 44.1]",,High Pass,,39.482273,Incomplete,,Nabil Dirar,5727.0,,,,,,1,Regular Play,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,33,AS Monaco,129,"['830be13a-6353-4473-8c5e-6c2dd922931e', 'a1bba714-3fea-4ad9-b3a7-51e4c4f4d311']",58,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:58.660,Pass,
,,,,,,,,,,,,,,,1.912102,,,,,,,,,,,,,,,,51526f66-dff1-4fa5-a670-f08b407e0791,602,,,"[120.0, 80.0]",3829481,13,,,,,-1.673878,,Left Foot,,,,"[115.8, 39.4]",,High Pass,True,40.81666,Incomplete,,Guido Marcelo Carrillo,3246.0,,True,Inswinging,,Corner,1,From Corner,Thomas Lemar,3245.0,Center Attacking Midfield,34,AS Monaco,129,"['7606bc5f-b77a-4746-aa9a-59e3d7a52a9e', 'c98389c7-439b-4eac-83ba-6e2321369179']",23,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:23.912,Pass,
,,,,,,,,,,,,,,,1.884605,,,,,,,,,,,,,,,,7117b00f-99ca-4409-a9ae-ac1a3b0283ee,607,,,"[10.5, 41.3]",3829481,13,,,,,-0.198804,,Right Foot,,,,"[37.8, 35.8]",,High Pass,,27.848518,Incomplete,,Ryad Boudebouz,6661.0,,,,,,1,From Corner,Bryan Dabo,3421.0,Right Center Midfield,34,AS Monaco,129,"['2891264e-a79f-4124-b486-35f5a8ab7135', 'cae222c0-41c2-4c31-8688-6ec8eaf46946']",27,,,,,,,,,,,,,,,,,,Montpellier,139,00:13:27.090,Pass,
,,,,,,,,,,,,,,,0.763744,,,,,,,,,,,,,,,,ec2608c3-105b-4699-9011-b9c660312bb3,611,,,"[69.4, 51.0]",3829481,13,,,,,-1.6712325,,Right Foot,,,,"[68.1, 38.1]",,Ground Pass,,12.965339,,,Fábio Henrique Tavares,3247.0,,,,,,1,From Corner,Mario Pašalić,11603.0,Left Defensive Midfield,34,AS Monaco,129,['cf0110ad-5019-4311-953f-74484d8c46ea'],32,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:32.611,Pass,
,,,,,,,,,,,,,,,2.150726,,,,,,,,,,,,,,,,7854fd5f-ec50-456a-a51b-d4dff84e5dbc,614,,,"[70.9, 33.3]",3829481,13,,,,,-0.94507575,,Right Foot,,,,"[93.3, 2.3]",,Ground Pass,,38.246044,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,From Corner,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,34,AS Monaco,129,['bcf0b53a-1665-4f5b-9b83-385196564e69'],34,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:34.971,Pass,
,,,,,,,,,,,,,,,2.381156,,,,,,,,,,,,,,,,e709f622-4195-404f-9aeb-e43991e6b03f,617,,,"[98.8, 3.2]",3829481,13,,,,,1.1468768,,Left Foot,True,,,"[116.4, 42.2]",,High Pass,,42.78738,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,,,1,From Corner,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,34,AS Monaco,129,"['32dce64b-4066-4830-9479-60ef3ae541f5', 'b7b548dd-54a6-4c0d-b6af-64548e599616']",38,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:38.973,Pass,
,,,,,,,,,,,,,,,3.640697,,,,,,,,,,,,,,,,56236f8f-9663-4d31-9dcf-cafbddbaf324,621,,,"[21.9, 36.5]",3829481,14,,,,,-0.048900627,,Right Foot,,,,"[83.2, 33.5]",,High Pass,,61.373367,,,Mustapha Yatabaré,30255.0,,,,,,1,From Corner,Jonathan Ligali,42428.0,Goalkeeper,34,AS Monaco,129,['6379bd4e-feef-45fd-a398-f0c41471da1a'],1,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:01.724,Pass,
,,,,,,,,,,,,,,,1.716332,,,,,,,,,,,,,,,,878e039d-f056-430a-a94e-5b5e940deb1a,623,,,"[83.4, 33.3]",3829481,14,,,,True,-0.33502412,,,,,,"[96.9, 28.6]",,High Pass,,14.294754,Incomplete,,Kévin Bérigaud,2980.0,,,,,,1,From Corner,Mustapha Yatabaré,30255.0,Right Center Forward,34,AS Monaco,129,"['5af9730d-e48b-434f-ba43-5227925b1971', '771c2df1-7bbd-4111-b901-309a4da2998c', '843720d7-c0a0-4030-8e5a-2221da318f6b']",5,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:05.364,Pass,True
,,,,,,,,,,,,,,,1.290056,,,,,,,,,,,,,,,,886b16d5-b587-4efb-879d-e7a851fa21d7,629,,,"[21.1, 57.6]",3829481,14,,,,True,0.5931705,,,,,,"[30.0, 63.6]",,High Pass,,10.733592,,,Nabil Dirar,5727.0,,,,,Recovery,1,From Corner,Almamy Touré,3204.0,Right Back,34,AS Monaco,129,"['57ba0631-949f-47f2-bef8-db423baa227d', '980d0c19-4f17-4b30-98d6-7826f45f625d']",8,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:08.695,Pass,True
,,,,,,,,,,,,,,,1.475946,,,,,,,,,,,,,,,,86aa1410-af92-4251-9f8d-24be64afce00,631,,,"[30.0, 63.6]",3829481,14,,,,,-0.7224892,,Head,,,,"[43.5, 51.7]",,Low Pass,,17.99611,Incomplete,,Thomas Lemar,3245.0,,,,,,1,From Corner,Nabil Dirar,5727.0,Right Wing,34,AS Monaco,129,"['0ca7f62e-7fbc-4d03-9661-7a7ad914ff78', 'df16e01f-2129-4ec2-8277-39f714f2f5ab']",9,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:09.985,Pass,
,,,,,,,,,,,,,,,1.445538,,,,,,,,,,,,,,,,ab42c87c-2a9b-491c-9fda-e577f98c39da,639,,,"[63.9, 20.2]",3829481,14,,,,,-1.2324727,,Right Foot,,,,"[69.6, 4.0]",,Ground Pass,,17.173527,,,Jérôme Roussillon,3676.0,,,,,,1,Regular Play,Bryan Dabo,3421.0,Right Center Midfield,35,Montpellier,139,['d5d6cd88-5d9c-42ee-9dff-a1279c635286'],14,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:14.126,Pass,
,,,,,,,,,,,,,,,0.621669,,,,,,,,,,,,,,,,f6f8e543-654c-415e-9580-3435e7803c1f,642,,,"[71.3, 4.2]",3829481,14,,,,,1.1830262,,Left Foot,,,,"[74.2, 11.3]",,Ground Pass,,7.66942,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,35,Montpellier,139,['3dbc58a6-18ef-4184-b7da-29d700108efe'],16,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:16.618,Pass,
,,,,,,,,,,,,,,,0.616991,,,,,,,,,,,,,,,,21bcb205-7de1-43c3-816c-b94a7568d760,646,,,"[72.3, 8.1]",3829481,14,,,,,-2.1112158,,Right Foot,,,,"[69.6, 3.6]",,Ground Pass,,5.2478566,,,Bryan Dabo,3421.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Center Midfield,35,Montpellier,139,"['054d70b4-bcb4-43ba-9a15-acf3c68b4ace', '88fbb1a1-9aa5-4dcb-846e-bf93b4a3c1f7']",18,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:18.668,Pass,True
,,,,,,,,,,,,,,,2.697755,,,,,,,,,,,,,,,,2aca43a4-c840-4407-8e9d-f8fc3f0f8246,652,,,"[72.5, 0.1]",3829481,14,,,,,3.041556,,,,,,"[45.6, 2.8]",,High Pass,,27.035162,,,Daniel Congré,3011.0,,,,,Throw-in,1,From Throw In,Jérôme Roussillon,3676.0,Left Back,36,Montpellier,139,['617f258f-3a2c-4dd3-bcc2-c868969e4fb4'],32,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:32.220,Pass,
,,,,,,,,,,,,,,,1.396571,,,,,,,,,,,,,,,,d7dab1f7-498b-4266-8c7c-c2a1446df983,655,,,"[47.1, 4.7]",3829481,14,,,,,0.62748826,,Right Foot,,,,"[56.2, 11.3]",,Ground Pass,,11.241441,,,William Jean Rémy,4669.0,,,,,,1,From Throw In,Daniel Congré,3011.0,Left Center Back,36,Montpellier,139,['30d727df-ea2b-4747-92aa-15be85689357'],36,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:36.268,Pass,
,,,,,,,,,,,,,,,1.63812,,,,,,,,,,,,,,,,28e05c61-03e5-4e3d-9d19-282033a45a74,658,,,"[55.8, 11.3]",3829481,14,,,,,-2.7359607,,Right Foot,,,,"[39.5, 4.3]",,Ground Pass,,17.739504,,,Daniel Congré,3011.0,,,,,,1,From Throw In,William Jean Rémy,4669.0,Center Defensive Midfield,36,Montpellier,139,['a8b42c20-8b87-417d-85f5-20c71451c7b4'],37,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:37.705,Pass,
,,,,,,,,,,,,,,,4.562384,,,,,,,,,,,,,,,,7c830a27-5832-4915-bab1-ae54867bc496,661,,,"[41.4, 7.8]",3829481,14,,,,,0.31753117,,Right Foot,,,,"[112.6, 31.2]",,High Pass,,74.94665,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,1,From Throw In,Daniel Congré,3011.0,Left Center Back,36,Montpellier,139,"['4cff78cd-84c0-4f79-a686-d37c0c24ab37', '7386db04-ebee-49bb-b0be-4d76d304f65f']",41,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:41.347,Pass,
,,,,,,,,,,,,,,,2.204036,,,,,,,,,,,,,,,,36c1d9e4-5ebb-4d1c-a659-5bf47a3f6472,665,,,"[14.5, 47.7]",3829481,14,,,,,0.85252404,,Keeper Arm,,,,"[36.7, 73.1]",,High Pass,,33.734257,,,Almamy Touré,3204.0,,,,,,1,From Throw In,Danijel Subašić,3444.0,Goalkeeper,36,Montpellier,139,['c6211bac-e817-4340-a262-7930e36d23fe'],50,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:50.043,Pass,
,,,,,,,,,,,,,,,0.737101,,,,,,,,,,,,,,,,58688c7a-0e50-4e8a-af36-6d45b262a8a0,672,,,"[63.0, 11.5]",3829481,14,,,,,-2.029727,,Left Foot,,,,"[58.8, 3.0]",,Ground Pass,,9.481033,,,Jérôme Roussillon,3676.0,,,,,Recovery,1,From Throw In,Jonas Martin,2950.0,Left Center Midfield,36,Montpellier,139,"['31c647d2-999a-4b15-890d-3f03e7457145', 'd521931a-de6a-45b5-b713-f79412879814']",54,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:54.878,Pass,True
,,,,,,,,,,,,,,,1.506284,,,,,,,,,,,,,,,,58a25f15-59da-4b9e-9dc9-ce6d248bb39f,676,,,"[57.9, 3.0]",3829481,14,,,,,2.327862,,Left Foot,,,,"[45.9, 15.7]",,Ground Pass,,17.47255,,,Daniel Congré,3011.0,,,,,,1,From Throw In,Jérôme Roussillon,3676.0,Left Back,36,Montpellier,139,['ad101c28-8af5-4569-bfce-8ecaafcc4132'],56,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:56.227,Pass,
,,,,,,,,,,,,,,,0.690254,,,,,,,,,,,,,,,,39a62405-c490-4f08-92fe-aa4c5693ae92,678,,,"[47.8, 15.9]",3829481,14,,,,,0.36473483,,Right Foot,,,,"[53.3, 18.0]",,Ground Pass,,5.8872743,,,William Jean Rémy,4669.0,,,,,,1,From Throw In,Daniel Congré,3011.0,Left Center Back,36,Montpellier,139,['4ad9b3c0-2beb-44e3-82d6-38620353c8d0'],57,,,,,,,,,,,,,,,,,,Montpellier,139,00:14:57.734,Pass,
,,,,,,,,,,,,,,,1.761627,,,,,,,,,,,,,,,,2b341ad5-1e83-4535-a84d-6f767544b0f1,681,,,"[61.9, 24.2]",3829481,15,,,,,0.5159255,,Right Foot,,,,"[88.7, 39.4]",,High Pass,,30.810389,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,1,From Throw In,William Jean Rémy,4669.0,Center Defensive Midfield,36,Montpellier,139,"['38649362-fa2d-49b4-8708-a2eb8808bf43', 'cc1c457e-4e82-4520-8a8a-5f3a60e71358']",0,,,,,,,,,,,,,,,,,,Montpellier,139,00:15:00.427,Pass,
,,,,,,,,,,,,,,,1.470579,,,,,,,,,,,,,,,,38649362-fa2d-49b4-8708-a2eb8808bf43,683,,,"[31.4, 40.7]",3829481,15,,,,,-0.18255985,,Head,,,,"[50.9, 37.1]",,Low Pass,,19.829523,Incomplete,,Mario Pašalić,11603.0,,,,,Recovery,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,36,Montpellier,139,"['2b341ad5-1e83-4535-a84d-6f767544b0f1', '444ba6b4-dc66-440d-b8ec-add6fc7af1ee', 'ac90a6eb-1e7d-4524-860f-4c2dc355c60a']",2,,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:02.189,Pass,
,,,,,,,,,,,,,,,0.802931,,,,,,,,,,,,,,,,444ba6b4-dc66-440d-b8ec-add6fc7af1ee,685,,,"[69.2, 43.0]",3829481,15,,,,,0.023251623,,Right Foot,,,,"[77.8, 43.2]",,High Pass,,8.602325,,,Ryad Boudebouz,6661.0,,,,,Recovery,1,From Throw In,Bryan Dabo,3421.0,Right Center Midfield,36,Montpellier,139,"['38649362-fa2d-49b4-8708-a2eb8808bf43', '7fae97ba-5ff6-43ab-8af5-197b483241df']",3,,,,,,,,,,,,,,,,,,Montpellier,139,00:15:03.660,Pass,
,,,,,,,,,,,,,,,3.05787,,,,,,,,,,,,,,,,66823385-94aa-4687-bf6c-34a8df9a312d,689,,,"[77.6, 43.5]",3829481,15,,,,,-1.4173975,,Left Foot,,,,"[83.8, 3.4]",,High Pass,,40.57647,,,Kévin Bérigaud,2980.0,,True,,,,1,From Throw In,Ryad Boudebouz,6661.0,Center Attacking Midfield,36,Montpellier,139,['1dfc4fd4-7491-4090-931f-a6dd1a77112a'],5,,,,,,,,,,,,,,,,,,Montpellier,139,00:15:05.664,Pass,
,,,,,,,,,,,,,,,0.868145,,,,,,,,,,,,,,,,cbabfe08-8c48-4a35-a60b-e6103ed0a4f5,692,,,"[83.8, 9.3]",3829481,15,,,,,1.0543133,,Right Foot,,,,"[88.4, 17.4]",,Ground Pass,,9.315042,,,Ryad Boudebouz,6661.0,,,,,,1,From Throw In,Kévin Bérigaud,2980.0,Left Center Forward,36,Montpellier,139,['0578f90e-d60a-4ec2-b740-8ab4451f97b9'],10,,,,,,,,,,,,,,,,,,Montpellier,139,00:15:10.932,Pass,
,,,,,,,,,,,,,,,0.058313,,,,,,,,,,,,,,,,496a452f-c516-4215-a389-1fe02ab28f67,695,,,"[88.4, 17.4]",3829481,15,,,,,-0.6435011,,Left Foot,,,,"[90.4, 15.9]",,Low Pass,,2.5,Incomplete,,Jérôme Roussillon,3676.0,,,,,,1,From Throw In,Ryad Boudebouz,6661.0,Center Attacking Midfield,36,Montpellier,139,"['19de32bd-2618-446c-9896-8d4d0b071395', '9a867b70-9366-4586-8f7f-3dece567b7c1']",11,,,,,,,,,,,,,,,,,,Montpellier,139,00:15:11.880,Pass,
,,,,,,,,,,,,,,,1.237079,,,,,,,,,,,,,,,,00115855-15a0-4e83-ac2d-dcf54a15abe1,698,,,"[96.3, 0.1]",3829481,15,,,,,1.2864115,,,,,,"[100.1, 13.1]",,High Pass,,13.544003,,,Kévin Bérigaud,2980.0,,,,,Throw-in,1,From Throw In,Jérôme Roussillon,3676.0,Left Back,37,Montpellier,139,['a722824b-ea92-4643-a0ac-6f34945bfbee'],25,,,,,,,,,,,,,,,,,,Montpellier,139,00:15:25.241,Pass,
,,,,,,,,,,,,,,,1.395845,,,,,,,,,,,,,,,,423a9f9c-6be9-4bc1-b61c-b382bd425cde,704,,,"[84.8, 24.2]",3829481,15,,,,True,0.6116575,,,,,,"[99.2, 34.3]",,High Pass,,17.588917,Incomplete,,Mustapha Yatabaré,30255.0,,,,,Recovery,1,From Throw In,Bryan Dabo,3421.0,Right Center Midfield,37,Montpellier,139,"['597d613f-0cf4-40b1-8845-f3ad50494392', '7517f182-7a4a-4e52-8856-c6bb72649f3c', 'f7fdb2b4-0228-4cc9-8b40-f8b158873675']",31,,,,,,,,,,,,,,,,,,Montpellier,139,00:15:31.408,Pass,True
,,,,,,,,,,,,,,,1.091791,,,,,,,,,,,,,,,,db4cf9cd-d05a-4314-84cc-8e7990a63e03,713,,,"[25.3, 35.4]",3829481,15,,,,,-0.42934734,,Left Foot,,,,"[33.6, 31.6]",,Ground Pass,,9.128527,,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,Recovery,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,37,Montpellier,139,"['297e2755-a881-4220-8cf8-a2f039ccb8ca', 'ec446c28-5999-4b00-bbde-05b86e3a4344']",36,,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:36.650,Pass,True
,,,,,,,,,,,,,,,3.733451,,,,,,,,,,,,,,,,97d6269d-b6fa-4171-8987-462c5a29f9f1,717,,,"[57.7, 47.7]",3829481,15,,,,,0.49841622,,Right Foot,,,,"[102.9, 72.3]",,High Pass,,51.460663,Incomplete,,Thomas Lemar,3245.0,,,,,,1,From Throw In,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,37,Montpellier,139,"['072ff74b-6230-48bb-843b-e24b3c4126f0', '518496ac-489e-4e32-b7b5-655b3602cedd', 'ccfc1998-d794-4b22-bd95-758415986070']",43,,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:43.000,Pass,True
,,,,,,,,,,,,,,,2.236015,,,,,,,,,,,,,,,,ccfc1998-d794-4b22-bd95-758415986070,720,,,"[17.2, 7.8]",3829481,15,,,,,1.9873507,,Right Foot,,,,"[4.9, 35.6]",,Ground Pass,,30.399508,,,Jonathan Ligali,42428.0,,,,,Recovery,1,From Throw In,Daniel Congré,3011.0,Left Center Back,37,Montpellier,139,"['6f4ea7f5-e406-4ab9-bb2d-863e41b33f0e', '97d6269d-b6fa-4171-8987-462c5a29f9f1', 'b73b9832-d2fb-444a-b4af-2d9892e01d1a']",46,,,,,,,,,,,,,,,,,,Montpellier,139,00:15:46.734,Pass,True
,,,,,,,,,,,,,,,3.896078,,,,,,,,,,,,,,,,7cfa7225-0051-4f90-991b-9556c102efeb,723,,,"[5.4, 33.7]",3829481,15,,,,,-0.5243207,,Right Foot,,,,"[55.2, 4.9]",,High Pass,,57.52808,Incomplete,,Ryad Boudebouz,6661.0,,,,,,1,From Throw In,Jonathan Ligali,42428.0,Goalkeeper,37,Montpellier,139,"['75efcf3b-1a18-44e3-9d5d-987f280cfc46', '94b72a19-265c-4980-92cd-7fa41f77e4ee', 'c0f81b57-f991-44f3-b84d-4981da7714a5']",48,,,,,,,,,,,,,,,,,,Montpellier,139,00:15:48.970,Pass,True
,,,,,,,,,,,,,,,1.523636,,,,,,,,,,,,,,,,94b72a19-265c-4980-92cd-7fa41f77e4ee,726,,,"[64.9, 75.2]",3829481,15,,,,True,-0.46636498,,,,,,"[79.6, 67.8]",,Low Pass,,16.457521,,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,Recovery,1,From Throw In,Nabil Dirar,5727.0,Right Wing,37,Montpellier,139,"['5ffe98a6-632d-4dbe-9b56-d8d59ea95d80', '7cfa7225-0051-4f90-991b-9556c102efeb', 'c30b0183-b56b-49ce-a2f3-bd2827239842']",52,,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:52.866,Pass,True
,,,,,,,,,,,,,,,1.281854,,,,,,,,,,,,,,,,e7b4a638-1660-49d9-bb60-4e6ced7f4fe5,737,,,"[43.7, 13.8]",3829481,16,,True,,,-0.5057913,,Right Foot,,,,"[56.7, 6.6]",,Ground Pass,,14.860686,,,Jérôme Roussillon,3676.0,,,,,Free Kick,1,From Free Kick,William Jean Rémy,4669.0,Center Defensive Midfield,38,Montpellier,139,['377eadd2-f6eb-42f9-976d-52091767c3e2'],21,,,,,,,,,,,,,,,,,,Montpellier,139,00:16:21.373,Pass,
,,,,,,,,,,,,,,,0.827368,,,,,,,,,,,,,,,,b12932ec-186f-4a98-8957-c5713b4f99d2,739,,,"[63.0, 5.7]",3829481,16,,True,,,-0.98279375,,Right Foot,,,,"[65.4, 2.1]",,Ground Pass,,4.3266616,,,Jonas Martin,2950.0,,,,,,1,From Free Kick,Jérôme Roussillon,3676.0,Left Back,38,Montpellier,139,['7e1edbb0-c84c-4433-bc69-c2b34940df4b'],22,,,,,,,,,,,,,,,,,,Montpellier,139,00:16:22.660,Pass,
,,,,,,,,,,,,,,,0.738213,,,,,,,,,,,,,,,,bdc763cc-5b8f-4fd9-a8a4-897056437f82,741,,,"[65.6, 3.0]",3829481,16,,,,,1.1583859,,Right Foot,,,,"[67.7, 7.8]",,Ground Pass,,5.239275,,,Ryad Boudebouz,6661.0,,,,,,1,From Free Kick,Jonas Martin,2950.0,Left Center Midfield,38,Montpellier,139,['c7295c4f-b213-4215-917a-61e87ce6852e'],24,,,,,,,,,,,,,,,,,,Montpellier,139,00:16:24.974,Pass,
