50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.894276,,,,,,,,,,,,,fdf613ab-6bd2-49a8-a66d-b94b82c2f571,16,,,"[49.2, 22.8]",3900575,0,,,,,2.257418,,Head,,,,"[44.2, 28.9]",,Low Pass,,7.8873315,,Incomplete,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,From Kick Off,Óscar Guido Trejo,11540.0,Center Attacking Midfield,2,Stade de Reims,156,"['02519247-8253-49ba-a79f-c7fc1d3505b1', '097614b6-9f1e-4535-b16b-1fdae3846b3c', '8b013ed6-04a2-4120-9800-456a549137e8']",9,,,,,,,,,,,,,,,,,Toulouse,130,00:00:09.012,Pass,True
,,,,,,,,,,,,True,,,,,,,0.922291,,,,,,,,,,,,,097614b6-9f1e-4535-b16b-1fdae3846b3c,18,,,"[75.9, 51.2]",3900575,0,,,,,1.8468933,,Left Foot,,,,"[72.5, 63.2]",,Low Pass,,12.472369,,,,Prince Oniangué,4545.0,,,,,Interception,1,From Kick Off,Atila Turan,30291.0,Left Midfield,2,Stade de Reims,156,"['4e0ef2fb-2ec0-4e3f-893f-5ecbfe1f0d91', 'fdf613ab-6bd2-49a8-a66d-b94b82c2f571']",9,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:09.907,Pass,
,,,,,,,,,,,,,,,,,,,0.6544,,,,,,,,,,,,,d3b64200-0ccb-46ca-a864-f680c852f32a,21,,,"[72.7, 63.2]",3900575,0,,,,,-0.016391974,,Right Foot,,,,"[84.9, 63.0]",,Ground Pass,,12.201639,,,,Antoine Devaux,7815.0,,,,,,1,From Kick Off,Prince Oniangué,4545.0,Right Defensive Midfield,2,Stade de Reims,156,['91106e59-201f-4159-95cf-cfcbf6a64d9d'],11,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:11.675,Pass,
,,,,,,,,,,,,,,,,,,,1.304393,,,,,,,,,,,,,06638b39-df87-4002-8dd2-3061d6652607,24,,,"[84.2, 61.9]",3900575,0,,,,,-2.5234485,,Right Foot,,,,"[75.2, 55.5]",,High Pass,,11.0435505,,Incomplete,,Prince Oniangué,4545.0,,,,,,1,From Kick Off,Antoine Devaux,7815.0,Center Attacking Midfield,2,Stade de Reims,156,"['66158ba0-7110-4fd4-8d03-490f1a0929f1', 'aaee62fd-6cd6-457e-8dde-b0e494768c2a']",12,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:12.595,Pass,
,,,,,,,,,,,,,,,,,,,1.383123,,,,,,,,,,,,,0c102d1c-4223-4e02-8958-22ff1ef2bee7,29,,,"[47.2, 26.4]",3900575,0,,,,,0.0,,Right Foot,,,,"[57.4, 26.4]",,Low Pass,,10.2,,,,Wissam Ben Yedder,6723.0,,,,,,1,Regular Play,Óscar Guido Trejo,11540.0,Center Attacking Midfield,3,Toulouse,130,['e381f24c-3390-4dae-9aa5-ade979183433'],14,,,,,,,,,,,,,,,,,Toulouse,130,00:00:14.869,Pass,
,,,,,,,,,,,,,,,,,,,1.28514,,,,,,,,,,,,,88f38298-d4e7-430e-b3b3-fff4a4ffc0bf,33,,,"[56.9, 26.2]",3900575,0,,,,,-1.6713732,,Left Foot,,,,"[55.8, 15.3]",,Ground Pass,,10.955364,,,,Zinédine Machach,3032.0,,,,,,1,Regular Play,Wissam Ben Yedder,6723.0,Right Center Forward,3,Toulouse,130,"['b412d6ad-c9d4-45e5-ab87-a4ab4ac18cf5', 'dba39dba-2a20-48ab-a9cb-4987c72d2c59']",16,,,,,,,,,,,,,,,,,Toulouse,130,00:00:16.293,Pass,True
,,,,,,,,,,,,,,,,,,,1.080734,,,,,,,,,,,,,160b1f95-fde8-444b-8feb-cba1b3759b0c,37,,,"[62.6, 12.4]",3900575,0,,,,,-0.7170118,,Right Foot,,,,"[70.4, 5.6]",,Ground Pass,,10.347947,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,1,Regular Play,Zinédine Machach,3032.0,Left Center Midfield,3,Toulouse,130,"['026fb156-8635-40cc-941f-ae9b3633c205', '7ad53bef-f09f-4820-a78f-6cf201808bfb', '91af2839-f55a-4b83-bc2e-f8f6d6e320bb']",18,,,,,,,,,,,,,,,,,Toulouse,130,00:00:18.399,Pass,True
,,,,,,,,,,,,,,,,,,,2.704246,,,,,,,,,,,,,3197de48-f771-4930-a105-79bb88166e36,40,,,"[62.5, 0.1]",3900575,0,,,,,0.20836003,,,,,,"[80.0, 3.8]",,Low Pass,,17.886868,,Incomplete,,Zinédine Machach,3032.0,,,,,Throw-in,1,From Throw In,William Matheus da Silva,44065.0,Left Back,4,Toulouse,130,"['5fd917c5-f17a-4edd-82cd-bc09e9131097', 'b1f93e36-1b4b-4df3-85d0-cd70f1d09c43']",27,,,,,,,,,,,,,,,,,Toulouse,130,00:00:27.214,Pass,
,,,,,,,,,,,,,,,,,,,1.919318,,,,,,,,,,,,,b1f93e36-1b4b-4df3-85d0-cd70f1d09c43,43,,,"[40.1, 76.3]",3900575,0,,,,,-0.64802015,,Left Foot,,,,"[64.8, 57.6]",,High Pass,,30.980316,,,,Antoine Devaux,7815.0,,,,,Recovery,1,Regular Play,Prince Oniangué,4545.0,Right Defensive Midfield,5,Stade de Reims,156,"['3197de48-f771-4930-a105-79bb88166e36', '511ef7db-a672-46ea-bc20-675a42eea0c1']",29,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:29.919,Pass,
,,,,,,,,,,,,,,,,,,,0.921393,,,,,,,,,,,,,89ff15aa-c625-4322-83b0-e83274bc73a2,46,,,"[63.2, 57.3]",3900575,0,,,,True,0.72739875,,,,,,"[71.4, 64.6]",,High Pass,,10.978616,,Incomplete,,Nicolas de Roussel de Préville,4383.0,,,,,,1,Regular Play,Antoine Devaux,7815.0,Center Attacking Midfield,5,Stade de Reims,156,"['27011e68-1636-4cc5-aa22-fc15135bc25b', '94147590-3f5d-4448-a831-2c04c8ae58bb', 'caf62570-6c21-45f8-b0f5-9021ccaff5f5']",31,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:31.946,Pass,True
,,,,,,,,,,,,,,,,,,,1.625135,,,,,,,,,,,,,94147590-3f5d-4448-a831-2c04c8ae58bb,48,,,"[48.7, 15.5]",3900575,0,,,,,0.7419473,,Head,,,,"[53.5, 19.9]",,High Pass,,6.511528,,Incomplete,,Jean-Daniel Akpa Akpro,31174.0,,,,,Recovery,1,Regular Play,Marcel Tisserand,8677.0,Left Center Back,5,Stade de Reims,156,"['16e03515-58b6-475b-a231-5f7d1a31db8d', '89ff15aa-c625-4322-83b0-e83274bc73a2', 'd3f32db8-028c-4747-9309-b74ae0c39062']",32,,,,,,,,,,,,,,,,,Toulouse,130,00:00:32.868,Pass,
,,,,,,,,,,,,,,,,,,,0.787133,,,,,,,,,,,,,d3f32db8-028c-4747-9309-b74ae0c39062,51,,,"[66.6, 60.2]",3900575,0,,,,,0.4969686,,Right Foot,,,,"[78.4, 66.6]",,Ground Pass,,13.42386,,,,Nicolas de Roussel de Préville,4383.0,,,,,Recovery,1,Regular Play,Antoine Devaux,7815.0,Center Attacking Midfield,5,Stade de Reims,156,"['257d7528-8d8d-4195-a503-895ab816203d', '731c1e3a-bd3b-43b0-aba8-7ceb9474b397', '94147590-3f5d-4448-a831-2c04c8ae58bb']",34,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:34.493,Pass,True
,,,,,,,,,,,,,,,,,,,1.194709,,,,,,,,,,,,,dd749e56-2022-4fd3-b8e3-5404f42e1eb2,59,,,"[72.5, 67.9]",3900575,0,,,,,-1.934507,,Left Foot,,,,"[66.6, 52.4]",,Ground Pass,,16.584932,,,,Jaba Kankava,46801.0,,,,,,1,Regular Play,Nicolas de Roussel de Préville,4383.0,Center Forward,5,Stade de Reims,156,"['dd600961-1899-4958-a20c-b23b5e85fc09', 'fc35a73b-874e-4384-9b5d-4f835f436884']",38,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:38.711,Pass,True
,,,,,,,,,,,,,,,,,,,2.245581,,,,,,,,,,,,,730e5441-657d-4ba0-8760-a7b61eefbcd9,62,,,"[66.6, 49.0]",3900575,0,,,,,-1.4438857,,Right Foot,,,,"[70.9, 15.3]",,Ground Pass,,33.973225,,,,Atila Turan,30291.0,,,,,,1,Regular Play,Jaba Kankava,46801.0,Left Defensive Midfield,5,Stade de Reims,156,['b1486ee4-489e-4d54-8806-a9c932a0f315'],40,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:40.439,Pass,
,,,,,,,,,,,,,,,,,,,1.189094,,,,,,,,,,,,,e3d26de5-35a2-4c84-b127-3aa09864aa58,69,,,"[84.7, 28.8]",3900575,0,,,,,1.0265158,,Left Foot,,,,"[93.9, 44.0]",,Ground Pass,,17.767385,,,,Diego Rigonato Rodrigues,7363.0,,,,,,1,Regular Play,Atila Turan,30291.0,Left Midfield,5,Stade de Reims,156,['ecf8bfa7-a2cc-4f29-8b9c-f34a542233d0'],46,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:46.155,Pass,
,,,,,,,,,,,,,,,,,,,4.028527,,,,,,,,,,,,,76373a7d-e5eb-4034-b6c4-bbef693635f8,71,,,"[93.5, 43.3]",3900575,0,,,,,-1.0876707,,Left Foot,,,,"[115.9, 0.6]",,High Pass,,48.218773,,Out,,Franck Signorino,40521.0,,True,,,,1,Regular Play,Diego Rigonato Rodrigues,7363.0,Right Midfield,5,Stade de Reims,156,['712cb025-9da3-4bf9-848e-8904e1dbdf70'],47,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:47.344,Pass,
,,,,,,,,,,,,,,,,,,,2.055615,,,,,,,,,,,,,e593aa01-c42c-4ddb-ab3c-791334b64fdf,73,,,"[7.2, 80.0]",3900575,1,,,,,-0.28451848,,,,,,"[39.0, 70.7]",,High Pass,,33.132008,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,Throw-in,1,From Throw In,Wergiton do Rosário Calmon,3030.0,Right Back,6,Toulouse,130,"['0d2d7496-f3ab-4c55-a1be-16d9ccedc905', 'f92c90d1-896a-4d44-8683-55fce64162b1']",4,,,,,,,,,,,,,,,,,Toulouse,130,00:01:04.800,Pass,
,,,,,,,,,,,,,,,,,,,5.108431,,,,,,,,,,,,,6a98fbb1-0342-45c4-bfdf-f81fe2859757,77,,,"[62.3, 14.8]",3900575,1,,,,,-0.29459035,,Left Foot,,,,"[109.1, 0.6]",,High Pass,,48.90685,,Out,,Nicolas de Roussel de Préville,4383.0,,,,,Recovery,1,From Throw In,Aïssa Mandi,6648.0,Right Center Back,6,Toulouse,130,"['8e0b4789-a9d2-42e7-b642-20de0ff756e4', 'e273eca8-430d-4c56-8425-959c66039968']",9,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:09.351,Pass,True
,,,,,,,,,,,,,,,,,,,3.441524,,,,,,,,,,,,,784cc8a2-043d-402a-8816-ccce2be7af1b,79,,,"[11.2, 80.0]",3900575,1,,,,,-0.3797662,,,,,,"[34.5, 70.7]",,High Pass,,25.087446,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,Throw-in,1,From Throw In,Wergiton do Rosário Calmon,3030.0,Right Back,7,Toulouse,130,"['4a434605-7f5b-4e65-836b-6f9da271025d', 'b855a4c4-bc4e-4d54-9c6e-09a9d33f1cd7']",23,,,,,,,,,,,,,,,,,Toulouse,130,00:01:23.137,Pass,
,,,,,,,,,,,,,,,,,,,1.281149,,,,,,,,,,,,,961a9051-26c3-4daa-8206-e31a9be1debe,83,,,"[35.4, 80.0]",3900575,1,,,,,-0.8221463,,,,,,"[48.5, 65.9]",,High Pass,,19.246298,,,,Óscar Guido Trejo,11540.0,,,,,Throw-in,1,From Throw In,Wergiton do Rosário Calmon,3030.0,Right Back,8,Toulouse,130,['1cd4232d-bdca-4f1d-bbe0-4f6ccca9e10c'],33,,,,,,,,,,,,,,,,,Toulouse,130,00:01:33.922,Pass,
,,,,,,,,,,,,,,,,,,,2.965412,,,,,,,,,,,,,1f5eef65-3268-47cd-832c-85f5fd062016,90,,,"[47.8, 66.6]",3900575,1,,,,,-1.4841287,,Right Foot,,,,"[53.1, 5.6]",,High Pass,,61.229813,,,,William Matheus da Silva,44065.0,,True,,,Free Kick,1,From Free Kick,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,9,Toulouse,130,['5e06044b-fc1a-40f5-bfc0-2d15e97d9cb4'],44,,,,,,,,,,,,,,,,,Toulouse,130,00:01:44.301,Pass,
,,,,,,,,,,,,,,,,,,,0.794918,,,,,,,,,,,,,e861f186-d85c-47ec-999f-7151f6d4d41f,93,,,"[73.4, 5.2]",3900575,1,,,,,-0.18725392,,Left Foot,,,,"[82.9, 3.4]",,Ground Pass,,9.669023,,,,Zinédine Machach,3032.0,,,,,,1,From Free Kick,William Matheus da Silva,44065.0,Left Back,9,Toulouse,130,['e0f19736-04eb-46cc-9b25-de7b6278e56d'],51,,,,,,,,,,,,,,,,,Toulouse,130,00:01:51.692,Pass,
,,,,,,,,,,,,,,,,,,,0.575935,,,,,,,,,,,,,0517a767-2eb8-4dea-a16c-8630a90290e4,96,,,"[82.9, 2.9]",3900575,1,,,,,-1.1964628,,Right Foot,,,,"[84.0, 0.1]",,Ground Pass,,3.0083218,,Out,,William Matheus da Silva,44065.0,,,,,,1,From Free Kick,Zinédine Machach,3032.0,Left Center Midfield,9,Toulouse,130,['8d8a2dd4-0011-4be9-a57f-da566df93849'],52,,,,,,,,,,,,,,,,,Toulouse,130,00:01:52.848,Pass,
,,,,,,,,,,,,,,,,,,,1.616365,,,,,,,,,,,,,cf9092e9-f121-4839-b9e1-ff0c127b2bfd,98,,,"[35.7, 80.0]",3900575,2,,,,,-0.20095426,,,,,,"[57.3, 75.6]",,High Pass,,22.043592,,,,Diego Rigonato Rodrigues,7363.0,,,,,Throw-in,1,From Throw In,Hamari Traoré,3248.0,Right Back,10,Stade de Reims,156,['fe67681a-35cb-49de-8c51-669b172e356c'],3,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:03.480,Pass,
,,,,,,,,,,,,,,,,,,,1.010948,,,,,,,,,,,,,f70ded22-f2f3-40db-a3dc-5ea4ed55955e,100,,,"[57.3, 75.6]",3900575,2,,,,,-1.0421718,,Head,,,,"[63.9, 64.3]",,High Pass,,13.086252,,Incomplete,,Nicolas de Roussel de Préville,4383.0,,,,,,1,From Throw In,Diego Rigonato Rodrigues,7363.0,Right Midfield,10,Stade de Reims,156,"['6114f9d8-e420-447d-a342-c8e2d8391973', 'b15d1bf1-c55e-4458-a88f-3d9b3a637fcb']",5,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:05.229,Pass,
,,,,,,,,,,,,,,,,,,,1.108412,,,,,,,,,,,,,6114f9d8-e420-447d-a342-c8e2d8391973,102,,,"[56.2, 15.8]",3900575,2,,,,,-2.586911,,Right Foot,,,,"[47.0, 10.1]",,Low Pass,,10.822661,,,,Marcel Tisserand,8677.0,,,,,Recovery,1,Regular Play,Alexis Blin,3036.0,Center Defensive Midfield,11,Toulouse,130,"['c6ddc91f-f7f4-409a-9760-7403f65a77e3', 'f70ded22-f2f3-40db-a3dc-5ea4ed55955e']",6,,,,,,,,,,,,,,,,,Toulouse,130,00:02:06.240,Pass,
,,,,,,,,,,,,,,,,,,,1.236638,,,,,,,,,,,,,b8a0d314-8856-47ff-bb46-f2167615e137,106,,,"[44.2, 9.9]",3900575,2,,,,,1.7978718,,Right Foot,,,,"[38.1, 36.3]",,Ground Pass,,27.095572,,,,Issa Diop,4349.0,,,,,,1,Regular Play,Marcel Tisserand,8677.0,Left Center Back,11,Toulouse,130,"['5b906418-85e2-4173-9b9a-438d1853ff8f', 'fafcc3b8-367e-482d-9b85-79e86d2293b6']",8,,,,,,,,,,,,,,,,,Toulouse,130,00:02:08.192,Pass,True
,,,,,,,,,,,,,,,,,,,2.770009,,,,,,,,,,,,,0ac246e2-0def-4a23-ab6b-551491a7ddb3,109,,,"[49.5, 58.3]",3900575,2,,,,,-0.5466306,,Right Foot,,,,"[89.6, 33.9]",,High Pass,,46.940067,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,11,Toulouse,130,"['19c3bf96-fbad-495e-804a-d10a9e973557', '79dba2d5-7b9c-4bcb-960c-6e2623ba6ead']",17,,,,,,,,,,,,,,,,,Toulouse,130,00:02:17.712,Pass,
,,,,,,,,,,,,,,,,,,,2.718525,,,,,,,,,,,,,969d0133-495f-4d89-8b86-800df80bb39b,113,,,"[26.4, 50.1]",3900575,2,,,,,0.8256694,,Head,,,,"[39.5, 64.3]",,High Pass,,19.31968,,Incomplete,,Prince Oniangué,4545.0,,,,,Recovery,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,11,Toulouse,130,"['63b36505-d413-4b3d-9633-e80568210375', 'af209258-a5b1-443e-a999-5af5408c50ec']",22,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:22.304,Pass,
,,,,,,,,,,,,,,,,,,,0.696954,,,,,,,,,,,,,b1097543-933b-4c82-bae5-4582e44f924d,117,,,"[79.0, 9.9]",3900575,2,,,,,1.640451,,Right Foot,,,,"[78.4, 18.5]",,Ground Pass,,8.620905,,,,Óscar Guido Trejo,11540.0,,,,,,1,Regular Play,Zinédine Machach,3032.0,Left Center Midfield,11,Toulouse,130,['efc8ea2b-f229-47e9-a29c-7a7aa3bc08ca'],27,,,,,,,,,,,,,,,,,Toulouse,130,00:02:27.980,Pass,
