50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,230f0ecd-3a62-4a3c-b496-9dca4c2bcb23,1705,,"[62.6, 76.4]",3901149,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Raggi,3374.0,Right Back,86,AS Monaco,129,"['6b058811-5bb1-4b4d-ac67-89479b15a07d', '76cf2da4-a34a-4140-8e6e-1c62d346be82']",39,,,,,,,,,,,,,,,,,AS Monaco,129,00:34:39.204,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f311b299-bae2-4e82-9c2c-b8eca15468b8,1710,,"[55.9, 7.1]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chaouki Ben Saada,3161.0,Center Attacking Midfield,87,Troyes,133,['c54d2c9c-662c-4829-9a85-d674adc874b0'],0,,,,,,,,,,,,,,,,,Troyes,133,00:35:00.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,62b59eea-d183-48c7-bd59-4bcf1b6d8c3d,1713,,"[55.9, 3.2]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chris Mavinga,18162.0,Left Back,87,Troyes,133,['93173929-25f5-4586-9407-2e7845d644ab'],1,,,,,,,,,,,,,,,,,Troyes,133,00:35:01.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc524bf9-5180-4ff6-a753-bcd1b602345e,1717,,"[35.8, 5.3]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Veškovac,42422.0,Left Center Back,87,Troyes,133,['63d191cc-56ea-4bc9-868a-e2cf56d8c41f'],3,,,,,,,,,,,,,,,,,Troyes,133,00:35:03.874,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,35aa5388-5d8e-42c1-bd0e-304701e9382f,1720,,"[76.2, 10.0]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Babacar Gueye,15796.0,Center Forward,87,Troyes,133,['448e1a82-f030-4809-b54f-e378af620d2f'],6,,,,,,,,,,,,,,,,,Troyes,133,00:35:06.185,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1531fe96-c947-48dd-9274-8ec76f8538a9,1722,,"[50.0, 68.1]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vágner Silva de Souza,18953.0,Right Center Forward,87,Troyes,133,['b4495ade-e387-4b2a-aa6d-bb155792bb9c'],7,,,,,,,,,,,,,,,,,AS Monaco,129,00:35:07.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0afe69a-596b-466b-82b6-7e2eb708aa82,1726,,"[78.0, 10.7]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Azamoum,2969.0,Right Midfield,87,Troyes,133,['e4bce159-8e45-4524-bf1d-37c7b9662713'],8,,,,,,,,,,,,,,,,,Troyes,133,00:35:08.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85e9dd3f-867e-4a79-863e-4cf82d07d55a,1730,,"[80.3, 2.1]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Babacar Gueye,15796.0,Center Forward,87,Troyes,133,['5c640d22-2e40-41c6-bd3a-759971132065'],11,,,,,,,,,,,,,,,,,Troyes,133,00:35:11.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6742e383-6937-4e25-bc8a-37be621d6ec5,1733,,"[77.1, 3.2]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Azamoum,2969.0,Right Midfield,87,Troyes,133,['100ab7de-c31a-4fc6-aa96-b81426950828'],11,,,,,,,,,,,,,,,,,Troyes,133,00:35:11.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,61fd4d73-0330-4007-b84b-037b29b34695,1737,,"[63.6, 6.8]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chris Mavinga,18162.0,Left Back,87,Troyes,133,['8f6584ae-60f8-4ed9-9c1f-eeda964b0b99'],13,,,,,,,,,,,,,,,,,Troyes,133,00:35:13.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcbccf61-3449-43e7-a799-d249f897dbf7,1741,,"[66.1, 17.2]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chaouki Ben Saada,3161.0,Center Attacking Midfield,87,Troyes,133,['bfbc1872-c9d9-4381-b83c-cabf86af1a64'],15,,,,,,,,,,,,,,,,,Troyes,133,00:35:15.867,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e57e216d-8f76-41c5-a46d-911cf7d3c78a,1745,,"[98.8, 24.2]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Babacar Gueye,15796.0,Center Forward,87,Troyes,133,['bdc58f4d-d043-4ef1-88fa-7fc38bbd6886'],20,,,,,,,,,,,,,,,,,Troyes,133,00:35:20.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b30d4343-3315-4d11-9086-03a0ad7dc4f6,1748,,"[70.1, 70.7]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lossémy Karaboué,7301.0,Right Back,87,Troyes,133,['7a2c27f3-bffb-4659-92c8-3d570095977f'],26,,,,,,,,,,,,,,,,,Troyes,133,00:35:26.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3816172c-821b-4d60-9505-a79085519742,1751,,"[77.1, 62.8]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Nivet,3002.0,Right Defensive Midfield,87,Troyes,133,['61e60f67-a169-40a8-a40b-55cc3fcb9da9'],28,,,,,,,,,,,,,,,,,Troyes,133,00:35:28.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6cd2ee8-842d-4d04-8543-3bb628199fae,1755,,"[78.2, 71.3]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lossémy Karaboué,7301.0,Right Back,87,Troyes,133,['225c5ae2-899b-4609-839f-5c66573124bf'],30,,,,,,,,,,,,,,,,,Troyes,133,00:35:30.346,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaf4d3fb-c2bc-4ae0-a771-546900a4eb1e,1759,,"[90.6, 73.8]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Camus,401470.0,Left Midfield,87,Troyes,133,"['6058d7e1-2b7f-48f5-8044-30c7ac8596b6', '73329ef6-bae8-402d-9cf2-dd76c7a44bec']",31,,,,,,,,,,,,,,,,,Troyes,133,00:35:31.990,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0a49389-c2a0-4a4e-b6b8-5a05eff4e547,1761,,"[83.4, 72.0]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lossémy Karaboué,7301.0,Right Back,87,Troyes,133,['d51abf47-f034-4b4c-87f1-a5035c8cdc5c'],33,,,,,,,,,,,,,,,,,Troyes,133,00:35:33.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd1c6bfd-0b35-407d-bea1-3c3239b0516a,1765,,"[80.3, 65.0]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chaouki Ben Saada,3161.0,Center Attacking Midfield,87,Troyes,133,"['08c46c08-0a0b-47e5-be21-5853c8ee53e1', '6ceb54a2-b612-4010-93a0-4cb8b1894d9b']",35,,,,,,,,,,,,,,,,,Troyes,133,00:35:35.620,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,08f6daf5-405e-4aff-8a52-f530ea0c06f2,1770,,"[86.8, 65.5]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Nivet,3002.0,Right Defensive Midfield,87,Troyes,133,['722dd68d-19fd-4a30-8567-230c6f88a54e'],37,,,,,,,,,,,,,,,,,Troyes,133,00:35:37.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ed6e05e-9899-4d82-b096-4e600383b341,1773,,"[85.9, 73.4]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chaouki Ben Saada,3161.0,Center Attacking Midfield,87,Troyes,133,['86d38b66-258e-4aa9-b31f-94f140c2c931'],38,,,,,,,,,,,,,,,,,Troyes,133,00:35:38.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b048244-1066-402c-811f-302c2dd27171,1776,,"[76.7, 69.3]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Nivet,3002.0,Right Defensive Midfield,87,Troyes,133,['de497d6e-6235-474c-825c-abbc05379396'],42,,,,,,,,,,,,,,,,,Troyes,133,00:35:42.346,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dce1e9e-b767-4fa0-8ca8-838ba6529f21,1779,,"[87.7, 75.6]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Camus,401470.0,Left Midfield,87,Troyes,133,['fcbe9b0d-1364-4625-8fab-e257f877f982'],43,,,,,,,,,,,,,,,,,Troyes,133,00:35:43.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21052fb1-de03-4831-80a2-0438adb0f00e,1782,,"[84.3, 56.5]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chaouki Ben Saada,3161.0,Center Attacking Midfield,87,Troyes,133,['ce56ae82-d7c3-4a71-a619-a498e7d67d6c'],46,,,,,,,,,,,,,,,,,Troyes,133,00:35:46.029,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f88a03b9-4bb7-4813-827c-43ff11bd96b2,1785,,"[109.6, 57.4]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Camus,401470.0,Left Midfield,87,Troyes,133,['a140fda8-66e0-4f04-aea5-8469ca8622c0'],49,,,,,,,,,,,,,,,,,Troyes,133,00:35:49.444,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,cf3639d4-1ae1-4887-af68-330687318c6d,1790,,"[49.5, 9.9]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guido Marcelo Carrillo,3246.0,Left Center Forward,87,Troyes,133,['6555300c-487b-455f-a651-629539bfbfa0'],53,,,,,,,,,,,,,,,,,AS Monaco,129,00:35:53.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,028de34d-752d-4634-8f1c-dc7946cf7796,1794,,"[89.5, 72.9]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Azamoum,2969.0,Right Midfield,87,Troyes,133,['ac88449b-8505-44c2-8bc9-32f2d7e873d6'],56,,,,,,,,,,,,,,,,,Troyes,133,00:35:56.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd2e5347-d4cf-4317-b794-3e2e9bbc0a37,1797,,"[89.7, 40.4]",3901149,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lossémy Karaboué,7301.0,Right Back,87,Troyes,133,['b7bc97a7-b782-4e2f-b0ea-93074ae8d02d'],59,,,,,,,,,,,,,,,,,Troyes,133,00:35:59.422,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,36bba3e9-cbf0-4a98-9710-1a06725ff885,1801,,"[103.7, 71.3]",3901149,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Camus,401470.0,Left Midfield,87,Troyes,133,['b0d110b5-ded7-4486-8502-d70eeb0390a1'],3,,,,,,,,,,,,,,,,,Troyes,133,00:36:03.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27eda9ac-c332-4add-b1e2-6e1b6fced2a3,1805,,"[28.5, 10.8]",3901149,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hélder Wander Sousa Azevedo Costa,9931.0,Left Midfield,87,Troyes,133,['1f182a7d-7880-4449-a5dd-f6b5a38fe54c'],5,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:05.072,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,29946bd9-2fa0-48eb-8d19-eaa9e4cf0d3d,1819,,"[98.0, 39.7]",3901149,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vágner Silva de Souza,18953.0,Right Center Forward,87,Troyes,133,['cd9e3b1f-5692-45c7-b8e8-6a16140f987d'],16,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:16.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,09750c5c-50c1-483c-8f68-28d1c259cbfe,1829,,"[3.8, 33.2]",3901149,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthieu Dreyer,36553.0,Goalkeeper,87,Troyes,133,"['61c269b0-4c7e-4333-9f7c-56c6f9252bbd', 'd2832f3b-3b83-45f7-8d97-24e5365bab7b']",23,,,,,,,,,,,,,,,,,Troyes,133,00:36:23.671,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7a8e01-fb16-49dd-8f20-54434b74b915,1833,,"[13.1, 71.1]",3901149,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Calvin Anele Ngcongca,401479.0,Right Center Back,87,Troyes,133,"['0ff8294e-696b-4a07-933d-66451ac9451d', '25b5362a-a8cd-43a5-9197-7119591ed935']",29,,,,,,,,,,,,,,,,,Troyes,133,00:36:29.151,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27c27b53-44c9-492f-84bc-c2d53e98b9bb,1841,,"[32.9, 55.1]",3901149,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Nivet,3002.0,Right Defensive Midfield,87,Troyes,133,['1d217086-2929-415a-a65a-c07ce0c9dbbd'],34,,,,,,,,,,,,,,,,,Troyes,133,00:36:34.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d017a3e-42a1-4f97-8724-ba4fe93f95b1,1845,,"[25.5, 22.2]",3901149,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chris Mavinga,18162.0,Left Back,87,Troyes,133,['696f4f01-2aa3-4a8d-9457-4a9d1700303b'],37,,,,,,,,,,,,,,,,,Troyes,133,00:36:37.334,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a9eea138-9871-4ffe-a3db-4168b12ba4dc,1848,,"[53.7, 18.6]",3901149,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Babacar Gueye,15796.0,Center Forward,87,Troyes,133,['d092de6c-b189-4c7b-9b80-f16e24f8b726'],40,,,,,,,,,,,,,,,,,Troyes,133,00:36:40.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f96a5934-827d-4d6f-a611-88085759295d,1850,,"[79.5, 65.4]",3901149,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Thomas Lemar,3245.0,Right Midfield,88,AS Monaco,129,['7b55ffef-c86a-49a9-9306-6eaa5650a183'],40,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:40.748,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,88079707-f7df-4f3a-8a4f-1ff1012550cc,1853,,"[112.3, 41.8]",3901149,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Vágner Silva de Souza,18953.0,Right Center Forward,88,AS Monaco,129,['7bc95369-93ec-4e3e-b15b-a7ed52ca92ae'],47,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:47.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6070bdad-45a1-4918-9230-1fd2e37bd38b,1860,,"[116.0, 40.3]",3901149,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Guido Marcelo Carrillo,3246.0,Left Center Forward,88,AS Monaco,129,['e627bca7-f886-4baf-a4b8-a4c92de9cf95'],54,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:54.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c948d5a-972c-4bdf-b409-70e78c7fa4ca,1864,,"[59.7, 42.9]",3901149,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Chaouki Ben Saada,3161.0,Center Attacking Midfield,89,Troyes,133,['e5c69908-ea0f-433a-a6f2-a994fcf4efe5'],45,,,,,,,,,,,,,,,,,Troyes,133,00:37:45.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4d6de95-4d5a-46b2-8cf6-e49ae6a32b29,1867,,"[56.6, 56.0]",3901149,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Karim Azamoum,2969.0,Right Midfield,89,Troyes,133,['d6dcc52e-efae-4bd7-b590-7f158c31deb2'],48,,,,,,,,,,,,,,,,,Troyes,133,00:37:48.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6e666c1-ed89-4715-b203-050c60b56fe8,1870,,"[56.6, 73.4]",3901149,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lossémy Karaboué,7301.0,Right Back,89,Troyes,133,['573fc605-9f7f-4ff3-803a-dcbf6c90383d'],50,,,,,,,,,,,,,,,,,Troyes,133,00:37:50.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,721878d1-0390-4a28-b0b9-c0a485c268b4,1874,,"[53.9, 62.6]",3901149,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Karim Azamoum,2969.0,Right Midfield,89,Troyes,133,['85edd402-7192-407e-8184-9a1938bb897f'],51,,,,,,,,,,,,,,,,,Troyes,133,00:37:51.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a9cccc5-8477-41df-91be-6e3a74253ef8,1878,,"[40.8, 48.6]",3901149,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Calvin Anele Ngcongca,401479.0,Right Center Back,89,Troyes,133,['787ec9ff-7d07-4c68-9f42-d35fd187c48c'],55,,,,,,,,,,,,,,,,,Troyes,133,00:37:55.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26ab8aac-9aaf-4df9-a0ee-feccac0012da,1881,,"[41.9, 18.3]",3901149,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dušan Veškovac,42422.0,Left Center Back,89,Troyes,133,['7b82c97a-e3b7-476c-a88d-22ac0ea74f3b'],58,,,,,,,,,,,,,,,,,Troyes,133,00:37:58.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe9be914-1ef4-4f80-b783-acb292348a48,1884,,"[51.6, 1.7]",3901149,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Chris Mavinga,18162.0,Left Back,89,Troyes,133,['88dce536-902a-40c6-b1ac-946e4ce8484c'],0,,,,,,,,,,,,,,,,,Troyes,133,00:38:00.755,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,be942aaa-75aa-468c-8d2f-b10da1757831,1887,,"[43.7, 7.5]",3901149,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dušan Veškovac,42422.0,Left Center Back,89,Troyes,133,['345a9a3b-5aaf-4d47-88b2-8d7aa415ab75'],2,,,,,,,,,,,,,,,,,Troyes,133,00:38:02.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a7ba597-377e-4de7-b00e-ea086fabc3f6,1890,,"[42.6, 49.5]",3901149,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Calvin Anele Ngcongca,401479.0,Right Center Back,89,Troyes,133,['89521815-3757-4382-9f8a-bd376a2718be'],5,,,,,,,,,,,,,,,,,Troyes,133,00:38:05.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91c8f46d-dfd8-4fd0-b5ce-38a600b1c0fd,1893,,"[53.7, 36.6]",3901149,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Benjamin Nivet,3002.0,Right Defensive Midfield,89,Troyes,133,['c009fcd3-c275-46d0-978f-139cefb84c1e'],8,,,,,,,,,,,,,,,,,Troyes,133,00:38:08.208,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b018e83-358d-4412-8777-1449d4d32d1c,1896,,"[55.9, 56.5]",3901149,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Calvin Anele Ngcongca,401479.0,Right Center Back,89,Troyes,133,['0bc5f213-ca06-483b-bbb6-226d83a261ee'],14,,,,,,,,,,,,,,,,,Troyes,133,00:38:14.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f7b4adb-ed26-4bbb-8bfa-92665ccd7fc5,1899,,"[51.9, 52.2]",3901149,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Benjamin Nivet,3002.0,Right Defensive Midfield,89,Troyes,133,['b686f1c4-5626-4abc-9e6e-e6ff3a9ea1ca'],18,,,,,,,,,,,,,,,,,Troyes,133,00:38:18.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3366e09-a367-4f4e-ae1f-c5848d216806,1902,,"[51.0, 20.4]",3901149,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dušan Veškovac,42422.0,Left Center Back,89,Troyes,133,['1edfed7a-4597-4030-9468-347b0ed73158'],23,,,,,,,,,,,,,,,,,Troyes,133,00:38:23.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50677931-b6f7-4886-84f1-75770babd0b6,1905,,"[61.6, 3.7]",3901149,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Chris Mavinga,18162.0,Left Back,89,Troyes,133,['4bdd2ab8-dfe9-46a0-9056-0d01db51b0b2'],24,,,,,,,,,,,,,,,,,Troyes,133,00:38:24.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e11e7abf-533f-4670-904b-a5693ce788c0,1909,,"[73.5, 2.6]",3901149,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fabien Camus,401470.0,Left Midfield,89,Troyes,133,['9188721d-1fd1-4638-b095-683dde9b4e8e'],26,,,,,,,,,,,,,,,,,Troyes,133,00:38:26.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a6880f5-eea1-4923-9012-3377b06c70a7,1913,,"[64.3, 9.1]",3901149,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jessy Pi,7415.0,Left Defensive Midfield,89,Troyes,133,['4a43fa6b-9021-47b7-959d-0d5f3bde013a'],29,,,,,,,,,,,,,,,,,Troyes,133,00:38:29.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,22c83013-5848-469f-8b4b-9de3b6a8c1f3,1916,,"[63.4, 25.1]",3901149,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Benjamin Nivet,3002.0,Right Defensive Midfield,89,Troyes,133,['bb0e45cf-66de-41ed-8ed4-c5e622c49a0f'],31,,,,,,,,,,,,,,,,,Troyes,133,00:38:31.954,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c74d70f5-2d9b-41c9-9513-37f070e9b9e1,1919,,"[83.4, 28.0]",3901149,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Babacar Gueye,15796.0,Center Forward,89,Troyes,133,['e1d807ab-cded-4ad9-8c0a-3996d6e85e9e'],34,,,,,,,,,,,,,,,,,Troyes,133,00:38:34.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5444362d-7bdf-472e-a89a-84bd457c17b2,1921,,"[49.5, 60.9]",3901149,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vágner Silva de Souza,18953.0,Right Center Forward,90,AS Monaco,129,['305f1a75-2745-46d0-ad6b-457e8193b771'],35,,,,,,,,,,,,,,,,,AS Monaco,129,00:38:35.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,be2408dd-9b29-4c5c-8064-e66e8245ef74,1924,,"[43.0, 56.6]",3901149,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,90,AS Monaco,129,['61aa8db0-89aa-424b-9b1f-9ce38d2d4d89'],36,,,,,,,,,,,,,,,,,AS Monaco,129,00:38:36.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,46fe40e0-e35f-4f18-a68b-1475736a808f,1938,,"[70.1, 76.6]",3901149,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Thomas Lemar,3245.0,Right Midfield,94,AS Monaco,129,"['14d6febe-0bda-455d-9958-6b85d54bf42b', '3cb54ad1-5c50-43be-8280-b0617b14688c']",59,,,,,,,,,,,,,,,,,AS Monaco,129,00:39:59.841,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,487ec048-d577-450b-be88-2f392703453e,1943,,"[77.3, 76.6]",3901149,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Lemar,3245.0,Right Midfield,95,AS Monaco,129,['f8d34998-d6cf-4a7e-bd72-99e0ed87e1cb'],12,,,,,,,,,,,,,,,,,AS Monaco,129,00:40:12.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fad086ab-c661-484a-800e-d1df6ffecd5e,1946,,"[70.3, 74.6]",3901149,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Toulalan,3406.0,Right Defensive Midfield,95,AS Monaco,129,['84bb9764-6c9a-400c-ba39-004b91f79ab9'],14,,,,,,,,,,,,,,,,,AS Monaco,129,00:40:14.198,Ball Receipt*,
