50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,169da5dc-77c5-44d8-9d80-f56f5e0d80ac,3438,,"[56.2, 18.3]",3901204,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,167,Montpellier,139,['d61ebd31-9148-4efa-b7aa-0e165e4d6b4c'],46,,,,,,,,,,,,,,,,,Montpellier,139,00:29:46.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7971fee7-4faf-4f69-9960-d7ff7f3e171b,3442,,"[84.0, 28.4]",3901204,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Souleymane Camara,3679.0,Center Forward,167,Montpellier,139,"['04881ab8-1c7b-47c1-b362-9db7dba88565', 'b2a8d2b3-e589-4c7b-9acb-9efa29a2ea4b']",49,,,,,,,,,,,,,,,,,Montpellier,139,00:29:49.516,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,9a2fe164-e643-4484-b836-c73fc0b112d1,3445,,"[90.4, 8.5]",3901204,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Wing,167,Montpellier,139,['a072dcc9-50ed-42ed-8099-e2f03eeb5f50'],52,,,,,,,,,,,,,,,,,Montpellier,139,00:29:52.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0f2367e8-0ab7-4cb0-a260-cf0d4316a995,3448,,"[63.9, 70.8]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandre Lacazette,3451.0,Center Forward,168,Lyon,137,['3cf494cb-1a95-454c-ad1a-a05e6555dffe'],11,,,,,,,,,,,,,,,,,Lyon,137,00:30:11.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,caec162c-ed90-4dbc-bce6-da14532061fb,3452,,"[60.6, 64.2]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachid Ghezzal,3372.0,Right Midfield,168,Lyon,137,['c75bec3b-3596-4660-a2dc-3af5673cc0fd'],12,,,,,,,,,,,,,,,,,Lyon,137,00:30:12.413,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,73d23010-c8d5-492b-87b6-58a88bef68d1,3454,,"[69.3, 35.1]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnaly Maxwell Cornet,3162.0,Left Midfield,168,Lyon,137,['ea6ff464-b055-4935-97c7-22ebf0158d81'],14,,,,,,,,,,,,,,,,,Lyon,137,00:30:14.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d27fc869-a0cb-435c-9de1-0257e3274949,3456,,"[17.1, 34.6]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Geoffrey Jourdren,7509.0,Goalkeeper,168,Lyon,137,['7dc2473d-23c7-4ee0-abef-50d53d1b0a79'],16,,,,,,,,,,,,,,,,,Montpellier,139,00:30:16.897,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,30961640-2b43-4dbe-8b4d-45203145def5,3459,,"[87.0, 27.2]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigue Casimir Ninga,3020.0,Left Wing,168,Lyon,137,['c9db4ca0-d1ce-4b45-8b64-1d29a08bc605'],26,,,,,,,,,,,,,,,,,Montpellier,139,00:30:26.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b8bc3e8a-f9c0-4bec-9f05-afb7a3ab7526,3461,,"[40.4, 48.9]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Ferri,3118.0,Right Center Midfield,168,Lyon,137,['179c0d90-80e5-4477-9c73-d46f15d415c4'],27,,,,,,,,,,,,,,,,,Lyon,137,00:30:27.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d5d42141-9806-4227-8a3b-4a7e3eb0c724,3465,,"[37.5, 45.3]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxime Gonalons,6982.0,Center Defensive Midfield,168,Lyon,137,['80bf834a-58dc-4310-8773-6e9aabb1f0e5'],29,,,,,,,,,,,,,,,,,Lyon,137,00:30:29.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,03852bc2-b394-4a76-9e10-784ba50c9851,3467,,"[44.6, 54.2]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachid Ghezzal,3372.0,Right Midfield,168,Lyon,137,['a71679f7-7bac-43ee-a2e6-66634a3e319a'],30,,,,,,,,,,,,,,,,,Lyon,137,00:30:30.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c3521aa8-52b8-4e3a-a1b0-3f9cb37ad2d0,3470,,"[43.8, 49.7]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Ferri,3118.0,Right Center Midfield,168,Lyon,137,['b7f20cdd-ff48-485f-9db3-9ec5bbb7bf34'],30,,,,,,,,,,,,,,,,,Lyon,137,00:30:30.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,74b998a5-d08c-49c3-b744-470679fab284,3474,,"[89.8, 27.6]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandre Lacazette,3451.0,Center Forward,168,Lyon,137,['3090de8a-d073-4cdc-a893-d732e14d0eb3'],34,,,,,,,,,,,,,,,,,Lyon,137,00:30:34.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,74d5b595-fc66-4e62-b1c0-13261a4d434b,3482,,"[17.5, 8.3]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Congré,3011.0,Left Center Back,169,Montpellier,139,['bce5c890-0fa3-41fa-b218-9e95985fec75'],41,,,,,,,,,,,,,,,,,Montpellier,139,00:30:41.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0d465fc9-9714-4e1f-8972-f970c029b023,3485,,"[12.7, 30.0]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,169,Montpellier,139,['6bd98423-3501-4d0c-abec-325c0bda31b1'],44,,,,,,,,,,,,,,,,,Montpellier,139,00:30:44.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,37df3fd8-0926-422c-b451-20a8dd2d6bcd,3489,,"[59.5, 6.9]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Wing,169,Montpellier,139,['54389b0c-44f7-47c0-b3c7-580cfeeb1348'],48,,,,,,,,,,,,,,,,,Montpellier,139,00:30:48.657,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,50b9a178-05ea-421d-9b42-803b5199046a,3492,,"[75.5, 18.9]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Souleymane Camara,3679.0,Center Forward,169,Montpellier,139,['814f19ca-a4ba-4a91-8871-01961c157201'],51,,,,,,,,,,,,,,,,,Montpellier,139,00:30:51.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,eb1e1aff-936b-43bd-aa5a-d1df068d1fb1,3494,,"[12.2, 32.9]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Lopes,2947.0,Goalkeeper,170,Lyon,137,['beaebd18-9070-4c2f-9ab5-82d9f01e3489'],55,,,,,,,,,,,,,,,,,Lyon,137,00:30:55.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ab3f48a9-0ed2-4097-b518-51035a345111,3497,,"[50.4, 74.8]",3901204,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christophe Jallet,4410.0,Right Back,170,Lyon,137,['545950ec-08d4-49a3-89bb-442fb1f314be'],57,,,,,,,,,,,,,,,,,Lyon,137,00:30:57.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1215e97b-ce33-4390-b744-42626fa931ae,3502,,"[53.8, 15.1]",3901204,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Congré,3011.0,Left Center Back,171,Montpellier,139,['ba4180d1-f678-4bc3-92cf-2cf04b14846e'],16,,,,,,,,,,,,,,,,,Montpellier,139,00:31:16.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5c27339f-6ee0-4564-9a67-5859aae262ae,3504,,"[63.9, 20.7]",3901204,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Martin,2950.0,Left Defensive Midfield,171,Montpellier,139,['8649f189-bc6c-4b1d-ac1b-3a8f3ea4b5ec'],18,,,,,,,,,,,,,,,,,Montpellier,139,00:31:18.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,011b6f5d-48a7-43b5-903b-08210ef2b549,3512,,"[86.4, 7.3]",3901204,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryad Boudebouz,6661.0,Center Attacking Midfield,171,Montpellier,139,['90ea359e-250c-4cce-ad42-98e70af3710c'],23,,,,,,,,,,,,,,,,,Montpellier,139,00:31:23.249,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c5cbbd8a-0b8d-4d22-8833-c18988d79116,3520,,"[22.3, 54.8]",3901204,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,172,Lyon,137,['89301e2d-844a-4e1d-9a0b-4474ea0304d0'],29,,,,,,,,,,,,,,,,,Lyon,137,00:31:29.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6053fda3-f8c7-4b33-b37f-d184ee1b713c,3524,,"[29.7, 20.8]",3901204,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,172,Lyon,137,['a7070aa3-e75b-444b-a41e-fe61ce89bcf8'],34,,,,,,,,,,,,,,,,,Lyon,137,00:31:34.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ebef64fb-4df1-450a-bde4-96b372392a06,3527,,"[52.8, 6.1]",3901204,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathieu Valbuena,18868.0,Left Wing,172,Lyon,137,['a13e0c1b-ce16-482f-8637-6ce92f307a99'],38,,,,,,,,,,,,,,,,,Lyon,137,00:31:38.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5120c296-9712-45c8-b9da-3f0f98d453b0,3532,,"[44.6, 4.1]",3901204,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,172,Lyon,137,"['069c3ee4-29ee-4300-9451-d195cce38c11', '5634ea75-cb81-4776-8f3f-21a5b99676f8']",39,,,,,,,,,,,,,,,,,Lyon,137,00:31:39.671,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,6419b1b3-67cc-4a84-8a95-daeb235cd890,3535,,"[55.8, 4.1]",3901204,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathieu Valbuena,18868.0,Left Wing,172,Lyon,137,['ebd44d07-7fa6-416b-8277-230518d882ca'],39,,,,,,,,,,,,,,,,,Lyon,137,00:31:39.981,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e2aac621-32d6-4efa-9e72-df97e9fdbe0d,3540,,"[65.5, 8.2]",3901204,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandre Lacazette,3451.0,Center Forward,173,Lyon,137,['f1cea9ce-9695-463c-be70-00cb4babd75d'],29,,,,,,,,,,,,,,,,,Lyon,137,00:32:29.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0af2d5f8-c33a-41fe-b379-896ae706a2c2,3543,,"[25.9, 5.1]",3901204,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,173,Lyon,137,['90f7ffdb-2948-4888-ae8a-8760397bebd4'],34,,,,,,,,,,,,,,,,,Lyon,137,00:32:34.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f24b3d67-7645-4e8a-8d41-7fc691963d76,3547,,"[7.0, 34.3]",3901204,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Lopes,2947.0,Goalkeeper,173,Lyon,137,['46c7fb45-17df-46cf-a47e-7718818402e5'],37,,,,,,,,,,,,,,,,,Lyon,137,00:32:37.766,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,d3d7ec81-3aa9-483a-a523-f6a38e447d95,3551,,"[53.6, 13.8]",3901204,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandre Lacazette,3451.0,Center Forward,173,Lyon,137,['0c7d725a-acaa-4861-9e43-ce993a2e9256'],42,,,,,,,,,,,,,,,,,Lyon,137,00:32:42.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1247379e-110c-4ef5-b521-fc935545f9aa,3554,,"[69.9, 65.9]",3901204,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Morgan Sanson,3546.0,Right Wing,173,Lyon,137,['5302f02b-b1f3-4866-8a14-75d32eeac17c'],43,,,,,,,,,,,,,,,,,Montpellier,139,00:32:43.515,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,62e0be13-07be-4b03-bf4d-e80ab28ad8e2,3556,,"[80.5, 61.7]",3901204,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryad Boudebouz,6661.0,Center Attacking Midfield,173,Lyon,137,['2c023e6f-de02-4702-a02c-eb75e2ac3884'],44,,,,,,,,,,,,,,,,,Montpellier,139,00:32:44.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d1c98a64-c22f-4daa-9c26-0218d8c1650e,3559,,"[76.5, 45.3]",3901204,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnaly Maxwell Cornet,3162.0,Right Wing,173,Lyon,137,"['08793e4e-6e48-4477-958b-5db9d2e16138', '0e7c1dc1-2ab6-4bcc-87d8-86c0ce001f31']",47,,,,,,,,,,,,,,,,,Lyon,137,00:32:47.618,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,4183a11c-e5f3-4b15-b0fe-5f640cd5ef80,3564,,"[33.7, 22.3]",3901204,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,174,Montpellier,139,['36350d7c-8de8-4fa8-872f-3fb9f1d3720b'],52,,,,,,,,,,,,,,,,,Montpellier,139,00:32:52.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b5aa4508-66bd-4cdf-87df-6b22e3fbf3f3,3568,,"[65.1, 7.3]",3901204,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Wing,174,Montpellier,139,"['2fc758a6-0852-4658-8a88-6866bcf488ac', '9a7ed176-bb69-49c8-bd44-7d18d020cc19']",56,,,,,,,,,,,,,,,,,Montpellier,139,00:32:56.260,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,38a5c5e1-3a1d-43d1-a63d-25549f2ae2d2,3575,,"[96.0, 34.6]",3901204,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,174,Montpellier,139,"['04cc20f9-3e40-4d22-a71c-f2c0aabbeecb', 'ed7d5de8-5f09-4914-97b4-b8273d14cfc1']",3,,,,,,,,,,,,,,,,,Montpellier,139,00:33:03.318,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,52182a3c-5195-49b9-944e-081d0b17bb7a,3578,,"[114.5, 56.9]",3901204,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Sanson,3546.0,Right Wing,174,Montpellier,139,['a2bd3861-3e9f-4ffd-858a-bf00085aff62'],6,,,,,,,,,,,,,,,,,Montpellier,139,00:33:06.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,09d3ccb7-d4c2-473b-9ba0-b82372b9f85f,3585,,"[30.5, 29.6]",3901204,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,175,Lyon,137,['ecbc7be4-fd31-41ee-b43c-e0950dd8014d'],10,,,,,,,,,,,,,,,,,Lyon,137,00:33:10.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3cf933d7-0102-4631-ad71-1ef7dd60ac33,3590,,"[45.4, 40.7]",3901204,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Lacazette,3451.0,Center Forward,175,Lyon,137,['0b28afdd-ea63-4f12-8c3e-41630ff01920'],14,,,,,,,,,,,,,,,,,Lyon,137,00:33:14.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cfc6d059-2d8e-4864-9b50-007a49f10f9f,3593,,"[31.3, 56.2]",3901204,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,175,Lyon,137,['9b9c922a-44af-4172-853d-7b946304a38b'],17,,,,,,,,,,,,,,,,,Lyon,137,00:33:17.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a11504f-e45e-41fe-ae0f-8c30e2bdabaa,3596,,"[36.7, 62.8]",3901204,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christophe Jallet,4410.0,Right Back,175,Lyon,137,['4abe0663-6b66-426c-b47c-ee40b96b8820'],20,,,,,,,,,,,,,,,,,Lyon,137,00:33:20.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f1fdde84-b743-42e5-9562-3556317c0364,3599,,"[51.0, 56.6]",3901204,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathieu Valbuena,18868.0,Left Wing,175,Lyon,137,['4dd2a530-e07a-468a-b6f6-0124cab8232f'],21,,,,,,,,,,,,,,,,,Lyon,137,00:33:21.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7a35e08c-801f-489d-a6bf-7dee733e7b39,3604,,"[62.7, 59.0]",3901204,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,175,Lyon,137,"['508f96dd-88ed-4fd8-bdf9-a123aae86e86', 'a0af923e-9639-4f92-82ec-3e57835a7d83']",23,,,,,,,,,,,,,,,,,Lyon,137,00:33:23.259,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,62d61095-efa3-45af-9c44-f491b24be88b,3609,,"[90.0, 76.2]",3901204,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christophe Jallet,4410.0,Right Back,176,Lyon,137,['03d59cfc-0e64-464f-bbe0-67df53d9dd9f'],53,,,,,,,,,,,,,,,,,Lyon,137,00:33:53.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a6805a04-a0d7-4a2e-b94b-550c31750f10,3612,,"[68.1, 71.4]",3901204,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,176,Lyon,137,['e0be492b-b9a7-475a-ba02-d445d6760665'],56,,,,,,,,,,,,,,,,,Lyon,137,00:33:56.436,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,5d74d10b-2fc3-49b9-bbf0-1808c745f0f2,3614,,"[92.2, 52.1]",3901204,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexandre Lacazette,3451.0,Center Forward,176,Lyon,137,['b8f52b75-0b51-43bd-84a7-c6c4b38c02e2'],57,,,,,,,,,,,,,,,,,Lyon,137,00:33:57.411,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,02774ac8-0788-4adb-acc2-e3b3ca66d1bc,3616,,"[53.2, 38.6]",3901204,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bryan Dabo,3421.0,Right Defensive Midfield,176,Lyon,137,['46d16ba8-2bd2-45b0-b93e-bdd0f4eadcde'],58,,,,,,,,,,,,,,,,,Montpellier,139,00:33:58.984,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,e87283f4-1825-4edd-862b-c2f3353247fe,3618,,"[69.1, 37.9]",3901204,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Corentin Tolisso,5480.0,Left Center Midfield,176,Lyon,137,['ed1e9f29-bc29-42c3-89b1-fd4ab0ae8f46'],0,,,,,,,,,,,,,,,,,Lyon,137,00:34:00.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5190f252-17aa-423c-9cea-475033cf4cda,3624,,"[88.4, 34.4]",3901204,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Souleymane Camara,3679.0,Center Forward,177,Montpellier,139,['07c8ed06-206b-4fc3-a116-1499139b83ca'],4,,,,,,,,,,,,,,,,,Montpellier,139,00:34:04.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5773a7bb-65e2-4122-aaa5-0da291eecf15,3628,,"[112.9, 25.1]",3901204,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Wing,177,Montpellier,139,"['6317801a-a6bd-4360-950f-eca7e4bb3cd3', '9e01b917-0134-4065-8e91-de66fb64e968']",8,,,,,,,,,,,,,,,,,Montpellier,139,00:34:08.181,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,bfcb49d7-862b-4606-98f1-c95bddddb0fc,3631,,"[113.1, 61.5]",3901204,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Sanson,3546.0,Right Wing,177,Montpellier,139,['8b0a2e8e-081a-4ee4-a743-07912a8113de'],11,,,,,,,,,,,,,,,,,Montpellier,139,00:34:11.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fe8ad625-122c-474a-946c-85bb0c7a117a,3634,,"[96.4, 61.5]",3901204,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,177,Montpellier,139,['0418b885-e3e8-4f82-ba77-972a201e91d0'],16,,,,,,,,,,,,,,,,,Montpellier,139,00:34:16.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7c99afea-c162-4f1e-88d8-d05b3b6b5bf7,3643,,"[42.2, 43.3]",3901204,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,178,Lyon,137,['16551427-9bc2-40e6-b8ec-a7730318829f'],22,,,,,,,,,,,,,,,,,Lyon,137,00:34:22.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ae5308e2-a917-48db-8582-8fafb79f6e05,3645,,"[70.9, 2.3]",3901204,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,178,Lyon,137,['8bfe9b3d-cf50-4d9b-9565-59448bf16662'],26,,,,,,,,,,,,,,,,,Lyon,137,00:34:26.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0731af27-7b6e-4bdb-957a-6a628f04b5ee,3648,,"[110.9, 19.6]",3901204,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Lacazette,3451.0,Center Forward,178,Lyon,137,['6cb8e3ab-b928-44c5-8471-93ec247d322e'],32,,,,,,,,,,,,,,,,,Lyon,137,00:34:32.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7c8c2cde-f183-40f3-8f0c-fe60478806e4,3651,,"[109.9, 54.0]",3901204,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathieu Valbuena,18868.0,Left Wing,178,Lyon,137,['acf1a7fc-3450-4373-8b4c-6c06c1b8a523'],35,,,,,,,,,,,,,,,,,Lyon,137,00:34:35.170,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,fdd2a14b-59b9-480c-acb7-eb45e83a010d,3656,,"[63.3, 21.7]",3901204,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rodrigue Casimir Ninga,3020.0,Left Wing,179,Montpellier,139,['e427d3b0-aa08-4f28-9b17-839cf8919b04'],9,,,,,,,,,,,,,,,,,Montpellier,139,00:35:09.864,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,f85bc9b4-a35d-4b2c-9247-3dfd6723ab38,3667,,"[49.8, 10.9]",3901204,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jérôme Roussillon,3676.0,Left Back,179,Montpellier,139,['6e2d9b74-8f47-4c49-b0be-e66e8706ff8c'],15,,,,,,,,,,,,,,,,,Montpellier,139,00:35:15.453,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,c2af00ed-8895-493d-814f-5eb3027eb726,3670,,"[52.8, 5.5]",3901204,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigue Casimir Ninga,3020.0,Left Wing,180,Montpellier,139,['f04510aa-ae61-43c0-8187-c6ba285bfe45'],28,,,,,,,,,,,,,,,,,Montpellier,139,00:35:28.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0867de6e-e7b2-4b94-8eaa-7b10c1671980,3674,,"[75.7, 76.4]",3901204,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnaly Maxwell Cornet,3162.0,Right Wing,181,Lyon,137,['077a441d-aec8-45f2-8002-c7cc43fc5734'],29,,,,,,,,,,,,,,,,,Lyon,137,00:35:29.754,Ball Receipt*,
