50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.346138,,,,,,,,,,,,,fc7d2e74-9a38-454f-8e97-8c2f9d575990,47,,"[54.2, 74.1]",3900543,0,,,,,0.39479113,,Right Foot,,,"[57.8, 75.6]",Low Pass,,3.9,,Incomplete,,Corentin Jean,3010.0,,,,,,,1,From Throw In,Benjamin Nivet,3002.0,Right Center Midfield,4,Troyes,133,"['009b94d0-3421-4c94-869d-6ac01c712892', '8cba2f0d-d243-46fb-8da6-a7e5b910a434', 'cb561899-5e4a-4d1e-9ee2-edf2ad3e8406']",34,,,,,,,,,,,,,,,,Troyes,133,00:00:34.425,Pass,True
,,,,,,,,,,,,,,,,,,0.530695,,,,,,,,,,,,,b05e40ef-afa4-4ddb-9af6-4385af662dc1,53,,"[67.9, 3.4]",3900543,0,,,,,0.4636476,,Right Foot,,,"[79.9, 9.4]",Ground Pass,,13.416408,,,,"David N""Gog",401453.0,,,,,,,1,Regular Play,Nicolas de Roussel de Préville,4383.0,Left Wing,5,Stade de Reims,156,['2305ac86-950c-442d-a777-45f7c2c0d11f'],37,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:37.195,Pass,
,,,,,,,,,,,,,,,,,,0.66447,,,,,,,,,,,,,30178ba0-0f9f-4364-9ffa-fa8fa18febaa,55,,"[79.9, 9.4]",3900543,0,,,,,-3.024484,,Right Foot,,,"[73.1, 8.6]",Ground Pass,,6.846897,,,,Prince Oniangué,4545.0,,,,,,,1,Regular Play,"David N""Gog",401453.0,Center Forward,5,Stade de Reims,156,['6e2ba5d8-0e1f-49aa-8dff-2c0706f3839b'],37,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:37.726,Pass,
,,,,,,,,,,,,,,,,,,3.657283,,,,,,,,,,,,,257ede9c-f343-4ea1-acac-0c46979cd117,58,,"[72.5, 8.3]",3900543,0,,,,,0.026060449,,Left Foot,,,"[114.7, 9.4]",Ground Pass,,42.214333,,,,Nicolas de Roussel de Préville,4383.0,,,,,,,1,Regular Play,Prince Oniangué,4545.0,Right Defensive Midfield,5,Stade de Reims,156,"['7d96e87c-7554-4146-910c-2467e637023c', 'd59e1175-2cb9-461f-8eeb-ad3a0fcc2a28']",38,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:38.390,Pass,True
,,,,,,,,,,,,,,,,,,3.119806,,,,,,,,,,,,,800a467f-cf0d-42a9-b5cf-bf302ccd7c7f,62,,"[7.0, 44.1]",3900543,1,,,,,0.43691224,,Left Foot,,,"[64.6, 71.0]",High Pass,,63.57177,,,,Corentin Jean,3010.0,,,,,,Goal Kick,1,From Goal Kick,Paul Bernardoni,7193.0,Goalkeeper,6,Troyes,133,['3b8a3352-a943-4aa1-a24f-3b01ea254d24'],3,,,,,,,,,,,,,,,,Troyes,133,00:01:03.711,Pass,
,,,,,,,,,,,,,,,,,,1.054049,,,,,,,,,,,,,6bd65a9e-1614-4028-92be-3778db1c1311,64,,"[64.6, 71.0]",3900543,1,,,,,-0.93296623,,Right Foot,,,"[70.9, 62.5]",Low Pass,,10.58017,,Incomplete,,Brayan Andrés Perea Vargas,29133.0,,,,,,,1,From Goal Kick,Corentin Jean,3010.0,Right Midfield,6,Troyes,133,"['6d28a4e4-427f-4d82-944d-01bfdc8da553', 'ae74d61e-662b-46d9-9265-fbeb8bf70866']",6,,,,,,,,,,,,,,,,Troyes,133,00:01:06.830,Pass,
,,,,,,,,,,,,,,,,,,0.738686,,,,,,,,,,,,,3c3b1efb-c936-43dd-9c0d-d1864229ef26,69,,"[50.3, 16.2]",3900543,1,,,,,-0.8567056,,Right Foot,,,"[58.1, 7.2]",Ground Pass,,11.90966,,,,Antoine Devaux,7815.0,,,,,,,1,Regular Play,Jaba Kankava,46801.0,Left Defensive Midfield,7,Stade de Reims,156,"['05ec49e6-8271-47ee-b2f8-490239dfdd16', '984a04a9-fb51-4292-903f-1c64806f1c12']",8,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:08.759,Pass,True
,,,,,,,,,,,,,,,,,,1.441137,,,,,,,,,,,,,613b6d68-077e-49f3-8e3b-c11fcd7250f7,71,,"[58.1, 7.2]",3900543,1,,,,,1.654711,,Right Foot,,,"[57.2, 17.9]",Ground Pass,,10.737783,,,,Jaba Kankava,46801.0,,,,,,,1,Regular Play,Antoine Devaux,7815.0,Center Attacking Midfield,7,Stade de Reims,156,['3ff2ca38-7884-49a5-a8d3-963211c46ea1'],9,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:09.497,Pass,
,,,,,,,,,,,,,,,,,,0.920851,,,,,,,,,,,,,e4c50dbd-90ea-416b-89ec-d0113cc14950,79,,"[62.4, 55.8]",3900543,1,,,,,-0.06340695,,Right Foot,,,"[68.7, 55.4]",Ground Pass,,6.3126855,,,,Brayan Andrés Perea Vargas,29133.0,,,,,,,1,Regular Play,Thiago Xavier Rodrigues Corrêa,7283.0,Center Defensive Midfield,8,Troyes,133,['62dc0786-c238-456d-b425-3ffc76e73bdf'],12,,,,,,,,,,,,,,,,Troyes,133,00:01:12.349,Pass,
,,,,,,,,,,,,,,,,,,0.692157,,,,,,,,,,,,,94e5f194-f028-4921-bffd-35d36e53f657,81,,"[68.7, 55.4]",3900543,1,,,,,1.9540805,,Right Foot,,,"[66.2, 61.6]",Ground Pass,,6.685058,,,,Benjamin Nivet,3002.0,,,,,,,1,Regular Play,Brayan Andrés Perea Vargas,29133.0,Center Forward,8,Troyes,133,['3531fb36-4e5d-4c78-99ff-a3154ecd535a'],13,,,,,,,,,,,,,,,,Troyes,133,00:01:13.270,Pass,
,,,,,,,,,,,,,,,,,,1.353138,,,,,,,,,,,,,3e29b713-3af3-4499-b51f-1d02dad6e699,85,,"[64.6, 63.6]",3900543,1,,,,,0.85636884,,Right Foot,,,"[74.4, 74.9]",Ground Pass,,14.957606,,,,Corentin Jean,3010.0,,,,,,,1,Regular Play,Benjamin Nivet,3002.0,Right Center Midfield,8,Troyes,133,"['0c5dde5d-0ad2-42f3-adfc-e711f7e14a99', 'c8354817-3e3e-4fe7-ad06-937e25847d14']",14,,,,,,,,,,,,,,,,Troyes,133,00:01:14.762,Pass,True
,,,,,,,,,,,,,,,,,,0.797568,,,,,,,,,,,,,5039e594-c271-49c4-b064-96ca81a18f0e,89,,"[74.7, 74.5]",3900543,1,,,,,-1.2860659,,Left Foot,,,"[78.3, 62.2]",High Pass,,12.816006,,Incomplete,,Brayan Andrés Perea Vargas,29133.0,,,,,,,1,Regular Play,Corentin Jean,3010.0,Right Midfield,8,Troyes,133,"['42a84672-0fa6-49a4-9d67-a28822d073d1', 'f8aa7e71-17ac-42e6-879c-99c344b516ae', 'ffd14c8d-7e0f-4948-ae1b-5b0a036ac3a9']",16,,,,,,,,,,,,,,,,Troyes,133,00:01:16.159,Pass,True
,,,,,,,,,,,,,,,,,,3.856667,,,,,,,,,,,,,6d90e688-9cc2-4fa3-ac4d-68fb71367fc0,92,,"[71.1, 62.4]",3900543,1,,,,,0.36743972,,Left Foot,,,"[96.3, 72.1]",High Pass,,27.002407,,Incomplete,,Corentin Jean,3010.0,,,,,,Recovery,1,Regular Play,Thiago Xavier Rodrigues Corrêa,7283.0,Center Defensive Midfield,8,Troyes,133,"['4649ec08-96a6-4bc5-94ea-60db7bc09bcf', '728ce2bc-b323-4ca3-82d1-e063da33ee02']",19,,,,,,,,,,,,,,,,Troyes,133,00:01:19.058,Pass,
,,,,,,,,,,,,,,,,,,1.329191,,,,,,,,,,,,,20bd62c4-501b-42eb-a5bc-5029ef38b642,95,,"[66.7, 23.3]",3900543,1,,,,,2.616797,,Head,,,"[59.1, 27.7]",Low Pass,,8.781799,,Incomplete,,Nicolas de Roussel de Préville,4383.0,,,,,,Recovery,1,Regular Play,"David N""Gog",401453.0,Center Forward,8,Troyes,133,"['65a9a7a5-3f2c-4974-bd71-7387840bad14', '7cf4cd93-6002-49db-98c0-0549ce5b0f5f']",27,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:27.442,Pass,
,,,,,,,,,,,,,,,,,,1.639037,,,,,,,,,,,,,e2ea453f-c28d-4a80-ad80-c4ca53ffcf50,110,,"[89.1, 38.9]",3900543,1,,,,,-1.3129318,2e4cdad5-d24d-43be-bf5e-4fc9224de1fe,Right Foot,,,"[93.9, 20.7]",Ground Pass,,18.822327,,,,Jimmy Cabot,7336.0,True,,,,,,1,Regular Play,Benjamin Nivet,3002.0,Right Center Midfield,8,Troyes,133,"['03f7c548-5112-4d22-bb60-a17847e96148', 'f39a628c-0cb5-4530-b350-61afb9733f60']",35,,,,,,,,,,,,,,,,Troyes,133,00:01:35.743,Pass,True
,,,,,,,,,,,,,,,,,,1.442003,,,,,,,,,,,,,c6e03213-17dd-4a6f-8fa1-8678f8cd097a,118,,"[6.0, 44.0]",3900543,2,,True,,,-1.040781,,Right Foot,,,"[21.0, 18.4]",Ground Pass,,29.67086,,,,Mohamed Fofana,401455.0,,,,,,Goal Kick,1,From Goal Kick,Kossi Agassa,401454.0,Goalkeeper,9,Stade de Reims,156,['790dceba-6743-489e-92ba-8b199ac625c7'],3,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:03.986,Pass,
,,,,,,,,,,,,,,,,,,1.730886,,,,,,,,,,,,,c8880986-58be-4ed1-a04b-652c6ed7fe68,120,,"[22.2, 18.5]",3900543,2,,,,,1.4429828,,Right Foot,,,"[25.4, 43.4]",Ground Pass,,25.10478,,,,Aïssa Mandi,6648.0,,,,,,,1,From Goal Kick,Mohamed Fofana,401455.0,Left Center Back,9,Stade de Reims,156,['e8def572-d6fb-4285-856b-32bc5fd89611'],6,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:06.973,Pass,
,,,,,,,,,,,,,,,,,,0.969851,,,,,,,,,,,,,395c6bd1-4e48-4e9d-81d1-1a8de76ce3cd,123,,"[26.8, 44.7]",3900543,2,,,,,0.8868451,,Right Foot,,,"[41.8, 63.1]",Ground Pass,,23.739418,,,,Prince Oniangué,4545.0,,,,,,,1,From Goal Kick,Aïssa Mandi,6648.0,Right Center Back,9,Stade de Reims,156,['bbfc84a9-f8ab-4a70-9bcb-41fca064d1af'],9,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:09.802,Pass,
,,,,,,,,,,,,,,,,,,1.507735,,,,,,,,,,,,,ad0ae508-72de-4852-a0e0-0a7538b26bc9,126,,"[48.4, 59.6]",3900543,2,,,,,-2.1617706,,Right Foot,,,"[38.0, 44.1]",Ground Pass,,18.665745,,,,Aïssa Mandi,6648.0,,,,,,,1,From Goal Kick,Prince Oniangué,4545.0,Right Defensive Midfield,9,Stade de Reims,156,['fe921675-91b8-4368-bf7b-43fa4f96ef49'],13,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:13.947,Pass,
,,,,,,,,,,,,,,,,,,1.565061,,,,,,,,,,,,,bc1e7db0-2787-40e1-b2fb-3a001479f47b,129,,"[38.1, 42.8]",3900543,2,,,,,-1.503043,,Right Foot,,,"[40.0, 14.8]",Ground Pass,,28.06439,,,,Mohamed Fofana,401455.0,,,,,,,1,From Goal Kick,Aïssa Mandi,6648.0,Right Center Back,9,Stade de Reims,156,['04b36e55-0edc-44d4-aca0-2cbcdc6f90c1'],16,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:16.192,Pass,
,,,,,,,,,,,,,,,,,,1.8465,,,,,,,,,,,,,6bb8c5ac-92cb-407a-b92d-824150d148ba,132,,"[52.8, 20.1]",3900543,2,,,,,1.9053667,,Right Foot,,,"[44.7, 43.4]",Ground Pass,,24.667793,,,,Aïssa Mandi,6648.0,,,,,,,1,From Goal Kick,Mohamed Fofana,401455.0,Left Center Back,9,Stade de Reims,156,['69de0b1d-e8c2-4fb7-8b07-391f84b11453'],22,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:22.775,Pass,
,,,,,,,,,,,,,,,,,,1.721032,,,,,,,,,,,,,8d2bad83-a5cb-41ef-9120-3759a4db2d4c,135,,"[48.2, 45.8]",3900543,2,,,,,-0.8728935,,Right Foot,,,"[79.4, 8.6]",High Pass,,48.551826,,Incomplete,,Franck Signorino,40521.0,,,,,,,1,From Goal Kick,Aïssa Mandi,6648.0,Right Center Back,9,Stade de Reims,156,"['0bb1c8a5-c71f-4c2a-9c9b-2287707d1c4b', 'f41eb56b-585b-4ce9-a952-ef30d9a72fc1']",26,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:26.933,Pass,
