bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.525169,,,,,,,,,,,,,,0ee9f3ef-7167-49b2-bb12-3ffdaf0461d9,18,,"[76.0, 20.8]",3900497,0,,True,,,-1.1124257,,Right Foot,,,"[83.5, 5.6]",Ground Pass,,16.94963,,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Mounir Obbadi,40697.0,Left Center Midfield,4,Lille,143,['4ca6a170-f01a-4423-a685-e6075ce0e3a1'],38,,,,,,,,,,,,,,,,Lille,143,00:00:38.778,Pass,
,,,,,,,,,,,,,,,,,,,,1.223655,,,,,,,,,,,,,,9b64771f-63a8-453e-adb9-76ad5f0e599d,20,,"[81.1, 0.1]",3900497,0,,,,,0.65204793,,,,,"[90.4, 7.2]",Low Pass,,11.700427,,,,,Baptiste Guillaume,3357.0,,,,Throw-in,1,From Throw In,Éric Bauthéac,40486.0,Left Wing Back,5,Lille,143,['8bc17538-4ce2-4259-a9cf-ae7688b1ded0'],53,,,,,,,,,,,,,,,,Lille,143,00:00:53.419,Pass,
,,,,,,,,,,,,,,,,,,,,0.611917,,,,,,,,,,,,,,fca1f94a-4af9-4b8d-afa2-b9ebb5dcea5f,24,,"[89.5, 14.4]",3900497,0,,,,,0.3378782,,Right Foot,,,"[93.2, 15.7]",Ground Pass,,3.9217343,,,,,Mounir Obbadi,40697.0,,,,,1,From Throw In,Baptiste Guillaume,3357.0,Right Center Forward,5,Lille,143,"['41e63c9c-600f-4283-aa92-3b2b2b72114d', 'fba7844c-2941-4fd6-863f-0ab765039124']",55,,,,,,,,,,,,,,,,Lille,143,00:00:55.519,Pass,True
,,,,,,,,,,,,,,,,,,,,0.128599,,,,,,,,,,,,,,7e713051-1812-4031-ab3f-7edcd36dec30,35,,"[96.7, 6.0]",3900497,0,,,,,1.9832067,,Left Foot,,,"[96.0, 7.6]",Low Pass,,1.7464249,,,Incomplete,,Mounir Obbadi,40697.0,,,,,1,From Throw In,Éric Bauthéac,40486.0,Left Wing Back,5,Lille,143,"['54ec467e-87f8-4feb-ac0c-f9bf971cac74', 'dea57b59-1b9c-489a-9109-b9c09e24822b']",59,,,,,,,,,,,,,,,,Lille,143,00:00:59.297,Pass,
,,,,,,,,,,,,,,,,,,,,0.692705,,,,,,,,,,,,,,c717da95-f598-4b85-ac8f-f2036cf7d4f7,42,,"[85.7, 9.7]",3900497,1,,,,,0.69094324,,Right Foot,,,"[90.9, 14.0]",Ground Pass,,6.747592,,,,,Mounir Obbadi,40697.0,,,,,1,From Throw In,Éric Bauthéac,40486.0,Left Wing Back,5,Lille,143,"['b86f0ac8-ce28-4cce-bc79-6486d3b58152', 'eee95f87-f8ed-4adc-ad0c-63d019b8904b']",2,,,,,,,,,,,,,,,,Lille,143,00:01:02.243,Pass,True
,,,,,,,,,,,,,,,,,,,,1.331744,,,,,,,,,,,,,,d3176dd9-44f4-4729-b320-71864d9a1652,46,,"[90.4, 14.9]",3900497,1,,,,,-1.709436,,Right Foot,,,"[89.8, 10.6]",Ground Pass,,4.3416586,,,Incomplete,,Sofiane Boufal,3625.0,,,,,1,From Throw In,Mounir Obbadi,40697.0,Left Center Midfield,5,Lille,143,"['bbc4e05b-84eb-4282-8241-abbccb9899f3', 'cd0db62f-8622-4e0b-a399-698e7830e12f', 'e445c301-6c89-4269-ab3f-57f686845468']",3,,,,,,,,,,,,,,,,Lille,143,00:01:03.247,Pass,True
,,,,,,,,,,,,,,,,,,,,0.034885,,,,,,,,,,,,,,0bf3fb0f-0412-4933-a680-e87cee2b5c7f,51,,"[34.1, 71.7]",3900497,1,,,,,0.6578886,,Right Foot,,,"[36.3, 73.4]",Ground Pass,,2.7802877,,,Unknown,,,,,,,,1,Regular Play,Jérémy Pied,4270.0,Right Back,6,OGC Nice,136,['3c2ebf19-8ecb-43bf-95ab-9c57c25e82ab'],5,,,,,,,,,,,,,,,,OGC Nice,136,00:01:05.721,Pass,True
,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,181901dc-22d8-4fbc-8259-b75935917f0e,54,,"[36.3, 70.3]",3900497,1,,,,,-2.2513175,,Right Foot,,,"[29.5, 61.9]",Ground Pass,,10.8074045,,,,,Paul Baysse,4443.0,,,,Free Kick,1,From Free Kick,Jérémy Pied,4270.0,Right Back,7,OGC Nice,136,['15cdbfba-c815-4087-924b-9ce94516d646'],13,,,,,,,,,,,,,,,,OGC Nice,136,00:01:13.843,Pass,
,,,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,babe43af-307d-40ba-b9b2-cb1ab7d6b5c5,57,,"[30.9, 51.8]",3900497,1,,,,,-1.7668276,,Right Foot,,,"[28.1, 37.7]",Ground Pass,,14.375326,,,,,Maxime Le Marchand,3229.0,,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,7,OGC Nice,136,['4fc1a1b2-d650-4529-b87e-dac49ada5958'],16,,,,,,,,,,,,,,,,OGC Nice,136,00:01:16.549,Pass,
,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,a9b08451-3f45-4302-a261-0d92b6a4c465,60,,"[28.3, 25.4]",3900497,1,,,,,-1.1172494,,Left Foot,,,"[38.0, 5.5]",Ground Pass,,22.138203,,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,7,OGC Nice,136,['b1627d14-6cbe-416f-b2a7-55139b12ae3c'],19,,,,,,,,,,,,,,,,OGC Nice,136,00:01:19.746,Pass,
,,,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,5c4d9f12-9638-4c66-9177-9762e644c052,64,,"[35.9, 6.7]",3900497,1,,,,,2.1875072,,Right Foot,,,"[26.4, 20.1]",Ground Pass,,16.425894,,,,,Maxime Le Marchand,3229.0,,,,,1,From Free Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,7,OGC Nice,136,['9ad852c5-6ca6-48f6-af60-6e27d00e8487'],21,,,,,,,,,,,,,,,,OGC Nice,136,00:01:21.982,Pass,
,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,c3b6afd3-f43a-479f-b581-2b8e1ee422ea,67,,"[26.4, 20.1]",3900497,1,,,,,0.0,,Left Foot,,,"[45.2, 20.1]",Ground Pass,,18.8,,,,,Jean Michaël Seri,3359.0,,,,,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,7,OGC Nice,136,['2a9a1ee3-7c7b-4657-89f5-6b607d50adf5'],23,,,,,,,,,,,,,,,,OGC Nice,136,00:01:23.960,Pass,
,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,97891439-9c27-4827-bd5a-4d6aa520a00d,70,,"[45.2, 19.8]",3900497,1,,,,,2.0126557,,Right Foot,,,"[37.3, 36.5]",Ground Pass,,18.474306,,,,,Nampalys Mendy,4506.0,,,,,1,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,7,OGC Nice,136,['67d3891f-a69b-4bd0-86ec-2792594e974b'],26,,,,,,,,,,,,,,,,OGC Nice,136,00:01:26.058,Pass,
,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,176f46b6-eb7d-4285-aa6e-87e1e67720c3,74,,"[38.3, 33.3]",3900497,1,,,,,-2.2323678,,Right Foot,,,"[28.1, 20.2]",Ground Pass,,16.60271,,,,,Maxime Le Marchand,3229.0,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,7,OGC Nice,136,"['0a858395-46eb-4204-81c2-56a5389d18c2', '4a150d3e-d88d-445d-8fdb-4ecef643b2a0']",27,,,,,,,,,,,,,,,,OGC Nice,136,00:01:27.640,Pass,True
,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,3eeac4cb-8130-454c-84c2-bc2d2fbee70f,77,,"[28.1, 20.2]",3900497,1,,,,,-1.0250046,,Left Foot,,,"[39.7, 1.1]",Ground Pass,,22.346588,,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,7,OGC Nice,136,['d6f32769-60a9-4a10-b23e-77462f3a0ef1'],30,,,,,,,,,,,,,,,,OGC Nice,136,00:01:30.097,Pass,
,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,923a076c-b6ff-46ac-8c3a-094563d25198,80,,"[39.7, 2.0]",3900497,1,,,,,2.3822756,,Right Foot,,,"[27.9, 13.2]",Ground Pass,,16.26899,,,,,Maxime Le Marchand,3229.0,,,,,1,From Free Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,7,OGC Nice,136,['7a7964ac-1cce-44b1-958d-fea6d832a1e3'],32,,,,,,,,,,,,,,,,OGC Nice,136,00:01:32.151,Pass,
,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,abafdd44-9f08-435d-a1d4-77657f1a4549,83,,"[27.9, 13.2]",3900497,1,,,,,1.1218897,,Left Foot,,,"[35.8, 29.6]",Ground Pass,,18.203571,,,,,Nampalys Mendy,4506.0,,,,,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,7,OGC Nice,136,['81e10ae9-9b01-406f-a3fc-d81a59e87938'],34,,,,,,,,,,,,,,,,OGC Nice,136,00:01:34.490,Pass,
,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,655edabb-2b76-4ba9-997e-e7146caeb214,87,,"[26.1, 25.0]",3900497,1,,,,,-1.2658039,,Left Foot,,,"[29.5, 14.2]",Ground Pass,,11.322544,,,,,Maxime Le Marchand,3229.0,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,7,OGC Nice,136,"['1c7f1887-d91d-4da7-9835-5e471adf7e1d', '6b4408d1-780d-41b2-b118-2387a352bbf2']",38,,,,,,,,,,,,,,,,OGC Nice,136,00:01:38.210,Pass,True
,,,,,,,,,,,,,,,,,,,,0.691523,,,,,,,,,,,,,,242d78b3-37a8-4c6b-a0a4-8c0e66295fe8,90,,"[29.5, 14.2]",3900497,1,,,,,1.0917653,,Left Foot,,,"[36.2, 27.1]",Ground Pass,,14.536161,,,,,Jean Michaël Seri,3359.0,,,,,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,7,OGC Nice,136,['a82bf9cc-d013-45e0-b9f1-f139825382f0'],39,,,,,,,,,,,,,,,,OGC Nice,136,00:01:39.671,Pass,
,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,ed40a2e7-877e-44cb-8439-e5ab1438a257,94,,"[36.2, 27.1]",3900497,1,,,,,-1.9376174,,Right Foot,,,"[28.9, 8.1]",Ground Pass,,20.354115,,,,,Maxime Le Marchand,3229.0,,,,,1,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,7,OGC Nice,136,"['270094db-80d7-47a6-a765-f10053e2fe1a', 'd320e812-1612-4a1a-9f8c-48133f934593']",40,,,,,,,,,,,,,,,,OGC Nice,136,00:01:40.915,Pass,True
,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,75029541-ffcb-498a-8f30-9dd67978747c,97,,"[28.9, 8.1]",3900497,1,,,,,1.9870657,,Left Foot,,,"[20.5, 27.1]",Ground Pass,,20.774023,,,,,Nampalys Mendy,4506.0,,,,,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,7,OGC Nice,136,['3680d21a-3135-4f4f-8677-3372c7d98953'],42,,,,,,,,,,,,,,,,OGC Nice,136,00:01:42.288,Pass,
,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,00ec919c-388e-4954-a2d0-4378435675d1,100,,"[20.5, 27.1]",3900497,1,,,,,1.6323128,,Right Foot,,,"[18.8, 54.7]",Ground Pass,,27.652306,,,,,Paul Baysse,4443.0,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,7,OGC Nice,136,['c3beb745-4ba6-4c2e-bedd-d24f010f42b6'],44,,,,,,,,,,,,,,,,OGC Nice,136,00:01:44.676,Pass,
,,,,,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,f15ff989-837a-4c8e-bbf0-baaa6e6709a9,103,,"[20.6, 55.6]",3900497,1,,,,,0.83630955,,Right Foot,,,"[35.5, 72.1]",Ground Pass,,22.231958,,,,,Jérémy Pied,4270.0,,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,7,OGC Nice,136,['cfe9f4f4-30f6-41a0-830d-60552a711cb5'],47,,,,,,,,,,,,,,,,OGC Nice,136,00:01:47.722,Pass,
,,,,,,,,,,,,,,,,,,,,1.694337,,,,,,,,,,,,,,efadf030-2ebd-44c6-b3bc-d7d46f129391,107,,"[39.4, 74.5]",3900497,1,,,,,-0.29265824,,Right Foot,,,"[62.3, 67.6]",Ground Pass,,23.916939,,,,,Valère Germain,3210.0,,,,,1,From Free Kick,Jérémy Pied,4270.0,Right Back,7,OGC Nice,136,"['6f389146-9876-4877-871b-75a043c02571', 'f23847d5-302f-4af4-9ac0-b14c866cb89c']",49,,,,,,,,,,,,,,,,OGC Nice,136,00:01:49.350,Pass,True
,,,,,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,,,bf568a6f-1193-4509-9f5d-9cd581dc2ccf,113,,"[62.7, 68.9]",3900497,2,,,,,2.9027615,,Right Foot,,,"[51.2, 71.7]",Ground Pass,,11.835962,,,,,Paul Baysse,4443.0,,,,Free Kick,1,From Free Kick,Jérémy Pied,4270.0,Right Back,8,OGC Nice,136,['d931bb26-1d24-4c00-bb6c-f026bd789383'],20,,,,,,,,,,,,,,,,OGC Nice,136,00:02:20.579,Pass,
,,,,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,78bd476c-89f6-4a97-ac03-b410dad2dd08,116,,"[51.2, 71.7]",3900497,2,,,,,-1.9061207,,Right Foot,,,"[42.0, 45.3]",Ground Pass,,27.95711,,,,,Maxime Le Marchand,3229.0,,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,8,OGC Nice,136,['baeebac1-b678-43c9-8e4d-16face89eabf'],22,,,,,,,,,,,,,,,,OGC Nice,136,00:02:22.110,Pass,
,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,ed56d1fa-9b62-4343-b9ba-ab40fb3364a1,119,,"[42.0, 45.3]",3900497,2,,,,,-1.3478447,,Left Foot,,,"[47.6, 20.6]",Ground Pass,,25.326862,,,,,Jean Michaël Seri,3359.0,,,,,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,8,OGC Nice,136,['62cd7899-a020-4f7e-bcb0-903ee01cd4c3'],24,,,,,,,,,,,,,,,,OGC Nice,136,00:02:24.804,Pass,
,,,,,,,,,,,,,,,,,,,,1.033687,,,,,,,,,,,,,,310b6393-94d9-4704-8825-0d8ebd892581,123,,"[55.4, 17.8]",3900497,2,,,,,1.1932662,,Right Foot,,,"[57.7, 23.6]",Ground Pass,,6.239391,,,,,Nampalys Mendy,4506.0,,,,,1,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,8,OGC Nice,136,"['a19cba75-87f5-40f6-b5d5-1567af272583', 'f39144d3-c7f7-4b94-ad0d-a7025cd30066']",30,,,,,,,,,,,,,,,,OGC Nice,136,00:02:30.113,Pass,True
,,,,,,,,,,,,,,,,,,,,0.820916,,,,,,,,,,,,,,4b4527bf-66aa-4dd3-8326-965acc8c1aa7,132,,"[70.3, 57.5]",3900497,2,,,,,-0.9971297,,Right Foot,,,"[74.5, 51.0]",Ground Pass,,7.738863,,,,,Baptiste Guillaume,3357.0,,,,,1,From Free Kick,Florent Balmont,3211.0,Right Center Midfield,8,OGC Nice,136,['8978c262-e00c-42a0-8415-f030b345d6c8'],33,,,,,,,,,,,,,,,,Lille,143,00:02:33.034,Pass,
,,,,,,,,,,,,,,,,,,,,0.767508,,,,,,,,,,,,,,f7f46ed5-22ef-4f15-a7c6-2087c6d68cc1,144,,"[14.6, 21.6]",3900497,2,,,,,0.15776874,,Left Foot,,,"[23.4, 23.0]",Ground Pass,,8.910667,,,,,Nampalys Mendy,4506.0,,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,8,OGC Nice,136,['e25d2164-c1a6-4888-9ae4-363a9998ebde'],40,,,,,,,,,,,,,,,,OGC Nice,136,00:02:40.400,Pass,
,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,be6711b3-23f1-48c3-88d9-cf565ff2dc71,146,,"[35.8, 21.2]",3900497,2,,True,,,-1.5976355,,Right Foot,,,"[35.4, 6.3]",Ground Pass,,14.905368,,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,8,OGC Nice,136,['8794136b-81c8-406a-ac11-0741ef5132f9'],42,,,,,,,,,,,,,,,,OGC Nice,136,00:02:42.841,Pass,
,,,,,,,,,,,,,,,,,,,,0.462942,,,,,,,,,,,,,,25427d55-13fc-4ff2-8fdf-6ad6c20cb7ff,148,,"[35.4, 6.2]",3900497,2,,,,,-0.224416,,Left Foot,,,"[44.6, 4.1]",Ground Pass,,9.436631,,,,,Vincent Koziello,4264.0,,,,,1,From Free Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,8,OGC Nice,136,['9e4d2293-5f3f-47ab-a620-2badda384ca1'],45,,,,,,,,,,,,,,,,OGC Nice,136,00:02:45.054,Pass,
,,,,,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,fdfc6ef1-83cf-438d-8e53-ef7de3816004,151,,"[43.2, 19.8]",3900497,2,,,,,2.27441,,Left Foot,,,"[29.2, 36.3]",Ground Pass,,21.639086,,,,,Paul Baysse,4443.0,,,,,1,From Free Kick,Vincent Koziello,4264.0,Right Center Midfield,8,OGC Nice,136,['5f9e9242-a514-46a7-8b80-14555d54e04a'],49,,,,,,,,,,,,,,,,OGC Nice,136,00:02:49.748,Pass,
