50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.006927,,,,,,,,,,,,,16101fff-16ea-4130-8b33-74e626607dfd,815,,,"[91.9, 72.9]",3901214,16,,,,,-2.2374892,,Right Foot,,,,"[72.7, 48.5]",,Ground Pass,,31.04835,,,Jean Michaël Seri,3359.0,,,,,,1,From Throw In,Valère Germain,3210.0,Right Center Forward,46,OGC Nice,136,['a440ad86-9fdc-4e1c-b79c-2a16c7c8038b'],48,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:48.047,Pass,
,,,,,,,,,,,,,,,,1.706347,,,,,,,,,,,,,5b9aaf84-362c-4581-a59d-37f786a85b45,817,,,"[73.9, 48.5]",3901214,16,,,,,-1.5416075,,Right Foot,,,,"[75.1, 7.4]",,Ground Pass,,41.117516,,,Ricardo Domingos Barbosa Pereira,6352.0,,True,,,,1,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,46,OGC Nice,136,['70ee4630-07ad-45ae-b3f7-6a46f1df0471'],50,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:50.054,Pass,
,,,,,,,,,,,,,,,,1.015038,,,,,,,,,,,,,d97c6e30-03a5-4433-8839-0052ddf931c0,820,,,"[88.1, 16.8]",3901214,16,,,,,-1.1681417,,Right Foot,,,,"[90.4, 11.4]",,Ground Pass,,5.8694124,,,Alassane Pléa,3230.0,,,,,,1,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,46,OGC Nice,136,['6b14bfc2-0637-4c28-a517-ff264367185f'],54,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:54.840,Pass,
,,,,,,,,,,,,,,,,1.405644,,,,,,,,,,,,,6a750d16-75e6-4a91-9c7c-a6da605b3260,823,,,"[94.1, 12.1]",3901214,16,,,,,1.0331045,99c918c9-fbc7-44a6-8c77-23ee1d35cc55,Right Foot,True,,,"[110.2, 39.1]",True,High Pass,,31.435808,,,Valère Germain,3210.0,,,,,,1,From Throw In,Alassane Pléa,3230.0,Left Center Forward,46,OGC Nice,136,['fac50d4c-77d2-420b-87a8-69c5f9078d6e'],57,,,,,,,,,,,,,,,,,OGC Nice,136,00:16:57.764,Pass,
,,,,,,,,,,,,,,,,1.03992,,,,,,,,,,,,,7401546e-a1b9-49ad-aa0d-232c35817451,827,,,"[61.0, 40.1]",3901214,17,,True,,,-1.670465,,Right Foot,,,,"[60.9, 39.1]",,Ground Pass,,1.0049876,,,Alexandre Lacazette,3451.0,,,,,Kick Off,1,From Kick Off,Sergi Darder Moll,3236.0,Left Center Midfield,47,Lyon,137,['2dd2ecc0-804f-4dbf-a7af-f4218c18351e'],49,,,,,,,,,,,,,,,,,Lyon,137,00:17:49.812,Pass,
,,,,,,,,,,,,,,,,1.542526,,,,,,,,,,,,,1b662139-d6b8-43c6-bdbb-12c3f3f7eef3,829,,,"[60.2, 37.8]",3901214,17,,True,,,3.1078975,,Left Foot,,,,"[51.3, 38.1]",,Ground Pass,,8.905055,,,Maxime Gonalons,6982.0,,,,,,1,From Kick Off,Alexandre Lacazette,3451.0,Center Forward,47,Lyon,137,['b8b94b0d-ac05-4112-b801-8dce3bfecd51'],50,,,,,,,,,,,,,,,,,Lyon,137,00:17:50.932,Pass,
,,,,,,,,,,,,,,,,1.573764,,,,,,,,,,,,,7d17c3b6-6779-44ca-9f7c-4c9fa690cb93,831,,,"[49.3, 39.8]",3901214,17,,,,,1.5853726,,Right Foot,,,,"[48.8, 74.1]",,Ground Pass,,34.303642,,,Christophe Jallet,4410.0,,,,,,1,From Kick Off,Maxime Gonalons,6982.0,Center Defensive Midfield,47,Lyon,137,['3bc0af38-4323-4502-89d0-5317b2a46f7e'],53,,,,,,,,,,,,,,,,,Lyon,137,00:17:53.553,Pass,
,,,,,,,,,,,,,,,,0.840991,,,,,,,,,,,,,289ee706-15e2-4270-bc06-ccb9e8cc1e6b,834,,,"[51.1, 75.9]",3901214,17,,,,,0.22290023,,Right Foot,,,,"[58.6, 77.6]",,Ground Pass,,7.6902537,,,Rachid Ghezzal,3372.0,,,,,,1,From Kick Off,Christophe Jallet,4410.0,Right Back,47,Lyon,137,['6a7b8bef-4f77-4366-99af-3f0ae0ac9e71'],56,,,,,,,,,,,,,,,,,Lyon,137,00:17:56.174,Pass,
,,,,,,,,,,,,,,,,1.379491,,,,,,,,,,,,,93e65fe3-a14b-403a-9ff7-1265788bae1d,836,,,"[61.4, 77.9]",3901214,17,,,,,-2.797902,,Right Foot,,,,"[51.9, 74.5]",,Ground Pass,,10.090095,,,Christophe Jallet,4410.0,,,,,,1,From Kick Off,Rachid Ghezzal,3372.0,Right Wing,47,Lyon,137,['79ed83ac-4866-4166-8a25-9bafa9c239ec'],57,,,,,,,,,,,,,,,,,Lyon,137,00:17:57.015,Pass,
,,,,,,,,,,,,,,,,1.468964,,,,,,,,,,,,,8101770e-7c92-47b0-85dc-ee3dc0caa302,839,,,"[50.4, 73.6]",3901214,17,,,,,-2.3152337,,Right Foot,,,,"[38.7, 60.9]",,Ground Pass,,17.267889,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,From Kick Off,Christophe Jallet,4410.0,Right Back,47,Lyon,137,['343ed277-a34b-4cb2-8644-53d9b267aeef'],58,,,,,,,,,,,,,,,,,Lyon,137,00:17:58.434,Pass,
,,,,,,,,,,,,,,,,1.569555,,,,,,,,,,,,,11d00d6b-f157-4ba1-acf8-b24de17a24a0,842,,,"[39.0, 60.2]",3901214,18,,,,,-1.636063,,Right Foot,,,,"[37.0, 29.6]",,Ground Pass,,30.665289,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Kick Off,Mapou Yanga-Mbiwa,4463.0,Right Center Back,47,Lyon,137,['22250eef-4b5e-4917-8701-6e47df5aba9d'],0,,,,,,,,,,,,,,,,,Lyon,137,00:18:00.936,Pass,
,,,,,,,,,,,,,,,,1.706516,,,,,,,,,,,,,8db31133-d9b0-4f5a-9fa5-969aadce88fa,845,,,"[42.8, 27.9]",3901214,18,,,,,1.5257449,,Left Foot,,,,"[43.9, 52.3]",,Ground Pass,,24.424782,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,47,Lyon,137,['8d84a56b-8aac-44d3-8392-b745415eac0e'],4,,,,,,,,,,,,,,,,,Lyon,137,00:18:04.932,Pass,
,,,,,,,,,,,,,,,,2.113907,,,,,,,,,,,,,19eef5f4-0f4d-45d4-aa94-7a73e007edf3,848,,,"[51.1, 48.5]",3901214,18,,,,,-1.0248975,,Right Foot,,,,"[57.6, 37.8]",,Ground Pass,,12.519585,,,Maxime Gonalons,6982.0,,,,,,1,From Kick Off,Mapou Yanga-Mbiwa,4463.0,Right Center Back,47,Lyon,137,['ed0f2fb5-a178-44bf-8457-b13b07bce12a'],10,,,,,,,,,,,,,,,,,Lyon,137,00:18:10.018,Pass,
,,,,,,,,,,,,,,,,1.522362,,,,,,,,,,,,,4abd0a95-5573-4b10-9b81-c5f192c8d90d,851,,,"[60.9, 36.1]",3901214,18,,,,,-0.6709011,,Left Foot,,,,"[83.2, 18.4]",,Ground Pass,,28.470686,,Incomplete,Gnaly Maxwell Cornet,3162.0,,,,,,1,From Kick Off,Maxime Gonalons,6982.0,Center Defensive Midfield,47,Lyon,137,"['4de06bae-012c-4a60-b39c-e0761e0bd17e', '909a8fba-1a9b-4d9f-9d54-7076a388f748']",12,,,,,,,,,,,,,,,,,Lyon,137,00:18:12.251,Pass,
,,,,,,,,,,,,,,,,1.358716,,,,,,,,,,,,,4de06bae-012c-4a60-b39c-e0761e0bd17e,853,,,"[36.9, 61.7]",3901214,18,,,,,0.04542328,,Right Foot,,,,"[52.3, 62.4]",,Ground Pass,,15.415901,,,Valère Germain,3210.0,,,,,Recovery,1,From Kick Off,Jérémy Pied,4270.0,Right Back,47,Lyon,137,"['4abd0a95-5573-4b10-9b81-c5f192c8d90d', '87d5c246-d272-41e7-8568-bac929bd12e3']",13,,,,,,,,,,,,,,,,,OGC Nice,136,00:18:13.774,Pass,
,,,,,,,,,,,,,,,,0.661996,,,,,,,,,,,,,c7dde3a2-6f8f-478b-b38c-393ce45d5b9a,861,,,"[64.1, 13.7]",3901214,18,,,,,2.0831857,,Right Foot,,,,"[60.5, 20.1]",,Ground Pass,,7.343024,,,Sergi Darder Moll,3236.0,,,,,,1,From Kick Off,Henri Bedimo Nsamè,4895.0,Left Back,47,Lyon,137,['b86bc868-6f50-4a1d-a273-03f444f6f655'],18,,,,,,,,,,,,,,,,,Lyon,137,00:18:18.308,Pass,
,,,,,,,,,,,,,,,,1.063141,,,,,,,,,,,,,ba197e97-9655-4d03-8e7d-7aa23a600dd3,864,,,"[58.6, 19.2]",3901214,18,,,,,-3.0293899,,Right Foot,,,,"[51.5, 18.4]",,Ground Pass,,7.1449285,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Kick Off,Sergi Darder Moll,3236.0,Left Center Midfield,47,Lyon,137,['a61ec79e-c5ba-4e82-ba43-e3fe99d479fc'],19,,,,,,,,,,,,,,,,,Lyon,137,00:18:19.472,Pass,
,,,,,,,,,,,,,,,,1.737188,,,,,,,,,,,,,b898d468-90f8-4559-80f3-6a3626e81926,867,,,"[51.5, 18.6]",3901214,18,,,,,1.6885694,,Left Foot,,,,"[48.4, 44.8]",,Ground Pass,,26.38276,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,47,Lyon,137,['d2fc948c-689a-4528-bc4e-abe57241dc75'],21,,,,,,,,,,,,,,,,,Lyon,137,00:18:21.691,Pass,
,,,,,,,,,,,,,,,,1.2535,,,,,,,,,,,,,695d87a3-c22d-4501-8348-2210930cbe22,870,,,"[65.6, 60.7]",3901214,18,,,,,0.7752975,,Right Foot,,,,"[80.6, 75.4]",,Ground Pass,,21.002142,,,Christophe Jallet,4410.0,,,,,,1,From Kick Off,Mapou Yanga-Mbiwa,4463.0,Right Center Back,47,Lyon,137,['4c49825c-9055-495e-af97-b35451128073'],29,,,,,,,,,,,,,,,,,Lyon,137,00:18:29.471,Pass,
,,,,,,,,,,,,,,,,1.411038,,,,,,,,,,,,,0c3d5108-e1e7-4737-8ef4-48530f46ab79,873,,,"[79.7, 76.1]",3901214,18,,,,,-0.1798535,,Right Foot,,,,"[92.9, 73.7]",,Low Pass,,13.416408,,,Rachid Ghezzal,3372.0,,,,,,1,From Kick Off,Christophe Jallet,4410.0,Right Back,47,Lyon,137,['b6337917-3cff-4f1e-927c-1b919f59d87e'],32,,,,,,,,,,,,,,,,,Lyon,137,00:18:32.199,Pass,
,,,,,,,,,,,,,,,,0.784201,,,,,,,,,,,,,e2eb83f7-01e6-46a2-8dc8-c8bbc6894cfd,879,,,"[96.9, 80.0]",3901214,18,,,,,-1.359703,,,,,,"[98.7, 71.6]",,Low Pass,,8.5906925,,,Jordan Ferri,3118.0,,,,,Throw-in,1,From Throw In,Christophe Jallet,4410.0,Right Back,48,Lyon,137,['62355b8f-0635-448a-a86c-34c2d4c8f9b6'],40,,,,,,,,,,,,,,,,,Lyon,137,00:18:40.209,Pass,
,,,,,,,,,,,,,,,,0.797674,,,,,,,,,,,,,34b4c31e-a31d-4fa4-b37c-32060bec2228,882,,,"[98.1, 73.0]",3901214,18,,,,,1.5707964,,Right Foot,,,,"[98.1, 77.4]",,Ground Pass,,4.4,,,Christophe Jallet,4410.0,,,,,,1,From Throw In,Jordan Ferri,3118.0,Right Center Midfield,48,Lyon,137,['05d880b5-deb4-44d8-ada4-cccda5b21bd0'],41,,,,,,,,,,,,,,,,,Lyon,137,00:18:41.087,Pass,
,,,,,,,,,,,,,,,,0.972468,,,,,,,,,,,,,21151bc0-07a4-4a07-bcc3-434a62e11bb8,886,,,"[96.0, 76.1]",3901214,18,,,,,-2.1840036,,Right Foot,,,,"[92.2, 70.7]",,Ground Pass,,6.6030297,,Incomplete,Jordan Ferri,3118.0,,,,,,1,From Throw In,Christophe Jallet,4410.0,Right Back,48,Lyon,137,"['515e75f6-295e-45fb-a69a-3e8ff387942e', 'aa8fb0c7-81fb-460b-acdd-26bfbe0c2c0e', 'c6ea6d0f-8b18-4dba-b5c7-60abf5328151']",42,,,,,,,,,,,,,,,,,Lyon,137,00:18:42.351,Pass,True
,,,,,,,,,,,,,,,,1.449315,,,,,,,,,,,,,1275d359-46ce-40c0-a935-66d37145064a,894,,,"[65.0, 18.4]",3901214,18,,,,,-0.9813528,,Right Foot,,,,"[75.7, 2.4]",,Ground Pass,,19.248117,,,Alassane Pléa,3230.0,,,,,,1,From Throw In,Hatem Ben Arfa,16462.0,Center Attacking Midfield,48,Lyon,137,['788e420c-b77c-45ad-9039-a9971d4ce332'],52,,,,,,,,,,,,,,,,,OGC Nice,136,00:18:52.781,Pass,
,,,,,,,,,,,,,,,,3.213209,,,,,,,,,,,,,fe07628b-05f8-4d80-ac56-2f68dd479e37,898,,,"[97.3, 13.6]",3901214,18,,,,,0.6177557,,Left Foot,,,,"[108.7, 21.7]",,Ground Pass,,13.984634,,Incomplete,Hatem Ben Arfa,16462.0,,,,,,1,From Throw In,Alassane Pléa,3230.0,Left Center Forward,48,Lyon,137,"['0d2a218d-7e6a-4903-8299-633d86872d10', '3f3e0e4d-64b9-4629-adc7-1692ffcc694b', '5ae1d001-966b-4f2b-809e-b1ae5ef3010d']",57,,,,,,,,,,,,,,,,,OGC Nice,136,00:18:57.729,Pass,True
,,,,,,,,,,,,,,,,2.273341,,,,,,,,,,,,,6583d342-cfb6-47b9-b40c-884b392e9061,907,,,"[16.5, 52.1]",3901214,19,,,,,-0.8610113,,Keeper Arm,,,,"[40.9, 23.7]",,Low Pass,,37.442223,,,Henri Bedimo Nsamè,4895.0,,,,,,1,Regular Play,Anthony Lopes,2947.0,Goalkeeper,51,Lyon,137,['78cf5827-0e67-4ffc-b939-dadfe31da47e'],35,,,,,,,,,,,,,,,,,Lyon,137,00:19:35.915,Pass,
,,,,,,,,,,,,,,,,1.21874,,,,,,,,,,,,,dac34996-45bd-411b-aa31-0c1f2ba50582,910,,,"[42.6, 22.8]",3901214,19,,,,,2.670699,,Left Foot,,,,"[31.6, 28.4]",,Ground Pass,,12.343419,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,51,Lyon,137,['d9e32bad-7a03-4a0e-861a-5dc5ebab91dd'],40,,,,,,,,,,,,,,,,,Lyon,137,00:19:40.571,Pass,
,,,,,,,,,,,,,,,,1.788109,,,,,,,,,,,,,4f36ad3c-f47d-4981-83cf-2df3770c6487,913,,,"[31.8, 28.4]",3901214,19,,,,,1.4352686,,Left Foot,,,,"[35.4, 54.8]",,Ground Pass,,26.644323,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,51,Lyon,137,['75a1e3b3-7886-4ec4-a03c-5756463dfd5a'],42,,,,,,,,,,,,,,,,,Lyon,137,00:19:42.655,Pass,
,,,,,,,,,,,,,,,,1.162979,,,,,,,,,,,,,7bc9a88a-00e2-495c-9fba-f06b1136b252,917,,,"[66.3, 53.0]",3901214,19,,,,,-1.3414414,,Right Foot,,,,"[72.3, 27.3]",,Ground Pass,,26.391096,,,Sergi Darder Moll,3236.0,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,51,Lyon,137,"['46aa2d7c-6535-4133-8a29-a48cb5288509', 'e46dceb2-8d7b-4702-856f-7299537badfa']",50,,,,,,,,,,,,,,,,,Lyon,137,00:19:50.386,Pass,True
,,,,,,,,,,,,,,,,2.217589,,,,,,,,,,,,,cb66aa41-ea01-469d-8980-4da264926ac3,920,,,"[75.9, 27.7]",3901214,19,,,,,-0.980935,,Right Foot,,,,"[92.5, 2.9]",,Ground Pass,,29.842922,,,Gnaly Maxwell Cornet,3162.0,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Left Center Midfield,51,Lyon,137,['dd175fc8-76f1-4548-93bc-40205a2dd615'],52,,,,,,,,,,,,,,,,,Lyon,137,00:19:52.805,Pass,
,,,,,,,,,,,,,,,,1.777846,,,,,,,,,,,,,5688d3b1-5b67-41ab-ac30-7dc3f858b384,923,,,"[90.2, 7.0]",3901214,19,,,,,0.26997346,,Left Foot,,,,"[106.1, 11.4]",,Ground Pass,,16.497576,,Unknown,Henri Bedimo Nsamè,4895.0,,,,,,1,Regular Play,Gnaly Maxwell Cornet,3162.0,Left Wing,51,Lyon,137,['716e48d3-d232-41cd-9f7d-c46736030e8f'],55,,,,,,,,,,,,,,,,,Lyon,137,00:19:55.103,Pass,
,,,,,,,,,,,,,,,,1.616075,,,,,,,,,,,,,94e119c6-3f78-4140-b6f1-8cf33ce60d07,928,,,"[105.7, 11.4]",3901214,20,,,,,1.3489212,,Left Foot,True,,,"[112.4, 41.1]",,High Pass,,30.446346,,Incomplete,Gnaly Maxwell Cornet,3162.0,,,,,Free Kick,1,From Free Kick,Rachid Ghezzal,3372.0,Right Wing,52,Lyon,137,"['7b294aa6-2b49-4027-b315-83d58e267ac6', '93cbeabf-6482-460a-8772-850769d130f2']",58,,,,,,,,,,,,,,,,,Lyon,137,00:20:58.439,Pass,
,,,,,,,,,,,,,,,,1.600904,,,,,,,,,,,,,7738e3f9-bb87-4c72-a843-ce250a2ffbc5,935,,,"[79.2, 4.5]",3901214,21,,,,,2.1771245,,Right Foot,,,,"[65.4, 24.4]",,Ground Pass,,24.21673,,,Henri Bedimo Nsamè,4895.0,,,,,,1,From Free Kick,Rachid Ghezzal,3372.0,Right Wing,52,Lyon,137,['5da98efa-6301-4513-8313-59fc3454a5e0'],6,,,,,,,,,,,,,,,,,Lyon,137,00:21:06.858,Pass,
,,,,,,,,,,,,,,,,2.422065,,,,,,,,,,,,,54660c0d-5eb8-4261-9af0-18a3b5b46e80,938,,,"[65.4, 24.4]",3901214,21,,,,,2.6307166,,Left Foot,,,,"[34.0, 42.0]",,Ground Pass,,35.99611,,,Anthony Lopes,2947.0,,,,,,1,From Free Kick,Henri Bedimo Nsamè,4895.0,Left Back,52,Lyon,137,['fa0d7411-e866-4487-80d7-fe16102208d4'],9,,,,,,,,,,,,,,,,,Lyon,137,00:21:09.935,Pass,
,,,,,,,,,,,,,,,,1.178805,,,,,,,,,,,,,9dd317a4-eff5-4fa2-af66-cb2c0edc0dc7,941,,,"[33.0, 42.8]",3901214,21,,,,,-0.37255427,,Right Foot,,,,"[41.7, 39.4]",,Ground Pass,,9.340771,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Free Kick,Anthony Lopes,2947.0,Goalkeeper,52,Lyon,137,['df88730a-8f7b-4d49-8b9b-2d56255e5585'],16,,,,,,,,,,,,,,,,,Lyon,137,00:21:16.485,Pass,
,,,,,,,,,,,,,,,,0.847718,,,,,,,,,,,,,8daa7ac6-4cfa-43c4-8427-072ccc2485b8,944,,,"[42.4, 39.6]",3901214,21,,,,,-0.08847807,,Left Foot,,,,"[54.8, 38.5]",,Ground Pass,,12.448695,,,Maxime Gonalons,6982.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,52,Lyon,137,['f9756343-f13d-4af8-a119-e6d80a9971d5'],19,,,,,,,,,,,,,,,,,Lyon,137,00:21:19.033,Pass,
,,,,,,,,,,,,,,,,1.521211,,,,,,,,,,,,,e5c09a40-3a79-4dc7-816f-9184334f3f01,947,,,"[51.9, 34.6]",3901214,21,,,,,1.4549382,,Right Foot,,,,"[54.6, 57.8]",,Ground Pass,,23.356585,,,Jordan Ferri,3118.0,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,52,Lyon,137,['bcc9186d-7029-4e62-ae30-c39b2cbdad87'],22,,,,,,,,,,,,,,,,,Lyon,137,00:21:22.747,Pass,
,,,,,,,,,,,,,,,,4.775871,,,,,,,,,,,,,d2ce290c-67a7-46fe-ac3e-4d6dd91b6722,950,,,"[55.6, 60.5]",3901214,21,,,,,0.07641342,,Right Foot,,,,"[119.6, 65.4]",,High Pass,,64.1873,,Out,Alexandre Lacazette,3451.0,,,,,,1,From Free Kick,Jordan Ferri,3118.0,Right Center Midfield,52,Lyon,137,['904fe441-52fe-4b57-8f02-4bd1e0d2e6ae'],25,,,,,,,,,,,,,,,,,Lyon,137,00:21:25.728,Pass,
,,,,,,,,,,,,,,,,3.429936,,,,,,,,,,,,,4cf0315b-5d68-4388-a339-5f6ab8f7f38b,954,,,"[6.0, 36.0]",3901214,21,,,,,-0.25339147,,Right Foot,,,,"[67.4, 20.1]",,High Pass,,63.425312,,Incomplete,Alassane Pléa,3230.0,,,,,Goal Kick,1,From Goal Kick,Yoan Cardinale,4257.0,Goalkeeper,53,OGC Nice,136,"['a95c6e65-7552-4abe-8dc8-34e53fa57e24', 'b2b219ec-92f9-43c0-af17-4c2253f3f619']",56,,,,,,,,,,,,,,,,,OGC Nice,136,00:21:56.993,Pass,
,,,,,,,,,,,,,,,,2.002808,,,,,,,,,,,,,b2b219ec-92f9-43c0-af17-4c2253f3f619,957,,,"[52.7, 60.0]",3901214,22,,,,True,-1.0185384,,,,,,"[64.1, 41.5]",,High Pass,,21.730394,,Incomplete,Gnaly Maxwell Cornet,3162.0,,,,,Recovery,1,From Goal Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,53,OGC Nice,136,"['1df7c3a5-4dbf-49ed-ac63-1cf838b45fe8', '30d32edd-bd65-4aaf-998e-295fdcad32c4', '4cf0315b-5d68-4388-a339-5f6ab8f7f38b', 'ea1e734e-422b-4c08-825c-ca24342edfe3']",0,,,,,,,,,,,,,,,,,Lyon,137,00:22:00.423,Pass,True
,,,,,,,,,,,,,,,,1.468326,,,,,,,,,,,,,be2f4d0b-5554-413d-8cbd-0aa19356e59b,963,,,"[56.5, 37.4]",3901214,22,,,,,2.8765497,,Right Foot,,,,"[42.5, 41.2]",,Ground Pass,,14.50655,,,Paul Baysse,4443.0,,,,,,1,From Goal Kick,Vincent Koziello,4264.0,Right Center Midfield,53,OGC Nice,136,"['1b5a1634-5c00-4f16-a880-654f414b7f6a', 'faf67d57-0f3a-4f2b-a5f9-5611ad3a9c80']",3,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:03.191,Pass,True
,,,,,,,,,,,,,,,,1.907659,,,,,,,,,,,,,c4b30d5c-d45a-4f5e-a2ff-65c0cba71909,966,,,"[44.4, 41.1]",3901214,22,,,,,1.2356237,,Right Foot,,,,"[50.6, 58.9]",,Ground Pass,,18.848873,,,Jérémy Pied,4270.0,,,,,,1,From Goal Kick,Paul Baysse,4443.0,Right Center Back,53,OGC Nice,136,['d3801f7b-3ad0-4ab2-aa65-fada224a8e04'],5,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:05.418,Pass,
,,,,,,,,,,,,,,,,1.073556,,,,,,,,,,,,,c10913fa-a42e-4d6c-b88e-3adf0d9bd4f9,969,,,"[50.0, 59.0]",3901214,22,,,,,-1.5216556,,Right Foot,,,,"[50.3, 52.9]",,Ground Pass,,6.1073728,,,Nampalys Mendy,4506.0,,,,,,1,From Goal Kick,Jérémy Pied,4270.0,Right Back,53,OGC Nice,136,['631b60c7-908d-4999-96ba-1877bf38a0b6'],10,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:10.542,Pass,
,,,,,,,,,,,,,,,,2.081238,,,,,,,,,,,,,06fba511-0283-4dcb-ad52-b0142372968b,972,,,"[51.1, 53.2]",3901214,22,,,,,-2.532635,,Right Foot,,,,"[35.9, 42.6]",,Ground Pass,,18.531055,,,Maxime Le Marchand,3229.0,,,,,,1,From Goal Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,53,OGC Nice,136,['71b1d928-83ec-4a01-a74d-7a77582fecfc'],12,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:12.693,Pass,
,,,,,,,,,,,,,,,,1.682932,,,,,,,,,,,,,a8dc203e-10c2-4344-ae64-f98c0136dd2f,975,,,"[34.1, 37.0]",3901214,22,,,,,-1.1158822,,Left Foot,,,,"[47.6, 9.4]",,Ground Pass,,30.724745,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,From Goal Kick,Maxime Le Marchand,3229.0,Left Center Back,53,OGC Nice,136,['a59fa692-126f-4789-b870-3b9748f81f07'],15,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:15.724,Pass,
,,,,,,,,,,,,,,,,1.816797,,,,,,,,,,,,,4ead0574-4f7f-43a6-9655-5c2b12845135,978,,,"[50.4, 9.0]",3901214,22,,,,,2.5261798,,Right Foot,,,,"[34.7, 20.1]",,Ground Pass,,19.227585,,,Maxime Le Marchand,3229.0,,,,,,1,From Goal Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,53,OGC Nice,136,['a8a3b598-b27c-4faa-ae4a-2390c100055b'],18,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:18.591,Pass,
,,,,,,,,,,,,,,,,2.36719,,,,,,,,,,,,,85bc5ce6-63e2-431e-8554-9fa991993e44,981,,,"[36.8, 20.6]",3901214,22,,,,,1.4609739,,Left Foot,,,,"[42.6, 73.2]",,High Pass,,52.918804,,,Paul Baysse,4443.0,,True,,,,1,From Goal Kick,Maxime Le Marchand,3229.0,Left Center Back,53,OGC Nice,136,['c76601f2-27f0-4ab9-a477-095568a36df4'],24,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:24.197,Pass,
,,,,,,,,,,,,,,,,0.777439,,,,,,,,,,,,,ab370dbf-be3e-482d-a256-f3bb8b8ac17a,984,,,"[56.6, 65.1]",3901214,22,,,,,-0.16633211,,Right Foot,,,,"[70.3, 62.8]",,Ground Pass,,13.891725,,,Hatem Ben Arfa,16462.0,,,,,,1,From Goal Kick,Paul Baysse,4443.0,Right Center Back,53,OGC Nice,136,['7fa2b2be-4fc3-4603-bf50-59b38722fcf8'],30,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:30.185,Pass,
,,,,,,,,,,,,,,,,1.495848,,,,,,,,,,,,,25c3b0b7-3521-47d1-ae82-80fc223e14d2,990,,,"[62.8, 63.0]",3901214,22,,True,,,-2.5527575,,Right Foot,,,,"[35.1, 44.5]",,Ground Pass,,33.309757,,,Maxime Le Marchand,3229.0,,,,,Free Kick,1,From Free Kick,Hatem Ben Arfa,16462.0,Center Attacking Midfield,54,OGC Nice,136,['9456a965-50fc-46dd-8d4e-53213cf3110a'],44,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:44.025,Pass,
