50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883852e9-e6a6-404e-bb05-a2e20dffaa67,1267,,"[14.7, 29.4]",3900560,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamel Saihi,40530.0,Left Defensive Midfield,57,OGC Nice,136,['d9e58f49-6535-4c77-8dab-eda6f85497ab'],13,,,,,,,,,,,,,,,,Montpellier,139,00:30:13.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eafd38b4-763c-40b7-b74a-44a41186da77,1278,,"[59.5, 38.1]",3900560,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ryad Boudebouz,6661.0,Center Attacking Midfield,58,Montpellier,139,['b6cd5f63-8d96-46b3-844a-4f8955cbb4df'],9,,,,,,,,,,,,,,,,Montpellier,139,00:31:09.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e68f7fd-e0c5-45b1-9406-2f999fd62698,1280,,"[73.7, 5.8]",3900560,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonas Martin,2950.0,Left Wing,58,Montpellier,139,['bac26bed-d62f-47c7-b8c7-08aca4812e5e'],12,,,,,,,,,,,,,,,,Montpellier,139,00:31:12.642,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdcefd24-e001-42dd-af2c-2574a73fbc41,1287,,"[89.5, 8.1]",3900560,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamel Saihi,40530.0,Left Defensive Midfield,59,Montpellier,139,['6ae4f3ae-5120-4b2a-a226-1ee868d0de0b'],27,,,,,,,,,,,,,,,,Montpellier,139,00:31:27.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c019793-3425-4122-9423-b9c672b27ac6,1290,,"[96.8, 2.5]",3900560,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramy Bensebaini,3191.0,Left Back,59,Montpellier,139,['0ef9b28e-5177-4c0d-a183-2f067c0cc47b'],29,,,,,,,,,,,,,,,,Montpellier,139,00:31:29.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41802a7d-a299-4e4c-8175-774c97458f20,1295,,"[86.8, 3.8]",3900560,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamel Saihi,40530.0,Left Defensive Midfield,59,Montpellier,139,['86ebeccd-f458-4030-896b-131da5561813'],31,,,,,,,,,,,,,,,,Montpellier,139,00:31:31.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4260ab51-19cd-40e5-bd68-14b6243df2e5,1299,,"[112.6, 9.1]",3900560,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigue Casimir Ninga,3020.0,Center Forward,60,Montpellier,139,['a4d0213c-0ff7-4075-b97f-b65951d97de4'],37,,,,,,,,,,,,,,,,Montpellier,139,00:31:37.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3cf7023-789a-48b4-9133-de562fe5c6af,1309,,"[108.4, 11.6]",3900560,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryad Boudebouz,6661.0,Center Attacking Midfield,61,Montpellier,139,"['2c6710c1-6420-414d-967c-353981b826da', '642647ca-65a2-4c5e-9c68-b3d7398589e8']",46,,,,,,,,,,,,,,,,Montpellier,139,00:31:46.610,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686639c7-adf2-4004-bce6-737e3af51614,1317,,"[13.3, 29.9]",3900560,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Boscagli,7323.0,Left Wing Back,62,OGC Nice,136,['074361e8-22e6-4384-b1d8-52b2d866111f'],52,,,,,,,,,,,,,,,,OGC Nice,136,00:31:52.638,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fb4ae0b-71fc-454c-958c-3d830e9e589e,1320,,"[66.4, 13.8]",3900560,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valère Germain,3210.0,Left Center Forward,62,OGC Nice,136,['c4534150-9e86-4616-8d71-7350a3978946'],57,,,,,,,,,,,,,,,,OGC Nice,136,00:31:57.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600dd18e-736f-4d8c-8fd3-e6f04b4cb942,1324,,"[65.1, 13.1]",3900560,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valère Germain,3210.0,Left Center Forward,63,OGC Nice,136,"['1b3d6060-6fb8-46f5-ac4a-6d9cce7f7376', '4ca2e395-5499-4077-93b1-e43cbdb93025']",17,,,,,,,,,,,,,,,,OGC Nice,136,00:32:17.818,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7715f484-ccce-4cbd-89fb-fc152137d19d,1327,,"[57.2, 6.6]",3900560,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxime Le Marchand,3229.0,Left Center Back,63,OGC Nice,136,['62ead4a6-19a5-407b-bc0e-e6419d6da90f'],19,,,,,,,,,,,,,,,,OGC Nice,136,00:32:19.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8da4a296-20c0-42af-9a19-a43c544e7f95,1330,,"[64.7, 21.6]",3900560,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valère Germain,3210.0,Left Center Forward,63,OGC Nice,136,['e4402b04-885c-4878-9d95-fab05efb0e59'],20,,,,,,,,,,,,,,,,OGC Nice,136,00:32:20.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3be8dd77-2f4e-4f58-bb2d-d1fc7cdefa34,1333,,"[70.9, 6.6]",3900560,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Olivier Boscagli,7323.0,Left Wing Back,63,OGC Nice,136,['b32ba72f-70ba-48cf-a4f9-26c287d1935e'],22,,,,,,,,,,,,,,,,OGC Nice,136,00:32:22.339,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2a7cfca-6d9b-4e16-8f4d-4b13d90ed572,1336,,"[72.9, 32.6]",3900560,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,63,OGC Nice,136,['f30ab679-2a23-4fc1-ace5-438893e05cbe'],23,,,,,,,,,,,,,,,,OGC Nice,136,00:32:23.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0823f68e-afb4-455d-8044-dbd7ab281d47,1340,,"[65.1, 39.1]",3900560,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,63,OGC Nice,136,['dbb8da13-a6b5-49c5-a2f9-b10d2c0fead5'],26,,,,,,,,,,,,,,,,OGC Nice,136,00:32:26.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9684953d-0cb4-4aec-a9de-04db87226e25,1343,,"[99.0, 70.6]",3900560,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Pied,4270.0,Right Wing Back,63,OGC Nice,136,['eb41d168-c7a1-4a73-af63-e8b0a5f3c861'],30,,,,,,,,,,,,,,,,OGC Nice,136,00:32:30.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113c41ea-68d7-4a96-a386-1a643153179f,1349,,"[93.3, 35.2]",3900560,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valère Germain,3210.0,Left Center Forward,63,OGC Nice,136,"['236f9b68-d4ae-4f5d-8d80-f5c243554b19', '26ce11ea-dea3-4ba5-ba45-e244112f63c4']",35,,,,,,,,,,,,,,,,OGC Nice,136,00:32:35.603,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187de6d1-61f9-4380-8128-bc7d5c0063c1,1361,,"[111.9, 34.8]",3900560,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valère Germain,3210.0,Left Center Forward,63,OGC Nice,136,['469b3aa3-9b48-49af-99ab-c8e826caa4ca'],42,,,,,,,,,,,,,,,,OGC Nice,136,00:32:42.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ee981b6-4225-4089-8446-05788a4b0dc2,1364,,"[98.6, 28.2]",3900560,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hatem Ben Arfa,16462.0,Right Center Forward,63,OGC Nice,136,['a4dd7c81-421d-42c2-99ec-7078e516b222'],44,,,,,,,,,,,,,,,,OGC Nice,136,00:32:44.454,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89a16486-8fa7-4abf-aeb8-d25a03bb66bd,1371,,"[74.8, 64.4]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rodrigue Casimir Ninga,3020.0,Center Forward,64,Montpellier,139,['df59325f-51ec-4c11-bb6a-1c9af36883b6'],5,,,,,,,,,,,,,,,,Montpellier,139,00:33:05.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998623aa-f031-46f7-9310-9e59e44ddb67,1375,,"[56.4, 6.0]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Olivier Boscagli,7323.0,Left Wing Back,64,Montpellier,139,"['040e26dc-315d-4172-973a-49338e65f6e1', '4efb935b-117b-473a-9cb5-3a8476cbad43']",7,,,,,,,,,,,,,,,,OGC Nice,136,00:33:07.919,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c3878c6-cb65-4e17-8c60-f27fe1ecb43b,1378,,"[80.0, 13.2]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Valère Germain,3210.0,Left Center Forward,64,Montpellier,139,['17492547-b4c6-43e9-9b17-18dc050ed091'],10,,,,,,,,,,,,,,,,OGC Nice,136,00:33:10.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1e48f39-c97f-4841-8fc2-f1b724e2127c,1382,,"[20.6, 64.5]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Vitorino Hilton da Silva,3674.0,Right Center Back,64,Montpellier,139,['fccee78e-f8df-49ab-b4ee-3c46ff73e4ca'],14,,,,,,,,,,,,,,,,Montpellier,139,00:33:14.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed1a6bc1-5e7a-4014-ae0a-4ce0493bf82d,1385,,"[10.4, 43.8]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Laurent Pionnier,40645.0,Goalkeeper,64,Montpellier,139,['1797a35e-533e-4a0d-a532-d9506f5a0863'],17,,,,,,,,,,,,,,,,Montpellier,139,00:33:17.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998ff65c-412c-4971-b922-f788cd91f5cd,1389,,"[63.7, 66.6]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ryad Boudebouz,6661.0,Center Attacking Midfield,64,Montpellier,139,['669a71df-8dea-435e-b92e-f35da4623eeb'],21,,,,,,,,,,,,,,,,Montpellier,139,00:33:21.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452e856e-f750-4536-9bca-ef47b0c0cac7,1391,,"[77.8, 67.2]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rodrigue Casimir Ninga,3020.0,Center Forward,64,Montpellier,139,['279d5009-8cc8-469e-942d-543e00fc2705'],22,,,,,,,,,,,,,,,,Montpellier,139,00:33:22.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e04db533-c6f1-4f6e-af3a-e323617ea2cc,1396,,"[69.5, 69.1]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ryad Boudebouz,6661.0,Center Attacking Midfield,64,Montpellier,139,"['5a078406-a10d-4770-8699-3978e8c091df', '75bcaec9-3bde-4d05-b4bf-28283dbca567']",26,,,,,,,,,,,,,,,,Montpellier,139,00:33:26.467,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ced4a0e-3e4f-47a2-a712-2ff97b7f046b,1401,,"[62.3, 51.3]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jamel Saihi,40530.0,Left Defensive Midfield,64,Montpellier,139,['1be1de92-dbe2-40c5-8d7a-4acbdb80c31c'],29,,,,,,,,,,,,,,,,Montpellier,139,00:33:29.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17ffa41d-d5f8-469d-9ca4-ca12046487d4,1404,,"[48.7, 26.7]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daniel Congré,3011.0,Left Center Back,64,Montpellier,139,['f52a223c-b833-4f42-bc9c-9460840c3774'],32,,,,,,,,,,,,,,,,Montpellier,139,00:33:32.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f42e0ceb-d6c6-4aee-842e-eed4d42c6daa,1408,,"[67.6, 34.2]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Morgan Sanson,3546.0,Right Wing,64,Montpellier,139,"['09a1c3d5-e65c-465f-a8ba-39a3aac0c5a9', '7003cea4-3f97-4eb8-a535-1035a6a9295c']",35,,,,,,,,,,,,,,,,Montpellier,139,00:33:35.196,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed21eb29-0fff-47c6-9bb8-cfd43db5fe50,1410,,"[59.0, 31.7]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jamel Saihi,40530.0,Left Defensive Midfield,64,Montpellier,139,['8d4478e5-53e0-4323-ad6a-5dac7dfb9a52'],35,,,,,,,,,,,,,,,,Montpellier,139,00:33:35.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10636428-5a9c-4348-956d-a4124d9c71b2,1413,,"[63.6, 12.0]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jonas Martin,2950.0,Left Wing,64,Montpellier,139,['4adf0299-52ce-491c-9523-4e282c2d9c0a'],39,,,,,,,,,,,,,,,,Montpellier,139,00:33:39.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dee701e8-db27-4580-ba3d-f8f6feb6aa33,1420,,"[53.6, 13.3]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daniel Congré,3011.0,Left Center Back,64,Montpellier,139,['9044f0b5-aadb-45f7-82bf-d486bb3878df'],46,,,,,,,,,,,,,,,,Montpellier,139,00:33:46.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4af605f1-682a-4b2a-a67f-4f4f6687972c,1422,,"[58.9, 20.5]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jamel Saihi,40530.0,Left Defensive Midfield,64,Montpellier,139,['a3904127-c319-47ab-874e-76d512f0f7b1'],47,,,,,,,,,,,,,,,,Montpellier,139,00:33:47.069,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58fd880c-36da-4190-a507-f523e25c169d,1425,,"[70.1, 23.3]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jonas Martin,2950.0,Left Wing,64,Montpellier,139,['7e01c474-b099-4f0c-b0bf-f2b6e59442f8'],50,,,,,,,,,,,,,,,,Montpellier,139,00:33:50.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47dfb479-e224-4a07-9825-8241cd4b2fe0,1433,,"[49.0, 16.6]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daniel Congré,3011.0,Left Center Back,64,Montpellier,139,['7a664573-232a-421a-b6be-f190720825e8'],55,,,,,,,,,,,,,,,,Montpellier,139,00:33:55.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546eaedf-960a-4199-b292-cf116f00e00e,1437,,"[55.4, 74.2]",3900560,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mathieu Deplagne,2975.0,Right Back,64,Montpellier,139,['289f3969-42b8-4e20-8cc7-0b5e9bef4d16'],59,,,,,,,,,,,,,,,,Montpellier,139,00:33:59.646,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddadfd8f-3546-42bc-b0ac-3bc9b1c40227,1442,,"[79.3, 49.9]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rodrigue Casimir Ninga,3020.0,Center Forward,64,Montpellier,139,['bc082805-a271-4037-935c-031cc5b1b6a2'],3,,,,,,,,,,,,,,,,Montpellier,139,00:34:03.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e766a8b1-c668-440f-a512-6090f2b30b1c,1447,,"[28.3, 35.1]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Bodmer,4373.0,Center Back,65,OGC Nice,136,['55cfa92c-c471-49a7-9d26-74cf51b35f10'],8,,,,,,,,,,,,,,,,OGC Nice,136,00:34:08.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a506ebd9-f2a7-4d8c-80c9-bc3aec606bf9,1450,,"[35.6, 32.7]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,65,OGC Nice,136,['60017769-bd75-431f-8293-4cb533bb692d'],10,,,,,,,,,,,,,,,,OGC Nice,136,00:34:10.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c128f93-95ee-4cff-9c66-5bf943c6d142,1453,,"[27.9, 22.0]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,65,OGC Nice,136,['84484e56-d609-4543-a388-e02a8abedda8'],13,,,,,,,,,,,,,,,,OGC Nice,136,00:34:13.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7458dbdf-869c-4eee-ac34-f5afca26716f,1456,,"[39.8, 40.4]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,65,OGC Nice,136,['59a264a6-adce-474e-9b5e-7e5c8d61e63a'],14,,,,,,,,,,,,,,,,OGC Nice,136,00:34:14.622,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de0ace6f-05e6-4e01-afc3-30021b5a899d,1459,,"[47.0, 30.2]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,65,OGC Nice,136,['98b54ef9-3571-4604-aeea-16b48e671526'],16,,,,,,,,,,,,,,,,OGC Nice,136,00:34:16.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d12ded6a-1839-4f54-ae3b-796e67b7ede1,1462,,"[59.4, 45.9]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hatem Ben Arfa,16462.0,Right Center Forward,65,OGC Nice,136,['278973a8-ac30-437b-a204-494ce933fd3d'],18,,,,,,,,,,,,,,,,OGC Nice,136,00:34:18.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c5c6e1e-09a6-4cb1-9bac-75ce60d201c0,1468,,"[62.3, 36.0]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,66,OGC Nice,136,['13d52ad0-a30a-46cf-a19c-d5e536559b9f'],27,,,,,,,,,,,,,,,,OGC Nice,136,00:34:27.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d162ed44-686b-4ccd-80a7-4c3ff83bbf5c,1471,,"[56.5, 48.8]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vincent Koziello,4264.0,Right Center Midfield,66,OGC Nice,136,['3989b314-2b02-4039-a880-05b25f91e12b'],30,,,,,,,,,,,,,,,,OGC Nice,136,00:34:30.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6476fba-a0da-495f-98ed-ee3aa3e4f857,1474,,"[50.9, 41.8]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathieu Bodmer,4373.0,Center Back,66,OGC Nice,136,['9f4561a4-9c00-491a-b98b-4536e394d71a'],31,,,,,,,,,,,,,,,,OGC Nice,136,00:34:31.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d92430c-6bcd-4830-be3f-0332a348b1f7,1477,,"[54.7, 56.8]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vincent Koziello,4264.0,Right Center Midfield,66,OGC Nice,136,['4b941ae3-8862-42cf-adb6-5d2179fb1a2c'],33,,,,,,,,,,,,,,,,OGC Nice,136,00:34:33.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6242279-b2a2-406e-8ad3-cefb025dfc3c,1481,,"[58.1, 53.4]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,66,OGC Nice,136,"['5db92f89-cdcc-45bf-b777-8985387c52b7', '8462c25e-0eda-4bba-b397-632a75f8efec']",36,,,,,,,,,,,,,,,,OGC Nice,136,00:34:36.408,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fccffcef-e032-4787-b553-eafd840d880f,1487,,"[44.4, 33.4]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathieu Bodmer,4373.0,Center Back,66,OGC Nice,136,['5faba90f-531a-4e4d-a173-5009cb7db6fb'],39,,,,,,,,,,,,,,,,OGC Nice,136,00:34:39.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bf556f8-f0ce-404e-a96b-6cae9b130b02,1491,,"[86.5, 37.4]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Valère Germain,3210.0,Left Center Forward,66,OGC Nice,136,"['3545917d-1127-44cf-a733-a06b9463f392', 'e990164b-8e3c-4cfc-aa89-a40b82f7c349']",43,,,,,,,,,,,,,,,,OGC Nice,136,00:34:43.204,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49609550-392f-4299-97e3-203ad815f08b,1494,,"[79.7, 44.5]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hatem Ben Arfa,16462.0,Right Center Forward,66,OGC Nice,136,['9aa0f7dc-2407-4609-9b9b-8ccec088e755'],44,,,,,,,,,,,,,,,,OGC Nice,136,00:34:44.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9672bde-9b99-45b5-899c-62291362c7ff,1496,,"[90.0, 35.1]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Valère Germain,3210.0,Left Center Forward,66,OGC Nice,136,['0d85ad81-26e6-4879-b9cb-090e19317906'],45,,,,,,,,,,,,,,,,OGC Nice,136,00:34:45.046,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2aee9e7e-ee59-4447-bf16-d8ccd19f33da,1499,,"[100.3, 42.6]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hatem Ben Arfa,16462.0,Right Center Forward,66,OGC Nice,136,['92327287-36e9-4077-a40a-658199128e69'],46,,,,,,,,,,,,,,,,OGC Nice,136,00:34:46.877,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce9cf94a-1f02-4cdc-8dbd-b8f45026afb3,1504,,"[107.3, 34.8]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Valère Germain,3210.0,Left Center Forward,66,OGC Nice,136,['29425dd1-56b4-452d-8329-9805770ed656'],51,,,,,,,,,,,,,,,,OGC Nice,136,00:34:51.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5b86ac2-b5cc-4716-b3f7-cd786328a461,1508,,"[102.5, 47.1]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hatem Ben Arfa,16462.0,Right Center Forward,66,OGC Nice,136,"['58611753-4911-459b-bfc1-99d9afff5498', 'f88d33da-d5a9-4247-8288-ae41bc33dc66']",54,,,,,,,,,,,,,,,,OGC Nice,136,00:34:54.812,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb34a470-3e56-410c-8f30-354dbf7bd7eb,1511,,"[105.6, 57.9]",3900560,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Pied,4270.0,Right Wing Back,66,OGC Nice,136,['aa2c7b44-f262-4bf6-8659-794c91a6d654'],57,,,,,,,,,,,,,,,,OGC Nice,136,00:34:57.110,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83fa6b27-8ebc-4d3a-bd3b-206d34948bfa,1514,,"[110.9, 28.2]",3900560,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Olivier Boscagli,7323.0,Left Wing Back,66,OGC Nice,136,['42af0c4e-1270-43fc-a143-4beecf58801e'],0,,,,,,,,,,,,,,,,OGC Nice,136,00:35:00.331,Ball Receipt*,
