50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14680cbe-7bc6-4b61-82f3-2df68322b54b,116,,,"[66.6, 13.1]",3829429,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni-Guy Yann Sio,3018.0,Center Forward,6,Rennes,134,['b6c393f9-41c2-4db4-a144-835929364c9e'],44,,,,,,,,,,,,,,,,Rennes,134,00:01:44.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ca3087c-126f-4353-9265-f5ff3eba6599,119,,,"[59.0, 13.3]",3829429,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Henrique Konzen Medina da Silva,16503.0,Left Wing,6,Rennes,134,['5b256466-7621-424d-9e0e-b6bd1732257d'],45,,,,,,,,,,,,,,,,Rennes,134,00:01:45.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7308992c-ed78-4283-b619-37e876a4e24f,123,,,"[87.5, 2.4]",3829429,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni-Guy Yann Sio,3018.0,Center Forward,6,Rennes,134,"['4826fa38-2fa7-487e-b2b7-d2e5fb3c2326', '9f0b59e2-ce11-4906-967f-48449fc5a531']",48,,,,,,,,,,,,,,,,Rennes,134,00:01:48.899,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136f76b4-6e48-41eb-9395-5e7b3ebbe829,128,,,"[105.3, 8.7]",3829429,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yacouba Sylla,29714.0,Left Defensive Midfield,7,Rennes,134,['9295b9f0-4ecd-40ba-808f-161908f8a603'],2,,,,,,,,,,,,,,,,Rennes,134,00:02:02.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934b1238-16e3-4e65-8b56-c6051a4d6d87,130,,,"[104.5, 3.9]",3829429,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ludovic Baal,2985.0,Left Wing Back,7,Rennes,134,['a0c05ee3-ecb7-46b3-afec-185c2bbe0329'],3,,,,,,,,,,,,,,,,Rennes,134,00:02:03.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522a8083-da50-401d-ad27-56cf6203ecca,132,,,"[105.3, 13.3]",3829429,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Henrique Konzen Medina da Silva,16503.0,Left Wing,7,Rennes,134,['007fef13-b269-4bd8-850f-10061e225fff'],4,,,,,,,,,,,,,,,,Rennes,134,00:02:04.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d4d0d24-d681-4565-9e51-382360115548,137,,,"[26.7, 67.7]",3829429,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paul Lasne,3682.0,Right Defensive Midfield,8,Montpellier,139,['f7987d3b-7912-4236-b28c-aec213733ff0'],14,,,,,,,,,,,,,,,,Montpellier,139,00:02:14.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcb494e8-9323-4237-b810-871f78808f48,141,,,"[10.4, 67.7]",3829429,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,8,Montpellier,139,['6ef65c81-30fc-4e2e-9ffc-9f77c1535fd1'],16,,,,,,,,,,,,,,,,Montpellier,139,00:02:16.762,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,218da0f1-7f63-4b90-8af4-32c4e9d134ad,145,,,"[106.7, 12.4]",3829429,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni-Guy Yann Sio,3018.0,Center Forward,9,Rennes,134,['47de2a58-7f65-4cef-9e5e-0ab3a837c3b2'],30,,,,,,,,,,,,,,,,Rennes,134,00:02:30.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9dd60c2-6177-4812-af47-82454725cc88,150,,,"[105.3, 13.5]",3829429,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Henrique Konzen Medina da Silva,16503.0,Left Wing,10,Rennes,134,['fe1e93e4-bf12-426a-9265-03d7a44fdbdf'],38,,,,,,,,,,,,,,,,Rennes,134,00:02:38.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d2475d9-7a93-433c-99ff-8323a38dbd31,152,,,"[103.6, 5.0]",3829429,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ludovic Baal,2985.0,Left Wing Back,10,Rennes,134,['52861357-8b9a-4c13-a6cb-9346ace4e445'],39,,,,,,,,,,,,,,,,Rennes,134,00:02:39.194,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9a6ca5d6-1f9e-471d-bfae-2575a47a03c6,165,,,"[76.7, 65.3]",3829429,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bryan Dabo,3421.0,Center Attacking Midfield,12,Montpellier,139,['eef88388-a836-4bd8-b967-f937e99841f7'],7,,,,,,,,,,,,,,,,Montpellier,139,00:03:07.641,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e00101cc-890d-46c4-8943-d2aa683fdd90,169,,,"[52.1, 34.1]",3829429,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin André,2990.0,Right Wing,12,Montpellier,139,['6010ce50-d3d2-43aa-88b8-097395175182'],8,,,,,,,,,,,,,,,,Rennes,134,00:03:08.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dcf5c5a-758c-48ff-b8ca-d7f8a0f3bc98,171,,,"[68.0, 46.0]",3829429,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anthony Mounier,34565.0,Left Wing,12,Montpellier,139,['aa354445-beb5-4371-ad4e-5a2fe6572264'],10,,,,,,,,,,,,,,,,Montpellier,139,00:03:10.240,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2d99ab7d-2562-4120-bed0-1dd558be2f9f,175,,,"[92.6, 34.9]",3829429,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kévin Bérigaud,2980.0,Center Forward,12,Montpellier,139,['bfbbb445-1b88-462c-a4d2-c02985895912'],13,,,,,,,,,,,,,,,,Montpellier,139,00:03:13.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eafe67f-8eca-4b79-9492-6a147214d496,182,,,"[91.5, 12.5]",3829429,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anthony Mounier,34565.0,Left Wing,12,Montpellier,139,['1ad1f002-edac-42b1-9186-357b92d5bc2f'],20,,,,,,,,,,,,,,,,Montpellier,139,00:03:20.384,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1b61fcbc-2085-4be6-81a8-c6ab860d2ae0,184,,,"[93.9, 4.2]",3829429,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Congré,3011.0,Left Back,12,Montpellier,139,['d001b0f1-8820-463f-bf3b-2dd8e3b32623'],21,,,,,,,,,,,,,,,,Montpellier,139,00:03:21.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bf8933f-6deb-4658-b253-59bb1ec9ee6b,189,,,"[10.8, 54.4]",3829429,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,12,Montpellier,139,['483222eb-0b4e-4d4b-8f91-78f95474d964'],24,,,,,,,,,,,,,,,,Rennes,134,00:03:24.076,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2c7f440b-db6f-4cf5-9bf8-3459b69de6cd,192,,,"[20.3, 75.2]",3829429,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven Moreira,7197.0,Right Wing Back,12,Montpellier,139,['45c96fdd-7d8f-42b6-bd6b-d10c3b9235b1'],25,,,,,,,,,,,,,,,,Rennes,134,00:03:25.585,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d84cf116-e0c8-475c-8151-f0a989282d7f,196,,,"[110.4, 37.9]",3829429,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kévin Bérigaud,2980.0,Center Forward,12,Montpellier,139,['8488714d-008e-4d33-b881-1ff32a640e26'],28,,,,,,,,,,,,,,,,Montpellier,139,00:03:28.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09f3faac-aa81-4e2f-b6c3-d9ab5bee0098,202,,,"[87.6, 49.7]",3829429,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mathieu Deplagne,2975.0,Right Back,13,Montpellier,139,['1c2dcdea-cb9d-4736-aaf8-bf4183da5eb3'],4,,,,,,,,,,,,,,,,Montpellier,139,00:04:04.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e247172f-d264-401e-aebb-a54abcfed1a3,205,,,"[101.3, 4.0]",3829429,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Souleymane Camara,3679.0,Right Wing,13,Montpellier,139,"['94e65846-b953-47ac-90c0-41f93641e474', '9ee70b38-6618-435c-ba0b-99ab5a2ab9b2']",10,,,,,,,,,,,,,,,,Montpellier,139,00:04:10.602,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7949ba8-ce23-448b-98fc-9691ca13c2ce,208,,,"[91.5, 2.0]",3829429,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jonas Martin,2950.0,Left Defensive Midfield,13,Montpellier,139,['4404bcc1-04f9-4b44-80ad-9a8a7abb4865'],12,,,,,,,,,,,,,,,,Montpellier,139,00:04:12.090,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,89dcefed-b954-4d25-b1c6-d4da7463f9c6,211,,,"[90.6, 33.1]",3829429,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kévin Bérigaud,2980.0,Center Forward,13,Montpellier,139,['25669cae-b6ef-4f52-a8c0-ba69313f3322'],16,,,,,,,,,,,,,,,,Montpellier,139,00:04:16.443,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c791713-445a-4286-806f-daf2451e4a1b,213,,,"[35.3, 53.3]",3829429,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Right Wing,14,Rennes,134,['5d2fbf45-5987-4af3-a426-58fb095afec8'],17,,,,,,,,,,,,,,,,Rennes,134,00:04:17.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49db2e06-3ee2-4ede-9ecc-f644584a4d00,217,,,"[44.9, 18.9]",3829429,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Baal,2985.0,Left Wing Back,14,Rennes,134,['774a9f21-6808-4d6e-ab6c-262065cd7e6a'],21,,,,,,,,,,,,,,,,Rennes,134,00:04:21.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530c01f1-ef54-4e0d-897c-c7d71c8e5554,220,,,"[70.8, 25.0]",3829429,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Henrique Konzen Medina da Silva,16503.0,Left Wing,14,Rennes,134,['258774f8-1640-4245-9528-82cb29977651'],23,,,,,,,,,,,,,,,,Rennes,134,00:04:23.034,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8ab75417-e7f3-4d00-84a1-9a8ddd5edebe,225,,,"[39.8, 75.9]",3829429,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Souleymane Camara,3679.0,Right Wing,15,Montpellier,139,['e86d4d5f-4685-4c8b-8d19-17a013206a26'],42,,,,,,,,,,,,,,,,Montpellier,139,00:04:42.302,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fbece1a4-fce9-41a8-a664-a3782aef99a9,228,,,"[65.8, 10.3]",3829429,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Henrique Konzen Medina da Silva,16503.0,Left Wing,15,Montpellier,139,['2cd736ce-b1cd-44ae-b17e-4639ff201eff'],42,,,,,,,,,,,,,,,,Rennes,134,00:04:42.778,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c45d1a47-98be-416f-9744-ccd5670269f4,230,,,"[56.8, 73.1]",3829429,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Bérigaud,2980.0,Center Forward,15,Montpellier,139,['3a28469a-3355-4772-99ab-82d6473eed60'],44,,,,,,,,,,,,,,,,Montpellier,139,00:04:44.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66d46366-89d3-4d4e-9438-59bd6bea17d1,237,,,"[55.1, 24.8]",3829429,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yacouba Sylla,29714.0,Left Defensive Midfield,17,Rennes,134,['9decec9c-bb60-453e-84c3-e1826864a3fc'],51,,,,,,,,,,,,,,,,Rennes,134,00:04:51.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cbdda59-c622-436a-808f-b7e100acc320,241,,,"[36.6, 40.2]",3829429,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,17,Rennes,134,['b4f3e2ac-523e-4826-b7af-8ca44758efd9'],53,,,,,,,,,,,,,,,,Rennes,134,00:04:53.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01b8fe45-dbb7-4012-9a13-d26a0d758b61,244,,,"[44.3, 70.7]",3829429,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Moreira,7197.0,Right Wing Back,17,Rennes,134,['f39c58f4-47b1-4dd3-9ae9-a1fd6f34d791'],56,,,,,,,,,,,,,,,,Rennes,134,00:04:56.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231936f1-1167-4e04-916f-4fb83e20ef3a,248,,,"[82.3, 74.1]",3829429,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin André,2990.0,Right Wing,17,Rennes,134,['414a84a9-6a93-4b59-9fb9-aadcdc9bf1ba'],0,,,,,,,,,,,,,,,,Rennes,134,00:05:00.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf5a9f89-a4b4-4904-8244-4b7cd9e50174,254,,,"[43.9, 10.7]",3829429,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Dabo,3421.0,Center Attacking Midfield,18,Montpellier,139,['3a588d62-c1c7-409b-bff5-a2bdcf0b153c'],8,,,,,,,,,,,,,,,,Montpellier,139,00:05:08.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507d5051-8f9b-4e10-b03d-a3528c5415c5,257,,,"[77.8, 2.0]",3829429,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anthony Mounier,34565.0,Left Wing,18,Montpellier,139,['18602322-6087-4113-ad28-ae15f1d2762f'],17,,,,,,,,,,,,,,,,Montpellier,139,00:05:17.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4148e6f2-a8e3-4b6a-9596-9107c1433e89,260,,,"[83.9, 14.4]",3829429,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Bérigaud,2980.0,Center Forward,18,Montpellier,139,['b718df44-8cd3-4bb2-98dc-dddc17302722'],19,,,,,,,,,,,,,,,,Montpellier,139,00:05:19.646,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a86313d-d5e4-40e3-a7f4-5d2c94b202b6,264,,,"[66.1, 29.4]",3829429,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paul Lasne,3682.0,Right Defensive Midfield,18,Montpellier,139,['8fef5433-387f-4876-82e2-d25ef0af778a'],21,,,,,,,,,,,,,,,,Montpellier,139,00:05:21.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a0a7c3c-db84-41a7-b3e1-ee9ec5b240e9,267,,,"[65.8, 62.9]",3829429,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,18,Montpellier,139,['d5b48857-ded2-4629-8e6c-7c825bf9aa47'],25,,,,,,,,,,,,,,,,Montpellier,139,00:05:25.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c6bcd8e-dcfa-4c2e-b2e8-c4f80d093936,270,,,"[67.6, 56.6]",3829429,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paul Lasne,3682.0,Right Defensive Midfield,18,Montpellier,139,['275139b9-2645-4520-9145-3c0ac9350d92'],28,,,,,,,,,,,,,,,,Montpellier,139,00:05:28.161,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d396c8ec-c838-4753-9ace-ff45e8f91adc,276,,,"[106.9, 38.3]",3829429,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anthony Mounier,34565.0,Left Wing,19,Montpellier,139,['01be52e7-9732-42d2-85ce-82f9e5777f51'],55,,,,,,,,,,,,,,,,Montpellier,139,00:05:55.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29c8ad0b-77e6-41fe-9fdc-52b104490e7e,278,,,"[26.9, 28.5]",3829429,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sylvain Armand,40699.0,Left Center Back,20,Rennes,134,['142ea8ea-bddb-4d9c-8c33-1b6d7c831ee2'],12,,,,,,,,,,,,,,,,Rennes,134,00:06:12.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c38d4a93-25a1-4329-82e8-90308384744f,281,,,"[7.1, 42.6]",3829429,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Benoît Guy Robert Costil,3354.0,Goalkeeper,20,Rennes,134,['089f9c46-b5dc-4087-a226-15a39bd4dc0e'],15,,,,,,,,,,,,,,,,Rennes,134,00:06:15.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84cdc49f-ac79-4d08-81b0-4eb3da267b42,285,,,"[60.6, 20.7]",3829429,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Henrique Konzen Medina da Silva,16503.0,Left Wing,20,Rennes,134,['f834379e-fcc2-42df-b868-fe635a7a1e12'],21,,,,,,,,,,,,,,,,Rennes,134,00:06:21.535,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,93955e94-c5b8-4452-a0e1-a0b49335f0fe,288,,,"[74.0, 29.8]",3829429,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Giovanni-Guy Yann Sio,3018.0,Center Forward,20,Rennes,134,['70f17290-55c3-4c49-be80-0e99310635b1'],24,,,,,,,,,,,,,,,,Rennes,134,00:06:24.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10bb4d5d-f445-4078-bbed-9dcd935c4199,290,,,"[10.6, 40.3]",3829429,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Geoffrey Jourdren,7509.0,Goalkeeper,20,Rennes,134,['8eaf7394-1145-4fd4-8e99-df35fd7a6bac'],27,,,,,,,,,,,,,,,,Montpellier,139,00:06:27.693,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,35fe7cb2-202f-47f4-9e60-82f963c306b4,294,,,"[69.8, 38.6]",3829429,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kévin Bérigaud,2980.0,Center Forward,20,Rennes,134,['c02ca985-966e-4231-8e74-c0d25a833043'],32,,,,,,,,,,,,,,,,Montpellier,139,00:06:32.426,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3b82eeee-3c28-4d61-94a3-acd6a0aedda1,298,,,"[71.4, 43.9]",3829429,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Benjamin André,2990.0,Right Wing,20,Rennes,134,['a41371c3-b481-4071-853a-5684eaaad6e4'],34,,,,,,,,,,,,,,,,Rennes,134,00:06:34.276,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,032ed11e-6838-400f-979d-218c179a6cc2,304,,,"[44.5, 22.2]",3829429,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ludovic Baal,2985.0,Left Wing Back,20,Rennes,134,['6ff70068-8e12-451f-b0b4-521f800a9f36'],40,,,,,,,,,,,,,,,,Rennes,134,00:06:40.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38cee911-3c7d-450b-8540-e94a8fc923ef,309,,,"[89.5, 40.7]",3829429,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Bérigaud,2980.0,Center Forward,21,Montpellier,139,['acc5bba0-6cb8-4b2f-80cf-496c0606e323'],43,,,,,,,,,,,,,,,,Montpellier,139,00:06:43.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee11354-1db9-4348-a03e-be1c747ceeda,313,,,"[83.2, 3.6]",3829429,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Back,21,Montpellier,139,['7f3d67cc-f661-4384-9274-d2764f2cbf20'],50,,,,,,,,,,,,,,,,Montpellier,139,00:06:50.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c8433b6-eaa5-4f40-bf96-671c705b6e24,316,,,"[93.0, 1.6]",3829429,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Mounier,34565.0,Left Wing,21,Montpellier,139,['c175597b-3ff0-4bf5-a1de-b428114c7153'],51,,,,,,,,,,,,,,,,Montpellier,139,00:06:51.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406713c-bb35-4335-be46-2ffc759634e3,321,,,"[91.9, 7.5]",3829429,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Bérigaud,2980.0,Center Forward,21,Montpellier,139,['95220026-28d7-4ed2-96fd-773e7eaf3fb6'],52,,,,,,,,,,,,,,,,Montpellier,139,00:06:52.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b289c4e7-f9c8-4bfe-be50-07b194dcacec,325,,,"[83.0, 4.0]",3829429,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Back,21,Montpellier,139,['b42dfd0c-b9e6-407f-988e-33ff3dbc7d1d'],54,,,,,,,,,,,,,,,,Montpellier,139,00:06:54.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0fc372f-fd69-4c95-a35c-982f19ec1a06,328,,,"[72.6, 24.0]",3829429,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,21,Montpellier,139,['1615c228-8e14-458a-a894-0e252b11204f'],56,,,,,,,,,,,,,,,,Montpellier,139,00:06:56.570,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ffbe8ac5-47a2-4ca6-b089-5985b3a21587,333,,,"[82.4, 34.9]",3829429,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Souleymane Camara,3679.0,Right Wing,21,Montpellier,139,['a87d6ffc-b130-4991-961b-34dc1e18a5d4'],58,,,,,,,,,,,,,,,,Montpellier,139,00:06:58.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b61e09f-0371-4e24-91c4-3aec8e8284ea,339,,,"[101.5, 69.4]",3829429,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Souleymane Camara,3679.0,Right Wing,21,Montpellier,139,['f149305d-6d91-47e7-89ba-fd6519e430db'],4,,,,,,,,,,,,,,,,Montpellier,139,00:07:04.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13aed958-88d3-4fde-a757-612bc7a98d61,343,,,"[109.7, 44.9]",3829429,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Bérigaud,2980.0,Center Forward,21,Montpellier,139,"['2fda8ac0-5642-4916-9dea-9d614528e938', '76586617-af5e-4896-9424-65cd4bbcb537']",8,,,,,,,,,,,,,,,,Montpellier,139,00:07:08.458,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c7208d4-7f1c-4536-a3e2-d884fcaef388,349,,,"[49.5, 18.7]",3829429,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yacouba Sylla,29714.0,Left Defensive Midfield,23,Rennes,134,['2c497c94-27ff-4b25-bc07-517e44468d79'],43,,,,,,,,,,,,,,,,Rennes,134,00:07:43.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e72e4f1-999e-407d-8d63-40a190cccd6e,352,,,"[43.6, 7.2]",3829429,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ludovic Baal,2985.0,Left Wing Back,23,Rennes,134,['846b3b1d-4628-4091-bda9-c0aa9b5cb74a'],45,,,,,,,,,,,,,,,,Rennes,134,00:07:45.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91056d9b-1401-47fa-86dd-6ee27fa17297,356,,,"[65.8, 21.3]",3829429,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni-Guy Yann Sio,3018.0,Center Forward,23,Rennes,134,"['45e36e3f-060d-441a-a25e-6eb9cf7a5b46', 'a2801d14-a6a4-417a-b322-de88bcb06bbf']",47,,,,,,,,,,,,,,,,Rennes,134,00:07:47.666,Ball Receipt*,True
