50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e8e96ab-3258-4a93-b002-7ec705564473,2057,,"[45.5, 37.1]",3901155,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ibrahim Amadou,11332.0,,Center Defensive Midfield,121,Lille,143,['eda7841f-5c4e-4b78-8a69-621f9ad86c9a'],17,,,,,,,,,,,,,,,,,Lille,143,00:07:17.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96decb8f-2b50-41c7-b14e-7dc912afe474,2059,,"[48.3, 47.4]",3901155,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rio Antonio Zoba Mavuba,40522.0,,Right Center Midfield,121,Lille,143,['917be83f-5d6a-4b57-a11f-2aae5dc883c8'],19,,,,,,,,,,,,,,,,,Lille,143,00:07:19.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9bf7b7e-b4eb-4ddc-9e5d-59880425a567,2062,,"[53.4, 76.1]",3901155,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sébastien Corchia,6716.0,,Right Back,121,Lille,143,['a2c4f925-ead9-409f-9e3f-19d52dfbae67'],23,,,,,,,,,,,,,,,,,Lille,143,00:07:23.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbf41ad2-f3f2-47ea-ae9a-6b013f09636a,2066,,"[38.2, 67.1]",3901155,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Benjamin Pavard,5476.0,,Right Center Back,121,Lille,143,['ed098351-aeb4-44ea-b47b-27cdddd75ea0'],25,,,,,,,,,,,,,,,,,Lille,143,00:07:25.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b708b364-f9dc-45fe-8eee-dfcd6f6bde0f,2070,,"[70.5, 78.1]",3901155,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Éric Bauthéac,40486.0,,Right Wing,121,Lille,143,"['1da91626-a422-4ab8-8a76-e9b8bb310ce3', 'd08870ea-5b93-46ae-95ce-a7c5fae5d7a6']",31,,,,,,,,,,,,,,,,,Lille,143,00:07:31.052,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8ff88f0-dd38-4eb7-add8-cd5380837284,2073,,"[57.2, 77.3]",3901155,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sébastien Corchia,6716.0,,Right Back,121,Lille,143,['de3ffcbc-75e4-4899-aadc-927476577c5f'],34,,,,,,,,,,,,,,,,,Lille,143,00:07:34.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e99b06f-bbf6-4668-8a14-9c8c994320e3,2076,,"[44.6, 12.1]",3901155,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,,Left Defensive Midfield,122,Montpellier,139,['407e8fd1-25c0-487f-886b-73b319c41a55'],37,,,,,,,,,,,,,,,,,Montpellier,139,00:07:37.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9da63f9-9649-4a00-be93-76a28346d70d,2080,,"[32.6, 31.4]",3901155,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitorino Hilton da Silva,3674.0,,Right Center Back,122,Montpellier,139,['2b877cb7-11f0-40ea-99f3-3be66b8bab85'],40,,,,,,,,,,,,,,,,,Montpellier,139,00:07:40.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125f32e9-b447-4cb8-b682-a5d9703ced96,2084,,"[73.5, 41.0]",3901155,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Bérigaud,2980.0,,Right Wing,122,Montpellier,139,['b48ff679-1630-4801-bae3-916227b30fe7'],45,,,,,,,,,,,,,,,,,Montpellier,139,00:07:45.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07cb1473-232e-401d-a8df-772c331ec506,2087,,"[67.2, 42.4]",3901155,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Dabo,3421.0,,Right Defensive Midfield,122,Montpellier,139,['ff5d1cf9-7c10-4269-8b9d-f382919debf5'],46,,,,,,,,,,,,,,,,,Montpellier,139,00:07:46.959,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aebfefb-2519-443b-8e0c-b4839c66aeeb,2091,,"[76.1, 24.7]",3901155,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,,Center Attacking Midfield,122,Montpellier,139,['0e25b51f-0af6-42b7-98a7-4c34ee3fffb8'],48,,,,,,,,,,,,,,,,,Montpellier,139,00:07:48.092,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c964f06-74e1-441c-8435-cd0dd3467750,2096,,"[104.6, 46.6]",3901155,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mustapha Yatabaré,30255.0,,Center Forward,123,Montpellier,139,['79b475f7-d5bc-45f0-9715-b760e473127f'],25,,,,,,,,,,,,,,,,,Montpellier,139,00:08:25.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd7dc870-5710-4317-ab19-0f10c6442d94,2101,,"[77.6, 31.7]",3901155,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ryad Boudebouz,6661.0,,Center Attacking Midfield,123,Montpellier,139,['d9e454b2-fd5b-4e59-8cd2-5087c19ff8d2'],29,,,,,,,,,,,,,,,,,Montpellier,139,00:08:29.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4850faa-1df7-46b0-a557-b59a7593184c,2104,,"[108.8, 9.1]",3901155,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérôme Roussillon,3676.0,,Left Back,123,Montpellier,139,['d9ed4047-ceea-4e81-99fa-832dfc71c2e0'],33,,,,,,,,,,,,,,,,,Montpellier,139,00:08:33.147,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9427ed1e-37df-4799-a453-49e9072ed3eb,2106,,"[108.5, 35.8]",3901155,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mustapha Yatabaré,30255.0,,Center Forward,123,Montpellier,139,['40afe41f-0ef1-42ef-9010-8a8abb57a5d4'],34,,,,,,,,,,,,,,,,,Montpellier,139,00:08:34.496,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b886add-b356-4223-9246-37cf830680b4,2108,,"[45.3, 8.5]",3901155,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sofiane Boufal,3625.0,,Left Wing,124,Lille,143,['afa88176-7926-4d9e-b99c-f0840538dd6f'],51,,,,,,,,,,,,,,,,,Lille,143,00:08:51.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0151ebb-c349-4531-aa6f-f241df4b6bbd,2113,,"[104.7, 39.5]",3901155,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mustapha Yatabaré,30255.0,,Center Forward,125,Montpellier,139,"['33a04887-db45-4bf9-b2c0-64c2b0d50e98', 'f7e013bd-c4cf-4c6c-a51d-6b9d86ab9d11']",20,,,,,,,,,,,,,,,,,Montpellier,139,00:09:20.770,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687e651c-924c-48ef-aa94-cbcf84168d90,2122,,"[33.9, 46.0]",3901155,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,,Right Center Midfield,126,Lille,143,['a913c4d4-36ad-42e0-b95b-52226965b3be'],26,,,,,,,,,,,,,,,,,Lille,143,00:09:26.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2c5f270-c214-48e7-a068-6a32837ee288,2125,,"[33.7, 68.0]",3901155,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Pavard,5476.0,,Right Center Back,126,Lille,143,['ec6c2b24-fa91-4581-92ab-2ac8d5dcd36a'],31,,,,,,,,,,,,,,,,,Lille,143,00:09:31.316,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89f5d954-9ae0-4490-a132-e4c974290079,2128,,"[40.4, 62.3]",3901155,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Amadou,11332.0,,Center Defensive Midfield,126,Lille,143,['e7619ebf-cf91-4994-8b3f-54c3bc4c67ac'],34,,,,,,,,,,,,,,,,,Lille,143,00:09:34.715,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c67c06b-796d-4777-8530-85d641c0610d,2132,,"[59.1, 64.5]",3901155,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,,Right Center Midfield,126,Lille,143,['b567486f-179b-4ed1-8716-ab61e9281f25'],36,,,,,,,,,,,,,,,,,Lille,143,00:09:36.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40f361e8-f951-48df-89c0-61a59bccee14,2137,,"[86.4, 4.4]",3901155,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,,Left Wing,127,Montpellier,139,['0f986aaf-8c6d-4f6e-83ee-5eb1193f5817'],42,,,,,,,,,,,,,,,,,Montpellier,139,00:09:42.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62c258c3-7eb0-4c1e-beb9-5692d5a64780,2141,,"[91.0, 25.4]",3901155,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mustapha Yatabaré,30255.0,,Center Forward,127,Montpellier,139,['98bd2e0c-d9da-4d89-a353-8038e5205ce7'],44,,,,,,,,,,,,,,,,,Montpellier,139,00:09:44.581,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a04305f0-b72b-4ac4-9e37-6c66a8218077,2143,,"[102.6, 11.4]",3901155,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,,Left Defensive Midfield,127,Montpellier,139,['47b1ae75-1c76-45d8-b404-593987c130cb'],45,,,,,,,,,,,,,,,,,Montpellier,139,00:09:45.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5c9195d-b0fe-4759-9071-1c1fac038bf9,2145,,"[13.2, 66.7]",3901155,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Pavard,5476.0,,Right Center Back,128,Lille,143,['f4622f05-fef2-4483-a557-7c2ad3fee537'],58,,,,,,,,,,,,,,,,,Lille,143,00:09:58.950,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1e214fc-dd21-422a-8c41-4be12c8c212b,2147,,"[56.2, 69.5]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,,Right Center Midfield,128,Lille,143,['0518b02d-2e8b-4a97-83d6-e0d19905a7b7'],5,,,,,,,,,,,,,,,,,Lille,143,00:10:05.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6daf840-ddd2-4f73-8fae-ec05bee0afda,2150,,"[75.6, 11.0]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigue Casimir Ninga,3020.0,,Left Wing,128,Lille,143,"['acb4e3de-28f4-4b0b-8c80-de37f71c6b5e', 'cdb98085-8e58-4c20-b9a6-22ebb5d5a114']",6,,,,,,,,,,,,,,,,,Montpellier,139,00:10:06.450,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3fcfc7d-e9c6-40ce-969e-7c04c96b40ef,2157,,"[55.0, 72.6]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éric Bauthéac,40486.0,,Right Wing,128,Lille,143,"['4a0dbf5c-e54d-4f6a-bac1-d4a816efc017', '5a45c283-8062-4508-9759-cf5f950da11c']",9,,,,,,,,,,,,,,,,,Lille,143,00:10:09.232,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22b5f3dc-7150-4f20-afa9-f1778aeafe0f,2161,,"[45.5, 59.3]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahim Amadou,11332.0,,Center Defensive Midfield,128,Lille,143,"['6767d71e-0d1c-4c9c-9612-4e378b4884a0', '9ca07494-27c0-4dbf-aac4-50305df152b0']",12,,,,,,,,,,,,,,,,,Lille,143,00:10:12.067,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c19149d-843e-44f3-bccf-0950b03b522a,2164,,"[62.8, 64.7]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éric Bauthéac,40486.0,,Right Wing,128,Lille,143,['87a2805b-ae03-4d47-ad1f-d0fe05f95756'],15,,,,,,,,,,,,,,,,,Lille,143,00:10:15.270,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fd3a7c8-f91d-46ff-ad66-e554cee522b2,2168,,"[48.1, 65.8]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,,Right Center Midfield,128,Lille,143,"['13066ba7-8fe8-4b74-bb3c-1a50c5964c69', 'cc5dc7b8-a69a-4cfc-834c-61297127c817']",16,,,,,,,,,,,,,,,,,Lille,143,00:10:16.954,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707fa9f6-8469-438b-a8be-87c91ba913c3,2172,,"[82.4, 73.4]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éderzito António Macedo Lopes,15996.0,,Center Forward,128,Lille,143,"['e40bcd62-7387-4f64-b987-48f93e899132', 'f01299e3-b10e-4e93-a6b7-dc266a45ebee']",20,,,,,,,,,,,,,,,,,Lille,143,00:10:20.554,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79c494f4-6de8-4ea7-88ec-fcf33c919703,2175,,"[84.6, 60.1]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sofiane Boufal,3625.0,,Left Wing,128,Lille,143,['69936efa-a28b-45db-894c-54e7b418898a'],22,,,,,,,,,,,,,,,,,Lille,143,00:10:22.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43de537d-7459-48eb-9a9f-0cf7aada516a,2178,,"[93.5, 60.9]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éric Bauthéac,40486.0,,Right Wing,128,Lille,143,['a9719388-a365-4d8c-9b9d-1385c7ebffee'],23,,,,,,,,,,,,,,,,,Lille,143,00:10:23.865,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bbe9b5a-837e-4acd-bb60-ab2b8d443f23,2181,,"[114.6, 46.7]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sofiane Boufal,3625.0,,Left Wing,128,Lille,143,['316a0e96-aaf1-4f1f-b34a-ace00c0f2d05'],28,,,,,,,,,,,,,,,,,Lille,143,00:10:28.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ce3028a-25f9-4dc7-861a-6881ad8d135c,2187,,"[35.1, 72.3]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Dabo,3421.0,,Right Defensive Midfield,129,Montpellier,139,['bab7dc89-6053-40e5-b45d-2bd4356c849c'],34,,,,,,,,,,,,,,,,,Montpellier,139,00:10:34.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeb295b9-0d57-4bc9-b840-3a371a92bcdf,2191,,"[57.1, 75.9]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Jean Rémy,4669.0,,Right Back,129,Montpellier,139,['1a68e954-0d63-41be-80f1-3c02113f79b7'],44,,,,,,,,,,,,,,,,,Montpellier,139,00:10:44.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2f25def-84a9-4c6c-bdfb-93164f5a3388,2194,,"[67.5, 54.5]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,,Center Attacking Midfield,129,Montpellier,139,['f5cc877a-655e-4f3d-b86a-8e8b38a78d10'],46,,,,,,,,,,,,,,,,,Montpellier,139,00:10:46.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df0e6af3-7297-4724-8f87-0d267bac5a10,2198,,"[77.6, 54.9]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Dabo,3421.0,,Right Defensive Midfield,129,Montpellier,139,"['13662429-97ba-4a34-ab12-004bff139746', 'bbad7f5d-1851-4592-a69f-701c07f92c8b']",48,,,,,,,,,,,,,,,,,Montpellier,139,00:10:48.128,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33c3a059-305d-457e-b763-01812e4d4717,2201,,"[81.2, 70.4]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,,Center Attacking Midfield,129,Montpellier,139,['f874c492-f24b-437f-8e9d-f9b3b19ebe14'],50,,,,,,,,,,,,,,,,,Montpellier,139,00:10:50.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea39decc-4529-48e8-9d39-6686fc87ac01,2204,,"[116.3, 72.5]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Bérigaud,2980.0,,Right Wing,129,Montpellier,139,['03bfab9a-a1d2-45b9-abb6-d49f6f207b38'],55,,,,,,,,,,,,,,,,,Montpellier,139,00:10:55.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1ec83be-051f-405c-b6ce-97d0a2b78e99,2207,,"[107.6, 56.7]",3901155,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,,Center Attacking Midfield,129,Montpellier,139,['8eb49e8c-603b-4201-a459-1aae9c0782e9'],59,,,,,,,,,,,,,,,,,Montpellier,139,00:10:59.390,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6936b7d2-6a6f-40a2-8675-4ff7ddc1541f,2213,,"[64.2, 15.8]",3901155,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Éderzito António Macedo Lopes,15996.0,,Center Forward,130,Lille,143,['38471461-edf2-4c21-856c-6770ef111af0'],47,,,,,,,,,,,,,,,,,Lille,143,00:11:47.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf1b9695-2da2-46cd-84c3-e54b9ee5f409,2216,,"[75.2, 58.4]",3901155,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,,Center Attacking Midfield,131,Montpellier,139,['feb11349-6e82-4570-a1f2-35725c96e4e8'],49,,,,,,,,,,,,,,,,,Montpellier,139,00:11:49.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70100c6e-edc5-4986-9848-f1fe1f2472c9,2218,,"[69.8, 63.7]",3901155,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Bérigaud,2980.0,,Right Wing,131,Montpellier,139,['de1d3284-6eed-4b78-9236-f643a20f9865'],49,,,,,,,,,,,,,,,,,Montpellier,139,00:11:49.763,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a69c901f-af88-4aed-ad50-fc126bfe8da1,2223,,"[82.3, 68.7]",3901155,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,,Center Attacking Midfield,131,Montpellier,139,['95e640a7-dec1-47c7-86d6-281c16b80b2a'],51,,,,,,,,,,,,,,,,,Montpellier,139,00:11:51.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90f12f44-e7fb-4d3f-8c07-40717ad531d2,2232,,"[73.6, 6.1]",3901155,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sidibé,3446.0,,Left Back,131,Montpellier,139,['d92d6182-a82b-4e8a-8bd6-a3bb356f2189'],55,,,,,,,,,,,,,,,,,Lille,143,00:11:55.373,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e79e63a-c786-4b85-81fb-b56062f6a984,2235,,"[81.7, 25.4]",3901155,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éderzito António Macedo Lopes,15996.0,,Center Forward,131,Montpellier,139,['07cd942b-2ff4-473b-b300-aadcd8c32ce2'],56,,,,,,,,,,,,,,,,,Lille,143,00:11:56.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56bed8ab-122e-44b6-9f02-826e7728fe9a,2242,,"[62.3, 74.9]",3901155,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kévin Bérigaud,2980.0,,Right Wing,132,Montpellier,139,"['52f7c799-b405-4286-a615-3ca4b30325ce', 'b0848c5e-5f9c-4ff5-a9b2-25db54e91d66']",28,,,,,,,,,,,,,,,,,Montpellier,139,00:12:28.620,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bcbc9bc-f059-41d3-8999-8768f6009721,2246,,"[67.5, 75.4]",3901155,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryad Boudebouz,6661.0,,Center Attacking Midfield,132,Montpellier,139,"['81ff6d2f-2431-4c0f-9333-6510c74f5944', 'b809c5e7-a997-44df-a214-527556cd1989']",31,,,,,,,,,,,,,,,,,Montpellier,139,00:12:31.707,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2de0b92b-cc5b-48ce-9f5b-0409647dee4a,2251,,"[56.4, 74.7]",3901155,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,William Jean Rémy,4669.0,,Right Back,133,Montpellier,139,['a2c36e36-8b36-4213-843e-30b259e32897'],45,,,,,,,,,,,,,,,,,Montpellier,139,00:12:45.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae73ec89-c3ce-4530-b05c-e6a55aebf02b,2254,,"[56.6, 71.6]",3901155,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ryad Boudebouz,6661.0,,Center Attacking Midfield,133,Montpellier,139,['3ff1585b-c98d-4acb-8bd9-ab2e665cd9df'],46,,,,,,,,,,,,,,,,,Montpellier,139,00:12:46.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c621635-e037-4cd6-9f29-6020b458b19d,2257,,"[44.3, 29.4]",3901155,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Congré,3011.0,,Left Center Back,133,Montpellier,139,['ddbf731f-2075-46c5-a580-0b5264a3dc46'],49,,,,,,,,,,,,,,,,,Montpellier,139,00:12:49.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71cc1308-7213-497e-b667-02de2e256b75,2260,,"[56.6, 3.5]",3901155,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérôme Roussillon,3676.0,,Left Back,133,Montpellier,139,['f70ab337-5e64-4541-a088-a2594300ecfc'],52,,,,,,,,,,,,,,,,,Montpellier,139,00:12:52.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26cafd4a-2008-4b79-b467-3ba1bd65eb24,2263,,"[41.7, 14.5]",3901155,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Congré,3011.0,,Left Center Back,133,Montpellier,139,['bdaee9bd-a6ab-4d28-a0f4-fbdfd4746e32'],55,,,,,,,,,,,,,,,,,Montpellier,139,00:12:55.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d38b082d-2f81-48b7-8f29-f866d026334b,2266,,"[15.3, 36.5]",3901155,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Laurent Pionnier,40645.0,,Goalkeeper,133,Montpellier,139,['38ff842a-679c-4f4a-a7c9-4b5646dd215a'],58,,,,,,,,,,,,,,,,,Montpellier,139,00:12:58.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df2c4454-4dca-42a1-9ce5-b5ed2ab9f257,2270,,"[72.0, 23.0]",3901155,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mustapha Yatabaré,30255.0,,Center Forward,133,Montpellier,139,['ec9f98e0-a20b-45d3-9562-dc4a25bb7fd1'],3,,,,,,,,,,,,,,,,,Montpellier,139,00:13:03.665,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cf040c8-3bfc-414d-951a-03b8e7b342b2,2272,,"[83.3, 13.0]",3901155,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigue Casimir Ninga,3020.0,,Left Wing,133,Montpellier,139,['96f39d8a-a6ba-4634-aeee-3eb1346ecd53'],5,,,,,,,,,,,,,,,,,Montpellier,139,00:13:05.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77033a13-0127-4501-98d9-dc3bff569120,2280,,"[117.1, 51.4]",3901155,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vitorino Hilton da Silva,3674.0,,Right Center Back,134,Montpellier,139,['76972773-48bb-4e35-a6da-fa036d75313d'],3,,,,,,,,,,,,,,,,,Montpellier,139,00:14:03.478,Ball Receipt*,
