50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25a66056-0fbf-45f5-b132-83a60ee666a9,4061,,"[24.2, 27.5]",3829519,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Florentin Pogba,4802.0,Left Center Back,163,Saint-Étienne,135,['09637e41-3c47-4260-86ec-64989f709a56'],58,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:34:58.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dfd793a-1035-409d-83db-aac393383cb9,4063,,"[47.2, 7.4]",3829519,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Benoît Assou-Ekotto,3047.0,Left Back,163,Saint-Étienne,135,['a9d1c65b-2f9d-4ef3-a0ff-931a211f19b3'],1,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:35:01.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,83790832-0d44-4948-bdc5-86d69ff258f5,4066,,"[70.8, 12.0]",3829519,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robert Berič,4601.0,Center Forward,163,Saint-Étienne,135,['18099e5a-0360-4878-afd9-0abe982e553c'],4,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:35:04.396,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,21056a7a-a9e0-4798-b7b9-d2172f5769a6,4070,,"[96.9, 23.2]",3829519,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Romain Hamouma,4260.0,Center Attacking Midfield,163,Saint-Étienne,135,['26d19937-507e-4136-b3c3-d49d316643fb'],9,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:35:09.390,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ecd2beb-fc2a-42a1-842a-6c437fd30ee6,4075,,"[23.8, 59.3]",3829519,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Center Midfield,164,Paris Saint-Germain,131,['0bfccc2d-4a3d-46f9-b200-5fa5cf2ddaea'],13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:13.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b69866f8-e64b-48ec-9c93-b92866ec4713,4079,,"[27.9, 40.1]",3829519,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,164,Paris Saint-Germain,131,['a8d43fae-47a4-4dbe-b6e6-acb4ef140ac9'],15,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:15.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,84346f18-b162-4827-8dfa-bef022ca8d8c,4085,,"[91.2, 46.3]",3829519,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Christophe Bahebeck,8469.0,Left Wing,165,Saint-Étienne,135,['13cd0fd2-6ef1-41d5-a1e9-fab951b5e9d4'],20,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:35:20.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ca1b03f-63bd-40e1-b31e-b976511ca4e1,4091,,"[37.0, 70.0]",3829519,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ángel Fabián Di María Hernández,2995.0,Right Wing,167,Paris Saint-Germain,131,['26888932-3826-4ec5-8977-87341e3e0e87'],29,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:29.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b202704e-e13a-4a87-a67c-74f5c5181580,4094,,"[29.8, 28.8]",3829519,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Thiago Emiliano da Silva,3295.0,Left Center Back,167,Paris Saint-Germain,131,['9a1aac0c-bb7a-449f-9231-447acd615e7f'],37,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:37.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,172e1966-af27-4ba7-b88d-d71b4c389bb2,4097,,"[36.0, 22.4]",3829519,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Blaise Matuidi,4375.0,Left Center Midfield,167,Paris Saint-Germain,131,['f882390a-4c92-4c03-99c6-7fd7e2fafa10'],40,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:40.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3512764-4af3-4822-b2d3-427659c76e0e,4100,,"[50.1, 5.4]",3829519,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,167,Paris Saint-Germain,131,['3f788ece-631c-4fa3-8c44-844c770949ae'],42,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:42.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c466b30-e584-4f37-bcc1-a6bdbee0435e,4103,,"[31.6, 7.1]",3829519,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Layvin Kurzawa,4326.0,Left Back,167,Paris Saint-Germain,131,['2069ea72-9562-46dd-a4ad-73ed6773c28f'],44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:44.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a24816a9-9697-4899-bfd2-0d47ec567619,4106,,"[30.9, 24.2]",3829519,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Thiago Emiliano da Silva,3295.0,Left Center Back,167,Paris Saint-Germain,131,['0078fb41-d7c9-41e9-a871-1eead5778687'],47,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:47.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dc2e759-ba8b-4b35-9ed9-e7d8e65f6714,4109,,"[51.0, 33.2]",3829519,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Edinson Roberto Cavani Gómez,4319.0,Center Forward,167,Paris Saint-Germain,131,['0940704c-167d-42be-b9aa-46d955dc799c'],54,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:54.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,88220892-5628-4077-b3c7-f22523e9e895,4112,,"[38.4, 73.4]",3829519,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gregory van der Wiel,20048.0,Right Back,167,Paris Saint-Germain,131,['00523cef-0e22-47c0-9af1-f1f4968cfbe3'],58,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:58.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6083c340-ce52-4973-bb12-181b19f5f562,4115,,"[24.1, 61.0]",3829519,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marcos Aoás Corrêa,4372.0,Right Center Back,167,Paris Saint-Germain,131,['494277e6-49bb-41c6-9c39-717790187fb3'],2,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:02.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d02c4bbb-4939-44c6-9218-1e1c4eab7d8f,4118,,"[26.2, 30.2]",3829519,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Thiago Motta,4325.0,Center Defensive Midfield,167,Paris Saint-Germain,131,['251fdcbb-6b12-4325-868a-5bb7ba5ba220'],4,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:04.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,540ea099-ecf0-4c51-975d-454c22f4ae1f,4121,,"[39.0, 56.6]",3829519,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marco Verratti,3166.0,Right Center Midfield,167,Paris Saint-Germain,131,['0364d324-3bba-4b74-819d-70e37bf3f64c'],8,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:08.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e9441ad-efa9-41ee-9b95-55c2e075b8c5,4124,,"[39.6, 36.2]",3829519,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Thiago Motta,4325.0,Center Defensive Midfield,167,Paris Saint-Germain,131,['e5479a07-34c8-4d81-b3d7-ec61be721dea'],14,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:14.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16356016-7974-475d-9f56-b82a20101aee,4127,,"[58.0, 41.6]",3829519,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ángel Fabián Di María Hernández,2995.0,Right Wing,167,Paris Saint-Germain,131,['be855f42-4903-4d5a-8157-f0db97bbd44d'],15,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:15.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26c8ec14-bb83-477c-bbe2-07a3960e3334,4131,,"[88.2, 70.8]",3829519,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gregory van der Wiel,20048.0,Right Back,167,Paris Saint-Germain,131,['21e760c8-c0f4-46e5-bb95-a7ff50658544'],22,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:22.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,08fcda76-badc-480e-b95d-fdcb6df83f49,4134,,"[111.2, 28.3]",3829519,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Layvin Kurzawa,4326.0,Left Back,167,Paris Saint-Germain,131,['de86744e-a628-4864-a0ea-8b6e6be8d932'],25,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:25.897,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,339a1916-cd59-452e-8dce-93b42dc33d09,4139,,"[66.7, 18.1]",3829519,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jean-Christophe Bahebeck,8469.0,Left Wing,168,Saint-Étienne,135,['c0d1a3a3-ec4c-4a1d-9fed-ba4df422d28e'],48,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:36:48.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,74e145c4-d04c-4f52-92cd-070f810b7271,4141,,"[69.1, 64.0]",3829519,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,169,Paris Saint-Germain,131,['d005d239-b24e-414c-9b36-5e1e4d6d8802'],49,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:49.375,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,03ef6c3b-d602-4696-9be8-80ea8c593cfd,4149,,"[87.6, 27.5]",3829519,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Center Forward,169,Paris Saint-Germain,131,['5309cad5-706d-4f4a-831a-a05a0e401ce8'],56,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:56.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,819a83c8-726f-4468-88e6-3b2322a115f4,4153,,"[20.0, 29.5]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florentin Pogba,4802.0,Left Center Back,170,Saint-Étienne,135,['b64f8bbc-32e0-4096-8438-feba136abf8b'],0,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:37:00.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,241031c0-0df9-47c2-91cd-b54a0a3c8354,4156,,"[35.5, 10.4]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,170,Saint-Étienne,135,['1534ac41-4302-4256-943b-96f093f447e4'],2,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:37:02.947,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dfbf543-5002-48b9-af00-578ccb06c6da,4161,,"[90.9, 10.1]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Christophe Bahebeck,8469.0,Left Wing,170,Saint-Étienne,135,"['641116fe-67c9-4815-81a1-f1446ce3ca07', 'ca68330d-b4a7-48a4-b7a2-f5ed776be323']",7,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:37:07.593,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,633a1d39-3ed7-4f0a-9cbc-e5dfa20d78e7,4166,,"[13.6, 51.2]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,171,Paris Saint-Germain,131,['dcd8c756-9e11-4f2a-854f-ed8156adc5e0'],11,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:11.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2936544-8632-4ebb-bfcd-43a04d7168f6,4168,,"[8.8, 40.3]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Trapp,4440.0,Goalkeeper,171,Paris Saint-Germain,131,['3b58fdea-9c6d-44cd-8a11-de14160bb6f2'],13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:13.348,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eec6a6f2-dc91-480c-afdf-19f06cfad6ac,4172,,"[20.5, 14.8]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,171,Paris Saint-Germain,131,['c2174476-7919-483a-a1cc-cd2dbc33c7ef'],20,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:20.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e958225-c7fc-4a76-af7a-f97fc32952b9,4176,,"[40.0, 27.8]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,171,Paris Saint-Germain,131,['e08900b0-13f4-48a5-af5f-2b80f48be869'],28,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:28.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,584e7bdb-1fc5-4c8c-8f24-fdd234dc6a46,4180,,"[65.4, 41.3]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Center Midfield,171,Paris Saint-Germain,131,"['1ed3616f-0fa6-4e8a-9cfe-e2d4cffa7439', 'a3108054-b599-4630-9e62-85792b3078e5']",33,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:33.090,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dff0aefe-9123-4811-896a-55b937471ec0,4183,,"[74.1, 33.2]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Center Forward,171,Paris Saint-Germain,131,['223fde6b-be75-4d2a-adce-0a21f571a749'],34,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:34.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dde783a-3348-4ac6-86ec-db92f0cc0294,4186,,"[87.9, 67.0]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,171,Paris Saint-Germain,131,['e23e21e7-fa99-4d9a-9568-702914d44126'],36,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:36.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6041175a-e64b-4eb8-a1a2-b7c1adc330c9,4189,,"[105.4, 73.7]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gregory van der Wiel,20048.0,Right Back,171,Paris Saint-Germain,131,['fa083055-9caa-47de-9f8b-29e7b50a188e'],42,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:42.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,754efaf9-446c-4210-b0a7-aba4bea9245e,4192,,"[89.9, 73.7]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,171,Paris Saint-Germain,131,['10d97c0a-3381-4e12-b65c-33b4d5df4d30'],44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:44.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9999bd4-e622-4c6c-84ce-73575dff85b9,4195,,"[68.1, 18.5]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,171,Paris Saint-Germain,131,['d83f07e2-8090-457b-8db1-375f3b8ec057'],49,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:49.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,728b20a5-f34f-47f9-b912-0f309706a1ae,4198,,"[82.5, 23.1]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,171,Paris Saint-Germain,131,['0d9bfd73-6983-4b44-b2cd-573a086fb73d'],52,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:52.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,831d8da2-d6bf-4748-bcd7-fd089512fdf9,4201,,"[73.8, 12.5]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,171,Paris Saint-Germain,131,['1ba2bcc4-8091-4778-8fd2-1cc1ec5e1a39'],54,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:54.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bc61305-95e8-41bd-8d44-6362aca305ad,4204,,"[67.5, 22.4]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Center Midfield,171,Paris Saint-Germain,131,['d84864ba-4c79-413e-9eb8-1e588ffd7f9c'],55,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:55.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,062c2474-6c2c-4a84-91f6-199d166c63a9,4208,,"[68.7, 58.7]",3829519,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,171,Paris Saint-Germain,131,['b3914f37-5fff-42d1-a322-3b29e51cb0ca'],59,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:59.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf7e0488-a29d-4941-9005-39acc6125050,4211,,"[69.2, 71.8]",3829519,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gregory van der Wiel,20048.0,Right Back,171,Paris Saint-Germain,131,['d3e33040-030b-4ac4-b28c-b4aa9d510634'],2,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:02.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e53edc8a-d362-46c8-a497-8312171673b1,4214,,"[68.4, 61.0]",3829519,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,171,Paris Saint-Germain,131,['d7cdf654-1fe3-474b-b27f-58e3a113303e'],4,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:04.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3105c556-9714-401f-8be5-106537fa1c1d,4217,,"[68.7, 31.8]",3829519,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Center Midfield,171,Paris Saint-Germain,131,['3b01bfcb-be45-4f12-a85c-acb29245c7ba'],6,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:06.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13bd19be-6a93-409d-bfe7-608af197357c,4220,,"[74.8, 4.1]",3829519,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,171,Paris Saint-Germain,131,['fb39601b-4820-40a5-9f6d-a2cf8d8d733d'],10,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:10.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7b8225-e7fb-4c94-9427-e7e1bf843016,4222,,"[84.6, 4.1]",3829519,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,171,Paris Saint-Germain,131,['95db3d5c-a408-410a-96f4-b82990f067ee'],11,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:11.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,344b924b-c310-4adf-88b2-6b66d42909ed,4225,,"[81.9, 23.5]",3829519,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,171,Paris Saint-Germain,131,['21d7f8e2-5a30-4695-9f32-3a807ab124c3'],13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:13.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,07e120e2-0901-409b-8a3b-da1859bb172f,4228,,"[68.4, 8.4]",3829519,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,171,Paris Saint-Germain,131,['2434c26a-f709-4ac3-8310-9e11dc603146'],14,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:14.708,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb891ddb-18bb-43a2-aa45-dee815d5905c,4231,,"[66.8, 16.7]",3829519,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Center Midfield,171,Paris Saint-Germain,131,['6ce935d6-514f-4167-97fb-864177acc1c3'],16,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:16.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,adefc4c0-6111-4f99-86c7-b5235a769280,4234,,"[70.5, 48.5]",3829519,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,171,Paris Saint-Germain,131,['a9db33c0-7e8c-40cf-875c-c0e871595674'],19,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:19.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35458c54-04d5-4b02-98af-6e68b707a46f,4238,,"[100.4, 36.2]",3829519,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,171,Paris Saint-Germain,131,"['59e4f791-5260-4db4-931b-5af88f7bf6b3', 'e7261445-dad3-45ea-aef1-4d70b0760fb6']",23,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:23.531,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,92a7d5d1-32a5-4660-9753-5bd82fe6b05e,4242,,"[95.9, 39.8]",3829519,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Center Forward,171,Paris Saint-Germain,131,['a5a2636d-5fda-4869-982c-78efcb09f61b'],25,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:25.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a108f0cc-006a-491c-bb02-ed5a0a5fb3dd,4245,,"[32.2, 9.0]",3829519,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Christophe Bahebeck,8469.0,Left Wing,172,Saint-Étienne,135,"['30b434da-5a13-4903-92d2-c781ac6aa2ec', '99a53041-956a-49fb-a330-383e7950717c']",27,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:38:27.128,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e90e4c55-d17a-4032-bedf-8d6b7bdc9b13,4249,,"[37.9, 31.1]",3829519,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Tiémoko Diomandé,3797.0,Left Defensive Midfield,172,Saint-Étienne,135,"['0c913473-4d2e-4a23-9130-414c722dfe84', '12b4bcaf-a794-4a77-8d01-2f801e9a9a23']",29,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:38:29.565,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2ef16cc-a108-4be5-8219-5a4491111551,4254,,"[65.7, 20.0]",3829519,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romain Hamouma,4260.0,Center Attacking Midfield,173,Saint-Étienne,135,['6d1fb79d-aa91-48dd-958b-9ee6e29563b7'],37,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:38:37.167,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b41c89ed-865c-418c-9a3c-b05dfff9e90c,4256,,"[96.0, 24.8]",3829519,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Berič,4601.0,Center Forward,173,Saint-Étienne,135,['b20f36fb-7f76-4b95-afbf-fcc9e0b36750'],42,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:38:42.313,Ball Receipt*,
