50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.877781,,,,,,,,,,,,,d0103e45-73eb-44de-adb5-224d96f770a1,761,,"[31.7, 51.9]",3829514,18,,,,,-0.4514531,,Right Foot,,,"[87.8, 24.7]",High Pass,,62.34621,,,,Jimmy Briand,3213.0,,,,,Free Kick,1,From Free Kick,Jonas Lössl,3322.0,Goalkeeper,44,Guingamp,142,['44f2630f-a53a-481a-ac0f-98ab0fe25f1e'],36,,,,,,,,,,,,,,,,,Guingamp,142,00:18:36.173,Pass,
,,,,,,,,,,,,,,,1.447419,,,,,,,,,,,,,83ada7b5-5c30-4416-9060-3a8838fc2d61,764,,"[88.1, 25.1]",3829514,18,,,,,-1.6282045,,Right Foot,,,"[87.6, 16.4]",Ground Pass,,8.714356,,,,Nicolas Benezet,3301.0,,,,,,1,From Free Kick,Jimmy Briand,3213.0,Right Center Forward,44,Guingamp,142,"['6a8faadb-7664-4c51-a16a-74233d3b29c0', 'ab6424bf-d1a0-454d-8df9-ad7abebb57b3']",40,,,,,,,,,,,,,,,,,Guingamp,142,00:18:40.051,Pass,True
,,,,,,,,,,,,,,,0.523501,,,,,,,,,,,,,54045608-b762-45c4-aece-d641fe867e2c,767,,"[86.6, 13.3]",3829514,18,,,,,1.9538734,,Right Foot,,,"[83.9, 20.0]",Ground Pass,,7.2235727,,,,Jimmy Briand,3213.0,,,,,,1,From Free Kick,Nicolas Benezet,3301.0,Left Midfield,44,Guingamp,142,['553c20d2-6144-4aa9-910f-f8a0efce777c'],42,,,,,,,,,,,,,,,,,Guingamp,142,00:18:42.945,Pass,
,,,,,,,,,,,,,,,0.736802,,,,,,,,,,,,,9c67a569-b149-4837-9378-14871e60c371,775,,"[31.0, 56.4]",3829514,18,,,,,-2.72245,,Left Foot,,,"[20.9, 51.9]",Ground Pass,,11.057124,,,,Ismaël Traoré,3045.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,45,Angers,145,['ced1de5b-7f95-4fa7-b1a3-17b41e481108'],46,,,,,,,,,,,,,,,,,Angers,145,00:18:46.155,Pass,
,,,,,,,,,,,,,,,1.676063,,,,,,,,,,,,,870692ab-18ee-4dba-8f79-bec208ee3095,778,,"[20.9, 51.9]",3829514,18,,,,,1.4553697,,Right Foot,,,"[23.3, 72.6]",Ground Pass,,20.838667,,,,Vincent Manceau,3431.0,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,45,Angers,145,['a3e3074a-0fcb-43f7-9cd9-d0acdf3841c2'],47,,,,,,,,,,,,,,,,,Angers,145,00:18:47.091,Pass,
,,,,,,,,,,,,,,,1.380392,,,,,,,,,,,,,0049c497-64d7-449a-8c40-05368897319b,781,,"[23.3, 72.6]",3829514,18,,,,,-2.3145518,,Right Foot,,,"[16.4, 65.1]",Ground Pass,,10.191173,,,,Ismaël Traoré,3045.0,,,,,,1,Regular Play,Vincent Manceau,3431.0,Right Back,45,Angers,145,['25400b9f-9d49-4f9d-8e9b-5047410c31ec'],50,,,,,,,,,,,,,,,,,Angers,145,00:18:50.032,Pass,
,,,,,,,,,,,,,,,3.183742,,,,,,,,,,,,,91b01099-2dec-4ce0-9055-2d260d5ae62d,784,,"[27.7, 60.1]",3829514,18,,,,,0.2168171,,Right Foot,,,"[84.9, 72.7]",High Pass,,58.571323,,Incomplete,,,,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,45,Angers,145,['1c79370a-c468-4411-9020-39e5e6d214a1'],57,,,,,,,,,,,,,,,,,Angers,145,00:18:57.366,Pass,
,,,,,,,,,,,,,,,1.73217,,,,,,,,,,,,,1c79370a-c468-4411-9020-39e5e6d214a1,785,,"[35.2, 7.4]",3829514,19,,,,,0.085761964,,Left Foot,,,"[79.4, 11.2]",High Pass,,44.36305,,Incomplete,,Jimmy Briand,3213.0,,,,,Recovery,1,Regular Play,Dorian Lévêque,30182.0,Left Back,45,Angers,145,"['653cb389-1363-432b-af42-68ed95aaf3ab', '91b01099-2dec-4ce0-9055-2d260d5ae62d', 'f1c02f4c-9c02-4591-a764-fce7220ab5b0']",0,,,,,,,,,,,,,,,,,Guingamp,142,00:19:00.550,Pass,
,,,,,,,,,,,,,,,1.517195,,,,,,,,,,,,,96b01a3c-0805-4590-ad48-5928ae00f0b7,788,,"[68.4, 0.1]",3829514,19,,True,,,0.61112773,,,,,"[85.1, 11.8]",High Pass,,20.390684,,Incomplete,,Jimmy Briand,3213.0,,,,,Throw-in,1,From Throw In,Dorian Lévêque,30182.0,Left Back,46,Guingamp,142,"['8e84ab32-5b08-4408-aa41-e0044c74166a', 'e7902c86-3df9-4d1c-9424-44410883c9d6']",18,,,,,,,,,,,,,,,,,Guingamp,142,00:19:18.065,Pass,
,,,,,,,,,,,,,,,0.988344,,,,,,,,,,,,,8e84ab32-5b08-4408-aa41-e0044c74166a,790,,"[35.0, 68.3]",3829514,19,,,,,-0.075127155,,Head,,,"[44.3, 67.6]",High Pass,,9.326307,,,,Cheikh N''Doye,5676.0,,,,,Recovery,1,Regular Play,Vincent Manceau,3431.0,Right Back,47,Angers,145,"['4e44481f-00a5-4473-93ad-acc77448710f', '96b01a3c-0805-4590-ad48-5928ae00f0b7']",19,,,,,,,,,,,,,,,,,Angers,145,00:19:19.582,Pass,
,,,,,,,,,,,,,,,1.442572,,,,,,,,,,,,,70065c0f-963c-4f5a-acc2-b34827c1d01c,796,,"[42.4, 70.6]",3829514,19,,True,,,-0.59540987,,Right Foot,,,"[51.7, 64.3]",Low Pass,,11.232987,,,,Ismaël Traoré,3045.0,,,,,Free Kick,1,From Free Kick,Vincent Manceau,3431.0,Right Back,48,Angers,145,['a578113e-3bff-4dc4-b523-c791b0ffafad'],32,,,,,,,,,,,,,,,,,Angers,145,00:19:32.721,Pass,
,,,,,,,,,,,,,,,1.989197,,,,,,,,,,,,,ec6a124f-a755-4a8c-9b65-d554563d7a63,798,,"[50.0, 64.7]",3829514,19,,True,,,-1.7979878,,Right Foot,,,"[37.1, 8.9]",Ground Pass,,57.27172,,,,Yoann Andreu,3203.0,,True,,,,1,From Free Kick,Ismaël Traoré,3045.0,Right Center Back,48,Angers,145,['1620023f-f676-44f0-825e-f5c491d7975d'],34,,,,,,,,,,,,,,,,,Angers,145,00:19:34.224,Pass,
,,,,,,,,,,,,,,,1.55272,,,,,,,,,,,,,fe57d071-266d-4477-9ca3-2334787ca928,800,,"[37.1, 8.9]",3829514,19,,,,,1.5707964,,Right Foot,,,"[37.1, 32.6]",Ground Pass,,23.7,,,,Romain Saïss,5219.0,,,,,,1,From Free Kick,Yoann Andreu,3203.0,Left Back,48,Angers,145,['405a14c2-e615-45a5-a9bc-f9ff848c2e32'],38,,,,,,,,,,,,,,,,,Angers,145,00:19:38.089,Pass,
,,,,,,,,,,,,,,,1.478408,,,,,,,,,,,,,819e9c2c-ced0-484a-991b-98029b842ddb,803,,"[37.1, 32.6]",3829514,19,,,,,-2.2431648,,Left Foot,,,"[28.9, 22.3]",Ground Pass,,13.165485,,,,Romain Thomas,3549.0,,,,,,1,From Free Kick,Romain Saïss,5219.0,Center Defensive Midfield,48,Angers,145,['5a3b05e6-b690-4c7a-964d-0f1e73169c57'],39,,,,,,,,,,,,,,,,,Angers,145,00:19:39.722,Pass,
,,,,,,,,,,,,,,,1.489088,,,,,,,,,,,,,47e03986-77fa-4609-8e02-286b13d7f0ad,806,,"[28.9, 22.3]",3829514,19,,,,,1.7379713,,Left Foot,,,"[26.2, 38.3]",Ground Pass,,16.226213,,,,Ismaël Traoré,3045.0,,,,,,1,From Free Kick,Romain Thomas,3549.0,Left Center Back,48,Angers,145,['d316cbda-4eed-49a4-bb9c-b8b8ff7fa1e2'],45,,,,,,,,,,,,,,,,,Angers,145,00:19:45.029,Pass,
,,,,,,,,,,,,,,,1.905016,,,,,,,,,,,,,2b9bb9cd-d283-465d-8f37-46db8a83e5b7,809,,"[26.2, 38.3]",3829514,19,,,,,1.1556433,,Right Foot,,,"[42.2, 74.6]",Ground Pass,,39.66976,,,,Vincent Manceau,3431.0,,,,,,1,From Free Kick,Ismaël Traoré,3045.0,Right Center Back,48,Angers,145,['2b79df6d-3c37-4461-9980-e5ee0553001a'],48,,,,,,,,,,,,,,,,,Angers,145,00:19:48.077,Pass,
,,,,,,,,,,,,,,,1.4376,,,,,,,,,,,,,880371e1-a885-47b3-afb6-268be691134e,812,,"[42.2, 74.6]",3829514,19,,,,,-0.11225339,,Right Foot,,,"[69.7, 71.5]",Ground Pass,,27.674175,,Incomplete,,Gilles Sunu,3111.0,,,,,,1,From Free Kick,Vincent Manceau,3431.0,Right Back,48,Angers,145,"['a5151862-a3c9-425b-8333-cd58ebeac347', 'bbdef4fc-c73b-4dda-bf25-e8bf8014d36c']",50,,,,,,,,,,,,,,,,,Angers,145,00:19:50.540,Pass,
,,,,,,,,,True,,,,,,0.436859,,,,,,,,,,,,,bbdef4fc-c73b-4dda-bf25-e8bf8014d36c,814,,"[50.4, 8.6]",3829514,19,,,,,-0.24309543,,Left Foot,,,"[62.9, 5.5]",Ground Pass,,12.878665,,,,Nicolas Benezet,3301.0,,,,,Interception,1,From Counter,Dorian Lévêque,30182.0,Left Back,49,Guingamp,142,"['0dbcbb30-5feb-4e2f-994d-5e6f84123a0a', '880371e1-a885-47b3-afb6-268be691134e']",51,,,,,,,,,,,,,,,,,Guingamp,142,00:19:51.978,Pass,
,,,,,,,,,,,,,,,1.614825,,,,,,,,,,,,,aa7226f3-5bf4-421c-9fa8-e739dd899272,816,,"[62.9, 5.5]",3829514,19,,,,,0.043831557,,Right Foot,,,"[85.7, 6.5]",Ground Pass,,22.821918,,,,Jimmy Briand,3213.0,,,,,,1,From Counter,Nicolas Benezet,3301.0,Left Midfield,49,Guingamp,142,['da3375a7-72cd-48a6-aa6d-7bc43c5e07b1'],52,,,,,,,,,,,,,,,,,Guingamp,142,00:19:52.415,Pass,
,,,,,,,,,,,,,,,1.884109,,,,,,,,,,,,,b8617f83-7306-41d4-8bf7-17ac43dffe6a,819,,"[99.5, 21.1]",3829514,19,,,,,0.6853319,,Right Foot,,,"[113.2, 32.3]",Ground Pass,,17.69548,,Incomplete,,Younousse Sankharé,3348.0,,,,,,1,From Counter,Jimmy Briand,3213.0,Right Center Forward,49,Guingamp,142,"['381649d3-6586-46c0-a612-cd03deec30a0', '79b33f82-6499-4067-8d2d-43761a22a354']",57,,,,,,,,,,,,,,,,,Guingamp,142,00:19:57.925,Pass,
,,,,,,,,,,,,,,,3.536044,,,,,,,,,,,,,cf72bb2c-0f6d-4b35-b006-f777d36e48c6,822,,"[11.8, 46.7]",3829514,20,,True,,,-0.38491002,,Drop Kick,,,"[105.6, 8.7]",High Pass,,101.20494,,,,Gilles Sunu,3111.0,,,,,,1,From Keeper,Ludovic Butelle,4547.0,Goalkeeper,50,Angers,145,['15ff88a6-12d0-4c7c-8305-8376394bd4bf'],28,,,,,,,,,,,,,,,,,Angers,145,00:20:28.799,Pass,
,,,,,,,,,,,,,,,1.137662,,,,,,,,,,,,,c0641a0b-3f02-43ad-bad5-c71964496bad,826,,"[96.9, 4.7]",3829514,20,,,,,-2.891614,,Right Foot,,,"[92.2, 3.5]",Ground Pass,,4.8507733,,,,Thomas Mangani,3185.0,,,,,,1,From Keeper,Gilles Sunu,3111.0,Center Forward,50,Angers,145,['102e79ad-d9eb-44c1-851f-8abe5bed3156'],38,,,,,,,,,,,,,,,,,Angers,145,00:20:38.014,Pass,
,,,,,,,,,,,,,,,1.107345,,,,,,,,,,,,,3af6164a-8d2c-42dd-bd69-783e72cff772,829,,"[92.2, 3.5]",3829514,20,,,,,0.59796906,,Left Foot,,,"[106.0, 12.9]",High Pass,,16.697306,,,,Abdoul Razzagui Camara,3078.0,,,,,,1,From Keeper,Thomas Mangani,3185.0,Left Center Midfield,50,Angers,145,['113c1878-4e1f-4ff3-b70d-3dd094192d9d'],40,,,,,,,,,,,,,,,,,Angers,145,00:20:40.622,Pass,
,,,,,,,,,,,,,,,0.131288,,,,,,,,,,,,,2a68ba2d-51e1-400b-8e4e-c503f2ad647e,832,,"[108.7, 4.7]",3829514,20,,,,,1.3045443,,Left Foot,,,"[110.2, 10.2]",Ground Pass,,5.700877,,Incomplete,,,,,,,,,1,From Keeper,Abdoul Razzagui Camara,3078.0,Left Midfield,50,Angers,145,['2238d9b8-e6c7-44c6-a298-fc67ee081801'],43,,,,,,,,,,,,,,,,,Angers,145,00:20:43.660,Pass,
,,,,,,,,,,,,,,,1.956486,,,,,,,,,,,,,674d1492-bde0-4631-baef-24af2e34acea,834,,"[120.0, 0.1]",3829514,21,,,,,1.7923843,,Left Foot,,,"[110.2, 43.6]",High Pass,,44.590244,,,True,Romain Thomas,3549.0,,True,Outswinging,,Corner,1,From Corner,Thomas Mangani,3185.0,Left Center Midfield,51,Angers,145,['6b77a9d4-cb79-4dd8-98c0-bc164fa94972'],11,,,,,,,,,,,,,,,,,Angers,145,00:21:11.986,Pass,
,,,,,,,,,,,,,,,0.277904,,,,,,,,,,,,,a594d2d1-0083-458e-a85d-8533ffe7ee6d,839,,"[70.7, 31.5]",3829514,21,,,,,-0.0540015,,Right Foot,,,"[78.1, 31.1]",Ground Pass,,7.410803,,Incomplete,,,,,,,,Recovery,1,From Corner,Yoann Andreu,3203.0,Left Back,51,Angers,145,['194ac55d-4fd2-41fe-9fb3-f26e6ef22b11'],17,,,,,,,,,,,,,,,,,Angers,145,00:21:17.355,Pass,
,,,,,,,,,,,,,,,2.995287,,,,,,,,,,,,,73179e9c-f005-42d9-93c7-6649666743ba,841,,"[32.3, 46.0]",3829514,21,,,,,-1.4479611,,Left Foot,,,"[35.3, 21.7]",Ground Pass,,24.484486,,,,Dorian Lévêque,30182.0,,,,,Recovery,1,Regular Play,Lars Christian Jacobsen,20199.0,Right Back,52,Guingamp,142,['73f29a15-6a1f-4cc4-86dc-ecd1ae0b85b2'],18,,,,,,,,,,,,,,,,,Guingamp,142,00:21:18.708,Pass,
,,,,,,,,,,,,,,,1.525283,,,,,,,,,,,,,1a3377a1-d0c5-475c-b751-cffb4a12504b,844,,"[35.3, 21.7]",3829514,21,,,,,-0.116083525,,Left Foot,,,"[63.6, 18.4]",Ground Pass,,28.491753,,,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Dorian Lévêque,30182.0,Left Back,52,Guingamp,142,['84804649-ccf6-4a7e-9be6-fc7dcc120e0e'],21,,,,,,,,,,,,,,,,,Guingamp,142,00:21:21.783,Pass,
,,,,,,,,,,,,,,,1.219748,,,,,,,,,,,,,56857323-2371-4476-979b-12b7a59d7141,847,,"[63.8, 18.4]",3829514,21,,,,,-0.6842948,,Right Foot,,,"[75.2, 9.1]",Ground Pass,,14.71224,,,,Nicolas Benezet,3301.0,,,,,,1,Regular Play,Jimmy Briand,3213.0,Right Center Forward,52,Guingamp,142,['f3020cc7-73e5-4e6e-a425-3ad2d967d7dc'],25,,,,,,,,,,,,,,,,,Guingamp,142,00:21:25.025,Pass,
,,,,,,,,,,,,,,,1.31275,,,,,,,,,,,,,953e8fbf-2d71-41a7-88df-98b208973eb9,851,,"[73.5, 8.9]",3829514,21,,,,,-3.050933,,Right Foot,,,"[57.0, 7.4]",Ground Pass,,16.56804,,,,Dorian Lévêque,30182.0,,,,,,1,Regular Play,Nicolas Benezet,3301.0,Left Midfield,52,Guingamp,142,['7a931090-3965-4993-a1e9-f5eace842192'],27,,,,,,,,,,,,,,,,,Guingamp,142,00:21:27.630,Pass,
,,,,,,,,,,,,,,,1.007173,,,,,,,,,,,,,06ac5c93-bde3-4709-8f63-7f46c5abb64b,853,,"[57.0, 7.4]",3829514,21,,,,,0.093603216,,Left Foot,,,"[81.5, 9.7]",Low Pass,,24.607723,,,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Dorian Lévêque,30182.0,Left Back,52,Guingamp,142,['a358eb56-636d-4d0f-829b-7942867cbd04'],28,,,,,,,,,,,,,,,,,Guingamp,142,00:21:28.943,Pass,
,,,,,,,,,,,,,,,1.633401,,,,,,,,,,,,,6552538f-5000-4660-810e-c675dac85e80,856,,"[85.5, 26.2]",3829514,21,,,,,1.898464,,Right Foot,,,"[76.9, 51.5]",Ground Pass,,26.721714,,,,Lionel Mathis,401512.0,,,,,,1,Regular Play,Jimmy Briand,3213.0,Right Center Forward,52,Guingamp,142,['9e256622-1a3f-4d4c-9cd0-a655e0437c09'],34,,,,,,,,,,,,,,,,,Guingamp,142,00:21:34.115,Pass,
,,,,,,,,,,,,,,,1.523833,,,,,,,,,,,,,735a9b5b-78d8-4072-8a6e-c534beef9ec4,859,,"[79.4, 53.2]",3829514,21,,,,,1.2801589,,Right Foot,,,"[86.1, 75.6]",Ground Pass,,23.380547,,,,Lars Christian Jacobsen,20199.0,,,,,,1,Regular Play,Lionel Mathis,401512.0,Right Defensive Midfield,52,Guingamp,142,['f7c7873f-8eee-498d-b880-d46cdf90119b'],37,,,,,,,,,,,,,,,,,Guingamp,142,00:21:37.462,Pass,
,,,,,,,,,,,,,,,1.296745,,,,,,,,,,,,,991b0204-1f8f-4ea5-be35-44bf65960188,862,,"[86.1, 75.6]",3829514,21,,,,,-1.4428443,,Right Foot,,,"[88.3, 58.5]",Low Pass,,17.24094,,,,Yannis Salibur,3122.0,,,,,,1,Regular Play,Lars Christian Jacobsen,20199.0,Right Back,52,Guingamp,142,['d9ce9293-0eed-4dd1-85bf-a0c718c15e84'],39,,,,,,,,,,,,,,,,,Guingamp,142,00:21:39.185,Pass,
,,,,,,,,,,,,,,,0.179359,,,,,,,,,,,,,10a1cecd-5e6b-41cf-81e9-3e50bb22746e,866,,"[87.2, 56.8]",3829514,21,,,,,-0.4636476,,Left Foot,,,"[90.2, 55.3]",Ground Pass,,3.354102,,Incomplete,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Yannis Salibur,3122.0,Right Midfield,52,Guingamp,142,"['cc6bb22f-d650-4232-835e-d543b1a9d330', 'da21e586-6daa-47a8-822f-bf9c564da6dd']",42,,,,,,,,,,,,,,,,,Guingamp,142,00:21:42.027,Pass,
,,,,,,,,,,,,,,,0.115573,,,,,,,,,,,,,09404ad1-30ea-4b25-884c-934ef06dc8be,869,,"[93.9, 39.7]",3829514,21,,,,True,0.4636476,,,,,"[96.9, 41.2]",Low Pass,,3.354102,,Incomplete,,Younousse Sankharé,3348.0,,,,,Recovery,1,Regular Play,Jimmy Briand,3213.0,Right Center Forward,52,Guingamp,142,"['014ce152-5d79-4d43-9925-55ef52d4cc1f', 'c8119ceb-a13e-4ea6-b40b-2b14af079d87', 'f7e64a3d-7339-4895-9daa-fe86c9a7b407']",43,,,,,,,,,,,,,,,,,Guingamp,142,00:21:43.854,Pass,True
,,,,,,,,,,,,,,,1.952506,,,,,,,,,,,,,efcf96e1-58fb-40b8-99b7-9019b37f2aad,873,,"[27.4, 30.7]",3829514,21,,,,,0.6259991,,Left Foot,,,"[48.7, 46.1]",High Pass,,26.284025,,Incomplete,,,,,,,,Recovery,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,52,Guingamp,142,['ddc943de-52a4-4899-9f94-83c97e36a229'],45,,,,,,,,,,,,,,,,,Angers,145,00:21:45.435,Pass,
,,,,,,,,,,,,,,,3.179519,,,,,,,,,,,,,2fb4f063-d7f7-4097-a779-19445da07668,876,,"[69.9, 35.1]",3829514,21,,,,,-2.3921502,,Right Foot,,,"[55.5, 21.7]",Ground Pass,,19.670282,,,,Dorian Lévêque,30182.0,,,,,,1,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,52,Guingamp,142,['291a7219-c12d-4041-8c2d-97818e95498e'],48,,,,,,,,,,,,,,,,,Guingamp,142,00:21:48.340,Pass,
,,,,,,,,,,,,,,,1.917123,,,,,,,,,,,,,7e4b9639-501e-43de-8cb1-3d777575bc7f,879,,"[42.4, 20.0]",3829514,21,,,,,2.6476512,,Right Foot,,,"[20.3, 31.9]",Ground Pass,,25.100199,,,,Jonas Lössl,3322.0,,,,,,1,Regular Play,Dorian Lévêque,30182.0,Left Back,52,Guingamp,142,['4e1b210f-4b81-471b-b39a-15493984ed56'],53,,,,,,,,,,,,,,,,,Guingamp,142,00:21:53.184,Pass,
,,,,,,,,,,,,,,,2.182946,,,,,,,,,,,,,322c3746-8a6b-452f-b31b-337c3c907113,882,,"[20.3, 37.2]",3829514,21,,,,,0.9719246,,Right Foot,,,"[39.0, 64.6]",Ground Pass,,33.17303,,,,Lionel Mathis,401512.0,,,,,,1,Regular Play,Jonas Lössl,3322.0,Goalkeeper,52,Guingamp,142,['e1e040df-d58c-484b-90cf-1514ddb3119f'],56,,,,,,,,,,,,,,,,,Guingamp,142,00:21:56.481,Pass,
,,,,,,,,,,,,,,,1.014771,,,,,,,,,,,,,1db15334-ab7a-43b5-af0a-447758afb7b3,885,,"[40.9, 68.2]",3829514,22,,,,,0.38473022,,Right Foot,,,"[57.2, 74.8]",Ground Pass,,17.585505,,,,Lars Christian Jacobsen,20199.0,,,,,,1,Regular Play,Lionel Mathis,401512.0,Right Defensive Midfield,52,Guingamp,142,['6ea2d6f9-3ce0-43ca-867c-35fe8d4e1743'],0,,,,,,,,,,,,,,,,,Guingamp,142,00:22:00.227,Pass,
,,,,,,,,,,,,,,,1.016145,,,,,,,,,,,,,b154c24a-dbd6-49a2-b7a9-b826feaf50ea,887,,"[57.2, 74.8]",3829514,22,,,,,-2.557957,,Right Foot,,,"[46.6, 67.8]",Ground Pass,,12.702756,,,,Lionel Mathis,401512.0,,,,,,1,Regular Play,Lars Christian Jacobsen,20199.0,Right Back,52,Guingamp,142,['651ee69e-eb77-429f-b4d2-c6c94c90b788'],1,,,,,,,,,,,,,,,,,Guingamp,142,00:22:01.241,Pass,
,,,,,,,,,,,,,,,0.994894,,,,,,,,,,,,,195e8913-fb13-41b1-96cb-d2b1d640a3d7,890,,"[46.6, 67.8]",3829514,22,,,,,-0.9129077,,Right Foot,,,"[55.1, 56.8]",Ground Pass,,13.901439,,,,Moustapha Elhadji Diallo,3121.0,,,,,,1,Regular Play,Lionel Mathis,401512.0,Right Defensive Midfield,52,Guingamp,142,['891eecb1-849c-401a-85ec-a771780da013'],3,,,,,,,,,,,,,,,,,Guingamp,142,00:22:03.534,Pass,
,,,,,,,,,,,,,,,1.006972,,,,,,,,,,,,,16469e51-3e4a-4fb4-bb6c-a77bdd8953f6,893,,"[55.1, 56.8]",3829514,22,,,,,2.2438872,,Left Foot,,,"[49.2, 64.2]",Ground Pass,,9.464143,,,,Lionel Mathis,401512.0,,,,,,1,Regular Play,Moustapha Elhadji Diallo,3121.0,Left Defensive Midfield,52,Guingamp,142,['b0ecd978-7708-4d5b-b2ab-249808e8f817'],5,,,,,,,,,,,,,,,,,Guingamp,142,00:22:05.878,Pass,
,,,,,,,,,,,,,,,0.807809,,,,,,,,,,,,,5f603963-937d-4975-b55f-38e39574c36a,895,,"[49.2, 64.2]",3829514,22,,,,,-0.8833496,,Right Foot,,,"[57.0, 54.7]",Ground Pass,,12.291867,,,,Younousse Sankharé,3348.0,,,,,,1,Regular Play,Lionel Mathis,401512.0,Right Defensive Midfield,52,Guingamp,142,['e948a30e-9b8b-4dc7-ad2c-dda41d007fed'],6,,,,,,,,,,,,,,,,,Guingamp,142,00:22:06.885,Pass,
,,,,,,,,,,,,,,,0.911081,,,,,,,,,,,,,8ac18952-4dbd-4c14-b96d-efbf7e383aad,898,,"[62.3, 48.4]",3829514,22,,,,,-0.1923956,,Left Foot,,,"[77.7, 45.4]",Ground Pass,,15.6894865,,,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Younousse Sankharé,3348.0,Left Center Forward,52,Guingamp,142,['4f1229da-7b38-4c51-8d49-c6dcc56d4702'],9,,,,,,,,,,,,,,,,,Guingamp,142,00:22:09.380,Pass,
,,,,,,,,,,,,,,,1.45797,,,,,,,,,,,,,5e1df343-ef29-4562-9720-46e79fdc9f58,904,,"[74.7, 28.1]",3829514,22,,,,,-2.9584818,,Left Foot,,,"[50.4, 23.6]",Ground Pass,,24.713154,,,,Jérémy Sorbon,3124.0,,,,,Recovery,1,Regular Play,Younousse Sankharé,3348.0,Left Center Forward,52,Guingamp,142,"['2b8bf136-542d-4bc5-b8c8-0258b1a94f69', '6cc4afec-8602-48d3-a1cd-703be8e47de5', '89f1e0ca-3985-4a53-a684-a6c6d2d49172']",13,,,,,,,,,,,,,,,,,Guingamp,142,00:22:13.355,Pass,True
,,,,,,,,,,,,,,,1.854673,,,,,,,,,,,,,03733b29-1ad3-4a7d-8e35-42d9cbf617d1,907,,"[50.4, 23.6]",3829514,22,,,,,-1.0826305,,Right Foot,,,"[58.1, 9.1]",Ground Pass,,16.417673,,,,Dorian Lévêque,30182.0,,,,,,1,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,52,Guingamp,142,['65ec2b84-16e7-4c86-9547-f450b2a034a3'],14,,,,,,,,,,,,,,,,,Guingamp,142,00:22:14.853,Pass,
,,,,,,,,,,,,,,,1.321346,,,,,,,,,,,,,4790ff61-e382-4749-94ee-bfe5acdc61ff,910,,"[67.1, 17.9]",3829514,22,,,,,2.030834,,Left Foot,,,"[56.1, 40.1]",Ground Pass,,24.775795,,,,Moustapha Elhadji Diallo,3121.0,,,,,,1,Regular Play,Dorian Lévêque,30182.0,Left Back,52,Guingamp,142,['54938a3a-4b46-4165-9e39-c7e990f28926'],19,,,,,,,,,,,,,,,,,Guingamp,142,00:22:19.379,Pass,
,,,,,,,,,,,,,,,1.301599,,,,,,,,,,,,,d66e12b4-bcc6-4db7-ab9d-c5461200d49e,913,,"[56.1, 40.1]",3829514,22,,,,,1.4487072,,Right Foot,,,"[58.1, 56.4]",Ground Pass,,16.422241,,,,Lionel Mathis,401512.0,,,,,,1,Regular Play,Moustapha Elhadji Diallo,3121.0,Left Defensive Midfield,52,Guingamp,142,['2d97232a-1ef2-4f16-adc4-48124aac7c31'],21,,,,,,,,,,,,,,,,,Guingamp,142,00:22:21.646,Pass,
,,,,,,,,,,,,,,,2.20661,,,,,,,,,,,,,dfff890d-6be1-45aa-922d-6f332569b20f,916,,"[63.6, 66.3]",3829514,22,,,,,0.11065722,,Right Foot,,,"[103.2, 70.7]",High Pass,,39.843693,,Incomplete,,Yannis Salibur,3122.0,,,,,,1,Regular Play,Lionel Mathis,401512.0,Right Defensive Midfield,52,Guingamp,142,"['2ff5dead-3c07-4145-bed2-0ce667c69011', '35a6e499-d67e-4c2e-a00e-8e973605cdbe']",27,,,,,,,,,,,,,,,,,Guingamp,142,00:22:27.008,Pass,
