bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.29295,,,,,,,,,,,,,9c85f3a6-ab35-4623-bc9f-c106d6325ad2,56,,"[73.0, 12.4]",3900635,1,,,,,2.1872518,,Left Foot,,,,"[60.6, 29.9]",Ground Pass,,21.447844,,,,,Mehdi Mostefa Sbaa,10522.0,,,,,,1,From Free Kick,Florian Marange,40528.0,Left Center Back,6,Bastia,2736,['a1408248-bd99-48fe-87ba-c66cefc8b428'],36,,,,,,,,,,,,,,,Bastia,2736,00:01:36.999,Pass,
,,,,,,,,,,,,,,,,2.723332,,,,,,,,,,,,,fd168afd-df34-4e41-a151-d078eae74745,60,,"[56.1, 38.5]",3900635,1,,,,,0.9034451,,Right Foot,,,,"[88.8, 80.0]",High Pass,,52.835026,,,Out,,Yannick Cahuzac,4350.0,,True,,,,1,From Free Kick,Mehdi Mostefa Sbaa,10522.0,Center Defensive Midfield,6,Bastia,2736,['7a5a10ba-0cae-42cf-a501-e9e41a09c3ac'],39,,,,,,,,,,,,,,,Bastia,2736,00:01:39.891,Pass,
,,,,,,,,,,,,,,,,1.62681,,,,,,,,,,,,,50dadc90-46bd-43bb-af05-00f1d96a03a1,62,,"[31.3, 0.1]",3900635,1,,,,,2.7688885,,,,,,"[18.0, 5.3]",Low Pass,,14.280406,,,,,Abdelhamid El Kaoutari,23329.0,,,,,Throw-in,1,From Throw In,Franck Signorino,40521.0,Left Wing Back,7,Stade de Reims,156,['adc02d95-32fd-438b-abec-1a294d482673'],47,,,,,,,,,,,,,,,Stade de Reims,156,00:01:47.313,Pass,
,,,,,,,,,,,,,,,,1.772647,,,,,,,,,,,,,9bacdc3b-b3be-436a-ab4e-fd3d54ca16ef,65,,"[18.2, 16.2]",3900635,1,,,,,1.4070959,,Left Foot,,,,"[21.9, 38.6]",Ground Pass,,22.703524,,,,,Aïssa Mandi,6648.0,,,,,,1,From Throw In,Abdelhamid El Kaoutari,23329.0,Left Center Back,7,Stade de Reims,156,['ccaf15c3-807d-44f0-a48f-0b505b0087df'],51,,,,,,,,,,,,,,,Stade de Reims,156,00:01:51.769,Pass,
,,,,,,,,,,,,,,,,1.851314,,,,,,,,,,,,,64390cb6-377d-4629-a25a-2419ccb7bbec,68,,"[22.3, 48.3]",3900635,1,,,,,1.1806594,,Right Foot,,,,"[31.1, 69.7]",Ground Pass,,23.138712,,,,,Mickaël Tacalfred,7498.0,,,,,,1,From Throw In,Aïssa Mandi,6648.0,Center Back,7,Stade de Reims,156,['f95552e7-c07e-48c9-8cd2-bdc6f5333b34'],54,,,,,,,,,,,,,,,Stade de Reims,156,00:01:54.973,Pass,
,,,,,,,,,,,,,,,,0.56042,,,,,,,,,,,,,adf14d04-86bb-43df-892d-edd0e5d64e20,71,,"[32.6, 70.5]",3900635,1,,,,,0.52984905,,Right Foot,,,,"[39.6, 74.6]",Ground Pass,,8.112336,,,,,Hamari Traoré,3248.0,,,,,,1,From Throw In,Mickaël Tacalfred,7498.0,Right Center Back,7,Stade de Reims,156,['7207cb4d-9ada-4aea-b02b-8c71e95612a9'],58,,,,,,,,,,,,,,,Stade de Reims,156,00:01:58.138,Pass,
,,,,,,,,,,,,,,,,1.081392,,,,,,,,,,,,,fd6b6afd-3243-4e28-a4e4-66327f4d8c10,74,,"[39.6, 74.6]",3900635,1,,,,,-0.7893197,,Right Foot,,,,"[52.3, 61.8]",Ground Pass,,18.03136,,,,,Nicolas de Roussel de Préville,4383.0,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Wing Back,7,Stade de Reims,156,['4d89ff2a-d917-49fd-bb82-485dcff6b1b7'],59,,,,,,,,,,,,,,,Stade de Reims,156,00:01:59.744,Pass,
,,,,,,,,,,,,,,,,0.914958,,,,,,,,,,,,,445ee8f2-cf94-438e-8230-6b02a5608c8c,76,,"[52.3, 61.8]",3900635,2,,,,,2.317752,,Right Foot,,,,"[44.8, 69.9]",Ground Pass,,11.0390215,,,,,Hamari Traoré,3248.0,,,,,,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Left Wing,7,Stade de Reims,156,['005d88f7-1b2f-4c08-93f1-8097d4df2571'],0,,,,,,,,,,,,,,,Stade de Reims,156,00:02:00.825,Pass,
,,,,,,,,,,,,,,,,3.570883,,,,,,,,,,,,,c6cc0062-ab29-4ba7-af15-ac43c5c0b448,78,,"[44.8, 69.9]",3900635,2,,,,,0.20814784,,Left Foot,,,,"[91.2, 79.7]",High Pass,,47.423622,,,Out,,Antoine Devaux,7815.0,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Wing Back,7,Stade de Reims,156,['7d248e28-fdc9-4fee-acc7-1ae491ef5f1e'],1,,,,,,,,,,,,,,,Stade de Reims,156,00:02:01.740,Pass,
,,,,,,,,,,,,,,,,1.658746,,,,,,,,,,,,,71b7c42a-0dc0-4162-ad76-06e895c7ae05,80,,"[28.7, 0.1]",3900635,2,,True,,,0.20450781,,,,,,"[55.7, 5.7]",High Pass,,27.574627,,,,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,Throw-in,1,From Throw In,Florian Marange,40528.0,Left Center Back,8,Bastia,2736,['9af23e88-b001-4f65-b45f-6cef993d644a'],17,,,,,,,,,,,,,,,Bastia,2736,00:02:17.389,Pass,
,,,,,,,,,,,,,,,,2.074279,,,,,,,,,,,,,f34dc741-0d7c-4f1c-a94b-ff65fb1a81d3,83,,"[55.7, 5.7]",3900635,2,,,,True,1.4932821,,,,,,"[56.5, 16.0]",High Pass,,10.331021,,,,,Abdoulaye Sadio Diallo,31711.0,,,,,,1,From Throw In,Evaeverson Lemos da Silva Brandão,401541.0,Left Center Forward,8,Bastia,2736,"['30772c54-b6f0-4777-a5a7-758b3eb0f5b7', 'ada78e42-3e64-43cf-9144-dce6ab38a0c3']",19,,,,,,,,,,,,,,,Bastia,2736,00:02:19.048,Pass,True
,,,,,,,,,,,,,,,,1.196563,,,,,,,,,,,,,836f22a7-be23-4871-b6c6-c4a66f34c323,87,,"[54.2, 10.6]",3900635,2,,,,,2.7116942,,Right Foot,,,,"[28.9, 22.2]",Ground Pass,,27.832535,,,,,François Modesto,401194.0,,,,,,1,From Throw In,Abdoulaye Sadio Diallo,31711.0,Left Center Midfield,8,Bastia,2736,['f7e2ed51-3ba7-4741-9ca2-12d33f42f615'],23,,,,,,,,,,,,,,,Bastia,2736,00:02:23.912,Pass,
,,,,,,,,,,,,,,,,3.018962,,,,,,,,,,,,,04b96238-6dae-4331-ae5e-e1f58c5d4048,90,,"[30.8, 34.2]",3900635,2,,,,,1.1975133,,Right Foot,,,,"[45.8, 72.5]",Ground Pass,,41.13259,,,,,Gilles Cioni,40517.0,,,,,,1,From Throw In,François Modesto,401194.0,Center Back,8,Bastia,2736,['5b4b21ce-7be3-4313-aef8-b87a6b196e60'],28,,,,,,,,,,,,,,,Bastia,2736,00:02:28.909,Pass,
,,,,,,,,,,,,,,,,2.474471,,,,,,,,,,,,,6ac6a0fa-1818-4701-8334-b041de8ed494,93,,"[48.2, 76.7]",3900635,2,,,,,-0.12593935,,Right Foot,,,,"[94.8, 70.8]",High Pass,,46.97201,,,Incomplete,,Yannick Cahuzac,4350.0,,,,,,1,From Throw In,Gilles Cioni,40517.0,Right Wing Back,8,Bastia,2736,"['5c4e35bc-f79f-4cd6-8f5e-ea96d3ee1bf3', '709974ec-204f-46d2-8d7f-4492894ebba2']",33,,,,,,,,,,,,,,,Bastia,2736,00:02:33.389,Pass,
,,,,,,,,,,,,,,,,2.111798,,,,,,,,,,,,,5c4e35bc-f79f-4cd6-8f5e-ea96d3ee1bf3,95,,"[25.3, 9.3]",3900635,2,,,,,-0.20539539,,Head,,,,"[37.3, 6.8]",Low Pass,,12.25765,,,,,Franck Signorino,40521.0,,,,,Recovery,1,Regular Play,Abdelhamid El Kaoutari,23329.0,Left Center Back,9,Stade de Reims,156,"['6ac6a0fa-1818-4701-8334-b041de8ed494', 'ed7bb24e-1f55-4dc0-8af9-dc13c682819a']",35,,,,,,,,,,,,,,,Stade de Reims,156,00:02:35.863,Pass,
,,,,,,,,,,,,,,,,0.808063,,,,,,,,,,,,,7a051914-cd05-4f44-be45-b5bf48b0fded,98,,"[65.3, 10.8]",3900635,2,,,,,-1.4827889,,Right Foot,,,,"[65.9, 4.0]",Ground Pass,,6.8264194,,,,,Alhassane Bangoura,23761.0,,,,,,1,Regular Play,Franck Signorino,40521.0,Left Wing Back,9,Stade de Reims,156,['5bd6d50a-c6c5-4ce9-b901-f1ea5fee1f7a'],42,,,,,,,,,,,,,,,Stade de Reims,156,00:02:42.266,Pass,
,,,,,,,,,,,,,,,,1.325269,,,,,,,,,,,,,92584c43-62af-4cc1-825b-93910f98f341,101,,"[65.5, 7.2]",3900635,2,,,,,2.6669965,,Right Foot,,,,"[54.6, 12.8]",Ground Pass,,12.254387,,,,,Prince Oniangué,4545.0,,,,,,1,Regular Play,Alhassane Bangoura,23761.0,Right Wing,9,Stade de Reims,156,['92a2c7f4-a452-43f6-8341-086c8db8e1bb'],44,,,,,,,,,,,,,,,Stade de Reims,156,00:02:44.179,Pass,
,,,,,,,,,,,,,,,,1.751121,,,,,,,,,,,,,879203a8-4472-475f-a56c-345c2a00e4fb,104,,"[54.4, 24.3]",3900635,2,,,,,1.9076445,,Right Foot,,,,"[45.4, 50.0]",Ground Pass,,27.230314,,,,,Mickaël Tacalfred,7498.0,,,,,,1,Regular Play,Prince Oniangué,4545.0,Left Defensive Midfield,9,Stade de Reims,156,['9eda14fc-1e89-4ec9-9e02-321b2fc00606'],47,,,,,,,,,,,,,,,Stade de Reims,156,00:02:47.911,Pass,
,,,,,,,,,,,,,,,,1.223654,,,,,,,,,,,,,aa07a210-49d9-44e1-aaec-c0a5b1dbc5a6,107,,"[39.2, 51.7]",3900635,2,,,,,-1.3895997,,Right Foot,,,,"[41.6, 38.6]",Ground Pass,,13.318033,,,,,Aïssa Mandi,6648.0,,,,,,1,Regular Play,Mickaël Tacalfred,7498.0,Right Center Back,9,Stade de Reims,156,['752eef37-bf38-48c3-9d4d-061e962be5da'],50,,,,,,,,,,,,,,,Stade de Reims,156,00:02:50.711,Pass,
,,,,,,,,,,,,,,,,2.124864,,,,,,,,,,,,,793d5730-08d1-455d-ae8d-3638a20313b0,110,,"[43.7, 33.7]",3900635,2,,,,,-1.3027294,,Right Foot,,,,"[50.1, 10.4]",Ground Pass,,24.162989,,,,,Abdelhamid El Kaoutari,23329.0,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Center Back,9,Stade de Reims,156,['8111fc19-ccca-4fe5-b0c2-f9f38ae0e5d1'],53,,,,,,,,,,,,,,,Stade de Reims,156,00:02:53.152,Pass,
