50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.032616,,,,,,,,,,,,936aa769-ca42-4e2b-a37a-9a9ff3a2f3de,64,,"[48.4, 57.7]",3829515,0,,,,-0.23287638,,Head,,,"[64.0, 54.0]",,High Pass,,16.03278,,,,,Souleymane Camara,3679.0,,,,,,1,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,5,Montpellier,139,['425b22bb-6270-4e33-950a-234e398ec270'],46,,,,,,,,,,,,,,,,Montpellier,139,00:00:46.161,Pass,
,,,,,,,,,,,,,,,,2.101809,,,,,,,,,,,,77b7e280-2f7b-4381-896d-dba427cf3a09,70,,"[62.1, 39.9]",3829515,1,True,,,-1.7463114,,Right Foot,,,"[58.5, 19.6]",,Ground Pass,,20.616741,,,,,Daniel Congré,3011.0,,,,,Free Kick,1,From Free Kick,William Jean Rémy,4669.0,Right Defensive Midfield,6,Montpellier,139,['15428beb-6d6d-4f40-b4c8-42b350f5d56e'],4,,,,,,,,,,,,,,,,Montpellier,139,00:01:04.613,Pass,
,,,,,,,,,,,,,,,,1.364392,,,,,,,,,,,,f1efe4b9-3d28-4faf-a98d-ff5f9c7d3841,72,,"[58.4, 18.6]",3829515,1,,,,-0.52203625,,Right Foot,,,"[77.0, 7.9]",,Ground Pass,,21.4581,,,,,Jérôme Roussillon,3676.0,,,,,,1,From Free Kick,Daniel Congré,3011.0,Left Center Back,6,Montpellier,139,['5ffb3397-fc86-4f27-a509-fe5dfe0c4018'],6,,,,,,,,,,,,,,,,Montpellier,139,00:01:06.812,Pass,
,,,,,,,,,,,,,,,,0.870028,,,,,,,,,,,,0b33d608-efc6-4567-a08d-d707c612d8cf,76,,"[84.8, 6.6]",3829515,1,,,,2.8122666,,Left Foot,,,"[76.9, 9.3]",,Ground Pass,,8.348653,,,,,Jonas Martin,2950.0,,,,,,1,From Free Kick,Jérôme Roussillon,3676.0,Left Back,6,Montpellier,139,"['8bcbe6fb-1525-4ac2-95c1-a691cddbd084', 'addc3690-d72e-41c6-8d0f-c9699c11b2fa']",11,,,,,,,,,,,,,,,,Montpellier,139,00:01:11.314,Pass,True
,,,,,,,,,,,,,,,,0.680101,,,,,,,,,,,,e24069e8-e180-4abf-862b-2e45cc93c15f,80,,"[74.6, 7.9]",3829515,1,,,,2.929551,,Right Foot,,,"[60.2, 11.0]",,Ground Pass,,14.729901,,,,,Daniel Congré,3011.0,,,,,,1,From Free Kick,Jonas Martin,2950.0,Left Defensive Midfield,6,Montpellier,139,['5a2a08f5-0b5e-40e8-8778-c4a5002717f2'],13,,,,,,,,,,,,,,,,Montpellier,139,00:01:13.150,Pass,
,,,,,,,,,,,,,,,,2.478098,,,,,,,,,,,,ecc5c2dd-409e-49aa-9666-39bfbbfb5f6f,83,,"[58.4, 15.3]",3829515,1,,,,2.0188866,,Left Foot,,,"[44.7, 43.8]",,Ground Pass,,31.621828,,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Free Kick,Daniel Congré,3011.0,Left Center Back,6,Montpellier,139,['f1d31903-048f-4ec4-958c-11e46f938bd2'],15,,,,,,,,,,,,,,,,Montpellier,139,00:01:15.184,Pass,
,,,,,,,,,,,,,,,,2.930069,,,,,,,,,,,,3b13f02e-5c9d-4a6d-bee7-6d7a619c40e0,86,,"[51.3, 50.5]",3829515,1,,,,0.33043656,,Right Foot,,,"[106.4, 69.4]",,High Pass,,58.25135,,,,,Bryan Dabo,3421.0,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,6,Montpellier,139,['6ec59744-5369-4e78-ac14-9efc7db1f12c'],20,,,,,,,,,,,,,,,,Montpellier,139,00:01:20.090,Pass,
,,,,,,,,,,,,,,,,1.304014,,,,,,,,,,,,ec2e9f78-4723-4f10-a83a-a5ec8f63de99,90,,"[12.7, 13.5]",3829515,1,,,,1.5707964,,Right Foot,,,"[12.7, 24.1]",,Ground Pass,,10.6,,,,,Mathieu Peybernes,23850.0,,,,,Recovery,1,From Free Kick,Florian Marange,40528.0,Left Back,6,Montpellier,139,['d0828e2d-91b3-4693-b5ed-21d992efebb5'],24,,,,,,,,,,,,,,,,Bastia,2736,00:01:24.728,Pass,
,,,,,,,,,,,,,,,,2.875925,,,,,,,,,,,,1bb11e0d-b582-42ec-b26c-b137363099e1,94,,"[13.2, 24.6]",3829515,1,,,,-0.35470566,,Right Foot,,,"[64.5, 5.6]",,High Pass,,54.705482,,,Incomplete,,Floyd Ayité,15689.0,,,,,,1,From Free Kick,Mathieu Peybernes,23850.0,Left Center Back,6,Montpellier,139,"['63fec31f-fed0-4038-a853-23386a8b6356', '8b4a6f98-32f1-4de1-8ee7-2586ced5ae98', 'b87bcdc1-fca8-4707-a5cc-5fc352dc33c6']",27,,,,,,,,,,,,,,,,Bastia,2736,00:01:27.080,Pass,True
,,,,,,,,,,,,,,,,1.429477,,,,,,,,,,,,63fec31f-fed0-4038-a853-23386a8b6356,96,,"[55.6, 74.5]",3829515,1,,,,0.38248658,,Right Foot,,,"[64.3, 78.0]",,Ground Pass,,9.377633,,,,,Mathieu Deplagne,2975.0,,,,,Recovery,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,6,Montpellier,139,"['1bb11e0d-b582-42ec-b26c-b137363099e1', 'f4d8adfb-02e2-4d3a-8605-c14f1d2d577c']",29,,,,,,,,,,,,,,,,Montpellier,139,00:01:29.956,Pass,
,,,,,,,,,,,,,,,,1.372829,,,,,,,,,,,,3b2edac5-19b6-4e5a-92cb-1122d83e3275,100,,"[63.5, 78.0]",3829515,1,,,,-3.038511,,Right Foot,,,"[43.2, 75.9]",,Ground Pass,,20.40833,,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Free Kick,Mathieu Deplagne,2975.0,Right Back,6,Montpellier,139,"['0d11290c-469b-44be-bcf9-16957239a082', '5f325ab2-e393-475b-b19a-c74ab1e1ba42']",32,,,,,,,,,,,,,,,,Montpellier,139,00:01:32.040,Pass,True
,,,,,,,,,,,,,,,,1.83633,,,,,,,,,,,,eaa43eea-ff10-40ba-a747-f5570befb35c,103,,"[41.2, 71.6]",3829515,1,,,,-1.2076023,,Right Foot,,,"[55.3, 34.5]",,Ground Pass,,39.68904,,,,,Jonas Martin,2950.0,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,6,Montpellier,139,['00ac4846-20e4-4522-9e34-ee1d351c19d5'],35,,,,,,,,,,,,,,,,Montpellier,139,00:01:35.194,Pass,
,,,,,,,,,,,,,,,,1.446188,,,,,,,,,,,,2820b094-d507-49dd-a166-3a293ecb1087,106,,"[56.4, 26.3]",3829515,1,,,,-1.2475687,,Right Foot,,,"[63.2, 6.0]",,Ground Pass,,21.408644,,,,,Jérôme Roussillon,3676.0,,,,,,1,From Free Kick,Jonas Martin,2950.0,Left Defensive Midfield,6,Montpellier,139,['235e0988-c026-42dd-9437-61ee7c14dde0'],39,,,,,,,,,,,,,,,,Montpellier,139,00:01:39.094,Pass,
,,,,,,,,,,,,,,,,1.472344,,,,,,,,,,,,0d56f3df-4caf-4688-9698-29b0deeeaf98,109,,"[63.2, 6.4]",3829515,1,,,,2.247041,,Left Foot,,,"[56.7, 14.5]",,Ground Pass,,10.385567,,,,,Jonas Martin,2950.0,,,,,,1,From Free Kick,Jérôme Roussillon,3676.0,Left Back,6,Montpellier,139,['afe04215-09a5-4da0-a265-b76423682e02'],40,,,,,,,,,,,,,,,,Montpellier,139,00:01:40.655,Pass,
,,,,,,,,,,,,,,,,1.155739,,,,,,,,,,,,a3d677fd-da04-4c0d-be39-be41a364bbc6,112,,"[56.6, 14.5]",3829515,1,,,,0.2234766,,Right Foot,,,"[63.2, 16.0]",,Ground Pass,,6.7683086,,,,,Jean Carlos Francisco Deza Sánchez,34976.0,,,,,,1,From Free Kick,Jonas Martin,2950.0,Left Defensive Midfield,6,Montpellier,139,['9c590125-33ea-4bda-bc67-e7d7bf2047dc'],42,,,,,,,,,,,,,,,,Montpellier,139,00:01:42.492,Pass,
,,,,,,,,,,,,,,,,0.943141,,,,,,,,,,,,75538bfa-ca25-4ede-a651-afee0c3bdeac,123,,"[56.1, 75.1]",3829515,1,,,,-2.4678774,,Left Foot,,,"[44.2, 65.6]",,Ground Pass,,15.22695,,,,,Gilles Cioni,40517.0,,,,,,1,Regular Play,Gaël Danic,7349.0,Right Center Forward,7,Bastia,2736,['b85d5dc3-2ca3-4859-8834-7f89a54a3129'],45,,,,,,,,,,,,,,,,Bastia,2736,00:01:45.977,Pass,
,,,,,,,,,,,,,,,,0.866175,,,,,,,,,,,,984c5c67-b1ff-41a2-bfc3-154897374f7e,126,,"[46.9, 64.1]",3829515,1,,,,-0.24373333,,Right Foot,,,"[65.8, 59.4]",,Ground Pass,,19.475626,,,,,Yannick Cahuzac,4350.0,,,,,,1,Regular Play,Gilles Cioni,40517.0,Right Back,7,Bastia,2736,['4357f11c-6800-4e61-b750-be1358dd068d'],47,,,,,,,,,,,,,,,,Bastia,2736,00:01:47.982,Pass,
,,,,,,,,,,,,,,,,0.771487,,,,,,,,,,,,e497a1c7-2858-441a-aa86-27c6882610a7,130,,"[67.1, 60.2]",3829515,1,,,,1.5547976,,Right Foot,,,"[67.3, 72.7]",,Ground Pass,,12.5016,,,,,Axel Ngando,29875.0,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Right Defensive Midfield,7,Bastia,2736,"['4827a6bc-68d2-4eef-806c-36550295e912', '8f2c07aa-76ea-4d86-a294-0d17e2060b41']",49,,,,,,,,,,,,,,,,Bastia,2736,00:01:49.575,Pass,True
,,,,,,,,,,,,,,,,1.422803,,,,,,,,,,,,436d20b2-e64a-4f58-8a76-88d819d344f5,133,,"[67.3, 71.0]",3829515,1,,,,-2.7375336,,Left Foot,,,"[52.8, 64.8]",,Ground Pass,,15.769908,,,,,Gilles Cioni,40517.0,,,,,,1,Regular Play,Axel Ngando,29875.0,Right Midfield,7,Bastia,2736,['feb7a524-33b9-4787-9997-4fa88c317eb0'],52,,,,,,,,,,,,,,,,Bastia,2736,00:01:52.008,Pass,
,,,,,,,,,,,,,,,,1.185114,,,,,,,,,,,,8f548995-c381-4a5e-97e9-dd6c89a62a3c,136,,"[51.5, 63.9]",3829515,1,,,,-1.5246753,,Right Foot,,,"[52.1, 50.9]",,Ground Pass,,13.013839,,,,,Seko Fofana,7791.0,,,,,,1,Regular Play,Gilles Cioni,40517.0,Right Back,7,Bastia,2736,['facd6b8e-4bb1-4ffc-8861-695ab7f2c639'],54,,,,,,,,,,,,,,,,Bastia,2736,00:01:54.109,Pass,
,,,,,,,,,,,,,,,,1.286091,,,,,,,,,,,,06becad6-0712-47b2-893b-d032c16ade1a,139,,"[53.5, 40.2]",3829515,1,,,,-0.61072594,,Right Foot,,,"[64.5, 32.5]",,Ground Pass,,13.427211,,,,,Julian Palmieri,4508.0,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,7,Bastia,2736,['70e1b914-ac7f-4383-81df-3da033d5809e'],57,,,,,,,,,,,,,,,,Bastia,2736,00:01:57.555,Pass,
,,,,,,,,,,,,,,,,2.171151,,,,,,,,,,,,c4a09a01-139e-4b21-8abe-68236c4844d2,142,,"[64.0, 31.0]",3829515,1,,,,-1.2998495,,Left Foot,,,"[71.0, 5.8]",,Ground Pass,,26.154158,,,,,Florian Marange,40528.0,,,,,,1,Regular Play,Julian Palmieri,4508.0,Left Midfield,7,Bastia,2736,['7395a660-64d7-4f1d-a882-75c5101dfdb9'],59,,,,,,,,,,,,,,,,Bastia,2736,00:01:59.487,Pass,
