50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.026734,,,,,,,,,,,,,,474a9c93-fb1f-4296-9f85-d837cac1bd88,37,,"[44.0, 19.6]",3829472,0,,,,-0.44783866,,Right Foot,,,,"[64.4, 9.8]",,Ground Pass,,22.631836,,,,,Rémy Cabella,3420.0,,,,,,1,From Kick Off,Abdelaziz Barrada,23933.0,Left Center Midfield,2,Marseille,147,['dd686b60-0ece-40d2-ac60-5d954f6b853a'],27,,,,,,,,,,,,,,,,,Marseille,147,00:00:27.272,Pass,
,,,,,,,,,,,,,,1.589265,,,,,,,,,,,,,,bf9d5103-583a-4a22-b86e-bc6da184cca8,40,,"[64.5, 9.8]",3829472,0,,,,-2.4542398,,Right Foot,,,,"[57.8, 4.3]",,Ground Pass,,8.668333,,,,,Benjamin Mendy,3261.0,,,,,,1,From Kick Off,Rémy Cabella,3420.0,Left Wing,2,Marseille,147,['794824d1-3ca5-4c8d-a66e-dc62545a087d'],28,,,,,,,,,,,,,,,,,Marseille,147,00:00:28.338,Pass,
,,,,,,,,,,,,,,1.304643,,,,,,,,,,,,,,bc71b245-fef2-4c0e-ab92-3b7f2b8bf23e,44,,"[57.8, 4.0]",3829472,0,,,,0.043450896,,Left Foot,,,,"[76.2, 4.8]",,High Pass,,18.417383,,,Incomplete,,Abdelaziz Barrada,23933.0,,,,,,1,From Kick Off,Benjamin Mendy,3261.0,Left Back,2,Marseille,147,"['926f3e25-150f-4d59-a9b3-381ea17ef1e3', 'a2e1913e-bc24-4dd4-8966-e8da4de32895']",30,,,,,,,,,,,,,,,,,Marseille,147,00:00:30.128,Pass,
,,,,,,,,,,,,,,0.972884,,,,,,,,,,,,,,a2e1913e-bc24-4dd4-8966-e8da4de32895,46,,"[43.9, 75.3]",3829472,0,,,,-0.5295896,,Right Foot,,,,"[56.2, 68.1]",,High Pass,,14.252368,,,Incomplete,,Mathieu Valbuena,18868.0,,,,,Recovery,1,From Kick Off,Christophe Jallet,4410.0,Right Back,2,Marseille,147,"['0e7ce073-0eef-496c-b2c3-48a0c2063322', 'bc71b245-fef2-4c0e-ab92-3b7f2b8bf23e', 'bf63ec68-ff5d-4ad2-af98-53f5cfad981a']",31,,,,,,,,,,,,,,,,,Lyon,137,00:00:31.432,Pass,
,,,,,,,,,,,,,,1.416892,,,,,,,,,,,,,,bf63ec68-ff5d-4ad2-af98-53f5cfad981a,48,,"[63.9, 12.0]",3829472,0,,,,-0.4636476,,Head,,,,"[78.3, 4.8]",,High Pass,,16.09969,,,Incomplete,,Rémy Cabella,3420.0,,,,,Recovery,1,From Kick Off,Abdelaziz Barrada,23933.0,Left Center Midfield,2,Marseille,147,"['8c7b7b52-af5e-4386-93b0-584b893846a7', 'a2e1913e-bc24-4dd4-8966-e8da4de32895', 'fd8f017c-ccdc-4227-9065-8a77c3e1446a']",32,,,,,,,,,,,,,,,,,Marseille,147,00:00:32.405,Pass,
,,,,,,,,,,,,,,0.872013,,,,,,,,,,,,,,8c7b7b52-af5e-4386-93b0-584b893846a7,50,,"[41.8, 75.3]",3829472,0,,,,-0.778099,,Head,,,,"[48.7, 68.5]",,Low Pass,,9.687621,,,,,Maxime Gonalons,6982.0,,,,,Recovery,1,Regular Play,Christophe Jallet,4410.0,Right Back,3,Lyon,137,"['bf63ec68-ff5d-4ad2-af98-53f5cfad981a', 'f3fd8a15-e632-45c7-a943-c4913d493b66']",33,,,,,,,,,,,,,,,,,Lyon,137,00:00:33.822,Pass,
,,,,,,,,,,,,,,1.481575,,,,,,,,,,,,,,15cff088-666e-43be-ae07-592b4d818269,57,,"[46.4, 67.8]",3829472,0,True,,,3.0828369,,Right Foot,,,,"[37.9, 68.3]",,Ground Pass,,8.514693,,,,,Milan Biševac,3103.0,,,,,Free Kick,1,From Free Kick,Sergi Darder Moll,3236.0,Right Center Midfield,4,Lyon,137,['142bb5b3-356e-461f-9c25-5774650f721f'],51,,,,,,,,,,,,,,,,,Lyon,137,00:00:51.863,Pass,
,,,,,,,,,,,,,,1.548965,,,,,,,,,,,,,,2c4122df-46fa-420c-9b7e-9ef18debb83d,59,,"[38.2, 68.3]",3829472,0,,,,-1.6837882,,Right Foot,,,,"[33.4, 26.0]",,Ground Pass,,42.57147,,,,,Samuel Yves Umtiti,5492.0,,True,,,,1,From Free Kick,Milan Biševac,3103.0,Right Center Back,4,Lyon,137,['e6eeadf2-170f-4182-b115-23ec80bb4da5'],55,,,,,,,,,,,,,,,,,Lyon,137,00:00:55.083,Pass,
,,,,,,,,,,,,,,0.946386,,,,,,,,,,,,,,bdf5efe3-9944-4479-9ef3-59699581aeee,62,,"[41.8, 20.6]",3829472,0,,,,-1.0720754,,Right Foot,,,,"[47.9, 9.4]",,Ground Pass,,12.753431,,,,,Corentin Tolisso,5480.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,4,Lyon,137,['f90afa2f-8313-406b-9e1e-9b8a4435e5a5'],58,,,,,,,,,,,,,,,,,Lyon,137,00:00:58.446,Pass,
,,,,,,,,,,,,,,0.847862,,,,,,,,,,,,,,f029fc54-beb7-41f7-ac11-d5565d5964af,65,,"[50.6, 7.2]",3829472,1,,,,-0.32596993,,Right Foot,,,,"[64.8, 2.4]",,Ground Pass,,14.989329,,,,,Henri Bedimo Nsamè,4895.0,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Left Center Midfield,4,Lyon,137,['782babbd-8801-4bb0-af43-1c027dd94c4f'],0,,,,,,,,,,,,,,,,,Lyon,137,00:01:00.831,Pass,
,,,,,,,,,,,,,,1.265439,,,,,,,,,,,,,,52cdca89-77e3-433a-8402-728936f88948,69,,"[64.8, 3.6]",3829472,1,,,,2.152536,,Left Foot,,,,"[57.5, 14.7]",,Ground Pass,,13.28533,,,,,Alexandre Lacazette,3451.0,,,,,,1,From Free Kick,Henri Bedimo Nsamè,4895.0,Left Back,4,Lyon,137,"['7cda360e-8214-4790-b16a-e6c0ef1b44cd', '9f7316f8-715d-4f1e-87f5-fc4449eff359']",1,,,,,,,,,,,,,,,,,Lyon,137,00:01:01.808,Pass,True
,,,,,,,,,,,,,,0.737998,,,,,,,,,,,,,,284de4bb-a45b-4e5c-be94-63a19478f833,71,,"[57.5, 14.7]",3829472,1,,,,-2.087027,,Right Foot,,,,"[51.2, 3.6]",,Ground Pass,,12.763228,,,,,Corentin Tolisso,5480.0,,,,,,1,From Free Kick,Alexandre Lacazette,3451.0,Left Center Forward,4,Lyon,137,['b55f7634-3bce-4286-8203-457c2f6a776a'],3,,,,,,,,,,,,,,,,,Lyon,137,00:01:03.074,Pass,
,,,,,,,,,,,,,,1.39162,,,,,,,,,,,,,,1976afcb-ccc6-4c8e-84ea-b18a7700c480,74,,"[49.7, 3.9]",3829472,1,,,,2.3354259,,Right Foot,,,,"[33.2, 21.1]",,Ground Pass,,23.834639,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Left Center Midfield,4,Lyon,137,['32fe544a-879a-4b0b-b276-ccf621a650a7'],4,,,,,,,,,,,,,,,,,Lyon,137,00:01:04.569,Pass,
,,,,,,,,,,,,,,1.819062,,,,,,,,,,,,,,0e174e63-6e87-448e-9da6-7663c036137b,77,,"[33.6, 26.6]",3829472,1,,,,1.4806459,,Left Foot,,,,"[36.8, 62.0]",,Ground Pass,,35.54434,,,,,Milan Biševac,3103.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,4,Lyon,137,['79f4f337-5401-440e-b213-dad53e552a7a'],7,,,,,,,,,,,,,,,,,Lyon,137,00:01:07.807,Pass,
,,,,,,,,,,,,,,1.655998,,,,,,,,,,,,,,b94b2327-6022-4318-a888-a643045a824e,80,,"[38.2, 66.0]",3829472,1,,,,0.3852489,,Right Foot,,,,"[63.6, 76.3]",,Ground Pass,,27.40894,,,,,Christophe Jallet,4410.0,,,,,,1,From Free Kick,Milan Biševac,3103.0,Right Center Back,4,Lyon,137,['98b758c4-86af-4639-8f18-c5448cd56ae1'],11,,,,,,,,,,,,,,,,,Lyon,137,00:01:11.115,Pass,
,,,,,,,,,,,,,,0.870574,,,,,,,,,,,,,,408860cb-7167-4695-9109-face5310f4ac,83,,"[62.3, 76.3]",3829472,1,,,,-2.216372,,Right Foot,,,,"[56.5, 68.6]",,Ground Pass,,9.64002,,,,,Sergi Darder Moll,3236.0,,,,,,1,From Free Kick,Christophe Jallet,4410.0,Right Back,4,Lyon,137,['8b0019a3-b80a-46d4-8b5e-332b0895e538'],12,,,,,,,,,,,,,,,,,Lyon,137,00:01:12.871,Pass,
,,,,,,,,,,,,,,1.980933,,,,,,,,,,,,,,444b35d4-2221-4862-be8a-1395757bfae1,87,,"[56.4, 69.7]",3829472,1,,,,-0.13812822,,Right Foot,,,,"[78.7, 66.6]",,Ground Pass,,22.51444,,,Incomplete,,Mathieu Valbuena,18868.0,,,,,,1,From Free Kick,Sergi Darder Moll,3236.0,Right Center Midfield,4,Lyon,137,"['3ea27db6-b9cf-4acb-9e39-b023b6cfd960', 'bd7fea54-7ae4-4cfc-9fe9-bacf33446979', 'c0c6b7ef-61ad-4124-9a41-6c89abf0f2ca']",14,,,,,,,,,,,,,,,,,Lyon,137,00:01:14.342,Pass,True
,,,,,,,,,,,,,,2.201097,,,,,,,,,,,,,,e12f1a13-43bc-4d58-8666-31b0959680aa,96,,"[44.4, 0.1]",3829472,1,,,,2.7415533,,,,,,"[12.0, 13.8]",,Low Pass,,35.177406,,,,,Steve Mandanda,3543.0,,,,,Throw-in,1,From Throw In,Benjamin Mendy,3261.0,Left Back,6,Marseille,147,['6bfc2597-72cd-4659-b259-2a5d7949676e'],28,,,,,,,,,,,,,,,,,Marseille,147,00:01:28.303,Pass,
,,,,,,,,,,,,,,1.530125,,,,,,,,,,,,,,facec63b-4e8f-4a4c-8aa7-a5ff9b94f086,98,,"[10.8, 15.6]",3829472,1,True,,,1.3328294,,Right Foot,,,,"[21.4, 59.3]",,Ground Pass,,44.96721,,,,,Rémy Cabella,3420.0,,True,,,,1,From Throw In,Steve Mandanda,3543.0,Goalkeeper,6,Marseille,147,['3a3f221d-edc2-4320-80f3-a8fd066b0966'],32,,,,,,,,,,,,,,,,,Marseille,147,00:01:32.104,Pass,
,,,,,,,,,,,,,,1.097603,,,,,,,,,,,,,,97a6f933-81b0-4438-9300-b9adda445d38,100,,"[30.9, 72.9]",3829472,1,,,,0.25981438,,Right Foot,,,,"[46.7, 77.1]",,Ground Pass,,16.3487,,,,,Romain Alessandrini,15296.0,,,,,,1,From Throw In,Rémy Cabella,3420.0,Left Wing,6,Marseille,147,['698b86ef-3544-4e78-a085-cd4141518d64'],38,,,,,,,,,,,,,,,,,Marseille,147,00:01:38.054,Pass,
,,,,,,,,,,,,,,1.860627,,,,,,,,,,,,,,5baae010-6470-41bf-a68a-3114dd0592f7,104,,"[47.0, 77.6]",3829472,1,,,,-2.9679215,,Left Foot,,,,"[35.6, 75.6]",,Ground Pass,,11.574109,,,,,Javier Manquillo Gaitán,3075.0,,,,,,1,From Throw In,Romain Alessandrini,15296.0,Right Wing,6,Marseille,147,"['5a1d17ae-3e52-4f77-8647-d15d7c3aad36', '9309a6ec-aa71-4322-ac09-90ae4f973684']",39,,,,,,,,,,,,,,,,,Marseille,147,00:01:39.317,Pass,True
,,,,,,,,,,,,,,1.734664,,,,,,,,,,,,,,1b745dae-6721-4a60-b321-d04762d0a21c,107,,"[35.4, 74.6]",3829472,1,,,,-2.5199327,,Right Foot,,,,"[15.3, 60.2]",,Ground Pass,,24.725897,,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Right Back,6,Marseille,147,['b0384183-61d6-4fec-a3ea-a0fbf774b37d'],41,,,,,,,,,,,,,,,,,Marseille,147,00:01:41.264,Pass,
,,,,,,,,,,,,,,1.668865,,,,,,,,,,,,,,9f47ec9c-5afe-42ac-a675-1406f2cd0fd4,110,,"[12.6, 53.5]",3829472,1,,,,-1.3097677,,Right Foot,,,,"[20.4, 24.3]",,Ground Pass,,30.223831,,,,,Karim Rekik,8572.0,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,6,Marseille,147,['557ce7cd-57bb-462b-bee0-e26b9798eb65'],44,,,,,,,,,,,,,,,,,Marseille,147,00:01:44.813,Pass,
,,,,,,,,,,,,,,1.055832,,,,,,,,,,,,,,54ea567d-bc69-4c4e-997d-ba72be574676,113,,"[25.1, 19.5]",3829472,1,,,,0.1264405,,Left Foot,,,,"[36.9, 21.0]",,Ground Pass,,11.894957,,,,,Abdelaziz Barrada,23933.0,,,,,,1,From Throw In,Karim Rekik,8572.0,Left Center Back,6,Marseille,147,['0b0903fb-cf00-4a5c-80ae-58e9a5aa0af3'],48,,,,,,,,,,,,,,,,,Marseille,147,00:01:48.008,Pass,
,,,,,,,,,,,,,,1.624295,,,,,,,,,,,,,,bea3dc8c-e2f9-49df-a0aa-3587de74d492,116,,"[37.8, 21.0]",3829472,1,,,,0.7135222,,Right Foot,,,,"[51.2, 32.6]",,Ground Pass,,17.72343,,,,,Lucas Silva Borges,25199.0,,,,,,1,From Throw In,Abdelaziz Barrada,23933.0,Left Center Midfield,6,Marseille,147,['a7cafb2b-92e8-4d53-a422-387402c4e440'],49,,,,,,,,,,,,,,,,,Marseille,147,00:01:49.723,Pass,
,,,,,,,,,,,,,,1.017197,,,,,,,,,,,,,,d0b91d27-7c37-4954-8691-d1e6edd31516,119,,"[51.2, 32.0]",3829472,1,,,,-1.0354383,,Right Foot,,,,"[63.3, 11.6]",,Ground Pass,,23.718557,,,,,Rémy Cabella,3420.0,,,,,,1,From Throw In,Lucas Silva Borges,25199.0,Right Center Midfield,6,Marseille,147,['f360e865-0a7d-4d6a-ae58-5e4c7d7b9412'],51,,,,,,,,,,,,,,,,,Marseille,147,00:01:51.986,Pass,
