50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.085423,,,,,,,,,,,,3fcbde12-ec3f-48dd-832d-5b88989ea574,3371,,"[97.5, 72.5]",3900499,81,,,,,-0.8243395,,Right Foot,,,,"[101.2, 68.5]",Low Pass,,5.448853,,,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,,2,Regular Play,Jules Iloki,3151.0,Right Wing,194,Nantes,144,"['7e6c387a-01ed-4915-8ad4-979d8e0600ed', 'c8fab516-1527-4ca0-a185-2c24eb42d1d0']",28,,,,,,,,,,,,,,,,,Nantes,144,00:36:28.120,Pass,
,,,,,,,,,,,,,,,,,1.059514,,,,,,,,,,,,bc495c4a-e76e-4ea0-994e-2db6c0e229d3,3374,,"[100.0, 80.0]",3900499,81,,,,,-1.332187,,,,,,"[103.6, 65.2]",High Pass,,15.231546,,,,,Kolbeinn Sigþórsson,6284.0,,,,,Throw-in,2,From Throw In,Youssouf Sabaly,3404.0,Right Back,195,Nantes,144,['586c0fb0-a62b-4a18-8aee-4cc0419241c7'],43,,,,,,,,,,,,,,,,,Nantes,144,00:36:43.194,Pass,
,,,,,,,,,,,,,,,,,0.725083,,,,,,,,,,,,b2addccf-92bf-4587-823d-07875e651e9a,3378,,"[102.9, 66.9]",3900499,81,,,,,1.8045396,,Right Foot,,,,"[100.9, 75.3]",Ground Pass,,8.634813,,,,,Youssouf Sabaly,3404.0,,,,,,2,From Throw In,Kolbeinn Sigþórsson,6284.0,Center Forward,195,Nantes,144,['4fa26a4e-e87b-406b-88fb-712226825831'],45,,,,,,,,,,,,,,,,,Nantes,144,00:36:45.455,Pass,
,,,,,,,,,,,,,,,,,0.230951,,,,,,,,,,,,66a50405-1191-486e-86ef-92bb1679a30f,3381,,"[101.2, 74.9]",3900499,81,,,,,-0.23974311,,Right Foot,,,,"[105.7, 73.8]",Ground Pass,,4.632494,,,,,Kolbeinn Sigþórsson,6284.0,,,,,,2,From Throw In,Youssouf Sabaly,3404.0,Right Back,195,Nantes,144,['bdd47544-f3b0-4144-8132-27bf050a55de'],46,,,,,,,,,,,,,,,,,Nantes,144,00:36:46.424,Pass,
,,,,,,,,,,,,,,,,,0.953569,,,,,,,,,,,,0eb43885-e926-4f42-bd43-a646da950a94,3391,,"[21.5, 0.1]",3900499,81,,True,,,0.8310517,,,,,,"[30.9, 10.4]",Low Pass,,13.944533,,,,,Rémy Cabella,3420.0,,,,,Throw-in,2,From Throw In,Benjamin Mendy,3261.0,Left Back,197,Marseille,147,['f03af417-adcc-4d4f-a14b-f077a423248b'],59,,,,,,,,,,,,,,,,,Marseille,147,00:36:59.633,Pass,
,,,,,,,,,,,,,,,,,1.109674,,,,,,,,,,,,ea7a5394-bb37-4f50-86c9-02a6e41473f3,3395,,"[28.4, 10.2]",3900499,82,,,,,-2.7736118,,Other,,,,"[20.1, 7.0]",Low Pass,,8.895505,,,Incomplete,,Benjamin Mendy,3261.0,,,,,,2,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,197,Marseille,147,"['1a6c9bd5-62b5-424f-8e15-7a4b8813fee8', '596d9493-7e98-47a4-bea5-21c4348e7490', 'f1ba2fd2-e4c2-4513-aa5a-8cd633998050']",0,,,,,,,,,,,,,,,,,Marseille,147,00:37:00.631,Pass,True
,,,,,,,,,,,,,,,,,0.142221,,,,,,,,,,,,5e10230c-c498-4d6e-b1ae-ca5c38dff0b2,3403,,"[117.2, 57.5]",3900499,82,,,,,-1.3208177,,Right Foot,,,,"[118.4, 52.8]",Ground Pass,,4.8507733,,,Incomplete,,Adrien Thomasson,3375.0,,,,,,2,From Counter,Birama Touré,7350.0,Right Defensive Midfield,198,Nantes,144,"['74d41e52-eaf6-4ab9-bebc-bc69bf6375a4', 'ea2edff0-442c-4753-975f-e9b03d7b097f', 'f6bbac94-b8cc-4d0d-a802-fa7818962be5']",4,,,,,,,,,,,,,,,,,Nantes,144,00:37:04.647,Pass,True
,,,,,,,,,,,,,,,,,3.547991,,,,,,,,,,,,98c3c57f-9b94-4851-8c6a-baff76cbe925,3406,,"[120.0, 80.0]",3900499,82,,,,,-2.0091844,abaa6001-4beb-47c0-90a3-bce287c820be,Right Foot,,,,"[96.7, 30.3]",High Pass,,54.890617,,,,True,Jules Iloki,3151.0,True,True,Outswinging,,Corner,2,From Corner,Adrien Thomasson,3375.0,Left Wing,199,Nantes,144,['c3665d41-abf9-44e8-b1ed-489ffba3ad7f'],24,,,,,,,,,,,,,,,,,Nantes,144,00:37:24.973,Pass,
,,,,,,,,,,,,,,,,,1.606591,,,,,,,,,,,,ddae41f5-6340-43b9-95df-1cb0c5e18b36,3413,,"[120.0, 80.0]",3900499,82,,,,,-1.7743268,7c0a6256-056a-4b68-83a3-bf5479e6de78,Right Foot,,,,"[111.6, 39.3]",High Pass,,41.557793,,,,True,Kolbeinn Sigþórsson,6284.0,True,True,Outswinging,,Corner,2,From Corner,Adrien Thomasson,3375.0,Left Wing,200,Nantes,144,['d883c9c8-3787-4e44-83e0-fe28f8ffb6b5'],46,,,,,,,,,,,,,,,,,Nantes,144,00:37:46.397,Pass,
,,,,,,,,,,,,,,,,,3.303728,,,,,,,,,,,,8b908f22-4128-493f-9f5f-3172682ea957,3424,,"[20.6, 54.9]",3900499,83,,True,,,0.2915931,,Right Foot,,,,"[87.9, 75.1]",High Pass,,70.266136,,,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,Free Kick,2,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,202,Marseille,147,"['1b1d3018-02a8-4030-a07a-08b385057d95', 'cd35f008-4fa2-4566-ad0f-835aaaba5c98']",16,,,,,,,,,,,,,,,,,Marseille,147,00:38:16.240,Pass,
,,,,,,,,,,,,,,,,,1.026602,,,,,,,,,,,,6afb6c10-32ee-4b45-86bf-f42ec6fb4b2e,3428,,"[84.5, 80.0]",3900499,83,,,,,-0.2730087,,,,,,"[97.0, 76.5]",Low Pass,,12.980755,,,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,Throw-in,2,From Throw In,Javier Manquillo Gaitán,3075.0,Right Back,203,Marseille,147,"['251f57ee-13a8-45ee-95f5-c9df0d7b9a0b', '7aa47fe2-d4a7-4956-96d8-6c053657bf1a']",28,,,,,,,,,,,,,,,,,Marseille,147,00:38:28.914,Pass,
,,,,,,,,,,,,,,,,,1.242962,,,,,,,,,,,,1a0e53e8-e6f5-4937-90b9-7590cb5a5a99,3431,,"[96.5, 80.0]",3900499,83,,,,,-1.6879051,,,,,,"[95.3, 69.8]",Low Pass,,10.270346,,,,,Michy Batshuayi Tunga,3457.0,,,,,Throw-in,2,From Throw In,Javier Manquillo Gaitán,3075.0,Right Back,204,Marseille,147,['4cc538df-86d8-4db1-9409-352675ec98d8'],38,,,,,,,,,,,,,,,,,Marseille,147,00:38:38.697,Pass,
,,,,,,,,,,,,,,,,,0.891323,,,,,,,,,,,,48dae4d7-9195-4ab6-a7c0-d2c7c89b4bb4,3434,,"[97.2, 67.3]",3900499,83,,,,,2.0795262,,Right Foot,,,,"[91.4, 77.7]",Ground Pass,,11.907981,,,,,Javier Manquillo Gaitán,3075.0,,,,,,2,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,204,Marseille,147,['1619ec32-77ac-4498-97ab-caf12d6a2d1e'],40,,,,,,,,,,,,,,,,,Marseille,147,00:38:40.733,Pass,
,,,,,,,,,,,,,,,,,0.720751,,,,,,,,,,,,2b3654b0-6f2a-4294-b086-65d04cbae4da,3437,,"[91.2, 77.1]",3900499,83,,,,,0.11272761,,Right Foot,,,,"[96.5, 77.7]",Ground Pass,,5.333854,,,,,Abdelaziz Barrada,23933.0,,,,,,2,From Throw In,Javier Manquillo Gaitán,3075.0,Right Back,204,Marseille,147,['211a7af5-1906-4018-9b57-7c40bdfe2e67'],42,,,,,,,,,,,,,,,,,Marseille,147,00:38:42.401,Pass,
,,,,,,,,,,,,,,,,,2.039548,,,,,,,,,,,,e89b397d-16c4-41c8-990a-1bc88e94f398,3442,,"[6.0, 36.0]",3900499,83,,,,,0.7593171,,Left Foot,,,,"[23.7, 52.8]",Ground Pass,,24.403482,,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,Goal Kick,2,From Goal Kick,Rémy Riou,25377.0,Goalkeeper,205,Nantes,144,['5e773596-54a7-411c-b5dc-798efdbe6875'],59,,,,,,,,,,,,,,,,,Nantes,144,00:38:59.388,Pass,
,,,,,,,,,,,,,,,,,2.614985,,,,,,,,,,,,43e9d2e9-02ee-4300-b4e5-92e0bf13e77d,3445,,"[41.4, 54.7]",3900499,84,,,,,-0.8553646,,Right Foot,,,,"[75.9, 15.0]",High Pass,,52.59601,,,,,Kolbeinn Sigþórsson,6284.0,,,,,,2,From Goal Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,205,Nantes,144,['bdaef93a-54e9-4b58-958e-528ba4a06fa8'],5,,,,,,,,,,,,,,,,,Nantes,144,00:39:05.469,Pass,
,,,,,,,,,,,,,,,,,2.408887,,,,,,,,,,,,1b17e4f3-f205-43ed-8739-5a04ea8baa7a,3448,,"[75.4, 14.7]",3900499,84,,,,True,-0.76456785,,,,,,"[90.1, 0.6]",High Pass,,20.369095,,,,,Jules Iloki,3151.0,,,,,,2,From Goal Kick,Kolbeinn Sigþórsson,6284.0,Center Forward,205,Nantes,144,"['bc06daa2-0185-44cb-a402-d5b0f2a8dcc5', 'f997067a-74fd-417b-979f-98ab92c3aa35']",8,,,,,,,,,,,,,,,,,Nantes,144,00:39:08.164,Pass,True
,,,,,,,,,,,,,,,,,0.732229,,,,,,,,,,,,76781b09-ae69-4270-9a66-af197e18f48a,3451,,"[97.3, 14.1]",3900499,84,,,,,2.5372872,,Right Foot,,,,"[84.7, 22.8]",Ground Pass,,15.31176,,,,,Rémi Gomis,401478.0,,,,,,2,From Goal Kick,Jules Iloki,3151.0,Right Wing,205,Nantes,144,['0d56a6d9-b625-4d28-9f72-f8c86f4e54b0'],15,,,,,,,,,,,,,,,,,Nantes,144,00:39:15.132,Pass,
,,,,,,,,,,,,,,,,,2.433906,,,,,,,,,,,,fd364eea-e5e1-4df7-a8f4-73327c9d7c76,3454,,"[84.3, 24.7]",3900499,84,,,,,0.3645666,,Right Foot,,,,"[112.6, 35.5]",High Pass,,30.290758,,,Incomplete,,Jules Iloki,3151.0,,,Through Ball,True,,2,From Goal Kick,Rémi Gomis,401478.0,Left Defensive Midfield,205,Nantes,144,"['3e81a550-af6d-42f4-a6ff-c4785f983912', '4f9a04c5-bd1d-4525-8d6e-103f1a4f0b10']",17,,,,,,,,,,,,,,,,,Nantes,144,00:39:17.262,Pass,
,,,,,,,,,,,,,,,,,3.634727,,,,,,,,,,,,dea3de73-13c9-4f26-b8c5-4f575b779e36,3458,,"[14.8, 44.5]",3900499,84,,,,,-0.44075084,,Left Foot,,,,"[67.8, 19.5]",Ground Pass,,58.60034,,,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,2,From Goal Kick,Steve Mandanda,3543.0,Goalkeeper,205,Nantes,144,"['85643461-03bb-4aeb-9082-1e8cf55d1350', 'b24d4a68-7789-4dee-82a6-651230fbb53e']",30,,,,,,,,,,,,,,,,,Marseille,147,00:39:30.544,Pass,
,,,,,,,,,,,,,,,,,1.493804,,,,,,,,,,,,bfcb6626-36ae-4644-9e68-1c8244fd9b2f,3465,,"[42.6, 57.2]",3900499,84,,,,,0.748977,,Right Foot,,,,"[55.4, 69.1]",Ground Pass,,17.477127,,,,,Adrien Thomasson,3375.0,,,,,,2,From Goal Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,205,Nantes,144,['e5f868d4-c929-423d-ac06-e14e6c6519e5'],36,,,,,,,,,,,,,,,,,Nantes,144,00:39:36.788,Pass,
,,,,,,,,,,,,,,,,,0.46036,,,,,,,,,,,,dcb024d0-e244-49c1-bd36-038bb08540a4,3469,,"[53.2, 70.2]",3900499,84,,,,,-1.9480454,,Right Foot,,,,"[51.1, 64.9]",Ground Pass,,5.700877,,,,,Youssouf Sabaly,3404.0,,,,,,2,From Goal Kick,Adrien Thomasson,3375.0,Left Wing,205,Nantes,144,"['9c125796-fe33-4e50-99ed-715fa31d0898', '9dd46536-bd44-4b39-93ec-65b8f3b084de']",38,,,,,,,,,,,,,,,,,Nantes,144,00:39:38.293,Pass,True
,,,,,,,,,,,,,,,,,1.520219,,,,,,,,,,,,3eeb676e-ef75-4512-baf1-b428dd3ce910,3472,,"[51.2, 64.9]",3900499,84,,,,,-0.19650508,,Right Foot,,,,"[72.8, 60.6]",Low Pass,,22.023851,,,Incomplete,,Yacine Bammou,3319.0,,,,,,2,From Goal Kick,Youssouf Sabaly,3404.0,Right Back,205,Nantes,144,"['0b79836b-212d-4aaf-ad03-c41fadf690f0', '6fcaf7f0-f130-4bbc-aafa-5af6e46bd225']",38,,,,,,,,,,,,,,,,,Nantes,144,00:39:38.874,Pass,
,,,,,,,,,,,,,,,,,0.157752,,,,,,,,,,,,0b79836b-212d-4aaf-ad03-c41fadf690f0,3474,,"[47.3, 19.5]",3900499,84,,,,,-0.37724906,,Left Foot,,,,"[52.6, 17.4]",Ground Pass,,5.700877,,,,,Jacques-Alaixys Romao,10036.0,,,,,Recovery,2,Regular Play,Karim Rekik,8572.0,Left Center Back,206,Marseille,147,"['3eeb676e-ef75-4512-baf1-b428dd3ce910', '4e04abe4-fdbe-4bc9-909b-756a13c2f061']",40,,,,,,,,,,,,,,,,,Marseille,147,00:39:40.394,Pass,
,,,,,,,,,,,,,,,,,1.734193,,,,,,,,,,,,e57a2fa7-9740-4352-b091-5ae437017156,3479,,"[39.2, 30.9]",3900499,84,,,,,0.11272761,,Right Foot,,,,"[55.1, 32.7]",Ground Pass,,16.001562,,,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,2,Regular Play,Lassana Diarra,3181.0,Right Defensive Midfield,206,Marseille,147,"['bbdb93e4-6fb1-45bd-84f8-0cee63e58b4a', 'd7c6c5cd-57dc-4cf4-82e0-f346061bda9f']",44,,,,,,,,,,,,,,,,,Marseille,147,00:39:44.916,Pass,
,,,,,,,,,,,,,,,,,0.726136,,,,,,,,,,,,d7c6c5cd-57dc-4cf4-82e0-f346061bda9f,3481,,"[65.0, 47.4]",3900499,84,,,,,0.56149364,,Left Foot,,,,"[71.2, 51.3]",Ground Pass,,7.324616,,,,,Kolbeinn Sigþórsson,6284.0,,,,,Recovery,2,Regular Play,Birama Touré,7350.0,Right Defensive Midfield,207,Nantes,144,"['d162da5e-f4b3-4045-a7b3-3205dfd20467', 'e57a2fa7-9740-4352-b091-5ae437017156']",46,,,,,,,,,,,,,,,,,Nantes,144,00:39:46.650,Pass,
,,,,,,,,,,,,,,,,,0.044447,,,,,,,,,,,,c6fe4271-47c9-4be5-8a32-0096bfb780c8,3485,,"[73.9, 47.5]",3900499,84,,,,,0.17593962,,Right Foot,,,,"[78.4, 48.3]",Ground Pass,,4.570558,,,Incomplete,,Yacine Bammou,3319.0,,,,,,2,Regular Play,Kolbeinn Sigþórsson,6284.0,Center Forward,207,Nantes,144,"['b8641e93-e42c-4b6c-83e4-e92a9f5e132f', 'ff12c489-82b5-4fc0-9ae4-22fe73762fdb']",48,,,,,,,,,,,,,,,,,Nantes,144,00:39:48.804,Pass,
,,,,,,,,,,,,,,,,,1.351969,,,,,,,,,,,,f9680ff3-8d4c-4973-a28c-f52ed0e5c61a,3489,,"[81.8, 57.4]",3900499,84,,,,,1.5707964,,Right Foot,,,,"[81.8, 68.1]",Ground Pass,,10.7,,,,,Youssouf Sabaly,3404.0,,,,,Recovery,2,Regular Play,Yacine Bammou,3319.0,Center Attacking Midfield,207,Nantes,144,"['4a423efa-6e57-4ec3-bbcc-deb01c61bc8c', 'dac25868-2061-4e13-9016-3aff67e6a2df']",50,,,,,,,,,,,,,,,,,Nantes,144,00:39:50.960,Pass,True
,,,,,,,,,,,,,,,,,1.480708,,,,,,,,,,,,8b3f97d3-96a8-4c3f-967d-06c2b888ce30,3492,,"[83.1, 69.9]",3900499,84,,,,,-0.08816861,,Right Foot,,,,"[101.2, 68.3]",Ground Pass,,18.17058,,,,,Adrien Thomasson,3375.0,,,,,,2,Regular Play,Youssouf Sabaly,3404.0,Right Back,207,Nantes,144,['7b970d1a-c938-49a4-9d8e-78649805d0c6'],52,,,,,,,,,,,,,,,,,Nantes,144,00:39:52.392,Pass,
,,,,,,,,,,,,,,,,,1.06094,,,,,,,,,,,,b1982bc0-5d23-4002-8285-2fbe6355a36a,3495,,"[108.1, 64.4]",3900499,84,,,,,-1.3724097,,Right Foot,True,,,"[112.0, 45.0]",Ground Pass,,19.788128,,,Incomplete,,Birama Touré,7350.0,,,,,,2,Regular Play,Adrien Thomasson,3375.0,Left Wing,207,Nantes,144,"['57f8374b-5026-4977-a451-c279b1d61d50', '733b32db-0972-4bd8-b9e8-19cfa8c59b36']",55,,,,,,,,,,,,,,,,,Nantes,144,00:39:55.474,Pass,
,,,,,,,,,,,,,,,,,1.260799,,,,,,,,,,,,fd8e8697-d7e2-4650-abfa-126c4685be56,3500,,"[99.5, 56.4]",3900499,84,,,,,-2.0125039,159e4932-8383-44a9-b8a5-e2373664019a,Right Foot,,,,"[93.4, 43.5]",Ground Pass,,14.269548,,,,,Yacine Bammou,3319.0,True,,,,,2,Regular Play,Youssouf Sabaly,3404.0,Right Back,207,Nantes,144,['37500fa0-af56-4571-9018-964572c25aca'],58,,,,,,,,,,,,,,,,,Nantes,144,00:39:58.472,Pass,
,,,,,,,,,,,,,,,,,3.798074,,,,,,,,,,,,bbbdd8b4-3a69-4cdb-8069-b7e22e147389,3504,,"[7.0, 44.1]",3900499,85,,,,,-0.070162825,,Right Foot,,,,"[75.3, 39.3]",High Pass,,68.46846,,,Incomplete,,Michy Batshuayi Tunga,3457.0,,,,,Goal Kick,2,From Goal Kick,Steve Mandanda,3543.0,Goalkeeper,208,Marseille,147,"['6f8668a5-f7be-44f5-a43a-24d6c85979b4', '784ca1e7-4c6f-4ec3-bdfd-faf513cdbce8']",26,,,,,,,,,,,,,,,,,Marseille,147,00:40:26.381,Pass,
,,,,,,,,,,,,,,,,,1.647455,,,,,,,,,,,,a1603eac-7f8c-45c3-93ad-727142c2baae,3512,,"[35.0, 20.0]",3900499,85,,,,,-1.6377066,,Right Foot,,,,"[33.7, 0.6]",Ground Pass,,19.443508,,,,,Wilfried Moimbé,4249.0,,,,,,2,Regular Play,Rémi Gomis,401478.0,Left Defensive Midfield,209,Nantes,144,"['5365fb9c-b42f-4243-9171-2f9d01d313de', '697ce379-f6d2-40e4-ac7d-a552f641842f']",35,,,,,,,,,,,,,,,,,Nantes,144,00:40:35.012,Pass,True
,,,,,,,,,,,,,,,,,2.391546,,,,,,,,,,,,31ada498-a33d-4ae0-83e8-a64f394b81b9,3515,,"[37.2, 2.8]",3900499,85,,,,,0.047691084,,Left Foot,,,,"[81.2, 4.9]",High Pass,,44.050087,,,,,Kolbeinn Sigþórsson,6284.0,,,,,,2,Regular Play,Wilfried Moimbé,4249.0,Left Back,209,Nantes,144,['f2952940-0282-48a9-9fdd-7461697cd23d'],36,,,,,,,,,,,,,,,,,Nantes,144,00:40:36.966,Pass,
,,,,,,,,,,,,,,,,,1.169564,,,,,,,,,,,,37166219-1937-4234-9f03-e166cd952591,3520,,"[40.8, 80.0]",3900499,85,,True,,,-2.500809,,,,,,"[29.0, 71.2]",Low Pass,,14.720055,,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,Throw-in,2,From Throw In,Javier Manquillo Gaitán,3075.0,Right Back,210,Marseille,147,['523625cc-4920-4b4e-acb9-88ea11e86c15'],50,,,,,,,,,,,,,,,,,Marseille,147,00:40:50.632,Pass,
,,,,,,,,,,,,,,,,,2.120903,,,,,,,,,,,,c9a220b7-2c4e-4d2a-8171-a39b4f3e4587,3522,,"[27.3, 70.6]",3900499,85,,,,,-1.7866018,,Right Foot,,,,"[20.0, 37.3]",Ground Pass,,34.090763,,,,,Karim Rekik,8572.0,,,,,,2,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,210,Marseille,147,['2b504971-0619-4d7b-bdd4-e6c718d2fca3'],54,,,,,,,,,,,,,,,,,Marseille,147,00:40:54.574,Pass,
,,,,,,,,,,,,,,,,,2.188361,,,,,,,,,,,,0198f46f-f444-4dd3-90af-a11c18fe3ed7,3525,,"[29.2, 36.6]",3900499,86,,,,,2.7332246,,Left Foot,,,,"[8.4, 45.6]",Ground Pass,,22.663628,,,,,Steve Mandanda,3543.0,,,,,,2,From Throw In,Karim Rekik,8572.0,Left Center Back,210,Marseille,147,['bd5d72d6-072d-4649-ba40-64e103a0d5c9'],0,,,,,,,,,,,,,,,,,Marseille,147,00:41:00.295,Pass,
,,,,,,,,,,,,,,,,,3.738024,,,,,,,,,,,,679bba40-9094-4a17-8b6c-e6189e3b65a0,3528,,"[8.1, 45.7]",3900499,86,,,,,0.10591446,,Right Foot,,,,"[68.3, 52.1]",High Pass,,60.53924,,,Unknown,,Michy Batshuayi Tunga,3457.0,,,,,,2,From Throw In,Steve Mandanda,3543.0,Goalkeeper,210,Marseille,147,['d428c2a0-1b91-487c-9c87-7cebb5a80ec6'],5,,,,,,,,,,,,,,,,,Marseille,147,00:41:05.228,Pass,
,,,,,,,,,,,,,,,,,3.083143,,,,,,,,,,,,879c167d-ed87-4f4c-906e-6f92edcf4ca5,3534,,"[50.6, 28.0]",3900499,86,,True,,,0.6691365,,Right Foot,,,,"[81.2, 52.2]",High Pass,,39.012817,,,,,Kolbeinn Sigþórsson,6284.0,,,,,Free Kick,2,From Free Kick,Lorik Agim Cana,10936.0,Left Center Back,211,Nantes,144,['15142c33-1cc9-4477-a4b3-f6a78d1bf69c'],45,,,,,,,,,,,,,,,,,Nantes,144,00:41:45.667,Pass,
,,,,,,,,,,,,,,,,,1.507525,,,,,,,,,,,,9713e32c-442b-46d8-8df4-7315669ab66c,3538,,"[83.2, 55.3]",3900499,87,,,,,-0.6802825,,Right Foot,,,,"[107.3, 35.8]",High Pass,,31.000967,,,Incomplete,,Birama Touré,7350.0,,,,,Free Kick,2,From Free Kick,Adrien Thomasson,3375.0,Left Wing,212,Nantes,144,"['372a9ee2-cad0-4c26-9366-559837a918fd', 'f1538ef9-76bc-4b48-ae33-a775fd1b1a19']",30,,,,,,,,,,,,,,,,,Nantes,144,00:42:30.750,Pass,
,,,,,,,,,,,,,,,,,2.117166,,,,,,,,,,,,98e3e479-4b37-4e53-933d-48510f1e910f,3541,,"[120.0, 0.1]",3900499,87,,,,,1.6571198,,Right Foot,,,,"[116.4, 41.7]",High Pass,True,41.755478,,,Incomplete,,Rémi Gomis,401478.0,,True,Inswinging,,Corner,2,From Corner,Adrien Thomasson,3375.0,Left Wing,213,Nantes,144,"['93db5950-23cd-4e5f-bbfe-c2d4fc031d44', 'b33ebd54-5b0c-42f5-8c0c-3cc8fb52f4e5']",50,,,,,,,,,,,,,,,,,Nantes,144,00:42:50.933,Pass,
,,,,,,,,,,,,,,,,,1.789,,,,,,,,,,,,1bc85ce7-2f25-4e9a-877a-198116664636,3545,,"[7.8, 43.8]",3900499,88,,,,,-0.51113254,,Keeper Arm,,,,"[45.6, 22.6]",Low Pass,,43.339127,,,,,Benjamin Mendy,3261.0,,,,,,2,From Keeper,Steve Mandanda,3543.0,Goalkeeper,214,Marseille,147,['4db083cf-804b-4fd7-9063-ed285b2c04cb'],7,,,,,,,,,,,,,,,,,Marseille,147,00:43:07.573,Pass,
,,,,,,,,,,,,,,,,,1.146078,,,,,,,,,,,,72f2bfd8-1c00-4393-b1f1-cc863c988f32,3549,,"[45.6, 30.1]",3900499,88,,,,,1.1751068,,Left Foot,,,,"[52.2, 45.9]",Ground Pass,,17.123083,,,,,Lassana Diarra,3181.0,,,,,,2,From Keeper,Benjamin Mendy,3261.0,Left Back,214,Marseille,147,"['e0011f0c-f96b-4c73-858b-bd37c99299ef', 'fb9c8f16-9d8b-4d6e-a693-82d473d0753c']",11,,,,,,,,,,,,,,,,,Marseille,147,00:43:11.623,Pass,True
,,,,,,,,,,,,,,,,,0.426869,,,,,,,,,,,,ff5641a3-05d8-4493-84e8-227a6c2fc1cb,3552,,"[52.2, 45.9]",3900499,88,,,,,-0.44926012,,Right Foot,,,,"[57.8, 43.2]",High Pass,,6.2169123,,,Incomplete,,Stéphane Sparagna,13634.0,,,,,,2,From Keeper,Lassana Diarra,3181.0,Left Defensive Midfield,214,Marseille,147,"['3230851b-231f-46b9-b29c-e97c6fcde24e', 'a5d0f56b-868a-47b8-86f0-afabc453c714']",12,,,,,,,,,,,,,,,,,Marseille,147,00:43:12.809,Pass,
,,,,,,,,,,,,,,,,,1.167306,,,,,,,,,,,,0ce88716-e9ea-48a3-9dab-07e06e647eda,3557,,"[50.3, 67.3]",3900499,88,,,,,0.89894277,,Right Foot,,,,"[60.4, 80.0]",Ground Pass,,16.226522,,,,,Rémy Cabella,3420.0,,,,,,2,From Keeper,Javier Manquillo Gaitán,3075.0,Right Back,214,Marseille,147,['e0b5e7d1-4508-4560-98eb-0ba7853e48ee'],16,,,,,,,,,,,,,,,,,Marseille,147,00:43:16.341,Pass,
,,,,,,,,,,,,,,,,,1.255502,,,,,,,,,,,,728b01ac-3aa3-48b0-a78a-52430e72df9e,3561,,"[60.3, 77.6]",3900499,88,,,,,-2.4064314,,Right Foot,,,,"[50.9, 69.1]",Ground Pass,,12.6732,,,,,Lassana Diarra,3181.0,,,,,,2,From Keeper,Rémy Cabella,3420.0,Right Wing,214,Marseille,147,"['0116dbc8-fdc8-4826-b48d-e331d9925419', '45558228-3265-4935-9e36-ba68941796dd']",17,,,,,,,,,,,,,,,,,Marseille,147,00:43:17.977,Pass,True
,,,,,,,,,,,,,,,,,2.191872,,,,,,,,,,,,d56b61b7-4528-4754-ae96-0ca429230e3f,3563,,"[51.9, 68.7]",3900499,88,,,,,0.45839372,,Right Foot,,,,"[74.8, 80.0]",High Pass,,25.53625,,,Out,,Stéphane Sparagna,13634.0,,,,,,2,From Keeper,Lassana Diarra,3181.0,Left Defensive Midfield,214,Marseille,147,['c23512ab-872b-4f91-96f2-9a0128ca1af5'],19,,,,,,,,,,,,,,,,,Marseille,147,00:43:19.233,Pass,
