50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.279995,,,,,,,,,,,,6f874c38-2522-4767-a461-4bd27e6d29f9,51,,,"[49.4, 61.4]",3829522,0,,,,,-1.7718976,,Right Foot,,,,"[42.0, 25.1]",,Ground Pass,,37.046593,,,Mathieu Bodmer,4373.0,,,,,,1,From Throw In,Romain Genevois,2971.0,Right Center Back,3,OGC Nice,136,['30f22c69-ffcc-4788-8561-d7c09dadfb56'],41,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:41.831,Pass,
,,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,677269dc-4b1f-4f73-a613-c4f07729ec79,53,,,"[44.0, 24.9]",3829522,0,,,,,-0.59197086,,Left Foot,,,,"[55.6, 17.1]",,Ground Pass,,13.978555,,,Jean Michaël Seri,3359.0,,,,,,1,From Throw In,Mathieu Bodmer,4373.0,Left Center Back,3,OGC Nice,136,['dc9a3d18-5e65-42e5-a9c0-8744def77653'],44,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:44.111,Pass,
,,,,,,,,,,,,,,,,,,,1.159995,,,,,,,,,,,,869e1729-4690-40e3-8f01-e3f7d8e71c11,55,,,"[55.9, 17.1]",3829522,0,,,,,2.714965,,Right Foot,,,,"[41.6, 23.6]",,Ground Pass,,15.70796,,,Mathieu Bodmer,4373.0,,,,,,1,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,3,OGC Nice,136,['3b9ccee0-8fc4-485b-a70a-35bb5faa3ebd'],45,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:45.711,Pass,
,,,,,,,,,,,,,,,,,,,2.199999,,,,,,,,,,,,5bc1c6b7-683d-46c1-8178-9c2142723d90,58,,,"[42.2, 23.6]",3829522,0,,,,,1.5917357,,Right Foot,,,,"[41.4, 61.8]",,Ground Pass,,38.208378,,,Romain Genevois,2971.0,,,,,,1,From Throw In,Mathieu Bodmer,4373.0,Left Center Back,3,OGC Nice,136,['d000d4b0-dc8b-408c-801a-10c5b27b38f7'],49,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:49.201,Pass,
,,,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,1965b971-d47d-4b3c-8891-625a344e121d,61,,,"[42.5, 62.0]",3829522,0,,,,,0.5250111,,Right Foot,,,,"[60.8, 72.6]",,Ground Pass,,21.148287,,,Jérémy Pied,4270.0,,,,,,1,From Throw In,Romain Genevois,2971.0,Right Center Back,3,OGC Nice,136,['fd1b20b4-7f24-4e81-a1fe-0b6229d2293c'],52,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:52.441,Pass,
,,,,,,,,,,,,,,,,,,,0.209933,,,,,,,,,,,,58e37374-9dfa-43b3-b8b0-ef6f81f7bcce,64,,,"[60.4, 72.6]",3829522,0,,,,,-0.47089386,,Right Foot,,,,"[71.4, 67.0]",,Ground Pass,,12.343419,Incomplete,,Valère Germain,3210.0,,,,,,1,From Throw In,Jérémy Pied,4270.0,Right Back,3,OGC Nice,136,"['6d75f0c7-49e6-4e47-8eac-cf8d5f6034c7', 'b52af524-2dff-4045-a821-e0e92daf527c']",54,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:54.881,Pass,
,,,,,,,,,,,,,,,,,,,1.119998,,,,,,,,,,,,56eee608-ad31-46ec-873b-b64fe1d62bf5,67,,,"[78.7, 80.0]",3829522,1,,,,,-1.234433,,,,,,"[83.7, 65.7]",,Low Pass,,15.148928,,,Valère Germain,3210.0,,,,,Throw-in,1,From Throw In,Jérémy Pied,4270.0,Right Back,4,OGC Nice,136,['d1c0c48c-c83b-451d-a1ed-21dd568e8e2e'],8,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:08.026,Pass,
,,,,,,,,,,,,,,,,,,,1.399998,,,,,,,,,,,,aca34666-a2db-4702-81bd-cf4498ef581f,69,,,"[83.5, 65.0]",3829522,1,,,,,2.4210386,,Right Foot,,,,"[75.3, 72.2]",,Low Pass,,10.912378,,,Jérémy Pied,4270.0,,,,,,1,From Throw In,Valère Germain,3210.0,Right Center Forward,4,OGC Nice,136,['3362b498-78a2-4571-bd98-b72f8b59c88e'],9,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:09.146,Pass,
,,,,,,,,,,,,,,,,,,,1.479998,,,,,,,,,,,,2c74dc1c-18da-4358-ae9a-b1ebea76914f,71,,,"[75.3, 72.2]",3829522,1,,,,,-2.946056,,Right Foot,,,,"[54.6, 68.1]",,Low Pass,,21.102133,,,Romain Genevois,2971.0,,,,,,1,From Throw In,Jérémy Pied,4270.0,Right Back,4,OGC Nice,136,['5b7ca36c-5b57-4b7a-8851-67dd50caf0c7'],10,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:10.546,Pass,
,,,,,,,,,,,,,,,,,,,2.959999,,,,,,,,,,,,0b13bfe3-2d38-4096-838a-d23b53e7fd71,74,,,"[49.2, 64.4]",3829522,1,,,,,-1.5242546,,Left Foot,,,,"[50.9, 27.9]",,Ground Pass,,36.539566,,,Mathieu Bodmer,4373.0,,,,,,1,From Throw In,Romain Genevois,2971.0,Right Center Back,4,OGC Nice,136,['4f3adcc4-e20a-463a-92ab-b13096f754df'],13,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:13.393,Pass,
,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,18dec419-61ef-4e37-956d-5eae793904d4,77,,,"[56.1, 23.1]",3829522,1,,,,,-0.89936006,,Right Foot,,,,"[70.8, 4.6]",,Ground Pass,,23.62922,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,From Throw In,Mathieu Bodmer,4373.0,Left Center Back,4,OGC Nice,136,['cbac64d3-c398-438b-9a74-c2405ba47f44'],17,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:17.553,Pass,
,,,,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,bf54e0ab-d106-4f58-be09-4cdd831ea03a,81,,,"[69.5, 4.8]",3829522,1,,,,,2.6924367,,Right Foot,,,,"[55.6, 11.5]",,Ground Pass,,15.43049,,,Mathieu Bodmer,4373.0,,,,,,1,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,4,OGC Nice,136,['468949a2-0a34-46e8-9bb4-032861837eca'],20,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:20.753,Pass,
,,,,,,,,,,,,,,,,,,,1.460274,,,,,,,,,,,,f87414a3-66c8-4c80-9380-e26a03173be2,84,,,"[62.3, 13.0]",3829522,1,,,,,0.37199837,,Right Foot,,,,"[92.8, 24.9]",,High Pass,,32.739273,Incomplete,,Hatem Ben Arfa,16462.0,,,,,,1,From Throw In,Mathieu Bodmer,4373.0,Left Center Back,4,OGC Nice,136,"['4f7990aa-f8c1-43b9-892a-fa75372dec8a', 'a10bf535-faf8-4c36-81c4-e31d4899a87f']",23,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:23.313,Pass,
,,,,,,,,,,,,,,,,,,,3.359998,,,,,,,,,,,,885772f1-d389-432d-b7ba-2a9363accc3e,87,,,"[49.8, 14.1]",3829522,1,,,,,2.1859457,,Head,,,,"[32.7, 38.3]",,Low Pass,,29.631908,,,Nampalys Mendy,4506.0,,,,,Recovery,1,From Throw In,Mathieu Bodmer,4373.0,Left Center Back,4,OGC Nice,136,['385ff87f-8b56-4944-aa4f-6d3c367c1d08'],27,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:27.472,Pass,
,,,,,,,,,,,,,,,,,,,2.32,,,,,,,,,,,,88241d62-23e8-43b5-be49-f69b9d3c6bc4,89,,,"[31.2, 38.9]",3829522,1,,,,,1.5707964,,Right Foot,,,,"[31.2, 51.6]",,Ground Pass,,12.7,,,Romain Genevois,2971.0,,,,,,1,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,4,OGC Nice,136,['79f1487b-21d7-4c89-af38-0af70093da05'],30,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:30.832,Pass,
,,,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,eff55364-d712-4cce-a886-6931eba8a922,91,,,"[30.4, 55.1]",3829522,1,,,,,1.0116173,,Right Foot,,,,"[40.1, 70.6]",,Ground Pass,,18.284967,,,Jérémy Pied,4270.0,,,,,,1,From Throw In,Romain Genevois,2971.0,Right Center Back,4,OGC Nice,136,['d69a58f9-129e-4be7-8dd8-4c6e05f132fe'],33,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:33.152,Pass,
,,,,,,,,,,,,,,,,,,,1.759998,,,,,,,,,,,,84844a60-a5ec-411e-9591-ca18bc2939fc,95,,,"[66.0, 71.5]",3829522,1,,,,,-2.68026,,Right Foot,,,,"[48.7, 62.9]",,Ground Pass,,19.31968,,,Romain Genevois,2971.0,,,,,,1,From Throw In,Jérémy Pied,4270.0,Right Back,4,OGC Nice,136,"['9dd8058d-0887-4fc0-a885-d2f1c0cc8d7b', '9e909ebb-9e2f-4fd0-87a0-e14012bce484']",38,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:38.032,Pass,True
,,,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,54e1609c-a56d-488a-80ef-ab7fee10a242,97,,,"[48.9, 63.1]",3829522,1,,,,,-1.2659934,,Right Foot,,,,"[51.7, 54.2]",,Ground Pass,,9.330059,,,Nampalys Mendy,4506.0,,,,,,1,From Throw In,Romain Genevois,2971.0,Right Center Back,4,OGC Nice,136,['139c7ac5-b2bc-4b95-8e05-f03268e18a27'],39,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:39.792,Pass,
,,,,,,,,,,,,,,,,,,,2.039999,,,,,,,,,,,,a9eece9a-c16c-4a38-b364-defc012c7b02,100,,,"[55.0, 58.1]",3829522,1,,,,,-1.7641339,,Right Foot,,,,"[48.5, 24.9]",,Ground Pass,,33.83031,,,Mathieu Bodmer,4373.0,,,,,,1,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,4,OGC Nice,136,['86b469f8-8aba-4e9f-b644-791eeacd2831'],42,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:42.232,Pass,
,,,,,,,,,,,,,,,,,,,1.359999,,,,,,,,,,,,3e4e84e8-5761-46c1-b910-4c0b8e711877,102,,,"[48.7, 24.9]",3829522,1,,,,,-0.20401798,,Right Foot,,,,"[57.4, 23.1]",,Ground Pass,,8.884255,,,Jean Michaël Seri,3359.0,,,,,,1,From Throw In,Mathieu Bodmer,4373.0,Left Center Back,4,OGC Nice,136,['49d1da29-cf0a-4352-a684-6cd80bb9d5b7'],44,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:44.272,Pass,
,,,,,,,,,,,,,,,,,,,2.44,,,,,,,,,,,,914b9f2f-8fb4-45ea-80fb-5d22a8e9675b,106,,,"[57.8, 21.2]",3829522,1,,,,,1.8232702,,Right Foot,,,,"[48.1, 58.8]",,Ground Pass,,38.831043,,,Romain Genevois,2971.0,,,,,,1,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,4,OGC Nice,136,['0202dc53-c993-4721-aadc-ac609e41bd68'],47,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:47.152,Pass,
,,,,,,,,,,,,,,,,,,,1.319999,,,,,,,,,,,,2c77554d-788f-4ac1-a1bb-f9a00750b16f,109,,,"[55.9, 57.7]",3829522,1,,,,,1.0561178,,Right Foot,,,,"[64.1, 72.2]",,Ground Pass,,16.658031,,,Jérémy Pied,4270.0,,,,,,1,From Throw In,Romain Genevois,2971.0,Right Center Back,4,OGC Nice,136,['d23ed2cb-5dad-49da-a232-8c32881c2924'],50,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:50.712,Pass,
