50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb321a25-9a66-47b9-a8f4-f4f78055d4d6,200,,"[95.2, 12.1]",3900602,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Rigonato Rodrigues,7363.0,Left Wing,13,Lorient,165,['47b611cb-458f-4b03-ac5c-bb3ff0c53b7d'],16,,,,,,,,,,,,,,,,,Stade de Reims,156,00:06:16.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3af1da85-b53e-48a4-9439-83a1160b5f37,205,,"[65.5, 40.4]",3900602,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdul Majeed Waris,7615.0,Right Center Forward,13,Lorient,165,"['2a06fff3-bdb0-4788-9bb3-372276f1ad35', '3c953c72-282d-4939-acc9-76a25407a03f']",20,,,,,,,,,,,,,,,,,Lorient,165,00:06:20.287,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cfb0291-79ed-408d-a8fb-13e7c211dd5f,212,,"[77.0, 30.3]",3900602,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Prince Oniangué,4545.0,Right Defensive Midfield,13,Lorient,165,['ca989f98-78e1-456f-bab6-c91906ce9bbe'],23,,,,,,,,,,,,,,,,,Stade de Reims,156,00:06:23.346,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e628fc47-fbda-49a5-adf6-08624e4d6192,215,,"[89.7, 36.5]",3900602,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Center Forward,13,Lorient,165,['bea0cb2a-86ff-4afc-b4f8-e4cf9fe6525a'],23,,,,,,,,,,,,,,,,,Stade de Reims,156,00:06:23.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953bb65c-52a6-4563-a88f-0d9cd14de358,220,,"[14.0, 48.1]",3900602,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Lecomte,3008.0,Goalkeeper,13,Lorient,165,['d15358e1-4a8f-45d7-b67b-c877bda3d184'],27,,,,,,,,,,,,,,,,,Lorient,165,00:06:27.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e737da9-276c-4af0-974e-695c38b6ae7b,223,,"[30.4, 6.4]",3900602,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,13,Lorient,165,['94cb71af-02b3-4810-86a1-2f4fbff3fba7'],31,,,,,,,,,,,,,,,,,Lorient,165,00:06:31.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3c17223-4964-4572-8dd6-731bfed6fc5d,226,,"[42.0, 14.5]",3900602,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,François Bellugou,3140.0,Left Defensive Midfield,13,Lorient,165,['97c398a6-2aaa-43b3-878e-8ac95bf7b866'],34,,,,,,,,,,,,,,,,,Lorient,165,00:06:34.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4a6ebd3-47aa-401b-b3e3-ef635c403fa5,229,,"[51.4, 59.0]",3900602,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lamine Gassama,6335.0,Right Back,13,Lorient,165,['7bd474d9-51fc-4476-b728-9f1eb0096f35'],41,,,,,,,,,,,,,,,,,Lorient,165,00:06:41.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4289cb3f-082d-4272-9f9c-bced8380de67,232,,"[57.6, 73.7]",3900602,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yann Jouffre,3102.0,Right Midfield,13,Lorient,165,['91d4d15c-21dc-4df7-ae38-8cf382d966c4'],43,,,,,,,,,,,,,,,,,Lorient,165,00:06:43.686,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4eddec8-215b-404b-8116-893b4334380c,235,,"[98.0, 69.7]",3900602,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdul Majeed Waris,7615.0,Right Center Forward,13,Lorient,165,['5e3fd56f-a484-463f-baf9-3df95181cce5'],51,,,,,,,,,,,,,,,,,Lorient,165,00:06:51.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d3482fb-9704-4ac9-ab97-6a80b63052a6,238,,"[20.8, 5.1]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Rigonato Rodrigues,7363.0,Left Wing,14,Stade de Reims,156,"['068d3666-4091-4de2-93c2-81bbf3d3e60a', 'db73d5ea-ea0a-4fc3-828a-18edd9060018']",12,,,,,,,,,,,,,,,,,Stade de Reims,156,00:07:12.979,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cdb877b-e61b-409c-8380-ecb2b294e2c6,245,,"[66.8, 71.2]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hamadou Karamoko,45688.0,Right Center Back,15,Lorient,165,['be8691f5-9b87-4588-9837-3b118bab69a7'],17,,,,,,,,,,,,,,,,,Lorient,165,00:07:17.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b8ffe65-422a-4628-9993-00034c314cbe,248,,"[54.2, 34.2]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,15,Lorient,165,['dc167f6d-7346-468c-af5d-c0d34ebb6733'],19,,,,,,,,,,,,,,,,,Lorient,165,00:07:19.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02764af6-0639-47ac-937f-00f87c437d97,251,,"[56.5, 38.6]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zargo Touré,7211.0,Left Center Back,15,Lorient,165,['a13df8a3-4ef5-4689-a773-d09b4669a538'],23,,,,,,,,,,,,,,,,,Lorient,165,00:07:23.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968410df-1d4d-4d93-bbeb-1bb96bc7903a,255,,"[21.0, 28.6]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Lecomte,3008.0,Goalkeeper,15,Lorient,165,['23cef54f-de5e-4c8a-be10-d8abe53fd90d'],27,,,,,,,,,,,,,,,,,Lorient,165,00:07:27.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bda9c259-bdec-4f6a-8926-672350524d62,258,,"[36.0, 38.6]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafidine Abdullah,24646.0,Right Defensive Midfield,15,Lorient,165,['b09b183e-fea2-4e32-af54-37ebdae1edec'],34,,,,,,,,,,,,,,,,,Lorient,165,00:07:34.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afdf18ff-11ec-48be-98ff-92bc9c496ec2,261,,"[53.3, 33.1]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zargo Touré,7211.0,Left Center Back,15,Lorient,165,['6f0b7c02-f396-469f-8beb-c4edf4a72b64'],36,,,,,,,,,,,,,,,,,Lorient,165,00:07:36.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c09b89bb-69c0-47d9-8fe1-f15d5d2e78b8,264,,"[54.4, 64.1]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,15,Lorient,165,['eb12ce3a-5f10-4248-8c54-3ceaa4bcf3d9'],40,,,,,,,,,,,,,,,,,Lorient,165,00:07:40.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2854fea-ba1c-4718-a949-4e0f4c4dae01,268,,"[37.3, 58.5]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hamadou Karamoko,45688.0,Right Center Back,15,Lorient,165,['939d4f21-41b8-4d54-89a4-679b371b0bf3'],43,,,,,,,,,,,,,,,,,Lorient,165,00:07:43.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b07dc62e-f3ae-4202-9f50-4ee2a3687af2,271,,"[48.2, 51.7]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafidine Abdullah,24646.0,Right Defensive Midfield,15,Lorient,165,['231f3396-7c3c-40ed-8f2d-971129ce6bab'],44,,,,,,,,,,,,,,,,,Lorient,165,00:07:44.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55d6e2ba-f5c7-433a-87de-344af0914d9c,274,,"[51.0, 50.2]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,15,Lorient,165,['c6ab185d-5bed-47d2-aac1-dbf6be95fd46'],45,,,,,,,,,,,,,,,,,Lorient,165,00:07:45.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2945d0d-efd9-4cf1-a235-95cb8ed68a4a,277,,"[47.5, 14.3]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zargo Touré,7211.0,Left Center Back,15,Lorient,165,['3068dc31-0562-46d9-abe1-8088178f0ae0'],48,,,,,,,,,,,,,,,,,Lorient,165,00:07:48.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b37065d2-59ce-4949-8a71-4886a87641c9,280,,"[68.9, 4.6]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,15,Lorient,165,['6fc4d65c-35b3-40c1-b57b-639e95c6451e'],51,,,,,,,,,,,,,,,,,Lorient,165,00:07:51.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0724a2dc-b596-4685-b226-296be734f61b,283,,"[68.1, 17.3]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,François Bellugou,3140.0,Left Defensive Midfield,15,Lorient,165,['35546ed5-1ed5-445c-ab00-5433ad81b5ba'],53,,,,,,,,,,,,,,,,,Lorient,165,00:07:53.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb8912a9-ffeb-49f3-9a7d-e8b270c761e0,286,,"[51.8, 6.1]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zargo Touré,7211.0,Left Center Back,15,Lorient,165,['b2947d0d-99be-4ef1-8cca-833650b9469b'],54,,,,,,,,,,,,,,,,,Lorient,165,00:07:54.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c509c8e-946e-44c7-9263-69db8f4c7365,289,,"[42.8, 29.9]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hamadou Karamoko,45688.0,Right Center Back,15,Lorient,165,['b149a578-d1b7-4475-a690-c383a2c489da'],56,,,,,,,,,,,,,,,,,Lorient,165,00:07:56.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a38d4ef-097e-4386-89f0-0e50e5c59fc4,292,,"[68.1, 66.0]",3900602,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lamine Gassama,6335.0,Right Back,15,Lorient,165,['36b7f340-f2f1-4403-819b-ece27ea44c2b'],59,,,,,,,,,,,,,,,,,Lorient,165,00:07:59.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdab7e02-9d02-429b-83ba-6f08948e817e,295,,"[68.3, 45.9]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,15,Lorient,165,['e92e08e3-884c-49d3-9988-5e8e24ee9120'],4,,,,,,,,,,,,,,,,,Lorient,165,00:08:04.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a40001c6-7807-4c16-826e-4a02b6674a6d,299,,"[59.7, 32.0]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,François Bellugou,3140.0,Left Defensive Midfield,15,Lorient,165,['435ad298-8476-4767-ae1c-6c71e88f874f'],6,,,,,,,,,,,,,,,,,Lorient,165,00:08:06.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b04b6ed-153c-4302-8f9f-794dfb82f823,302,,"[65.9, 4.0]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,15,Lorient,165,['7d9a0088-68c3-44fa-b0e0-15f40ce37584'],8,,,,,,,,,,,,,,,,,Lorient,165,00:08:08.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95203a1c-4fbb-44e2-83e0-5a6d9b144cde,305,,"[86.3, 27.1]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,15,Lorient,165,['aaba41d6-17ec-420c-b9da-678620b6b284'],11,,,,,,,,,,,,,,,,,Lorient,165,00:08:11.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3ee9ac4-1015-4007-97e6-7b80ec657fef,308,,"[79.0, 20.7]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,15,Lorient,165,['b9818edb-3e58-4c9b-bb52-8823876d3c24'],13,,,,,,,,,,,,,,,,,Lorient,165,00:08:13.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d985404d-1b60-438b-bf35-b7f0ae0ba31f,313,,"[80.3, 36.7]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafidine Abdullah,24646.0,Right Defensive Midfield,15,Lorient,165,"['5ef5634e-b1d9-41bd-b405-4eaf2dcbeb0f', 'afb9055b-3a7a-449f-aef3-87cbb6ceee65', 'bceacb2c-cf72-49e0-aab6-b31e9bf174a9']",14,,,,,,,,,,,,,,,,,Lorient,165,00:08:14.022,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be735f66-23b0-40e6-9de5-67ea397b348c,319,,"[94.2, 55.8]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Moukandjo Bilé,33178.0,Left Center Forward,15,Lorient,165,['e562f760-2722-4413-9227-d6732ed53b84'],18,,,,,,,,,,,,,,,,,Lorient,165,00:08:18.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fbab78c-c3e2-43eb-b9de-118117c4cbac,322,,"[103.6, 72.9]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lamine Gassama,6335.0,Right Back,15,Lorient,165,['e61ad524-99cd-4f78-8e45-007a9487d34b'],20,,,,,,,,,,,,,,,,,Lorient,165,00:08:20.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fcd40a7-a2c5-4405-b484-b68d0bac7a19,325,,"[101.4, 66.9]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,15,Lorient,165,['3298386b-5d08-4069-b6dd-642225d82e5b'],25,,,,,,,,,,,,,,,,,Lorient,165,00:08:25.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48013c09-8214-444f-97b2-d9050996f93c,330,,"[92.3, 63.0]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafidine Abdullah,24646.0,Right Defensive Midfield,15,Lorient,165,"['1a1fc5c4-e6f2-43f1-b169-6a069458e7f4', 'ae117ff8-5f2c-4fe3-aa7d-c42c9cf36f11']",26,,,,,,,,,,,,,,,,,Lorient,165,00:08:26.624,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac4d4a5a-9a26-40f5-93a7-3a16cd547eeb,333,,"[82.2, 70.5]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,15,Lorient,165,['196aff15-fca1-445e-9fad-1469da359736'],27,,,,,,,,,,,,,,,,,Lorient,165,00:08:27.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32e5cb61-9731-4b5d-9dea-6ad64169e93d,336,,"[63.6, 54.7]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,François Bellugou,3140.0,Left Defensive Midfield,15,Lorient,165,['f56cde81-aff9-47c3-8aaa-28d6e128bbcc'],30,,,,,,,,,,,,,,,,,Lorient,165,00:08:30.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dee1f9e-692c-4dd4-a0ed-ef7901256209,339,,"[64.9, 11.1]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,15,Lorient,165,['9683e3e5-7a7f-492b-bfd0-5874c61ba7c2'],35,,,,,,,,,,,,,,,,,Lorient,165,00:08:35.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320e76b4-941e-41f0-9190-458bb6a331b4,342,,"[49.0, 10.6]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zargo Touré,7211.0,Left Center Back,15,Lorient,165,['260b49f2-809c-47ac-bf73-63fb5951efb3'],40,,,,,,,,,,,,,,,,,Lorient,165,00:08:40.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eefed8c8-a1e6-49df-b2bd-61cc93f28c32,346,,"[44.1, 74.6]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mickaël Tacalfred,7498.0,Right Center Back,16,Stade de Reims,156,['576da159-4c9e-4ddf-969a-d0ca38f8c9c6'],54,,,,,,,,,,,,,,,,,Stade de Reims,156,00:08:54.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69218b7d-89b0-42b9-b2cb-aaed12155e54,348,,"[39.0, 54.7]",3900602,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aïssa Mandi,6648.0,Center Back,16,Stade de Reims,156,['d80121ff-1f52-4bbf-925b-f8db83b012a3'],58,,,,,,,,,,,,,,,,,Stade de Reims,156,00:08:58.184,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933c6ecd-f6ce-41a1-8672-dfd97d74cadd,351,,"[37.7, 32.7]",3900602,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Fofana,401455.0,Left Center Back,16,Stade de Reims,156,['9da2094a-e877-47be-aec5-0ab4076f46c8'],0,,,,,,,,,,,,,,,,,Stade de Reims,156,00:09:00.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d5224dc-0fe4-496e-bb7c-a173373a52b0,354,,"[38.1, 47.9]",3900602,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aïssa Mandi,6648.0,Center Back,16,Stade de Reims,156,['daa69d5a-c73e-4543-8e27-d1436d5b7aa5'],3,,,,,,,,,,,,,,,,,Stade de Reims,156,00:09:03.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad13f284-c7dd-496c-8486-b52e0ffd6124,359,,"[114.3, 76.3]",3900602,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Wing Back,16,Stade de Reims,156,"['9cac8949-5b74-4a68-92f6-6b710f65ada4', 'a1207cdc-4e8d-40b2-980c-65ffbc4d3b74']",10,,,,,,,,,,,,,,,,,Stade de Reims,156,00:09:10.548,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1de4f6c3-6d65-49dc-adf9-a3de6e0fe0e7,362,,"[113.8, 48.7]",3900602,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Prince Oniangué,4545.0,Right Defensive Midfield,16,Stade de Reims,156,['1cb67a34-0232-4803-87b0-f4a69d0de5d7'],16,,,,,,,,,,,,,,,,,Stade de Reims,156,00:09:16.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10b2fb89-1d48-44ac-8472-b33e650647bd,366,,"[25.3, 6.1]",3900602,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,17,Lorient,165,['02f668b9-68cf-4a1e-a5ec-9a7ec49fd346'],19,,,,,,,,,,,,,,,,,Lorient,165,00:09:19.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad8759ad-f741-4e5c-b1cc-df52554c75e6,370,,"[74.7, 4.9]",3900602,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdul Majeed Waris,7615.0,Right Center Forward,17,Lorient,165,"['7f9d3299-8625-4ef4-92a6-f6a0576dce2a', 'b2959bfb-fb38-4b00-9b98-3a082a72e6e9']",23,,,,,,,,,,,,,,,,,Lorient,165,00:09:23.873,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ff0ccd1-300e-458d-9be1-456b22aed3c8,373,,"[75.6, 14.3]",3900602,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Moukandjo Bilé,33178.0,Left Center Forward,17,Lorient,165,"['7f9d3299-8625-4ef4-92a6-f6a0576dce2a', 'a017765c-b5bd-4963-a1ac-f9336a24c8ec']",24,,,,,,,,,,,,,,,,,Lorient,165,00:09:24.525,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42c35826-d128-4811-859f-453664e95667,378,,"[46.9, 29.0]",3900602,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,François Bellugou,3140.0,Left Defensive Midfield,18,Lorient,165,['1fb9ebc2-ea3e-4369-8209-4b11f1c6f7e9'],46,,,,,,,,,,,,,,,,,Lorient,165,00:09:46.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d837851-5555-4719-b792-198b111dc969,380,,"[64.2, 64.1]",3900602,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lamine Gassama,6335.0,Right Back,18,Lorient,165,['14a02c90-9ed3-4642-a861-aafbff9c57ce'],48,,,,,,,,,,,,,,,,,Lorient,165,00:09:48.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76e02339-ef22-4e67-8da6-a30efa22d537,383,,"[73.9, 74.2]",3900602,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yann Jouffre,3102.0,Right Midfield,18,Lorient,165,['b3d954d8-6c08-446d-a475-423b540bf75e'],50,,,,,,,,,,,,,,,,,Lorient,165,00:09:50.707,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d21868a6-ea7e-43e2-8084-ad853c0336b6,386,,"[108.3, 53.8]",3900602,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Moukandjo Bilé,33178.0,Left Center Forward,18,Lorient,165,['eb3cae4b-7ff3-40fc-a5f2-8895b6341214'],55,,,,,,,,,,,,,,,,,Lorient,165,00:09:55.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c4c6143-6cd5-41e2-b080-85b6671d8a84,391,,"[68.5, 74.2]",3900602,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hamari Traoré,3248.0,Right Wing Back,18,Lorient,165,"['090dda4b-e97c-4185-9e5e-02d926e04aa6', '2458a988-50bc-4006-9943-9396f8111b74']",9,,,,,,,,,,,,,,,,,Stade de Reims,156,00:10:09.017,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b2e78f1-033b-42bb-b60b-e03534ea2cf2,394,,"[90.5, 73.1]",3900602,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Devaux,7815.0,Right Wing,18,Lorient,165,['1663fbbd-a282-458a-9b31-6460fb839dde'],10,,,,,,,,,,,,,,,,,Stade de Reims,156,00:10:10.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f189f8f5-8840-411a-bf0b-f5cbca40158b,398,,"[31.7, 12.8]",3900602,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafidine Abdullah,24646.0,Right Defensive Midfield,18,Lorient,165,['dbbbd1af-ed81-4d13-a37e-32c7728c6559'],13,,,,,,,,,,,,,,,,,Lorient,165,00:10:13.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88b242bc-fa3f-455e-97db-5fce56a48b22,401,,"[15.7, 15.3]",3900602,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Zargo Touré,7211.0,Left Center Back,18,Lorient,165,['b153b658-fc1f-420d-99d3-82e973073637'],15,,,,,,,,,,,,,,,,,Lorient,165,00:10:15.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f211c4e-437e-456e-9112-6e93bea00609,405,,"[26.4, 24.1]",3900602,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafidine Abdullah,24646.0,Right Defensive Midfield,18,Lorient,165,['dae6f77e-c95b-480d-b19a-40be69c8fec0'],19,,,,,,,,,,,,,,,,,Lorient,165,00:10:19.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7260bd1d-6d62-4fc7-a4e4-6463c00ee356,409,,"[4.3, 34.4]",3900602,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Lecomte,3008.0,Goalkeeper,18,Lorient,165,['ceed2d11-f6f8-41bd-89cd-5d0f2d93832a'],21,,,,,,,,,,,,,,,,,Lorient,165,00:10:21.318,Ball Receipt*,
