50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.71851,,,,,,,,,,,517e3c28-2fa1-4026-9fd9-f224a062685b,18,,"[43.2, 5.3]",3901252,0,,,,0.24124037,,Left Foot,,,"[55.8, 8.4]",,Ground Pass,,12.975746,,,,Gnaly Maxwell Cornet,3162.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Lyon,137,['313e4b57-0e3e-4bb0-9934-15d5b98664cb'],13,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:13.471,Pass,
,,,,,,,,,,,,,,,,,1.698666,,,,,,,,,,,eda637e2-ba7b-4bc7-a3a4-154b273a4c03,21,,"[55.9, 8.6]",3901252,0,,,,2.3777738,,Left Foot,,,"[48.8, 15.4]",,Ground Pass,,9.831073,,,,Maxime Gonalons,6982.0,,,,,,,1,From Kick Off,Gnaly Maxwell Cornet,3162.0,Left Wing,2,Lyon,137,['93707c33-e1ed-47d1-a03b-826410a29b1b'],14,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:14.321,Pass,
,,,,,,,,,,,,,,,,,1.427824,,,,,,,,,,,d3c6484b-207a-4400-89f9-f1e8d653d9dc,24,,"[48.0, 17.0]",3901252,0,,,,-2.7529674,,Right Foot,,,"[35.3, 11.8]",,Ground Pass,,13.723338,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Kick Off,Maxime Gonalons,6982.0,Center Defensive Midfield,2,Lyon,137,['0c6e0e70-6a7a-4239-9d57-f92ce50be6d4'],17,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:17.391,Pass,
,,,,,,,,,,,,,,,,,1.09387,,,,,,,,,,,226ee604-b465-49da-aa96-a1ffd1ac16dd,27,,"[35.1, 17.9]",3901252,0,,,,1.6014615,,Left Foot,,,"[34.1, 50.5]",,Ground Pass,,32.615334,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Lyon,137,['01dc522d-ac3a-4595-bff2-b604251ea0a5'],19,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:19.717,Pass,
,,,,,,,,,,,,,,,,,0.781421,,,,,,,,,,,a396c36f-ba60-42c8-8cdc-9be4d486ad0b,30,,"[36.6, 54.5]",3901252,0,,,,0.83707625,,Right Foot,,,"[42.1, 60.6]",,Ground Pass,,8.213404,,,,Jordan Ferri,3118.0,,,,,,,1,From Kick Off,Mapou Yanga-Mbiwa,4463.0,Right Center Back,2,Lyon,137,['def9877e-bb5f-46bf-91bc-1bd1969cea6e'],22,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:22.064,Pass,
,,,,,,,,,,,,,,,,,1.087628,,,,,,,,,,,197257af-1349-4e69-b72e-f024d7a52cb3,34,,"[43.2, 62.9]",3901252,0,,,,0.081216305,,Right Foot,,,"[69.0, 65.0]",,High Pass,,25.885324,,Incomplete,,Christophe Jallet,4410.0,,,,,,,1,From Kick Off,Jordan Ferri,3118.0,Right Center Midfield,2,Lyon,137,"['354680f7-45e2-42c0-87ce-3bafccc53a93', 'bcbfc3d8-c9c8-4b2f-98e6-6bbd690b18dd']",24,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:24.016,Pass,
,,,,,,,,,,,,,,,,,2.368146,,,,,,,,,,,354680f7-45e2-42c0-87ce-3bafccc53a93,36,,"[51.1, 15.1]",3901252,0,,,,-0.5247958,,Left Foot,,,"[66.3, 6.3]",,Ground Pass,,17.563599,,,,Tiemoué Bakayoko,3955.0,,,,,,Interception,1,From Kick Off,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,2,Lyon,137,"['197257af-1349-4e69-b72e-f024d7a52cb3', '5d1d0a0a-872f-4dc3-a470-3e0a8566bfa9']",25,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:25.103,Pass,
,,,,,,,,,,,,,,,,,1.886087,,,,,,,,,,,cc8141dd-b6a6-4b59-a7cc-cc3948c8f1d4,42,,"[68.5, 0.1]",3901252,0,,,,0.5973155,,,,,"[88.2, 13.5]",,High Pass,,23.825407,,Incomplete,,Lacina Traoré,3553.0,,,,,,Throw-in,1,From Throw In,Andrea Raggi,3374.0,Left Back,3,AS Monaco,129,"['3ffaab0c-b7de-4ea7-907e-68cf8e3ed0dd', '7413204b-c6b2-4c20-824d-aaa0c864edad']",42,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:42.394,Pass,
,,,,,,,,,,,,,,,,,2.909688,,,,,,,,,,,1a26991c-7a46-4f82-a27c-cebd6ff9f34c,55,,"[92.3, 0.1]",3901252,1,,,,1.0217712,,,,,"[107.9, 25.6]",,High Pass,,29.89331,,Incomplete,,Lacina Traoré,3553.0,,,,,,Throw-in,1,From Throw In,Andrea Raggi,3374.0,Left Back,4,AS Monaco,129,"['6e4c4ad6-7fde-413e-a826-bef2fa862f61', 'ba25411b-f49e-4ea5-bf14-623de4986f37']",1,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:01.764,Pass,
,,,,,,,,,,,,,,,,,1.867219,,,,,,,,,,,34582051-c237-44c4-b221-94c04c9036ac,61,,"[30.8, 42.4]",3901252,1,,,,0.88624537,,Right Foot,,,"[45.9, 60.9]",,Ground Pass,,23.880117,,Incomplete,,,,,,,,,,1,From Throw In,Sergi Darder Moll,3236.0,Left Center Midfield,4,AS Monaco,129,['e265ff69-fd18-428a-92b2-cdf40d3013b0'],7,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:07.611,Pass,
,,,,,,,,,,,,,,,,,0.862681,,,,,,,,,,,e265ff69-fd18-428a-92b2-cdf40d3013b0,62,,"[74.2, 19.2]",3901252,1,,,,-0.013422012,,Right Foot,,,"[89.1, 19.0]",,Ground Pass,,14.901342,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,Recovery,1,From Throw In,Andrea Raggi,3374.0,Left Back,4,AS Monaco,129,"['34582051-c237-44c4-b221-94c04c9036ac', 'a033b24d-06c7-4b84-8bda-d235c6c32c95']",9,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:09.479,Pass,
,,,,,,,,,,,,,,,,,4.446226,,,,,,,,,,,3e8529ce-6962-452a-8e40-a4fe175d58dd,67,,"[19.7, 53.7]",3901252,1,,,,0.42334685,,Right Foot,,,"[70.3, 76.5]",,High Pass,,55.49955,,Incomplete,,Alexandre Lacazette,3451.0,,,,,,Recovery,1,From Throw In,Mapou Yanga-Mbiwa,4463.0,Right Center Back,4,AS Monaco,129,"['12e76581-e58b-4945-815d-bd14d4d97097', 'e1641ecb-81d1-4a3f-a247-f895bf8e5eec']",11,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:11.900,Pass,
,,,,,,,,,,,,,,,,,3.321158,,,,,,,,,,,ef527b42-2fbb-4e3d-a68e-f5d6f81b67f4,71,,"[49.8, 14.4]",3901252,1,,,,1.9837062,,Right Foot,,,"[36.0, 45.9]",,Ground Pass,,34.39026,,,,Wallace Fortuna dos Santos,8277.0,,,,,,Recovery,1,From Throw In,Jérémy Toulalan,3406.0,Right Defensive Midfield,4,AS Monaco,129,['f128351a-a81d-4c9f-9d09-c4154060b0f9'],18,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:18.114,Pass,
,,,,,,,,,,,,,,,,,1.916527,,,,,,,,,,,114d30ed-c8b4-4513-8400-41f714bc0452,74,,"[31.7, 50.6]",3901252,1,,,,-2.8654332,,Left Foot,,,"[7.0, 43.6]",,Ground Pass,,25.672749,,,,Danijel Subašić,3444.0,,,,,,,1,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,4,AS Monaco,129,['2f60da9a-14d2-41fd-b99b-19116250dbb1'],21,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:21.435,Pass,
,,,,,,,,,,,,,,,,,3.568315,,,,,,,,,,,2868ece9-f1a7-4a72-bf83-73530a9cbab6,78,,"[10.6, 44.1]",3901252,1,,,,0.5585993,,Right Foot,,,"[64.2, 77.6]",,High Pass,,63.207672,,Incomplete,,Nabil Dirar,5727.0,,,,,,,1,From Throw In,Danijel Subašić,3444.0,Goalkeeper,4,AS Monaco,129,"['900d29f8-ce92-4578-8dc3-5e25407d968f', '9c990b60-07fe-429d-a1db-ba51b4076c37', 'dd0ef986-b089-4902-9a14-8c7838a95eff']",28,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:28.998,Pass,True
,,,,,,,,,,,,,,,,,2.498903,,,,,,,,,,,9d2b91d3-08dd-4c4a-a891-774519194405,82,,"[66.1, 80.0]",3901252,1,,,,-0.4777754,,,,,"[91.4, 66.9]",,Low Pass,,28.490349,,Incomplete,,Nabil Dirar,5727.0,,,,,,Throw-in,1,From Throw In,Jemerson de Jesus Nascimento,3217.0,Right Back,5,AS Monaco,129,"['04af591c-ebf8-4cf5-a2d5-ea77a41de965', 'da03dfc4-70d0-4442-8c0f-e5e99c0d8b96']",52,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:52.296,Pass,
,,,,,,,,,,,,,,,,,1.548502,,,,,,,,,,,04af591c-ebf8-4cf5-a2d5-ea77a41de965,84,,"[28.7, 13.2]",3901252,1,,,,-0.5305579,,Head,,,"[43.7, 4.4]",,High Pass,,17.390802,,,,Gnaly Maxwell Cornet,3162.0,,,,,,Recovery,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,6,Lyon,137,"['9d2b91d3-08dd-4c4a-a891-774519194405', 'f3896f4b-e8fe-4c65-9660-e9aa22588700']",54,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:54.795,Pass,
,,,,,,,,,,,,,,,,,0.759412,,,,,,,,,,,bc9c0043-f736-424b-ae0b-21ff2fc8d62b,86,,"[43.4, 5.2]",3901252,1,,,,1.127348,,Head,,,"[47.2, 13.2]",,High Pass,,8.856636,,Incomplete,,Sergi Darder Moll,3236.0,,,,,,,1,Regular Play,Gnaly Maxwell Cornet,3162.0,Left Wing,6,Lyon,137,"['4c1798ec-59bb-4f32-8b7e-47df86731214', '932df8dd-9368-4dec-a5fb-d6f62067dd96']",56,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:56.418,Pass,
,,,,,,,,,,,True,,,,,,1.203396,,,,,,,,,,,932df8dd-9368-4dec-a5fb-d6f62067dd96,88,,"[72.9, 66.9]",3901252,1,,,,-0.19395915,,Right Foot,,,"[78.5, 65.8]",,Low Pass,,5.707013,,Incomplete,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,Interception,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,6,Lyon,137,"['abcdb7b7-13d4-424c-9da7-73d7ed735962', 'b920d719-995b-4925-8599-6ecabf75a1ba', 'bc9c0043-f736-424b-ae0b-21ff2fc8d62b']",57,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:57.177,Pass,
,,,,,,,,,,,,,,,,,0.841515,,,,,,,,,,,abcdb7b7-13d4-424c-9da7-73d7ed735962,91,,"[41.6, 14.3]",3901252,1,,,True,0.47385132,,,,,"[45.5, 16.3]",,Low Pass,,4.382921,,,,Sergi Darder Moll,3236.0,,,,,,Recovery,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,6,Lyon,137,"['932df8dd-9368-4dec-a5fb-d6f62067dd96', 'bbf679b8-804d-4b5e-bacd-3d8c8f7abd3b', 'c38e69da-927b-4f79-a153-5f2ea3db96d6']",58,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:58.380,Pass,True
,,,,,,,,,,,,,,,,,0.968574,,,,,,,,,,,29937c8e-9c51-458c-a79d-a0481032a4a4,95,,"[45.0, 15.6]",3901252,1,,,,-2.6489077,,Right Foot,,,"[35.5, 10.5]",,Ground Pass,,10.782393,,,,Jérémy Morel,2983.0,,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Left Center Midfield,6,Lyon,137,['793f12fb-85ce-4fce-8cd3-c68400b5e9c9'],59,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:59.302,Pass,
,,,,,,,,,,,,,,,,,1.568778,,,,,,,,,,,2eb98194-5a36-4820-97c6-5a43f02c0c16,99,,"[38.5, 10.0]",3901252,2,,,,0.6975743,,Left Foot,,,"[55.8, 24.5]",,High Pass,,22.572992,,,,Alexandre Lacazette,3451.0,,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,6,Lyon,137,"['30b5f66a-b377-4a71-a580-947f2c25927d', 'd94debd7-f88a-4afb-bb89-57c4f5acd1be']",1,,,,,,,,,,,,,,,,,,,Lyon,137,00:02:01.205,Pass,True
,,,,,,,,,,,,,,,,,2.458835,,,,,,,,,,,a054e026-0402-4b1a-8118-dd16105590d2,103,,"[55.4, 27.7]",3901252,2,,,,1.1457561,,Right Foot,,,"[59.7, 37.2]",,High Pass,,10.427847,,,,Jordan Ferri,3118.0,,,,,,,1,Regular Play,Alexandre Lacazette,3451.0,Center Forward,6,Lyon,137,['36b619c7-4b76-43a5-b71f-2be352f25fca'],3,,,,,,,,,,,,,,,,,,,Lyon,137,00:02:03.271,Pass,
,,,,,,,,,,,,,,,,,1.649762,,,,,,,,,,,8b8972de-9769-41ad-982b-711f050c68ce,105,,"[59.9, 37.6]",3901252,2,,,,0.0506812,,Head,,,"[73.7, 38.3]",,Low Pass,,13.817742,,,,Alexandre Lacazette,3451.0,,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,6,Lyon,137,['03fb11d4-d732-438b-b376-e8e115e2d413'],5,,,,,,,,,,,,,,,,,,,Lyon,137,00:02:05.809,Pass,
,,,,,,,,,,,,,,,,,1.088312,,,,,,,,,,,295f89a3-a219-4f21-852e-19f253364f74,108,,"[91.6, 54.3]",3901252,2,,,,0.027020449,,Right Foot,,,"[102.7, 54.6]",,Ground Pass,,11.1040535,,Incomplete,,Rachid Ghezzal,3372.0,,,,,,,1,Regular Play,Alexandre Lacazette,3451.0,Center Forward,6,Lyon,137,"['07035eea-de81-48a5-90bf-44574c6e01f4', 'fcbefeda-6f3c-41c0-92e2-2ab6632e27b4']",9,,,,,,,,,,,,,,,,,,,Lyon,137,00:02:09.773,Pass,
,,,,,,,,,,,,,,,,,1.924757,,,,,,,,,,,75d7df3d-ad48-4e61-a25e-4a8fc91a6c2f,115,,"[61.0, 40.1]",3901252,3,True,,,1.7681919,,Right Foot,,,"[60.6, 42.1]",,Ground Pass,,2.0396078,,,,Jemerson de Jesus Nascimento,3217.0,,,,,,Kick Off,1,From Kick Off,Lacina Traoré,3553.0,Center Forward,7,AS Monaco,129,['5057a841-5401-4312-b590-3d3c1a1ad551'],18,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:18.552,Pass,
,,,,,,,,,,,,,,,,,0.87311,,,,,,,,,,,556f4774-c039-4cf5-8b0a-63606127158b,117,,"[43.2, 76.9]",3901252,3,True,,,0.23941286,,Right Foot,,,"[55.9, 80.0]",,Ground Pass,,13.072873,,Out,,Nabil Dirar,5727.0,,,,,,,1,From Kick Off,Jemerson de Jesus Nascimento,3217.0,Right Back,7,AS Monaco,129,['993942cf-a9ff-498a-9c8a-d15ef9813869'],22,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:22.935,Pass,
,,,,,,,,,,,,,,,,,0.731808,,,,,,,,,,,f3d8ecd9-75ec-4d99-8128-32244a479746,119,,"[66.0, 0.1]",3901252,3,,,,1.4666964,,,,,"[66.7, 6.8]",,Low Pass,,6.736468,,,,Sergi Darder Moll,3236.0,,,,,,Throw-in,1,From Throw In,Jérémy Morel,2983.0,Left Back,8,Lyon,137,['8be35952-e88c-43e9-9a81-4ff90d4f42dd'],36,,,,,,,,,,,,,,,,,,,Lyon,137,00:03:36.371,Pass,
,,,,,,,,,,,,,,,,,1.495867,,,,,,,,,,,81176d51-5a99-424d-a2b9-ea6c383bdb1b,124,,"[62.2, 12.5]",3901252,3,,,,-2.893479,,Right Foot,,,"[47.2, 8.7]",,Ground Pass,,15.473849,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Throw In,Sergi Darder Moll,3236.0,Left Center Midfield,8,Lyon,137,['193a571a-8bd1-4649-b615-51875557d272'],39,,,,,,,,,,,,,,,,,,,Lyon,137,00:03:39.384,Pass,
,,,,,,,,,,,,,,,,,3.414026,,,,,,,,,,,4c3d3785-de04-498f-98c0-9f1628d60598,127,,"[46.4, 2.8]",3901252,3,,,,0.057141118,,Left Foot,,,"[93.6, 5.5]",,High Pass,,47.27716,,Incomplete,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,8,Lyon,137,['f51216a7-e3e5-411e-b337-8d9cd0d2f279'],41,,,,,,,,,,,,,,,,,,,Lyon,137,00:03:41.875,Pass,
,,,,,,,,,,,,,,,,,1.101012,,,,,,,,,,,4c91355d-6116-4331-bfba-b2a008edf425,130,,"[90.5, 0.1]",3901252,4,,,,0.6817707,,,,,"[104.3, 11.3]",,Low Pass,,17.773014,,,,Gnaly Maxwell Cornet,3162.0,,,,,,Throw-in,1,From Throw In,Jérémy Morel,2983.0,Left Back,9,Lyon,137,['a6ec82b9-8df7-4b5e-9d47-550d916da803'],4,,,,,,,,,,,,,,,,,,,Lyon,137,00:04:04.624,Pass,
,,,,,,,,,,,,,,,,,1.866071,,,,,,,,,,,5575d854-a2cc-40a0-b1a1-0a46b5aa0724,135,,"[16.3, 80.0]",3901252,4,,,,-0.19342732,,,,,"[35.7, 76.2]",,High Pass,,19.768661,,Incomplete,,Lacina Traoré,3553.0,,,,,,Throw-in,1,From Throw In,Jemerson de Jesus Nascimento,3217.0,Right Back,10,AS Monaco,129,"['2e225f60-dc21-43e3-9f19-6e5b4f3dc5b9', '952f53e2-3e4a-4ec4-b3a4-d5d4e8505da6']",18,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:04:18.946,Pass,
