50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.456096,,,,,,,,,91600ced-763c-4b76-8559-e6fc5beefd77,2105,,"[19.7, 28.2]",3901202,47,,,,,-0.7384528,,Left Foot,,,"[27.5, 21.1]",,Ground Pass,,10.547511,,Incomplete,,Benjamin Jeannot,3552.0,,,,,Recovery,2,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,121,Lyon,137,"['3198a5be-9737-4781-bc85-a06670a82179', '4df35a40-8bb4-4c7f-8192-8fc175ef0bf1', 'fe923e23-6ce2-4fbe-aa87-7c511ab9fff6']",42,,,,,,,,,,,,,,,,Lorient,165,00:02:42.283,Pass,True
,,,,,,,,,,,,,,,,1.170196,,,,,,,,,ab44006d-8602-4c86-807d-2f7ed8bf1c02,2110,,"[89.8, 58.0]",3901202,47,,,,,-0.028563658,,Right Foot,,,"[96.8, 57.8]",,Ground Pass,,7.0028567,,,,Christophe Jallet,4410.0,,,,,,2,Regular Play,Alexandre Lacazette,3451.0,Center Forward,121,Lyon,137,"['79ca60d9-1067-4387-9065-65cf5c61e8da', 'ce867223-e971-46a8-a34d-df4bafb09e14']",45,,,,,,,,,,,,,,,,Lyon,137,00:02:45.200,Pass,True
,,,,,,,,,,,,,,,,0.84045,,,,,,,,,1d64c658-90f5-4628-82fd-24de294a8d7a,2114,,"[103.4, 58.4]",3901202,47,,,,,-1.6461252,,Right Foot,,,"[103.0, 53.1]",,Ground Pass,,5.315073,,,,Alexandre Lacazette,3451.0,,,,,,2,Regular Play,Christophe Jallet,4410.0,Right Back,121,Lyon,137,['9f93d2c1-b2cf-49dc-857b-e33d6184f981'],47,,,,,,,,,,,,,,,,Lyon,137,00:02:47.980,Pass,
,,,,,,,,,,,,,,,,0.690279,,,,,,,,,f669a21a-6230-43ce-8dfd-b1881c433ee6,2120,,"[16.9, 32.0]",3901202,47,,,,,-0.35877067,,Right Foot,,,"[28.1, 27.8]",,Ground Pass,,11.961605,,,,Walid Mesloub,7766.0,,,,,,2,Regular Play,François Bellugou,3140.0,Right Defensive Midfield,122,Lorient,165,['f50c70a6-d7a7-4007-949d-480158221453'],50,,,,,,,,,,,,,,,,Lorient,165,00:02:50.275,Pass,
,,,,,,,,,,,,,,,,2.032148,,,,,,,,,fe58b719-f28b-4261-bdc2-565a785f4b27,2124,,"[29.3, 32.4]",3901202,47,,,,,1.4284981,,Right Foot,,,"[34.3, 67.3]",,Ground Pass,,35.256348,,,,Yann Jouffre,3102.0,,,,,,2,Regular Play,Walid Mesloub,7766.0,Left Defensive Midfield,122,Lorient,165,"['1676c731-c50d-4be9-9b9e-74d0f88ff4f0', 'e294a454-8102-43a0-b16e-1de82ce28ca8']",52,,,,,,,,,,,,,,,,Lorient,165,00:02:52.422,Pass,True
,,,,,,,,,,,,,,,,0.785276,,,,,,,,,89686e98-b76f-4df2-a44f-27a9b35cc8f2,2127,,"[42.8, 66.7]",3901202,47,,,,,-2.0176387,,Left Foot,,,"[38.2, 57.1]",,Ground Pass,,10.645186,,,,François Bellugou,3140.0,,,,,,2,Regular Play,Yann Jouffre,3102.0,Right Midfield,122,Lorient,165,['e6a75e7f-0c1b-47a7-af5a-8843608e0832'],57,,,,,,,,,,,,,,,,Lorient,165,00:02:57.511,Pass,
,,,,,,,,,,,,,,,,1.568693,,,,,,,,,4e189031-c286-40cf-8bc9-09f9361d0229,2130,,"[38.2, 57.1]",3901202,47,,,,,1.3505476,,Right Foot,,,"[41.2, 70.5]",,Ground Pass,,13.731715,,,,Lamine Gassama,6335.0,,,,,,2,Regular Play,François Bellugou,3140.0,Right Defensive Midfield,122,Lorient,165,['9c149ed6-3b8c-4b6f-8bf6-0afed1b65355'],59,,,,,,,,,,,,,,,,Lorient,165,00:02:59.503,Pass,
,,,,,,,,,,,,,,,,1.249582,,,,,,,,,ef574762-0f6c-4edf-9312-8d9a79b6adc5,2133,,"[41.2, 70.5]",3901202,48,,,,,-0.0257178,,Right Foot,,,"[72.3, 69.7]",,High Pass,,31.110289,,,,Abdul Majeed Waris,7615.0,,,,,,2,Regular Play,Lamine Gassama,6335.0,Right Back,122,Lorient,165,['6f4227b3-db55-4f39-a587-52dee013c4ba'],1,,,,,,,,,,,,,,,,Lorient,165,00:03:01.263,Pass,
,,,,,,,,,,,,,,,,1.904044,,,,,,,,,f8b6f282-3346-4e66-b871-fcdb3123a50b,2137,,"[71.5, 71.5]",3901202,48,,,,,-1.5707964,,Right Foot,,,"[71.5, 53.3]",,Low Pass,,18.2,,,,Yann Jouffre,3102.0,,,,,,2,Regular Play,Abdul Majeed Waris,7615.0,Left Center Forward,122,Lorient,165,['402a2a9b-d976-41fd-a1bf-4a92720281f6'],2,,,,,,,,,,,,,,,,Lorient,165,00:03:02.588,Pass,
,,,,,,,,,,,,,,,,3.447142,,,,,,,,,e6837447-81cb-4ecc-a069-9e757f37d047,2142,,"[78.9, 51.5]",3901202,48,,,,,0.13497674,,Left Foot,,,"[111.3, 55.9]",,Ground Pass,,32.6974,,Incomplete,,Abdul Majeed Waris,7615.0,,,,,,2,Regular Play,Yann Jouffre,3102.0,Right Midfield,122,Lorient,165,"['8ebe3956-e43f-445b-9a03-774e9795e1a4', '9ef1c85d-6f5d-4562-b974-631d2a7b31e3', 'd2d7034b-dbcf-4fc5-ac0d-85ead3ef27ae', 'e91ac065-d716-4719-9e1c-1f8b168ac3a4']",5,,,,,,,,,,,,,,,,Lorient,165,00:03:05.608,Pass,True
,,,,,,,,,,,,,,,,1.276506,,,,,,,,,506e1195-fb08-4724-b675-77e17d8b1e34,2145,,"[9.0, 24.2]",3901202,48,,True,,,-0.8006254,,Right Foot,,,"[18.7, 14.2]",,Ground Pass,,13.931619,,,,Jérémy Morel,2983.0,,,,,,2,Regular Play,Anthony Lopes,2947.0,Goalkeeper,123,Lyon,137,['957dbe86-4912-4541-94b2-26a8cc3f0255'],10,,,,,,,,,,,,,,,,Lyon,137,00:03:10.754,Pass,
,,,,,,,,,,,,,,,,1.417113,,,,,,,,,89067bd1-71fb-4921-a09f-7f6d8057b97f,2147,,"[25.1, 12.0]",3901202,48,,,,,0.76688176,,Left Foot,,,"[36.1, 22.6]",,Ground Pass,,15.276125,,,,Corentin Tolisso,5480.0,,,,,,2,Regular Play,Jérémy Morel,2983.0,Left Back,123,Lyon,137,['62a6cf28-e66c-4b02-976e-c4b5a0622339'],14,,,,,,,,,,,,,,,,Lyon,137,00:03:14.982,Pass,
,,,,,,,,,,,,,,,,1.012401,,,,,,,,,f6b5cf9d-124f-4965-8ffd-a6255a2048ea,2150,,"[36.1, 22.6]",3901202,48,,,,,3.0598083,,Right Foot,,,"[23.9, 23.6]",,Ground Pass,,12.240915,,,,Samuel Yves Umtiti,5492.0,,,,,,2,Regular Play,Corentin Tolisso,5480.0,Center Defensive Midfield,123,Lyon,137,['39086682-f93d-4806-87dd-57348a67258a'],16,,,,,,,,,,,,,,,,Lyon,137,00:03:16.603,Pass,
,,,,,,,,,,,,,,,,1.438901,,,,,,,,,f7a3e679-d0c2-4ed7-818d-e61782af5c16,2153,,"[25.1, 22.2]",3901202,48,,,,,1.6809865,,Right Foot,,,"[22.5, 45.7]",,Ground Pass,,23.643393,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,123,Lyon,137,['5fda19c0-352a-4a35-94b4-892ad08d3ace'],17,,,,,,,,,,,,,,,,Lyon,137,00:03:17.819,Pass,
,,,,,,,,,,,,,,,,1.364069,,,,,,,,,d7ff2e4e-87ad-45ca-b1a7-ca75af931827,2156,,"[22.5, 46.7]",3901202,48,,,,,0.89425576,,Right Foot,,,"[38.8, 67.0]",,Ground Pass,,26.034208,,,,Christophe Jallet,4410.0,,,,,,2,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,123,Lyon,137,['60d9cb11-96ab-44b2-b3ca-0676cee7587d'],20,,,,,,,,,,,,,,,,Lyon,137,00:03:20.393,Pass,
,,,,,,,,,,,,,,,,0.890984,,,,,,,,,37736b85-3453-4d86-a975-eda2fb1849fa,2159,,"[50.2, 66.8]",3901202,48,,,,,0.4977253,,Right Foot,,,"[67.5, 76.2]",,Ground Pass,,19.68883,,,,Rachid Ghezzal,3372.0,,,,,,2,Regular Play,Christophe Jallet,4410.0,Right Back,123,Lyon,137,['d49bc1b1-0819-4fb5-81a3-fb135cb6a605'],23,,,,,,,,,,,,,,,,Lyon,137,00:03:23.060,Pass,
,,,,,,,,,,,,,,,,0.632202,,,,,,,,,a8c77884-2e5e-4e92-816e-306e4ada64d3,2162,,"[67.5, 76.2]",3901202,48,,,,,-2.1775043,,Left Foot,,,"[58.2, 62.8]",,Ground Pass,,16.311039,,,,Jordan Ferri,3118.0,,,,,,2,Regular Play,Rachid Ghezzal,3372.0,Right Wing,123,Lyon,137,['0ea7c1a0-48f9-4f0e-8340-659eaaedc01a'],25,,,,,,,,,,,,,,,,Lyon,137,00:03:25.083,Pass,
,,,,,,,,,,,,,,,,1.060949,,,,,,,,,440b8256-c2f1-4ab9-b031-3d8579805b47,2165,,"[58.2, 62.8]",3901202,48,,,,,2.1854594,,Right Foot,,,"[53.4, 69.6]",,Ground Pass,,8.323461,,,,Christophe Jallet,4410.0,,,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,123,Lyon,137,['8260a71e-4a4c-4f02-9fac-34dfe4724292'],25,,,,,,,,,,,,,,,,Lyon,137,00:03:25.790,Pass,
,,,,,,,,,,,,,,,,0.889053,,,,,,,,,ed621d66-9584-4ff2-93d5-e1e589ba39e3,2168,,"[52.4, 69.6]",3901202,48,,,,,-2.7691941,,Right Foot,,,"[39.6, 64.6]",,Ground Pass,,13.741907,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,2,Regular Play,Christophe Jallet,4410.0,Right Back,123,Lyon,137,['9bbdfc45-bc17-4742-a1e9-62c523004d88'],28,,,,,,,,,,,,,,,,Lyon,137,00:03:28.099,Pass,
,,,,,,,,,,,,,,,,1.594185,,,,,,,,,3eb38df5-7baf-4c75-b3c7-c0bf20fc2131,2171,,"[39.0, 64.0]",3901202,48,,,,,-1.6192278,,Right Foot,,,"[37.1, 24.8]",,Ground Pass,,39.246017,,,,Samuel Yves Umtiti,5492.0,,,,,,2,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,123,Lyon,137,['09ec64a6-11c6-450b-b465-91c26319c563'],32,,,,,,,,,,,,,,,,Lyon,137,00:03:32.155,Pass,
,,,,,,,,,,,,,,,,1.525403,,,,,,,,,a6e8990c-3c55-41fa-90dd-40d38bf158a6,2174,,"[37.1, 24.8]",3901202,48,,,,,-0.25496584,,Left Foot,,,"[74.7, 15.0]",,Ground Pass,,38.856144,,,,Gnaly Maxwell Cornet,3162.0,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,123,Lyon,137,['2aafa966-3f26-4752-8957-120dab6af0e2'],37,,,,,,,,,,,,,,,,Lyon,137,00:03:37.289,Pass,
,,,,,,,,,,,,,,,,1.527682,,,,,,,,,3e953355-cb2c-496e-aecc-445a6b2bda73,2177,,"[79.3, 13.4]",3901202,48,,,,,-1.528716,,Other,,,"[79.7, 3.9]",,Ground Pass,,9.508417,,Out,,Jérémy Morel,2983.0,,,,,,2,Regular Play,Gnaly Maxwell Cornet,3162.0,Left Wing,123,Lyon,137,['236f588f-1cf4-4da5-8bd7-0b09654d0903'],39,,,,,,,,,,,,,,,,Lyon,137,00:03:39.020,Pass,
,,,,,,,,,,,,,,,,0.705145,,,,,,,,,5e590e98-7783-46c1-a1ee-46a59622e85e,2180,,"[25.1, 80.0]",3901202,48,,True,,,-0.24303314,,,,,"[37.2, 77.0]",,Low Pass,,12.466354,,,,Yann Jouffre,3102.0,,,,,Throw-in,2,From Throw In,Lamine Gassama,6335.0,Right Back,124,Lorient,165,['a29314cf-df83-4f13-be7e-0e4e15ab3c46'],55,,,,,,,,,,,,,,,,Lorient,165,00:03:55.812,Pass,
,,,,,,,,,,,,,,,,1.092991,,,,,,,,,4cade0fe-47d8-49e9-b771-23adb464c0e6,2182,,"[37.2, 77.0]",3901202,48,,,,,3.1020093,,Right Foot,,,"[27.1, 77.4]",,Low Pass,,10.107918,,,,Lamine Gassama,6335.0,,,,,,2,From Throw In,Yann Jouffre,3102.0,Right Midfield,124,Lorient,165,['b2508717-2b0e-4ff0-86e3-22cba45f7036'],56,,,,,,,,,,,,,,,,Lorient,165,00:03:56.613,Pass,
,,,,,,,,,,,,,,,,3.353916,,,,,,,,,574c65cc-b0ae-4bdc-92a8-55808d81795c,2184,,"[27.1, 77.4]",3901202,48,,,,,-0.058526833,,Right Foot,,,"[78.3, 74.4]",,High Pass,,51.287815,,Incomplete,,Benjamin Jeannot,3552.0,,,,,,2,From Throw In,Lamine Gassama,6335.0,Right Back,124,Lorient,165,"['31854a7f-a63c-49da-ae4f-78c90548b504', 'c3947e28-b1f7-4dd8-812a-7f53057b6b70']",57,,,,,,,,,,,,,,,,Lorient,165,00:03:57.706,Pass,
,,,,,,,,,,,,,,,,1.558974,,,,,,,,,31854a7f-a63c-49da-ae4f-78c90548b504,2186,,"[41.8, 5.7]",3901202,49,,,,,-0.2503434,,Left Foot,,,"[63.7, 0.1]",,Low Pass,,22.604645,,Out,,Gnaly Maxwell Cornet,3162.0,,,,,Recovery,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,124,Lorient,165,"['574c65cc-b0ae-4bdc-92a8-55808d81795c', 'cebdfb0d-f70f-4cfa-87ad-22b2cf3e4d63']",1,,,,,,,,,,,,,,,,Lyon,137,00:04:01.060,Pass,
,,,,,,,,,,,,,,,,1.676488,,,,,,,,,578cbeca-9a82-427f-b0d0-a73227c73641,2188,,"[47.8, 80.0]",3901202,49,,,,,-0.18074675,,,,,"[67.5, 76.4]",,High Pass,,20.026234,,,,Benjamin Jeannot,3552.0,,,,,Throw-in,2,From Throw In,Lamine Gassama,6335.0,Right Back,125,Lorient,165,['b1a9d1d4-c5e4-47d9-bac2-63929d4bb2b3'],10,,,,,,,,,,,,,,,,Lorient,165,00:04:10.668,Pass,
,,,,,,,,,,,,,,,,0.513997,,,,,,,,,444c1ae4-2434-4e61-99de-1b719359010d,2191,,"[70.3, 76.4]",3901202,49,,,,,2.2974386,,Other,,,"[68.7, 78.2]",,Low Pass,,2.408319,,,,Yann Jouffre,3102.0,,,,,,2,From Throw In,Benjamin Jeannot,3552.0,Right Center Forward,125,Lorient,165,['7ba66897-7c20-46ea-91f2-642a82211c43'],12,,,,,,,,,,,,,,,,Lorient,165,00:04:12.401,Pass,
,,,,,,,,,,,,,,,,0.519609,,,,,,,,,0bd2c555-0c51-433d-bbfd-5e2ad5c981fd,2195,,"[68.3, 77.2]",3901202,49,,,,,-0.104876935,,Right Foot,,,"[72.1, 76.8]",,Low Pass,,3.8209946,,,,Benjamin Jeannot,3552.0,,,,,,2,From Throw In,Yann Jouffre,3102.0,Right Midfield,125,Lorient,165,"['44e365f5-5b73-410c-9021-8cc3903fa144', '6458cd8f-6b68-4680-8a87-27f3b8abd5fb']",12,,,,,,,,,,,,,,,,Lorient,165,00:04:12.984,Pass,True
,,,,,,,,,,,,,,,,0.797031,,,,,,,,,08a78274-451f-418a-8a6d-46178a5edf40,2200,,"[71.9, 76.2]",3901202,49,,,,,-1.3258177,,Right Foot,,,"[72.5, 73.8]",,Low Pass,,2.4738634,,,,Yann Jouffre,3102.0,,,,,,2,From Throw In,Benjamin Jeannot,3552.0,Right Center Forward,125,Lorient,165,['2a28170f-37ef-4be6-a350-35d9a9fb6edf'],14,,,,,,,,,,,,,,,,Lorient,165,00:04:14.374,Pass,
,,,,,,,,,,,,,,,,2.037528,,,,,,,,,865c3efa-1eb0-40c1-9294-bcc435aee2bc,2203,,"[72.5, 73.8]",3901202,49,,,,,-0.5605426,,Left Foot,,,"[95.6, 59.3]",,Ground Pass,,27.273796,,Incomplete,,Abdul Majeed Waris,7615.0,,,,,,2,From Throw In,Yann Jouffre,3102.0,Right Midfield,125,Lorient,165,"['2853ceb6-fe2e-4fd2-9121-d5e03646c0b6', '4b1f1727-1406-49e4-859f-ad90921bc9dc']",15,,,,,,,,,,,,,,,,Lorient,165,00:04:15.497,Pass,
,,,,,,,,,,,,,,,,1.963017,,,,,,,,,154df6ad-2ec2-4bb4-ad0f-2f50756af141,2208,,"[22.9, 18.8]",3901202,49,,,,,2.6994262,,Right Foot,,,"[2.2, 28.6]",,Ground Pass,,22.90262,,,,Anthony Lopes,2947.0,,,,,,2,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,126,Lyon,137,"['42476e29-ac3e-48f0-96e3-55ed6159c7b4', '9ca03a35-1348-4965-9f4e-cc1670eedca6']",18,,,,,,,,,,,,,,,,Lyon,137,00:04:18.480,Pass,True
,,,,,,,,,,,,,,,,3.348284,,,,,,,,,b416fb4b-a2c8-4240-b96b-33f29f222665,2211,,"[2.4, 25.4]",3901202,49,,,,,-0.5651952,,Left Foot,,,"[40.4, 1.3]",,High Pass,,44.99789,,,,Gnaly Maxwell Cornet,3162.0,,,,,,2,Regular Play,Anthony Lopes,2947.0,Goalkeeper,126,Lyon,137,['5f7dbad1-5f71-4a8a-889d-cab1ad6a9047'],23,,,,,,,,,,,,,,,,Lyon,137,00:04:23.611,Pass,
,,,,,,,,,,,,,,,,0.329347,,,,,,,,,af3dc2fc-6538-4557-bb9b-2e2bd4f154f9,2213,,"[40.4, 1.3]",3901202,49,,,,,-0.21866895,,Head,,,"[45.8, 0.1]",,Low Pass,,5.531727,,Out,,,,,,,,,2,Regular Play,Gnaly Maxwell Cornet,3162.0,Left Wing,126,Lyon,137,,27,,,,,,,,,,,,,,,,Lyon,137,00:04:27.039,Pass,
,,,,,,,,,,,,,,,,1.21037,,,,,,,,,485a64b5-2ed8-4c37-9d91-998ffda6f731,2214,,"[72.5, 80.0]",3901202,49,,,,,-0.28662124,,,,,"[82.0, 77.2]",,Low Pass,,9.904039,,,,Yann Jouffre,3102.0,,,,,Throw-in,2,From Throw In,Lamine Gassama,6335.0,Right Back,127,Lorient,165,['c2b65de9-b80e-47b6-b6c9-78a71f7533f9'],34,,,,,,,,,,,,,,,,Lorient,165,00:04:34.821,Pass,
,,,,,,,,,,,,,,,,1.769538,,,,,,,,,2a978e3d-56a6-412d-af88-d9dfaff47021,2218,,"[76.3, 68.5]",3901202,49,,,,,-2.1674128,,Left Foot,,,"[56.4, 39.2]",,Ground Pass,,35.418922,,,,Yroundu Musavu-King,31039.0,,,,,,2,From Throw In,Yann Jouffre,3102.0,Right Midfield,127,Lorient,165,['f8beb103-887b-4eea-9815-4500b0f84091'],38,,,,,,,,,,,,,,,,Lorient,165,00:04:38.220,Pass,
,,,,,,,,,,,,,,,,1.795953,,,,,,,,,25a27320-54cf-446f-8a1f-cab2e0a1f175,2221,,"[56.6, 38.6]",3901202,49,,,,,-1.1772876,,Left Foot,,,"[68.1, 10.9]",,Ground Pass,,29.992332,,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,2,From Throw In,Yroundu Musavu-King,31039.0,Left Center Back,127,Lorient,165,['98b4caf8-8d67-4975-a43b-1105fa3d3ab5'],40,,,,,,,,,,,,,,,,Lorient,165,00:04:40.750,Pass,
,,,,,,,,,,,,,,,,0.998695,,,,,,,,,9bc95f22-f015-48c3-8a7f-538e176964e7,2224,,"[70.1, 8.1]",3901202,49,,,,,2.158799,,Left Foot,,,"[68.1, 11.1]",,Ground Pass,,3.6055512,,,,Maxime Barthelmé,7567.0,,,,,,2,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,127,Lorient,165,['21acdc71-a991-419a-8a1a-69180d36fdaf'],43,,,,,,,,,,,,,,,,Lorient,165,00:04:43.344,Pass,
,,,,,,,,,,,,,,,,0.72759,,,,,,,,,99bfeae9-05cb-42ee-9a22-a4ddcf554552,2229,,"[49.2, 57.4]",3901202,49,,,,,-2.8809903,,Right Foot,,,"[43.2, 55.8]",,Low Pass,,6.20967,,,,Jordan Ferri,3118.0,,,,,Recovery,2,From Throw In,Alexandre Lacazette,3451.0,Center Forward,127,Lorient,165,['78bbbc19-7afb-4b8c-bab6-6aba91521a37'],47,,,,,,,,,,,,,,,,Lyon,137,00:04:47.369,Pass,
,,,,,,,,,,,,,,,,0.563579,,,,,,,,,f3d3f6c5-cc2d-4e9f-9f16-3c2c4bcd2369,2232,,"[43.2, 55.8]",3901202,49,,,,,0.1613751,,Right Foot,,,"[51.8, 57.2]",,Ground Pass,,8.713208,,Incomplete,,Rachid Ghezzal,3372.0,,,,,,2,From Throw In,Jordan Ferri,3118.0,Right Center Midfield,127,Lorient,165,"['59f55d75-6a18-4f5a-be3f-84394f1f5499', 'e7274fbe-fa8c-4db3-9742-3445494225e5']",48,,,,,,,,,,,,,,,,Lyon,137,00:04:48.167,Pass,
,,,,,,,,,,,,,,,,0.600991,,,,,,,,,78bddd4d-e3ec-4378-9936-7349a78f2f49,2237,,"[70.1, 13.7]",3901202,49,,,,,1.3329604,,Left Foot,,,"[71.7, 20.3]",,Ground Pass,,6.7911706,,,,Walid Mesloub,7766.0,,,,,,2,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,127,Lorient,165,['d410837c-cae9-43c3-90d1-98edd1994919'],51,,,,,,,,,,,,,,,,Lorient,165,00:04:51.849,Pass,
,,,,,,,,,,,,,,,,0.910563,,,,,,,,,0668baba-7e72-4373-bb3b-c44acdb879d2,2241,,"[72.1, 21.1]",3901202,49,,,,,-0.082570456,,Left Foot,,,"[86.6, 19.9]",,Ground Pass,,14.54957,,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,2,From Throw In,Walid Mesloub,7766.0,Left Defensive Midfield,127,Lorient,165,['9ef992ee-8d76-43b8-9660-5a6ea5c53230'],53,,,,,,,,,,,,,,,,Lorient,165,00:04:53.349,Pass,
,,,,,,,,,,,,,,,,2.158998,,,,,,,,,abd9944d-81e1-4825-b796-ba3680f023b2,2244,,"[85.2, 20.9]",3901202,49,,,,,0.25241742,,Left Foot,,,"[107.3, 26.6]",,Ground Pass,,22.823235,,Pass Offside,,Abdul Majeed Waris,7615.0,,,Through Ball,True,,2,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,127,Lorient,165,['3f5471bf-f33d-436e-8ef0-06290c456ee2'],55,,,,,,,,,,,,,,,,Lorient,165,00:04:55.048,Pass,
,,,,,,,,,,,,,,,,3.262991,,,,,,,,,92b3914d-37cc-48e3-a3ce-1fc479c1fa33,2246,,"[13.8, 51.3]",3901202,50,,True,,,-0.80722874,,Right Foot,,,"[47.4, 16.2]",,Ground Pass,,48.589813,,,,Jérémy Morel,2983.0,,,,,Free Kick,2,From Free Kick,Anthony Lopes,2947.0,Goalkeeper,128,Lyon,137,['f4585057-d333-4898-b325-d33eb94053ec'],12,,,,,,,,,,,,,,,,Lyon,137,00:05:12.854,Pass,
,,,,,,,,,,,,,,,,1.209657,,,,,,,,,d29ec1bd-0746-4e92-861f-b0086c8dada6,2249,,"[47.4, 14.8]",3901202,50,,,,,2.9463112,,Left Foot,,,"[38.3, 16.6]",,Ground Pass,,9.276314,,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Free Kick,Jérémy Morel,2983.0,Left Back,128,Lyon,137,"['04e5cc38-e476-4c0c-b1c4-8e618988c9bb', 'b0b2963f-025b-4f41-a235-191d5f0835df']",22,,,,,,,,,,,,,,,,Lyon,137,00:05:22.635,Pass,True
,,,,,,,,,,,,,,,,1.192629,,,,,,,,,6bff2b9a-c87e-409c-a397-bb9295d27c10,2252,,"[45.6, 17.8]",3901202,50,,,,,-0.18369779,,Left Foot,,,"[63.9, 14.4]",,Ground Pass,,18.613167,,,,Sergi Darder Moll,3236.0,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,128,Lyon,137,['57f18fd1-5f1c-4bab-af19-f0e16bb07fc8'],27,,,,,,,,,,,,,,,,Lyon,137,00:05:27.079,Pass,
,,,,,,,,,,,,,,,,2.654317,,,,,,,,,e894a244-2385-422b-95e0-dd619fa3fe01,2255,,"[73.1, 25.8]",3901202,50,,,,,0.14601226,,Left Foot,,,"[110.5, 31.3]",,Low Pass,,37.80225,,Incomplete,,Gnaly Maxwell Cornet,3162.0,,,Through Ball,True,,2,From Free Kick,Sergi Darder Moll,3236.0,Left Center Midfield,128,Lyon,137,"['7d69493a-4ab3-490c-8e38-72fa04563ca7', 'd82a3d8a-2129-48f9-93e0-9b2e40c71e00']",34,,,,,,,,,,,,,,,,Lyon,137,00:05:34.704,Pass,
,,,,,,,,,,,,,,,,6.096488,,,,,,,,,e09c286e-0b8c-4c26-ab50-8b4bd4bf3661,2259,,"[9.4, 47.0]",3901202,50,,,,,0.21272266,,Drop Kick,,,"[93.2, 65.1]",,High Pass,,85.73243,,Incomplete,,Benjamin Jeannot,3552.0,,,,,,2,From Keeper,Benjamin Lecomte,3008.0,Goalkeeper,129,Lorient,165,"['283274c5-9f10-47f2-a390-6bf00211cfd5', '28b0fe1c-1aa4-4c6b-a8cf-f846031b6ef7']",47,,,,,,,,,,,,,,,,Lorient,165,00:05:47.566,Pass,
,,,,,,,,,,,,,,,,4.056626,,,,,,,,,283274c5-9f10-47f2-a390-6bf00211cfd5,2261,,"[26.9, 15.0]",3901202,50,,,,,2.162648,,Left Foot,,,"[6.8, 44.9]",,Ground Pass,,36.028046,,,,Anthony Lopes,2947.0,,,,,Recovery,2,From Keeper,Jérémy Morel,2983.0,Left Back,129,Lorient,165,"['3a80367a-5ef7-47c4-bf43-02da2203d27f', 'e09c286e-0b8c-4c26-ab50-8b4bd4bf3661']",53,,,,,,,,,,,,,,,,Lyon,137,00:05:53.663,Pass,
,,,,,,,,,,,,,,,,1.805182,,,,,,,,,0362d326-ff69-4a34-aba1-94e512e9f559,2265,,"[7.6, 45.3]",3901202,50,,,,,0.3641144,,Left Foot,,,"[38.3, 57.0]",,High Pass,,32.85392,,Incomplete,,Rachid Ghezzal,3372.0,,,,,,2,From Keeper,Anthony Lopes,2947.0,Goalkeeper,129,Lorient,165,"['4c563ba5-f4ef-4c64-af95-5baec5c3adeb', '639bc4b1-134b-4cae-a201-e5390cb5fe6b', '79d1c65e-0564-42b2-b4a0-e4e6ae795a8e']",57,,,,,,,,,,,,,,,,Lyon,137,00:05:57.925,Pass,True
